calibration,alpha,method,baseline,scope,gained_tp,lost_tp,added_fp,removed_fp,shared_tp,earlier,same,later,median_query_delta
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,0,0,0,39,0,39,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,0,0,1,0,1,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_bowl_on_the_plate,0,0,0,0,11,0,11,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_bowl_on_the_stove,0,0,0,0,9,0,9,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,0,0,16,0,16,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_cream_cheese_in_the_bowl,0,0,0,0,9,0,9,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_wine_bottle_on_the_rack,0,0,0,0,1,0,1,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,0,0,1,0,1,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal/turn_on_the_stove,0,0,0,0,0,0,0,0,
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,0,0,4,0,4,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,4,0,1,0,1,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,0,0,0,1,0,1,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,0,1,0,123,2,121,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,0,2,0,29,4,25,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,0,1,0,8,0,8,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,1,0,1,0,3,0,3,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0,0,0,0,17,0,17,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,8,0,47,5,42,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,2,0,6,3,3,0,-1.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,1,0,2,0,2,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,0,0,9,0,9,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,0,0,0,0,0,
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,0,0,0,0,0,
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,0,0,5,1,4,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,0,0,1,0,1,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0,0,0,0,6,1,5,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0,0,0,0,1,0,1,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,0,0,3,0,3,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,0,0,0,3,0,3,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,0,0,0,0,0,0,
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,0,0,0,3,0,3,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,2,0,0,0,10,0,10,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,0,0,1,0,1,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0,0,0,0,18,3,15,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,0,0,7,0,7,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,0,0,13,1,12,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,0,0,0,10,1,9,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,0,0,0,38,0,38,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,0,0,0,19,0,19,0,0.0
task_init,0.05,v82_integrated,v82_reference,all,27,75,46,159,374,37,41,296,1.0
task_init,0.05,v82_integrated,v82_reference,libero_goal,0,21,0,14,73,1,13,59,1.0
task_init,0.05,v82_integrated,v82_reference,libero_long,14,21,42,37,197,20,17,160,1.0
task_init,0.05,v82_integrated,v82_reference,libero_object,3,6,4,107,19,2,3,14,1.0
task_init,0.05,v82_integrated,v82_reference,libero_spatial,10,27,0,1,85,14,8,63,1.0
task_init,0.05,v82_integrated,v82_reference,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,0,0,0,0,0,
task_init,0.05,v82_integrated,v82_reference,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,12,0,0,32,0,5,27,1.0
task_init,0.05,v82_integrated,v82_reference,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,0,8,1,0,0,1,2.0
task_init,0.05,v82_integrated,v82_reference,libero_goal/put_the_bowl_on_the_plate,0,9,0,1,4,0,0,4,2.5
task_init,0.05,v82_integrated,v82_reference,libero_goal/put_the_bowl_on_the_stove,0,0,0,0,9,0,2,7,1.0
task_init,0.05,v82_integrated,v82_reference,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,0,0,16,0,5,11,1.0
task_init,0.05,v82_integrated,v82_reference,libero_goal/put_the_cream_cheese_in_the_bowl,0,0,0,5,9,1,1,7,5.0
task_init,0.05,v82_integrated,v82_reference,libero_goal/put_the_wine_bottle_on_the_rack,0,0,0,0,1,0,0,1,1.0
task_init,0.05,v82_integrated,v82_reference,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,0,0,1,0,0,1,1.0
task_init,0.05,v82_integrated,v82_reference,libero_goal/turn_on_the_stove,0,0,0,0,0,0,0,0,
task_init,0.05,v82_integrated,v82_reference,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,0,1,4,0,0,4,2.5
task_init,0.05,v82_integrated,v82_reference,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,8,0,1,0,0,1,1.0
task_init,0.05,v82_integrated,v82_reference,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,0,5,2,1,0,0,1,2.0
task_init,0.05,v82_integrated,v82_reference,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,16,1,11,95,0,6,89,1.0
task_init,0.05,v82_integrated,v82_reference,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,2,0,4,0,28,3,1,24,1.0
task_init,0.05,v82_integrated,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,0,1,0,8,0,1,7,1.0
task_init,0.05,v82_integrated,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,1,0,5,1,2,0,0,2,1.0
task_init,0.05,v82_integrated,v82_reference,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,1,5,0,1,14,0,1,13,1.0
task_init,0.05,v82_integrated,v82_reference,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,8,0,12,4,38,14,8,16,0.0
task_init,0.05,v82_integrated,v82_reference,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,6,17,6,3,0,3,-0.5
task_init,0.05,v82_integrated,v82_reference,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,3,4,2,0,0,2,1.0
task_init,0.05,v82_integrated,v82_reference,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,5,0,0,3,1,1,1,0.0
task_init,0.05,v82_integrated,v82_reference,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,39,0,0,0,0,
task_init,0.05,v82_integrated,v82_reference,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,39,0,0,0,0,
task_init,0.05,v82_integrated,v82_reference,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,1,0,1,0,0,0,0,0,
task_init,0.05,v82_integrated,v82_reference,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,0,4,1,0,0,1,1.0
task_init,0.05,v82_integrated,v82_reference,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0,0,0,19,6,0,2,4,2.5
task_init,0.05,v82_integrated,v82_reference,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,2,0,0,2,2,1,0,1,-3.0
task_init,0.05,v82_integrated,v82_reference,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,1,0,0,2,0,0,2,1.5
task_init,0.05,v82_integrated,v82_reference,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,0,0,0,3,0,0,3,2.0
task_init,0.05,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,0,0,0,0,0,0,
task_init,0.05,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,0,0,0,3,1,0,2,2.0
task_init,0.05,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,1,1,0,0,10,0,1,9,1.0
task_init,0.05,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,1,0,0,0,0,0,0,
task_init,0.05,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,7,2,0,0,6,5,0,1,-1.0
task_init,0.05,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,3,0,0,4,2,1,1,-0.5
task_init,0.05,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,1,0,0,0,12,1,1,10,1.0
task_init,0.05,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,3,0,0,9,2,2,5,1.0
task_init,0.05,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,8,0,1,31,3,0,28,1.0
task_init,0.05,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,9,0,0,10,0,3,7,1.0
task_init,0.05,dynamics_only,v82_reference,all,41,272,90,168,177,63,29,85,0.0
task_init,0.05,dynamics_only,v82_reference,libero_goal,1,72,0,16,22,2,8,12,1.0
task_init,0.05,dynamics_only,v82_reference,libero_long,23,124,85,41,94,36,10,48,1.0
task_init,0.05,dynamics_only,v82_reference,libero_object,3,13,4,109,12,6,2,4,-0.5
task_init,0.05,dynamics_only,v82_reference,libero_spatial,14,63,1,2,49,19,9,21,0.0
task_init,0.05,dynamics_only,v82_reference,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,0,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,41,0,0,3,0,1,2,4.0
task_init,0.05,dynamics_only,v82_reference,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,0,9,1,0,0,1,6.0
task_init,0.05,dynamics_only,v82_reference,libero_goal/put_the_bowl_on_the_plate,1,11,0,1,2,0,0,2,7.5
task_init,0.05,dynamics_only,v82_reference,libero_goal/put_the_bowl_on_the_stove,0,0,0,0,9,1,4,4,0.0
task_init,0.05,dynamics_only,v82_reference,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,16,0,0,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_goal/put_the_cream_cheese_in_the_bowl,0,2,0,6,7,1,3,3,0.0
task_init,0.05,dynamics_only,v82_reference,libero_goal/put_the_wine_bottle_on_the_rack,0,1,0,0,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,1,0,0,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_goal/turn_on_the_stove,0,0,0,0,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,1,1,4,1,0,3,6.0
task_init,0.05,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,15,0,1,1,0,0,-10.0
task_init,0.05,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,1,11,3,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,99,2,17,12,3,3,6,0.5
task_init,0.05,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,2,12,9,1,16,5,1,10,1.0
task_init,0.05,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,1,2,3,0,6,0,0,6,11.0
task_init,0.05,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2,1,7,1,1,0,1,0,0.0
task_init,0.05,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,1,8,0,3,11,0,0,11,17.0
task_init,0.05,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,9,1,19,1,37,23,4,10,-2.0
task_init,0.05,dynamics_only,v82_reference,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,18,14,6,3,1,2,-1.5
task_init,0.05,dynamics_only,v82_reference,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,2,3,4,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,5,0,0,3,3,0,0,-5.0
task_init,0.05,dynamics_only,v82_reference,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,39,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,40,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,1,0,1,0,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,0,4,1,0,0,1,7.0
task_init,0.05,dynamics_only,v82_reference,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0,2,0,19,4,2,1,1,-0.5
task_init,0.05,dynamics_only,v82_reference,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,2,0,0,3,2,1,0,1,-4.0
task_init,0.05,dynamics_only,v82_reference,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,3,0,0,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,1,0,0,2,0,1,1,0.5
task_init,0.05,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,1,0,0,0,0,0,
task_init,0.05,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,2,0,0,1,1,0,0,-2.0
task_init,0.05,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,1,9,0,0,2,1,1,0,-0.5
task_init,0.05,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,0,0,1,0,0,1,1.0
task_init,0.05,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,9,2,0,0,6,5,0,1,-1.5
task_init,0.05,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,5,0,0,2,2,0,0,-2.5
task_init,0.05,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,1,4,0,1,8,1,0,7,2.0
task_init,0.05,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,3,0,0,9,3,3,3,0.0
task_init,0.05,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,29,0,1,10,4,1,5,0.5
task_init,0.05,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,9,0,0,10,2,4,4,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,all,21,0,94,0,475,70,405,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal,1,0,0,0,87,4,83,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long,10,0,90,0,239,42,197,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object,3,0,4,0,30,4,26,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_spatial,7,0,0,0,119,20,99,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,0,0,0,0,0,
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,0,0,0,39,1,38,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,0,0,1,0,1,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_bowl_on_the_plate,1,0,0,0,11,0,11,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_bowl_on_the_stove,0,0,0,0,9,2,7,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,0,0,16,0,16,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_cream_cheese_in_the_bowl,0,0,0,0,9,1,8,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_wine_bottle_on_the_rack,0,0,0,0,1,0,1,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,0,0,1,0,1,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_goal/turn_on_the_stove,0,0,0,0,0,0,0,0,
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,1,0,4,2,2,0,-2.5
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,16,0,1,1,0,0,-11.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,0,8,0,1,0,1,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,6,0,4,0,123,4,119,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,0,9,0,29,7,22,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,1,0,3,0,8,0,8,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,1,0,3,0,3,2,1,0,-1.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,1,0,0,0,17,1,16,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,22,0,47,19,28,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,24,0,6,6,0,0,-3.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,3,0,2,0,2,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,0,0,9,0,9,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,0,0,0,0,0,
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,0,0,0,0,0,
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,1,0,5,1,4,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,0,0,1,0,1,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0,0,0,0,6,3,3,0,-0.5
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,3,0,0,0,1,0,1,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,0,0,3,0,3,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,0,0,0,3,0,3,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,0,0,0,0,0,0,
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,0,0,0,3,0,3,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,2,0,0,0,10,1,9,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,0,0,1,0,1,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,1,0,0,0,18,10,8,0,-1.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,0,0,7,0,7,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,0,0,13,2,11,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,0,0,0,10,3,7,0,0.0
task_init,0.05,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,0,0,0,38,3,35,0,0.0
