cohort_d,representation_d,suite,cap_d,chunk,phase_d,quantity,layer,auc_d,se_d,ci_lo_d,ci_hi_d,effect_d,auc_equal_d,se_equal_d,ci_equal_lo_d,ci_equal_hi_d,n_tasks_d,pairs_d,n_alive_d,n_alive_risk_d,prior_d,in_window_65_d,in_window_cross_d,abs_effect_d,cohort_e,representation_e,cap_e,phase_e,auc_e,se_e,ci_lo_e,ci_hi_e,effect_e,auc_equal_e,se_equal_e,ci_equal_lo_e,ci_equal_hi_e,n_tasks_e,pairs_e,n_alive_e,n_alive_risk_e,prior_e,in_window_65_e,in_window_cross_e,abs_effect_e,same,min_abs
development_main,raw,libero_object,28,5,0.214286,tie_margin,L2,0.585467,0.0489171,0.487556,0.677062,0.0854672,0.577729,0.0499913,0.477971,0.671525,6,13356,4000,37,0.00925,True,True,0.0854672,external_8b,raw,28,0.214286,0.466456,0.0449682,0.380243,0.55472,-0.0335443,0.458757,0.0535902,0.35701,0.564064,7,16903,3600,44,0.0122222,True,True,0.0335443,False,0.0
development_main,raw,libero_object,28,5,0.214286,set_dwell,L15,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,6,13356,4000,37,0.00925,True,True,0.0,external_8b,raw,28,0.214286,0.499793,0.000207064,0.499387,0.500199,-0.000207064,0.499818,0.000181752,0.499462,0.500174,7,16903,3600,44,0.0122222,True,True,0.000207064,False,0.0
development_main,raw,libero_object,28,5,0.214286,set_dwell,L5,0.511044,0.0148533,0.481927,0.540085,0.0110437,0.516197,0.0208563,0.475302,0.556876,6,13356,4000,37,0.00925,True,True,0.0110437,external_8b,raw,28,0.214286,0.496214,0.000896666,0.494456,0.497971,-0.00378631,0.496728,0.000763872,0.49523,0.498225,7,16903,3600,44,0.0122222,True,True,0.00378631,False,0.0
development_main,raw,libero_object,28,4,0.178571,tie_margin,L15,0.462077,0.0546564,0.358251,0.569299,-0.037923,0.488715,0.0576945,0.378083,0.600464,6,13356,4000,37,0.00925,True,True,0.037923,external_8b,raw,28,0.178571,0.533574,0.0314832,0.47167,0.594461,0.0335739,0.534904,0.0315188,0.47291,0.595839,7,16903,3600,44,0.0122222,True,True,0.0335739,False,0.0
development_main,raw,libero_object,28,5,0.214286,set_dwell,L3,0.512803,0.0146865,0.484008,0.541514,0.0128032,0.508099,0.0104398,0.487635,0.528535,6,13356,4000,37,0.00925,True,True,0.0128032,external_8b,raw,28,0.214286,0.495711,0.000925899,0.493896,0.497526,-0.00428918,0.496184,0.000822407,0.494572,0.497796,7,16903,3600,44,0.0122222,True,True,0.00428918,False,0.0
development_main,raw,libero_object,28,5,0.214286,query_hard_churn_d9,L12,0.452007,0.0530839,0.351465,0.556625,-0.0479934,0.429754,0.063069,0.312757,0.555163,6,13356,4000,37,0.00925,True,True,0.0479934,external_8b,raw,28,0.214286,0.504378,0.0461296,0.414798,0.593678,0.00437792,0.467598,0.0559985,0.361084,0.577149,7,16903,3600,44,0.0122222,True,True,0.00437792,False,0.0
development_main,raw,libero_object,28,5,0.214286,denoise_hard_churn,L14,0.494085,0.0430517,0.410663,0.577838,-0.00591494,0.516042,0.042952,0.432197,0.598994,6,13356,4000,37,0.00925,True,True,0.00591494,external_8b,raw,28,0.214286,0.525321,0.0370142,0.452751,0.596837,0.0253209,0.49709,0.0410952,0.417309,0.57702,7,16903,3600,44,0.0122222,True,True,0.0253209,False,0.0
development_main,raw,libero_goal,30,4,0.166667,partial_edge_std,L14,0.532183,0.0281316,0.476877,0.586708,0.0321828,0.542594,0.0450703,0.453847,0.628717,6,35982,4000,102,0.0255,True,True,0.0321828,external_8b,raw,30,0.166667,0.467892,0.0239733,0.421326,0.515025,-0.0321077,0.477316,0.0259346,0.426893,0.528206,5,37857,4000,106,0.0265,True,True,0.0321077,False,0.0
development_main,raw,libero_object,28,5,0.214286,query_top1_churn,L14,0.407457,0.050892,0.312679,0.509662,-0.0925427,0.392788,0.04935,0.301292,0.492484,6,13356,4000,37,0.00925,True,True,0.0925427,external_8b,raw,28,0.214286,0.504733,0.048717,0.410225,0.598904,0.00473289,0.506265,0.0513635,0.406685,0.60535,7,16903,3600,44,0.0122222,True,True,0.00473289,False,0.0
development_main,raw,libero_object,28,5,0.214286,query_top1_churn,L5,0.466906,0.0445888,0.381384,0.554418,-0.0330937,0.454584,0.0500654,0.359408,0.553199,6,13356,4000,37,0.00925,True,True,0.0330937,external_8b,raw,28,0.214286,0.532213,0.0430908,0.447642,0.614973,0.0322132,0.520694,0.0559699,0.411753,0.627702,7,16903,3600,44,0.0122222,True,True,0.0322132,False,0.0
development_main,raw,libero_goal,30,4,0.166667,selected_mass,L4,0.517773,0.031428,0.456217,0.578794,0.0177728,0.549726,0.0539057,0.443425,0.651672,6,35982,4000,102,0.0255,True,True,0.0177728,external_8b,raw,30,0.166667,0.472409,0.0268856,0.420213,0.525216,-0.0275907,0.48147,0.0279938,0.427044,0.53634,5,37857,4000,106,0.0265,True,True,0.0275907,False,0.0
development_main,raw,libero_goal,30,4,0.166667,tie_margin,L13,0.486785,0.0308086,0.426884,0.547068,-0.0132149,0.536561,0.0433217,0.451414,0.619627,6,35982,4000,102,0.0255,True,True,0.0132149,external_8b,raw,30,0.166667,0.518596,0.0277783,0.464147,0.572608,0.0185963,0.537143,0.0304805,0.477155,0.596074,5,37857,4000,106,0.0265,True,True,0.0185963,False,0.0
development_main,raw,libero_goal,30,4,0.166667,tie_margin,L12,0.458646,0.029964,0.400754,0.517677,-0.041354,0.406819,0.033371,0.343403,0.473501,6,35982,4000,102,0.0255,True,True,0.041354,external_8b,raw,30,0.166667,0.538804,0.027896,0.483881,0.5928,0.0388039,0.560169,0.0306309,0.499544,0.61905,5,37857,4000,106,0.0265,True,True,0.0388039,False,0.0
development_main,raw,libero_spatial,22,12,0.590909,query_hard_churn_d9,L3,0.555094,0.0431568,0.46973,0.637325,0.0550937,0.494613,0.0421847,0.412823,0.576693,4,11308,760,126,0.165789,True,True,0.0550937,external_8b,raw,22,0.590909,0.464714,0.0326245,0.40169,0.528886,-0.0352855,0.446976,0.0339813,0.381701,0.514132,4,12994,764,140,0.183246,True,True,0.0352855,False,0.0
development_main,raw,libero_spatial,22,12,0.590909,partial_query_d1,L14,0.568889,0.0445153,0.480404,0.653185,0.0688893,0.484044,0.0432467,0.400535,0.568455,4,11308,760,126,0.165789,True,True,0.0688893,external_8b,raw,22,0.590909,0.473988,0.0405707,0.395781,0.553492,-0.026012,0.414812,0.0362753,0.345925,0.4872,4,12994,764,140,0.183246,True,True,0.026012,False,0.0
development_main,raw,libero_goal,30,4,0.166667,token_differentiation_d0,L3,0.500584,0.0300171,0.442013,0.559138,0.000583625,0.51674,0.0494429,0.420414,0.611838,6,35982,4000,102,0.0255,True,True,0.000583625,external_8b,raw,30,0.166667,0.484732,0.0289045,0.428516,0.541337,-0.015268,0.488893,0.036313,0.41842,0.559811,5,37857,4000,106,0.0265,True,True,0.015268,False,0.0
development_main,raw,libero_goal,30,4,0.166667,token_entropy_d0,L4,0.499319,0.0312402,0.438404,0.560255,-0.000680896,0.493425,0.0510537,0.394932,0.59243,6,35982,4000,102,0.0255,True,True,0.000680896,external_8b,raw,30,0.166667,0.542278,0.0281058,0.486899,0.596631,0.0422775,0.546532,0.0340528,0.479353,0.612058,5,37857,4000,106,0.0265,True,True,0.0422775,False,0.0
development_main,raw,libero_goal,30,4,0.166667,token_entropy_d0,L3,0.482936,0.0297057,0.425205,0.541126,-0.0170641,0.487206,0.0484371,0.393846,0.581468,6,35982,4000,102,0.0255,True,True,0.0170641,external_8b,raw,30,0.166667,0.502523,0.0293825,0.445154,0.559825,0.00252265,0.519299,0.037471,0.445969,0.591807,5,37857,4000,106,0.0265,True,True,0.00252265,False,0.0
development_main,raw,libero_goal,30,4,0.166667,token_entropy_d0,L2,0.500069,0.0300501,0.441442,0.558695,6.94792e-05,0.499967,0.0497467,0.403684,0.596253,6,35982,4000,102,0.0255,True,True,6.94792e-05,external_8b,raw,30,0.166667,0.493277,0.0291313,0.436515,0.550214,-0.00672267,0.510709,0.0367981,0.438862,0.582116,5,37857,4000,106,0.0265,True,True,0.00672267,False,0.0
development_main,raw,libero_object,28,5,0.214286,set_dwell,L4,0.497267,0.000726076,0.495844,0.49869,-0.00273285,0.496628,0.00083522,0.494991,0.498265,6,13356,4000,37,0.00925,True,True,0.00273285,external_8b,raw,28,0.214286,0.507188,0.0117257,0.484207,0.530139,0.00718807,0.510467,0.0143094,0.482417,0.53845,7,16903,3600,44,0.0122222,True,True,0.00718807,False,0.0
development_main,raw,libero_goal,30,4,0.166667,mobility_d0,L15,0.475071,0.0315562,0.413913,0.536986,-0.0249291,0.493753,0.0460825,0.404602,0.583303,6,35982,4000,102,0.0255,True,True,0.0249291,external_8b,raw,30,0.166667,0.503738,0.0281436,0.448755,0.55863,0.00373775,0.50628,0.0279544,0.451634,0.560777,5,37857,4000,106,0.0265,True,True,0.00373775,False,0.0
development_main,raw,libero_goal,30,4,0.166667,mobility_d0,L12,0.525013,0.0278977,0.470253,0.579177,0.0250125,0.563817,0.0286265,0.507131,0.618884,6,35982,4000,102,0.0255,True,True,0.0250125,external_8b,raw,30,0.166667,0.498402,0.0262038,0.44724,0.549597,-0.00159812,0.475234,0.0239824,0.428586,0.52232,5,37857,4000,106,0.0265,True,True,0.00159812,False,0.0
development_main,raw,libero_goal,30,4,0.166667,mobility_d0,L5,0.501195,0.0293427,0.443921,0.558438,0.00119504,0.489904,0.0498663,0.39377,0.586791,6,35982,4000,102,0.0255,True,True,0.00119504,external_8b,raw,30,0.166667,0.499908,0.0279904,0.445268,0.55455,-9.24532e-05,0.518204,0.032854,0.453865,0.581944,5,37857,4000,106,0.0265,True,True,9.24532e-05,False,0.0
development_main,raw,libero_goal,30,4,0.166667,mobility_d0,L4,0.539853,0.0311904,0.478429,0.600091,0.0398533,0.540278,0.0514012,0.439264,0.638087,6,35982,4000,102,0.0255,True,True,0.0398533,external_8b,raw,30,0.166667,0.482658,0.0279789,0.428247,0.537485,-0.0173416,0.49182,0.0305296,0.432383,0.551489,5,37857,4000,106,0.0265,True,True,0.0173416,False,0.0
development_main,raw,libero_goal,30,4,0.166667,mobility_d0,L3,0.522067,0.0321649,0.459008,0.58443,0.0220666,0.529362,0.0403941,0.450117,0.607153,6,35982,4000,102,0.0255,True,True,0.0220666,external_8b,raw,30,0.166667,0.47484,0.029248,0.418092,0.532244,-0.0251605,0.46737,0.0348738,0.400044,0.535905,5,37857,4000,106,0.0265,True,True,0.0251605,False,0.0
development_main,raw,libero_goal,30,4,0.166667,mobility_d0,L2,0.503196,0.0301486,0.444335,0.561969,0.00319604,0.529366,0.0421246,0.446754,0.6104,6,35982,4000,102,0.0255,True,True,0.00319604,external_8b,raw,30,0.166667,0.476213,0.0299628,0.418081,0.534997,-0.0237869,0.482737,0.0351461,0.414608,0.551514,5,37857,4000,106,0.0265,True,True,0.0237869,False,0.0
development_main,raw,libero_goal,30,4,0.166667,hb_entropy_action,L12,0.472458,0.0259856,0.421987,0.523499,-0.0275415,0.451842,0.041785,0.371943,0.534302,6,35982,4000,102,0.0255,True,True,0.0275415,external_8b,raw,30,0.166667,0.507053,0.0253558,0.45745,0.556517,0.00705286,0.471143,0.0294278,0.414101,0.528949,5,37857,4000,106,0.0265,True,True,0.00705286,False,0.0
development_main,raw,libero_goal,30,4,0.166667,hb_entropy_action,L5,0.485937,0.0279994,0.431447,0.540764,-0.0140626,0.456098,0.0517786,0.357748,0.557995,6,35982,4000,102,0.0255,True,True,0.0140626,external_8b,raw,30,0.166667,0.513247,0.0251579,0.46397,0.562269,0.0132472,0.468477,0.0294765,0.411378,0.526414,5,37857,4000,106,0.0265,True,True,0.0132472,False,0.0
development_main,raw,libero_object,28,5,0.214286,partial_query_d1,L2,0.490117,0.0496544,0.394371,0.586593,-0.0098832,0.45393,0.0475657,0.363338,0.547679,6,13356,4000,37,0.00925,True,True,0.0098832,external_8b,raw,28,0.214286,0.591256,0.0356905,0.519917,0.658948,0.091256,0.560281,0.0350711,0.490825,0.627454,7,16903,3600,44,0.0122222,True,True,0.091256,False,0.0
development_main,raw,libero_object,28,5,0.214286,conditional_query_d1,L15,0.497754,0.0537407,0.394052,0.60165,-0.00224618,0.532834,0.0735952,0.389849,0.670622,6,13356,4000,37,0.00925,True,True,0.00224618,external_8b,raw,28,0.214286,0.500503,0.0382248,0.426128,0.574855,0.000502869,0.531325,0.0417717,0.449346,0.611646,7,16903,3600,44,0.0122222,True,True,0.000502869,False,0.0
development_main,raw,libero_object,28,5,0.214286,conditional_query_d1,L14,0.467056,0.0498433,0.371816,0.564759,-0.032944,0.453232,0.0513699,0.355738,0.55445,6,13356,4000,37,0.00925,True,True,0.032944,external_8b,raw,28,0.214286,0.511625,0.0365962,0.44015,0.582629,0.0116252,0.479163,0.0416758,0.398746,0.560676,7,16903,3600,44,0.0122222,True,True,0.0116252,False,0.0
development_main,raw,libero_object,28,5,0.214286,expert_load_effective_rank,L14,0.453055,0.0507249,0.356738,0.553019,-0.0469452,0.435974,0.0591352,0.325445,0.553253,6,13356,4000,37,0.00925,True,True,0.0469452,external_8b,raw,28,0.214286,0.536946,0.0402048,0.457881,0.614196,0.0369461,0.504254,0.0514826,0.404529,0.603642,7,16903,3600,44,0.0122222,True,True,0.0369461,False,0.0
development_main,raw,libero_object,28,5,0.214286,mobility_d0,L2,0.530548,0.054599,0.423772,0.634599,0.0305481,0.534722,0.0636397,0.410419,0.654856,6,13356,4000,37,0.00925,True,True,0.0305481,external_8b,raw,28,0.214286,0.435574,0.0431709,0.353586,0.521243,-0.0644264,0.440174,0.0501658,0.345369,0.539555,7,16903,3600,44,0.0122222,True,True,0.0644264,False,0.0
development_main,raw,libero_object,28,5,0.214286,hb_entropy_action,L4,0.482031,0.0560123,0.374817,0.590924,-0.0179695,0.474843,0.0699225,0.342925,0.610368,6,13356,4000,37,0.00925,True,True,0.0179695,external_8b,raw,28,0.214286,0.516299,0.0392546,0.439582,0.592255,0.0162989,0.522953,0.0375279,0.449434,0.595491,7,16903,3600,44,0.0122222,True,True,0.0162989,False,0.0
development_main,raw,libero_object,28,5,0.214286,hb_entropy_action,L3,0.497716,0.0487157,0.403461,0.592135,-0.00228362,0.508774,0.0584209,0.395786,0.620872,6,13356,4000,37,0.00925,True,True,0.00228362,external_8b,raw,28,0.214286,0.537005,0.0371913,0.463841,0.60861,0.0370053,0.540213,0.0398497,0.461762,0.61672,7,16903,3600,44,0.0122222,True,True,0.0370053,False,0.0
development_main,raw,libero_goal,30,4,0.166667,denoise_hard_churn,L12,0.526652,0.0300216,0.467714,0.584857,0.0266522,0.57762,0.042335,0.493229,0.657711,6,35982,4000,102,0.0255,True,True,0.0266522,external_8b,raw,30,0.166667,0.442943,0.0257943,0.393144,0.493917,-0.0570568,0.428898,0.0253668,0.380053,0.479169,5,37857,4000,106,0.0265,True,True,0.0570568,False,0.0
development_main,raw,libero_spatial,22,12,0.590909,partial_query_d1,L4,0.547312,0.0448476,0.458853,0.632879,0.0473116,0.449952,0.0418101,0.370058,0.532513,4,11308,760,126,0.165789,True,True,0.0473116,external_8b,raw,22,0.590909,0.490765,0.037,0.418942,0.562971,-0.00923503,0.437816,0.0363835,0.368245,0.509922,4,12994,764,140,0.183246,True,True,0.00923503,False,0.0
development_main,raw,libero_spatial,22,12,0.590909,mobility_d0_minus_d9,L5,0.480545,0.0453994,0.393094,0.569204,-0.0194553,0.481294,0.0456192,0.393408,0.570353,4,11308,760,126,0.165789,True,True,0.0194553,external_8b,raw,22,0.590909,0.531476,0.0417903,0.449458,0.611829,0.0314761,0.533229,0.0397627,0.45512,0.609742,4,12994,764,140,0.183246,True,True,0.0314761,False,0.0
development_main,raw,libero_spatial,22,12,0.590909,mobility_d0_minus_d9,L12,0.456579,0.0472303,0.366511,0.549579,-0.0434206,0.500528,0.0433149,0.416424,0.584602,4,11308,760,126,0.165789,True,True,0.0434206,external_8b,raw,22,0.590909,0.52378,0.0426595,0.440284,0.605968,0.0237802,0.565437,0.0391355,0.487776,0.640013,4,12994,764,140,0.183246,True,True,0.0237802,False,0.0
development_main,raw,libero_spatial,22,12,0.590909,mobility_d0_minus_d9,L14,0.488681,0.0455139,0.400762,0.577305,-0.0113194,0.511108,0.0428212,0.427652,0.59395,4,11308,760,126,0.165789,True,True,0.0113194,external_8b,raw,22,0.590909,0.548638,0.0406828,0.468336,0.626484,0.0486378,0.580803,0.0370703,0.506912,0.651239,4,12994,764,140,0.183246,True,True,0.0486378,False,0.0
development_main,raw,libero_goal,30,4,0.166667,set_dwell,L2,0.500167,0.0142506,0.472265,0.528068,0.00016675,0.493198,0.00488435,0.483629,0.502773,6,35982,4000,102,0.0255,True,True,0.00016675,external_8b,raw,30,0.166667,0.498957,0.0109561,0.477498,0.520419,-0.0010434,0.505863,0.0118842,0.482574,0.529126,5,37857,4000,106,0.0265,True,True,0.0010434,False,0.0
development_main,raw,libero_goal,30,4,0.166667,set_dwell,L12,0.501918,0.00509119,0.49194,0.511894,0.00191763,0.500243,0.00171296,0.496886,0.503601,6,35982,4000,102,0.0255,True,True,0.00191763,external_8b,raw,30,0.166667,0.496632,0.00149751,0.493697,0.499567,-0.00336794,0.498567,0.000637014,0.497319,0.499816,5,37857,4000,106,0.0265,True,True,0.00336794,False,0.0
development_main,raw,libero_goal,30,4,0.166667,set_dwell,L13,0.50164,0.00509497,0.491654,0.511624,0.00163971,0.499816,0.00173934,0.496407,0.503225,6,35982,4000,102,0.0255,True,True,0.00163971,external_8b,raw,30,0.166667,0.499326,0.000673587,0.498006,0.500647,-0.000673587,0.499713,0.000286533,0.499152,0.500275,5,37857,4000,106,0.0265,True,True,0.000673587,False,0.0
development_main,raw,libero_object,28,5,0.214286,hb_entropy_action,L2,0.44407,0.0579361,0.33523,0.558557,-0.0559299,0.448126,0.0690774,0.319582,0.583997,6,13356,4000,37,0.00925,True,True,0.0559299,external_8b,raw,28,0.214286,0.516654,0.0399092,0.438663,0.593842,0.0166538,0.541324,0.0406948,0.461188,0.619379,7,16903,3600,44,0.0122222,True,True,0.0166538,False,0.0
development_main,raw,libero_object,28,5,0.214286,denoise_hard_churn,L2,0.462152,0.0500232,0.366766,0.560392,-0.0378482,0.478299,0.0618546,0.360613,0.598444,6,13356,4000,37,0.00925,True,True,0.0378482,external_8b,raw,28,0.214286,0.514199,0.0487422,0.419304,0.60808,0.0141987,0.530738,0.054206,0.424708,0.634063,7,16903,3600,44,0.0122222,True,True,0.0141987,False,0.0
development_main,raw,libero_goal,30,4,0.166667,partial_query_d1,L2,0.5005,0.0282921,0.445269,0.555719,0.00050025,0.469396,0.0413942,0.389762,0.55062,6,35982,4000,102,0.0255,True,True,0.00050025,external_8b,raw,30,0.166667,0.463164,0.0270187,0.410817,0.516336,-0.036836,0.430261,0.0270414,0.378248,0.483861,5,37857,4000,106,0.0265,True,True,0.036836,False,0.0
development_main,raw,libero_goal,30,4,0.166667,partial_query_d1,L13,0.474876,0.0282935,0.419955,0.530412,-0.0251237,0.421418,0.0281774,0.367384,0.477402,6,35982,4000,102,0.0255,True,True,0.0251237,external_8b,raw,30,0.166667,0.528674,0.0266988,0.476222,0.5805,0.0286737,0.481707,0.0324192,0.418798,0.545201,5,37857,4000,106,0.0265,True,True,0.0286737,False,0.0
development_main,raw,libero_goal,30,4,0.166667,partial_query_d1,L14,0.495664,0.0300716,0.437056,0.554392,-0.0043355,0.483451,0.0415402,0.403177,0.564589,6,35982,4000,102,0.0255,True,True,0.0043355,external_8b,raw,30,0.166667,0.525187,0.0267216,0.472729,0.577095,0.0251869,0.573789,0.0306497,0.512919,0.632502,5,37857,4000,106,0.0265,True,True,0.0251869,False,0.0
development_main,raw,libero_goal,30,4,0.166667,query_hard_churn,L2,0.525304,0.0316434,0.463213,0.586623,0.0253043,0.511799,0.0541221,0.406768,0.615798,6,35982,4000,102,0.0255,True,True,0.0253043,external_8b,raw,30,0.166667,0.467206,0.0296139,0.409862,0.525429,-0.0327945,0.451201,0.0355063,0.382993,0.521292,5,37857,4000,106,0.0265,True,True,0.0327945,False,0.0
development_main,raw,libero_goal,30,4,0.166667,query_hard_churn,L12,0.483547,0.0293321,0.426525,0.541001,-0.0164527,0.493539,0.0333053,0.428739,0.558556,6,35982,4000,102,0.0255,True,True,0.0164527,external_8b,raw,30,0.166667,0.525055,0.0262885,0.473447,0.576133,0.0250548,0.449409,0.0266551,0.397907,0.502018,5,37857,4000,106,0.0265,True,True,0.0250548,False,0.0
development_main,raw,libero_goal,30,4,0.166667,query_hard_churn,L13,0.49276,0.0263686,0.441339,0.544335,-0.00723973,0.497625,0.0391242,0.421593,0.573766,6,35982,4000,102,0.0255,True,True,0.00723973,external_8b,raw,30,0.166667,0.570251,0.0247476,0.521225,0.617937,0.0702512,0.572889,0.0293284,0.514677,0.62915,5,37857,4000,106,0.0265,True,True,0.0702512,False,0.0
development_main,raw,libero_goal,30,4,0.166667,query_hard_churn,L15,0.49861,0.0314308,0.437338,0.559925,-0.00138958,0.48318,0.0562916,0.375399,0.592549,6,35982,4000,102,0.0255,True,True,0.00138958,external_8b,raw,30,0.166667,0.507291,0.0274454,0.453621,0.560792,0.00729059,0.433078,0.0310552,0.373504,0.494652,5,37857,4000,106,0.0265,True,True,0.00729059,False,0.0
