key,d_tp0,d_fp0,d_tp4,d_fp4
raw|wc:back_state|high|4|2|0.99|6|4-24,0.0,342.0,0.0,19.0
raw|wc:back_state|high|4|2|0.99|6|6-20,0.0,342.0,0.0,19.0
raw|wc:back_state|high|4|3|0.99|2|6-20,0.0,175.0,0.0,0.0
raw|wc:back_state|high|4|3|0.99|4|6-20,0.0,175.0,0.0,0.0
raw|wc:back_state|high|4|3|0.99|6|-,0.0,175.0,0.0,0.0
raw|wc:back_state|high|4|3|0.99|6|4-16,0.0,175.0,0.0,0.0
raw|wc:back_state|high|4|3|0.99|6|4-24,0.0,175.0,0.0,0.0
raw|wc:back_state|high|4|3|0.99|6|6-20,0.0,175.0,0.0,0.0
raw|wc:back_state|high|4|1|0.995|2|-,0.0,418.0,1.0,137.0
raw|wc:back_state|high|4|2|0.995|2|-,0.0,207.0,1.0,32.0
raw|wc:back_state|high|4|3|0.995|2|-,0.0,85.0,0.0,2.0
raw|wc:back_state|high|4|1|0.995|2|4-16,0.0,404.0,1.0,122.0
raw|wc:back_state|high|4|1|0.995|2|4-24,0.0,404.0,1.0,122.0
raw|wc:back_state|high|4|1|0.995|4|-,0.0,404.0,1.0,122.0
raw|wc:back_state|high|4|1|0.995|4|4-16,0.0,404.0,1.0,122.0
raw|wc:back_state|high|4|1|0.995|4|4-24,0.0,404.0,1.0,122.0
raw|wc:back_state|high|4|2|0.995|2|4-16,0.0,207.0,1.0,32.0
raw|wc:back_state|high|4|2|0.995|2|4-24,0.0,207.0,1.0,32.0
raw|wc:back_state|high|4|2|0.995|4|-,0.0,207.0,1.0,32.0
raw|wc:back_state|high|4|2|0.995|4|4-16,0.0,207.0,1.0,32.0
raw|wc:back_state|high|4|2|0.995|4|4-24,0.0,207.0,1.0,32.0
raw|wc:back_state|high|4|3|0.995|2|4-16,0.0,84.0,0.0,1.0
raw|wc:back_state|high|4|3|0.995|2|4-24,0.0,84.0,0.0,1.0
raw|wc:back_state|high|4|3|0.995|4|-,0.0,84.0,0.0,1.0
raw|wc:back_state|high|4|3|0.995|4|4-16,0.0,84.0,0.0,1.0
raw|wc:back_state|high|4|3|0.995|4|4-24,0.0,84.0,0.0,1.0
raw|wc:back_state|high|4|1|0.995|2|8-24,0.0,200.0,0.0,0.0
raw|wc:back_state|high|4|1|0.995|4|8-24,0.0,200.0,0.0,0.0
raw|wc:back_state|high|4|1|0.995|6|8-24,0.0,200.0,0.0,0.0
raw|wc:back_state|high|4|2|0.995|2|8-24,0.0,45.0,0.0,0.0
raw|wc:back_state|high|4|2|0.995|4|8-24,0.0,45.0,0.0,0.0
raw|wc:back_state|high|4|2|0.995|6|8-24,0.0,45.0,0.0,0.0
raw|wc:back_state|high|4|3|0.995|2|8-24,0.0,8.0,0.0,0.0
raw|wc:back_state|high|4|3|0.995|4|8-24,0.0,8.0,0.0,0.0
raw|wc:back_state|high|4|3|0.995|6|8-24,0.0,8.0,0.0,0.0
raw|wc:back_state|high|4|1|0.995|2|6-20,0.0,379.0,1.0,78.0
raw|wc:back_state|high|4|1|0.995|4|6-20,0.0,379.0,1.0,78.0
raw|wc:back_state|high|4|1|0.995|6|-,0.0,379.0,1.0,78.0
raw|wc:back_state|high|4|1|0.995|6|4-16,0.0,379.0,1.0,78.0
raw|wc:back_state|high|4|1|0.995|6|4-24,0.0,379.0,1.0,78.0
raw|wc:back_state|high|4|1|0.995|6|6-20,0.0,379.0,1.0,78.0
raw|wc:back_state|high|4|2|0.995|2|6-20,0.0,171.0,0.0,6.0
raw|wc:back_state|high|4|2|0.995|4|6-20,0.0,171.0,0.0,6.0
raw|wc:back_state|high|4|2|0.995|6|-,0.0,171.0,0.0,6.0
raw|wc:back_state|high|4|2|0.995|6|4-16,0.0,171.0,0.0,6.0
raw|wc:back_state|high|4|2|0.995|6|4-24,0.0,171.0,0.0,6.0
raw|wc:back_state|high|4|2|0.995|6|6-20,0.0,171.0,0.0,6.0
raw|wc:back_state|high|4|3|0.995|2|6-20,0.0,67.0,0.0,0.0
raw|wc:back_state|high|4|3|0.995|4|6-20,0.0,67.0,0.0,0.0
raw|wc:back_state|high|4|3|0.995|6|-,0.0,67.0,0.0,0.0
raw|wc:back_state|high|4|3|0.995|6|4-16,0.0,67.0,0.0,0.0
raw|wc:back_state|high|4|3|0.995|6|4-24,0.0,67.0,0.0,0.0
raw|wc:back_state|high|4|3|0.995|6|6-20,0.0,67.0,0.0,0.0
raw|wc:back_state|high|4|1|0.998|2|-,0.0,161.0,1.0,39.0
raw|wc:back_state|high|4|2|0.998|2|-,0.0,72.0,0.0,5.0
raw|wc:back_state|high|4|3|0.998|2|-,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|1|0.998|2|4-16,0.0,159.0,1.0,37.0
raw|wc:back_state|high|4|1|0.998|2|4-24,0.0,159.0,1.0,37.0
raw|wc:back_state|high|4|1|0.998|4|-,0.0,159.0,1.0,37.0
raw|wc:back_state|high|4|1|0.998|4|4-16,0.0,159.0,1.0,37.0
raw|wc:back_state|high|4|1|0.998|4|4-24,0.0,159.0,1.0,37.0
raw|wc:back_state|high|4|2|0.998|2|4-16,0.0,72.0,0.0,5.0
raw|wc:back_state|high|4|2|0.998|2|4-24,0.0,72.0,0.0,5.0
raw|wc:back_state|high|4|2|0.998|4|-,0.0,72.0,0.0,5.0
raw|wc:back_state|high|4|2|0.998|4|4-16,0.0,72.0,0.0,5.0
raw|wc:back_state|high|4|2|0.998|4|4-24,0.0,72.0,0.0,5.0
raw|wc:back_state|high|4|3|0.998|2|4-16,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|2|4-24,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|4|-,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|4|4-16,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|4|4-24,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|1|0.998|2|8-24,0.0,84.0,0.0,0.0
raw|wc:back_state|high|4|1|0.998|4|8-24,0.0,84.0,0.0,0.0
raw|wc:back_state|high|4|1|0.998|6|8-24,0.0,84.0,0.0,0.0
raw|wc:back_state|high|4|2|0.998|2|8-24,0.0,24.0,0.0,0.0
raw|wc:back_state|high|4|2|0.998|4|8-24,0.0,24.0,0.0,0.0
raw|wc:back_state|high|4|2|0.998|6|8-24,0.0,24.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|2|8-24,0.0,3.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|4|8-24,0.0,3.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|6|8-24,0.0,3.0,0.0,0.0
raw|wc:back_state|high|4|1|0.998|2|6-20,0.0,149.0,0.0,21.0
raw|wc:back_state|high|4|1|0.998|4|6-20,0.0,149.0,0.0,21.0
raw|wc:back_state|high|4|1|0.998|6|-,0.0,149.0,0.0,21.0
raw|wc:back_state|high|4|1|0.998|6|4-16,0.0,149.0,0.0,21.0
raw|wc:back_state|high|4|1|0.998|6|4-24,0.0,149.0,0.0,21.0
raw|wc:back_state|high|4|1|0.998|6|6-20,0.0,149.0,0.0,21.0
raw|wc:back_state|high|4|2|0.998|2|6-20,0.0,57.0,0.0,0.0
raw|wc:back_state|high|4|2|0.998|4|6-20,0.0,57.0,0.0,0.0
raw|wc:back_state|high|4|2|0.998|6|-,0.0,57.0,0.0,0.0
raw|wc:back_state|high|4|2|0.998|6|4-16,0.0,57.0,0.0,0.0
raw|wc:back_state|high|4|2|0.998|6|4-24,0.0,57.0,0.0,0.0
raw|wc:back_state|high|4|2|0.998|6|6-20,0.0,57.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|2|6-20,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|4|6-20,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|6|-,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|6|4-16,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|6|4-24,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|3|0.998|6|6-20,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|1|0.999|2|-,0.0,69.0,0.0,13.0
raw|wc:back_state|high|4|2|0.999|2|-,0.0,26.0,0.0,1.0
raw|wc:back_state|high|4|3|0.999|2|-,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|1|0.999|2|4-16,0.0,69.0,0.0,13.0
raw|wc:back_state|high|4|1|0.999|2|4-24,0.0,69.0,0.0,13.0
raw|wc:back_state|high|4|1|0.999|4|-,0.0,69.0,0.0,13.0
raw|wc:back_state|high|4|1|0.999|4|4-16,0.0,69.0,0.0,13.0
raw|wc:back_state|high|4|1|0.999|4|4-24,0.0,69.0,0.0,13.0
raw|wc:back_state|high|4|2|0.999|2|4-16,0.0,26.0,0.0,1.0
raw|wc:back_state|high|4|2|0.999|2|4-24,0.0,26.0,0.0,1.0
raw|wc:back_state|high|4|2|0.999|4|-,0.0,26.0,0.0,1.0
raw|wc:back_state|high|4|2|0.999|4|4-16,0.0,26.0,0.0,1.0
raw|wc:back_state|high|4|2|0.999|4|4-24,0.0,26.0,0.0,1.0
raw|wc:back_state|high|4|3|0.999|2|4-16,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|2|4-24,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|4|-,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|4|4-16,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|4|4-24,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|1|0.999|2|8-24,0.0,46.0,0.0,0.0
raw|wc:back_state|high|4|1|0.999|4|8-24,0.0,46.0,0.0,0.0
raw|wc:back_state|high|4|1|0.999|6|8-24,0.0,46.0,0.0,0.0
raw|wc:back_state|high|4|2|0.999|2|8-24,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|2|0.999|4|8-24,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|2|0.999|6|8-24,0.0,11.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|2|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|4|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|6|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|high|4|1|0.999|2|6-20,0.0,66.0,0.0,7.0
raw|wc:back_state|high|4|1|0.999|4|6-20,0.0,66.0,0.0,7.0
raw|wc:back_state|high|4|1|0.999|6|-,0.0,66.0,0.0,7.0
raw|wc:back_state|high|4|1|0.999|6|4-16,0.0,66.0,0.0,7.0
raw|wc:back_state|high|4|1|0.999|6|4-24,0.0,66.0,0.0,7.0
raw|wc:back_state|high|4|1|0.999|6|6-20,0.0,66.0,0.0,7.0
raw|wc:back_state|high|4|2|0.999|2|6-20,0.0,22.0,0.0,0.0
raw|wc:back_state|high|4|2|0.999|4|6-20,0.0,22.0,0.0,0.0
raw|wc:back_state|high|4|2|0.999|6|-,0.0,22.0,0.0,0.0
raw|wc:back_state|high|4|2|0.999|6|4-16,0.0,22.0,0.0,0.0
raw|wc:back_state|high|4|2|0.999|6|4-24,0.0,22.0,0.0,0.0
raw|wc:back_state|high|4|2|0.999|6|6-20,0.0,22.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|2|6-20,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|4|6-20,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|6|-,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|6|4-16,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|6|4-24,0.0,6.0,0.0,0.0
raw|wc:back_state|high|4|3|0.999|6|6-20,0.0,6.0,0.0,0.0
raw|wc:back_state|low|4|1|0.98|2|-,32.0,102.0,30.0,69.0
raw|wc:back_state|low|4|2|0.98|2|-,22.0,73.0,18.0,44.0
raw|wc:back_state|low|4|3|0.98|2|-,11.0,40.0,10.0,18.0
raw|wc:back_state|low|4|1|0.98|2|4-16,2.0,17.0,2.0,9.0
raw|wc:back_state|low|4|1|0.98|2|4-24,10.0,81.0,10.0,62.0
raw|wc:back_state|low|4|1|0.98|4|-,32.0,102.0,30.0,69.0
raw|wc:back_state|low|4|1|0.98|4|4-16,2.0,17.0,2.0,9.0
raw|wc:back_state|low|4|1|0.98|4|4-24,10.0,81.0,10.0,62.0
raw|wc:back_state|low|4|2|0.98|2|4-16,0.0,2.0,0.0,2.0
raw|wc:back_state|low|4|2|0.98|2|4-24,8.0,60.0,6.0,39.0
raw|wc:back_state|low|4|2|0.98|4|-,22.0,73.0,18.0,44.0
raw|wc:back_state|low|4|2|0.98|4|4-16,0.0,2.0,0.0,2.0
raw|wc:back_state|low|4|2|0.98|4|4-24,8.0,60.0,6.0,39.0
raw|wc:back_state|low|4|3|0.98|2|4-24,3.0,34.0,2.0,16.0
raw|wc:back_state|low|4|3|0.98|4|-,11.0,40.0,10.0,18.0
raw|wc:back_state|low|4|3|0.98|4|4-24,3.0,34.0,2.0,16.0
raw|wc:back_state|low|4|1|0.98|2|8-24,10.0,81.0,10.0,62.0
raw|wc:back_state|low|4|1|0.98|4|8-24,10.0,81.0,10.0,62.0
raw|wc:back_state|low|4|1|0.98|6|8-24,10.0,81.0,10.0,62.0
raw|wc:back_state|low|4|2|0.98|2|8-24,8.0,60.0,6.0,39.0
raw|wc:back_state|low|4|2|0.98|4|8-24,8.0,60.0,6.0,39.0
raw|wc:back_state|low|4|2|0.98|6|8-24,8.0,60.0,6.0,39.0
raw|wc:back_state|low|4|3|0.98|2|8-24,3.0,34.0,2.0,16.0
raw|wc:back_state|low|4|3|0.98|4|8-24,3.0,34.0,2.0,16.0
raw|wc:back_state|low|4|3|0.98|6|8-24,3.0,34.0,2.0,16.0
raw|wc:back_state|low|4|1|0.98|2|6-20,4.0,53.0,8.0,41.0
raw|wc:back_state|low|4|1|0.98|4|6-20,4.0,53.0,8.0,41.0
raw|wc:back_state|low|4|1|0.98|6|-,32.0,102.0,30.0,69.0
raw|wc:back_state|low|4|1|0.98|6|4-16,2.0,17.0,2.0,9.0
raw|wc:back_state|low|4|1|0.98|6|4-24,10.0,81.0,10.0,62.0
raw|wc:back_state|low|4|1|0.98|6|6-20,4.0,53.0,8.0,41.0
raw|wc:back_state|low|4|2|0.98|2|6-20,2.0,17.0,3.0,19.0
raw|wc:back_state|low|4|2|0.98|4|6-20,2.0,17.0,3.0,19.0
raw|wc:back_state|low|4|2|0.98|6|-,22.0,73.0,18.0,44.0
raw|wc:back_state|low|4|2|0.98|6|4-16,0.0,2.0,0.0,2.0
raw|wc:back_state|low|4|2|0.98|6|4-24,8.0,60.0,6.0,39.0
raw|wc:back_state|low|4|2|0.98|6|6-20,2.0,17.0,3.0,19.0
raw|wc:back_state|low|4|3|0.98|2|6-20,1.0,3.0,1.0,3.0
raw|wc:back_state|low|4|3|0.98|4|6-20,1.0,3.0,1.0,3.0
raw|wc:back_state|low|4|3|0.98|6|-,11.0,40.0,10.0,18.0
raw|wc:back_state|low|4|3|0.98|6|4-24,3.0,34.0,2.0,16.0
raw|wc:back_state|low|4|3|0.98|6|6-20,1.0,3.0,1.0,3.0
raw|wc:back_state|low|4|1|0.99|2|-,2.0,7.0,1.0,4.0
raw|wc:back_state|low|4|2|0.99|2|-,1.0,3.0,1.0,2.0
raw|wc:back_state|low|4|3|0.99|2|-,0.0,3.0,0.0,2.0
raw|wc:back_state|low|4|1|0.99|2|4-24,0.0,4.0,0.0,4.0
raw|wc:back_state|low|4|1|0.99|4|-,2.0,7.0,1.0,4.0
raw|wc:back_state|low|4|1|0.99|4|4-24,0.0,4.0,0.0,4.0
raw|wc:back_state|low|4|2|0.99|2|4-24,0.0,2.0,0.0,2.0
raw|wc:back_state|low|4|2|0.99|4|-,1.0,3.0,1.0,2.0
raw|wc:back_state|low|4|2|0.99|4|4-24,0.0,2.0,0.0,2.0
raw|wc:back_state|low|4|3|0.99|2|4-24,0.0,1.0,0.0,1.0
raw|wc:back_state|low|4|3|0.99|4|-,0.0,3.0,0.0,2.0
raw|wc:back_state|low|4|3|0.99|4|4-24,0.0,1.0,0.0,1.0
raw|wc:back_state|low|4|1|0.99|2|8-24,0.0,4.0,0.0,4.0
raw|wc:back_state|low|4|1|0.99|4|8-24,0.0,4.0,0.0,4.0
raw|wc:back_state|low|4|1|0.99|6|8-24,0.0,4.0,0.0,4.0
raw|wc:back_state|low|4|2|0.99|2|8-24,0.0,2.0,0.0,2.0
raw|wc:back_state|low|4|2|0.99|4|8-24,0.0,2.0,0.0,2.0
raw|wc:back_state|low|4|2|0.99|6|8-24,0.0,2.0,0.0,2.0
raw|wc:back_state|low|4|3|0.99|2|8-24,0.0,1.0,0.0,1.0
raw|wc:back_state|low|4|3|0.99|4|8-24,0.0,1.0,0.0,1.0
raw|wc:back_state|low|4|3|0.99|6|8-24,0.0,1.0,0.0,1.0
raw|wc:back_state|low|4|1|0.99|2|6-20,0.0,1.0,0.0,1.0
raw|wc:back_state|low|4|1|0.99|4|6-20,0.0,1.0,0.0,1.0
raw|wc:back_state|low|4|1|0.99|6|-,2.0,7.0,1.0,4.0
raw|wc:back_state|low|4|1|0.99|6|4-24,0.0,4.0,0.0,4.0
raw|wc:back_state|low|4|1|0.99|6|6-20,0.0,1.0,0.0,1.0
raw|wc:back_state|low|4|2|0.99|2|6-20,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.99|4|6-20,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.99|6|-,1.0,3.0,1.0,2.0
raw|wc:back_state|low|4|2|0.99|6|4-24,0.0,2.0,0.0,2.0
raw|wc:back_state|low|4|2|0.99|6|6-20,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.99|2|6-20,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.99|4|6-20,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.99|6|-,0.0,3.0,0.0,2.0
raw|wc:back_state|low|4|3|0.99|6|4-24,0.0,1.0,0.0,1.0
raw|wc:back_state|low|4|3|0.99|6|6-20,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|2|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.995|2|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.995|2|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|2|4-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|4|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|4|4-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.995|2|4-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.995|4|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.995|4|4-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.995|2|4-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.995|4|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.995|4|4-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|2|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|4|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|6|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.995|2|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.995|4|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.995|6|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.995|2|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.995|4|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.995|6|8-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|2|6-20,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|4|6-20,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|6|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|6|4-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.995|6|6-20,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.995|6|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.995|6|4-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.995|6|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.995|6|4-24,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.998|2|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.998|2|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.998|2|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.998|4|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.998|4|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.998|4|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.998|6|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.998|6|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.998|6|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.999|2|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.999|2|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.999|2|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.999|4|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.999|4|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.999|4|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|1|0.999|6|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|2|0.999|6|-,0.0,0.0,0.0,0.0
raw|wc:back_state|low|4|3|0.999|6|-,0.0,0.0,0.0,0.0
raw|wc:back_state|high|6|1|0.98|2|-,0.0,1013.0,3.0,559.0
raw|wc:back_state|high|6|2|0.98|2|-,0.0,637.0,3.0,264.0
raw|wc:back_state|high|6|3|0.98|2|-,0.0,426.0,2.0,145.0
raw|wc:back_state|high|6|1|0.98|2|4-16,0.0,929.0,3.0,462.0
raw|wc:back_state|high|6|1|0.98|2|4-24,0.0,929.0,3.0,462.0
raw|wc:back_state|high|6|1|0.98|4|-,0.0,929.0,3.0,462.0
raw|wc:back_state|high|6|1|0.98|4|4-16,0.0,929.0,3.0,462.0
raw|wc:back_state|high|6|1|0.98|4|4-24,0.0,929.0,3.0,462.0
raw|wc:back_state|high|6|2|0.98|2|4-16,0.0,625.0,3.0,219.0
raw|wc:back_state|high|6|2|0.98|2|4-24,0.0,625.0,3.0,219.0
raw|wc:back_state|high|6|2|0.98|4|-,0.0,625.0,3.0,219.0
raw|wc:back_state|high|6|2|0.98|4|4-16,0.0,625.0,3.0,219.0
raw|wc:back_state|high|6|2|0.98|4|4-24,0.0,625.0,3.0,219.0
raw|wc:back_state|high|6|3|0.98|2|4-16,0.0,404.0,2.0,75.0
raw|wc:back_state|high|6|3|0.98|2|4-24,0.0,404.0,2.0,75.0
raw|wc:back_state|high|6|3|0.98|4|-,0.0,404.0,2.0,75.0
raw|wc:back_state|high|6|3|0.98|4|4-16,0.0,404.0,2.0,75.0
raw|wc:back_state|high|6|3|0.98|4|4-24,0.0,404.0,2.0,75.0
raw|wc:back_state|high|6|1|0.98|2|8-24,0.0,632.0,0.0,8.0
raw|wc:back_state|high|6|1|0.98|4|8-24,0.0,632.0,0.0,8.0
raw|wc:back_state|high|6|1|0.98|6|8-24,0.0,632.0,0.0,8.0
raw|wc:back_state|high|6|2|0.98|2|8-24,0.0,266.0,0.0,1.0
raw|wc:back_state|high|6|2|0.98|4|8-24,0.0,266.0,0.0,1.0
raw|wc:back_state|high|6|2|0.98|6|8-24,0.0,266.0,0.0,1.0
raw|wc:back_state|high|6|3|0.98|2|8-24,0.0,90.0,0.0,1.0
raw|wc:back_state|high|6|3|0.98|4|8-24,0.0,90.0,0.0,1.0
raw|wc:back_state|high|6|3|0.98|6|8-24,0.0,90.0,0.0,1.0
raw|wc:back_state|high|6|1|0.98|2|6-20,0.0,801.0,3.0,165.0
raw|wc:back_state|high|6|1|0.98|4|6-20,0.0,801.0,3.0,165.0
raw|wc:back_state|high|6|1|0.98|6|-,0.0,801.0,3.0,165.0
raw|wc:back_state|high|6|1|0.98|6|4-16,0.0,801.0,3.0,165.0
raw|wc:back_state|high|6|1|0.98|6|4-24,0.0,801.0,3.0,165.0
raw|wc:back_state|high|6|1|0.98|6|6-20,0.0,801.0,3.0,165.0
raw|wc:back_state|high|6|2|0.98|2|6-20,0.0,455.0,1.0,22.0
raw|wc:back_state|high|6|2|0.98|4|6-20,0.0,455.0,1.0,22.0
raw|wc:back_state|high|6|2|0.98|6|-,0.0,455.0,1.0,22.0
raw|wc:back_state|high|6|2|0.98|6|4-16,0.0,455.0,1.0,22.0
raw|wc:back_state|high|6|2|0.98|6|4-24,0.0,455.0,1.0,22.0
raw|wc:back_state|high|6|2|0.98|6|6-20,0.0,455.0,1.0,22.0
raw|wc:back_state|high|6|3|0.98|2|6-20,0.0,299.0,0.0,2.0
raw|wc:back_state|high|6|3|0.98|4|6-20,0.0,299.0,0.0,2.0
raw|wc:back_state|high|6|3|0.98|6|-,0.0,299.0,0.0,2.0
raw|wc:back_state|high|6|3|0.98|6|4-16,0.0,299.0,0.0,2.0
raw|wc:back_state|high|6|3|0.98|6|4-24,0.0,299.0,0.0,2.0
raw|wc:back_state|high|6|3|0.98|6|6-20,0.0,299.0,0.0,2.0
raw|wc:back_state|high|6|1|0.99|2|-,0.0,506.0,2.0,207.0
raw|wc:back_state|high|6|2|0.99|2|-,0.0,273.0,2.0,77.0
raw|wc:back_state|high|6|3|0.99|2|-,0.0,147.0,2.0,29.0
raw|wc:back_state|high|6|1|0.99|2|4-16,0.0,458.0,2.0,151.0
raw|wc:back_state|high|6|1|0.99|2|4-24,0.0,458.0,2.0,151.0
raw|wc:back_state|high|6|1|0.99|4|-,0.0,458.0,2.0,151.0
raw|wc:back_state|high|6|1|0.99|4|4-16,0.0,458.0,2.0,151.0
raw|wc:back_state|high|6|1|0.99|4|4-24,0.0,458.0,2.0,151.0
raw|wc:back_state|high|6|2|0.99|2|4-16,0.0,264.0,2.0,57.0
raw|wc:back_state|high|6|2|0.99|2|4-24,0.0,264.0,2.0,57.0
raw|wc:back_state|high|6|2|0.99|4|-,0.0,264.0,2.0,57.0
raw|wc:back_state|high|6|2|0.99|4|4-16,0.0,264.0,2.0,57.0
raw|wc:back_state|high|6|2|0.99|4|4-24,0.0,264.0,2.0,57.0
raw|wc:back_state|high|6|3|0.99|2|4-16,0.0,143.0,2.0,16.0
raw|wc:back_state|high|6|3|0.99|2|4-24,0.0,143.0,2.0,16.0
raw|wc:back_state|high|6|3|0.99|4|-,0.0,143.0,2.0,16.0
raw|wc:back_state|high|6|3|0.99|4|4-16,0.0,143.0,2.0,16.0
raw|wc:back_state|high|6|3|0.99|4|4-24,0.0,143.0,2.0,16.0
raw|wc:back_state|high|6|1|0.99|2|8-24,0.0,357.0,0.0,1.0
raw|wc:back_state|high|6|1|0.99|4|8-24,0.0,357.0,0.0,1.0
raw|wc:back_state|high|6|1|0.99|6|8-24,0.0,357.0,0.0,1.0
raw|wc:back_state|high|6|2|0.99|2|8-24,0.0,117.0,0.0,0.0
