episode,init_state_id,failure,release_query,offset,query,metric,value
208,26,False,9,-2,7,front_flow_path,0.10523580759763718
213,26,True,7,-2,5,front_flow_path,0.10506860911846161
214,26,True,8,-2,6,front_flow_path,0.10363519191741943
260,32,False,10,-2,8,front_flow_path,0.10435508191585541
279,34,False,9,-2,7,front_flow_path,0.10604241490364075
281,35,True,10,-2,8,front_flow_path,0.10779570043087006
283,35,True,10,-2,8,front_flow_path,0.10961516946554184
285,35,True,10,-2,8,front_flow_path,0.10391534864902496
286,35,True,10,-2,8,front_flow_path,0.10601543635129929
287,35,True,10,-2,8,front_flow_path,0.10090040415525436
316,39,False,9,-2,7,front_flow_path,0.10203392803668976
318,39,True,11,-2,9,front_flow_path,0.11372197419404984
352,44,False,11,-2,9,front_flow_path,0.11423642188310623
353,44,False,8,-2,6,front_flow_path,0.10164008289575577
355,44,False,11,-2,9,front_flow_path,0.10749281942844391
360,45,True,11,-2,9,front_flow_path,0.10666882991790771
363,45,True,11,-2,9,front_flow_path,0.1070578321814537
366,45,True,11,-2,9,front_flow_path,0.11334970593452454
367,45,True,11,-2,9,front_flow_path,0.11180676519870758
12,1,False,8,-2,6,front_flow_acceleration,0.01363783236593008
14,1,False,8,-2,6,front_flow_acceleration,0.01337055116891861
25,3,False,10,-2,8,front_flow_acceleration,0.01276013720780611
28,3,True,7,-2,5,front_flow_acceleration,0.013863679021596909
29,3,False,8,-2,6,front_flow_acceleration,0.013290422037243843
30,3,False,10,-2,8,front_flow_acceleration,0.012746750377118587
73,9,False,8,-2,6,front_flow_acceleration,0.013064149767160416
77,9,True,9,-2,7,front_flow_acceleration,0.013179922476410866
89,11,False,11,-2,9,front_flow_acceleration,0.013448839075863361
96,12,True,10,-2,8,front_flow_acceleration,0.012762707658112049
100,12,True,10,-2,8,front_flow_acceleration,0.012890568003058434
102,12,True,11,-2,9,front_flow_acceleration,0.014133957214653492
103,12,False,10,-2,8,front_flow_acceleration,0.01247755903750658
105,13,False,10,-2,8,front_flow_acceleration,0.012573271058499813
108,13,True,10,-2,8,front_flow_acceleration,0.01292489655315876
110,13,False,10,-2,8,front_flow_acceleration,0.013238855637609959
120,15,True,11,-2,9,front_flow_acceleration,0.013996804133057594
121,15,True,10,-2,8,front_flow_acceleration,0.013247715309262276
128,16,False,10,-2,8,front_flow_acceleration,0.012819521129131317
137,17,False,7,-2,5,front_flow_acceleration,0.013388672843575478
139,17,True,9,-2,7,front_flow_acceleration,0.013087008148431778
167,20,True,7,-2,5,front_flow_acceleration,0.013095522299408913
174,21,False,10,-2,8,front_flow_acceleration,0.013086973689496517
190,23,False,10,-2,8,front_flow_acceleration,0.012778233736753464
200,25,False,10,-2,8,front_flow_acceleration,0.012914365157485008
208,26,False,9,-2,7,front_flow_acceleration,0.01321756187826395
213,26,True,7,-2,5,front_flow_acceleration,0.013282676227390766
214,26,True,8,-2,6,front_flow_acceleration,0.01308780163526535
260,32,False,10,-2,8,front_flow_acceleration,0.013019056990742683
279,34,False,9,-2,7,front_flow_acceleration,0.01301463134586811
281,35,True,10,-2,8,front_flow_acceleration,0.013280131854116917
283,35,True,10,-2,8,front_flow_acceleration,0.013507837429642677
285,35,True,10,-2,8,front_flow_acceleration,0.01308436132967472
286,35,True,10,-2,8,front_flow_acceleration,0.013471277430653572
287,35,True,10,-2,8,front_flow_acceleration,0.012715631164610386
316,39,False,9,-2,7,front_flow_acceleration,0.012696802616119385
318,39,True,11,-2,9,front_flow_acceleration,0.013901963829994202
352,44,False,11,-2,9,front_flow_acceleration,0.01416097767651081
353,44,False,8,-2,6,front_flow_acceleration,0.013071220368146896
355,44,False,11,-2,9,front_flow_acceleration,0.013462450355291367
360,45,True,11,-2,9,front_flow_acceleration,0.013370530679821968
363,45,True,11,-2,9,front_flow_acceleration,0.012985305860638618
366,45,True,11,-2,9,front_flow_acceleration,0.013902552425861359
367,45,True,11,-2,9,front_flow_acceleration,0.01345745287835598
12,1,False,8,-2,6,front_flow_efficiency,0.4618070423603058
14,1,False,8,-2,6,front_flow_efficiency,0.48719921708106995
25,3,False,10,-2,8,front_flow_efficiency,0.5083587169647217
28,3,True,7,-2,5,front_flow_efficiency,0.48663657903671265
29,3,False,8,-2,6,front_flow_efficiency,0.46394628286361694
30,3,False,10,-2,8,front_flow_efficiency,0.4955962598323822
73,9,False,8,-2,6,front_flow_efficiency,0.5108934044837952
77,9,True,9,-2,7,front_flow_efficiency,0.475242018699646
89,11,False,11,-2,9,front_flow_efficiency,0.5170551538467407
96,12,True,10,-2,8,front_flow_efficiency,0.5036919713020325
100,12,True,10,-2,8,front_flow_efficiency,0.4800693988800049
102,12,True,11,-2,9,front_flow_efficiency,0.5158449411392212
103,12,False,10,-2,8,front_flow_efficiency,0.5192632675170898
105,13,False,10,-2,8,front_flow_efficiency,0.5111844539642334
108,13,True,10,-2,8,front_flow_efficiency,0.483471155166626
110,13,False,10,-2,8,front_flow_efficiency,0.4875902533531189
120,15,True,11,-2,9,front_flow_efficiency,0.5130816102027893
121,15,True,10,-2,8,front_flow_efficiency,0.4892865717411041
128,16,False,10,-2,8,front_flow_efficiency,0.509093701839447
137,17,False,7,-2,5,front_flow_efficiency,0.4502261281013489
139,17,True,9,-2,7,front_flow_efficiency,0.470509797334671
167,20,True,7,-2,5,front_flow_efficiency,0.4935857951641083
174,21,False,10,-2,8,front_flow_efficiency,0.49084582924842834
190,23,False,10,-2,8,front_flow_efficiency,0.48053818941116333
200,25,False,10,-2,8,front_flow_efficiency,0.520296037197113
208,26,False,9,-2,7,front_flow_efficiency,0.48290807008743286
213,26,True,7,-2,5,front_flow_efficiency,0.44654086232185364
214,26,True,8,-2,6,front_flow_efficiency,0.4934399127960205
260,32,False,10,-2,8,front_flow_efficiency,0.48480498790740967
279,34,False,9,-2,7,front_flow_efficiency,0.4961380362510681
281,35,True,10,-2,8,front_flow_efficiency,0.4968380928039551
283,35,True,10,-2,8,front_flow_efficiency,0.47221624851226807
285,35,True,10,-2,8,front_flow_efficiency,0.5027067065238953
286,35,True,10,-2,8,front_flow_efficiency,0.4848957657814026
287,35,True,10,-2,8,front_flow_efficiency,0.5082530975341797
316,39,False,9,-2,7,front_flow_efficiency,0.4989458918571472
318,39,True,11,-2,9,front_flow_efficiency,0.5229278802871704
352,44,False,11,-2,9,front_flow_efficiency,0.4939442276954651
353,44,False,8,-2,6,front_flow_efficiency,0.47767865657806396
355,44,False,11,-2,9,front_flow_efficiency,0.4717808961868286
360,45,True,11,-2,9,front_flow_efficiency,0.4935324192047119
363,45,True,11,-2,9,front_flow_efficiency,0.5087917447090149
366,45,True,11,-2,9,front_flow_efficiency,0.5030618906021118
367,45,True,11,-2,9,front_flow_efficiency,0.5062576532363892
12,1,False,8,-2,6,front_flow_top4_turnover,0.222222238779068
14,1,False,8,-2,6,front_flow_top4_turnover,0.20972222089767456
25,3,False,10,-2,8,front_flow_top4_turnover,0.23194444179534912
28,3,True,7,-2,5,front_flow_top4_turnover,0.22291666269302368
29,3,False,8,-2,6,front_flow_top4_turnover,0.22430555522441864
30,3,False,10,-2,8,front_flow_top4_turnover,0.21805554628372192
73,9,False,8,-2,6,front_flow_top4_turnover,0.21875
77,9,True,9,-2,7,front_flow_top4_turnover,0.23819445073604584
89,11,False,11,-2,9,front_flow_top4_turnover,0.21388888359069824
96,12,True,10,-2,8,front_flow_top4_turnover,0.21458333730697632
100,12,True,10,-2,8,front_flow_top4_turnover,0.19583332538604736
102,12,True,11,-2,9,front_flow_top4_turnover,0.20069444179534912
103,12,False,10,-2,8,front_flow_top4_turnover,0.1979166567325592
105,13,False,10,-2,8,front_flow_top4_turnover,0.22430555522441864
108,13,True,10,-2,8,front_flow_top4_turnover,0.21319442987442017
110,13,False,10,-2,8,front_flow_top4_turnover,0.25902777910232544
120,15,True,11,-2,9,front_flow_top4_turnover,0.23680555820465088
121,15,True,10,-2,8,front_flow_top4_turnover,0.21736110746860504
128,16,False,10,-2,8,front_flow_top4_turnover,0.23124998807907104
137,17,False,7,-2,5,front_flow_top4_turnover,0.2118055522441864
139,17,True,9,-2,7,front_flow_top4_turnover,0.2291666716337204
167,20,True,7,-2,5,front_flow_top4_turnover,0.19722223281860352
174,21,False,10,-2,8,front_flow_top4_turnover,0.23750001192092896
190,23,False,10,-2,8,front_flow_top4_turnover,0.21944445371627808
200,25,False,10,-2,8,front_flow_top4_turnover,0.21666666865348816
208,26,False,9,-2,7,front_flow_top4_turnover,0.21736110746860504
213,26,True,7,-2,5,front_flow_top4_turnover,0.21249999105930328
214,26,True,8,-2,6,front_flow_top4_turnover,0.21041667461395264
260,32,False,10,-2,8,front_flow_top4_turnover,0.23055554926395416
279,34,False,9,-2,7,front_flow_top4_turnover,0.23402777314186096
281,35,True,10,-2,8,front_flow_top4_turnover,0.2263888716697693
283,35,True,10,-2,8,front_flow_top4_turnover,0.21805556118488312
285,35,True,10,-2,8,front_flow_top4_turnover,0.19861111044883728
286,35,True,10,-2,8,front_flow_top4_turnover,0.23402777314186096
287,35,True,10,-2,8,front_flow_top4_turnover,0.19861111044883728
316,39,False,9,-2,7,front_flow_top4_turnover,0.2013888955116272
318,39,True,11,-2,9,front_flow_top4_turnover,0.20000000298023224
352,44,False,11,-2,9,front_flow_top4_turnover,0.22013889253139496
353,44,False,8,-2,6,front_flow_top4_turnover,0.22847221791744232
355,44,False,11,-2,9,front_flow_top4_turnover,0.22430554032325745
360,45,True,11,-2,9,front_flow_top4_turnover,0.22430555522441864
363,45,True,11,-2,9,front_flow_top4_turnover,0.21111109852790833
366,45,True,11,-2,9,front_flow_top4_turnover,0.21597221493721008
367,45,True,11,-2,9,front_flow_top4_turnover,0.21388888359069824
12,1,False,8,-2,6,front_flow_entropy_change,-0.0011082733981311321
14,1,False,8,-2,6,front_flow_entropy_change,-0.0003931695537175983
25,3,False,10,-2,8,front_flow_entropy_change,-0.0009793551871553063
28,3,True,7,-2,5,front_flow_entropy_change,-0.001334688626229763
29,3,False,8,-2,6,front_flow_entropy_change,-0.000688068219460547
30,3,False,10,-2,8,front_flow_entropy_change,-0.001177462050691247
73,9,False,8,-2,6,front_flow_entropy_change,-0.0010081279324367642
77,9,True,9,-2,7,front_flow_entropy_change,-0.0012435377575457096
89,11,False,11,-2,9,front_flow_entropy_change,-0.0024038529954850674
96,12,True,10,-2,8,front_flow_entropy_change,-0.0006732776528224349
100,12,True,10,-2,8,front_flow_entropy_change,-0.0007535591721534729
102,12,True,11,-2,9,front_flow_entropy_change,-0.0022376489359885454
103,12,False,10,-2,8,front_flow_entropy_change,-0.000944528728723526
105,13,False,10,-2,8,front_flow_entropy_change,-0.0008152321679517627
108,13,True,10,-2,8,front_flow_entropy_change,-0.0004746377235278487
110,13,False,10,-2,8,front_flow_entropy_change,-0.001165698398835957
120,15,True,11,-2,9,front_flow_entropy_change,-0.0023360401391983032
121,15,True,10,-2,8,front_flow_entropy_change,-0.0008813251042738557
128,16,False,10,-2,8,front_flow_entropy_change,-0.0005863920669071376
137,17,False,7,-2,5,front_flow_entropy_change,-0.000828440417535603
139,17,True,9,-2,7,front_flow_entropy_change,-0.000886501744389534
167,20,True,7,-2,5,front_flow_entropy_change,-0.001111885067075491
174,21,False,10,-2,8,front_flow_entropy_change,-0.0009071913082152605
190,23,False,10,-2,8,front_flow_entropy_change,-0.0008125320309773088
200,25,False,10,-2,8,front_flow_entropy_change,-0.000807338161394
208,26,False,9,-2,7,front_flow_entropy_change,-0.0007533011958003044
213,26,True,7,-2,5,front_flow_entropy_change,-0.0009783748537302017
214,26,True,8,-2,6,front_flow_entropy_change,-0.00016678877000231296
260,32,False,10,-2,8,front_flow_entropy_change,-0.0004491670988500118
279,34,False,9,-2,7,front_flow_entropy_change,-0.0006362154381349683
281,35,True,10,-2,8,front_flow_entropy_change,-0.001027149148285389
283,35,True,10,-2,8,front_flow_entropy_change,-0.0009516660356894135
285,35,True,10,-2,8,front_flow_entropy_change,-0.0007560873054899275
286,35,True,10,-2,8,front_flow_entropy_change,-0.001253375201486051
287,35,True,10,-2,8,front_flow_entropy_change,-0.0006996942101977766
316,39,False,9,-2,7,front_flow_entropy_change,-0.0007311326335184276
318,39,True,11,-2,9,front_flow_entropy_change,-0.0022257305681705475
352,44,False,11,-2,9,front_flow_entropy_change,-0.0020220172591507435
353,44,False,8,-2,6,front_flow_entropy_change,-0.0007627258310094476
355,44,False,11,-2,9,front_flow_entropy_change,-0.0012860691640526056
360,45,True,11,-2,9,front_flow_entropy_change,-0.0011357733746990561
363,45,True,11,-2,9,front_flow_entropy_change,-0.0021069077774882317
366,45,True,11,-2,9,front_flow_entropy_change,-0.001962098525837064
367,45,True,11,-2,9,front_flow_entropy_change,-0.002187567763030529
12,1,False,8,-2,6,front_flow_curvature,0.005455454811453819
14,1,False,8,-2,6,front_flow_curvature,0.007446215488016605
25,3,False,10,-2,8,front_flow_curvature,0.007754278834909201
28,3,True,7,-2,5,front_flow_curvature,0.011444916017353535
29,3,False,8,-2,6,front_flow_curvature,0.008409367874264717
30,3,False,10,-2,8,front_flow_curvature,0.010103192180395126
73,9,False,8,-2,6,front_flow_curvature,0.008634260855615139
77,9,True,9,-2,7,front_flow_curvature,0.0075125908479094505
89,11,False,11,-2,9,front_flow_curvature,0.011555710807442665
96,12,True,10,-2,8,front_flow_curvature,0.010169927030801773
100,12,True,10,-2,8,front_flow_curvature,0.008211065083742142
102,12,True,11,-2,9,front_flow_curvature,0.009923228994011879
103,12,False,10,-2,8,front_flow_curvature,0.008316108956933022
105,13,False,10,-2,8,front_flow_curvature,0.009166928008198738
108,13,True,10,-2,8,front_flow_curvature,0.008097335696220398
110,13,False,10,-2,8,front_flow_curvature,0.010466529056429863
120,15,True,11,-2,9,front_flow_curvature,0.009765341877937317
121,15,True,10,-2,8,front_flow_curvature,0.008791339583694935
128,16,False,10,-2,8,front_flow_curvature,0.011278227902948856
137,17,False,7,-2,5,front_flow_curvature,0.010720271617174149
139,17,True,9,-2,7,front_flow_curvature,0.008399908430874348
167,20,True,7,-2,5,front_flow_curvature,0.011172865517437458
174,21,False,10,-2,8,front_flow_curvature,0.008237768895924091
190,23,False,10,-2,8,front_flow_curvature,0.007641895674169064
200,25,False,10,-2,8,front_flow_curvature,0.011050061322748661
208,26,False,9,-2,7,front_flow_curvature,0.00789085403084755
213,26,True,7,-2,5,front_flow_curvature,0.010410122573375702
214,26,True,8,-2,6,front_flow_curvature,0.007412698585540056
260,32,False,10,-2,8,front_flow_curvature,0.008135585114359856
279,34,False,9,-2,7,front_flow_curvature,0.00865851528942585
281,35,True,10,-2,8,front_flow_curvature,0.009065475314855576
283,35,True,10,-2,8,front_flow_curvature,0.009896785952150822
285,35,True,10,-2,8,front_flow_curvature,0.00901309959590435
286,35,True,10,-2,8,front_flow_curvature,0.00959920696914196
287,35,True,10,-2,8,front_flow_curvature,0.009862925857305527
316,39,False,9,-2,7,front_flow_curvature,0.00886964239180088
318,39,True,11,-2,9,front_flow_curvature,0.00972998607903719
352,44,False,11,-2,9,front_flow_curvature,0.009426183067262173
353,44,False,8,-2,6,front_flow_curvature,0.012635558843612671
355,44,False,11,-2,9,front_flow_curvature,0.010112300515174866
360,45,True,11,-2,9,front_flow_curvature,0.009830032475292683
363,45,True,11,-2,9,front_flow_curvature,0.010377088561654091
366,45,True,11,-2,9,front_flow_curvature,0.010315943509340286
367,45,True,11,-2,9,front_flow_curvature,0.01209195889532566
12,1,False,8,-2,6,front_relative_mobility,0.2454834282398224
14,1,False,8,-2,6,front_relative_mobility,0.2901363968849182
25,3,False,10,-2,8,front_relative_mobility,0.1377611607313156
28,3,True,7,-2,5,front_relative_mobility,0.360759437084198
29,3,False,8,-2,6,front_relative_mobility,0.30472421646118164
30,3,False,10,-2,8,front_relative_mobility,0.20733503997325897
73,9,False,8,-2,6,front_relative_mobility,0.17414049804210663
77,9,True,9,-2,7,front_relative_mobility,0.030962616205215454
89,11,False,11,-2,9,front_relative_mobility,0.18614442646503448
96,12,True,10,-2,8,front_relative_mobility,0.11978688091039658
100,12,True,10,-2,8,front_relative_mobility,0.2202850729227066
102,12,True,11,-2,9,front_relative_mobility,0.18609334528446198
103,12,False,10,-2,8,front_relative_mobility,0.1864783763885498
105,13,False,10,-2,8,front_relative_mobility,0.17870396375656128
108,13,True,10,-2,8,front_relative_mobility,0.1182025671005249
110,13,False,10,-2,8,front_relative_mobility,0.2272813618183136
120,15,True,11,-2,9,front_relative_mobility,0.1111748218536377
121,15,True,10,-2,8,front_relative_mobility,0.11263442039489746
128,16,False,10,-2,8,front_relative_mobility,0.1323794722557068
137,17,False,7,-2,5,front_relative_mobility,0.34415602684020996
139,17,True,9,-2,7,front_relative_mobility,0.08905074000358582
167,20,True,7,-2,5,front_relative_mobility,0.30348753929138184
174,21,False,10,-2,8,front_relative_mobility,0.09888370335102081
190,23,False,10,-2,8,front_relative_mobility,0.16552850604057312
200,25,False,10,-2,8,front_relative_mobility,0.06767668575048447
208,26,False,9,-2,7,front_relative_mobility,0.13664890825748444
213,26,True,7,-2,5,front_relative_mobility,0.3284359574317932
214,26,True,8,-2,6,front_relative_mobility,0.09824630618095398
260,32,False,10,-2,8,front_relative_mobility,-0.01188562624156475
279,34,False,9,-2,7,front_relative_mobility,-0.14115974307060242
281,35,True,10,-2,8,front_relative_mobility,-0.07117683440446854
283,35,True,10,-2,8,front_relative_mobility,-0.038185399025678635
285,35,True,10,-2,8,front_relative_mobility,-0.1439872682094574
286,35,True,10,-2,8,front_relative_mobility,-0.08045569062232971
287,35,True,10,-2,8,front_relative_mobility,-0.0628909319639206
316,39,False,9,-2,7,front_relative_mobility,0.127125084400177
318,39,True,11,-2,9,front_relative_mobility,0.24170877039432526
352,44,False,11,-2,9,front_relative_mobility,0.28955644369125366
353,44,False,8,-2,6,front_relative_mobility,0.26161444187164307
355,44,False,11,-2,9,front_relative_mobility,0.14237898588180542
360,45,True,11,-2,9,front_relative_mobility,0.217799574136734
363,45,True,11,-2,9,front_relative_mobility,0.2520826756954193
366,45,True,11,-2,9,front_relative_mobility,0.2393951267004013
367,45,True,11,-2,9,front_relative_mobility,0.2597861886024475
