cohort,query,representation,layer,expert,paired_states,success_mean,failure_mean,delta
B,0,hard_load,4,14,11,0.05750541761517525,0.060719702392816544,0.0032142847776412964
B,0,hard_load,4,15,11,0.0,0.0,0.0
B,0,hard_load,4,16,11,0.06459956616163254,0.06295455247163773,-0.001645013689994812
B,0,hard_load,4,17,11,0.010465368628501892,0.007803030777722597,-0.002662337850779295
B,0,hard_load,4,18,11,0.0,0.0,0.0
B,0,hard_load,4,19,11,0.026856062933802605,0.02446969784796238,-0.0023863650858402252
B,0,hard_load,4,20,11,0.08389069885015488,0.08727273344993591,0.0033820345997810364
B,0,hard_load,4,21,11,0.007251082453876734,0.011363636702299118,0.004112554248422384
B,0,hard_load,4,22,11,0.019388528540730476,0.024242425337433815,0.004853896796703339
B,0,hard_load,4,23,11,0.022175325080752373,0.019128788262605667,-0.0030465368181467056
B,0,hard_load,4,24,11,0.012889609672129154,0.005984848830848932,-0.006904760841280222
B,0,hard_load,4,25,11,0.08629869669675827,0.0907575786113739,0.004458881914615631
B,0,hard_load,4,26,11,0.02572510950267315,0.0312500037252903,0.005524894222617149
B,0,hard_load,4,27,11,0.020914502441883087,0.031477272510528564,0.010562770068645477
B,0,hard_load,4,28,11,0.15479977428913116,0.13662877678871155,-0.018170997500419617
B,0,hard_load,4,29,11,0.04908549785614014,0.055492423474788666,0.006406925618648529
B,0,hard_load,4,30,11,0.0017316017765551805,0.00253787892870605,0.0008062771521508694
B,0,hard_load,4,31,11,0.003766233567148447,0.005303030833601952,0.0015367972664535046
B,0,hard_load,5,0,11,0.0007792207761667669,0.0022727272007614374,0.0014935063663870096
B,0,hard_load,5,1,11,0.008165583945810795,0.01068181823939085,0.0025162342935800552
B,0,hard_load,5,2,11,0.09150974452495575,0.09299243241548538,0.0014826878905296326
B,0,hard_load,5,3,11,0.04301407188177109,0.039924245327711105,-0.0030898265540599823
B,0,hard_load,5,4,11,0.03150432929396629,0.037727274000644684,0.0062229447066783905
B,0,hard_load,5,5,11,0.00819805171340704,0.011704545468091965,0.003506493754684925
B,0,hard_load,5,6,11,0.028398269787430763,0.028371213003993034,-2.7056783437728882e-05
B,0,hard_load,5,7,11,0.03324675187468529,0.03276515379548073,-0.0004815980792045593
B,0,hard_load,5,8,11,0.07383117079734802,0.0653030276298523,-0.008528143167495728
B,0,hard_load,5,9,11,0.03955627977848053,0.03178030252456665,-0.007775977253913879
B,0,hard_load,5,10,11,0.007196970283985138,0.005151514895260334,-0.002045455388724804
B,0,hard_load,5,11,11,0.040443725883960724,0.04337121173739433,0.002927485853433609
B,0,hard_load,5,12,11,0.011011905036866665,0.012045454233884811,0.0010335491970181465
B,0,hard_load,5,13,11,0.03919372335076332,0.04901515319943428,0.00982142984867096
B,0,hard_load,5,14,11,0.009318181313574314,0.005303030833601952,-0.0040151504799723625
B,0,hard_load,5,15,11,0.007245670538395643,0.0,-0.007245670538395643
B,0,hard_load,5,16,11,0.050925325602293015,0.06117424741387367,0.010248921811580658
B,0,hard_load,5,17,11,0.01895563118159771,0.016893940046429634,-0.0020616911351680756
B,0,hard_load,5,18,11,0.0,0.001590909087099135,0.001590909087099135
B,0,hard_load,5,19,11,0.006222943775355816,0.010227272287011147,0.004004328511655331
B,0,hard_load,5,20,11,0.02435065060853958,0.022727275267243385,-0.001623375341296196
B,0,hard_load,5,21,11,0.0031601733062416315,0.0009090909152291715,-0.002251082332804799
B,0,hard_load,5,22,11,0.04705086722970009,0.05049242824316025,0.0034415610134601593
B,0,hard_load,5,23,11,0.051147185266017914,0.037651512771844864,-0.01349567249417305
B,0,hard_load,5,24,11,0.037467531859874725,0.040984850376844406,0.003517318516969681
B,0,hard_load,5,25,11,0.07140693068504333,0.06598486006259918,-0.005422070622444153
B,0,hard_load,5,26,11,0.042435068637132645,0.044545456767082214,0.0021103881299495697
B,0,hard_load,5,27,11,0.006996754091233015,0.006174242589622736,-0.0008225115016102791
B,0,hard_load,5,28,11,0.01597943715751171,0.0171212125569582,0.0011417753994464874
B,0,hard_load,5,29,11,0.112462118268013,0.1145833283662796,0.0021212100982666016
B,0,hard_load,5,30,11,0.032873380929231644,0.03280303254723549,-7.034838199615479e-05
B,0,hard_load,5,31,11,0.0059523810632526875,0.007727272342890501,0.0017748912796378136
B,0,hard_load,12,0,11,0.02705627679824829,0.02500000037252903,-0.002056276425719261
B,0,hard_load,12,1,11,0.0038744586054235697,0.0022727272007614374,-0.0016017314046621323
B,0,hard_load,12,2,11,0.05416126176714897,0.07606060057878494,0.02189933881163597
B,0,hard_load,12,3,11,0.03503787890076637,0.03431818261742592,-0.0007196962833404541
B,0,hard_load,12,4,11,0.07376623153686523,0.07420454174280167,0.0004383102059364319
B,0,hard_load,12,5,11,0.011607143096625805,0.009545454755425453,-0.0020616883412003517
B,0,hard_load,12,6,11,0.0,0.0,0.0
B,0,hard_load,12,7,11,0.037440475076436996,0.03920454904437065,0.0017640739679336548
B,0,hard_load,12,8,11,0.03946969658136368,0.043522730469703674,0.004053033888339996
B,0,hard_load,12,9,11,0.0333874486386776,0.030378788709640503,-0.003008659929037094
B,0,hard_load,12,10,11,0.01719697006046772,0.015113637782633305,-0.0020833322778344154
B,0,hard_load,12,11,11,0.005194805562496185,0.004545454401522875,-0.0006493511609733105
B,0,hard_load,12,12,11,0.02366883121430874,0.02818181924521923,0.004512988030910492
B,0,hard_load,12,13,11,0.024751080200076103,0.02704545669257641,0.002294376492500305
B,0,hard_load,12,14,11,0.03628787770867348,0.028863636776804924,-0.007424240931868553
B,0,hard_load,12,15,11,0.05745670944452286,0.0518939383327961,-0.005562771111726761
B,0,hard_load,12,16,11,0.007711039390414953,0.007386364042758942,-0.0003246753476560116
B,0,hard_load,12,17,11,0.009318182244896889,0.0064772735349833965,-0.002840908709913492
B,0,hard_load,12,18,11,0.058430735021829605,0.05272727832198143,-0.005703456699848175
B,0,hard_load,12,19,11,0.06368506699800491,0.06318182498216629,-0.000503242015838623
B,0,hard_load,12,20,11,0.03386363759636879,0.032083332538604736,-0.0017803050577640533
B,0,hard_load,12,21,11,0.04906385764479637,0.05454545095562935,0.005481593310832977
B,0,hard_load,12,22,11,0.0292316023260355,0.035681817680597305,0.006450215354561806
B,0,hard_load,12,23,11,0.005762987304478884,0.004545454401522875,-0.001217532902956009
B,0,hard_load,12,24,11,0.0870995745062828,0.08106059581041336,-0.006038978695869446
B,0,hard_load,12,25,11,0.028820348903536797,0.03284091129899025,0.004020562395453453
B,0,hard_load,12,26,11,0.01469156052917242,0.009999999776482582,-0.004691560752689838
B,0,hard_load,12,27,11,0.0024025975726544857,0.0022727272007614374,-0.00012987037189304829
B,0,hard_load,12,28,11,0.03387445956468582,0.03496212139725685,0.0010876618325710297
B,0,hard_load,12,29,11,0.07826840132474899,0.07632575929164886,-0.0019426420331001282
B,0,hard_load,12,30,11,0.005324675235897303,0.005303030833601952,-2.164440229535103e-05
B,0,hard_load,12,31,11,0.012094155885279179,0.010454545728862286,-0.001639610156416893
B,0,hard_load,13,0,11,0.06817099452018738,0.0665530264377594,-0.0016179680824279785
B,0,hard_load,13,1,11,0.014036797918379307,0.012840908952057362,-0.0011958889663219452
B,0,hard_load,13,2,11,0.0,0.0,0.0
B,0,hard_load,13,3,11,0.009063852950930595,0.008522727526724339,-0.0005411254242062569
B,0,hard_load,13,4,11,0.09126083552837372,0.08954546600580215,-0.0017153695225715637
B,0,hard_load,13,5,11,0.01468614861369133,0.012272726744413376,-0.002413421869277954
B,0,hard_load,13,6,11,0.0058441562578082085,0.0022727272007614374,-0.003571429057046771
B,0,hard_load,13,7,11,0.005600649863481522,0.004999999888241291,-0.0006006499752402306
B,0,hard_load,13,8,11,0.0047348481602966785,0.005454545840620995,0.000719697680324316
B,0,hard_load,13,9,11,0.0014285714132711291,0.003030303167179227,0.0016017317539080977
B,0,hard_load,13,10,11,0.03214285522699356,0.032499998807907104,0.0003571435809135437
B,0,hard_load,13,11,11,0.0005681818001903594,0.0005681818001903594,0.0
B,0,hard_load,13,12,11,0.06455086916685104,0.06106061115860939,-0.0034902580082416534
B,0,hard_load,13,13,11,0.01684523932635784,0.011818181723356247,-0.0050270576030015945
B,0,hard_load,13,14,11,0.03404761850833893,0.03609848394989967,0.0020508654415607452
B,0,hard_load,13,15,11,0.01028138492256403,0.012500000186264515,0.0022186152637004852
B,0,hard_load,13,16,11,0.08415042608976364,0.09333333373069763,0.00918290764093399
B,0,hard_load,13,17,11,0.014339826069772243,0.016287880018353462,0.0019480539485812187
B,0,hard_load,13,18,11,0.026596320793032646,0.027727274224162102,0.0011309534311294556
B,0,hard_load,13,19,11,0.05790584906935692,0.049696967005729675,-0.008208882063627243
B,0,hard_load,13,20,11,0.02044372446835041,0.02287879027426243,0.002435065805912018
B,0,hard_load,13,21,11,0.04202381148934364,0.03901515156030655,-0.003008659929037094
B,0,hard_load,13,22,11,0.018019480630755424,0.0181818176060915,0.00016233697533607483
B,0,hard_load,13,23,11,0.059983767569065094,0.06503787636756897,0.005054108798503876
B,0,hard_load,13,24,11,0.0035714285913854837,0.0062500000931322575,0.0026785715017467737
B,0,hard_load,13,25,11,0.07632576674222946,0.07064393907785416,-0.005681827664375305
B,0,hard_load,13,26,11,0.03893939033150673,0.03962121158838272,0.0006818212568759918
B,0,hard_load,13,27,11,0.0034090911503881216,0.0034090911503881216,0.0
B,0,hard_load,13,28,11,0.027294373139739037,0.028409091755747795,0.0011147186160087585
B,0,hard_load,13,29,11,0.025135284289717674,0.021022729575634003,-0.004112554714083672
B,0,hard_load,13,30,11,0.0994967520236969,0.10212122648954391,0.0026244744658470154
B,0,hard_load,13,31,11,0.02910173498094082,0.03632575646042824,0.007224021479487419
B,0,hard_load,14,0,11,0.09251623600721359,0.09776515513658524,0.005248919129371643
B,0,hard_load,14,1,11,0.01187770627439022,0.014999999664723873,0.0031222933903336525
B,0,hard_load,14,2,11,0.047965362668037415,0.04435605928301811,-0.0036093033850193024
B,0,hard_load,14,3,11,0.006915584672242403,0.005681818351149559,-0.001233766321092844
B,0,hard_load,14,4,11,0.02175324782729149,0.021590910851955414,-0.00016233697533607483
B,0,hard_load,14,5,11,0.033079005777835846,0.02757575921714306,-0.005503246560692787
B,0,hard_load,14,6,11,0.009123376570641994,0.008901515044271946,-0.00022186152637004852
B,0,hard_load,14,7,11,0.004870129749178886,0.00636363634839654,0.0014935065992176533
B,0,hard_load,14,8,11,0.005627706181257963,0.0010227273451164365,-0.0046049789525568485
B,0,hard_load,14,9,11,0.029285715892910957,0.032575760036706924,0.003290044143795967
B,0,hard_load,14,10,11,0.03632575646042824,0.03909090906381607,0.0027651526033878326
B,0,hard_load,14,11,11,0.010010822676122189,0.009204545058310032,-0.0008062776178121567
B,0,hard_load,14,12,11,0.0005681818001903594,0.0,-0.0005681818001903594
B,0,hard_load,14,13,11,0.0003246753185521811,0.0,-0.0003246753185521811
B,0,hard_load,14,14,11,0.036623381078243256,0.043409090489149094,0.006785709410905838
B,0,hard_load,14,15,11,0.0641774833202362,0.06488636881113052,0.0007088854908943176
B,0,hard_load,14,16,11,0.016206711530685425,0.018409090116620064,0.002202378585934639
B,0,hard_load,14,17,11,0.06344697624444962,0.05367424339056015,-0.009772732853889465
B,0,hard_load,14,18,11,0.0027056278195232153,0.0027272729203104973,2.164510078728199e-05
B,0,hard_load,14,19,11,0.13274350762367249,0.13022726774215698,-0.002516239881515503
B,0,hard_load,14,20,11,0.061769481748342514,0.06079545244574547,-0.0009740293025970459
B,0,hard_load,14,21,11,0.03665584698319435,0.0342424251139164,-0.002413421869277954
B,0,hard_load,14,22,11,0.0667099580168724,0.07526516169309616,0.008555203676223755
B,0,hard_load,14,23,11,0.017900433391332626,0.013636364601552486,-0.00426406878978014
B,0,hard_load,14,24,11,0.0009740259847603738,0.0022727272007614374,0.0012987011577934027
B,0,hard_load,14,25,11,0.0,0.0,0.0
B,0,hard_load,14,26,11,0.0877651497721672,0.08416666835546494,-0.0035984814167022705
B,0,hard_load,14,27,11,0.0038690478540956974,0.0034090911503881216,-0.0004599567037075758
B,0,hard_load,14,28,11,0.008030302822589874,0.008522727526724339,0.0004924247041344643
B,0,hard_load,14,29,11,0.0035064935218542814,0.005303030367940664,0.0017965368460863829
B,0,hard_load,14,30,11,0.036444805562496185,0.036249998956918716,-0.00019480660557746887
B,0,hard_load,14,31,11,0.050227273255586624,0.05367424339056015,0.003446970134973526
B,0,hard_load,15,0,11,0.01045454666018486,0.00909090880304575,-0.0013636378571391106
B,0,hard_load,15,1,11,0.017683982849121094,0.01382575836032629,-0.0038582244887948036
B,0,hard_load,15,2,11,0.010903679765760899,0.013181819580495358,0.002278139814734459
B,0,hard_load,15,3,11,0.01639610528945923,0.017613636329770088,0.0012175310403108597
B,0,hard_load,15,4,11,0.0,0.0,0.0
B,0,hard_load,15,5,11,0.04005952179431915,0.037689391523599625,-0.002370130270719528
B,0,hard_load,15,6,11,0.007088745012879372,0.00715909106656909,7.034605368971825e-05
B,0,hard_load,15,7,11,0.010395021177828312,0.011325757950544357,0.0009307367727160454
B,0,hard_load,15,8,11,0.0009740259847603738,0.0,-0.0009740259847603738
B,0,hard_load,15,9,11,0.03282467648386955,0.03689394146203995,0.004069264978170395
B,0,hard_load,15,10,11,0.008322510868310928,0.00935606099665165,0.0010335501283407211
B,0,hard_load,15,11,11,0.01398809626698494,0.013636364601552486,-0.00035173166543245316
B,0,hard_load,15,12,11,0.03737013041973114,0.03598484769463539,-0.001385282725095749
B,0,hard_load,15,13,11,0.07854978740215302,0.07814393937587738,-0.00040584802627563477
B,0,hard_load,15,14,11,0.0007575757917948067,0.00045454545761458576,-0.00030303033418022096
B,0,hard_load,15,15,11,0.049150433391332626,0.0522727333009243,0.003122299909591675
B,0,hard_load,15,16,11,0.029924245551228523,0.024318182840943336,-0.005606062710285187
B,0,hard_load,15,17,11,0.09926947951316833,0.09386363625526428,-0.005405843257904053
B,0,hard_load,15,18,11,0.03373376652598381,0.0363636389374733,0.0026298724114894867
B,0,hard_load,15,19,11,0.02222943864762783,0.02041666768491268,-0.001812770962715149
B,0,hard_load,15,20,11,0.0029220781289041042,0.0,-0.0029220781289041042
B,0,hard_load,15,21,11,0.043106064200401306,0.0531439445912838,0.010037880390882492
B,0,hard_load,15,22,11,0.06257034093141556,0.0688636302947998,0.006293289363384247
B,0,hard_load,15,23,11,0.039383117109537125,0.04844696819782257,0.009063851088285446
B,0,hard_load,15,24,11,0.04033549875020981,0.034090910106897354,-0.006244588643312454
B,0,hard_load,15,25,11,0.05109306797385216,0.04621212184429169,-0.004880946129560471
B,0,hard_load,15,26,11,0.015741342678666115,0.014431818388402462,-0.0013095242902636528
B,0,hard_load,15,27,11,0.05558441951870918,0.052272725850343704,-0.0033116936683654785
B,0,hard_load,15,28,11,0.05010281503200531,0.052386365830898285,0.002283550798892975
B,0,hard_load,15,29,11,0.016152597963809967,0.0181818176060915,0.0020292196422815323
B,0,hard_load,15,30,11,0.05471320077776909,0.04121212288737297,-0.013501077890396118
B,0,hard_load,15,31,11,0.0482197031378746,0.059166669845581055,0.010946966707706451
B,4,load,2,0,11,0.026714278385043144,0.026511896401643753,-0.00020238198339939117
B,4,load,2,1,11,0.03338801860809326,0.033057328313589096,-0.00033069029450416565
B,4,load,2,2,11,0.03090069815516472,0.03106997162103653,0.0001692734658718109
B,4,load,2,3,11,0.03225898742675781,0.0323454886674881,8.650124073028564e-05
B,4,load,2,4,11,0.028512805700302124,0.028539983555674553,2.7177855372428894e-05
B,4,load,2,5,11,0.03398514166474342,0.033605046570301056,-0.00038009509444236755
B,4,load,2,6,11,0.032137636095285416,0.03235349431633949,0.00021585822105407715
B,4,load,2,7,11,0.030821241438388824,0.03068850189447403,-0.00013273954391479492
B,4,load,2,8,11,0.037637047469615936,0.03750006854534149,-0.00013697892427444458
B,4,load,2,9,11,0.023967383429408073,0.02376813255250454,-0.00019925087690353394
B,4,load,2,10,11,0.032546862959861755,0.03265776485204697,0.00011090189218521118
B,4,load,2,11,11,0.03212682902812958,0.03213859349489212,1.1764466762542725e-05
B,4,load,2,12,11,0.029188333079218864,0.029064858332276344,-0.00012347474694252014
B,4,load,2,13,11,0.035916559398174286,0.03568761423230171,-0.00022894516587257385
B,4,load,2,14,11,0.03036976419389248,0.030432546511292458,6.278231739997864e-05
B,4,load,2,15,11,0.029828865081071854,0.029926352202892303,9.748712182044983e-05
B,4,load,2,16,11,0.03429799526929855,0.03415390104055405,-0.00014409422874450684
B,4,load,2,17,11,0.028390008956193924,0.028410078957676888,2.0070001482963562e-05
B,4,load,2,18,11,0.03154975548386574,0.031897325068712234,0.0003475695848464966
B,4,load,2,19,11,0.03148125112056732,0.0316295251250267,0.0001482740044593811
B,4,load,2,20,11,0.032379213720560074,0.032198481261730194,-0.00018073245882987976
B,4,load,2,21,11,0.03176004812121391,0.031991392374038696,0.00023134425282478333
B,4,load,2,22,11,0.03163619339466095,0.03167816624045372,4.1972845792770386e-05
B,4,load,2,23,11,0.03401019051671028,0.03391632065176964,-9.386986494064331e-05
B,4,load,2,24,11,0.03172057494521141,0.03169088065624237,-2.9694288969039917e-05
B,4,load,2,25,11,0.029740219935774803,0.02994975447654724,0.00020953454077243805
B,4,load,2,26,11,0.03136599436402321,0.031107323244214058,-0.0002586711198091507
B,4,load,2,27,11,0.03126202151179314,0.031498853117227554,0.00023683160543441772
B,4,load,2,28,11,0.026425940915942192,0.026365311816334724,-6.062909960746765e-05
B,4,load,2,29,11,0.029535971581935883,0.02959836833178997,6.239674985408783e-05
B,4,load,2,30,11,0.03428836166858673,0.03446692228317261,0.00017856061458587646
B,4,load,2,31,11,0.029855815693736076,0.030099771916866302,0.00024395622313022614
B,4,load,3,0,11,0.033453844487667084,0.033538177609443665,8.433312177658081e-05
B,4,load,3,1,11,0.031287193298339844,0.031105929985642433,-0.00018126331269741058
B,4,load,3,2,11,0.030829282477498055,0.030777858570218086,-5.142390727996826e-05
B,4,load,3,3,11,0.03120536170899868,0.03144323080778122,0.00023786909878253937
B,4,load,3,4,11,0.03178189694881439,0.03158694878220558,-0.00019494816660881042
