cohort,kind,query,metric,region,success_n,success_mean,success_median,success_p25,success_p75,failure_n,failure_mean,failure_median,failure_p25,failure_p75,auc_high_failure,paired_states,paired_success_mean,paired_failure_mean,paired_delta,paired_delta_ci_low,paired_delta_ci_high,paired_auc,positive_delta_states
B,query,14,front_token_js,aggregate,4,0.0015973318368196487,0.0015004798769950867,0.0014608206693083048,0.0016369910445064306,24,0.002083670813590288,0.001980259781703353,0.0015593322459608316,0.0024497080594301224,0.7291666666666666,1,0.0014918118249624968,0.0030669840052723885,0.0015751721803098917,0.0015751721803098917,0.0015751721803098917,1.0,1
B,query,15,front_token_js,aggregate,2,0.0021621915511786938,0.0021621915511786938,0.0021449204068630934,0.002179462928324938,24,0.0017012596363201737,0.0014958966057747602,0.00135506852529943,0.0019664540886878967,0.1875,0,,,,,,,0
B,query,16,front_token_js,aggregate,2,0.0020514950156211853,0.0020514950156211853,0.002036377787590027,0.0020666122436523438,24,0.0019397693686187267,0.0018190174596384168,0.0015549252275377512,0.0021222704090178013,0.3125,0,,,,,,,0
B,query,17,front_token_js,aggregate,2,0.0023697917349636555,0.0023697917349636555,0.0023507748264819384,0.0023888088762760162,24,0.0019947579130530357,0.001944659510627389,0.0017826776020228863,0.0021428135223686695,0.14583333333333334,0,,,,,,,0
B,query,18,front_token_js,aggregate,2,0.002202418399974704,0.002202418399974704,0.0021805893629789352,0.0022242474369704723,24,0.0020067954901605844,0.002015318488702178,0.0017793539445847273,0.002286634175106883,0.3333333333333333,0,,,,,,,0
B,query,19,front_token_js,aggregate,1,0.002116624964401126,0.002116624964401126,0.002116624964401126,0.002116624964401126,24,0.002002029912546277,0.0019407038344070315,0.0017514025093987584,0.002064273227006197,0.25,0,,,,,,,0
B,query,20,front_token_js,aggregate,1,0.0022956933826208115,0.0022956933826208115,0.0022956933826208115,0.0022956933826208115,24,0.0020655288826674223,0.00200765673071146,0.00191721529699862,0.002244343515485525,0.20833333333333334,0,,,,,,,0
B,query,21,front_token_js,aggregate,1,0.0023021253291517496,0.0023021253291517496,0.0023021253291517496,0.0023021253291517496,24,0.0023446308914572,0.002122111152857542,0.0018907557241618633,0.0026900707744061947,0.2916666666666667,0,,,,,,,0
B,q1_4,4,front_token_js,aggregate,376,0.00149079121183604,0.0014470684109255672,0.0013486492680385709,0.0016428395174443722,24,0.0015472760424017906,0.0014631294179707766,0.0013301116414368153,0.0018094520783051848,0.5470966312056738,11,0.0015318938107653098,0.0015737774718383496,4.188366107303988e-05,-1.6623679601418025e-05,9.332260550846426e-05,0.6099567099567099,8
B,q5_8,8,front_token_js,aggregate,376,0.0018522625323385,0.0018698835046961904,0.0017079015960916877,0.001955803018063307,24,0.0018777698278427124,0.0018627396784722805,0.001772875664755702,0.0019471070263534784,0.5110815602836879,11,0.0018447334243153984,0.0018976172961463983,5.288387183099985e-05,-3.956229219594124e-05,0.00017448251812972803,0.5850649350649351,5
B,q9_12,12,front_token_js,aggregate,18,0.002319635357707739,0.0023302165791392326,0.0020929353777319193,0.0025623394176363945,24,0.002385342726483941,0.002372711431235075,0.0021794307976961136,0.002668272238224745,0.5578703703703703,3,0.0023414272970209518,0.0024207518436014652,7.932454658051331e-05,-0.0003284567501395941,0.0003397432155907154,0.5555555555555555,2
B,query,0,front_token_top1_agreement,aggregate,376,0.3410239517688751,0.3499999940395355,0.32499998807907104,0.3500000238418579,24,0.3375000059604645,0.32500001788139343,0.32499998807907104,0.3500000238418579,0.4727947695035461,11,0.3477976240895011,0.34034091234207153,-0.007456711747429587,-0.02851840162819082,0.013151242109862231,0.4170183982683983,4
B,query,1,front_token_top1_agreement,aggregate,376,0.35086438059806824,0.3500000238418579,0.30000001192092896,0.3750000298023224,24,0.3125,0.30000001192092896,0.2750000059604645,0.3499999940395355,0.30474290780141844,11,0.33333333513953467,0.32166666876186023,-0.01166666637767445,-0.03268613849173893,0.011363633789799429,0.40873917748917743,1
B,query,2,front_token_top1_agreement,aggregate,376,0.32792553305625916,0.32499998807907104,0.30000001192092896,0.3500000238418579,24,0.31562498211860657,0.32499998807907104,0.2750000059604645,0.3499999940395355,0.446199024822695,11,0.3074080077084628,0.3129545504396612,0.005546542731198398,-0.02744046395475214,0.03634740297089924,0.5548971861471861,7
B,query,3,front_token_top1_agreement,aggregate,376,0.39993351697921753,0.375,0.32500001788139343,0.45000001788139343,24,0.37708333134651184,0.36250001192092896,0.32500001788139343,0.42500001192092896,0.4260859929078014,11,0.37663961811499164,0.3845075856555592,0.007867967540567572,-0.01961064866997979,0.04004328901117498,0.4549242424242424,5
B,query,4,front_token_top1_agreement,aggregate,376,0.40285906195640564,0.4000000059604645,0.32500001788139343,0.4749999940395355,24,0.34791669249534607,0.3375000059604645,0.30000001192092896,0.36250001192092896,0.3057956560283688,11,0.3718885400078513,0.347272742878307,-0.024615797129544346,-0.05009049014611678,0.0003249474547126062,0.316504329004329,4
B,query,5,front_token_top1_agreement,aggregate,376,0.3205452263355255,0.32499998807907104,0.2750000059604645,0.3500000238418579,24,0.34375,0.3500000238418579,0.30000001192092896,0.3812499940395355,0.62677304964539,11,0.33014610409736633,0.34473486109213397,0.014588756994767622,-0.014147441089153289,0.041288161345503546,0.575,7
B,query,6,front_token_top1_agreement,aggregate,376,0.37905582785606384,0.375,0.32500001788139343,0.4000000059604645,24,0.43020835518836975,0.42500001192092896,0.39375001192092896,0.5,0.7115469858156028,11,0.42210498452186584,0.4092803055589849,-0.012824678962880915,-0.036369058760729704,0.008767581527883348,0.4791937229437229,5
B,query,7,front_token_top1_agreement,aggregate,376,0.3512633442878723,0.3499999940395355,0.30000001192092896,0.3999999761581421,24,0.359375,0.3500000238418579,0.32500001788139343,0.4000000059604645,0.5649933510638298,11,0.34982143207029864,0.362310607324947,0.012489175254648382,-0.016493919491767883,0.04158306609500534,0.5734577922077922,7
B,query,8,front_token_top1_agreement,aggregate,376,0.3289228677749634,0.32499998807907104,0.30000001192092896,0.3500000238418579,24,0.3687500059604645,0.36250001192092896,0.3375000059604645,0.42500001192092896,0.6725398936170213,11,0.3430736010724848,0.3592045550996607,0.016130954027175903,-0.024393394589424133,0.06346889741041442,0.5355790043290043,6
B,query,9,front_token_top1_agreement,aggregate,310,0.3199999928474426,0.32499998807907104,0.2750000059604645,0.3500000238418579,24,0.3489583432674408,0.3500000238418579,0.30000001192092896,0.3999999761581421,0.642271505376344,11,0.315119052475149,0.33640151945027436,0.0212824669751254,0.0014384403147480705,0.039204958216710495,0.6235930735930736,8
B,query,10,front_token_top1_agreement,aggregate,43,0.322674423456192,0.32499998807907104,0.2750000059604645,0.375,24,0.34062501788139343,0.3500000238418579,0.30000001192092896,0.375,0.6085271317829457,6,0.33020833134651184,0.3496527870496114,0.019444455703099568,-0.02638887365659078,0.05486110871036847,0.6712962962962963,5
B,query,11,front_token_top1_agreement,aggregate,22,0.3375000059604645,0.3499999940395355,0.30000001192092896,0.375,24,0.38229167461395264,0.38749998807907104,0.3499999940395355,0.42499998211860657,0.6789772727272727,4,0.3114583343267441,0.41874999552965164,0.10729166120290756,0.05312500149011612,0.15208332240581512,1.0,4
B,query,12,front_token_top1_agreement,aggregate,18,0.3152777850627899,0.30000001192092896,0.30000001192092896,0.34375,24,0.3541666567325592,0.32499998807907104,0.30000001192092896,0.4062500298023224,0.6412037037037037,3,0.3083333472410838,0.4083333412806193,0.09999999403953552,0.02499997615814209,0.15000000596046448,1.0,3
B,query,13,front_token_top1_agreement,aggregate,12,0.3479166328907013,0.3500000238418579,0.3187499940395355,0.375,24,0.35520830750465393,0.3500000238418579,0.32500001788139343,0.375,0.5208333333333334,2,0.36666667461395264,0.3499999940395355,-0.016666680574417114,-0.025000005960464478,-0.008333355188369751,0.41666666666666663,0
B,query,14,front_token_top1_agreement,aggregate,4,0.35625001788139343,0.3500000238418579,0.3500000238418579,0.35625001788139343,24,0.38333335518836975,0.38749998807907104,0.32500001788139343,0.4312500059604645,0.6510416666666666,1,0.3500000238418579,0.32500001788139343,-0.025000005960464478,-0.025000005960464478,-0.025000005960464478,0.0,0
B,query,15,front_token_top1_agreement,aggregate,2,0.3499999940395355,0.3499999940395355,0.3125,0.38749998807907104,24,0.4156250059604645,0.3999999761581421,0.3687500059604645,0.45000001788139343,0.71875,0,,,,,,,0
B,query,16,front_token_top1_agreement,aggregate,2,0.32500001788139343,0.32500001788139343,0.3125,0.33750003576278687,24,0.3739583492279053,0.375,0.34375,0.40625,0.7395833333333334,0,,,,,,,0
B,query,17,front_token_top1_agreement,aggregate,2,0.32500001788139343,0.32500001788139343,0.3125,0.33750003576278687,24,0.36249998211860657,0.3500000238418579,0.3187499940395355,0.4000000059604645,0.6666666666666666,0,,,,,,,0
B,query,18,front_token_top1_agreement,aggregate,2,0.3375000059604645,0.3375000059604645,0.33125001192092896,0.34375,24,0.3489583432674408,0.3375000059604645,0.30000001192092896,0.4000000059604645,0.4895833333333333,0,,,,,,,0
B,query,19,front_token_top1_agreement,aggregate,1,0.375,0.375,0.375,0.375,24,0.3531249761581421,0.3499999940395355,0.32499998807907104,0.375,0.2708333333333333,0,,,,,,,0
B,query,20,front_token_top1_agreement,aggregate,1,0.42500001192092896,0.42500001192092896,0.42500001192092896,0.42500001192092896,24,0.3583333492279053,0.33750003576278687,0.32499998807907104,0.4000000059604645,0.16666666666666666,0,,,,,,,0
B,query,21,front_token_top1_agreement,aggregate,1,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,24,0.3489583432674408,0.3500000238418579,0.3187499940395355,0.3812499940395355,0.5625,0,,,,,,,0
B,q1_4,4,front_token_top1_agreement,aggregate,376,0.37039563059806824,0.36250001192092896,0.3375000059604645,0.3999999761581421,24,0.3382812440395355,0.33125001192092896,0.3187499940395355,0.3453125059604645,0.243572695035461,11,0.3473173732107336,0.34160038557919586,-0.005716987631537698,-0.017691866647113454,0.007404189556837065,0.40968614718614715,4
B,q5_8,8,front_token_top1_agreement,aggregate,376,0.34494683146476746,0.34375,0.32499998807907104,0.36250001192092896,24,0.37552085518836975,0.3812500238418579,0.35468748211860657,0.40156248211860657,0.7506094858156028,11,0.3612865290858529,0.3688825775276531,0.007596048441800204,-0.008311214433474974,0.024125802923332527,0.56133658008658,6
B,q9_12,12,front_token_top1_agreement,aggregate,18,0.3305555582046509,0.3374999761581421,0.31562501192092896,0.33750003576278687,24,0.3565104305744171,0.359375,0.3374999761581421,0.3765625059604645,0.7141203703703703,3,0.32152777910232544,0.37291666865348816,0.05138888955116272,0.01250004768371582,0.09791666269302368,1.0,3
B,query,0,front_mobility,aggregate,0,,,,,0,,,,,,0,,,,,,,0
B,query,1,front_mobility,aggregate,376,0.05251975730061531,0.05191199854016304,0.0495796799659729,0.05388644337654114,24,0.053208127617836,0.0523027703166008,0.0505189523100853,0.05573910102248192,0.5782358156028369,11,0.051740572533824226,0.05181924795562571,7.867542180148038e-05,-0.0003056450154293667,0.0005129321054978802,0.5153138528138528,5
B,query,2,front_mobility,aggregate,376,0.040459826588630676,0.0392628088593483,0.036735109984874725,0.04328114539384842,24,0.041703883558511734,0.03905580937862396,0.03758181259036064,0.046147555112838745,0.578125,11,0.03999439051205462,0.04008542543107813,9.10349190235138e-05,-0.0008460497737608172,0.0010748622684993525,0.4584415584415585,4
B,query,3,front_mobility,aggregate,376,0.04802573472261429,0.04818844795227051,0.045966215431690216,0.05054492503404617,24,0.05070241168141365,0.050139281898736954,0.04785047471523285,0.052786290645599365,0.6708776595744681,11,0.04937700994990089,0.04956053298982707,0.00018352303992618215,-0.0011958760632710024,0.0015022754838520827,0.520887445887446,6
B,query,4,front_mobility,aggregate,376,0.05577660724520683,0.05595231056213379,0.051840271800756454,0.06005275622010231,24,0.05875435099005699,0.056305818259716034,0.05370980501174927,0.0634351372718811,0.5830008865248227,11,0.05675652250647545,0.05843316221779043,0.0016766397113149817,0.0006698482839221304,0.0026926635764539237,0.6827380952380951,10
B,query,5,front_mobility,aggregate,376,0.0689200907945633,0.06892217695713043,0.06723985821008682,0.07076960802078247,24,0.07094121724367142,0.0708727091550827,0.06927023828029633,0.07257425040006638,0.693040780141844,11,0.07074028727683154,0.07152035019614479,0.0007800629193132573,-0.0007371739907698197,0.0027099335227500298,0.5332792207792209,6
B,query,6,front_mobility,aggregate,376,0.0642605870962143,0.0648699700832367,0.05984453484416008,0.06881843507289886,24,0.06370888650417328,0.06487835943698883,0.05757075548171997,0.06878012418746948,0.4772828014184397,11,0.06435769931836562,0.06356832520528273,-0.0007893741130828857,-0.002901342096315189,0.0017814429476857153,0.3836038961038961,3
B,query,7,front_mobility,aggregate,376,0.05635858699679375,0.05578505992889404,0.05354316160082817,0.05829791724681854,24,0.056799519807100296,0.05540994554758072,0.054009538143873215,0.05760981887578964,0.48226950354609927,11,0.05684603682973168,0.05776241421699524,0.0009163773872635581,-0.0014080257493663919,0.003980118391866033,0.5070346320346321,6
B,query,8,front_mobility,aggregate,376,0.05611790344119072,0.055192627012729645,0.053088001906871796,0.05750429630279541,24,0.05678483843803406,0.05522451549768448,0.052742939442396164,0.05814666673541069,0.5002216312056738,11,0.057023901492357254,0.05824339457533576,0.0012194930829785087,-0.0022507100281390275,0.005224987669763235,0.49345238095238086,5
B,query,9,front_mobility,aggregate,310,0.06438583880662918,0.06269487738609314,0.05662454664707184,0.07194407284259796,24,0.06729412823915482,0.06859791278839111,0.060285985469818115,0.07366515696048737,0.6073924731182796,11,0.0689989917657592,0.06891546838662842,-8.352337913079695e-05,-0.003416423516517336,0.0030317084186456417,0.5154220779220778,7
B,query,10,front_mobility,aggregate,43,0.07297854870557785,0.07436202466487885,0.06899362802505493,0.0771491676568985,24,0.06893426179885864,0.06974102556705475,0.06647267937660217,0.07616794854402542,0.4001937984496124,6,0.07173412044843037,0.06990386421481769,-0.0018302562336126964,-0.012253042279432217,0.00573510800798734,0.5879629629629629,4
B,query,11,front_mobility,aggregate,22,0.06435158103704453,0.06181410700082779,0.05838663876056671,0.07140513509511948,24,0.05930376052856445,0.05729822814464569,0.04985806345939636,0.07168544083833694,0.3693181818181818,4,0.06402994971722364,0.05514401011168957,-0.008885939605534077,-0.01356541272252798,-0.004465615376830101,0.25,0
B,query,12,front_mobility,aggregate,18,0.060166001319885254,0.05896054208278656,0.05638055130839348,0.0633036196231842,24,0.05194579437375069,0.05216991901397705,0.041881538927555084,0.06067447364330292,0.29398148148148145,3,0.06425105532010396,0.05095842977364858,-0.013292625546455383,-0.013533368706703186,-0.013154711574316025,0.0,0
B,query,13,front_mobility,aggregate,12,0.06265337020158768,0.06481093913316727,0.057901933789253235,0.06826164573431015,24,0.05056661367416382,0.051157623529434204,0.040251895785331726,0.06240466237068176,0.2152777777777778,2,0.0666462741792202,0.0558769628405571,-0.010769311338663101,-0.02471846342086792,0.0031798407435417175,0.5,1
B,query,14,front_mobility,aggregate,4,0.05339651554822922,0.05910716950893402,0.052728455513715744,0.059775225818157196,24,0.05010984465479851,0.04712120443582535,0.03858393430709839,0.058516427874565125,0.4166666666666667,1,0.06000418961048126,0.0834202840924263,0.023416094481945038,0.023416094481945038,0.023416094481945038,1.0,1
B,query,15,front_mobility,aggregate,2,0.03604540973901749,0.03604540973901749,0.03271494060754776,0.03937587887048721,24,0.045716479420661926,0.04409100487828255,0.03666941076517105,0.05173073336482048,0.75,0,,,,,,,0
B,query,16,front_mobility,aggregate,2,0.031697262078523636,0.031697262078523636,0.03163166716694832,0.03176285699009895,24,0.04678722098469734,0.04504843056201935,0.03800366073846817,0.05613044649362564,1.0,0,,,,,,,0
