corpus,signal,variant,control_kind,relative,auc_trap_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
A,gate_entropy,residual_route_mobility,all_no_trap,2,0.3880597014925373,0.6119402985074627,trap_low,0.2722328244274809,0.5018486937857426,12,124,469,,,
A,gate_entropy,residual_route_mobility,all_no_trap,3,0.30434782608695654,0.6956521739130435,trap_low,0.2078311673506612,0.40425763182238666,12,123,460,,,
A,gate_entropy,residual_route_mobility,all_no_trap,4,0.3325842696629214,0.6674157303370787,trap_low,0.2356278059031426,0.4370731265083592,11,119,445,,,
A,top12_margin,residual_route_mobility,all_no_trap,-8,0.5904255319148937,0.5904255319148937,trap_high,0.4954950882166072,0.6760495358207509,15,129,564,0.10594702648675662,0.863568215892054,0.2264403292181069
A,top12_margin,residual_route_mobility,all_no_trap,-7,0.5245901639344263,0.5245901639344263,trap_high,0.4601831088406077,0.5833333333333334,15,129,549,,,
A,top12_margin,residual_route_mobility,all_no_trap,-6,0.524904214559387,0.524904214559387,trap_high,0.4372131507116397,0.6055771396396394,15,128,522,0.5787106446776612,1.0,0.2264403292181069
A,top12_margin,residual_route_mobility,all_no_trap,-5,0.5702970297029702,0.5702970297029702,trap_high,0.48446070506820954,0.6430045466769756,14,127,505,,,
A,top12_margin,residual_route_mobility,all_no_trap,-4,0.5987903225806451,0.5987903225806451,trap_high,0.5080360332771908,0.6598047605779563,13,126,496,0.06046976511744128,0.7721139430284858,0.2264403292181069
A,top12_margin,residual_route_mobility,all_no_trap,-3,0.6389452332657201,0.6389452332657201,trap_high,0.5616029527924914,0.6975333040550432,13,126,493,,,
A,top12_margin,residual_route_mobility,all_no_trap,-2,0.7119341563786008,0.7119341563786008,trap_high,0.631578947368421,0.7864272949201637,13,125,486,0.0029985007496251873,0.06796601699150424,0.2264403292181069
A,top12_margin,residual_route_mobility,all_no_trap,-1,0.6224066390041494,0.6224066390041494,trap_high,0.569617414996878,0.6679197134023653,13,125,482,,,
A,top12_margin,residual_route_mobility,all_no_trap,0,0.5438413361169102,0.5438413361169102,trap_high,0.4844434900667757,0.5943983402489627,12,124,479,0.17091454272863568,1.0,0.2264403292181069
A,top12_margin,residual_route_mobility,all_no_trap,1,0.5962343096234309,0.5962343096234309,trap_high,0.5516320618927671,0.6425516917293234,12,124,478,,,
A,top12_margin,residual_route_mobility,all_no_trap,2,0.5287846481876333,0.5287846481876333,trap_high,0.440734126984127,0.6344127197007129,12,124,469,,,
A,top12_margin,residual_route_mobility,all_no_trap,3,0.6195652173913043,0.6195652173913043,trap_high,0.524827691703803,0.7147101361205639,12,123,460,,,
A,top12_margin,residual_route_mobility,all_no_trap,4,0.4966292134831461,0.503370786516854,trap_low,0.39725445714451907,0.5925220153664301,11,119,445,,,
A,state_action_gap,residual_route_mobility,all_no_trap,-8,0.5904255319148937,0.5904255319148937,trap_high,0.43636286463960483,0.7168199916014744,15,129,564,0.2688655672163918,0.863568215892054,0.2264403292181069
A,state_action_gap,residual_route_mobility,all_no_trap,-7,0.5145719489981785,0.5145719489981785,trap_high,0.38223351277243495,0.6170347327760891,15,129,549,,,
A,state_action_gap,residual_route_mobility,all_no_trap,-6,0.44731800766283525,0.5526819923371648,trap_low,0.356363385233551,0.529298148777174,15,128,522,0.3073463268365817,0.9995002498750625,0.2264403292181069
A,state_action_gap,residual_route_mobility,all_no_trap,-5,0.46534653465346537,0.5346534653465347,trap_low,0.36785412262156447,0.5413063527179008,14,127,505,,,
A,state_action_gap,residual_route_mobility,all_no_trap,-4,0.5826612903225806,0.5826612903225806,trap_high,0.4491701002308524,0.6995678476253926,13,126,496,0.25837081459270367,0.9260369815092454,0.2264403292181069
A,state_action_gap,residual_route_mobility,all_no_trap,-3,0.5517241379310345,0.5517241379310345,trap_high,0.40511936742865834,0.6879857384217849,13,126,493,,,
A,state_action_gap,residual_route_mobility,all_no_trap,-2,0.49794238683127573,0.5020576131687242,trap_low,0.3904853749736405,0.5971979655712049,13,125,486,0.9715142428785607,1.0,0.2264403292181069
A,state_action_gap,residual_route_mobility,all_no_trap,-1,0.46887966804979253,0.5311203319502075,trap_low,0.3696154696219817,0.5750678119349004,13,125,482,,,
A,state_action_gap,residual_route_mobility,all_no_trap,0,0.6377870563674322,0.6377870563674322,trap_high,0.5224656679151062,0.7350364223748136,12,124,479,0.05697151424287856,0.36731634182908546,0.2264403292181069
A,state_action_gap,residual_route_mobility,all_no_trap,1,0.7489539748953975,0.7489539748953975,trap_high,0.5962541135335253,0.8699341245644598,12,124,478,,,
A,state_action_gap,residual_route_mobility,all_no_trap,2,0.7697228144989339,0.7697228144989339,trap_high,0.6079318089015925,0.9011479383655631,12,124,469,,,
A,state_action_gap,residual_route_mobility,all_no_trap,3,0.7717391304347826,0.7717391304347826,trap_high,0.6139725367056973,0.8926494603805737,12,123,460,,,
A,state_action_gap,residual_route_mobility,all_no_trap,4,0.7078651685393258,0.7078651685393258,trap_high,0.5624838917525773,0.824684628255556,11,119,445,,,
A,macro_stickiness,residual_route_mobility,all_no_trap,-8,0.5686274509803921,0.5686274509803921,trap_high,0.5073996043521266,0.6512141280353201,15,128,561,0.05547226386806597,0.9880059970014993,0.2264403292181069
A,macro_stickiness,residual_route_mobility,all_no_trap,-7,0.5409836065573771,0.5409836065573771,trap_high,0.45658330551440673,0.6330817093299356,15,129,549,,,
A,macro_stickiness,residual_route_mobility,all_no_trap,-6,0.5363984674329502,0.5363984674329502,trap_high,0.4427755990114967,0.6400050675675676,15,128,522,0.5067466266866567,1.0,0.2264403292181069
A,macro_stickiness,residual_route_mobility,all_no_trap,-5,0.43564356435643564,0.5643564356435644,trap_low,0.3526496348282552,0.5151790370241611,14,127,505,,,
A,macro_stickiness,residual_route_mobility,all_no_trap,-4,0.39314516129032256,0.6068548387096775,trap_low,0.32171921436103923,0.46406627565317027,13,126,496,0.026986506746626688,0.670664667666167,0.2264403292181069
A,macro_stickiness,residual_route_mobility,all_no_trap,-3,0.4847870182555781,0.515212981744422,trap_low,0.3924402309938471,0.5589140797445168,13,126,493,,,
A,macro_stickiness,residual_route_mobility,all_no_trap,-2,0.6172839506172839,0.6172839506172839,trap_high,0.5340159677544376,0.7176035974499089,13,125,486,0.017491254372813594,0.5487256371814093,0.2264403292181069
A,macro_stickiness,residual_route_mobility,all_no_trap,-1,0.5601659751037344,0.5601659751037344,trap_high,0.49414240440884677,0.6231963450545643,13,125,482,,,
A,macro_stickiness,residual_route_mobility,all_no_trap,0,0.6597077244258872,0.6597077244258872,trap_high,0.591740508918344,0.7209464198996384,12,124,479,0.0024987506246876563,0.22988505747126436,0.2264403292181069
A,macro_stickiness,residual_route_mobility,all_no_trap,1,0.5962343096234309,0.5962343096234309,trap_high,0.5426681855480406,0.6537697791007364,12,124,478,,,
A,macro_stickiness,residual_route_mobility,all_no_trap,2,0.4968017057569296,0.5031982942430704,trap_low,0.4007648859469202,0.5927107723406045,12,124,469,,,
A,macro_stickiness,residual_route_mobility,all_no_trap,3,0.6108695652173913,0.6108695652173913,trap_high,0.5357815269256987,0.7011328190508133,12,123,460,,,
A,macro_stickiness,residual_route_mobility,all_no_trap,4,0.6426966292134831,0.6426966292134831,trap_high,0.5666666666666667,0.7218908813706981,11,119,445,,,
A,route_mobility,comparator,all_no_trap,-8,0.5823008849557522,0.5823008849557522,trap_high,0.47139334070185135,0.6994041377328301,16,130,565,0.1924037981009495,0.8810594702648675,0.24844074844074845
A,route_mobility,comparator,all_no_trap,-7,0.599271402550091,0.599271402550091,trap_high,0.4901391196013289,0.6998185064922819,15,129,549,,,
A,route_mobility,comparator,all_no_trap,-6,0.502868068833652,0.502868068833652,trap_high,0.41237062061034213,0.5960134309244178,15,129,523,0.9495252373813093,1.0,0.24844074844074845
A,route_mobility,comparator,all_no_trap,-5,0.2795275590551181,0.7204724409448819,trap_low,0.21875,0.3618420046522484,15,129,508,,,
A,route_mobility,comparator,all_no_trap,-4,0.30522088353413657,0.6947791164658634,trap_low,0.23015132379081296,0.39606427202414834,14,128,498,0.0069965017491254375,0.17391304347826086,0.24844074844074845
A,route_mobility,comparator,all_no_trap,-3,0.5,0.5,trap_high,0.38126143790849676,0.6211038900838093,14,127,494,,,
A,route_mobility,comparator,all_no_trap,-2,0.6495901639344263,0.6495901639344263,trap_high,0.5060821720858217,0.7719056904887814,14,127,488,0.08745627186406797,0.37881059470264866,0.24844074844074845
A,route_mobility,comparator,all_no_trap,-1,0.7971014492753623,0.7971014492753623,trap_high,0.6645543336557467,0.8819458333333333,13,126,483,,,
A,route_mobility,comparator,all_no_trap,0,0.7920997920997921,0.7920997920997921,trap_high,0.6650804224893594,0.8827660274874496,13,126,481,0.01249375312343828,0.01699150424787606,0.24844074844074845
A,route_mobility,comparator,all_no_trap,1,0.6333333333333333,0.6333333333333333,trap_high,0.5223861009911074,0.7388270980788675,13,126,480,,,
A,route_mobility,comparator,all_no_trap,2,0.4394904458598726,0.5605095541401274,trap_low,0.3724043961431607,0.5132836689431037,13,126,471,,,
A,route_mobility,comparator,all_no_trap,3,0.2878787878787879,0.7121212121212122,trap_low,0.20050065497873562,0.4041722178683385,13,125,462,,,
A,route_mobility,comparator,all_no_trap,4,0.21205357142857142,0.7879464285714286,trap_low,0.13332618025751072,0.32569804547267645,13,122,448,,,
A,action_change,comparator,all_no_trap,-8,0.4194690265486726,0.5805309734513274,trap_low,0.33331600831600827,0.49377088226537413,16,130,565,0.06196901549225387,0.895552223888056,0.24844074844074845
A,action_change,comparator,all_no_trap,-7,0.366120218579235,0.6338797814207651,trap_low,0.2902397132749953,0.4381260124771653,15,129,549,,,
A,action_change,comparator,all_no_trap,-6,0.31166347992351817,0.6883365200764818,trap_low,0.22564982952151094,0.3943089512091189,15,129,523,0.0004997501249375312,0.1934032983508246,0.24844074844074845
A,action_change,comparator,all_no_trap,-5,0.17913385826771652,0.8208661417322834,trap_low,0.09640335491994964,0.27329373947872526,15,129,508,,,
A,action_change,comparator,all_no_trap,-4,0.1465863453815261,0.8534136546184738,trap_low,0.08332865168539326,0.2209914434523809,14,128,498,0.001999000499750125,0.001999000499750125,0.24844074844074845
A,action_change,comparator,all_no_trap,-3,0.16194331983805668,0.8380566801619433,trap_low,0.0915298964695439,0.24630208733021247,14,127,494,,,
A,action_change,comparator,all_no_trap,-2,0.26639344262295084,0.7336065573770492,trap_low,0.16448494288681204,0.3934836840311132,14,127,488,0.00849575212393803,0.07846076961519241,0.24844074844074845
A,action_change,comparator,all_no_trap,-1,0.40993788819875776,0.5900621118012422,trap_low,0.2979178855529895,0.5324950667706849,13,126,483,,,
A,action_change,comparator,all_no_trap,0,0.4282744282744283,0.5717255717255717,trap_low,0.30259586109338354,0.5611365227645423,13,126,481,0.32083958020989506,0.9345327336331835,0.24844074844074845
A,action_change,comparator,all_no_trap,1,0.39375,0.60625,trap_low,0.2681010244500507,0.5142305577768893,13,126,480,,,
A,action_change,comparator,all_no_trap,2,0.28874734607218683,0.7112526539278132,trap_low,0.19555555555555557,0.38640874497670613,13,126,471,,,
A,action_change,comparator,all_no_trap,3,0.23809523809523808,0.7619047619047619,trap_low,0.15531548055759353,0.3350200373298199,13,125,462,,,
A,action_change,comparator,all_no_trap,4,0.18526785714285715,0.8147321428571428,trap_low,0.09838139692115665,0.2892767017853762,13,122,448,,,
A,action_recurrence,comparator,all_no_trap,-8,0.5592920353982301,0.5592920353982301,trap_high,0.4809898429121191,0.6456181318681319,16,130,565,0.191904047976012,0.9795102448775612,0.24844074844074845
A,action_recurrence,comparator,all_no_trap,-7,0.6029143897996357,0.6029143897996357,trap_high,0.5225323215123605,0.6952278554375945,15,129,549,,,
A,action_recurrence,comparator,all_no_trap,-6,0.6615678776290631,0.6615678776290631,trap_high,0.572721190396333,0.7536560935219049,15,129,523,0.004497751124437781,0.30934532733633185,0.24844074844074845
A,action_recurrence,comparator,all_no_trap,-5,0.7834645669291339,0.7834645669291339,trap_high,0.7104239307940151,0.8577791164658635,15,129,508,,,
A,action_recurrence,comparator,all_no_trap,-4,0.8273092369477911,0.8273092369477911,trap_high,0.7610265454934573,0.8905273088381331,14,128,498,0.001999000499750125,0.0029985007496251873,0.24844074844074845
A,action_recurrence,comparator,all_no_trap,-3,0.7975708502024291,0.7975708502024291,trap_high,0.7261682444061962,0.8554815672650068,14,127,494,,,
A,action_recurrence,comparator,all_no_trap,-2,0.6905737704918032,0.6905737704918032,trap_high,0.5826843756495531,0.7871762556740599,14,127,488,0.00849575212393803,0.1889055472263868,0.24844074844074845
A,action_recurrence,comparator,all_no_trap,-1,0.5238095238095238,0.5238095238095238,trap_high,0.39732557788641437,0.6386508467023172,13,126,483,,,
A,action_recurrence,comparator,all_no_trap,0,0.5509355509355509,0.5509355509355509,trap_high,0.4228684985120973,0.6867073841751953,13,126,481,0.46526736631684157,0.993503248375812,0.24844074844074845
A,action_recurrence,comparator,all_no_trap,1,0.5625,0.5625,trap_high,0.43760327046511444,0.6894434197407775,13,126,480,,,
A,action_recurrence,comparator,all_no_trap,2,0.692144373673036,0.692144373673036,trap_high,0.5860770089285715,0.8004018877920918,13,126,471,,,
A,action_recurrence,comparator,all_no_trap,3,0.7359307359307359,0.7359307359307359,trap_high,0.6330197360969532,0.8337452237150252,13,125,462,,,
A,action_recurrence,comparator,all_no_trap,4,0.7991071428571429,0.7991071428571429,trap_high,0.6946805218029254,0.8872788139646101,13,122,448,,,
A,action_magnitude,comparator,all_no_trap,-8,0.45309734513274336,0.5469026548672566,trap_low,0.3810347374381447,0.5256433823529412,16,130,565,0.23888055972013994,0.9955022488755623,0.24844074844074845
A,action_magnitude,comparator,all_no_trap,-7,0.4444444444444444,0.5555555555555556,trap_low,0.367170626349892,0.5311485305274268,15,129,549,,,
A,action_magnitude,comparator,all_no_trap,-6,0.45124282982791586,0.5487571701720841,trap_low,0.3470273355547328,0.555203823953824,15,129,523,0.40929535232383807,0.9955022488755623,0.24844074844074845
A,action_magnitude,comparator,all_no_trap,-5,0.3858267716535433,0.6141732283464567,trap_low,0.30040253136874334,0.4767750089185497,15,129,508,,,
A,action_magnitude,comparator,all_no_trap,-4,0.36947791164658633,0.6305220883534137,trap_low,0.311684774920069,0.42640851795263557,14,128,498,0.0014992503748125937,0.5087456271864068,0.24844074844074845
A,action_magnitude,comparator,all_no_trap,-3,0.37044534412955465,0.6295546558704453,trap_low,0.32808602101623985,0.3985728073020879,14,127,494,,,
A,action_magnitude,comparator,all_no_trap,-2,0.26229508196721313,0.7377049180327868,trap_low,0.2127498388136686,0.3074389293139293,14,127,488,0.0004997501249375312,0.06896551724137931,0.24844074844074845
A,action_magnitude,comparator,all_no_trap,-1,0.2857142857142857,0.7142857142857143,trap_low,0.20841474615898462,0.3638487315830286,13,126,483,,,
A,action_magnitude,comparator,all_no_trap,0,0.42411642411642414,0.5758835758835759,trap_low,0.32225050645766756,0.5352112676056338,13,126,481,0.18290854572713644,0.9160419790104948,0.24844074844074845
A,action_magnitude,comparator,all_no_trap,1,0.47291666666666665,0.5270833333333333,trap_low,0.3284738372093023,0.6044267142097802,13,126,480,,,
A,action_magnitude,comparator,all_no_trap,2,0.445859872611465,0.554140127388535,trap_low,0.3041254393079211,0.57584970768326,13,126,471,,,
A,action_magnitude,comparator,all_no_trap,3,0.3917748917748918,0.6082251082251082,trap_low,0.2740895392180189,0.5115222941835845,13,125,462,,,
A,action_magnitude,comparator,all_no_trap,4,0.3392857142857143,0.6607142857142857,trap_low,0.23966958221717133,0.4379421583508171,13,122,448,,,
A,physical_progress,comparator,all_no_trap,-8,0.42123893805309737,0.5787610619469026,trap_low,0.3543298832928903,0.4638310007280964,16,130,565,0.0024987506246876563,0.9050474762618691,0.24844074844074845
A,physical_progress,comparator,all_no_trap,-7,0.41712204007285975,0.5828779599271403,trap_low,0.35299786586803755,0.45827577408734343,15,129,549,,,
A,physical_progress,comparator,all_no_trap,-6,0.40152963671128106,0.5984703632887189,trap_low,0.3415580244166968,0.4496717745228131,15,129,523,0.0014992503748125937,0.7641179410294853,0.24844074844074845
A,physical_progress,comparator,all_no_trap,-5,0.406496062992126,0.5935039370078741,trap_low,0.3426322202988338,0.4554447921223429,15,129,508,,,
A,physical_progress,comparator,all_no_trap,-4,0.4106425702811245,0.5893574297188755,trap_low,0.3466385244871016,0.4672136985661576,14,128,498,0.019490254872563718,0.8335832083958021,0.24844074844074845
A,physical_progress,comparator,all_no_trap,-3,0.409919028340081,0.590080971659919,trap_low,0.3445067039852705,0.4665699491116864,14,127,494,,,
A,physical_progress,comparator,all_no_trap,-2,0.45389344262295084,0.5461065573770492,trap_low,0.3999925149700599,0.502755266494554,14,127,488,0.10594702648675662,0.9970014992503748,0.24844074844074845
A,physical_progress,comparator,all_no_trap,-1,0.468944099378882,0.531055900621118,trap_low,0.39959086933212945,0.5276760175165158,13,126,483,,,
A,physical_progress,comparator,all_no_trap,0,0.4688149688149688,0.5311850311850312,trap_low,0.40075875486381324,0.52297130216981,13,126,481,0.32233883058470764,0.9995002498750625,0.24844074844074845
A,physical_progress,comparator,all_no_trap,1,0.471875,0.528125,trap_low,0.40408863987746907,0.5282478737828176,13,126,480,,,
