corpus,event_kind,signal,variant,control_kind,relative,auc_event_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
A,static,gate_entropy,residual_route_mobility,all_no_event,-4,0.5721649484536082,0.5721649484536082,event_high,0.4972559689385391,0.6514061015426608,12,54,485,0.13943028485757122,0.9970014992503748,0.2391304347826087
A,static,gate_entropy,residual_route_mobility,all_no_event,-3,0.5010330578512396,0.5010330578512396,event_high,0.4252609235613741,0.5804955717332838,12,54,484,,,
A,static,gate_entropy,residual_route_mobility,all_no_event,-2,0.4812889812889813,0.5187110187110187,event_low,0.3913382752200632,0.5707398679160082,12,54,481,0.6826586706646677,1.0,0.2391304347826087
A,static,gate_entropy,residual_route_mobility,all_no_event,-1,0.47689075630252103,0.5231092436974789,event_low,0.3982262593601089,0.5675139612807147,12,54,476,,,
A,static,gate_entropy,residual_route_mobility,all_no_event,0,0.5137420718816068,0.5137420718816068,event_high,0.4326520425141771,0.6085225914415491,12,54,473,0.7651174412793603,1.0,0.2391304347826087
A,static,gate_entropy,residual_route_mobility,all_no_event,1,0.5095541401273885,0.5095541401273885,event_high,0.41717423044980845,0.6193576934056523,12,54,471,,,
A,static,gate_entropy,residual_route_mobility,all_no_event,2,0.5406852248394004,0.5406852248394004,event_high,0.4453878450522335,0.651555437658472,12,54,467,,,
A,static,gate_entropy,residual_route_mobility,all_no_event,3,0.5442477876106194,0.5442477876106194,event_high,0.4272634237107921,0.6694697533441022,12,53,452,,,
A,static,gate_entropy,residual_route_mobility,all_no_event,4,0.5317647058823529,0.5317647058823529,event_high,0.41942812505316407,0.6456694061505832,12,51,425,,,
A,static,top12_margin,residual_route_mobility,all_no_event,-8,0.3401639344262295,0.6598360655737705,event_low,0.26093670164681837,0.4545499284180386,12,54,488,0.034482758620689655,0.3213393303348326,0.2391304347826087
A,static,top12_margin,residual_route_mobility,all_no_event,-7,0.32172131147540983,0.6782786885245902,event_low,0.2396295639844027,0.4375,12,54,488,,,
A,static,top12_margin,residual_route_mobility,all_no_event,-6,0.35185185185185186,0.6481481481481481,event_low,0.2631524463332244,0.4539641257369595,12,54,486,0.03648175912043978,0.41679160419790107,0.2391304347826087
A,static,top12_margin,residual_route_mobility,all_no_event,-5,0.37037037037037035,0.6296296296296297,event_low,0.2836341991341991,0.4682891171791432,12,54,486,,,
A,static,top12_margin,residual_route_mobility,all_no_event,-4,0.36907216494845363,0.6309278350515464,event_low,0.28227327382628853,0.4665234922861149,12,54,485,0.038980509745127435,0.5857071464267866,0.2391304347826087
A,static,top12_margin,residual_route_mobility,all_no_event,-3,0.43388429752066116,0.5661157024793388,event_low,0.3333187390542907,0.5406838728492271,12,54,484,,,
A,static,top12_margin,residual_route_mobility,all_no_event,-2,0.47401247401247404,0.525987525987526,event_low,0.3816002155172414,0.5427215483153472,12,54,481,0.5137431284357821,1.0,0.2391304347826087
A,static,top12_margin,residual_route_mobility,all_no_event,-1,0.45483193277310924,0.5451680672268908,event_low,0.3738405871837184,0.5275169337637632,12,54,476,,,
A,static,top12_margin,residual_route_mobility,all_no_event,0,0.4397463002114165,0.5602536997885835,event_low,0.33855160108633864,0.5265036744420835,12,54,473,0.20089955022488756,0.9995002498750625,0.2391304347826087
A,static,top12_margin,residual_route_mobility,all_no_event,1,0.4692144373673036,0.5307855626326964,event_low,0.36503540341857216,0.5484125972204512,12,54,471,,,
A,static,top12_margin,residual_route_mobility,all_no_event,2,0.49571734475374735,0.5042826552462527,event_low,0.3989592729332298,0.5779711270501164,12,54,467,,,
A,static,top12_margin,residual_route_mobility,all_no_event,3,0.4756637168141593,0.5243362831858407,event_low,0.3706070287539936,0.5674669765308936,12,53,452,,,
A,static,top12_margin,residual_route_mobility,all_no_event,4,0.5435294117647059,0.5435294117647059,event_high,0.44474370779619393,0.616565868771751,12,51,425,,,
A,static,state_action_gap,residual_route_mobility,all_no_event,-8,0.4610655737704918,0.5389344262295082,event_low,0.381521394737259,0.5424431272145723,12,54,488,0.3498250874562719,1.0,0.2391304347826087
A,static,state_action_gap,residual_route_mobility,all_no_event,-7,0.38729508196721313,0.6127049180327868,event_low,0.3027219967243467,0.4707422607879924,12,54,488,,,
A,static,state_action_gap,residual_route_mobility,all_no_event,-6,0.345679012345679,0.654320987654321,event_low,0.27053753698108707,0.4115303915671278,12,54,486,0.0009995002498750624,0.3658170914542729,0.2391304347826087
A,static,state_action_gap,residual_route_mobility,all_no_event,-5,0.38065843621399176,0.6193415637860082,event_low,0.2977253441727985,0.45824765023899927,12,54,486,,,
A,static,state_action_gap,residual_route_mobility,all_no_event,-4,0.3979381443298969,0.6020618556701032,event_low,0.35054775280898876,0.44445231350330494,12,54,485,0.0029985007496251873,0.8810594702648675,0.2391304347826087
A,static,state_action_gap,residual_route_mobility,all_no_event,-3,0.4214876033057851,0.578512396694215,event_low,0.377480319880045,0.4813975021533161,12,54,484,,,
A,static,state_action_gap,residual_route_mobility,all_no_event,-2,0.46361746361746364,0.5363825363825363,event_low,0.4014632020563122,0.5341875646843404,12,54,481,0.3313343328335832,1.0,0.2391304347826087
A,static,state_action_gap,residual_route_mobility,all_no_event,-1,0.4726890756302521,0.5273109243697479,event_low,0.41569799958535636,0.5384615384615384,12,54,476,,,
A,static,state_action_gap,residual_route_mobility,all_no_event,0,0.48520084566596194,0.514799154334038,event_low,0.4444444444444444,0.5373867320050805,12,54,473,0.584207896051974,1.0,0.2391304347826087
A,static,state_action_gap,residual_route_mobility,all_no_event,1,0.4840764331210191,0.5159235668789809,event_low,0.4350699711725598,0.5355282767275865,12,54,471,,,
A,static,state_action_gap,residual_route_mobility,all_no_event,2,0.49678800856531047,0.5032119914346895,event_low,0.4471040862619465,0.5595788170748026,12,54,467,,,
A,static,state_action_gap,residual_route_mobility,all_no_event,3,0.46017699115044247,0.5398230088495575,event_low,0.3982045285065419,0.5333333333333333,12,53,452,,,
A,static,state_action_gap,residual_route_mobility,all_no_event,4,0.45647058823529413,0.5435294117647058,event_low,0.3630863062704959,0.5446304909560723,12,51,425,,,
A,static,macro_stickiness,residual_route_mobility,all_no_event,-8,0.5573770491803278,0.5573770491803278,event_high,0.4621449536726075,0.631100173234588,12,54,488,0.25837081459270367,1.0,0.2391304347826087
A,static,macro_stickiness,residual_route_mobility,all_no_event,-7,0.5409836065573771,0.5409836065573771,event_high,0.42908445146014207,0.6267022284010315,12,54,488,,,
A,static,macro_stickiness,residual_route_mobility,all_no_event,-6,0.5164609053497943,0.5164609053497943,event_high,0.39200852231691463,0.625833417693919,12,54,486,0.7976011994002998,1.0,0.2391304347826087
A,static,macro_stickiness,residual_route_mobility,all_no_event,-5,0.5452674897119342,0.5452674897119342,event_high,0.44110117548112204,0.6402803308823528,12,54,486,,,
A,static,macro_stickiness,residual_route_mobility,all_no_event,-4,0.5567010309278351,0.5567010309278351,event_high,0.4821949685534591,0.6370107632093932,12,54,485,0.17991004497751126,1.0,0.2391304347826087
A,static,macro_stickiness,residual_route_mobility,all_no_event,-3,0.6012396694214877,0.6012396694214877,event_high,0.513698009506833,0.695174091141833,12,54,484,,,
A,static,macro_stickiness,residual_route_mobility,all_no_event,-2,0.6528066528066528,0.6528066528066528,event_high,0.5623679073590279,0.7391304347826086,12,54,481,0.013993003498250875,0.37381309345327335,0.2391304347826087
A,static,macro_stickiness,residual_route_mobility,all_no_event,-1,0.6302521008403361,0.6302521008403361,event_high,0.5666573033707865,0.6971068609813422,12,54,476,,,
A,static,macro_stickiness,residual_route_mobility,all_no_event,0,0.6511627906976745,0.6511627906976745,event_high,0.5831588079741167,0.7417481981981983,12,54,473,0.0009995002498750624,0.3793103448275862,0.2391304347826087
A,static,macro_stickiness,residual_route_mobility,all_no_event,1,0.6114649681528662,0.6114649681528662,event_high,0.519361130572856,0.7051920421120597,12,54,471,,,
A,static,macro_stickiness,residual_route_mobility,all_no_event,2,0.5310492505353319,0.5310492505353319,event_high,0.43748355263157895,0.6216450724042913,12,54,467,,,
A,static,macro_stickiness,residual_route_mobility,all_no_event,3,0.5508849557522124,0.5508849557522124,event_high,0.43625349789262763,0.6493611227482194,12,53,452,,,
A,static,macro_stickiness,residual_route_mobility,all_no_event,4,0.5858823529411765,0.5858823529411765,event_high,0.4828355559062574,0.6821355528966553,12,51,425,,,
A,static,route_mobility,comparator,all_no_event,-8,0.24385245901639344,0.7561475409836066,event_low,0.13256268627306092,0.34783690244430016,12,54,488,0.0029985007496251873,0.14742628685657172,0.3118393234672304
A,static,route_mobility,comparator,all_no_event,-7,0.20081967213114754,0.7991803278688525,event_low,0.09309894250638143,0.3116695119730492,12,54,488,,,
A,static,route_mobility,comparator,all_no_event,-6,0.1522633744855967,0.8477366255144033,event_low,0.07067064067789483,0.24064573533882994,12,54,486,0.0004997501249375312,0.025987006496751622,0.3118393234672304
A,static,route_mobility,comparator,all_no_event,-5,0.08436213991769548,0.9156378600823045,event_low,0.03499976979742173,0.13493759876818345,12,54,486,,,
A,static,route_mobility,comparator,all_no_event,-4,0.05360824742268041,0.9463917525773196,event_low,0.01657198570035749,0.09484877877544985,12,54,485,0.0004997501249375312,0.0004997501249375312,0.3118393234672304
A,static,route_mobility,comparator,all_no_event,-3,0.0371900826446281,0.9628099173553719,event_low,0.009238881005814763,0.06990604008593727,12,54,484,,,
A,static,route_mobility,comparator,all_no_event,-2,0.033264033264033266,0.9667359667359667,event_low,0.010161701142327879,0.05631591778080011,12,54,481,0.0004997501249375312,0.0004997501249375312,0.3118393234672304
A,static,route_mobility,comparator,all_no_event,-1,0.031512605042016806,0.9684873949579832,event_low,0.009576798367852524,0.052531742781077195,12,54,476,,,
A,static,route_mobility,comparator,all_no_event,0,0.04439746300211417,0.9556025369978858,event_low,0.010255754475703325,0.08803678000468253,12,54,473,0.0004997501249375312,0.0004997501249375312,0.3118393234672304
A,static,route_mobility,comparator,all_no_event,1,0.044585987261146494,0.9554140127388535,event_low,0.006299212598425197,0.09339468198811234,12,54,471,,,
A,static,route_mobility,comparator,all_no_event,2,0.042826552462526764,0.9571734475374732,event_low,0.003936238927165354,0.08836976600985218,12,54,467,,,
A,static,route_mobility,comparator,all_no_event,3,0.05309734513274336,0.9469026548672567,event_low,0.012281706422331421,0.10047722130948848,12,53,452,,,
A,static,route_mobility,comparator,all_no_event,4,0.047058823529411764,0.9529411764705882,event_low,0.013440087751823013,0.0857191948944526,12,51,425,,,
A,static,action_change,comparator,all_no_event,-8,0.36270491803278687,0.6372950819672132,event_low,0.19074456372144233,0.5516773749991207,12,54,488,0.18240879560219891,0.6511744127936032,0.3118393234672304
A,static,action_change,comparator,all_no_event,-7,0.3012295081967213,0.6987704918032787,event_low,0.13565688357127237,0.4651414886241884,12,54,488,,,
A,static,action_change,comparator,all_no_event,-6,0.2037037037037037,0.7962962962962963,event_low,0.09620677748729839,0.31185809362600153,12,54,486,0.001999000499750125,0.07496251874062969,0.3118393234672304
A,static,action_change,comparator,all_no_event,-5,0.12962962962962962,0.8703703703703703,event_low,0.05052912122295727,0.21030848622050335,12,54,486,,,
A,static,action_change,comparator,all_no_event,-4,0.08247422680412371,0.9175257731958762,event_low,0.038456937799043064,0.13053376721373322,12,54,485,0.0004997501249375312,0.005997001499250375,0.3118393234672304
A,static,action_change,comparator,all_no_event,-3,0.03925619834710744,0.9607438016528925,event_low,0.01011173005506467,0.0708764588388715,12,54,484,,,
A,static,action_change,comparator,all_no_event,-2,0.033264033264033266,0.9667359667359667,event_low,0.01028727445394112,0.05943252057507768,12,54,481,0.0004997501249375312,0.0004997501249375312,0.3118393234672304
A,static,action_change,comparator,all_no_event,-1,0.029411764705882353,0.9705882352941176,event_low,0.008472795898020226,0.0547382840663302,12,54,476,,,
A,static,action_change,comparator,all_no_event,0,0.03171247357293869,0.9682875264270613,event_low,0.009090496617719847,0.06085433083484813,12,54,473,0.0004997501249375312,0.0004997501249375312,0.3118393234672304
A,static,action_change,comparator,all_no_event,1,0.03397027600849257,0.9660297239915074,event_low,0.00947829922107435,0.06400349854227404,12,54,471,,,
A,static,action_change,comparator,all_no_event,2,0.034261241970021415,0.9657387580299786,event_low,0.007825517531142714,0.06586990853457919,12,54,467,,,
A,static,action_change,comparator,all_no_event,3,0.035398230088495575,0.9646017699115044,event_low,0.0076183247492545405,0.0671913759689922,12,53,452,,,
A,static,action_change,comparator,all_no_event,4,0.047058823529411764,0.9529411764705882,event_low,0.010096500721500723,0.0858641575941459,12,51,425,,,
A,static,action_recurrence,comparator,all_no_event,-8,0.6311475409836066,0.6311475409836066,event_high,0.4449571502142489,0.8224135686132579,12,54,488,0.22288855572213892,0.6981509245377311,0.3118393234672304
A,static,action_recurrence,comparator,all_no_event,-7,0.7008196721311475,0.7008196721311475,event_high,0.5283394907860768,0.8693184434722542,12,54,488,,,
A,static,action_recurrence,comparator,all_no_event,-6,0.808641975308642,0.808641975308642,event_high,0.701654296875,0.9162944408532643,12,54,486,0.001999000499750125,0.05647176411794103,0.3118393234672304
A,static,action_recurrence,comparator,all_no_event,-5,0.8786008230452675,0.8786008230452675,event_high,0.8094971570717839,0.9442935623645929,12,54,486,,,
A,static,action_recurrence,comparator,all_no_event,-4,0.9257731958762887,0.9257731958762887,event_high,0.8836104513064132,0.9669680505247515,12,54,485,0.0004997501249375312,0.005997001499250375,0.3118393234672304
A,static,action_recurrence,comparator,all_no_event,-3,0.9524793388429752,0.9524793388429752,event_high,0.9150219130741786,0.984221339081234,12,54,484,,,
A,static,action_recurrence,comparator,all_no_event,-2,0.9625779625779626,0.9625779625779626,event_high,0.9350061474440818,0.9887153732824958,12,54,481,0.0004997501249375312,0.0004997501249375312,0.3118393234672304
A,static,action_recurrence,comparator,all_no_event,-1,0.9705882352941176,0.9705882352941176,event_high,0.9421041337248701,0.9929094623548756,12,54,476,,,
A,static,action_recurrence,comparator,all_no_event,0,0.9704016913319239,0.9704016913319239,event_high,0.9466144509405185,0.9913606911447084,12,54,473,0.0004997501249375312,0.0004997501249375312,0.3118393234672304
A,static,action_recurrence,comparator,all_no_event,1,0.9745222929936306,0.9745222929936306,event_high,0.9528688524590164,0.9932287518705456,12,54,471,,,
A,static,action_recurrence,comparator,all_no_event,2,0.9785867237687366,0.9785867237687366,event_high,0.9548216809860917,0.9968555923581949,12,54,467,,,
A,static,action_recurrence,comparator,all_no_event,3,0.9668141592920354,0.9668141592920354,event_high,0.9365722662341713,0.991271647975387,12,53,452,,,
A,static,action_recurrence,comparator,all_no_event,4,0.9694117647058823,0.9694117647058823,event_high,0.9425287356321839,0.9933344370860927,12,51,425,,,
A,static,action_magnitude,comparator,all_no_event,-8,0.4323770491803279,0.5676229508196722,event_low,0.2930043244506779,0.5592590343152141,12,54,488,0.33983008495752126,0.993503248375812,0.3118393234672304
A,static,action_magnitude,comparator,all_no_event,-7,0.319672131147541,0.680327868852459,event_low,0.23348689242750853,0.38372706309488763,12,54,488,,,
A,static,action_magnitude,comparator,all_no_event,-6,0.19753086419753085,0.8024691358024691,event_low,0.14096345243922337,0.24670448632173653,12,54,486,0.0004997501249375312,0.06996501749125437,0.3118393234672304
A,static,action_magnitude,comparator,all_no_event,-5,0.14609053497942387,0.8539094650205761,event_low,0.09348193913206423,0.19955744419506774,12,54,486,,,
