arm,cohort,suite,k,tp,fp,recall,fpr,precision,fp_removed_vs_k1,fp_removed_that_were_idiosyncratic,share_of_removed_fp_idiosyncratic,tp_lost_vs_k1,fp_removed_per_tp_lost
families@1.0,external_8b,libero_object,2,40,749,0.9090909090909091,0.2106299212598425,0.050697084917617236,1370,1370,1.0,3,456.6666666666667
families@1.0,external_8b,libero_object,3,19,146,0.4318181818181818,0.04105736782902137,0.11515151515151516,1973,1370,0.6943740496705525,24,82.20833333333333
families@1.0,external_8b,libero_object,4,10,28,0.22727272727272727,0.007874015748031496,0.2631578947368421,2091,1370,0.6551889048302247,33,63.36363636363637
families@1.0,external_8b,libero_object,5,3,4,0.06818181818181818,0.0011248593925759281,0.42857142857142855,2115,1370,0.6477541371158393,40,52.875
families@1.0,external_8b,libero_object,6,2,0,0.045454545454545456,0.0,1.0,2119,1370,0.6465313827277017,41,51.68292682926829
families@1.0,external_8b,libero_object,7,0,0,0.0,0.0,,2119,1370,0.6465313827277017,43,49.27906976744186
families@1.0,external_8b,libero_object,8,0,0,0.0,0.0,,2119,1370,0.6465313827277017,43,49.27906976744186
families@1.0,external_8b,libero_object,9,0,0,0.0,0.0,,2119,1370,0.6465313827277017,43,49.27906976744186
families@1.0,external_8b,libero_spatial,1,140,3860,1.0,1.0,0.035,0,0,,0,inf
families@1.0,external_8b,libero_spatial,2,140,3778,1.0,0.9787564766839378,0.03573251659009699,82,82,1.0,0,inf
families@1.0,external_8b,libero_spatial,3,138,1426,0.9857142857142858,0.3694300518134715,0.08823529411764706,2434,82,0.03368940016433854,2,1217.0
families@1.0,external_8b,libero_spatial,4,101,336,0.7214285714285714,0.08704663212435233,0.2311212814645309,3524,82,0.023269012485811577,39,90.35897435897436
families@1.0,external_8b,libero_spatial,5,39,45,0.2785714285714286,0.011658031088082901,0.4642857142857143,3815,82,0.021494102228047183,101,37.772277227722775
families@1.0,external_8b,libero_spatial,6,9,1,0.06428571428571428,0.00025906735751295336,0.9,3859,82,0.021249028245659496,131,29.458015267175572
families@1.0,external_8b,libero_spatial,7,0,0,0.0,0.0,,3860,82,0.021243523316062177,140,27.571428571428573
families@1.0,external_8b,libero_spatial,8,0,0,0.0,0.0,,3860,82,0.021243523316062177,140,27.571428571428573
families@1.0,external_8b,libero_spatial,9,0,0,0.0,0.0,,3860,82,0.021243523316062177,140,27.571428571428573
families@1.0,external_8b,_base,0,563,11914,0.99822695035461,0.792364990689013,0.045123026368518074,0,3421,,0,
greedy_top5@1.0,development_main,pooled,1,486,6824,0.997946611909651,0.47676937050234053,0.06648426812585499,0,0,,0,inf
greedy_top5@1.0,development_main,pooled,2,451,2890,0.9260780287474333,0.2019143436037169,0.13498952409458245,3934,3934,1.0,35,112.4
greedy_top5@1.0,development_main,pooled,3,202,377,0.41478439425051333,0.02633969118982743,0.3488773747841105,6447,3934,0.6102062975027145,284,22.700704225352112
greedy_top5@1.0,development_main,pooled,4,76,54,0.15605749486652978,0.0037727939635296584,0.5846153846153846,6770,3934,0.5810930576070901,410,16.51219512195122
greedy_top5@1.0,development_main,pooled,5,15,14,0.030800821355236138,0.000978131768322504,0.5172413793103449,6810,3934,0.5776798825256975,471,14.45859872611465
greedy_top5@1.0,development_main,libero_goal,1,101,1258,0.9901960784313726,0.3227296049256029,0.07431935246504782,0,0,,0,inf
greedy_top5@1.0,development_main,libero_goal,2,76,78,0.7450980392156863,0.020010261672652643,0.4935064935064935,1180,1180,1.0,25,47.2
greedy_top5@1.0,development_main,libero_goal,3,30,9,0.29411764705882354,0.002308876346844536,0.7692307692307693,1249,1180,0.944755804643715,71,17.591549295774648
greedy_top5@1.0,development_main,libero_goal,4,1,0,0.00980392156862745,0.0,1.0,1258,1180,0.9379968203497615,100,12.58
greedy_top5@1.0,development_main,libero_goal,5,0,0,0.0,0.0,,1258,1180,0.9379968203497615,101,12.455445544554456
greedy_top5@1.0,development_main,libero_long,1,222,1470,1.0,0.5702094647013188,0.13120567375886524,0,0,,0,inf
greedy_top5@1.0,development_main,libero_long,2,218,512,0.9819819819819819,0.19860356865787432,0.29863013698630136,958,958,1.0,4,239.5
greedy_top5@1.0,development_main,libero_long,3,75,114,0.33783783783783783,0.04422032583397983,0.3968253968253968,1356,958,0.7064896755162242,147,9.224489795918368
greedy_top5@1.0,development_main,libero_long,4,43,48,0.19369369369369369,0.018619084561675717,0.4725274725274725,1422,958,0.6736990154711674,179,7.944134078212291
greedy_top5@1.0,development_main,libero_long,5,15,14,0.06756756756756757,0.005430566330488751,0.5172413793103449,1456,958,0.657967032967033,207,7.033816425120773
greedy_top5@1.0,development_main,libero_object,1,37,313,1.0,0.07898057027504415,0.10571428571428572,0,0,,0,inf
greedy_top5@1.0,development_main,libero_object,2,33,44,0.8918918918918919,0.011102699974766591,0.42857142857142855,269,269,1.0,4,67.25
greedy_top5@1.0,development_main,libero_object,3,14,7,0.3783783783783784,0.0017663386323492304,0.6666666666666666,306,269,0.8790849673202614,23,13.304347826086957
greedy_top5@1.0,development_main,libero_object,4,1,0,0.02702702702702703,0.0,1.0,313,269,0.8594249201277955,36,8.694444444444445
greedy_top5@1.0,development_main,libero_object,5,0,0,0.0,0.0,,313,269,0.8594249201277955,37,8.45945945945946
greedy_top5@1.0,development_main,libero_spatial,1,126,3783,1.0,0.9765100671140939,0.03223330775134305,0,0,,0,inf
greedy_top5@1.0,development_main,libero_spatial,2,124,2256,0.9841269841269841,0.5823438306659783,0.052100840336134456,1527,1527,1.0,2,763.5
greedy_top5@1.0,development_main,libero_spatial,3,83,247,0.6587301587301587,0.06375838926174497,0.2515151515151515,3536,1527,0.43184389140271495,43,82.23255813953489
greedy_top5@1.0,development_main,libero_spatial,4,31,6,0.24603174603174602,0.0015487867836861124,0.8378378378378378,3777,1527,0.40428911834789516,95,39.757894736842104
greedy_top5@1.0,development_main,libero_spatial,5,0,0,0.0,0.0,,3783,1527,0.4036478984932593,126,30.023809523809526
greedy_top5@1.0,development_main,_base,0,486,6824,0.997946611909651,0.47676937050234053,0.06648426812585499,0,3934,,0,
greedy_top5@1.0,external_8b,pooled,1,561,7295,0.9946808510638298,0.48516892790635807,0.07141038696537678,0,0,,0,inf
greedy_top5@1.0,external_8b,pooled,2,517,3121,0.9166666666666666,0.20756850226123968,0.14211105002748764,4174,4174,1.0,44,94.86363636363636
greedy_top5@1.0,external_8b,pooled,3,244,473,0.4326241134751773,0.03145783453046023,0.3403068340306834,6822,4174,0.6118440340076224,317,21.520504731861198
greedy_top5@1.0,external_8b,pooled,4,112,79,0.19858156028368795,0.005254056930034584,0.5863874345549738,7216,4174,0.5784368070953437,449,16.071269487750556
greedy_top5@1.0,external_8b,pooled,5,24,11,0.0425531914893617,0.0007315775472200053,0.6857142857142857,7284,4174,0.5730367929708952,537,13.564245810055866
greedy_top5@1.0,external_8b,libero_goal,1,105,1279,0.9905660377358491,0.32845403184386235,0.07586705202312138,0,0,,0,inf
greedy_top5@1.0,external_8b,libero_goal,2,82,93,0.7735849056603774,0.023882896764252697,0.4685714285714286,1186,1186,1.0,23,51.56521739130435
greedy_top5@1.0,external_8b,libero_goal,3,28,6,0.2641509433962264,0.0015408320493066256,0.8235294117647058,1273,1186,0.9316575019638649,77,16.532467532467532
greedy_top5@1.0,external_8b,libero_goal,4,1,0,0.009433962264150943,0.0,1.0,1279,1186,0.9272869429241595,104,12.298076923076923
greedy_top5@1.0,external_8b,libero_goal,5,0,0,0.0,0.0,,1279,1186,0.9272869429241595,105,12.18095238095238
greedy_top5@1.0,external_8b,libero_long,1,274,1895,1.0,0.508588298443371,0.12632549562010142,0,0,,0,inf
greedy_top5@1.0,external_8b,libero_long,2,272,571,0.9927007299270073,0.1532474503488996,0.32265717674970346,1324,1324,1.0,2,662.0
greedy_top5@1.0,external_8b,libero_long,3,117,135,0.42700729927007297,0.036231884057971016,0.4642857142857143,1760,1324,0.7522727272727273,157,11.210191082802547
greedy_top5@1.0,external_8b,libero_long,4,70,59,0.25547445255474455,0.01583467525496511,0.5426356589147286,1836,1324,0.7211328976034859,204,9.0
greedy_top5@1.0,external_8b,libero_long,5,24,11,0.08759124087591241,0.0029522275899087494,0.6857142857142857,1884,1324,0.70276008492569,250,7.536
greedy_top5@1.0,external_8b,libero_object,1,42,308,0.9545454545454546,0.08661417322834646,0.12,0,0,,0,inf
greedy_top5@1.0,external_8b,libero_object,2,31,49,0.7045454545454546,0.013779527559055118,0.3875,259,259,1.0,11,23.545454545454547
greedy_top5@1.0,external_8b,libero_object,3,12,8,0.2727272727272727,0.0022497187851518562,0.6,300,259,0.8633333333333333,30,10.0
greedy_top5@1.0,external_8b,libero_object,4,5,2,0.11363636363636363,0.0005624296962879641,0.7142857142857143,306,259,0.8464052287581699,37,8.27027027027027
greedy_top5@1.0,external_8b,libero_object,5,0,0,0.0,0.0,,308,259,0.8409090909090909,42,7.333333333333333
greedy_top5@1.0,external_8b,libero_spatial,1,140,3813,1.0,0.9878238341968912,0.03541613964077916,0,0,,0,inf
greedy_top5@1.0,external_8b,libero_spatial,2,132,2408,0.9428571428571428,0.6238341968911917,0.05196850393700787,1405,1405,1.0,8,175.625
greedy_top5@1.0,external_8b,libero_spatial,3,87,324,0.6214285714285714,0.08393782383419689,0.2116788321167883,3489,1405,0.40269418171395815,53,65.83018867924528
greedy_top5@1.0,external_8b,libero_spatial,4,36,18,0.2571428571428571,0.00466321243523316,0.6666666666666666,3795,1405,0.3702239789196311,104,36.49038461538461
greedy_top5@1.0,external_8b,libero_spatial,5,0,0,0.0,0.0,,3813,1405,0.36847626540781536,140,27.235714285714284
greedy_top5@1.0,external_8b,_base,0,561,7295,0.9946808510638298,0.48516892790635807,0.07141038696537678,0,4174,,0,
