family,level,scope,outcome,method,episodes,alarms,no_alarm,alarm_rate,p25_pct,median_pct,p75_pct,median_query,at_or_after_75pct
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,failure,v82,3,0,3,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,success,v7,397,0,397,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,success,v8,397,0,397,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,success,v82,397,0,397,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,failure,v7,24,2,22,0.08333333333333333,95.45454545454545,95.45454545454545,95.45454545454545,21.0,2
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,failure,v8,24,2,22,0.08333333333333333,95.45454545454545,95.45454545454545,95.45454545454545,21.0,2
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,failure,v82,24,2,22,0.08333333333333333,95.45454545454545,95.45454545454545,95.45454545454545,21.0,2
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,success,v7,376,1,375,0.0026595744680851063,77.27272727272727,77.27272727272727,77.27272727272727,17.0,1
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,success,v8,376,1,375,0.0026595744680851063,77.27272727272727,77.27272727272727,77.27272727272727,17.0,1
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,success,v82,376,1,375,0.0026595744680851063,77.27272727272727,77.27272727272727,77.27272727272727,17.0,1
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,failure,v7,8,2,6,0.25,92.04545454545455,93.18181818181819,94.31818181818181,20.5,2
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,failure,v8,8,2,6,0.25,92.04545454545455,93.18181818181819,94.31818181818181,20.5,2
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,failure,v82,8,2,6,0.25,92.04545454545455,93.18181818181819,94.31818181818181,20.5,2
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,success,v7,392,0,392,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,success,v8,392,0,392,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,success,v82,392,0,392,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,failure,v7,13,10,3,0.7692307692307693,73.86363636363637,77.27272727272727,80.68181818181817,17.0,7
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,failure,v8,13,10,3,0.7692307692307693,73.86363636363637,77.27272727272727,80.68181818181817,17.0,7
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,failure,v82,13,10,3,0.7692307692307693,73.86363636363637,77.27272727272727,80.68181818181817,17.0,7
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,success,v7,387,1,386,0.002583979328165375,68.18181818181819,68.18181818181819,68.18181818181819,15.0,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,success,v8,387,1,386,0.002583979328165375,68.18181818181819,68.18181818181819,68.18181818181819,15.0,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,success,v82,387,1,386,0.002583979328165375,68.18181818181819,68.18181818181819,68.18181818181819,15.0,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,failure,v7,12,5,7,0.4166666666666667,81.81818181818181,81.81818181818181,86.36363636363636,18.0,5
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,failure,v8,12,5,7,0.4166666666666667,81.81818181818181,81.81818181818181,86.36363636363636,18.0,5
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,failure,v82,12,5,7,0.4166666666666667,81.81818181818181,81.81818181818181,86.36363636363636,18.0,5
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,success,v7,388,0,388,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,success,v8,388,0,388,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,success,v82,388,0,388,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,failure,v7,41,23,18,0.5609756097560976,90.9090909090909,95.45454545454545,95.45454545454545,21.0,23
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,failure,v8,41,23,18,0.5609756097560976,90.9090909090909,95.45454545454545,95.45454545454545,21.0,23
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,failure,v82,41,23,18,0.5609756097560976,90.9090909090909,95.45454545454545,95.45454545454545,21.0,23
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,success,v7,359,0,359,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,success,v8,359,0,359,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,success,v82,359,0,359,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,failure,v7,21,2,19,0.09523809523809523,86.36363636363636,86.36363636363636,86.36363636363636,19.0,2
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,failure,v8,21,2,19,0.09523809523809523,86.36363636363636,86.36363636363636,86.36363636363636,19.0,2
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,failure,v82,21,3,18,0.14285714285714285,86.36363636363636,86.36363636363636,86.36363636363636,19.0,3
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,success,v7,379,0,379,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,success,v8,379,0,379,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,success,v82,379,0,379,0.0,,,,,0
