family,level,scope,outcome,method,cutoff_pct,episodes,alarms
frozen,task,libero_goal/put_the_bowl_on_the_plate,success,v82,100,382,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,25,9,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,50,9,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,60,9,1
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,70,9,2
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,75,9,4
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,80,9,8
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,90,9,8
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v7,100,9,8
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,25,9,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,50,9,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,60,9,4
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,70,9,7
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,75,9,8
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,80,9,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,90,9,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v8,100,9,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,25,9,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,50,9,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,60,9,7
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,70,9,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,75,9,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,80,9,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,90,9,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,failure,v82,100,9,9
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,25,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,50,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,60,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,70,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,75,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,80,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,90,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v7,100,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,25,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,50,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,60,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,70,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,75,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,80,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,90,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v8,100,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,25,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,50,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,60,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,70,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,75,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,80,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,90,391,0
frozen,task,libero_goal/put_the_bowl_on_the_stove,success,v82,100,391,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,25,16,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,50,16,15
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,60,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,70,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,75,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,80,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,90,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v7,100,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v8,25,16,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v8,50,16,15
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v8,60,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v8,70,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v8,75,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v8,80,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v8,90,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v8,100,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v82,25,16,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v82,50,16,15
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v82,60,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v82,70,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v82,75,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v82,80,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v82,90,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,failure,v82,100,16,16
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v7,25,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v7,50,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v7,60,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v7,70,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v7,75,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v7,80,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v7,90,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v7,100,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v8,25,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v8,50,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v8,60,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v8,70,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v8,75,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v8,80,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v8,90,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v8,100,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v82,25,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v82,50,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v82,60,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v82,70,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v82,75,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v82,80,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v82,90,384,0
frozen,task,libero_goal/put_the_bowl_on_top_of_the_cabinet,success,v82,100,384,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v7,25,9,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v7,50,9,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v7,60,9,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v7,70,9,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v7,75,9,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v7,80,9,1
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v7,90,9,2
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v7,100,9,3
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v8,25,9,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v8,50,9,2
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v8,60,9,2
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v8,70,9,7
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v8,75,9,8
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v8,80,9,9
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v8,90,9,9
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v8,100,9,9
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v82,25,9,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v82,50,9,3
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v82,60,9,3
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v82,70,9,8
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v82,75,9,8
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v82,80,9,9
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v82,90,9,9
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,failure,v82,100,9,9
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v7,25,391,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v7,50,391,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v7,60,391,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v7,70,391,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v7,75,391,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v7,80,391,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v7,90,391,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v7,100,391,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v8,25,391,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v8,50,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v8,60,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v8,70,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v8,75,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v8,80,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v8,90,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v8,100,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v82,25,391,0
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v82,50,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v82,60,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v82,70,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v82,75,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v82,80,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v82,90,391,5
frozen,task,libero_goal/put_the_cream_cheese_in_the_bowl,success,v82,100,391,5
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v7,25,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v7,50,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v7,60,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v7,70,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v7,75,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v7,80,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v7,90,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v7,100,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v8,25,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v8,50,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v8,60,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v8,70,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v8,75,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v8,80,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v8,90,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v8,100,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v82,25,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v82,50,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v82,60,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v82,70,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v82,75,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v82,80,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v82,90,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v82,100,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v7,25,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v7,50,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v7,60,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v7,70,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v7,75,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v7,80,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v7,90,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v7,100,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v8,25,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v8,50,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v8,60,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v8,70,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v8,75,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v8,80,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v8,90,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v8,100,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v82,25,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v82,50,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v82,60,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v82,70,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v82,75,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v82,80,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v82,90,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v82,100,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v7,25,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v7,50,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v7,60,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v7,70,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v7,75,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v7,80,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v7,90,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v7,100,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v8,25,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v8,50,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v8,60,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v8,70,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v8,75,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v8,80,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v8,90,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v8,100,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v82,25,1,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v82,50,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v82,60,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v82,70,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v82,75,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v82,80,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v82,90,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v82,100,1,1
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v7,25,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v7,50,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v7,60,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v7,70,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v7,75,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v7,80,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v7,90,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v7,100,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v8,25,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v8,50,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v8,60,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v8,70,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v8,75,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v8,80,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v8,90,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v8,100,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v82,25,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v82,50,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v82,60,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v82,70,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v82,75,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v82,80,399,0
frozen,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v82,90,399,0
