level,cohort,suite,task,method,clusters,variant,alpha,failure,episodes,progress_bin,alarms,count
suite,all,libero_long,all,c4_centroid_distance,4,centroid_distance,0.02,True,541,"[50,75%)",261,187
suite,all,libero_long,all,c4_centroid_distance,4,centroid_distance,0.02,True,541,"[75,100%)",261,43
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.02,False,7459,"[0,25%)",21,0
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.02,False,7459,"[25,50%)",21,5
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.02,False,7459,"[50,75%)",21,3
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.02,False,7459,"[75,100%)",21,13
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.02,True,541,"[0,25%)",272,7
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.02,True,541,"[25,50%)",272,23
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.02,True,541,"[50,75%)",272,188
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.02,True,541,"[75,100%)",272,54
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.02,False,7459,"[0,25%)",18,0
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.02,False,7459,"[25,50%)",18,4
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.02,False,7459,"[50,75%)",18,5
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.02,False,7459,"[75,100%)",18,9
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.02,True,541,"[0,25%)",273,8
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.02,True,541,"[25,50%)",273,23
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.02,True,541,"[50,75%)",273,188
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.02,True,541,"[75,100%)",273,54
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.02,False,7459,"[0,25%)",17,0
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.02,False,7459,"[25,50%)",17,3
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.02,False,7459,"[50,75%)",17,6
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.02,False,7459,"[75,100%)",17,8
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.02,True,541,"[0,25%)",254,8
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.02,True,541,"[25,50%)",254,22
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.02,True,541,"[50,75%)",254,187
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.02,True,541,"[75,100%)",254,37
suite,all,libero_long,all,c8_assigned_radius,8,assigned_radius,0.02,False,7459,"[0,25%)",138,0
suite,all,libero_long,all,c8_assigned_radius,8,assigned_radius,0.02,False,7459,"[25,50%)",138,3
suite,all,libero_long,all,c8_assigned_radius,8,assigned_radius,0.02,False,7459,"[50,75%)",138,32
suite,all,libero_long,all,c8_assigned_radius,8,assigned_radius,0.02,False,7459,"[75,100%)",138,103
suite,all,libero_long,all,c8_assigned_radius,8,assigned_radius,0.02,True,541,"[0,25%)",188,7
suite,all,libero_long,all,c8_assigned_radius,8,assigned_radius,0.02,True,541,"[25,50%)",188,9
suite,all,libero_long,all,c8_assigned_radius,8,assigned_radius,0.02,True,541,"[50,75%)",188,101
suite,all,libero_long,all,c8_assigned_radius,8,assigned_radius,0.02,True,541,"[75,100%)",188,71
suite,all,libero_long,all,c8_union_radius,8,union_radius,0.02,False,7459,"[0,25%)",98,0
suite,all,libero_long,all,c8_union_radius,8,union_radius,0.02,False,7459,"[25,50%)",98,3
suite,all,libero_long,all,c8_union_radius,8,union_radius,0.02,False,7459,"[50,75%)",98,13
suite,all,libero_long,all,c8_union_radius,8,union_radius,0.02,False,7459,"[75,100%)",98,82
suite,all,libero_long,all,c8_union_radius,8,union_radius,0.02,True,541,"[0,25%)",276,10
suite,all,libero_long,all,c8_union_radius,8,union_radius,0.02,True,541,"[25,50%)",276,17
suite,all,libero_long,all,c8_union_radius,8,union_radius,0.02,True,541,"[50,75%)",276,190
suite,all,libero_long,all,c8_union_radius,8,union_radius,0.02,True,541,"[75,100%)",276,59
suite,all,libero_long,all,c16_centroid_distance,16,centroid_distance,0.02,False,7459,"[0,25%)",17,0
suite,all,libero_long,all,c16_centroid_distance,16,centroid_distance,0.02,False,7459,"[25,50%)",17,4
suite,all,libero_long,all,c16_centroid_distance,16,centroid_distance,0.02,False,7459,"[50,75%)",17,2
suite,all,libero_long,all,c16_centroid_distance,16,centroid_distance,0.02,False,7459,"[75,100%)",17,11
suite,all,libero_long,all,c16_centroid_distance,16,centroid_distance,0.02,True,541,"[0,25%)",255,5
suite,all,libero_long,all,c16_centroid_distance,16,centroid_distance,0.02,True,541,"[25,50%)",255,21
suite,all,libero_long,all,c16_centroid_distance,16,centroid_distance,0.02,True,541,"[50,75%)",255,179
suite,all,libero_long,all,c16_centroid_distance,16,centroid_distance,0.02,True,541,"[75,100%)",255,50
suite,all,libero_long,all,c16_assigned_radius,16,assigned_radius,0.02,False,7459,"[0,25%)",181,0
suite,all,libero_long,all,c16_assigned_radius,16,assigned_radius,0.02,False,7459,"[25,50%)",181,4
suite,all,libero_long,all,c16_assigned_radius,16,assigned_radius,0.02,False,7459,"[50,75%)",181,67
suite,all,libero_long,all,c16_assigned_radius,16,assigned_radius,0.02,False,7459,"[75,100%)",181,110
suite,all,libero_long,all,c16_assigned_radius,16,assigned_radius,0.02,True,541,"[0,25%)",86,7
suite,all,libero_long,all,c16_assigned_radius,16,assigned_radius,0.02,True,541,"[25,50%)",86,9
suite,all,libero_long,all,c16_assigned_radius,16,assigned_radius,0.02,True,541,"[50,75%)",86,25
suite,all,libero_long,all,c16_assigned_radius,16,assigned_radius,0.02,True,541,"[75,100%)",86,45
suite,all,libero_long,all,c16_union_radius,16,union_radius,0.02,False,7459,"[0,25%)",64,0
suite,all,libero_long,all,c16_union_radius,16,union_radius,0.02,False,7459,"[25,50%)",64,3
suite,all,libero_long,all,c16_union_radius,16,union_radius,0.02,False,7459,"[50,75%)",64,15
suite,all,libero_long,all,c16_union_radius,16,union_radius,0.02,False,7459,"[75,100%)",64,46
suite,all,libero_long,all,c16_union_radius,16,union_radius,0.02,True,541,"[0,25%)",187,3
suite,all,libero_long,all,c16_union_radius,16,union_radius,0.02,True,541,"[25,50%)",187,13
suite,all,libero_long,all,c16_union_radius,16,union_radius,0.02,True,541,"[50,75%)",187,75
suite,all,libero_long,all,c16_union_radius,16,union_radius,0.02,True,541,"[75,100%)",187,96
suite,all,libero_long,all,c32_centroid_distance,32,centroid_distance,0.02,False,7459,"[0,25%)",47,0
suite,all,libero_long,all,c32_centroid_distance,32,centroid_distance,0.02,False,7459,"[25,50%)",47,6
suite,all,libero_long,all,c32_centroid_distance,32,centroid_distance,0.02,False,7459,"[50,75%)",47,11
suite,all,libero_long,all,c32_centroid_distance,32,centroid_distance,0.02,False,7459,"[75,100%)",47,30
suite,all,libero_long,all,c32_centroid_distance,32,centroid_distance,0.02,True,541,"[0,25%)",296,4
suite,all,libero_long,all,c32_centroid_distance,32,centroid_distance,0.02,True,541,"[25,50%)",296,26
suite,all,libero_long,all,c32_centroid_distance,32,centroid_distance,0.02,True,541,"[50,75%)",296,201
suite,all,libero_long,all,c32_centroid_distance,32,centroid_distance,0.02,True,541,"[75,100%)",296,65
suite,all,libero_long,all,c32_assigned_radius,32,assigned_radius,0.02,False,7459,"[0,25%)",32,0
suite,all,libero_long,all,c32_assigned_radius,32,assigned_radius,0.02,False,7459,"[25,50%)",32,2
suite,all,libero_long,all,c32_assigned_radius,32,assigned_radius,0.02,False,7459,"[50,75%)",32,8
suite,all,libero_long,all,c32_assigned_radius,32,assigned_radius,0.02,False,7459,"[75,100%)",32,22
suite,all,libero_long,all,c32_assigned_radius,32,assigned_radius,0.02,True,541,"[0,25%)",263,5
suite,all,libero_long,all,c32_assigned_radius,32,assigned_radius,0.02,True,541,"[25,50%)",263,19
suite,all,libero_long,all,c32_assigned_radius,32,assigned_radius,0.02,True,541,"[50,75%)",263,183
suite,all,libero_long,all,c32_assigned_radius,32,assigned_radius,0.02,True,541,"[75,100%)",263,56
suite,all,libero_long,all,c32_union_radius,32,union_radius,0.02,False,7459,"[0,25%)",25,0
suite,all,libero_long,all,c32_union_radius,32,union_radius,0.02,False,7459,"[25,50%)",25,3
suite,all,libero_long,all,c32_union_radius,32,union_radius,0.02,False,7459,"[50,75%)",25,15
suite,all,libero_long,all,c32_union_radius,32,union_radius,0.02,False,7459,"[75,100%)",25,7
suite,all,libero_long,all,c32_union_radius,32,union_radius,0.02,True,541,"[0,25%)",273,7
suite,all,libero_long,all,c32_union_radius,32,union_radius,0.02,True,541,"[25,50%)",273,19
suite,all,libero_long,all,c32_union_radius,32,union_radius,0.02,True,541,"[50,75%)",273,190
suite,all,libero_long,all,c32_union_radius,32,union_radius,0.02,True,541,"[75,100%)",273,57
suite,all,libero_long,all,c64_centroid_distance,64,centroid_distance,0.02,False,7459,"[0,25%)",42,0
suite,all,libero_long,all,c64_centroid_distance,64,centroid_distance,0.02,False,7459,"[25,50%)",42,3
suite,all,libero_long,all,c64_centroid_distance,64,centroid_distance,0.02,False,7459,"[50,75%)",42,13
suite,all,libero_long,all,c64_centroid_distance,64,centroid_distance,0.02,False,7459,"[75,100%)",42,26
suite,all,libero_long,all,c64_centroid_distance,64,centroid_distance,0.02,True,541,"[0,25%)",171,0
suite,all,libero_long,all,c64_centroid_distance,64,centroid_distance,0.02,True,541,"[25,50%)",171,8
suite,all,libero_long,all,c64_centroid_distance,64,centroid_distance,0.02,True,541,"[50,75%)",171,89
suite,all,libero_long,all,c64_centroid_distance,64,centroid_distance,0.02,True,541,"[75,100%)",171,74
suite,all,libero_long,all,c64_assigned_radius,64,assigned_radius,0.02,False,7459,"[0,25%)",41,0
suite,all,libero_long,all,c64_assigned_radius,64,assigned_radius,0.02,False,7459,"[25,50%)",41,4
suite,all,libero_long,all,c64_assigned_radius,64,assigned_radius,0.02,False,7459,"[50,75%)",41,10
suite,all,libero_long,all,c64_assigned_radius,64,assigned_radius,0.02,False,7459,"[75,100%)",41,27
suite,all,libero_long,all,c64_assigned_radius,64,assigned_radius,0.02,True,541,"[0,25%)",184,0
suite,all,libero_long,all,c64_assigned_radius,64,assigned_radius,0.02,True,541,"[25,50%)",184,7
suite,all,libero_long,all,c64_assigned_radius,64,assigned_radius,0.02,True,541,"[50,75%)",184,94
suite,all,libero_long,all,c64_assigned_radius,64,assigned_radius,0.02,True,541,"[75,100%)",184,83
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.02,False,7459,"[0,25%)",26,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.02,False,7459,"[25,50%)",26,2
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.02,False,7459,"[50,75%)",26,6
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.02,False,7459,"[75,100%)",26,18
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.02,True,541,"[0,25%)",218,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.02,True,541,"[25,50%)",218,3
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.02,True,541,"[50,75%)",218,125
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.02,True,541,"[75,100%)",218,90
suite,all,libero_long,all,knn20,0,knn20,0.03,False,7459,"[0,25%)",38,0
suite,all,libero_long,all,knn20,0,knn20,0.03,False,7459,"[25,50%)",38,5
suite,all,libero_long,all,knn20,0,knn20,0.03,False,7459,"[50,75%)",38,20
suite,all,libero_long,all,knn20,0,knn20,0.03,False,7459,"[75,100%)",38,13
suite,all,libero_long,all,knn20,0,knn20,0.03,True,541,"[0,25%)",332,9
suite,all,libero_long,all,knn20,0,knn20,0.03,True,541,"[25,50%)",332,32
suite,all,libero_long,all,knn20,0,knn20,0.03,True,541,"[50,75%)",332,230
suite,all,libero_long,all,knn20,0,knn20,0.03,True,541,"[75,100%)",332,61
suite,all,libero_long,all,norm_only,0,norm_only,0.03,False,7459,"[0,25%)",31,1
suite,all,libero_long,all,norm_only,0,norm_only,0.03,False,7459,"[25,50%)",31,4
suite,all,libero_long,all,norm_only,0,norm_only,0.03,False,7459,"[50,75%)",31,10
suite,all,libero_long,all,norm_only,0,norm_only,0.03,False,7459,"[75,100%)",31,16
suite,all,libero_long,all,norm_only,0,norm_only,0.03,True,541,"[0,25%)",303,19
suite,all,libero_long,all,norm_only,0,norm_only,0.03,True,541,"[25,50%)",303,28
suite,all,libero_long,all,norm_only,0,norm_only,0.03,True,541,"[50,75%)",303,215
suite,all,libero_long,all,norm_only,0,norm_only,0.03,True,541,"[75,100%)",303,41
suite,all,libero_long,all,c1_centroid_distance,1,centroid_distance,0.03,False,7459,"[0,25%)",31,1
suite,all,libero_long,all,c1_centroid_distance,1,centroid_distance,0.03,False,7459,"[25,50%)",31,4
suite,all,libero_long,all,c1_centroid_distance,1,centroid_distance,0.03,False,7459,"[50,75%)",31,11
suite,all,libero_long,all,c1_centroid_distance,1,centroid_distance,0.03,False,7459,"[75,100%)",31,15
suite,all,libero_long,all,c1_centroid_distance,1,centroid_distance,0.03,True,541,"[0,25%)",302,19
suite,all,libero_long,all,c1_centroid_distance,1,centroid_distance,0.03,True,541,"[25,50%)",302,28
suite,all,libero_long,all,c1_centroid_distance,1,centroid_distance,0.03,True,541,"[50,75%)",302,214
suite,all,libero_long,all,c1_centroid_distance,1,centroid_distance,0.03,True,541,"[75,100%)",302,41
suite,all,libero_long,all,c1_assigned_radius,1,assigned_radius,0.03,False,7459,"[0,25%)",31,1
suite,all,libero_long,all,c1_assigned_radius,1,assigned_radius,0.03,False,7459,"[25,50%)",31,4
suite,all,libero_long,all,c1_assigned_radius,1,assigned_radius,0.03,False,7459,"[50,75%)",31,11
suite,all,libero_long,all,c1_assigned_radius,1,assigned_radius,0.03,False,7459,"[75,100%)",31,15
suite,all,libero_long,all,c1_assigned_radius,1,assigned_radius,0.03,True,541,"[0,25%)",302,19
suite,all,libero_long,all,c1_assigned_radius,1,assigned_radius,0.03,True,541,"[25,50%)",302,28
suite,all,libero_long,all,c1_assigned_radius,1,assigned_radius,0.03,True,541,"[50,75%)",302,214
suite,all,libero_long,all,c1_assigned_radius,1,assigned_radius,0.03,True,541,"[75,100%)",302,41
suite,all,libero_long,all,c1_union_radius,1,union_radius,0.03,False,7459,"[0,25%)",31,1
suite,all,libero_long,all,c1_union_radius,1,union_radius,0.03,False,7459,"[25,50%)",31,4
suite,all,libero_long,all,c1_union_radius,1,union_radius,0.03,False,7459,"[50,75%)",31,11
suite,all,libero_long,all,c1_union_radius,1,union_radius,0.03,False,7459,"[75,100%)",31,15
suite,all,libero_long,all,c1_union_radius,1,union_radius,0.03,True,541,"[0,25%)",302,19
suite,all,libero_long,all,c1_union_radius,1,union_radius,0.03,True,541,"[25,50%)",302,28
suite,all,libero_long,all,c1_union_radius,1,union_radius,0.03,True,541,"[50,75%)",302,214
suite,all,libero_long,all,c1_union_radius,1,union_radius,0.03,True,541,"[75,100%)",302,41
suite,all,libero_long,all,c2_centroid_distance,2,centroid_distance,0.03,False,7459,"[0,25%)",30,1
suite,all,libero_long,all,c2_centroid_distance,2,centroid_distance,0.03,False,7459,"[25,50%)",30,4
suite,all,libero_long,all,c2_centroid_distance,2,centroid_distance,0.03,False,7459,"[50,75%)",30,11
suite,all,libero_long,all,c2_centroid_distance,2,centroid_distance,0.03,False,7459,"[75,100%)",30,14
suite,all,libero_long,all,c2_centroid_distance,2,centroid_distance,0.03,True,541,"[0,25%)",300,19
suite,all,libero_long,all,c2_centroid_distance,2,centroid_distance,0.03,True,541,"[25,50%)",300,25
suite,all,libero_long,all,c2_centroid_distance,2,centroid_distance,0.03,True,541,"[50,75%)",300,214
suite,all,libero_long,all,c2_centroid_distance,2,centroid_distance,0.03,True,541,"[75,100%)",300,42
suite,all,libero_long,all,c2_assigned_radius,2,assigned_radius,0.03,False,7459,"[0,25%)",30,1
suite,all,libero_long,all,c2_assigned_radius,2,assigned_radius,0.03,False,7459,"[25,50%)",30,4
suite,all,libero_long,all,c2_assigned_radius,2,assigned_radius,0.03,False,7459,"[50,75%)",30,11
suite,all,libero_long,all,c2_assigned_radius,2,assigned_radius,0.03,False,7459,"[75,100%)",30,14
suite,all,libero_long,all,c2_assigned_radius,2,assigned_radius,0.03,True,541,"[0,25%)",303,19
suite,all,libero_long,all,c2_assigned_radius,2,assigned_radius,0.03,True,541,"[25,50%)",303,25
suite,all,libero_long,all,c2_assigned_radius,2,assigned_radius,0.03,True,541,"[50,75%)",303,214
suite,all,libero_long,all,c2_assigned_radius,2,assigned_radius,0.03,True,541,"[75,100%)",303,45
suite,all,libero_long,all,c2_union_radius,2,union_radius,0.03,False,7459,"[0,25%)",30,1
suite,all,libero_long,all,c2_union_radius,2,union_radius,0.03,False,7459,"[25,50%)",30,4
suite,all,libero_long,all,c2_union_radius,2,union_radius,0.03,False,7459,"[50,75%)",30,11
suite,all,libero_long,all,c2_union_radius,2,union_radius,0.03,False,7459,"[75,100%)",30,14
suite,all,libero_long,all,c2_union_radius,2,union_radius,0.03,True,541,"[0,25%)",303,19
suite,all,libero_long,all,c2_union_radius,2,union_radius,0.03,True,541,"[25,50%)",303,25
suite,all,libero_long,all,c2_union_radius,2,union_radius,0.03,True,541,"[50,75%)",303,214
suite,all,libero_long,all,c2_union_radius,2,union_radius,0.03,True,541,"[75,100%)",303,45
suite,all,libero_long,all,c4_centroid_distance,4,centroid_distance,0.03,False,7459,"[0,25%)",32,1
suite,all,libero_long,all,c4_centroid_distance,4,centroid_distance,0.03,False,7459,"[25,50%)",32,4
suite,all,libero_long,all,c4_centroid_distance,4,centroid_distance,0.03,False,7459,"[50,75%)",32,16
suite,all,libero_long,all,c4_centroid_distance,4,centroid_distance,0.03,False,7459,"[75,100%)",32,11
suite,all,libero_long,all,c4_centroid_distance,4,centroid_distance,0.03,True,541,"[0,25%)",326,20
suite,all,libero_long,all,c4_centroid_distance,4,centroid_distance,0.03,True,541,"[25,50%)",326,27
suite,all,libero_long,all,c4_centroid_distance,4,centroid_distance,0.03,True,541,"[50,75%)",326,226
suite,all,libero_long,all,c4_centroid_distance,4,centroid_distance,0.03,True,541,"[75,100%)",326,53
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.03,False,7459,"[0,25%)",45,1
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.03,False,7459,"[25,50%)",45,7
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.03,False,7459,"[50,75%)",45,16
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.03,False,7459,"[75,100%)",45,21
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.03,True,541,"[0,25%)",347,15
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.03,True,541,"[25,50%)",347,25
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.03,True,541,"[50,75%)",347,233
suite,all,libero_long,all,c4_assigned_radius,4,assigned_radius,0.03,True,541,"[75,100%)",347,74
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.03,False,7459,"[0,25%)",35,1
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.03,False,7459,"[25,50%)",35,4
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.03,False,7459,"[50,75%)",35,18
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.03,False,7459,"[75,100%)",35,12
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.03,True,541,"[0,25%)",353,20
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.03,True,541,"[25,50%)",353,27
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.03,True,541,"[50,75%)",353,235
suite,all,libero_long,all,c4_union_radius,4,union_radius,0.03,True,541,"[75,100%)",353,71
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.03,False,7459,"[0,25%)",36,0
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.03,False,7459,"[25,50%)",36,6
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.03,False,7459,"[50,75%)",36,20
suite,all,libero_long,all,c8_centroid_distance,8,centroid_distance,0.03,False,7459,"[75,100%)",36,10
