level,cohort,suite,task,method,clusters,variant,alpha,failure,episodes,query_bin,count
suite,all,libero_object,all,c16_centroid_distance,16,centroid_distance,0.02,True,81,q30-39,0
suite,all,libero_object,all,c16_centroid_distance,16,centroid_distance,0.02,True,81,q40-51,0
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,False,7919,no_alarm,7843
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,False,7919,q0-6,0
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,False,7919,q7,0
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,False,7919,q8-10,41
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,False,7919,q11-14,25
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,False,7919,q15-19,9
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,False,7919,q20-29,1
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,False,7919,q30-39,0
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,False,7919,q40-51,0
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,True,81,no_alarm,27
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,True,81,q0-6,0
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,True,81,q7,0
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,True,81,q8-10,0
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,True,81,q11-14,12
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,True,81,q15-19,19
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,True,81,q20-29,23
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,True,81,q30-39,0
suite,all,libero_object,all,c16_assigned_radius,16,assigned_radius,0.02,True,81,q40-51,0
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,False,7919,no_alarm,7848
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,False,7919,q0-6,0
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,False,7919,q7,0
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,False,7919,q8-10,41
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,False,7919,q11-14,20
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,False,7919,q15-19,9
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,False,7919,q20-29,1
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,False,7919,q30-39,0
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,False,7919,q40-51,0
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,True,81,no_alarm,27
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,True,81,q0-6,0
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,True,81,q7,0
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,True,81,q8-10,0
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,True,81,q11-14,7
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,True,81,q15-19,17
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,True,81,q20-29,30
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,True,81,q30-39,0
suite,all,libero_object,all,c16_union_radius,16,union_radius,0.02,True,81,q40-51,0
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,False,7919,no_alarm,7848
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,False,7919,q0-6,0
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,False,7919,q7,0
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,False,7919,q8-10,32
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,False,7919,q11-14,19
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,False,7919,q15-19,19
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,False,7919,q20-29,1
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,False,7919,q30-39,0
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,False,7919,q40-51,0
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,True,81,no_alarm,26
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,True,81,q0-6,0
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,True,81,q7,0
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,True,81,q8-10,0
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,True,81,q11-14,6
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,True,81,q15-19,17
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,True,81,q20-29,32
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,True,81,q30-39,0
suite,all,libero_object,all,c32_centroid_distance,32,centroid_distance,0.02,True,81,q40-51,0
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,False,7919,no_alarm,7898
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,False,7919,q0-6,0
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,False,7919,q7,0
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,False,7919,q8-10,0
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,False,7919,q11-14,6
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,False,7919,q15-19,13
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,False,7919,q20-29,2
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,False,7919,q30-39,0
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,False,7919,q40-51,0
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,True,81,no_alarm,36
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,True,81,q0-6,0
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,True,81,q7,0
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,True,81,q8-10,0
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,True,81,q11-14,4
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,True,81,q15-19,13
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,True,81,q20-29,28
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,True,81,q30-39,0
suite,all,libero_object,all,c32_assigned_radius,32,assigned_radius,0.02,True,81,q40-51,0
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,False,7919,no_alarm,7870
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,False,7919,q0-6,0
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,False,7919,q7,0
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,False,7919,q8-10,14
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,False,7919,q11-14,14
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,False,7919,q15-19,20
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,False,7919,q20-29,1
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,False,7919,q30-39,0
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,False,7919,q40-51,0
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,True,81,no_alarm,23
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,True,81,q0-6,0
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,True,81,q7,0
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,True,81,q8-10,0
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,True,81,q11-14,8
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,True,81,q15-19,17
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,True,81,q20-29,33
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,True,81,q30-39,0
suite,all,libero_object,all,c32_union_radius,32,union_radius,0.02,True,81,q40-51,0
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,False,7919,no_alarm,7863
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,False,7919,q0-6,0
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,False,7919,q7,0
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,False,7919,q8-10,27
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,False,7919,q11-14,15
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,False,7919,q15-19,13
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,False,7919,q20-29,1
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,False,7919,q30-39,0
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,False,7919,q40-51,0
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,True,81,no_alarm,27
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,True,81,q0-6,0
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,True,81,q7,0
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,True,81,q8-10,0
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,True,81,q11-14,4
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,True,81,q15-19,19
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,True,81,q20-29,31
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,True,81,q30-39,0
suite,all,libero_object,all,c64_centroid_distance,64,centroid_distance,0.02,True,81,q40-51,0
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,False,7919,no_alarm,7878
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,False,7919,q0-6,0
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,False,7919,q7,0
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,False,7919,q8-10,1
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,False,7919,q11-14,20
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,False,7919,q15-19,19
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,False,7919,q20-29,1
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,False,7919,q30-39,0
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,False,7919,q40-51,0
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,True,81,no_alarm,16
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,True,81,q0-6,0
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,True,81,q7,0
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,True,81,q8-10,1
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,True,81,q11-14,11
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,True,81,q15-19,26
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,True,81,q20-29,27
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,True,81,q30-39,0
suite,all,libero_object,all,c64_assigned_radius,64,assigned_radius,0.02,True,81,q40-51,0
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,False,7919,no_alarm,7878
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,False,7919,q0-6,0
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,False,7919,q7,0
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,False,7919,q8-10,6
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,False,7919,q11-14,16
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,False,7919,q15-19,18
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,False,7919,q20-29,1
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,False,7919,q30-39,0
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,False,7919,q40-51,0
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,True,81,no_alarm,19
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,True,81,q0-6,0
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,True,81,q7,0
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,True,81,q8-10,0
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,True,81,q11-14,8
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,True,81,q15-19,23
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,True,81,q20-29,31
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,True,81,q30-39,0
suite,all,libero_object,all,c64_union_radius,64,union_radius,0.02,True,81,q40-51,0
suite,all,libero_object,all,knn20,0,knn20,0.03,False,7919,no_alarm,7813
suite,all,libero_object,all,knn20,0,knn20,0.03,False,7919,q0-6,0
suite,all,libero_object,all,knn20,0,knn20,0.03,False,7919,q7,0
suite,all,libero_object,all,knn20,0,knn20,0.03,False,7919,q8-10,45
suite,all,libero_object,all,knn20,0,knn20,0.03,False,7919,q11-14,45
suite,all,libero_object,all,knn20,0,knn20,0.03,False,7919,q15-19,15
suite,all,libero_object,all,knn20,0,knn20,0.03,False,7919,q20-29,1
suite,all,libero_object,all,knn20,0,knn20,0.03,False,7919,q30-39,0
suite,all,libero_object,all,knn20,0,knn20,0.03,False,7919,q40-51,0
suite,all,libero_object,all,knn20,0,knn20,0.03,True,81,no_alarm,8
suite,all,libero_object,all,knn20,0,knn20,0.03,True,81,q0-6,0
suite,all,libero_object,all,knn20,0,knn20,0.03,True,81,q7,0
suite,all,libero_object,all,knn20,0,knn20,0.03,True,81,q8-10,0
suite,all,libero_object,all,knn20,0,knn20,0.03,True,81,q11-14,10
suite,all,libero_object,all,knn20,0,knn20,0.03,True,81,q15-19,34
suite,all,libero_object,all,knn20,0,knn20,0.03,True,81,q20-29,29
suite,all,libero_object,all,knn20,0,knn20,0.03,True,81,q30-39,0
suite,all,libero_object,all,knn20,0,knn20,0.03,True,81,q40-51,0
suite,all,libero_object,all,norm_only,0,norm_only,0.03,False,7919,no_alarm,7704
suite,all,libero_object,all,norm_only,0,norm_only,0.03,False,7919,q0-6,0
suite,all,libero_object,all,norm_only,0,norm_only,0.03,False,7919,q7,0
suite,all,libero_object,all,norm_only,0,norm_only,0.03,False,7919,q8-10,100
suite,all,libero_object,all,norm_only,0,norm_only,0.03,False,7919,q11-14,109
suite,all,libero_object,all,norm_only,0,norm_only,0.03,False,7919,q15-19,5
suite,all,libero_object,all,norm_only,0,norm_only,0.03,False,7919,q20-29,1
suite,all,libero_object,all,norm_only,0,norm_only,0.03,False,7919,q30-39,0
suite,all,libero_object,all,norm_only,0,norm_only,0.03,False,7919,q40-51,0
suite,all,libero_object,all,norm_only,0,norm_only,0.03,True,81,no_alarm,17
suite,all,libero_object,all,norm_only,0,norm_only,0.03,True,81,q0-6,0
suite,all,libero_object,all,norm_only,0,norm_only,0.03,True,81,q7,0
suite,all,libero_object,all,norm_only,0,norm_only,0.03,True,81,q8-10,3
suite,all,libero_object,all,norm_only,0,norm_only,0.03,True,81,q11-14,8
suite,all,libero_object,all,norm_only,0,norm_only,0.03,True,81,q15-19,24
suite,all,libero_object,all,norm_only,0,norm_only,0.03,True,81,q20-29,29
suite,all,libero_object,all,norm_only,0,norm_only,0.03,True,81,q30-39,0
suite,all,libero_object,all,norm_only,0,norm_only,0.03,True,81,q40-51,0
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,False,7919,no_alarm,7735
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,False,7919,q0-6,0
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,False,7919,q7,0
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,False,7919,q8-10,117
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,False,7919,q11-14,61
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,False,7919,q15-19,5
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,False,7919,q20-29,1
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,False,7919,q30-39,0
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,False,7919,q40-51,0
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,True,81,no_alarm,18
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,True,81,q0-6,0
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,True,81,q7,0
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,True,81,q8-10,3
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,True,81,q11-14,9
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,True,81,q15-19,20
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,True,81,q20-29,31
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,True,81,q30-39,0
suite,all,libero_object,all,c1_centroid_distance,1,centroid_distance,0.03,True,81,q40-51,0
suite,all,libero_object,all,c1_assigned_radius,1,assigned_radius,0.03,False,7919,no_alarm,7735
suite,all,libero_object,all,c1_assigned_radius,1,assigned_radius,0.03,False,7919,q0-6,0
suite,all,libero_object,all,c1_assigned_radius,1,assigned_radius,0.03,False,7919,q7,0
suite,all,libero_object,all,c1_assigned_radius,1,assigned_radius,0.03,False,7919,q8-10,117
suite,all,libero_object,all,c1_assigned_radius,1,assigned_radius,0.03,False,7919,q11-14,61
suite,all,libero_object,all,c1_assigned_radius,1,assigned_radius,0.03,False,7919,q15-19,5
suite,all,libero_object,all,c1_assigned_radius,1,assigned_radius,0.03,False,7919,q20-29,1
suite,all,libero_object,all,c1_assigned_radius,1,assigned_radius,0.03,False,7919,q30-39,0
suite,all,libero_object,all,c1_assigned_radius,1,assigned_radius,0.03,False,7919,q40-51,0
suite,all,libero_object,all,c1_assigned_radius,1,assigned_radius,0.03,True,81,no_alarm,18
