level,cohort,suite,task,method,clusters,variant,alpha,failure,episodes,query,count
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,32,7
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,33,4
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,34,3
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,35,1
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,36,1
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,37,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,38,1
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,39,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,40,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,41,1
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,42,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,43,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,44,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,45,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,46,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,47,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,48,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,49,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,50,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,False,7459,51,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,-1,243
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,0,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,1,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,2,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,3,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,4,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,5,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,6,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,7,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,8,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,9,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,10,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,11,1
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,12,1
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,13,5
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,14,7
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,15,2
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,16,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,17,1
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,18,1
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,19,1
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,20,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,21,0
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,22,2
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,23,3
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,24,1
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,25,2
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,26,2
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,27,3
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,28,4
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,29,4
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,30,16
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,31,31
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,32,39
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,33,25
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,34,19
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,35,9
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,36,7
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,37,13
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,38,8
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,39,10
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,40,3
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,41,6
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,42,4
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,43,4
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,44,11
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,45,16
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,46,7
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,47,11
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,48,9
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,49,4
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,50,3
suite,all,libero_long,all,c64_union_radius,64,union_radius,0.03,True,541,51,3
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,-1,7300
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,0,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,1,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,2,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,3,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,4,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,5,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,6,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,7,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,8,1
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,9,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,10,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,11,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,12,1
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,13,39
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,14,25
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,15,12
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,16,15
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,17,7
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,18,6
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,19,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,20,1
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,21,5
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,22,3
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,23,1
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,24,3
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,25,2
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,26,3
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,27,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,28,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,29,4
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,30,5
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,31,7
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,32,11
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,33,4
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,34,2
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,35,1
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,36,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,37,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,38,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,39,1
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,40,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,41,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,42,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,43,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,44,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,45,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,46,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,47,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,48,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,49,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,50,0
suite,all,libero_long,all,knn20,0,knn20,0.05,False,7459,51,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,-1,111
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,0,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,1,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,2,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,3,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,4,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,5,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,6,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,7,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,8,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,9,9
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,10,5
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,11,7
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,12,9
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,13,9
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,14,3
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,15,5
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,16,5
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,17,2
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,18,2
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,19,1
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,20,0
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,21,3
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,22,1
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,23,3
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,24,3
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,25,3
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,26,2
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,27,2
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,28,7
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,29,25
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,30,30
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,31,55
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,32,49
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,33,45
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,34,20
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,35,21
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,36,7
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,37,10
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,38,2
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,39,7
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,40,4
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,41,6
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,42,7
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,43,6
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,44,13
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,45,11
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,46,8
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,47,8
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,48,7
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,49,1
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,50,6
suite,all,libero_long,all,knn20,0,knn20,0.05,True,541,51,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,-1,7405
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,0,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,1,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,2,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,3,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,4,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,5,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,6,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,7,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,8,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,9,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,10,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,11,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,12,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,13,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,14,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,15,3
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,16,3
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,17,2
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,18,3
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,19,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,20,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,21,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,22,4
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,23,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,24,5
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,25,7
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,26,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,27,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,28,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,29,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,30,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,31,4
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,32,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,33,5
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,34,5
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,35,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,36,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,37,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,38,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,39,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,40,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,41,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,42,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,43,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,44,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,45,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,46,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,47,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,48,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,49,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,50,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,False,7459,51,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,-1,207
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,0,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,1,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,2,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,3,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,4,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,5,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,6,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,7,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,8,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,9,10
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,10,3
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,11,7
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,12,8
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,13,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,14,1
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,15,5
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,16,3
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,17,4
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,18,0
suite,all,libero_long,all,norm_only,0,norm_only,0.05,True,541,19,0
