cohort,subset,base,candidate,structurally_nested,subset_episodes,base_detects,base_misses,candidate_detects,both_detect,candidate_only,candidate_only_frac_of_base_misses,candidate_only_ci_low,candidate_only_ci_high,earlier,earlier_frac_of_base_detects,redundant,redundant_frac_of_base_detects,later,later_frac_of_base_detects,base_only,base_only_frac_of_base_detects,redundant_frac_of_both_detect,median_lead_gain_chunks,median_lead_gain_steps,timely_episodes,base_timely_alarms,candidate_timely_alarms,added_false_alarms,added_false_alarms_frac_timely,added_false_alarms_frac_base_silent_timely,added_false_alarms_ci_low,added_false_alarms_ci_high
external_8b,static,progress_ratio,v7_freeze,False,164,3,161,162,3,159,0.9875776397515528,0.9384615384615385,1.0,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0,0.0,0.0,12.0,120.0,,,,,,,,
external_8b,pure_phantom,progress_ratio,v7_freeze,False,32,0,32,18,0,18,0.5625,0.41304347826086957,1.0,0,,0,,0,,0,,,,,,,,,,,,
external_8b,all_risk,progress_ratio,v7_turbulence,False,564,43,521,167,10,157,0.30134357005758156,0.17480332402267934,0.4989470842332612,3,0.06976744186046512,2,0.046511627906976744,5,0.11627906976744186,33,0.7674418604651163,0.2,-1.5,-15.0,15036.0,66.0,31.0,30.0,0.0019952114924181963,0.002004008016032064,0.0007931196888283047,0.0034387591165422195
external_8b,loop,progress_ratio,v7_turbulence,False,314,38,276,97,7,90,0.32608695652173914,0.17645071542130367,0.4898790536948432,1,0.02631578947368421,2,0.05263157894736842,4,0.10526315789473684,31,0.8157894736842105,0.2857142857142857,-8.0,-80.0,,,,,,,,
external_8b,static,progress_ratio,v7_turbulence,False,164,3,161,29,1,28,0.17391304347826086,0.04604810478029937,0.5594518862766532,0,0.0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0.0,-3.0,-30.0,,,,,,,,
external_8b,pure_phantom,progress_ratio,v7_turbulence,False,32,0,32,7,0,7,0.21875,0.0,0.4090909090909091,0,,0,,0,,0,,,,,,,,,,,,
external_8b,all_risk,progress_ratio,v7_guard,False,564,43,521,439,14,425,0.8157389635316699,0.7455001168497313,0.8782674714703386,6,0.13953488372093023,2,0.046511627906976744,6,0.13953488372093023,29,0.6744186046511628,0.14285714285714285,0.0,0.0,15036.0,66.0,80.0,79.0,0.005254056930034584,0.005277221108884436,0.002238256479347431,0.009104764919153956
external_8b,loop,progress_ratio,v7_guard,False,314,38,276,213,9,204,0.7391304347826086,0.6263091552410437,0.8509679089026914,3,0.07894736842105263,2,0.05263157894736842,4,0.10526315789473684,29,0.7631578947368421,0.2222222222222222,0.0,0.0,,,,,,,,
external_8b,static,progress_ratio,v7_guard,False,164,3,161,164,3,161,1.0,1.0,1.0,2,0.6666666666666666,0,0.0,1,0.3333333333333333,0,0.0,0.0,12.0,120.0,,,,,,,,
external_8b,pure_phantom,progress_ratio,v7_guard,False,32,0,32,24,0,24,0.75,0.625,1.0,0,,0,,0,,0,,,,,,,,,,,,
external_8b,all_risk,progress_ratio,v7_guard_or_progress_ratio,True,564,43,521,468,43,425,0.8157389635316699,0.7455001168497313,0.8782674714703386,6,0.13953488372093023,37,0.8604651162790697,0,0.0,0,0.0,0.8604651162790697,0.0,0.0,15036.0,66.0,145.0,79.0,0.005254056930034584,0.005277221108884436,0.002238256479347431,0.009104764919153956
external_8b,loop,progress_ratio,v7_guard_or_progress_ratio,True,314,38,276,242,38,204,0.7391304347826086,0.6263091552410437,0.8509679089026914,3,0.07894736842105263,35,0.9210526315789473,0,0.0,0,0.0,0.9210526315789473,0.0,0.0,,,,,,,,
external_8b,static,progress_ratio,v7_guard_or_progress_ratio,True,164,3,161,164,3,161,1.0,1.0,1.0,2,0.6666666666666666,1,0.3333333333333333,0,0.0,0,0.0,0.3333333333333333,12.0,120.0,,,,,,,,
external_8b,pure_phantom,progress_ratio,v7_guard_or_progress_ratio,True,32,0,32,24,0,24,0.75,0.625,1.0,0,,0,,0,,0,,,,,,,,,,,,
external_8b,all_risk,v7_guard_or_progress_ratio,v4,False,564,468,96,410,374,36,0.375,0.15861086861632476,0.6231931112365895,58,0.12393162393162394,168,0.358974358974359,148,0.3162393162393162,94,0.20085470085470086,0.44919786096256686,-1.0,-10.0,15036.0,145.0,81.0,33.0,0.002194732641660016,0.002216103686790679,0.0010812273849348999,0.0035496716364466674
external_8b,loop,v7_guard_or_progress_ratio,v4,False,314,242,72,204,174,30,0.4166666666666667,0.18665116279069768,0.6785943223443223,39,0.16115702479338842,98,0.4049586776859504,37,0.15289256198347106,68,0.2809917355371901,0.5632183908045977,0.0,0.0,,,,,,,,
external_8b,static,v7_guard_or_progress_ratio,v4,False,164,164,0,162,162,0,,,,15,0.09146341463414634,54,0.32926829268292684,93,0.5670731707317073,2,0.012195121951219513,0.3333333333333333,-2.0,-20.0,,,,,,,,
external_8b,pure_phantom,v7_guard_or_progress_ratio,v4,False,32,24,8,15,15,0,0.0,0.0,0.0,2,0.08333333333333333,8,0.3333333333333333,5,0.20833333333333334,9,0.375,0.5333333333333333,-1.0,-10.0,,,,,,,,
external_8b,all_risk,v7_guard_or_progress_ratio,v7_freeze,True,564,468,96,343,343,0,0.0,0.0,0.0,0,0.0,321,0.6858974358974359,22,0.04700854700854701,125,0.2670940170940171,0.9358600583090378,0.0,0.0,15036.0,145.0,59.0,0.0,0.0,0.0,0.0,0.0
external_8b,loop,v7_guard_or_progress_ratio,v7_freeze,True,314,242,72,140,140,0,0.0,0.0,0.0,0,0.0,135,0.5578512396694215,5,0.02066115702479339,102,0.4214876033057851,0.9642857142857143,0.0,0.0,,,,,,,,
external_8b,static,v7_guard_or_progress_ratio,v7_freeze,True,164,164,0,162,162,0,,,,0,0.0,157,0.9573170731707317,5,0.03048780487804878,2,0.012195121951219513,0.9691358024691358,0.0,0.0,,,,,,,,
external_8b,pure_phantom,v7_guard_or_progress_ratio,v7_freeze,True,32,24,8,18,18,0,0.0,0.0,0.0,0,0.0,17,0.7083333333333334,1,0.041666666666666664,6,0.25,0.9444444444444444,0.0,0.0,,,,,,,,
external_8b,all_risk,v7_guard_or_progress_ratio,v7_turbulence,True,564,468,96,167,167,0,0.0,0.0,0.0,0,0.0,126,0.2692307692307692,41,0.0876068376068376,301,0.6431623931623932,0.7544910179640718,0.0,0.0,15036.0,145.0,31.0,0.0,0.0,0.0,0.0,0.0
external_8b,loop,v7_guard_or_progress_ratio,v7_turbulence,True,314,242,72,97,97,0,0.0,0.0,0.0,0,0.0,80,0.3305785123966942,17,0.07024793388429752,145,0.5991735537190083,0.8247422680412371,0.0,0.0,,,,,,,,
external_8b,static,v7_guard_or_progress_ratio,v7_turbulence,True,164,164,0,29,29,0,,,,0,0.0,11,0.06707317073170732,18,0.10975609756097561,135,0.823170731707317,0.3793103448275862,-4.0,-40.0,,,,,,,,
external_8b,pure_phantom,v7_guard_or_progress_ratio,v7_turbulence,True,32,24,8,7,7,0,0.0,0.0,0.0,0,0.0,7,0.2916666666666667,0,0.0,17,0.7083333333333334,1.0,0.0,0.0,,,,,,,,
external_8b,all_risk,v7_guard_or_progress_ratio,v7_guard,True,564,468,96,439,439,0,0.0,0.0,0.0,0,0.0,433,0.9252136752136753,6,0.01282051282051282,29,0.06196581196581197,0.9863325740318907,0.0,0.0,15036.0,145.0,80.0,0.0,0.0,0.0,0.0,0.0
external_8b,loop,v7_guard_or_progress_ratio,v7_guard,True,314,242,72,213,213,0,0.0,0.0,0.0,0,0.0,209,0.8636363636363636,4,0.01652892561983471,29,0.11983471074380166,0.9812206572769953,0.0,0.0,,,,,,,,
external_8b,static,v7_guard_or_progress_ratio,v7_guard,True,164,164,0,164,164,0,,,,0,0.0,163,0.9939024390243902,1,0.006097560975609756,0,0.0,0.9939024390243902,0.0,0.0,,,,,,,,
external_8b,pure_phantom,v7_guard_or_progress_ratio,v7_guard,True,32,24,8,24,24,0,0.0,0.0,0.0,0,0.0,24,1.0,0,0.0,0,0.0,1.0,0.0,0.0,,,,,,,,
external_8b,all_risk,v7_guard_or_progress_ratio,progress_ratio,True,564,468,96,43,43,0,0.0,0.0,0.0,0,0.0,37,0.07905982905982906,6,0.01282051282051282,425,0.9081196581196581,0.8604651162790697,0.0,0.0,15036.0,145.0,66.0,0.0,0.0,0.0,0.0,0.0
external_8b,loop,v7_guard_or_progress_ratio,progress_ratio,True,314,242,72,38,38,0,0.0,0.0,0.0,0,0.0,35,0.1446280991735537,3,0.012396694214876033,204,0.8429752066115702,0.9210526315789473,0.0,0.0,,,,,,,,
external_8b,static,v7_guard_or_progress_ratio,progress_ratio,True,164,164,0,3,3,0,,,,0,0.0,1,0.006097560975609756,2,0.012195121951219513,161,0.9817073170731707,0.3333333333333333,-12.0,-120.0,,,,,,,,
external_8b,pure_phantom,v7_guard_or_progress_ratio,progress_ratio,True,32,24,8,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,24,1.0,,,,,,,,,,,
