method,calibration,alpha,scope,query,tp,fp,failures,successes,active_failure,active_success,recall,fpr
recent4,episode,0.005,all,21,162,43,564,15436,564,3212,0.2872340425531915,0.0027856957761078
recent4,episode,0.005,all,22,167,51,564,15436,424,2776,0.29609929078014185,0.003303964757709251
recent4,episode,0.005,all,23,174,54,564,15436,424,2326,0.30851063829787234,0.003498315625809795
recent4,episode,0.005,all,24,192,59,564,15436,424,1750,0.3404255319148936,0.0038222337393107025
recent4,episode,0.005,all,25,206,60,564,15436,424,1118,0.36524822695035464,0.0038870173620108835
recent4,episode,0.005,all,26,213,61,564,15436,424,707,0.3776595744680851,0.003951800984711065
recent4,episode,0.005,all,27,215,61,564,15436,424,499,0.38120567375886527,0.003951800984711065
recent4,episode,0.005,all,28,220,62,564,15436,380,389,0.3900709219858156,0.004016584607411246
recent4,episode,0.005,all,29,233,63,564,15436,380,355,0.41312056737588654,0.0040813682301114275
recent4,episode,0.005,all,30,251,64,564,15436,274,333,0.4450354609929078,0.004146151852811609
recent4,episode,0.005,all,31,275,68,564,15436,274,313,0.4875886524822695,0.004405286343612335
recent4,episode,0.005,all,32,308,71,564,15436,274,295,0.5460992907801419,0.004599637211712879
recent4,episode,0.005,all,33,327,74,564,15436,274,287,0.5797872340425532,0.004793988079813423
recent4,episode,0.005,all,34,340,74,564,15436,274,284,0.6028368794326241,0.004793988079813423
recent4,episode,0.005,all,35,351,75,564,15436,274,278,0.6223404255319149,0.004858771702513604
recent4,episode,0.005,all,36,356,76,564,15436,274,270,0.6312056737588653,0.004923555325213786
recent4,episode,0.005,all,37,359,76,564,15436,274,245,0.6365248226950354,0.004923555325213786
recent4,episode,0.005,all,38,359,76,564,15436,274,185,0.6365248226950354,0.004923555325213786
recent4,episode,0.005,all,39,362,76,564,15436,274,110,0.6418439716312057,0.004923555325213786
recent4,episode,0.005,all,40,366,76,564,15436,274,60,0.648936170212766,0.004923555325213786
recent4,episode,0.005,all,41,369,76,564,15436,274,37,0.6542553191489362,0.004923555325213786
recent4,episode,0.005,all,42,370,76,564,15436,274,28,0.6560283687943262,0.004923555325213786
recent4,episode,0.005,all,43,374,76,564,15436,274,23,0.6631205673758865,0.004923555325213786
recent4,episode,0.005,all,44,375,76,564,15436,274,14,0.6648936170212766,0.004923555325213786
recent4,episode,0.005,all,45,376,76,564,15436,274,11,0.6666666666666666,0.004923555325213786
recent4,episode,0.005,all,46,378,76,564,15436,274,8,0.6702127659574468,0.004923555325213786
recent4,episode,0.005,all,47,381,76,564,15436,274,5,0.675531914893617,0.004923555325213786
recent4,episode,0.005,all,48,384,76,564,15436,274,2,0.6808510638297872,0.004923555325213786
recent4,episode,0.005,all,49,386,76,564,15436,274,2,0.6843971631205674,0.004923555325213786
recent4,episode,0.005,all,50,389,76,564,15436,274,2,0.6897163120567376,0.004923555325213786
recent4,episode,0.005,all,51,392,76,564,15436,274,0,0.6950354609929078,0.004923555325213786
recent4,episode,0.005,libero_goal,0,0,0,106,3894,106,3894,0.0,0.0
recent4,episode,0.005,libero_goal,1,0,0,106,3894,106,3894,0.0,0.0
recent4,episode,0.005,libero_goal,2,0,0,106,3894,106,3894,0.0,0.0
recent4,episode,0.005,libero_goal,3,0,0,106,3894,106,3894,0.0,0.0
recent4,episode,0.005,libero_goal,4,0,0,106,3894,106,3894,0.0,0.0
recent4,episode,0.005,libero_goal,5,0,0,106,3894,106,3894,0.0,0.0
recent4,episode,0.005,libero_goal,6,0,0,106,3894,106,3894,0.0,0.0
recent4,episode,0.005,libero_goal,7,0,0,106,3894,106,3771,0.0,0.0
recent4,episode,0.005,libero_goal,8,0,0,106,3894,106,3073,0.0,0.0
recent4,episode,0.005,libero_goal,9,0,0,106,3894,106,1921,0.0,0.0
recent4,episode,0.005,libero_goal,10,0,2,106,3894,106,1566,0.0,0.0005136106831022085
recent4,episode,0.005,libero_goal,11,1,2,106,3894,106,1553,0.009433962264150943,0.0005136106831022085
recent4,episode,0.005,libero_goal,12,1,3,106,3894,106,1277,0.009433962264150943,0.0007704160246533128
recent4,episode,0.005,libero_goal,13,3,4,106,3894,106,729,0.02830188679245283,0.001027221366204417
recent4,episode,0.005,libero_goal,14,13,4,106,3894,106,495,0.12264150943396226,0.001027221366204417
recent4,episode,0.005,libero_goal,15,17,4,106,3894,106,413,0.16037735849056603,0.001027221366204417
recent4,episode,0.005,libero_goal,16,19,4,106,3894,106,394,0.1792452830188679,0.001027221366204417
recent4,episode,0.005,libero_goal,17,24,4,106,3894,106,369,0.22641509433962265,0.001027221366204417
recent4,episode,0.005,libero_goal,18,26,5,106,3894,106,221,0.24528301886792453,0.0012840267077555213
recent4,episode,0.005,libero_goal,19,30,5,106,3894,106,83,0.2830188679245283,0.0012840267077555213
recent4,episode,0.005,libero_goal,20,30,5,106,3894,106,33,0.2830188679245283,0.0012840267077555213
recent4,episode,0.005,libero_goal,21,33,5,106,3894,106,18,0.3113207547169811,0.0012840267077555213
recent4,episode,0.005,libero_goal,22,35,5,106,3894,106,9,0.330188679245283,0.0012840267077555213
recent4,episode,0.005,libero_goal,23,41,5,106,3894,106,6,0.3867924528301887,0.0012840267077555213
recent4,episode,0.005,libero_goal,24,57,5,106,3894,106,5,0.5377358490566038,0.0012840267077555213
recent4,episode,0.005,libero_goal,25,69,6,106,3894,106,2,0.6509433962264151,0.0015408320493066256
recent4,episode,0.005,libero_goal,26,73,6,106,3894,106,1,0.6886792452830188,0.0015408320493066256
recent4,episode,0.005,libero_goal,27,73,6,106,3894,106,1,0.6886792452830188,0.0015408320493066256
recent4,episode,0.005,libero_goal,28,76,6,106,3894,106,1,0.7169811320754716,0.0015408320493066256
recent4,episode,0.005,libero_goal,29,83,6,106,3894,106,1,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,30,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,31,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,32,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,33,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,34,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,35,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,36,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,37,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,38,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,39,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,40,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,41,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,42,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,43,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,44,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,45,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,46,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,47,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,48,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,49,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,50,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_goal,51,83,6,106,3894,0,0,0.7830188679245284,0.0015408320493066256
recent4,episode,0.005,libero_long,0,0,0,274,3726,274,3726,0.0,0.0
recent4,episode,0.005,libero_long,1,0,0,274,3726,274,3726,0.0,0.0
recent4,episode,0.005,libero_long,2,0,0,274,3726,274,3726,0.0,0.0
recent4,episode,0.005,libero_long,3,0,0,274,3726,274,3726,0.0,0.0
recent4,episode,0.005,libero_long,4,0,0,274,3726,274,3726,0.0,0.0
recent4,episode,0.005,libero_long,5,0,0,274,3726,274,3726,0.0,0.0
recent4,episode,0.005,libero_long,6,0,0,274,3726,274,3726,0.0,0.0
recent4,episode,0.005,libero_long,7,0,1,274,3726,274,3726,0.0,0.00026838432635534085
recent4,episode,0.005,libero_long,8,7,1,274,3726,274,3726,0.025547445255474453,0.00026838432635534085
recent4,episode,0.005,libero_long,9,11,1,274,3726,274,3726,0.040145985401459854,0.00026838432635534085
recent4,episode,0.005,libero_long,10,14,1,274,3726,274,3726,0.051094890510948905,0.00026838432635534085
recent4,episode,0.005,libero_long,11,17,1,274,3726,274,3726,0.06204379562043796,0.00026838432635534085
recent4,episode,0.005,libero_long,12,18,1,274,3726,274,3726,0.06569343065693431,0.00026838432635534085
recent4,episode,0.005,libero_long,13,18,1,274,3726,274,3726,0.06569343065693431,0.00026838432635534085
recent4,episode,0.005,libero_long,14,21,2,274,3726,274,3726,0.07664233576642336,0.0005367686527106817
recent4,episode,0.005,libero_long,15,25,2,274,3726,274,3694,0.09124087591240876,0.0005367686527106817
recent4,episode,0.005,libero_long,16,27,5,274,3726,274,3644,0.09854014598540146,0.0013419216317767043
recent4,episode,0.005,libero_long,17,27,6,274,3726,274,3560,0.09854014598540146,0.001610305958132045
recent4,episode,0.005,libero_long,18,27,8,274,3726,274,3475,0.09854014598540146,0.0021470746108427268
recent4,episode,0.005,libero_long,19,27,13,274,3726,274,3421,0.09854014598540146,0.003488996242619431
recent4,episode,0.005,libero_long,20,27,18,274,3726,274,3380,0.09854014598540146,0.004830917874396135
recent4,episode,0.005,libero_long,21,27,22,274,3726,274,3183,0.09854014598540146,0.005904455179817499
recent4,episode,0.005,libero_long,22,28,30,274,3726,274,2761,0.10218978102189781,0.008051529790660225
recent4,episode,0.005,libero_long,23,28,33,274,3726,274,2316,0.10218978102189781,0.008856682769726247
recent4,episode,0.005,libero_long,24,30,38,274,3726,274,1743,0.10948905109489052,0.010198604401502952
recent4,episode,0.005,libero_long,25,31,38,274,3726,274,1114,0.11313868613138686,0.010198604401502952
recent4,episode,0.005,libero_long,26,33,39,274,3726,274,705,0.12043795620437957,0.010466988727858293
recent4,episode,0.005,libero_long,27,34,39,274,3726,274,497,0.12408759124087591,0.010466988727858293
recent4,episode,0.005,libero_long,28,36,40,274,3726,274,388,0.13138686131386862,0.010735373054213635
recent4,episode,0.005,libero_long,29,42,41,274,3726,274,354,0.15328467153284672,0.011003757380568975
recent4,episode,0.005,libero_long,30,60,42,274,3726,274,333,0.21897810218978103,0.011272141706924315
recent4,episode,0.005,libero_long,31,84,46,274,3726,274,313,0.30656934306569344,0.012345679012345678
recent4,episode,0.005,libero_long,32,117,49,274,3726,274,295,0.42700729927007297,0.013150831991411701
recent4,episode,0.005,libero_long,33,136,52,274,3726,274,287,0.49635036496350365,0.013955984970477724
recent4,episode,0.005,libero_long,34,149,52,274,3726,274,284,0.5437956204379562,0.013955984970477724
recent4,episode,0.005,libero_long,35,160,53,274,3726,274,278,0.583941605839416,0.014224369296833066
recent4,episode,0.005,libero_long,36,165,54,274,3726,274,270,0.6021897810218978,0.014492753623188406
recent4,episode,0.005,libero_long,37,168,54,274,3726,274,245,0.6131386861313869,0.014492753623188406
recent4,episode,0.005,libero_long,38,168,54,274,3726,274,185,0.6131386861313869,0.014492753623188406
recent4,episode,0.005,libero_long,39,171,54,274,3726,274,110,0.6240875912408759,0.014492753623188406
recent4,episode,0.005,libero_long,40,175,54,274,3726,274,60,0.6386861313868614,0.014492753623188406
recent4,episode,0.005,libero_long,41,178,54,274,3726,274,37,0.6496350364963503,0.014492753623188406
recent4,episode,0.005,libero_long,42,179,54,274,3726,274,28,0.6532846715328468,0.014492753623188406
recent4,episode,0.005,libero_long,43,183,54,274,3726,274,23,0.6678832116788321,0.014492753623188406
recent4,episode,0.005,libero_long,44,184,54,274,3726,274,14,0.6715328467153284,0.014492753623188406
recent4,episode,0.005,libero_long,45,185,54,274,3726,274,11,0.6751824817518248,0.014492753623188406
recent4,episode,0.005,libero_long,46,187,54,274,3726,274,8,0.6824817518248175,0.014492753623188406
recent4,episode,0.005,libero_long,47,190,54,274,3726,274,5,0.6934306569343066,0.014492753623188406
recent4,episode,0.005,libero_long,48,193,54,274,3726,274,2,0.7043795620437956,0.014492753623188406
recent4,episode,0.005,libero_long,49,195,54,274,3726,274,2,0.7116788321167883,0.014492753623188406
recent4,episode,0.005,libero_long,50,198,54,274,3726,274,2,0.7226277372262774,0.014492753623188406
recent4,episode,0.005,libero_long,51,201,54,274,3726,274,0,0.7335766423357665,0.014492753623188406
recent4,episode,0.005,libero_object,0,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,1,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,2,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,3,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,4,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,5,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,6,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,7,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,8,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,9,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,10,0,0,44,3956,44,3956,0.0,0.0
recent4,episode,0.005,libero_object,11,0,0,44,3956,44,3932,0.0,0.0
recent4,episode,0.005,libero_object,12,0,2,44,3956,44,3355,0.0,0.0005055611729019212
recent4,episode,0.005,libero_object,13,1,10,44,3956,44,2091,0.022727272727272728,0.0025278058645096056
recent4,episode,0.005,libero_object,14,1,10,44,3956,44,1298,0.022727272727272728,0.0025278058645096056
recent4,episode,0.005,libero_object,15,4,10,44,3956,44,470,0.09090909090909091,0.0025278058645096056
recent4,episode,0.005,libero_object,16,4,10,44,3956,44,195,0.09090909090909091,0.0025278058645096056
recent4,episode,0.005,libero_object,17,5,11,44,3956,44,90,0.11363636363636363,0.002780586450960566
recent4,episode,0.005,libero_object,18,7,13,44,3956,44,38,0.1590909090909091,0.0032861476238624874
recent4,episode,0.005,libero_object,19,9,13,44,3956,44,23,0.20454545454545456,0.0032861476238624874
recent4,episode,0.005,libero_object,20,11,14,44,3956,44,16,0.25,0.003538928210313448
recent4,episode,0.005,libero_object,21,14,14,44,3956,44,9,0.3181818181818182,0.003538928210313448
recent4,episode,0.005,libero_object,22,16,14,44,3956,44,6,0.36363636363636365,0.003538928210313448
recent4,episode,0.005,libero_object,23,17,14,44,3956,44,4,0.38636363636363635,0.003538928210313448
recent4,episode,0.005,libero_object,24,17,14,44,3956,44,2,0.38636363636363635,0.003538928210313448
recent4,episode,0.005,libero_object,25,18,14,44,3956,44,2,0.4090909090909091,0.003538928210313448
recent4,episode,0.005,libero_object,26,19,14,44,3956,44,1,0.4318181818181818,0.003538928210313448
recent4,episode,0.005,libero_object,27,20,14,44,3956,44,1,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,28,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,29,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,30,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,31,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,32,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,33,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,34,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,35,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,36,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,37,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,38,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,39,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,40,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,41,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,42,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,43,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,44,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,45,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,46,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,47,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,48,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,49,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,50,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_object,51,20,14,44,3956,0,0,0.45454545454545453,0.003538928210313448
recent4,episode,0.005,libero_spatial,0,0,0,140,3860,140,3860,0.0,0.0
recent4,episode,0.005,libero_spatial,1,0,0,140,3860,140,3860,0.0,0.0
recent4,episode,0.005,libero_spatial,2,0,0,140,3860,140,3860,0.0,0.0
recent4,episode,0.005,libero_spatial,3,0,0,140,3860,140,3860,0.0,0.0
recent4,episode,0.005,libero_spatial,4,0,0,140,3860,140,3860,0.0,0.0
recent4,episode,0.005,libero_spatial,5,0,0,140,3860,140,3860,0.0,0.0
