global_row,failure,suite,task,length,first_alarm,first_watch,last_state,alarm_entries,signal_clearances,alarm_clearances,first_alarm_clearance
635,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
636,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
637,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
638,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
639,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
640,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
641,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
642,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
643,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
644,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
645,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
646,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
647,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
648,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
649,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
650,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
651,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
652,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
653,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
654,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
655,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
656,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
657,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
658,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
659,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
660,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
661,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
662,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
663,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
664,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
665,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
666,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
667,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
668,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
669,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
670,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
671,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
672,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
673,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
674,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
675,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
676,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
677,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
678,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
679,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
680,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
681,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
682,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
683,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
684,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
685,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
686,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
687,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
688,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
689,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
690,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
691,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
692,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
693,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
694,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
695,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
696,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
697,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
698,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
699,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
700,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
701,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
702,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
703,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
704,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,15,-1,-1,NORMAL,0,0,0,-1
705,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,15,-1,-1,NORMAL,0,0,0,-1
706,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,14,-1,-1,NORMAL,0,0,0,-1
707,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,14,-1,-1,NORMAL,0,0,0,-1
708,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,14,-1,-1,NORMAL,0,0,0,-1
709,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,14,-1,-1,NORMAL,0,0,0,-1
710,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,16,-1,-1,NORMAL,0,0,0,-1
711,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,14,-1,-1,NORMAL,0,0,0,-1
712,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
713,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
714,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
715,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,14,-1,-1,NORMAL,0,0,0,-1
716,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
717,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
718,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
719,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
720,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
721,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
722,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
723,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
724,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
725,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
726,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
727,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
728,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
729,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
730,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
731,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
732,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
733,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
734,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
735,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
736,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
737,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
738,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
739,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
740,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
741,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
742,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
743,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
744,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
745,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
746,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
747,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
748,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
749,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
750,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
751,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
752,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
753,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,14,-1,-1,NORMAL,0,0,0,-1
754,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
755,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
756,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
757,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
758,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
759,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
760,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
761,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
762,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
763,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
764,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
765,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
766,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
767,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
768,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
769,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
770,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
771,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
772,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
773,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
774,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
775,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
776,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
777,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
778,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
779,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
780,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
781,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
782,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
783,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
784,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
785,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
786,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
787,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
788,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
789,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
790,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
791,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,12,-1,-1,NORMAL,0,0,0,-1
792,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
793,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
794,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,14,-1,-1,NORMAL,0,0,0,-1
795,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
796,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
797,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,13,-1,-1,NORMAL,0,0,0,-1
798,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,14,-1,-1,NORMAL,0,0,0,-1
799,False,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,14,-1,-1,NORMAL,0,0,0,-1
1200,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1201,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,-1,-1,NORMAL,0,0,0,-1
1202,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,-1,-1,NORMAL,0,0,0,-1
1203,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,-1,-1,NORMAL,0,0,0,-1
1204,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,-1,-1,NORMAL,0,0,0,-1
1205,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,-1,-1,NORMAL,0,0,0,-1
1206,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,-1,-1,NORMAL,0,0,0,-1
1207,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1208,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1209,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1210,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1211,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1212,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1213,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1214,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1215,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1216,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1217,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1218,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1219,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1220,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1221,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1222,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,-1,-1,NORMAL,0,0,0,-1
1223,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1224,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,-1,-1,NORMAL,0,0,0,-1
1225,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1226,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1227,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1228,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,-1,-1,NORMAL,0,0,0,-1
1229,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,-1,-1,NORMAL,0,0,0,-1
1230,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1231,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1232,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1233,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1234,True,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,30,-1,23,WATCH,0,0,0,-1
1235,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1236,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1237,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1238,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1239,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1240,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1241,True,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,30,28,25,ALARM,1,0,0,-1
1242,True,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,30,-1,27,WATCH,0,0,0,-1
1243,True,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,30,-1,26,WATCH,0,0,0,-1
1244,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1245,True,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,30,-1,-1,NORMAL,0,0,0,-1
1246,True,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,30,26,24,ALARM,1,0,0,-1
1247,True,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,30,-1,-1,NORMAL,0,0,0,-1
1248,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1249,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1250,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1251,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1252,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1253,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1254,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1255,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,-1,-1,NORMAL,0,0,0,-1
1256,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,-1,-1,NORMAL,0,0,0,-1
1257,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
1258,False,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,-1,-1,NORMAL,0,0,0,-1
