fold,suite,seed,method,view,scope,origin,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_long_20260909,libero_long,20260909,dyn_pca2_success_knn_k20,common_horizon,seen,round5,560,49,0.6606094492591558,0.2287943601281721,0.7522417459110728,0.4757063492063492,1.0,5
libero_long_20260909,libero_long,20260909,dyn_pca2_success_knn_k20,common_horizon,unseen,round5,1200,9,0.8244239201418043,0.1412825690015053,0.9104737854737855,0.8095238095238096,1.0,3
libero_long_20260909,libero_long,20260909,dyn_pca2_success_knn_k20,q7,seen,round5,560,49,0.569711250449299,0.1702342018407593,0.5960438012519548,0.5522619047619048,1.0,5
libero_long_20260909,libero_long,20260909,dyn_pca2_success_knn_k20,q7,unseen,round5,1200,9,0.5079764903442485,0.0097313052611788,0.6802834105465685,0.2738095238095238,1.0,3
libero_long_20260909,libero_long,20260909,dyn_pca2_success_knn_k20,q14,seen,round5,560,49,0.6896840928152083,0.192478592069353,0.6973066392791372,0.4939285714285714,1.0,5
libero_long_20260909,libero_long,20260909,dyn_pca2_success_knn_k20,q14,unseen,round5,1200,9,0.4628230245358709,0.0081209560969008,0.5035695298853193,0.2830687830687831,1.0,3
libero_long_20260909,libero_long,20260909,dyn_pca2_success_knn_k20,q21,seen,round5,481,49,0.6371409674981103,0.1628259527132894,0.5877675657675658,0.482015873015873,1.0,5
libero_long_20260909,libero_long,20260909,dyn_pca2_success_knn_k20,q21,unseen,round5,1098,9,0.8285889194980104,0.0973810130032714,0.9135802469135802,0.8214285714285715,1.0,3
libero_long_20260909,libero_long,20260909,route_success_knn_k20,full,seen,round5,560,49,0.8752745716681977,0.386165066304427,0.9094085279115476,0.8698333333333335,1.0,5
libero_long_20260909,libero_long,20260909,route_success_knn_k20,full,unseen,round5,1200,9,0.7726467021177349,0.1628804453280759,0.8390768588137009,0.8042328042328042,1.0,3
libero_long_20260909,libero_long,20260909,route_success_knn_k20,common_horizon,seen,round5,560,49,0.4991812772075562,0.0961173386164556,0.5731835138306234,0.5996428571428571,1.0,5
libero_long_20260909,libero_long,20260909,route_success_knn_k20,common_horizon,unseen,round5,1200,9,0.653232577665827,0.1229433468009243,0.5668717247664616,0.6759259259259259,1.0,3
libero_long_20260909,libero_long,20260909,route_success_knn_k20,q7,seen,round5,560,49,0.3615160349854227,0.0663332846602959,0.501205232094145,0.5922301587301588,1.0,5
libero_long_20260909,libero_long,20260909,route_success_knn_k20,q7,unseen,round5,1200,9,0.6111577572534751,0.0114694675039785,0.5363281942229311,0.6058201058201057,1.0,3
libero_long_20260909,libero_long,20260909,route_success_knn_k20,q14,seen,round5,560,49,0.4397539837852949,0.0827583810394993,0.5785677714457913,0.6451111111111111,1.0,5
libero_long_20260909,libero_long,20260909,route_success_knn_k20,q14,unseen,round5,1200,9,0.5556488478402836,0.009826327423117,0.5578418900787322,0.5767195767195766,1.0,3
libero_long_20260909,libero_long,20260909,route_success_knn_k20,q21,seen,round5,481,49,0.5165343915343915,0.1200598522395818,0.6342042366682257,0.5341666666666667,1.0,5
libero_long_20260909,libero_long,20260909,route_success_knn_k20,q21,unseen,round5,1098,9,0.6349352106927865,0.1230387838200693,0.5551346801346801,0.6521164021164022,1.0,3
libero_long_20260909,libero_long,20260909,eef_motion_low,full,seen,round5,560,49,0.9617396860897,0.6691497849119491,0.9682603152288224,0.8517857142857143,1.0,5
libero_long_20260909,libero_long,20260909,eef_motion_low,full,unseen,round5,1200,9,0.9346954006903628,0.4817218350754936,0.9877946127946128,0.9404761904761906,1.0,3
libero_long_20260909,libero_long,20260909,eef_motion_low,common_horizon,seen,round5,560,49,0.716042972962179,0.2034393572764688,0.6421290487745406,0.5410396825396825,1.0,5
libero_long_20260909,libero_long,20260909,eef_motion_low,common_horizon,unseen,round5,1200,9,0.829275118947663,0.056284792777124,0.8855345434292802,0.6534391534391535,1.0,3
libero_long_20260909,libero_long,20260909,eef_motion_low,q7,seen,round5,560,49,0.4777746715124406,0.1056928252821635,0.4055460548582852,0.4277222222222222,1.0,5
libero_long_20260909,libero_long,20260909,eef_motion_low,q7,unseen,round5,1200,9,0.551170818173337,0.0286032642514223,0.6359016227437281,0.7116402116402116,1.0,3
libero_long_20260909,libero_long,20260909,eef_motion_low,q14,seen,round5,560,49,0.7342545628819043,0.2750616935882079,0.6032715581202424,0.5657539682539683,1.0,5
libero_long_20260909,libero_long,20260909,eef_motion_low,q14,unseen,round5,1200,9,0.5441738968187331,0.0094254018749464,0.4645626060099744,0.548941798941799,1.0,3
libero_long_20260909,libero_long,20260909,eef_motion_low,q21,seen,round5,481,49,0.7768801965230536,0.2248619900911387,0.7266258111995195,0.5736666666666667,1.0,5
libero_long_20260909,libero_long,20260909,eef_motion_low,q21,unseen,round5,1098,9,0.7662483420059177,0.0323036083688949,0.8808221099887766,0.6534391534391535,1.0,3
libero_long_20260909,libero_long,20260909,clock_q7,full,seen,round5,560,49,1.0,1.0,1.0,1.0,1.0,5
libero_long_20260909,libero_long,20260909,clock_q7,full,unseen,round5,1200,9,1.0,1.0,1.0,1.0,1.0,3
libero_long_20260909,libero_long,20260909,clock_q7,common_horizon,seen,round5,560,49,0.476037381684572,0.1196428571428571,0.5,0.5,1.0,5
libero_long_20260909,libero_long,20260909,clock_q7,common_horizon,unseen,round5,1200,9,0.6119507416736636,0.0097222222222222,0.5,0.5,1.0,3
libero_long_20260909,libero_long,20260909,clock_q7,q7,seen,round5,560,49,0.5,0.0875,0.5,0.5,1.0,5
libero_long_20260909,libero_long,20260909,clock_q7,q7,unseen,round5,1200,9,0.5,0.0075,0.5,0.5,1.0,3
libero_long_20260909,libero_long,20260909,clock_q7,q14,seen,round5,560,49,0.5,0.0875,0.5,0.5,1.0,5
libero_long_20260909,libero_long,20260909,clock_q7,q14,unseen,round5,1200,9,0.5,0.0075,0.5,0.5,1.0,3
libero_long_20260909,libero_long,20260909,clock_q7,q21,seen,round5,481,49,0.5,0.1018711018711018,0.5,0.5,1.0,5
libero_long_20260909,libero_long,20260909,clock_q7,q21,unseen,round5,1098,9,0.5,0.0081967213114754,0.5,0.5,1.0,3
libero_long_20260909,libero_long,20260909,v7_guard_constant,full,seen,round3_v7,560,49,0.9607013059626982,0.6700656013873955,0.9598190399620512,0.8058888888888889,1.0,5
libero_long_20260909,libero_long,20260909,v7_guard_constant,full,unseen,round3_v7,1200,9,0.9909506483813788,0.8211517165005537,0.9953703703703703,0.9761904761904764,1.0,3
libero_long_20260909,libero_long,20260909,v7_guard_constant,common_horizon,seen,round3_v7,560,49,0.6546986700746835,0.2390170262765694,0.6952494821351595,0.625547619047619,1.0,5
libero_long_20260909,libero_long,20260909,v7_guard_constant,common_horizon,unseen,round3_v7,1200,9,0.7486705849426253,0.1614218440172564,0.6846899445583655,0.4285714285714286,1.0,3
libero_long_20260909,libero_long,20260909,v7_guard_constant,q7,seen,round3_v7,560,49,0.5681536802587963,0.1909696862081846,0.5730030029289089,0.6215158730158731,1.0,5
libero_long_20260909,libero_long,20260909,v7_guard_constant,q7,unseen,round3_v7,1200,9,0.4307304785894206,0.0081761896016884,0.4992879927090453,0.3664021164021163,1.0,3
libero_long_20260909,libero_long,20260909,v7_guard_constant,q14,seen,round3_v7,560,49,0.6309357402452175,0.2375730483596111,0.6411892584335424,0.556031746031746,1.0,5
libero_long_20260909,libero_long,20260909,v7_guard_constant,q14,unseen,round3_v7,1200,9,0.3948129489691203,0.0075017318174908,0.4588902812587023,0.3386243386243386,1.0,3
libero_long_20260909,libero_long,20260909,v7_guard_constant,q21,seen,round3_v7,481,49,0.6447940287226002,0.1875223737987565,0.6370857469039451,0.5788809523809524,1.0,5
libero_long_20260909,libero_long,20260909,v7_guard_constant,q21,unseen,round3_v7,1098,9,0.7554331190694827,0.1044143077451769,0.6628086419753086,0.4285714285714286,1.0,3
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,full,seen,round3_v7,560,49,0.9300690922161428,0.6312711449584862,0.9068104955632996,0.7713888888888889,1.0,5
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,full,unseen,round3_v7,1200,9,0.9124918369250864,0.2051034978695825,0.9116288195235565,0.9484126984126984,1.0,3
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,common_horizon,seen,round3_v7,560,49,0.547945205479452,0.0983045838442458,0.4224085961493209,0.4379682539682539,1.0,5
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,common_horizon,unseen,round3_v7,1200,9,0.6810336785147868,0.0138976206628835,0.7182365636313005,0.7328042328042329,1.0,3
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,q7,seen,round3_v7,560,49,0.5,0.0875,0.5,0.5,0.0,5
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,q7,unseen,round3_v7,1200,9,0.5,0.0075,0.5,0.5,0.0,3
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,q14,seen,round3_v7,560,49,0.6239865809337434,0.1152783964777584,0.4707821717396782,0.5125396825396825,1.0,5
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,q14,unseen,round3_v7,1200,9,0.3790465528500793,0.0106301417349208,0.3523534214323687,0.5806878306878306,1.0,3
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,q21,seen,round3_v7,481,49,0.5898998488284203,0.1178089000900768,0.5548736949348776,0.5311349206349206,1.0,5
libero_long_20260909,libero_long,20260909,v7_turbulence_constant,q21,unseen,round3_v7,1098,9,0.6307519640852974,0.0127139649083328,0.7063692480359146,0.7447089947089948,1.0,3
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,full,seen,round3_v7,560,49,0.9202843564040096,0.5354321342050418,0.9504822149258084,0.8887301587301586,1.0,5
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,full,unseen,round3_v7,1200,9,0.9607239481294896,0.2017579889414561,0.9672603225234804,0.988095238095238,1.0,3
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,common_horizon,seen,round3_v7,560,49,0.60765206278206,0.1466561770654502,0.7341584141579828,0.6657857142857142,1.0,5
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,common_horizon,unseen,round3_v7,1200,9,0.7179774232670958,0.1252210392097978,0.6072631072631073,0.7261904761904762,1.0,3
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,q7,seen,round3_v7,560,49,0.4573265705499421,0.0788531828303572,0.5177353163206269,0.4181349206349206,1.0,5
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,q7,unseen,round3_v7,1200,9,0.4515346580837764,0.0134431914664065,0.3439469886838308,0.2394179894179894,1.0,3
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,q14,seen,round3_v7,560,49,0.5527776668397301,0.0976341948096028,0.6791777560350682,0.5466984126984127,1.0,5
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,q14,unseen,round3_v7,1200,9,0.5244892247411139,0.0144090187439911,0.3332383990278727,0.3055555555555556,1.0,3
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,q21,seen,round3_v7,481,49,0.5865457294028723,0.1572639874919146,0.725470356673717,0.6787777777777778,1.0,5
libero_long_20260909,libero_long,20260909,v7_success_fusion_constant,q21,unseen,round3_v7,1098,9,0.5302520151004999,0.1195167670733595,0.4974747474747474,0.619047619047619,1.0,3
libero_long_20260909,libero_long,20260909,success_only__current,full,seen,round3_followup,560,49,0.7785454690682535,0.3616947977679285,0.8639037026510064,0.759611111111111,1.0,5
libero_long_20260909,libero_long,20260909,success_only__current,full,unseen,round3_followup,1200,9,0.7246944677675157,0.1388879482089315,0.6333953570795676,0.7605820105820106,1.0,3
libero_long_20260909,libero_long,20260909,success_only__current,common_horizon,seen,round3_followup,560,49,0.4960661368265506,0.1104167102864146,0.5543157703431647,0.4396190476190476,1.0,5
libero_long_20260909,libero_long,20260909,success_only__current,common_horizon,unseen,round3_followup,1200,9,0.6509002705476257,0.1231837948905927,0.5611582618161566,0.7023809523809522,1.0,3
libero_long_20260909,libero_long,20260909,success_only__current,q7,seen,round3_followup,560,49,0.4209033907104916,0.0751112121982557,0.4900936246789353,0.4048015873015872,1.0,5
libero_long_20260909,libero_long,20260909,success_only__current,q7,unseen,round3_followup,1200,9,0.4762571135367105,0.0136593599814244,0.4107870686818055,0.3108465608465608,1.0,3
libero_long_20260909,libero_long,20260909,success_only__current,q14,seen,round3_followup,560,49,0.4237389672111506,0.0731835576364366,0.5209867987682915,0.341031746031746,1.0,5
libero_long_20260909,libero_long,20260909,success_only__current,q14,unseen,round3_followup,1200,9,0.5254221475883945,0.0144177298568128,0.3367905242905242,0.3055555555555556,1.0,3
libero_long_20260909,libero_long,20260909,success_only__current,q21,seen,round3_followup,481,49,0.5058578987150416,0.1416474298452442,0.5535583302642197,0.5226111111111111,1.0,5
libero_long_20260909,libero_long,20260909,success_only__current,q21,unseen,round3_followup,1098,9,0.5001530456075911,0.119033638202242,0.4663299663299663,0.5952380952380952,1.0,3
libero_long_20260909,libero_long,20260909,success_only__cumsum,full,seen,round3_followup,560,49,0.998961619872998,0.9894001516522304,1.0,1.0,1.0,5
libero_long_20260909,libero_long,20260909,success_only__cumsum,full,unseen,round3_followup,1200,9,0.999813415430544,0.9797979797979798,1.0,1.0,1.0,3
libero_long_20260909,libero_long,20260909,success_only__cumsum,common_horizon,seen,round3_followup,560,49,0.5182714964655138,0.1158830227751364,0.6872568158521567,0.5466190476190476,1.0,5
libero_long_20260909,libero_long,20260909,success_only__cumsum,common_horizon,unseen,round3_followup,1200,9,0.76425039649221,0.1503990734810267,0.8095206450469608,0.8214285714285715,1.0,3
libero_long_20260909,libero_long,20260909,success_only__cumsum,q7,seen,round3_followup,560,49,0.4189863812452574,0.0703309086425657,0.5609921511955592,0.5566587301587301,1.0,5
libero_long_20260909,libero_long,20260909,success_only__cumsum,q7,unseen,round3_followup,1200,9,0.6170351711913424,0.0328777565054628,0.5430527075263917,0.5264550264550264,1.0,3
libero_long_20260909,libero_long,20260909,success_only__cumsum,q14,seen,round3_followup,560,49,0.4620791565158353,0.0856519468352465,0.6955176523098222,0.5421587301587302,1.0,5
libero_long_20260909,libero_long,20260909,success_only__cumsum,q14,unseen,round3_followup,1200,9,0.603787666759959,0.0861283450379263,0.5182985873775348,0.5965608465608465,1.0,3
libero_long_20260909,libero_long,20260909,success_only__cumsum,q21,seen,round3_followup,481,49,0.4738756613756614,0.1397836947287734,0.7048423770215894,0.6345238095238095,1.0,5
libero_long_20260909,libero_long,20260909,success_only__cumsum,q21,unseen,round3_followup,1098,9,0.6811549841852872,0.1437101736246883,0.7537177328843995,0.7380952380952381,1.0,3
libero_object_20260907,libero_object,20260907,dyn_radius,full,seen,round5,560,7,0.9098424179798502,0.4331996944445831,0.9846491228070176,0.9166666666666666,1.0,3
libero_object_20260907,libero_object,20260907,dyn_radius,full,unseen,round5,1200,4,1.0,1.0,1.0,1.0,1.0,2
libero_object_20260907,libero_object,20260907,dyn_radius,common_horizon,seen,round5,560,7,0.6954275381038492,0.0216111572982525,0.576144037877882,0.5238095238095238,1.0,3
libero_object_20260907,libero_object,20260907,dyn_radius,common_horizon,unseen,round5,1200,4,0.6239548494983278,0.0141618156022954,0.647421450351319,0.4761904761904761,1.0,2
libero_object_20260907,libero_object,20260907,dyn_radius,q7,seen,round5,560,7,0.6569361921983984,0.0204404663248226,0.5729467392108964,0.3571428571428571,1.0,3
libero_object_20260907,libero_object,20260907,dyn_radius,q7,unseen,round5,1200,4,0.3120819397993311,0.004006799840874,0.3099941288990738,0.2142857142857142,1.0,2
libero_object_20260907,libero_object,20260907,dyn_radius,q14,seen,round5,155,7,0.4584942084942085,0.0515454952495196,0.6461397058823529,0.5277777777777778,1.0,3
libero_object_20260907,libero_object,20260907,dyn_radius,q14,unseen,round5,639,4,0.5905511811023622,0.2563190069769017,0.725436903068482,0.7063492063492063,1.0,2
libero_object_20260907,libero_object,20260907,dyn_radius,q21,seen,round5,8,7,0.7142857142857143,0.9617346938775512,0.75,,1.0,1
libero_object_20260907,libero_object,20260907,dyn_radius,q21,unseen,round5,7,4,0.75,0.8541666666666666,0.6666666666666666,1.0,1.0,1
libero_object_20260907,libero_object,20260907,dyn_radius_outward,full,seen,round5,560,7,0.8809093257556188,0.4013883152336447,0.986842105263158,0.9583333333333334,1.0,3
libero_object_20260907,libero_object,20260907,dyn_radius_outward,full,unseen,round5,1200,4,1.0,1.0,1.0,1.0,1.0,2
libero_object_20260907,libero_object,20260907,dyn_radius_outward,common_horizon,seen,round5,560,7,0.6177990183415139,0.0182963972748565,0.5680942050029325,0.4494047619047618,1.0,3
libero_object_20260907,libero_object,20260907,dyn_radius_outward,common_horizon,unseen,round5,1200,4,0.7127926421404682,0.0069378142131941,0.7269085812768697,0.6904761904761905,1.0,2
libero_object_20260907,libero_object,20260907,dyn_radius_outward,q7,seen,round5,560,7,0.5,0.0125,0.5,0.5,1.0,3
libero_object_20260907,libero_object,20260907,dyn_radius_outward,q7,unseen,round5,1200,4,0.5,0.0033333333333333,0.5,0.5,1.0,2
libero_object_20260907,libero_object,20260907,dyn_radius_outward,q14,seen,round5,155,7,0.512065637065637,0.0586679150074297,0.6715686274509803,0.5555555555555555,1.0,3
libero_object_20260907,libero_object,20260907,dyn_radius_outward,q14,unseen,round5,639,4,0.7539370078740157,0.0462798118933677,0.8359920070446386,0.7777777777777777,1.0,2
libero_object_20260907,libero_object,20260907,dyn_radius_outward,q21,seen,round5,8,7,0.7142857142857143,0.9617346938775512,0.75,,1.0,1
