fold,suite,seed,method,calibration,scope,global_row,first_alarm,drop_goal_release,failed_goal_release,reason,origin
libero_goal_20260907,libero_goal,20260907,v7_success_calibration_budget,success_calibration_budget,seen,5204,26,,,stable_grasp_not_observed,round3_v7_budget
libero_goal_20260907,libero_goal,20260907,v7_success_calibration_budget,success_calibration_budget,seen,5205,25,,,stable_grasp_not_observed,round3_v7_budget
libero_goal_20260907,libero_goal,20260907,v7_success_calibration_budget,success_calibration_budget,seen,5206,26,,,stable_grasp_not_observed,round3_v7_budget
libero_goal_20260907,libero_goal,20260907,v7_success_calibration_budget,success_calibration_budget,seen,5207,-1,13.0,13.0,object_released_outside_goal,round3_v7_budget
libero_goal_20260907,libero_goal,20260907,v7_success_calibration_budget,success_calibration_budget,seen,5525,22,9.0,9.0,object_released_or_dropped_before_goal,round3_v7_budget
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1272,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1273,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1274,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1276,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1278,24,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1404,23,14.0,14.0,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1406,23,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1418,26,14.0,14.0,object_released_outside_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1419,24,16.0,16.0,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1420,24,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1422,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,1423,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,2077,12,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,2883,-1,,,timeout_while_holding_target,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,unseen,3626,19,6.0,6.0,object_released_outside_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,unseen,3632,19,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,unseen,3633,22,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,unseen,3637,18,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,unseen,3808,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,unseen,3809,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,unseen,3810,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,unseen,3811,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,unseen,3812,15,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,4576,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,4577,13,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,4578,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,4579,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,4580,13,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,4581,13,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,4583,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,episode,seen,6884,14,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1272,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1273,24,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1274,24,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1276,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1278,24,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1404,24,14.0,14.0,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1406,24,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1418,27,14.0,14.0,object_released_outside_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1419,24,16.0,16.0,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1420,24,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1422,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,1423,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,2077,25,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,2883,-1,,,timeout_while_holding_target,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,unseen,3626,23,6.0,6.0,object_released_outside_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,unseen,3632,19,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,unseen,3633,22,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,unseen,3637,26,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,unseen,3808,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,unseen,3809,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,unseen,3810,16,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,unseen,3811,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,unseen,3812,16,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,4576,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,4577,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,4578,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,4579,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,4580,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,4581,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,4583,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius,task_init,seen,6884,14,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1272,22,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1273,22,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1274,22,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1276,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1278,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1404,23,14.0,14.0,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1406,23,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1418,23,14.0,14.0,object_released_outside_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1419,23,16.0,16.0,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1420,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1422,17,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,1423,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,2077,11,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,2883,-1,,,timeout_while_holding_target,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,unseen,3626,19,6.0,6.0,object_released_outside_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,unseen,3632,19,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,unseen,3633,22,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,unseen,3637,18,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,unseen,3808,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,unseen,3809,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,unseen,3810,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,unseen,3811,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,unseen,3812,15,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,4576,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,4577,13,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,4578,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,4579,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,4580,13,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,4581,14,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,4583,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,episode,seen,6884,15,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1272,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1273,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1274,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1276,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1278,24,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1404,23,14.0,14.0,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1406,23,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1418,24,14.0,14.0,object_released_outside_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1419,24,16.0,16.0,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1420,24,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1422,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,1423,23,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,2077,25,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,2883,-1,,,timeout_while_holding_target,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,unseen,3626,23,6.0,6.0,object_released_outside_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,unseen,3632,19,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,unseen,3633,22,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,unseen,3637,24,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,unseen,3808,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,unseen,3809,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,unseen,3810,16,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,unseen,3811,15,,,object_released_or_dropped_before_goal,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,unseen,3812,16,,,object_moved_but_goal_unmet,round5
libero_goal_20260908,libero_goal,20260908,dyn_radius_outward,task_init,seen,4576,14,,,object_released_or_dropped_before_goal,round5
