dataset,grouping,task,fold,method,budget,reference_size,calibration_size,calibration_alarms,threshold
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_entropy_low__d0,0.1,256,128,12,-3.4579575147709805
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_entropy_low__d9,0.01,256,128,1,-3.449061161948321
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_entropy_low__d9,0.03,256,128,3,-3.4493228560925373
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_entropy_low__d9,0.05,256,128,6,-3.449413256167097
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_entropy_low__d9,0.1,256,128,12,-3.449695848799979
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_entropy_low__flowmean,0.01,256,128,1,-3.4545501520434114
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_entropy_low__flowmean,0.03,256,128,3,-3.4545974283402408
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_entropy_low__flowmean,0.05,256,128,6,-3.4546291751883977
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_entropy_low__flowmean,0.1,256,128,12,-3.4546984901429143
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__d0,0.01,256,128,1,-0.0012367240185010447
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__d0,0.03,256,128,3,-0.0012573441286567008
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__d0,0.05,256,128,6,-0.0012916761938282072
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__d0,0.1,256,128,12,-0.001370238259565049
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__d9,0.01,256,128,1,-0.0019996649753124133
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__d9,0.03,256,128,3,-0.002088935537360499
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__d9,0.05,256,128,6,-0.0021255704024666046
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__d9,0.1,256,128,12,-0.0022140393372513715
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__flowmean,0.01,256,128,1,-0.001642454192647544
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__flowmean,0.03,256,128,3,-0.0017526216268535018
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__flowmean,0.05,256,128,6,-0.0017984645734767765
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_margin_low__flowmean,0.1,256,128,12,-0.001897364968433931
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__d0,0.01,256,128,1,-0.004181909410027829
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__d0,0.03,256,128,3,-0.004272290314143001
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__d0,0.05,256,128,6,-0.0043699396482121955
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__d0,0.1,256,128,12,-0.004431098829551061
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__d9,0.01,256,128,1,-0.0069116510855367075
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__d9,0.03,256,128,3,-0.0070518552672911294
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__d9,0.05,256,128,6,-0.0072144524702282276
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__d9,0.1,256,128,12,-0.007324119076165814
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__flowmean,0.01,256,128,1,-0.0053215829259484985
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__flowmean,0.03,256,128,3,-0.005599320611567005
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__flowmean,0.05,256,128,6,-0.005658814694137671
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,route_token_collapse__flowmean,0.1,256,128,12,-0.005815188810866489
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,clock,0.01,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,clock,0.03,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,clock,0.05,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,clock,0.1,256,128,0,0.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,random,0.01,256,128,1,0.9682647022557598
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,random,0.03,256,128,3,0.9494352076644051
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,random,0.05,256,128,6,0.9332805100364866
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,random,0.1,256,128,12,0.8926186063547534
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d0__deviation,0.01,256,128,1,0.8909189605939245
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d0__deviation,0.03,256,128,3,0.889999683177453
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d0__deviation,0.05,256,128,6,0.8819807609480144
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d0__deviation,0.1,256,128,12,0.8756012227879534
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d0__knn5,0.01,256,128,1,1.3825438607363936
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d0__knn5,0.03,256,128,3,1.3799823212873386
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d0__knn5,0.05,256,128,6,1.376516206770847
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d0__knn5,0.1,256,128,12,1.3682852638576786
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d9__deviation,0.01,256,128,1,0.9468394823554516
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d9__deviation,0.03,256,128,3,0.943347956581594
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d9__deviation,0.05,256,128,6,0.9303732024762408
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d9__deviation,0.1,256,128,12,0.8951040766018004
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d9__knn5,0.01,256,128,1,1.1628424433704838
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d9__knn5,0.03,256,128,3,1.1507023610508422
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d9__knn5,0.05,256,128,6,1.1419299754650152
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_d9__knn5,0.1,256,128,12,1.133039859849331
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_flowmean__deviation,0.01,256,128,1,0.9234166033900006
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_flowmean__deviation,0.03,256,128,3,0.8979854093376115
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_flowmean__deviation,0.05,256,128,6,0.8845225122541773
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_flowmean__deviation,0.1,256,128,12,0.8755170572193695
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_flowmean__knn5,0.01,256,128,1,1.2717351394600391
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_flowmean__knn5,0.03,256,128,3,1.2634696940380379
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_flowmean__knn5,0.05,256,128,6,1.2576974377211934
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,routed_flowmean__knn5,0.1,256,128,12,1.252838088983347
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d0__deviation,0.01,256,128,1,1.0329192866000365
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d0__deviation,0.03,256,128,3,1.018179466183902
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d0__deviation,0.05,256,128,6,1.000077412960518
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d0__deviation,0.1,256,128,12,0.9911310264496169
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d0__knn5,0.01,256,128,1,1.5025583241803446
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d0__knn5,0.03,256,128,3,1.480804542351175
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d0__knn5,0.05,256,128,6,1.4719818519670675
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d0__knn5,0.1,256,128,12,1.4536663145476882
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d9__deviation,0.01,256,128,1,1.1675212172463851
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d9__deviation,0.03,256,128,3,1.1563635926016573
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d9__deviation,0.05,256,128,6,1.051735472661334
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d9__deviation,0.1,256,128,12,0.9500955649482552
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d9__knn5,0.01,256,128,1,0.9110016118875498
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d9__knn5,0.03,256,128,3,0.9001962891477252
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d9__knn5,0.05,256,128,6,0.881947389025925
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_d9__knn5,0.1,256,128,12,0.8736712955924795
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_flowmean__deviation,0.01,256,128,1,0.9957882064142931
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_flowmean__deviation,0.03,256,128,3,0.9722744908197285
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_flowmean__deviation,0.05,256,128,6,0.9653351714468048
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_flowmean__deviation,0.1,256,128,12,0.9478101239233439
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_flowmean__knn5,0.01,256,128,1,1.3301639064226625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_flowmean__knn5,0.03,256,128,3,1.3164201185344653
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_flowmean__knn5,0.05,256,128,6,1.3045722887187292
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,shared_flowmean__knn5,0.1,256,128,12,1.2936786445507829
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d0__deviation,0.01,256,128,1,1.0286196229498337
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d0__deviation,0.03,256,128,3,1.0209438538740598
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d0__deviation,0.05,256,128,6,0.996962463990633
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d0__deviation,0.1,256,128,12,0.9839251556385781
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d0__knn5,0.01,256,128,1,1.5058877954998982
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d0__knn5,0.03,256,128,3,1.490542242150185
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d0__knn5,0.05,256,128,6,1.4818501006185152
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d0__knn5,0.1,256,128,12,1.4730630708463899
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d9__deviation,0.01,256,128,1,1.1548624405075907
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d9__deviation,0.03,256,128,3,1.1473688442216095
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d9__deviation,0.05,256,128,6,1.0631387596729356
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d9__deviation,0.1,256,128,12,0.9761211153323124
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d9__knn5,0.01,256,128,1,0.8295761827637602
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d9__knn5,0.03,256,128,3,0.824375253083061
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d9__knn5,0.05,256,128,6,0.819165206196125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_d9__knn5,0.1,256,128,12,0.8119616919167354
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_flowmean__deviation,0.01,256,128,1,0.9813867907184379
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_flowmean__deviation,0.03,256,128,3,0.9761686479868821
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_flowmean__deviation,0.05,256,128,6,0.9631627023188998
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_flowmean__deviation,0.1,256,128,12,0.93987809221109
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_flowmean__knn5,0.01,256,128,1,1.2996047504565542
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_flowmean__knn5,0.03,256,128,3,1.294856078860131
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_flowmean__knn5,0.05,256,128,6,1.2871350565664605
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,hidden_flowmean__knn5,0.1,256,128,12,1.27625889426771
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d0__deviation,0.01,256,128,1,2.1345661558553015
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d0__deviation,0.03,256,128,3,1.926185558616702
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d0__deviation,0.05,256,128,6,1.6606153008664202
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d0__deviation,0.1,256,128,12,1.3306905218304337
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d0__knn5,0.01,256,128,1,0.7102231927304681
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d0__knn5,0.03,256,128,3,0.6360978116102772
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d0__knn5,0.05,256,128,6,0.6030454460447819
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d0__knn5,0.1,256,128,12,0.5079864494539812
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d9__deviation,0.01,256,128,1,1.85171206715553
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d9__deviation,0.03,256,128,3,1.776837133297013
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d9__deviation,0.05,256,128,6,1.5555293666605947
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d9__deviation,0.1,256,128,12,1.4795098716489206
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d9__knn5,0.01,256,128,1,0.5740420303912547
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d9__knn5,0.03,256,128,3,0.5590763590763317
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d9__knn5,0.05,256,128,6,0.48009106080099284
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_d9__knn5,0.1,256,128,12,0.4393196638681765
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_flowmean__deviation,0.01,256,128,1,2.4788318434970043
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_flowmean__deviation,0.03,256,128,3,2.2910869690973783
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_flowmean__deviation,0.05,256,128,6,1.8717445518545308
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_flowmean__deviation,0.1,256,128,12,1.4741631084372886
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_flowmean__knn5,0.01,256,128,1,0.8145904851269904
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_flowmean__knn5,0.03,256,128,3,0.631786859850133
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_flowmean__knn5,0.05,256,128,6,0.5218405752341313
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,function4_flowmean__knn5,0.1,256,128,12,0.47836440019872395
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d0__deviation,0.01,256,128,1,0.9810587558295566
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d0__deviation,0.03,256,128,3,0.9695264646904853
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d0__deviation,0.05,256,128,6,0.940469786694426
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d0__deviation,0.1,256,128,12,0.9226339960624621
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d0__knn5,0.01,256,128,1,1.2814712456388846
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d0__knn5,0.03,256,128,3,1.2673048536295166
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d0__knn5,0.05,256,128,6,1.2641817981805414
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d0__knn5,0.1,256,128,12,1.2524091081522226
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d9__deviation,0.01,256,128,1,1.0230646597321555
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d9__deviation,0.03,256,128,3,1.0025071037246296
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d9__deviation,0.05,256,128,6,0.9898079723931879
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d9__deviation,0.1,256,128,12,0.9584734309542864
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d9__knn5,0.01,256,128,1,0.9183924997982078
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d9__knn5,0.03,256,128,3,0.9129857675779844
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d9__knn5,0.05,256,128,6,0.9073600038222308
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_d9__knn5,0.1,256,128,12,0.8942132229384419
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_flowmean__deviation,0.01,256,128,1,0.9855930566733562
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_flowmean__deviation,0.03,256,128,3,0.95791989950589
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_flowmean__deviation,0.05,256,128,6,0.9460423099172786
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_flowmean__deviation,0.1,256,128,12,0.918524270959205
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_flowmean__knn5,0.01,256,128,1,1.114312459427794
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_flowmean__knn5,0.03,256,128,3,1.1060497772453757
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_flowmean__knn5,0.05,256,128,6,1.099037964567177
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,route_flowmean__knn5,0.1,256,128,12,1.0894062337799542
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,proprio__deviation,0.01,256,128,0,1.4793705919157023
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,proprio__deviation,0.03,256,128,0,1.4793705919157023
