dataset,setting,scope,method,budget,tp,fp,failures,successes,recall,fpr,precision,coverage
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_flowmean__deviation,0.1,1,46,12,500,0.08333333333333333,0.092,0.02127659574468085,0.908203125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_flowmean__knn5,0.01,2,61,12,500,0.16666666666666666,0.122,0.031746031746031744,0.876953125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_flowmean__knn5,0.03,2,62,12,500,0.16666666666666666,0.124,0.03125,0.875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_flowmean__knn5,0.05,2,62,12,500,0.16666666666666666,0.124,0.03125,0.875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,shared_flowmean__knn5,0.1,2,62,12,500,0.16666666666666666,0.124,0.03125,0.875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d0__deviation,0.01,1,8,12,500,0.08333333333333333,0.016,0.1111111111111111,0.982421875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d0__deviation,0.03,1,16,12,500,0.08333333333333333,0.032,0.058823529411764705,0.966796875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d0__deviation,0.05,3,23,12,500,0.25,0.046,0.11538461538461539,0.94921875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d0__deviation,0.1,4,47,12,500,0.3333333333333333,0.094,0.0784313725490196,0.900390625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d0__knn5,0.01,1,76,12,500,0.08333333333333333,0.152,0.012987012987012988,0.849609375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d0__knn5,0.03,2,86,12,500,0.16666666666666666,0.172,0.022727272727272728,0.828125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d0__knn5,0.05,3,96,12,500,0.25,0.192,0.030303030303030304,0.806640625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d0__knn5,0.1,3,115,12,500,0.25,0.23,0.025423728813559324,0.76953125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d9__deviation,0.01,0,26,12,500,0.0,0.052,0.0,0.94921875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d9__deviation,0.03,1,27,12,500,0.08333333333333333,0.054,0.03571428571428571,0.9453125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d9__deviation,0.05,1,33,12,500,0.08333333333333333,0.066,0.029411764705882353,0.93359375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d9__deviation,0.1,2,37,12,500,0.16666666666666666,0.074,0.05128205128205128,0.923828125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d9__knn5,0.01,0,36,12,500,0.0,0.072,0.0,0.9296875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d9__knn5,0.03,1,45,12,500,0.08333333333333333,0.09,0.021739130434782608,0.91015625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d9__knn5,0.05,1,51,12,500,0.08333333333333333,0.102,0.019230769230769232,0.8984375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_d9__knn5,0.1,1,62,12,500,0.08333333333333333,0.124,0.015873015873015872,0.876953125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_flowmean__deviation,0.01,1,7,12,500,0.08333333333333333,0.014,0.125,0.984375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_flowmean__deviation,0.03,2,21,12,500,0.16666666666666666,0.042,0.08695652173913043,0.955078125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_flowmean__deviation,0.05,3,30,12,500,0.25,0.06,0.09090909090909091,0.935546875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_flowmean__deviation,0.1,3,47,12,500,0.25,0.094,0.06,0.90234375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_flowmean__knn5,0.01,2,89,12,500,0.16666666666666666,0.178,0.02197802197802198,0.822265625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_flowmean__knn5,0.03,3,102,12,500,0.25,0.204,0.02857142857142857,0.794921875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_flowmean__knn5,0.05,3,109,12,500,0.25,0.218,0.026785714285714284,0.78125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,hidden_flowmean__knn5,0.1,3,117,12,500,0.25,0.234,0.025,0.765625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d0__deviation,0.01,1,13,12,500,0.08333333333333333,0.026,0.07142857142857142,0.97265625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d0__deviation,0.03,1,14,12,500,0.08333333333333333,0.028,0.06666666666666667,0.970703125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d0__deviation,0.05,1,30,12,500,0.08333333333333333,0.06,0.03225806451612903,0.939453125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d0__deviation,0.1,1,45,12,500,0.08333333333333333,0.09,0.021739130434782608,0.91015625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d0__knn5,0.01,0,9,12,500,0.0,0.018,0.0,0.982421875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d0__knn5,0.03,1,18,12,500,0.08333333333333333,0.036,0.05263157894736842,0.962890625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d0__knn5,0.05,1,23,12,500,0.08333333333333333,0.046,0.041666666666666664,0.953125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d0__knn5,0.1,1,42,12,500,0.08333333333333333,0.084,0.023255813953488372,0.916015625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d9__deviation,0.01,1,8,12,500,0.08333333333333333,0.016,0.1111111111111111,0.982421875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d9__deviation,0.03,2,10,12,500,0.16666666666666666,0.02,0.16666666666666666,0.9765625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d9__deviation,0.05,2,26,12,500,0.16666666666666666,0.052,0.07142857142857142,0.9453125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d9__deviation,0.1,3,39,12,500,0.25,0.078,0.07142857142857142,0.91796875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d9__knn5,0.01,1,14,12,500,0.08333333333333333,0.028,0.06666666666666667,0.970703125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d9__knn5,0.03,1,25,12,500,0.08333333333333333,0.05,0.038461538461538464,0.94921875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d9__knn5,0.05,1,42,12,500,0.08333333333333333,0.084,0.023255813953488372,0.916015625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_d9__knn5,0.1,1,55,12,500,0.08333333333333333,0.11,0.017857142857142856,0.890625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_flowmean__deviation,0.01,1,18,12,500,0.08333333333333333,0.036,0.05263157894736842,0.962890625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_flowmean__deviation,0.03,3,32,12,500,0.25,0.064,0.08571428571428572,0.931640625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_flowmean__deviation,0.05,3,52,12,500,0.25,0.104,0.05454545454545454,0.892578125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_flowmean__deviation,0.1,4,75,12,500,0.3333333333333333,0.15,0.05063291139240506,0.845703125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_flowmean__knn5,0.01,0,2,12,500,0.0,0.004,0.0,0.99609375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_flowmean__knn5,0.03,2,10,12,500,0.16666666666666666,0.02,0.16666666666666666,0.9765625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_flowmean__knn5,0.05,2,26,12,500,0.16666666666666666,0.052,0.07142857142857142,0.9453125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,function4_flowmean__knn5,0.1,2,45,12,500,0.16666666666666666,0.09,0.0425531914893617,0.908203125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d0__deviation,0.01,2,20,12,500,0.16666666666666666,0.04,0.09090909090909091,0.95703125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d0__deviation,0.03,2,29,12,500,0.16666666666666666,0.058,0.06451612903225806,0.939453125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d0__deviation,0.05,3,42,12,500,0.25,0.084,0.06666666666666667,0.912109375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d0__deviation,0.1,4,84,12,500,0.3333333333333333,0.168,0.045454545454545456,0.828125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d0__knn5,0.01,3,93,12,500,0.25,0.186,0.03125,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d0__knn5,0.03,3,93,12,500,0.25,0.186,0.03125,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d0__knn5,0.05,3,93,12,500,0.25,0.186,0.03125,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d0__knn5,0.1,3,93,12,500,0.25,0.186,0.03125,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d9__deviation,0.01,2,60,12,500,0.16666666666666666,0.12,0.03225806451612903,0.87890625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d9__deviation,0.03,2,71,12,500,0.16666666666666666,0.142,0.0273972602739726,0.857421875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d9__deviation,0.05,2,80,12,500,0.16666666666666666,0.16,0.024390243902439025,0.83984375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d9__deviation,0.1,2,91,12,500,0.16666666666666666,0.182,0.021505376344086023,0.818359375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d9__knn5,0.01,1,54,12,500,0.08333333333333333,0.108,0.01818181818181818,0.892578125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d9__knn5,0.03,1,63,12,500,0.08333333333333333,0.126,0.015625,0.875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d9__knn5,0.05,1,67,12,500,0.08333333333333333,0.134,0.014705882352941176,0.8671875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d9__knn5,0.1,2,72,12,500,0.16666666666666666,0.144,0.02702702702702703,0.85546875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_flowmean__deviation,0.01,4,61,12,500,0.3333333333333333,0.122,0.06153846153846154,0.873046875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_flowmean__deviation,0.03,4,70,12,500,0.3333333333333333,0.14,0.05405405405405406,0.85546875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_flowmean__deviation,0.05,4,83,12,500,0.3333333333333333,0.166,0.04597701149425287,0.830078125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_flowmean__deviation,0.1,4,94,12,500,0.3333333333333333,0.188,0.04081632653061224,0.80859375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_flowmean__knn5,0.01,3,93,12,500,0.25,0.186,0.03125,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_flowmean__knn5,0.03,3,93,12,500,0.25,0.186,0.03125,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_flowmean__knn5,0.05,3,93,12,500,0.25,0.186,0.03125,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_flowmean__knn5,0.1,3,93,12,500,0.25,0.186,0.03125,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,proprio__deviation,0.01,6,154,12,500,0.5,0.308,0.0375,0.6875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,proprio__deviation,0.03,6,154,12,500,0.5,0.308,0.0375,0.6875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,proprio__deviation,0.05,6,154,12,500,0.5,0.308,0.0375,0.6875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,proprio__deviation,0.1,6,154,12,500,0.5,0.308,0.0375,0.6875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,proprio__knn5,0.01,2,94,12,500,0.16666666666666666,0.188,0.020833333333333332,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,proprio__knn5,0.03,2,94,12,500,0.16666666666666666,0.188,0.020833333333333332,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,proprio__knn5,0.05,2,94,12,500,0.16666666666666666,0.188,0.020833333333333332,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,proprio__knn5,0.1,2,94,12,500,0.16666666666666666,0.188,0.020833333333333332,0.8125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,action__deviation,0.01,1,36,12,500,0.08333333333333333,0.072,0.02702702702702703,0.927734375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,action__deviation,0.03,1,38,12,500,0.08333333333333333,0.076,0.02564102564102564,0.923828125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,action__deviation,0.05,1,43,12,500,0.08333333333333333,0.086,0.022727272727272728,0.9140625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,action__deviation,0.1,1,54,12,500,0.08333333333333333,0.108,0.01818181818181818,0.892578125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,action__knn5,0.01,1,23,12,500,0.08333333333333333,0.046,0.041666666666666664,0.953125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,action__knn5,0.03,1,28,12,500,0.08333333333333333,0.056,0.034482758620689655,0.943359375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,action__knn5,0.05,1,36,12,500,0.08333333333333333,0.072,0.02702702702702703,0.927734375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,action__knn5,0.1,2,41,12,500,0.16666666666666666,0.082,0.046511627906976744,0.916015625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,authority_low__d0,0.01,0,9,12,500,0.0,0.018,0.0,0.982421875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,authority_low__d0,0.03,0,29,12,500,0.0,0.058,0.0,0.943359375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,authority_low__d0,0.05,0,34,12,500,0.0,0.068,0.0,0.93359375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,authority_low__d0,0.1,1,59,12,500,0.08333333333333333,0.118,0.016666666666666666,0.8828125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,disagreement_low__d0,0.01,0,12,12,500,0.0,0.024,0.0,0.9765625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,disagreement_low__d0,0.03,0,25,12,500,0.0,0.05,0.0,0.951171875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,disagreement_low__d0,0.05,1,37,12,500,0.08333333333333333,0.074,0.02631578947368421,0.92578125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,disagreement_low__d0,0.1,2,72,12,500,0.16666666666666666,0.144,0.02702702702702703,0.85546875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cancellation_low__d0,0.01,0,22,12,500,0.0,0.044,0.0,0.95703125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cancellation_low__d0,0.03,0,37,12,500,0.0,0.074,0.0,0.927734375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cancellation_low__d0,0.05,0,48,12,500,0.0,0.096,0.0,0.90625
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cancellation_low__d0,0.1,1,73,12,500,0.08333333333333333,0.146,0.013513513513513514,0.85546875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cosine_high__d0,0.01,0,10,12,500,0.0,0.02,0.0,0.98046875
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cosine_high__d0,0.03,0,26,12,500,0.0,0.052,0.0,0.94921875
