dataset,grouping,task,fold,method,budget,reference_size,calibration_size,calibration_alarms,threshold
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__d0,0.03,256,128,3,-0.7046000361442566
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__d0,0.05,256,128,6,-0.7058109045028687
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__d0,0.1,256,128,12,-0.706524133682251
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__d0,0.01,256,128,1,-0.4474407136440277
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__d0,0.03,256,128,3,-0.4482917785644531
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__d0,0.05,256,128,6,-0.44966572523117065
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__d0,0.1,256,128,12,-0.45019960403442383
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__d0,0.01,256,128,1,0.2628810405731201
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__d0,0.03,256,128,3,0.2586974501609802
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__d0,0.05,256,128,6,0.25599122047424316
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__d0,0.1,256,128,12,0.2535742223262787
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,authority_low__d9,0.01,256,128,1,-0.27664509415626526
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,authority_low__d9,0.03,256,128,3,-0.27899354696273804
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,authority_low__d9,0.05,256,128,6,-0.27959689497947693
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,authority_low__d9,0.1,256,128,12,-0.2822731137275696
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__d9,0.01,256,128,1,-0.734218418598175
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__d9,0.03,256,128,3,-0.7344738245010376
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__d9,0.05,256,128,6,-0.7353683710098267
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__d9,0.1,256,128,12,-0.7362385988235474
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__d9,0.01,256,128,1,-0.4794449806213379
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__d9,0.03,256,128,3,-0.47994837164878845
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__d9,0.05,256,128,6,-0.4804965555667877
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__d9,0.1,256,128,12,-0.48109787702560425
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__d9,0.01,256,128,1,0.09733399003744125
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__d9,0.03,256,128,3,0.09187471866607666
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__d9,0.05,256,128,6,0.09069676697254181
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__d9,0.1,256,128,12,0.08750377595424652
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,authority_low__flowmean,0.01,256,128,1,-0.24952366948127747
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,authority_low__flowmean,0.03,256,128,3,-0.2520497143268585
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,authority_low__flowmean,0.05,256,128,6,-0.2528201639652252
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,authority_low__flowmean,0.1,256,128,12,-0.25351041555404663
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__flowmean,0.01,256,128,1,-0.7160698175430298
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__flowmean,0.03,256,128,3,-0.7164786458015442
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__flowmean,0.05,256,128,6,-0.7169210910797119
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,disagreement_low__flowmean,0.1,256,128,12,-0.7173909544944763
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__flowmean,0.01,256,128,1,-0.46174687147140503
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__flowmean,0.03,256,128,3,-0.462407648563385
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__flowmean,0.05,256,128,6,-0.4628109335899353
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cancellation_low__flowmean,0.1,256,128,12,-0.4632647931575775
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__flowmean,0.01,256,128,1,0.1999521553516388
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__flowmean,0.03,256,128,3,0.198548823595047
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__flowmean,0.05,256,128,6,0.1982705444097519
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,cosine_high__flowmean,0.1,256,128,12,0.19555756449699402
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__d0,0.01,256,128,1,-3.4570407885662156
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__d0,0.03,256,128,3,-3.4571979658426066
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__d0,0.05,256,128,6,-3.4573794633819985
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__d0,0.1,256,128,12,-3.457758138079221
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__d9,0.01,256,128,1,-3.449510397171418
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__d9,0.03,256,128,3,-3.4496439086652897
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__d9,0.05,256,128,6,-3.4498220760846947
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__d9,0.1,256,128,12,-3.4499026917057747
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__flowmean,0.01,256,128,1,-3.4546638645772605
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__flowmean,0.03,256,128,3,-3.454814543562572
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__flowmean,0.05,256,128,6,-3.4549310464705436
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_entropy_low__flowmean,0.1,256,128,12,-3.455179606562934
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__d0,0.01,256,128,1,-0.0010925336180483242
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__d0,0.03,256,128,3,-0.0011398334082269995
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__d0,0.05,256,128,6,-0.0012168827026789136
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__d0,0.1,256,128,12,-0.0013015788658662197
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__d9,0.01,256,128,1,-0.0018089322348275802
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__d9,0.03,256,128,3,-0.0018913340208616795
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__d9,0.05,256,128,6,-0.0020507987413432706
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__d9,0.1,256,128,12,-0.0021285842970896335
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__flowmean,0.01,256,128,1,-0.0015481530563676523
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__flowmean,0.03,256,128,3,-0.0016033159107556928
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__flowmean,0.05,256,128,6,-0.0016187346491807007
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_margin_low__flowmean,0.1,256,128,12,-0.0016711376436665988
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__d0,0.01,256,128,1,-0.003954005836983132
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__d0,0.03,256,128,3,-0.004050870010172458
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__d0,0.05,256,128,6,-0.004233627716969224
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__d0,0.1,256,128,12,-0.004332507009778164
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__d9,0.01,256,128,1,-0.00664316877384763
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__d9,0.03,256,128,3,-0.006767510043997005
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__d9,0.05,256,128,6,-0.006823491207754273
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__d9,0.1,256,128,12,-0.006924596756156753
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__flowmean,0.01,256,128,1,-0.005263663287849574
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__flowmean,0.03,256,128,3,-0.0053040220202428155
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__flowmean,0.05,256,128,6,-0.005332423742633341
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,route_token_collapse__flowmean,0.1,256,128,12,-0.0053801924095221556
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,clock,0.01,256,128,0,0.0
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,clock,0.03,256,128,0,0.0
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,clock,0.05,256,128,0,0.0
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,clock,0.1,256,128,0,0.0
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,random,0.01,256,128,1,0.981190135147134
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,random,0.03,256,128,3,0.9768495963191797
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,random,0.05,256,128,6,0.9650978941051348
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,random,0.1,256,128,12,0.9332805100364866
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d0__deviation,0.01,256,128,1,0.8838686663342745
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d0__deviation,0.03,256,128,3,0.8593378335690585
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d0__deviation,0.05,256,128,6,0.8492309455583387
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d0__deviation,0.1,256,128,12,0.8304337307097287
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d0__knn5,0.01,256,128,1,1.0895802044627516
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d0__knn5,0.03,256,128,3,1.0856758601996952
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d0__knn5,0.05,256,128,6,1.0697036174359862
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d0__knn5,0.1,256,128,12,1.0492776294293602
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d9__deviation,0.01,256,128,1,1.063601078536991
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d9__deviation,0.03,256,128,3,1.0590778448904064
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d9__deviation,0.05,256,128,6,1.0521719508104777
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d9__deviation,0.1,256,128,12,1.0349887129621915
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d9__knn5,0.01,256,128,1,1.5102516574390887
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d9__knn5,0.03,256,128,3,1.499766114555111
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d9__knn5,0.05,256,128,6,1.4812390378053182
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_d9__knn5,0.1,256,128,12,1.4741547108315733
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_flowmean__deviation,0.01,256,128,1,0.9024020490253966
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_flowmean__deviation,0.03,256,128,3,0.892079839028999
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_flowmean__deviation,0.05,256,128,6,0.8863870797201704
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_flowmean__deviation,0.1,256,128,12,0.8790322770743355
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_flowmean__knn5,0.01,256,128,1,1.1521779319616257
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_flowmean__knn5,0.03,256,128,3,1.1452481882386016
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_flowmean__knn5,0.05,256,128,6,1.1337042434656839
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,routed_flowmean__knn5,0.1,256,128,12,1.1279029448865154
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d0__deviation,0.01,256,128,1,0.9731821485141484
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d0__deviation,0.03,256,128,3,0.9425984162171803
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d0__deviation,0.05,256,128,6,0.9315930817075084
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d0__deviation,0.1,256,128,12,0.9100537346274304
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d0__knn5,0.01,256,128,1,0.6404519228102545
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d0__knn5,0.03,256,128,3,0.6352313941066577
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d0__knn5,0.05,256,128,6,0.6305577837008706
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d0__knn5,0.1,256,128,12,0.6281916973673758
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d9__deviation,0.01,256,128,1,1.3615424122806588
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d9__deviation,0.03,256,128,3,1.339880438973524
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d9__deviation,0.05,256,128,6,1.3268758324499714
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d9__deviation,0.1,256,128,12,1.290519874705128
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d9__knn5,0.01,256,128,1,1.538188253865015
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d9__knn5,0.03,256,128,3,1.5021694194685322
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d9__knn5,0.05,256,128,6,1.4828385151894576
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_d9__knn5,0.1,256,128,12,1.458035541680531
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_flowmean__deviation,0.01,256,128,1,1.0348025157292617
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_flowmean__deviation,0.03,256,128,3,0.9986605633625505
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_flowmean__deviation,0.05,256,128,6,0.982740108230941
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_flowmean__deviation,0.1,256,128,12,0.972465102969647
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_flowmean__knn5,0.01,256,128,1,0.9485518159867393
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_flowmean__knn5,0.03,256,128,3,0.9473972175835863
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_flowmean__knn5,0.05,256,128,6,0.9381127611369614
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,shared_flowmean__knn5,0.1,256,128,12,0.9344688786147977
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d0__deviation,0.01,256,128,1,0.968860854582859
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d0__deviation,0.03,256,128,3,0.9410083077563776
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d0__deviation,0.05,256,128,6,0.9195443912303698
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d0__deviation,0.1,256,128,12,0.9106586104648043
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d0__knn5,0.01,256,128,1,0.5719233968099525
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d0__knn5,0.03,256,128,3,0.5685425505682249
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d0__knn5,0.05,256,128,6,0.5630480448588531
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d0__knn5,0.1,256,128,12,0.5504555137979283
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d9__deviation,0.01,256,128,1,1.2888780652157477
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d9__deviation,0.03,256,128,3,1.2826333440692477
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d9__deviation,0.05,256,128,6,1.250078119324154
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d9__deviation,0.1,256,128,12,1.2118836316960917
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d9__knn5,0.01,256,128,1,1.4615526637513323
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d9__knn5,0.03,256,128,3,1.4540915573652762
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d9__knn5,0.05,256,128,6,1.4280973550220102
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_d9__knn5,0.1,256,128,12,1.4058265973422126
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_flowmean__deviation,0.01,256,128,1,1.0084915027642438
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_flowmean__deviation,0.03,256,128,3,0.9675288881850692
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_flowmean__deviation,0.05,256,128,6,0.9535811718252868
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_flowmean__deviation,0.1,256,128,12,0.9255518562571631
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_flowmean__knn5,0.01,256,128,1,0.8358329143219189
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_flowmean__knn5,0.03,256,128,3,0.8296590798894012
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_flowmean__knn5,0.05,256,128,6,0.8220696499690833
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,hidden_flowmean__knn5,0.1,256,128,12,0.8152601103640776
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d0__deviation,0.01,256,128,1,2.770881694947782
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d0__deviation,0.03,256,128,3,2.578322679703267
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d0__deviation,0.05,256,128,6,2.3107568326447687
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d0__deviation,0.1,256,128,12,2.045118859799055
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d0__knn5,0.01,256,128,1,1.4559565498398375
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d0__knn5,0.03,256,128,3,1.4233186998518002
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d0__knn5,0.05,256,128,6,1.1539824748733372
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d0__knn5,0.1,256,128,12,0.9801021963736615
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d9__deviation,0.01,256,128,1,1.604081339571009
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d9__deviation,0.03,256,128,3,1.4328756105858198
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d9__deviation,0.05,256,128,6,1.3312515693747025
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d9__deviation,0.1,256,128,12,1.20507110368094
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d9__knn5,0.01,256,128,1,0.6694391223560221
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,function4_d9__knn5,0.03,256,128,3,0.5197986818970508
