target,band,split,model,variant,rows,positives,mixed_strata,mixed_snapshots,macro_snapshot_auc,auc_ci95_low,auc_ci95_high,pair_weighted_auc,brier
static,next_9_12,heldout_snapshot,rate_only,aligned,2404.0,51.0,19,12,0.5,0.5,0.5,0.5,0.02085609541411106
static,next_9_12,heldout_snapshot,physical_action,aligned,2404.0,51.0,19,12,0.7799483793569092,0.701955418169496,0.8481467492934422,0.8212290502793296,0.01850055247154585
static,next_9_12,heldout_snapshot,physical,aligned,2404.0,51.0,19,12,0.5068446735289805,0.346203687957743,0.6638179467982467,0.6089385474860335,0.020388369113227164
static,next_9_12,heldout_snapshot,moe_aggregate_current,aligned,2404.0,51.0,19,12,0.5828509795239469,0.42328033227068645,0.7181909530116758,0.6405959031657356,0.020708754444509876
static,next_9_12,heldout_snapshot,physical_action+aggregate_current,aligned,2404.0,51.0,19,12,0.6690750648748568,0.5394208119926763,0.7947850867105108,0.7616387337057728,0.018617618890578495
static,next_9_12,heldout_snapshot,physical+aggregate_current,aligned,2404.0,51.0,19,12,0.6399480868984354,0.506223288850801,0.7534689364951047,0.7188081936685289,0.019929569245650775
static,next_9_12,heldout_snapshot,physical_action+aggregate_current,shift_1,2404.0,51.0,19,12,0.7905477068597929,0.700945728090143,0.8719003859095549,0.8286778398510242,0.018267951436192375
static,next_9_12,heldout_snapshot,physical+aggregate_current,shift_1,2404.0,51.0,19,12,0.5204561266753523,0.41009902669201476,0.6292834305966098,0.5512104283054003,0.020743815147401225
static,next_9_12,heldout_snapshot,physical_action+aggregate_current,shift_2,2404.0,51.0,19,12,0.7776500883829406,0.7079739372866632,0.8443587911607776,0.8007448789571695,0.01847657765449545
static,next_9_12,heldout_snapshot,physical+aggregate_current,shift_2,2404.0,51.0,19,12,0.6035724459643506,0.5271968349731415,0.683043581084913,0.5921787709497207,0.020581736954205686
static,next_9_12,heldout_snapshot,physical_action+aggregate_current,shift_3,2404.0,51.0,19,12,0.7536479182661888,0.662293294993316,0.8408602804512373,0.8007448789571695,0.01860610012334006
static,next_9_12,heldout_snapshot,physical+aggregate_current,shift_3,2404.0,51.0,19,12,0.5974972115770819,0.4599669573113798,0.7295116158993866,0.6089385474860335,0.02068160678412342
static,next_9_12,heldout_snapshot,moe_token_current,aligned,2404.0,51.0,19,12,0.5609465016330882,0.4367236125391114,0.6842850735339263,0.5400372439478585,0.020783936450914187
static,next_9_12,heldout_snapshot,physical_action+token_current,aligned,2404.0,51.0,19,12,0.7289830172406536,0.6562971337783746,0.7949853134218543,0.7597765363128491,0.019843711471428573
static,next_9_12,heldout_snapshot,physical+token_current,aligned,2404.0,51.0,19,12,0.6057364905690245,0.4865439124418075,0.7033626309143005,0.638733705772812,0.020173112755906636
static,next_9_12,heldout_snapshot,physical_action+token_current,shift_1,2404.0,51.0,19,12,0.7723240561682286,0.7095887721964975,0.8276345744290227,0.7839851024208566,0.019787129922365553
static,next_9_12,heldout_snapshot,physical+token_current,shift_1,2404.0,51.0,19,12,0.511896160687905,0.3489350300045111,0.6742018497325204,0.6033519553072626,0.02049027880902841
static,next_9_12,heldout_snapshot,physical_action+token_current,shift_2,2404.0,51.0,19,12,0.720306296755874,0.6136385969460643,0.8230527491626907,0.7839851024208566,0.01912073410103835
static,next_9_12,heldout_snapshot,physical+token_current,shift_2,2404.0,51.0,19,12,0.6104629500605888,0.5149843931634954,0.7054233232870575,0.6126629422718808,0.020669832127966557
static,next_9_12,heldout_snapshot,physical_action+token_current,shift_3,2404.0,51.0,19,12,0.7895420469203605,0.7115930081481397,0.8537979872676033,0.8119180633147114,0.01869126525695325
static,next_9_12,heldout_snapshot,physical+token_current,shift_3,2404.0,51.0,19,12,0.5769859457417214,0.4433062522773336,0.7073971673775543,0.5828677839851024,0.020677813831026088
static,next_9_12,heldout_snapshot,moe_token_history,aligned,2404.0,51.0,19,12,0.66513836855722,0.5204397064193168,0.80351278968601,0.638733705772812,0.019941407340489648
static,next_9_12,heldout_snapshot,physical_action+token_history,aligned,2404.0,51.0,19,12,0.7368655305365622,0.6473023630023854,0.8184196525906182,0.7430167597765364,0.02030075926596004
static,next_9_12,heldout_snapshot,physical+token_history,aligned,2404.0,51.0,19,12,0.6533340236304475,0.522219111657483,0.77503986059664,0.6703910614525139,0.019825957600616766
static,next_9_12,heldout_snapshot,physical_action+token_history,shift_1,2404.0,51.0,19,12,0.7413589105547541,0.6328372229668457,0.8381979580978905,0.7281191806331471,0.02028730109551771
static,next_9_12,heldout_snapshot,physical+token_history,shift_1,2404.0,51.0,19,12,0.4312532224273571,0.2582946560810931,0.6045914438614725,0.5363128491620112,0.021155351944275386
static,next_9_12,heldout_snapshot,physical_action+token_history,shift_2,2404.0,51.0,19,12,0.7260400167017336,0.6152712385453957,0.8313855160370134,0.7821229050279329,0.019061027850620412
static,next_9_12,heldout_snapshot,physical+token_history,shift_2,2404.0,51.0,19,12,0.5243241100888614,0.3979671718079309,0.6587138206845482,0.5810055865921788,0.021121602456269463
static,next_9_12,heldout_snapshot,physical_action+token_history,shift_3,2404.0,51.0,19,12,0.7776648010630725,0.6655676720567452,0.8660267021403024,0.8063314711359404,0.018792552622677813
static,next_9_12,heldout_snapshot,physical+token_history,shift_3,2404.0,51.0,19,12,0.5454505864182861,0.41211695805625076,0.682567059715021,0.5679702048417132,0.02123693274431456
static,next_9_12,heldout_worker,rate_only,aligned,2404.0,51.0,19,12,0.5,0.5,0.5,0.5,0.021140582781727556
static,next_9_12,heldout_worker,physical_action,aligned,2404.0,51.0,19,12,0.6499609849213482,0.5403736286919592,0.7607285140596646,0.6741154562383612,0.02195955580498107
static,next_9_12,heldout_worker,physical,aligned,2404.0,51.0,19,12,0.3371178458120138,0.19726842093850291,0.5032397214241732,0.37057728119180633,0.02335641893208433
static,next_9_12,heldout_worker,moe_aggregate_current,aligned,2404.0,51.0,19,12,0.5285285724768064,0.39476942993089903,0.6505046335029635,0.5865921787709497,0.021370545905221427
static,next_9_12,heldout_worker,physical_action+aggregate_current,aligned,2404.0,51.0,19,12,0.6217613312316258,0.4913050323125505,0.7498559756496902,0.6517690875232774,0.022513250842841316
static,next_9_12,heldout_worker,physical+aggregate_current,aligned,2404.0,51.0,19,12,0.4064347725722602,0.27002983268080316,0.5522697809032866,0.46368715083798884,0.02405990060377639
static,next_9_12,heldout_worker,physical_action+aggregate_current,shift_1,2404.0,51.0,19,12,0.5902442984651802,0.4798685553571211,0.6998899711337843,0.5977653631284916,0.02222777855173417
static,next_9_12,heldout_worker,physical+aggregate_current,shift_1,2404.0,51.0,19,12,0.34474273170203307,0.19633227799813327,0.4947843546755621,0.3426443202979516,0.024334725286618463
static,next_9_12,heldout_worker,physical_action+aggregate_current,shift_2,2404.0,51.0,19,12,0.6381016846147464,0.5528848190025074,0.7386554666820032,0.638733705772812,0.02206636221199528
static,next_9_12,heldout_worker,physical+aggregate_current,shift_2,2404.0,51.0,19,12,0.45430914555288404,0.336773888534771,0.5834176440534897,0.41899441340782123,0.024299375313307857
static,next_9_12,heldout_worker,physical_action+aggregate_current,shift_3,2404.0,51.0,19,12,0.6171496699354577,0.5240239708136232,0.7214116564807088,0.6350093109869647,0.022231544480538584
static,next_9_12,heldout_worker,physical+aggregate_current,shift_3,2404.0,51.0,19,12,0.4424210415752568,0.29931141894007984,0.6030519444106425,0.4171322160148976,0.024031511214590653
static,next_9_12,heldout_worker,moe_token_current,aligned,2404.0,51.0,19,12,0.5078982748016766,0.385693196791467,0.6390096386904311,0.5288640595903166,0.021349864141182676
static,next_9_12,heldout_worker,physical_action+token_current,aligned,2404.0,51.0,19,12,0.6185109779337915,0.49861738024989194,0.7219249494281728,0.664804469273743,0.02207576866216825
static,next_9_12,heldout_worker,physical+token_current,aligned,2404.0,51.0,19,12,0.3845933772512949,0.2724417600373482,0.4991521282516065,0.441340782122905,0.02377749848999587
static,next_9_12,heldout_worker,physical_action+token_current,shift_1,2404.0,51.0,19,12,0.6226760426619996,0.5037798471270228,0.7406464792028122,0.6517690875232774,0.022859187731080678
static,next_9_12,heldout_worker,physical+token_current,shift_1,2404.0,51.0,19,12,0.3446288255401127,0.19840260332612691,0.493829366661575,0.3612662942271881,0.024090151885704614
static,next_9_12,heldout_worker,physical_action+token_current,shift_2,2404.0,51.0,19,12,0.6639272878433473,0.5999176843021854,0.7316194846403908,0.6703910614525139,0.02247651535291012
static,next_9_12,heldout_worker,physical+token_current,shift_2,2404.0,51.0,19,12,0.48632995155885966,0.3574958304162991,0.6262837105470602,0.45251396648044695,0.023918256663035025
static,next_9_12,heldout_worker,physical_action+token_current,shift_3,2404.0,51.0,19,12,0.60278893597794,0.5356690287140328,0.6762541872401987,0.6238361266294227,0.02165537978011567
static,next_9_12,heldout_worker,physical+token_current,shift_3,2404.0,51.0,19,12,0.46086964405899317,0.32620798754127417,0.6116959312563489,0.4543761638733706,0.023945231398915804
static,next_9_12,heldout_worker,moe_token_history,aligned,2404.0,51.0,19,12,0.7009894088976313,0.566929520808049,0.8149182450594284,0.6815642458100558,0.020769209994836297
static,next_9_12,heldout_worker,physical_action+token_history,aligned,2404.0,51.0,19,12,0.6033834407098899,0.5137538955589566,0.6922175023882273,0.6294227188081937,0.02259038213357981
static,next_9_12,heldout_worker,physical+token_history,aligned,2404.0,51.0,19,12,0.5100171240337011,0.3689248343109696,0.6581661933522837,0.5176908752327747,0.02318401632117478
static,next_9_12,heldout_worker,physical_action+token_history,shift_1,2404.0,51.0,19,12,0.6064048330238992,0.48815543360758784,0.7209944525632136,0.6219739292364991,0.023161604140609037
static,next_9_12,heldout_worker,physical+token_history,shift_1,2404.0,51.0,19,12,0.35341198048087324,0.22642872074934434,0.48912507088560747,0.3761638733705773,0.024558717758242785
static,next_9_12,heldout_worker,physical_action+token_history,shift_2,2404.0,51.0,19,12,0.6383205940942164,0.5564172681709296,0.7229204869278959,0.6554934823091247,0.022416179137386583
static,next_9_12,heldout_worker,physical+token_history,shift_2,2404.0,51.0,19,12,0.43629132536041976,0.3284910066046722,0.5465000991688236,0.4748603351955307,0.024233041159304785
static,next_9_12,heldout_worker,physical_action+token_history,shift_3,2404.0,51.0,19,12,0.5889165710277751,0.5115408845476932,0.6667239421775535,0.6201117318435754,0.022124127685391598
static,next_9_12,heldout_worker,physical+token_history,shift_3,2404.0,51.0,19,12,0.46226103960109216,0.3467803157506839,0.5917926461253064,0.46368715083798884,0.024294800504832785
loop,next_1_4,heldout_snapshot,physical+aggregate_current,shift_mean,,,40,17,0.8525737190197156,0.8031909457874287,0.8992503005556135,0.8485687903970454,
loop,next_1_4,heldout_snapshot,physical+token_current,shift_mean,,,40,17,0.8564817876289976,0.809448272107399,0.9014009138907152,0.8516466605109265,
loop,next_1_4,heldout_snapshot,physical+token_history,shift_mean,,,40,17,0.7856488143538753,0.7338399374827631,0.8383996969400844,0.7746999076638965,
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,,,40,17,0.8805051938294879,0.8170632088474399,0.9337063269268614,0.8895044629116651,
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,,,40,17,0.9003665466330153,0.8344880204177161,0.9528894106149345,0.9132040627885504,
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,,,40,17,0.8687273505189667,0.8017916334868745,0.9278095733478815,0.8728839642967067,
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,,,40,17,0.834205542070421,0.7807812219883642,0.8862658495391822,0.8304093567251463,
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,,,40,17,0.8309763761630871,0.7797282430657927,0.8806116831958954,0.8254847645429363,
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,,,40,17,0.7860255527785478,0.7336513200844014,0.8401995400504689,0.7753154816866729,
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,,,40,17,0.821225280923224,0.7516302190565423,0.8754121793292349,0.8381040320098493,
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,,,40,17,0.8765392135248418,0.8123661460883363,0.9311246998999798,0.8907356109572176,
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,,,40,17,0.8187441931191929,0.7546149028760849,0.8778633064803514,0.8257925515543244,
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,,,41,18,0.8208084587306371,0.7715558110410404,0.8677046159834512,0.8235474006116208,
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,,,41,18,0.7826219429800998,0.7314861040680388,0.8294776301530674,0.782874617737003,
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,,,41,18,0.7300675614375818,0.688539828303359,0.7737901619156926,0.72782874617737,
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,,,41,18,0.891532694451824,0.8543258321188352,0.9267549041022116,0.8892966360856268,
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,,,41,18,0.8758456534633096,0.835791431361392,0.9138270786337375,0.8761467889908255,
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,,,41,18,0.8682569034181109,0.8278332011446877,0.9056618492558025,0.8678899082568806,
loop,next_5_8,heldout_worker,physical+aggregate_current,shift_mean,,,41,18,0.8013370123783331,0.7296074719736477,0.8644643414361003,0.8110091743119268,
loop,next_5_8,heldout_worker,physical+token_current,shift_mean,,,41,18,0.7544540494692478,0.6980344642715917,0.8079764132182988,0.7571865443425077,
loop,next_5_8,heldout_worker,physical+token_history,shift_mean,,,41,18,0.6697191020282818,0.629058064543681,0.712024879425044,0.6703363914373089,
loop,next_5_8,heldout_worker,physical_action+aggregate_current,shift_mean,,,41,18,0.8447582499321464,0.8097496164905967,0.8806176213863437,0.8406727828746178,
loop,next_5_8,heldout_worker,physical_action+token_current,shift_mean,,,41,18,0.8294192806960058,0.7898426669016998,0.8698977696866398,0.826605504587156,
loop,next_5_8,heldout_worker,physical_action+token_history,shift_mean,,,41,18,0.8164855106515027,0.7779631329375186,0.8558473884859471,0.8159021406727829,
loop,next_9_12,heldout_snapshot,physical+aggregate_current,shift_mean,,,44,20,0.5993482477958152,0.5416160192519511,0.6625731875801903,0.5719867748722574,
loop,next_9_12,heldout_snapshot,physical+token_current,shift_mean,,,44,20,0.6225722987035647,0.56196040486237,0.6935890155443335,0.5855124737000299,
loop,next_9_12,heldout_snapshot,physical+token_history,shift_mean,,,44,20,0.585154877855119,0.5232434814517777,0.6581393975005402,0.5506462278328823,
loop,next_9_12,heldout_snapshot,physical_action+aggregate_current,shift_mean,,,44,20,0.6640342748529098,0.603764449167486,0.7261453140331853,0.653140967838894,
loop,next_9_12,heldout_snapshot,physical_action+token_current,shift_mean,,,44,20,0.6886685288631504,0.6295713675463718,0.7488709432624986,0.6729786594529606,
loop,next_9_12,heldout_snapshot,physical_action+token_history,shift_mean,,,44,20,0.6192584130483118,0.5621857242254227,0.6768989187465934,0.6029455966336039,
loop,next_9_12,heldout_worker,physical+aggregate_current,shift_mean,,,44,20,0.5992166893525862,0.5394550457712675,0.6619546821350046,0.5722873459573188,
loop,next_9_12,heldout_worker,physical+token_current,shift_mean,,,44,20,0.625572283996514,0.5590632993782831,0.6988833594222892,0.5861136158701532,
loop,next_9_12,heldout_worker,physical+token_history,shift_mean,,,44,20,0.5848705831558831,0.5210055897333402,0.6591683478090639,0.5443342350465885,
loop,next_9_12,heldout_worker,physical_action+aggregate_current,shift_mean,,,44,20,0.6432690180284054,0.579632928468171,0.7079728492174779,0.6218815749924856,
loop,next_9_12,heldout_worker,physical_action+token_current,shift_mean,,,44,20,0.6477342190920174,0.5877253513362667,0.7120299040960328,0.6333032762248271,
loop,next_9_12,heldout_worker,physical_action+token_history,shift_mean,,,44,20,0.5762515291194518,0.5180653719683278,0.6397016897794477,0.5524496543432522,
static,next_1_4,heldout_snapshot,physical+aggregate_current,shift_mean,,,7,7,0.7778752993038707,0.7030494901923474,0.8606591820877535,0.7718446601941747,
static,next_1_4,heldout_snapshot,physical+token_current,shift_mean,,,7,7,0.7270832342260913,0.6593406593406593,0.7910636982065553,0.7200647249190938,
static,next_1_4,heldout_snapshot,physical+token_history,shift_mean,,,7,7,0.6048736977308407,0.5500052328623757,0.6660673057101629,0.6100323624595468,
static,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,,,7,7,0.8943611943611944,0.8246575646575647,0.9572427572427573,0.8705501618122976,
static,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,,,7,7,0.8437134294277151,0.7671217671217672,0.9070500927643785,0.8236245954692557,
static,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,,,7,7,0.7341951699094557,0.6812140240711668,0.7956735724592867,0.7427184466019416,
static,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,,,7,7,0.7659039373325088,0.6610151753008896,0.8730158730158732,0.7653721682847897,
static,next_1_4,heldout_worker,physical+token_current,shift_mean,,,7,7,0.742692228406514,0.6410700410700411,0.8453102453102453,0.7200647249190939,
static,next_1_4,heldout_worker,physical+token_history,shift_mean,,,7,7,0.6151864009006865,0.4917320774463632,0.7454612451041022,0.605177993527508,
static,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,,,7,7,0.8666904524047381,0.7932733932733933,0.9390847247990105,0.8446601941747572,
static,next_1_4,heldout_worker,physical_action+token_current,shift_mean,,,7,7,0.8358538287109717,0.7560003488574917,0.9100907029478458,0.8074433656957928,
static,next_1_4,heldout_worker,physical_action+token_history,shift_mean,,,7,7,0.7629219986362843,0.685173556602128,0.8386502386502386,0.7459546925566343,
static,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,,,14,10,0.7337043574151848,0.6472820378789983,0.8243788819875777,0.6946902654867256,
static,next_5_8,heldout_snapshot,physical+token_current,shift_mean,,,14,10,0.7171694993882514,0.642925411792096,0.8027584463491494,0.6902654867256637,
static,next_5_8,heldout_snapshot,physical+token_history,shift_mean,,,14,10,0.5254110473775795,0.4376501356973957,0.6050058709031958,0.5597345132743363,
static,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,,,14,10,0.9191713555225801,0.8770677853057436,0.9575802013791672,0.892330383480826,
static,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,,,14,10,0.9000353466247628,0.853555784886081,0.9442300910960917,0.8761061946902655,
static,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,,,14,10,0.889724816889467,0.8336339071717189,0.940030728411128,0.8643067846607668,
static,next_5_8,heldout_worker,physical+aggregate_current,shift_mean,,,14,10,0.6205398130250976,0.5126472423510468,0.7321585511363232,0.5486725663716814,
static,next_5_8,heldout_worker,physical+token_current,shift_mean,,,14,10,0.581096758425241,0.48747224480578144,0.6862680473446581,0.5287610619469026,
static,next_5_8,heldout_worker,physical+token_history,shift_mean,,,14,10,0.48326905653214275,0.4446372114499507,0.5224801976805875,0.4830383480825959,
static,next_5_8,heldout_worker,physical_action+aggregate_current,shift_mean,,,14,10,0.8687232683025524,0.8180754328664792,0.9216580753757849,0.8510324483775811,
static,next_5_8,heldout_worker,physical_action+token_current,shift_mean,,,14,10,0.8615178194472582,0.8028316071638978,0.9200389469368154,0.8414454277286135,
static,next_5_8,heldout_worker,physical_action+token_history,shift_mean,,,14,10,0.8193622709795907,0.7631249786501457,0.8813838812301167,0.7935103244837759,
static,next_9_12,heldout_snapshot,physical+aggregate_current,shift_mean,,,19,12,0.5738419280722615,0.476590323538996,0.6633032972174663,0.5841092489137181,
static,next_9_12,heldout_snapshot,physical+token_current,shift_mean,,,19,12,0.5664483521634051,0.44675045972856914,0.682751468908899,0.5996275605214153,
static,next_9_12,heldout_snapshot,physical+token_history,shift_mean,,,19,12,0.5003426396448347,0.36781866858407064,0.6379072723704821,0.5617628801986344,
static,next_9_12,heldout_snapshot,physical_action+aggregate_current,shift_mean,,,19,12,0.7739485711696408,0.69941879277925,0.8390731616270958,0.8100558659217877,
static,next_9_12,heldout_snapshot,physical_action+token_current,shift_mean,,,19,12,0.7607241332814877,0.6949251563924694,0.8180591409997227,0.7932960893854749,
static,next_9_12,heldout_snapshot,physical_action+token_history,shift_mean,,,19,12,0.7483545761065198,0.6648812992174622,0.8087984660166434,0.7721911855990069,
static,next_9_12,heldout_worker,physical+aggregate_current,shift_mean,,,19,12,0.4138243062767246,0.29188927614934196,0.5437557170694333,0.3929236499068901,
static,next_9_12,heldout_worker,physical+token_current,shift_mean,,,19,12,0.43060947371932184,0.30647687045292016,0.568908024669312,0.4227188081936685,
static,next_9_12,heldout_worker,physical+token_history,shift_mean,,,19,12,0.417321448480795,0.3146853734756897,0.5384595011046313,0.43823711980136565,
static,next_9_12,heldout_worker,physical_action+aggregate_current,shift_mean,,,19,12,0.6151652176717948,0.5302853333927133,0.7033823122566922,0.6238361266294227,
static,next_9_12,heldout_worker,physical_action+token_current,shift_mean,,,19,12,0.6297974221610957,0.5569481087194751,0.6991476266641882,0.648665425201738,
static,next_9_12,heldout_worker,physical_action+token_history,shift_mean,,,19,12,0.6112139993819636,0.5458878889950888,0.6837969632081123,0.6325263811297331,
trap,next_1_4,heldout_snapshot,physical+aggregate_current,shift_mean,,,42,17,0.8457617746131061,0.7998000167095622,0.8916790673441277,0.8347876672484001,
trap,next_1_4,heldout_snapshot,physical+token_current,shift_mean,,,42,17,0.8523259173633928,0.8099621951121416,0.8948481231286955,0.8411867364746947,
trap,next_1_4,heldout_snapshot,physical+token_history,shift_mean,,,42,17,0.8124658819313693,0.7608515055046479,0.864190204276743,0.7990110529377544,
trap,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,,,42,17,0.8686244064948755,0.8095856874753309,0.9228654850717009,0.8673647469458988,
trap,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,,,42,17,0.9012480656138164,0.8554699152463803,0.9427744551545346,0.903432228039558,
trap,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,,,42,17,0.8744319973648462,0.8155852878593426,0.9268828823274234,0.8650378126817918,
trap,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,,,42,17,0.8245271039513078,0.7720030644679493,0.8753877819306151,0.8132635253054101,
trap,next_1_4,heldout_worker,physical+token_current,shift_mean,,,42,17,0.8251267441308519,0.7777678703028738,0.8734410044530801,0.8121000581733566,
trap,next_1_4,heldout_worker,physical+token_history,shift_mean,,,42,17,0.8037965155124731,0.7506628258881428,0.8571760764117153,0.7879581151832461,
trap,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,,,42,17,0.8279522291572985,0.7701713903578516,0.8831939198315184,0.8240255962769052,
trap,next_1_4,heldout_worker,physical_action+token_current,shift_mean,,,42,17,0.8679518078366804,0.8080781852892833,0.9225500939423228,0.8717277486910995,
trap,next_1_4,heldout_worker,physical_action+token_history,shift_mean,,,42,17,0.8356477417647814,0.7703894543052565,0.8938486773528671,0.828388598022106,
trap,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,,,47,18,0.790365236107927,0.7406390697858705,0.8397079838231514,0.7819653824678949,
trap,next_5_8,heldout_snapshot,physical+token_current,shift_mean,,,47,18,0.728079713671687,0.6813691892765079,0.7692567127404676,0.7205471803461754,
trap,next_5_8,heldout_snapshot,physical+token_history,shift_mean,,,47,18,0.65365084328659,0.610903081455921,0.6978821386463745,0.6513121161362366,
trap,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,,,47,18,0.8952432995025621,0.8572830868720305,0.9303169001979761,0.8891680625348966,
trap,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,,,47,18,0.8644331100478727,0.8246900934409228,0.9025473077257875,0.8634840871021775,
trap,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,,,47,18,0.8597318439822595,0.8191143333571642,0.8988959392982973,0.8562255723059744,
trap,next_5_8,heldout_worker,physical+aggregate_current,shift_mean,,,47,18,0.7480509910917266,0.693780757297379,0.8030283430735684,0.7384142936906757,
trap,next_5_8,heldout_worker,physical+token_current,shift_mean,,,47,18,0.6960641470458797,0.6407712243851943,0.7509247251412667,0.6892797319933,
trap,next_5_8,heldout_worker,physical+token_history,shift_mean,,,47,18,0.6221807315625085,0.5749377308064599,0.670146303752397,0.6152987158012284,
trap,next_5_8,heldout_worker,physical_action+aggregate_current,shift_mean,,,47,18,0.8288137276281963,0.7871589827803973,0.872726468526174,0.8238414293690676,
trap,next_5_8,heldout_worker,physical_action+token_current,shift_mean,,,47,18,0.8109872750947488,0.7628645321229636,0.8608418113518487,0.8037409268565047,
trap,next_5_8,heldout_worker,physical_action+token_history,shift_mean,,,47,18,0.8003867322670885,0.7532872090601666,0.8489724355397288,0.7936906756002233,
trap,next_9_12,heldout_snapshot,physical+aggregate_current,shift_mean,,,51,20,0.6140909763462097,0.5516351790887849,0.6839966259971434,0.5825801150369762,
trap,next_9_12,heldout_snapshot,physical+token_current,shift_mean,,,51,20,0.627712835217897,0.5627186937640416,0.6969021288107906,0.587236373596275,
trap,next_9_12,heldout_snapshot,physical+token_history,shift_mean,,,51,20,0.5914754246583758,0.5270401839426757,0.6648940636038932,0.5535469734319365,
trap,next_9_12,heldout_snapshot,physical_action+aggregate_current,shift_mean,,,51,20,0.6700186277644543,0.6152638806179019,0.7246279349318531,0.6655710764174199,
trap,next_9_12,heldout_snapshot,physical_action+token_current,shift_mean,,,51,20,0.6808438097662417,0.6357618397238874,0.72662681393813,0.6691317447274719,
trap,next_9_12,heldout_snapshot,physical_action+token_history,shift_mean,,,51,20,0.623181642882934,0.5816794541004187,0.6683569922185831,0.6091481785812106,
trap,next_9_12,heldout_worker,physical+aggregate_current,shift_mean,,,51,20,0.5937958168057872,0.5333421667268042,0.6621455310633079,0.556559846617365,
trap,next_9_12,heldout_worker,physical+token_current,shift_mean,,,51,20,0.617731023857252,0.5516403769559342,0.6930639398537783,0.5743631881676253,
trap,next_9_12,heldout_worker,physical+token_history,shift_mean,,,51,20,0.5921113342411881,0.5286727364550816,0.6623356904434252,0.5521774856203779,
trap,next_9_12,heldout_worker,physical_action+aggregate_current,shift_mean,,,51,20,0.6159612752449479,0.5529135788629697,0.6798307033001249,0.5990139687756779,
trap,next_9_12,heldout_worker,physical_action+token_current,shift_mean,,,51,20,0.6323477650669533,0.5752673970347619,0.6900996392745165,0.6138044371405095,
trap,next_9_12,heldout_worker,physical_action+token_history,shift_mean,,,51,20,0.573488196372262,0.5213785036062574,0.6306391937734771,0.5519035880580662,
