target,band,split,model,variant,snapshot_key,worker,mixed_strata,pairs,auc
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w01_s002,1,2,61,0.7213114754098361
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w01_s003,1,2,47,0.40425531914893614
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w01_s004,1,2,62,0.7096774193548386
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w02_s000,2,3,52,0.9038461538461539
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w02_s001,2,3,84,0.5119047619047619
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w02_s002,2,3,84,0.7142857142857143
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w02_s003,2,3,86,0.4883720930232558
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w02_s004,2,4,95,0.4105263157894737
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w03_s001,3,1,15,0.9333333333333333
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w03_s003,3,1,15,0.9333333333333333
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w03_s004,3,2,29,0.6896551724137931
trap,next_9_12,heldout_worker,physical_action+token_history,aligned,w03_s005,3,2,29,0.6206896551724138
trap,next_9_12,heldout_worker,physical+token_history,aligned,w00_s000,0,1,55,0.8909090909090909
trap,next_9_12,heldout_worker,physical+token_history,aligned,w00_s001,0,3,62,0.9193548387096774
trap,next_9_12,heldout_worker,physical+token_history,aligned,w00_s002,0,2,80,0.7375
trap,next_9_12,heldout_worker,physical+token_history,aligned,w00_s003,0,5,88,0.7045454545454546
trap,next_9_12,heldout_worker,physical+token_history,aligned,w00_s004,0,2,71,0.4507042253521127
trap,next_9_12,heldout_worker,physical+token_history,aligned,w00_s005,0,5,86,0.5813953488372093
trap,next_9_12,heldout_worker,physical+token_history,aligned,w01_s000,1,2,54,0.7962962962962963
trap,next_9_12,heldout_worker,physical+token_history,aligned,w01_s001,1,3,62,0.8064516129032258
trap,next_9_12,heldout_worker,physical+token_history,aligned,w01_s002,1,2,61,0.47540983606557385
trap,next_9_12,heldout_worker,physical+token_history,aligned,w01_s003,1,2,47,0.5531914893617021
trap,next_9_12,heldout_worker,physical+token_history,aligned,w01_s004,1,2,62,0.5967741935483871
trap,next_9_12,heldout_worker,physical+token_history,aligned,w02_s000,2,3,52,0.5192307692307693
trap,next_9_12,heldout_worker,physical+token_history,aligned,w02_s001,2,3,84,0.5238095238095237
trap,next_9_12,heldout_worker,physical+token_history,aligned,w02_s002,2,3,84,0.5714285714285714
trap,next_9_12,heldout_worker,physical+token_history,aligned,w02_s003,2,3,86,0.5
trap,next_9_12,heldout_worker,physical+token_history,aligned,w02_s004,2,4,95,0.4421052631578947
trap,next_9_12,heldout_worker,physical+token_history,aligned,w03_s001,3,1,15,0.9333333333333333
trap,next_9_12,heldout_worker,physical+token_history,aligned,w03_s003,3,1,15,1.0
trap,next_9_12,heldout_worker,physical+token_history,aligned,w03_s004,3,2,29,0.8620689655172413
trap,next_9_12,heldout_worker,physical+token_history,aligned,w03_s005,3,2,29,0.7241379310344828
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w00_s000,0,1,55,0.8181818181818182
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w00_s001,0,3,62,0.4516129032258064
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w00_s002,0,2,80,0.375
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w00_s003,0,5,88,0.6704545454545454
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w00_s004,0,2,71,0.5915492957746479
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w00_s005,0,5,86,0.6162790697674418
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w01_s000,1,2,54,0.5185185185185185
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w01_s001,1,3,62,0.5483870967741935
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w01_s002,1,2,61,0.7704918032786885
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w01_s003,1,2,47,0.5319148936170213
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w01_s004,1,2,62,0.11290322580645164
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w02_s000,2,3,52,0.8461538461538461
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w02_s001,2,3,84,0.5952380952380952
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w02_s002,2,3,84,0.6190476190476191
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w02_s003,2,3,86,0.4418604651162791
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w02_s004,2,4,95,0.4631578947368421
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w03_s001,3,1,15,0.5333333333333333
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w03_s003,3,1,15,0.9333333333333333
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w03_s004,3,2,29,0.7931034482758621
trap,next_9_12,heldout_worker,physical_action+token_history,shift_1,w03_s005,3,2,29,0.6206896551724138
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w00_s000,0,1,55,0.7818181818181816
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w00_s001,0,3,62,0.4032258064516129
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w00_s002,0,2,80,0.4375
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w00_s003,0,5,88,0.6136363636363636
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w00_s004,0,2,71,0.5352112676056338
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w00_s005,0,5,86,0.5930232558139535
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w01_s000,1,2,54,0.6296296296296297
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w01_s001,1,3,62,0.5806451612903226
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w01_s002,1,2,61,0.6065573770491803
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w01_s003,1,2,47,0.7021276595744681
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w01_s004,1,2,62,0.16129032258064518
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w02_s000,2,3,52,0.5769230769230769
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w02_s001,2,3,84,0.6309523809523809
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w02_s002,2,3,84,0.5357142857142857
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w02_s003,2,3,86,0.6162790697674418
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w02_s004,2,4,95,0.45263157894736844
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w03_s001,3,1,15,0.8666666666666667
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w03_s003,3,1,15,1.0
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w03_s004,3,2,29,0.8620689655172413
trap,next_9_12,heldout_worker,physical+token_history,shift_1,w03_s005,3,2,29,0.6551724137931034
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w00_s000,0,1,55,0.5454545454545455
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w00_s001,0,3,62,0.5
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w00_s002,0,2,80,0.5875
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w00_s003,0,5,88,0.6022727272727273
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w00_s004,0,2,71,0.6197183098591549
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w00_s005,0,5,86,0.5930232558139535
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w01_s000,1,2,54,0.3333333333333333
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w01_s001,1,3,62,0.7419354838709677
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w01_s002,1,2,61,0.47540983606557385
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w01_s003,1,2,47,0.553191489361702
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w01_s004,1,2,62,0.8387096774193549
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w02_s000,2,3,52,0.6923076923076923
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w02_s001,2,3,84,0.47619047619047616
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w02_s002,2,3,84,0.5357142857142857
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w02_s003,2,3,86,0.4883720930232558
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w02_s004,2,4,95,0.45263157894736844
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w03_s001,3,1,15,0.5333333333333333
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w03_s003,3,1,15,0.8666666666666667
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w03_s004,3,2,29,0.6551724137931034
trap,next_9_12,heldout_worker,physical_action+token_history,shift_2,w03_s005,3,2,29,0.5862068965517241
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w00_s000,0,1,55,0.509090909090909
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w00_s001,0,3,62,0.3709677419354839
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w00_s002,0,2,80,0.7125
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w00_s003,0,5,88,0.6022727272727273
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w00_s004,0,2,71,0.6197183098591549
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w00_s005,0,5,86,0.6976744186046512
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w01_s000,1,2,54,0.37037037037037035
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w01_s001,1,3,62,0.7096774193548387
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w01_s002,1,2,61,0.4754098360655737
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w01_s003,1,2,47,0.574468085106383
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w01_s004,1,2,62,0.8870967741935484
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w02_s000,2,3,52,0.5769230769230769
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w02_s001,2,3,84,0.5
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w02_s002,2,3,84,0.5952380952380952
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w02_s003,2,3,86,0.38372093023255816
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w02_s004,2,4,95,0.43157894736842106
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w03_s001,3,1,15,0.8666666666666667
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w03_s003,3,1,15,0.9333333333333333
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w03_s004,3,2,29,0.7586206896551724
trap,next_9_12,heldout_worker,physical+token_history,shift_2,w03_s005,3,2,29,0.7931034482758621
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w00_s000,0,1,55,0.36363636363636365
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w00_s001,0,3,62,0.3870967741935484
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w00_s002,0,2,80,0.6125
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w00_s003,0,5,88,0.5340909090909091
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w00_s004,0,2,71,0.5211267605633803
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w00_s005,0,5,86,0.7325581395348837
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w01_s000,1,2,54,0.37037037037037035
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w01_s001,1,3,62,0.4838709677419355
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w01_s002,1,2,61,0.3770491803278688
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w01_s003,1,2,47,0.40425531914893614
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w01_s004,1,2,62,0.24193548387096775
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w02_s000,2,3,52,0.9230769230769231
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w02_s001,2,3,84,0.5
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w02_s002,2,3,84,0.6309523809523808
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w02_s003,2,3,86,0.5465116279069767
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w02_s004,2,4,95,0.4105263157894737
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w03_s001,3,1,15,0.6666666666666667
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w03_s003,3,1,15,0.9333333333333333
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w03_s004,3,2,29,0.7241379310344828
trap,next_9_12,heldout_worker,physical_action+token_history,shift_3,w03_s005,3,2,29,0.5172413793103449
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w00_s000,0,1,55,0.36363636363636365
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w00_s001,0,3,62,0.2903225806451613
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w00_s002,0,2,80,0.65
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w00_s003,0,5,88,0.5
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w00_s004,0,2,71,0.4507042253521127
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w00_s005,0,5,86,0.686046511627907
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w01_s000,1,2,54,0.4444444444444444
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w01_s001,1,3,62,0.46774193548387094
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w01_s002,1,2,61,0.22950819672131145
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w01_s003,1,2,47,0.2978723404255319
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w01_s004,1,2,62,0.25806451612903225
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w02_s000,2,3,52,0.6730769230769231
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w02_s001,2,3,84,0.5238095238095238
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w02_s002,2,3,84,0.5952380952380951
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w02_s003,2,3,86,0.627906976744186
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w02_s004,2,4,95,0.4105263157894737
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w03_s001,3,1,15,1.0
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w03_s003,3,1,15,1.0
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w03_s004,3,2,29,0.8275862068965517
trap,next_9_12,heldout_worker,physical+token_history,shift_3,w03_s005,3,2,29,0.6206896551724138
loop,next_1_4,heldout_snapshot,rate_only,aligned,w00_s000,0,1,55,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w00_s005,0,2,59,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w01_s003,1,3,62,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w02_s001,2,2,59,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w00_s001,0,3,62,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w01_s004,1,3,77,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w02_s002,2,3,69,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w03_s005,3,1,15,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w00_s002,0,2,80,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w01_s000,1,3,69,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w02_s003,2,3,86,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w00_s003,0,2,71,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w01_s001,1,3,62,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w02_s004,2,3,62,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w00_s004,0,1,63,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w01_s002,1,2,61,0.5
loop,next_1_4,heldout_snapshot,rate_only,aligned,w02_s000,2,3,71,0.5
loop,next_1_4,heldout_snapshot,physical_action,aligned,w00_s000,0,1,55,1.0
loop,next_1_4,heldout_snapshot,physical_action,aligned,w00_s005,0,2,59,0.9830508474576272
loop,next_1_4,heldout_snapshot,physical_action,aligned,w01_s003,1,3,62,0.8064516129032258
loop,next_1_4,heldout_snapshot,physical_action,aligned,w02_s001,2,2,59,0.9661016949152542
loop,next_1_4,heldout_snapshot,physical_action,aligned,w00_s001,0,3,62,1.0
loop,next_1_4,heldout_snapshot,physical_action,aligned,w01_s004,1,3,77,0.987012987012987
loop,next_1_4,heldout_snapshot,physical_action,aligned,w02_s002,2,3,69,0.8405797101449275
loop,next_1_4,heldout_snapshot,physical_action,aligned,w03_s005,3,1,15,0.5333333333333333
loop,next_1_4,heldout_snapshot,physical_action,aligned,w00_s002,0,2,80,0.95
loop,next_1_4,heldout_snapshot,physical_action,aligned,w01_s000,1,3,69,0.9710144927536232
loop,next_1_4,heldout_snapshot,physical_action,aligned,w02_s003,2,3,86,0.9534883720930233
loop,next_1_4,heldout_snapshot,physical_action,aligned,w00_s003,0,2,71,0.9859154929577465
loop,next_1_4,heldout_snapshot,physical_action,aligned,w01_s001,1,3,62,1.0
loop,next_1_4,heldout_snapshot,physical_action,aligned,w02_s004,2,3,62,0.9193548387096774
loop,next_1_4,heldout_snapshot,physical_action,aligned,w00_s004,0,1,63,1.0
loop,next_1_4,heldout_snapshot,physical_action,aligned,w01_s002,1,2,61,1.0
loop,next_1_4,heldout_snapshot,physical_action,aligned,w02_s000,2,3,71,0.676056338028169
loop,next_1_4,heldout_snapshot,physical,aligned,w00_s000,0,1,55,1.0
