calibration,alpha,method,scope,tp,fp,failures,successes,recall,fpr,median_failure_q,median_failure_cap_percent,tp_by_cap_50,fp_by_cap_50,tp_by_cap_60,fp_by_cap_60,recall_lo,recall_hi,fpr_lo,fpr_hi
episode,0.005,ac_recalibrated,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,124,15,151,249,0.8211920529801324,0.060240963855421686,33.0,63.46153846153846,0,0,23,5,,,,
episode,0.005,ac_recalibrated,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,10,30,370,1.0,0.02702702702702703,14.0,26.923076923076923,24,10,27,10,,,,
episode,0.005,ac_recalibrated,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,2,10,390,0.8,0.005128205128205128,10.0,19.23076923076923,8,1,8,2,,,,
episode,0.005,ac_recalibrated,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,7,4,396,1.0,0.017676767676767676,27.5,52.88461538461539,2,5,3,7,,,,
episode,0.005,ac_recalibrated,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,18,5,20,380,0.9,0.013157894736842105,30.0,57.69230769230769,4,4,15,4,,,,
episode,0.005,ac_recalibrated,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,20,47,353,1.0,0.056657223796033995,30.0,57.69230769230769,11,15,34,19,,,,
episode,0.005,ac_recalibrated,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,24,6,394,1.0,0.06091370558375635,24.5,47.11538461538461,6,23,6,24,,,,
episode,0.005,ac_recalibrated,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,2,3,397,0.6666666666666666,0.005037783375314861,21.5,76.78571428571428,0,0,0,1,,,,
episode,0.005,ac_recalibrated,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,20.0,71.42857142857143,0,0,1,0,,,,
episode,0.005,ac_recalibrated,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,,0,2,0,2,,,,
episode,0.005,ac_recalibrated,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,,0,1,0,1,,,,
episode,0.005,ac_recalibrated,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,2,7,393,0.7142857142857143,0.005089058524173028,24.0,85.71428571428571,0,1,0,1,,,,
episode,0.005,ac_recalibrated,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,75.0,0,0,0,0,,,,
episode,0.005,ac_recalibrated,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,18.5,66.07142857142858,0,0,0,0,,,,
episode,0.005,ac_recalibrated,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,2,2,5,395,0.4,0.005063291139240506,21.0,75.0,0,0,1,0,,,,
episode,0.005,ac_recalibrated,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,78.57142857142857,0,0,1,0,,,,
episode,0.005,ac_recalibrated,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,17.0,60.714285714285715,1,0,1,0,,,,
episode,0.005,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,,0,0,0,0,,,,
episode,0.005,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,81.81818181818181,0,0,0,0,,,,
episode,0.005,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,86.36363636363636,0,0,0,0,,,,
episode,0.005,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2,0,3,397,0.6666666666666666,0.0,19.5,88.63636363636363,0,0,0,0,,,,
episode,0.005,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,18,2,24,376,0.75,0.005319148936170213,19.5,88.63636363636363,2,1,2,1,,,,
episode,0.005,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,86.36363636363636,0,0,1,0,,,,
episode,0.005,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,72.72727272727273,0,0,0,0,,,,
episode,0.005,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,0,12,388,0.9166666666666666,0.0,17.0,77.27272727272727,2,0,3,0,,,,
episode,0.005,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,39,0,41,359,0.9512195121951219,0.0,19.0,86.36363636363636,0,0,1,0,,,,
episode,0.005,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,81.81818181818181,0,0,0,0,,,,
episode,0.005,max_or_gap,all,478,133,564,15436,0.8475177304964538,0.008616221819124125,24.0,65.38461538461539,80,97,161,113,0.8047507487733385,0.9071829948620406,0.005545922825694989,0.011841398533209594
episode,0.005,max_or_gap,libero_goal,87,10,106,3894,0.8207547169811321,0.0025680534155110425,21.0,70.0,23,8,37,10,,,,
episode,0.005,max_or_gap,libero_long,240,108,274,3726,0.8759124087591241,0.028985507246376812,32.0,61.53846153846154,52,84,114,96,,,,
episode,0.005,max_or_gap,libero_object,30,11,44,3956,0.6818181818181818,0.002780586450960566,19.5,69.64285714285714,1,4,4,6,,,,
episode,0.005,max_or_gap,libero_spatial,121,4,140,3860,0.8642857142857143,0.0010362694300518134,19.0,86.36363636363636,4,1,6,1,,,,
episode,0.005,max_or_gap,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,83.33333333333333,1,1,3,1,,,,
episode,0.005,max_or_gap,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,53.333333333333336,0,2,1,4,,,,
episode,0.005,max_or_gap,libero_goal/put_the_bowl_on_the_plate,11,0,18,382,0.6111111111111112,0.0,16.0,53.333333333333336,2,0,6,0,,,,
episode,0.005,max_or_gap,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,18.0,60.0,1,0,7,0,,,,
episode,0.005,max_or_gap,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,46.666666666666664,15,0,16,0,,,,
episode,0.005,max_or_gap,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,66.66666666666667,3,5,3,5,,,,
episode,0.005,max_or_gap,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,73.33333333333333,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,50.0,1,0,1,0,,,,
episode,0.005,max_or_gap,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,0,4,396,1.0,0.0,38.0,73.07692307692307,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,10,1,399,1.0,0.02506265664160401,29.0,55.76923076923077,0,10,1,10,,,,
episode,0.005,max_or_gap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,18,1,399,1.0,0.045112781954887216,41.0,78.84615384615384,0,17,0,17,,,,
episode,0.005,max_or_gap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,123,14,151,249,0.8145695364238411,0.05622489959839357,33.0,63.46153846153846,0,0,22,5,,,,
episode,0.005,max_or_gap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,9,30,370,0.9666666666666667,0.024324324324324326,14.0,26.923076923076923,22,9,24,9,,,,
episode,0.005,max_or_gap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,2,10,390,0.8,0.005128205128205128,10.0,19.23076923076923,8,1,8,2,,,,
episode,0.005,max_or_gap,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,7,4,396,1.0,0.017676767676767676,27.5,52.88461538461539,2,5,3,7,,,,
episode,0.005,max_or_gap,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,17,5,20,380,0.85,0.013157894736842105,30.0,57.69230769230769,3,4,15,4,,,,
episode,0.005,max_or_gap,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,19,47,353,1.0,0.053824362606232294,31.0,59.61538461538461,12,15,35,18,,,,
episode,0.005,max_or_gap,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,24,6,394,1.0,0.06091370558375635,24.5,47.11538461538461,5,23,6,24,,,,
episode,0.005,max_or_gap,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,3,3,397,0.6666666666666666,0.007556675062972292,21.5,76.78571428571428,0,0,0,2,,,,
episode,0.005,max_or_gap,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,20.0,71.42857142857143,0,0,1,0,,,,
episode,0.005,max_or_gap,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,,0,2,0,2,,,,
episode,0.005,max_or_gap,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,,0,1,0,1,,,,
episode,0.005,max_or_gap,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,2,7,393,0.7142857142857143,0.005089058524173028,24.0,85.71428571428571,0,1,0,1,,,,
episode,0.005,max_or_gap,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,75.0,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,19.0,67.85714285714286,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,1,2,5,395,0.2,0.005063291139240506,15.0,53.57142857142857,0,0,1,0,,,,
episode,0.005,max_or_gap,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,78.57142857142857,0,0,1,0,,,,
episode,0.005,max_or_gap,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,17.0,60.714285714285715,1,0,1,0,,,,
episode,0.005,max_or_gap,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,81.81818181818181,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,10,0,14,386,0.7142857142857143,0.0,19.0,86.36363636363636,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,19.0,86.36363636363636,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,18,2,24,376,0.75,0.005319148936170213,19.5,88.63636363636363,2,1,2,1,,,,
episode,0.005,max_or_gap,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,86.36363636363636,0,0,1,0,,,,
episode,0.005,max_or_gap,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,72.72727272727273,0,0,0,0,,,,
episode,0.005,max_or_gap,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,0,12,388,0.9166666666666666,0.0,17.0,77.27272727272727,2,0,2,0,,,,
episode,0.005,max_or_gap,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,39,0,41,359,0.9512195121951219,0.0,19.0,86.36363636363636,0,0,1,0,,,,
episode,0.005,max_or_gap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,81.81818181818181,0,0,0,0,,,,
episode,0.005,soft_sum_gap,all,479,139,564,15436,0.849290780141844,0.009004923555325214,24.0,65.38461538461539,85,97,160,115,0.808691026827012,0.905607281670656,0.00594226516078066,0.01228210593351338
episode,0.005,soft_sum_gap,libero_goal,87,10,106,3894,0.8207547169811321,0.0025680534155110425,21.0,70.0,25,7,37,10,,,,
episode,0.005,soft_sum_gap,libero_long,241,113,274,3726,0.8795620437956204,0.030327428878153515,32.0,61.53846153846154,55,86,113,100,,,,
episode,0.005,soft_sum_gap,libero_object,30,12,44,3956,0.6818181818181818,0.003033367037411527,19.5,69.64285714285714,1,3,4,4,,,,
episode,0.005,soft_sum_gap,libero_spatial,121,4,140,3860,0.8642857142857143,0.0010362694300518134,18.0,81.81818181818181,4,1,6,1,,,,
episode,0.005,soft_sum_gap,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,83.33333333333333,1,0,3,1,,,,
episode,0.005,soft_sum_gap,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,53.333333333333336,0,2,1,4,,,,
episode,0.005,soft_sum_gap,libero_goal/put_the_bowl_on_the_plate,11,0,18,382,0.6111111111111112,0.0,16.0,53.333333333333336,2,0,6,0,,,,
episode,0.005,soft_sum_gap,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,16.0,53.333333333333336,3,0,7,0,,,,
episode,0.005,soft_sum_gap,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,46.666666666666664,15,0,16,0,,,,
episode,0.005,soft_sum_gap,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,66.66666666666667,3,5,3,5,,,,
episode,0.005,soft_sum_gap,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,73.33333333333333,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,50.0,1,0,1,0,,,,
episode,0.005,soft_sum_gap,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,3,4,396,1.0,0.007575757575757576,35.5,68.26923076923077,1,3,1,3,,,,
episode,0.005,soft_sum_gap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,9,1,399,1.0,0.022556390977443608,29.0,55.76923076923077,0,8,1,8,,,,
episode,0.005,soft_sum_gap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,21,1,399,1.0,0.05263157894736842,41.0,78.84615384615384,0,20,0,20,,,,
episode,0.005,soft_sum_gap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,124,15,151,249,0.8211920529801324,0.060240963855421686,33.0,63.46153846153846,0,1,22,6,,,,
episode,0.005,soft_sum_gap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,8,30,370,0.9666666666666667,0.021621621621621623,14.0,26.923076923076923,22,8,24,8,,,,
episode,0.005,soft_sum_gap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,3,10,390,0.8,0.007692307692307693,10.0,19.23076923076923,8,1,8,3,,,,
episode,0.005,soft_sum_gap,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,6,4,396,1.0,0.015151515151515152,31.5,60.57692307692308,1,3,2,6,,,,
episode,0.005,soft_sum_gap,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,17,5,20,380,0.85,0.013157894736842105,30.0,57.69230769230769,3,4,15,4,,,,
episode,0.005,soft_sum_gap,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,22,47,353,1.0,0.06232294617563739,30.0,57.69230769230769,15,17,34,21,,,,
episode,0.005,soft_sum_gap,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,21,6,394,1.0,0.0532994923857868,25.0,48.07692307692308,5,21,6,21,,,,
episode,0.005,soft_sum_gap,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,5,3,397,0.6666666666666666,0.012594458438287154,21.5,76.78571428571428,0,0,0,1,,,,
episode,0.005,soft_sum_gap,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,20.0,71.42857142857143,0,0,1,0,,,,
episode,0.005,soft_sum_gap,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,,0,2,0,2,,,,
episode,0.005,soft_sum_gap,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,,0,1,0,1,,,,
episode,0.005,soft_sum_gap,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,1,7,393,0.7142857142857143,0.002544529262086514,24.0,85.71428571428571,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,75.0,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,19.0,67.85714285714286,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,1,2,5,395,0.2,0.005063291139240506,15.0,53.57142857142857,0,0,1,0,,,,
episode,0.005,soft_sum_gap,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,78.57142857142857,0,0,1,0,,,,
episode,0.005,soft_sum_gap,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,17.0,60.714285714285715,1,0,1,0,,,,
episode,0.005,soft_sum_gap,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,81.81818181818181,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,10,0,14,386,0.7142857142857143,0.0,19.0,86.36363636363636,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,19.0,86.36363636363636,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,19,2,24,376,0.7916666666666666,0.005319148936170213,17.0,77.27272727272727,2,1,2,1,,,,
episode,0.005,soft_sum_gap,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,86.36363636363636,0,0,1,0,,,,
episode,0.005,soft_sum_gap,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,72.72727272727273,0,0,0,0,,,,
episode,0.005,soft_sum_gap,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,0,12,388,0.9166666666666666,0.0,17.0,77.27272727272727,2,0,2,0,,,,
episode,0.005,soft_sum_gap,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,38,0,41,359,0.926829268292683,0.0,19.0,86.36363636363636,0,0,1,0,,,,
episode,0.005,soft_sum_gap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,81.81818181818181,0,0,0,0,,,,
episode,0.005,two_of_three,all,481,138,564,15436,0.8528368794326241,0.008940139932625032,24.0,65.38461538461539,78,95,159,114,0.811914457316125,0.9089441601444913,0.005747374264901259,0.01230180889648942
episode,0.005,two_of_three,libero_goal,87,10,106,3894,0.8207547169811321,0.0025680534155110425,21.0,70.0,21,7,37,10,,,,
episode,0.005,two_of_three,libero_long,241,112,274,3726,0.8795620437956204,0.030059044551798177,32.0,61.53846153846154,52,84,111,99,,,,
episode,0.005,two_of_three,libero_object,30,12,44,3956,0.6818181818181818,0.003033367037411527,19.5,69.64285714285714,1,3,4,4,,,,
episode,0.005,two_of_three,libero_spatial,123,4,140,3860,0.8785714285714286,0.0010362694300518134,18.0,81.81818181818181,4,1,7,1,,,,
episode,0.005,two_of_three,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
episode,0.005,two_of_three,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,83.33333333333333,0,0,3,1,,,,
episode,0.005,two_of_three,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,53.333333333333336,0,2,1,4,,,,
episode,0.005,two_of_three,libero_goal/put_the_bowl_on_the_plate,11,0,18,382,0.6111111111111112,0.0,16.0,53.333333333333336,2,0,6,0,,,,
episode,0.005,two_of_three,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,16.0,53.333333333333336,0,0,7,0,,,,
episode,0.005,two_of_three,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,46.666666666666664,15,0,16,0,,,,
episode,0.005,two_of_three,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,66.66666666666667,3,5,3,5,,,,
episode,0.005,two_of_three,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,73.33333333333333,0,0,0,0,,,,
episode,0.005,two_of_three,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,50.0,1,0,1,0,,,,
