parent,head,arm,query,accepted,reasons,formal_screen,fp32_screen,normalized_action_rms,gripper_sign_changes,request_l2,effective_logit_delta_l2,back_action_set_change_fraction,instant_freeze,score_freeze,native_severity_freeze,candidate_severity_freeze,instant_acceleration,score_acceleration,native_severity_acceleration,candidate_severity_acceleration,instant_periodicity,score_periodicity,native_severity_periodicity,candidate_severity_periodicity,instant_inversion,score_inversion,native_severity_inversion,candidate_severity_inversion,instant_curvature,score_curvature,native_severity_curvature,candidate_severity_curvature
plus-task03-init039,curvature,mobility_balance,30,True,,True,True,0.003397369347048173,0,4.435604251943298,4.445422340470729,0.68,-0.9854910042175518,-0.164248825169917,-7.242991772555388,-7.407240597725305,-17.0061870851009,0.0,-19.443313421226033,-19.443313421226033,-9.59193240335066,0.0,-15.931974180472938,-15.931974180472938,-6.297713965177536,-1.0496189941962548,-7.026919417579968,-8.076538411776223,-4.5359600421277335,-0.7559933345418246,-5.371492965750026,-6.12748630029185
plus-task03-init039,curvature,mobility_balance,31,True,,True,True,0.0033293688547503877,0,3.908166146972838,3.920213324522739,0.63,-0.6155180362115545,-0.10258646915538883,-6.24320605055663,-6.345792519712019,-15.063236464521214,0.0,-19.443313421226033,-19.443313421226033,-5.8126097815985585,0.0,-14.030227205828638,-14.030227205828638,-5.109490603208542,-0.8515817672014236,-6.685951748092969,-7.537533515294393,-3.570959560730066,-0.5951599214202874,-4.958503155849468,-5.553663077269755
plus-task03-init039,curvature,mobility_balance,32,True,,True,True,0.0034915014551051204,0,4.2418607342727395,4.25686091717407,0.7875,-1.3399318671232394,-0.2233219913733313,-5.095603980054884,-5.318925971428215,-16.24687617208518,0.0,-19.443313421226033,-19.443313421226033,-10.663201084952405,0.0,-13.88607085592624,-13.88607085592624,-5.609862431883812,-0.9349770719806356,-6.063174448112646,-6.998151520093281,-3.7533004031134305,-0.6255501601629936,-4.333899918513012,-4.959450078676006
plus-task03-init039,curvature,random_balance,23,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.0029242599686786007,0,1.8320594118577591,1.8650178314256527,0.45,-0.3453585775574748,-0.057559795372944755,-4.039227085881481,-4.096786881254426,23.125488412140424,0.0,1.3308698926886278,1.3308698926886278,-0.344332167390522,0.0,-10.505717327481971,-10.505717327481971,2.2694286704063416,0.37823811173439015,-0.6423821524282295,-0.26414404069383934,0.7129101029926252,0.11881832745339486,0.022834469942049036,0.1416527973954439
plus-task03-init039,curvature,random_balance,24,False,target_0_not_improved;side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.0021808853443794304,0,2.5262024635105176,2.5476454991052675,0.4425,-0.020159004400291555,-0.0033598394744984716,-4.875626002278537,-4.878985841753035,31.39562998131871,0.0,3.535804508180929,3.535804508180929,0.8413683176059695,0.14022792044985977,-10.70863795818329,-10.56841003773343,3.092285692691803,0.5153809487819672,-0.2366134555637836,0.27876749321818356,2.1457766940843754,0.35762947339028706,-0.5801015191884216,-0.22247204579813448
plus-task03-init039,curvature,random_balance,25,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.004430340534602626,0,5.372609937027151,5.379215539089227,0.845,-0.3213521084643834,-0.05355872800632966,-5.639919835887191,-5.693478563893521,70.9254015340334,0.0,4.141181220690073,4.141181220690073,-0.17339461216933963,-0.02889923451269283,-10.940720142644436,-10.969619377157128,9.405018240213394,1.5675030400355654,-0.25367848202586174,1.3138245580097037,2.151809073167645,0.35863486782973686,-0.8711797494827014,-0.5125448816529645
plus-task03-init039,curvature,random_balance,26,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.005480862013366861,0,5.253984025257852,5.266169760396307,0.795,-0.3137922871340791,-0.05229875778461235,-6.996444490706227,-7.048743248490839,71.35756328809516,0.0,7.130786756937843,7.130786756937843,-1.4442757210579795,-0.2407128851452658,-15.40767670122577,-15.648389586371035,9.837853461503983,1.6396422435839968,-0.3875953784584999,1.252046865125497,2.9520481675828365,0.49200795256068836,-0.9255576602015727,-0.43354970764088435
plus-task03-init039,curvature,random_balance,27,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.004918787484214444,0,5.844750549727663,5.856206174379103,0.8575,-0.6588201030403336,-0.10980352355578393,-7.290091141480068,-7.399894665035852,73.99964045658963,4.233833644780535,3.7288193032397987,7.9626529480203345,-2.7384952938734703,0.0,-15.40767670122577,-15.40767670122577,10.384610891342163,1.7307684818903601,-0.40139132608969996,1.3293771558006602,2.5346515434305767,0.42244192922031554,-1.1721302814902597,-0.7496883522699441
plus-task03-init039,curvature,random_balance,28,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.00338304455212004,0,4.743032023587736,4.757389143726184,0.785,-0.6429214800263311,-0.10715379631571587,-7.658802192462399,-7.765955988778114,65.74534568698986,0.4025902094971019,3.326229093742697,3.7288193032397987,-1.2276187032351356,0.0,-15.40767670122577,-15.40767670122577,9.026850312948227,1.5044750521580377,-0.49650915642579385,1.007965895732244,2.325675196785693,0.3876125649664146,-1.3441571730793467,-0.9565446081129321
plus-task03-init039,curvature,random_balance,29,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.003660630989068104,0,3.364155645955377,3.37803456964415,0.7125,-0.311963591169514,-0.05199414817291359,-7.929684888040717,-7.981679036213631,52.58523909359577,0.05080941621183177,3.275419677530865,3.326229093742697,-0.2819916008556695,0.0,-15.40767670122577,-15.40767670122577,6.7106130719184875,1.1184355119864147,-0.6226650748650233,0.4957704371213913,0.7554886103982739,0.12591479961218943,-1.295616934321925,-1.1697021347097356
plus-task03-init039,curvature,random_balance,30,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.003300101005425532,0,4.3843013962377375,4.394880194479495,0.775,-1.1173911192605683,-0.1862317234232984,-6.9653265487718015,-7.1515582721951,63.21456203482165,0.5789168678529659,2.696502809677899,3.275419677530865,-2.7846754049712357,0.0,-10.897598435496214,-10.897598435496214,8.538914173841476,1.4231523623069127,-0.9676055788993835,0.4555467834075292,0.8435433250730175,0.14059046781789586,-0.7860787726227941,-0.6454883048048983
plus-task03-init039,curvature,random_balance,31,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.003847743918294899,0,3.8432220588793276,3.8563789135917794,0.6875,-1.107183906852535,-0.18453073766661987,-5.622765136255371,-5.807295873921991,55.35008425845765,0.0,2.696502809677899,2.696502809677899,-0.9120383151441431,0.0,-7.090105707502433,-7.090105707502433,6.94493405520916,1.1574890092015264,-0.9223229051629701,0.2351661040385564,1.862837145597411,0.31047290394707083,-0.5349062398201712,-0.22443333587310033
plus-task03-init039,curvature,random_balance,32,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.003785942380592979,0,4.380973828630058,4.389763472665385,0.7425,-1.7878136427727445,-0.2979689404621242,-4.209073550696799,-4.5070424911589235,61.672299605832855,0.0,2.696502809677899,2.696502809677899,-1.6921022272414403,0.0,-5.85590368543439,-5.85590368543439,8.264072611927986,1.377345435321331,-0.8338205309708914,0.5435249043504397,1.9614516411345535,0.32690864315860213,-0.3772922547498792,-0.050383611591277085
