cohort,quantity,layer,from_step,to_step,normalised_increment,span
external_8b,state_action_alignment,L2,4,5,-0.24560973617577392,0.0007297396659851074
external_8b,state_action_alignment,L2,5,6,0.08078085436576003,0.0007297396659851074
external_8b,state_action_alignment,L2,6,7,0.33962264150943394,0.0007297396659851074
external_8b,state_action_alignment,L2,7,8,0.07155109041901495,0.0007297396659851074
external_8b,state_action_alignment,L2,8,9,0.508045413705791,0.0007297396659851074
external_8b,state_action_alignment,L3,0,1,0.07420174165457184,0.0009856224060058594
external_8b,state_action_alignment,L3,1,2,-0.28072085147556847,0.0009856224060058594
external_8b,state_action_alignment,L3,2,3,0.08309143686502177,0.0009856224060058594
external_8b,state_action_alignment,L3,3,4,-0.18232946298984035,0.0009856224060058594
external_8b,state_action_alignment,L3,4,5,-0.06337687469762941,0.0009856224060058594
external_8b,state_action_alignment,L3,5,6,-0.1651548137397194,0.0009856224060058594
external_8b,state_action_alignment,L3,6,7,-0.3915094339622642,0.0009856224060058594
external_8b,state_action_alignment,L3,7,8,0.14695210449927432,0.0009856224060058594
external_8b,state_action_alignment,L3,8,9,0.3283139816158684,0.0009856224060058594
external_8b,state_action_alignment,L4,0,1,-0.0442328429876498,0.002929508686065674
external_8b,state_action_alignment,L4,1,2,-0.12004313414311583,0.002929508686065674
external_8b,state_action_alignment,L4,2,3,-0.015788724083908117,0.002929508686065674
external_8b,state_action_alignment,L4,3,4,-0.06400944068038007,0.002929508686065674
external_8b,state_action_alignment,L4,4,5,-0.13363445848338726,0.002929508686065674
external_8b,state_action_alignment,L4,5,6,0.0632973203930904,0.002929508686065674
external_8b,state_action_alignment,L4,6,7,-0.01633807401981729,0.002929508686065674
external_8b,state_action_alignment,L4,7,8,-0.25320962786628415,0.002929508686065674
external_8b,state_action_alignment,L4,8,9,-0.4160410181285479,0.002929508686065674
external_8b,state_action_alignment,L5,0,1,-0.1929971931406093,0.002909243106842041
external_8b,state_action_alignment,L5,1,2,-0.053330328423036734,0.002909243106842041
external_8b,state_action_alignment,L5,2,3,-0.10018644102522076,0.002909243106842041
external_8b,state_action_alignment,L5,3,4,-0.17033743776762483,0.002909243106842041
external_8b,state_action_alignment,L5,4,5,-0.01114548546374644,0.002909243106842041
external_8b,state_action_alignment,L5,5,6,-0.0578991579421828,0.002909243106842041
external_8b,state_action_alignment,L5,6,7,-0.0834682128296011,0.002909243106842041
external_8b,state_action_alignment,L5,7,8,-0.21823843963203507,0.002909243106842041
external_8b,state_action_alignment,L5,8,9,-0.11239730377594297,0.002909243106842041
external_8b,state_mobility,L12,0,1,-0.12765957445079937,1.4007091521939241e-06
external_8b,state_mobility,L12,1,2,0.2127659574014861,1.4007091521939241e-06
external_8b,state_mobility,L12,2,3,-0.5904255318869623,1.4007091521939241e-06
external_8b,state_mobility,L12,3,4,0.3457446808579149,1.4007091521939241e-06
external_8b,state_mobility,L12,4,5,0.12765957445079937,1.4007091521939241e-06
external_8b,state_mobility,L12,5,6,0.05319148938257151,1.4007091521939241e-06
external_8b,state_mobility,L12,6,7,0.28191489360279215,1.4007091521939241e-06
external_8b,state_mobility,L12,7,8,-0.2553191489115064,1.4007091521939241e-06
external_8b,state_mobility,L12,8,9,0.4468085106174285,1.4007091521939241e-06
external_8b,state_mobility,L13,0,1,-0.004504504504542299,1.654028892503212e-06
external_8b,state_mobility,L13,1,2,0.39639639644167374,1.654028892503212e-06
external_8b,state_mobility,L13,2,3,-0.9099099099343249,1.654028892503212e-06
external_8b,state_mobility,L13,3,4,-0.09009009006567509,1.654028892503212e-06
external_8b,state_mobility,L13,4,5,0.5495495495373799,1.654028892503212e-06
external_8b,state_mobility,L13,5,6,0.0,1.654028892503212e-06
external_8b,state_mobility,L13,6,7,0.23423423421102865,1.654028892503212e-06
external_8b,state_mobility,L13,7,8,-0.03153153154018638,1.654028892503212e-06
external_8b,state_mobility,L13,8,9,-0.13963963964081125,1.654028892503212e-06
external_8b,state_mobility,L14,0,1,0.1238095238050467,1.5646219252984928e-06
external_8b,state_mobility,L14,1,2,0.6761904762322062,1.5646219252984928e-06
external_8b,state_mobility,L14,2,3,-0.5952380953124321,1.5646219252984928e-06
external_8b,state_mobility,L14,3,4,0.6571428571839114,1.5646219252984928e-06
external_8b,state_mobility,L14,4,5,-0.3095238095347911,1.5646219252984928e-06
external_8b,state_mobility,L14,5,6,-0.20476190478690898,1.5646219252984928e-06
external_8b,state_mobility,L14,6,7,-0.37619047616834406,1.5646219252984928e-06
external_8b,state_mobility,L14,7,8,0.16190476191050612,1.5646219252984928e-06
external_8b,state_mobility,L14,8,9,-0.27142857142046195,1.5646219252984928e-06
external_8b,state_mobility,L15,0,1,-0.7687074829814744,1.0952353476922916e-06
external_8b,state_mobility,L15,1,2,-0.02040816327901155,1.0952353476922916e-06
external_8b,state_mobility,L15,2,3,0.4421768707707107,1.0952353476922916e-06
external_8b,state_mobility,L15,3,4,-0.571428571508218,1.0952353476922916e-06
external_8b,state_mobility,L15,4,5,-0.06122448973566621,1.0952353476922916e-06
external_8b,state_mobility,L15,5,6,0.4489795917707935,1.0952353476922916e-06
external_8b,state_mobility,L15,6,7,-0.03401360536787449,1.0952353476922916e-06
external_8b,state_mobility,L15,7,8,-0.43537414966925947,1.0952353476922916e-06
external_8b,state_mobility,L15,8,9,0.9115646258078447,1.0952353476922916e-06
external_8b,state_mobility,L3,0,1,0.10714285721650765,4.172325133999788e-07
external_8b,state_mobility,L3,1,2,0.5714285714665845,4.172325133999788e-07
external_8b,state_mobility,L3,2,3,-0.24999999988358468,4.172325133999788e-07
external_8b,state_mobility,L3,3,4,0.2142857141004001,4.172325133999788e-07
external_8b,state_mobility,L3,4,5,-0.5357142856834001,4.172325133999788e-07
external_8b,state_mobility,L3,5,6,0.21428571436649227,4.172325133999788e-07
external_8b,state_mobility,L3,6,7,-0.6071428571832461,4.172325133999788e-07
external_8b,state_mobility,L3,7,8,-0.035714285716661534,4.172325133999788e-07
external_8b,state_mobility,L3,8,9,0.1428571429331692,4.172325133999788e-07
external_8b,state_mobility,L4,0,1,0.6666666666252745,8.940696716031038e-07
external_8b,state_mobility,L4,1,2,0.2666666666749451,8.940696716031038e-07
external_8b,state_mobility,L4,2,3,-0.18333333330798066,8.940696716031038e-07
external_8b,state_mobility,L4,3,4,-0.4333333333157417,8.940696716031038e-07
external_8b,state_mobility,L4,4,5,-0.13333333339956072,8.940696716031038e-07
external_8b,state_mobility,L4,5,6,0.03333333336541222,8.940696716031038e-07
external_8b,state_mobility,L4,6,7,-0.08333333336696443,8.940696716031038e-07
external_8b,state_mobility,L4,7,8,-0.09999999994101624,8.940696716031038e-07
external_8b,state_mobility,L4,8,9,-0.1000000000341485,8.940696716031038e-07
external_8b,state_mobility,L5,0,1,0.3170731707771377,1.2218952178955078e-06
external_8b,state_mobility,L5,1,2,0.34146341461143115,1.2218952178955078e-06
external_8b,state_mobility,L5,2,3,-0.170731707294358,1.2218952178955078e-06
external_8b,state_mobility,L5,3,4,-0.31707317070899216,1.2218952178955078e-06
external_8b,state_mobility,L5,4,5,-0.024390243902439025,1.2218952178955078e-06
external_8b,state_mobility,L5,5,6,0.5609756097333823,1.2218952178955078e-06
external_8b,state_mobility,L5,6,7,-0.23170731707317074,1.2218952178955078e-06
external_8b,state_mobility,L5,7,8,0.5243902438570086,1.2218952178955078e-06
external_8b,state_mobility,L5,8,9,-0.34146341461143115,1.2218952178955078e-06
external_8b,token_differentiation,L12,0,1,0.026155626694865437,0.0027720959624276003
external_8b,token_differentiation,L12,1,2,0.0482166163848272,0.0027720959624276003
external_8b,token_differentiation,L12,2,3,0.06123729496948596,0.0027720959624276003
external_8b,token_differentiation,L12,3,4,0.06827497069454104,0.0027720959624276003
external_8b,token_differentiation,L12,4,5,0.08317502811485807,0.0027720959624276003
external_8b,token_differentiation,L12,5,6,0.09143980988173318,0.0027720959624276003
external_8b,token_differentiation,L12,6,7,0.1289119831944249,0.0027720959624276003
external_8b,token_differentiation,L12,7,8,0.19262188423938645,0.0027720959624276003
external_8b,token_differentiation,L12,8,9,0.2999667858258777,0.0027720959624276003
external_8b,token_differentiation,L13,0,1,0.023864798723953695,0.0030940833967178995
external_8b,token_differentiation,L13,1,2,0.04795151052521137,0.0030940833967178995
external_8b,token_differentiation,L13,2,3,0.061605974932478276,0.0030940833967178995
external_8b,token_differentiation,L13,3,4,0.0650834408973301,0.0030940833967178995
external_8b,token_differentiation,L13,4,5,0.08555761248016415,0.0030940833967178995
external_8b,token_differentiation,L13,5,6,0.09550788182725348,0.0030940833967178995
external_8b,token_differentiation,L13,6,7,0.13421715289510758,0.0030940833967178995
external_8b,token_differentiation,L13,7,8,0.19369151313038774,0.0030940833967178995
external_8b,token_differentiation,L13,8,9,0.2925201145881136,0.0030940833967178995
external_8b,token_differentiation,L14,0,1,0.015062853315032293,0.0030920575372874
external_8b,token_differentiation,L14,1,2,0.040873705581356626,0.0030920575372874
external_8b,token_differentiation,L14,2,3,0.0512687377365143,0.0030920575372874
external_8b,token_differentiation,L14,3,4,0.05580474697607853,0.0030920575372874
external_8b,token_differentiation,L14,4,5,0.07235130327767457,0.0030920575372874
external_8b,token_differentiation,L14,5,6,0.08895945463825734,0.0030920575372874
external_8b,token_differentiation,L14,6,7,0.13444574913521742,0.0030920575372874
external_8b,token_differentiation,L14,7,8,0.20875981134742463,0.0030920575372874
external_8b,token_differentiation,L14,8,9,0.3324736379924443,0.0030920575372874
external_8b,token_differentiation,L15,0,1,0.030955217217516897,0.0032711140811443
external_8b,token_differentiation,L15,1,2,0.0577777812575663,0.0032711140811443
external_8b,token_differentiation,L15,2,3,0.07146704810366016,0.0032711140811443
external_8b,token_differentiation,L15,3,4,0.07468029787617295,0.0032711140811443
external_8b,token_differentiation,L15,4,5,0.09270713873290387,0.0032711140811443
external_8b,token_differentiation,L15,5,6,0.1026393575550412,0.0032711140811443
external_8b,token_differentiation,L15,6,7,0.11488819963488828,0.0032711140811443
external_8b,token_differentiation,L15,7,8,0.16263496730945445,0.0032711140811443
external_8b,token_differentiation,L15,8,9,0.2922499923127959,0.0032711140811443
external_8b,token_differentiation,L2,0,1,-0.09091823208653192,0.0007733779493719001
external_8b,token_differentiation,L2,1,2,0.07275578006367789,0.0007733779493719001
external_8b,token_differentiation,L2,2,3,0.10649791834314852,0.0007733779493719001
external_8b,token_differentiation,L2,3,4,0.02751839230881083,0.0007733779493719001
external_8b,token_differentiation,L2,4,5,0.00934299484626953,0.0007733779493719001
external_8b,token_differentiation,L2,5,6,-0.146575193586996,0.0007733779493719001
external_8b,token_differentiation,L2,6,7,-0.2503133248014395,0.0007733779493719001
external_8b,token_differentiation,L2,7,8,-0.2621623159452169,0.0007733779493719001
external_8b,token_differentiation,L2,8,9,-0.34094916566634764,0.0007733779493719001
external_8b,token_differentiation,L3,0,1,0.11767984148738474,0.0004265527240932001
external_8b,token_differentiation,L3,1,2,0.14774594302492358,0.0004265527240932001
external_8b,token_differentiation,L3,2,3,0.2924482677685207,0.0004265527240932001
external_8b,token_differentiation,L3,3,4,0.19812284733325186,0.0004265527240932001
external_8b,token_differentiation,L3,4,5,0.18569728661653784,0.0004265527240932001
external_8b,token_differentiation,L3,5,6,-0.036384229515807706,0.0004265527240932001
external_8b,token_differentiation,L3,6,7,-0.0841776608463398,0.0004265527240932001
external_8b,token_differentiation,L3,7,8,0.08059584177122402,0.0004265527240932001
external_8b,token_differentiation,L3,8,9,0.09827186236030477,0.0004265527240932001
external_8b,token_differentiation,L4,0,1,0.026554247609863132,0.0013515695463866004
external_8b,token_differentiation,L4,1,2,0.1597959464573662,0.0013515695463866004
external_8b,token_differentiation,L4,2,3,0.1502640764851236,0.0013515695463866004
external_8b,token_differentiation,L4,3,4,0.15140861751191395,0.0013515695463866004
external_8b,token_differentiation,L4,4,5,0.13223290410753222,0.0013515695463866004
external_8b,token_differentiation,L4,5,6,0.0960181031799301,0.0013515695463866004
external_8b,token_differentiation,L4,6,7,0.05165335704177758,0.0013515695463866004
external_8b,token_differentiation,L4,7,8,0.10401163008040187,0.0013515695463866004
external_8b,token_differentiation,L4,8,9,0.12806111752609134,0.0013515695463866004
external_8b,token_differentiation,L5,0,1,0.012015520872414882,0.0023999409750102996
external_8b,token_differentiation,L5,1,2,0.10368882660946752,0.0023999409750102996
external_8b,token_differentiation,L5,2,3,0.11526603301542175,0.0023999409750102996
external_8b,token_differentiation,L5,3,4,0.10985025904987875,0.0023999409750102996
external_8b,token_differentiation,L5,4,5,0.08909755339423792,0.0023999409750102996
external_8b,token_differentiation,L5,5,6,0.061493637552134814,0.0023999409750102996
external_8b,token_differentiation,L5,6,7,0.11312393841170798,0.0023999409750102996
external_8b,token_differentiation,L5,7,8,0.19534505767938234,0.0023999409750102996
external_8b,token_differentiation,L5,8,9,0.20011917341535407,0.0023999409750102996
external_8b,token_entropy,L12,0,1,-0.01983298538639805,0.0025124549865722656
external_8b,token_entropy,L12,1,2,-0.035016132093376354,0.0025124549865722656
external_8b,token_entropy,L12,2,3,-0.043556652115974315,0.0025124549865722656
external_8b,token_entropy,L12,3,4,-0.052097172139102546,0.0025124549865722656
external_8b,token_entropy,L12,4,5,-0.08350730688935282,0.0025124549865722656
external_8b,token_entropy,L12,5,6,-0.09090909090909091,0.0025124549865722656
external_8b,token_entropy,L12,6,7,-0.1474663123932435,0.0025124549865722656
external_8b,token_entropy,L12,7,8,-0.1806794458151452,0.0025124549865722656
external_8b,token_entropy,L12,8,9,-0.3469349022583163,0.0025124549865722656
external_8b,token_entropy,L13,0,1,-0.018146223928921016,0.0031664371490478516
external_8b,token_entropy,L13,1,2,-0.03591597018296815,0.0031664371490478516
external_8b,token_entropy,L13,2,3,-0.04480084330999172,0.0031664371490478516
external_8b,token_entropy,L13,3,4,-0.05225510127249454,0.0031664371490478516
external_8b,token_entropy,L13,4,5,-0.07243430464573451,0.0031664371490478516
external_8b,token_entropy,L13,5,6,-0.09298998569384835,0.0031664371490478516
external_8b,token_entropy,L13,6,7,-0.12205406219411188,0.0031664371490478516
external_8b,token_entropy,L13,7,8,-0.17084556885762647,0.0031664371490478516
external_8b,token_entropy,L13,8,9,-0.3905579399143033,0.0031664371490478516
external_8b,token_entropy,L14,0,1,-0.018518518518518517,0.0028581619262695312
external_8b,token_entropy,L14,1,2,-0.028945612278945612,0.0028581619262695312
external_8b,token_entropy,L14,2,3,-0.03228228228212691,0.0028581619262695312
external_8b,token_entropy,L14,3,4,-0.04771438104786976,0.0028581619262695312
external_8b,token_entropy,L14,4,5,-0.05780780780780781,0.0028581619262695312
external_8b,token_entropy,L14,5,6,-0.08375041708375042,0.0028581619262695312
external_8b,token_entropy,L14,6,7,-0.13229896563229895,0.0028581619262695312
external_8b,token_entropy,L14,7,8,-0.19527861194512325,0.0028581619262695312
external_8b,token_entropy,L14,8,9,-0.4034034034035588,0.0028581619262695312
external_8b,token_entropy,L15,0,1,-0.016833590138745427,0.006189346313477007
external_8b,token_entropy,L15,1,2,-0.029622496147917753,0.006189346313477007
external_8b,token_entropy,L15,2,3,-0.03975346687210809,0.006189346313477007
external_8b,token_entropy,L15,3,4,-0.053120184899842104,0.006189346313477007
external_8b,token_entropy,L15,4,5,-0.06845146379044192,0.006189346313477007
external_8b,token_entropy,L15,5,6,-0.0792758089368202,0.006189346313477007
external_8b,token_entropy,L15,6,7,-0.11979969183358154,0.006189346313477007
external_8b,token_entropy,L15,7,8,-0.20446841294297455,0.006189346313477007
external_8b,token_entropy,L15,8,9,-0.3886748844375684,0.006189346313477007
external_8b,token_entropy,L2,0,1,-0.4308608058608059,0.0005207061767578125
external_8b,token_entropy,L2,1,2,0.23992673992673993,0.0005207061767578125
external_8b,token_entropy,L2,2,3,-0.2632783882783883,0.0005207061767578125
external_8b,token_entropy,L2,3,4,0.1043956043956044,0.0005207061767578125
external_8b,token_entropy,L2,4,5,-0.054945054945054944,0.0005207061767578125
external_8b,token_entropy,L2,5,6,0.47985347985347987,0.0005207061767578125
external_8b,token_entropy,L2,6,7,0.4706959706959707,0.0005207061767578125
external_8b,token_entropy,L2,7,8,-0.163003663003663,0.0005207061767578125
external_8b,token_entropy,L2,8,9,-0.5741758241758241,0.0005207061767578125
external_8b,token_entropy,L3,0,1,0.1364306784660767,0.001293182373046875
external_8b,token_entropy,L3,1,2,-0.09162979351032448,0.001293182373046875
external_8b,token_entropy,L3,2,3,-0.08775811209439528,0.001293182373046875
external_8b,token_entropy,L3,3,4,-0.06028761061946902,0.001293182373046875
external_8b,token_entropy,L3,4,5,-0.1556047197640118,0.001293182373046875
external_8b,token_entropy,L3,5,6,0.007005899705358158,0.001293182373046875
external_8b,token_entropy,L3,6,7,-0.06231563421828908,0.001293182373046875
external_8b,token_entropy,L3,7,8,-0.16998525073746312,0.001293182373046875
external_8b,token_entropy,L3,8,9,-0.37942477876140535,0.001293182373046875
external_8b,token_entropy,L4,0,1,-0.025134211810639337,0.0019540786743164062
external_8b,token_entropy,L4,1,2,-0.1715470961444607,0.0019540786743164062
external_8b,token_entropy,L4,2,3,-0.14019033674963396,0.0019540786743164062
external_8b,token_entropy,L4,3,4,-0.14397266959492436,0.0019540786743164062
external_8b,token_entropy,L4,4,5,-0.13042947779404587,0.0019540786743164062
external_8b,token_entropy,L4,5,6,-0.017813567593948268,0.0019540786743164062
external_8b,token_entropy,L4,6,7,-0.0264763299170327,0.0019540786743164062
external_8b,token_entropy,L4,7,8,-0.13701805758906785,0.0019540786743164062
external_8b,token_entropy,L4,8,9,-0.20741825280624696,0.0019540786743164062
external_8b,token_entropy,L5,0,1,-0.053516584766306385,0.003105163574218306
external_8b,token_entropy,L5,1,2,-0.04706695331710307,0.003105163574218306
external_8b,token_entropy,L5,2,3,-0.027718058968062932,0.003105163574218306
external_8b,token_entropy,L5,3,4,-0.031173218673223133,0.003105163574218306
external_8b,token_entropy,L5,4,5,-0.0248003685503721,0.003105163574218306
external_8b,token_entropy,L5,5,6,-0.07724201474202579,0.003105163574218306
external_8b,token_entropy,L5,6,7,-0.21636977886980982,0.003105163574218306
external_8b,token_entropy,L5,7,8,-0.26489557739561526,0.003105163574218306
external_8b,token_entropy,L5,8,9,-0.2572174447174815,0.003105163574218306
