representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift,quantity,family
L15,low,0.98,global,7,7,0.014373716632443531,0.000489065884161252,0.5,1,2,0.3333333333333333,0.14285714285714285,0.5953171371421035,0.8398884708750605,arc_stretch_s9,A_secondary_endpoint
L15,low,0.99,per_task,8,6,0.01642710472279261,0.00041919932928107315,0.5714285714285714,1,1,0.5,0.125,0.6364478904727406,0.8978403102320377,arc_stretch_s9,A_secondary_endpoint
L15,low,0.99,global,7,7,0.014373716632443531,0.000489065884161252,0.5,1,2,0.3333333333333333,0.14285714285714285,0.5953171371421035,0.8398884708750605,arc_stretch_s9,A_secondary_endpoint
L15,low,0.995,per_task,2,2,0.004106776180698152,0.00013973310976035772,0.5,0,0,0.0,0.0,0.6650182560169354,0.7518590587192345,arc_stretch_s9,A_secondary_endpoint
L15,low,0.995,global,6,5,0.012320328542094456,0.0003493327744008943,0.5454545454545454,0,1,0.0,0.0,0.7122545350213542,0.7658140715638857,arc_stretch_s9,A_secondary_endpoint
L15,high,0.5,per_task,190,545,0.39014373716632444,0.03807727240969748,0.2585034013605442,43,531,0.07491289198606271,0.22631578947368422,0.20166547611013882,1.281842615537047,arc_stretch_s9,A_secondary_endpoint
L15,high,0.5,global,297,2144,0.6098562628336756,0.14979389366310347,0.1216714461286358,193,2120,0.08344141807176826,0.6498316498316499,0.10524218710150575,1.156109061200753,arc_stretch_s9,A_secondary_endpoint
L15,high,0.6,per_task,176,302,0.3613963039014374,0.021099699573814017,0.3682008368200837,32,291,0.09907120743034056,0.18181818181818182,0.28107709459584684,1.3099638636492588,arc_stretch_s9,A_secondary_endpoint
L15,high,0.6,global,257,1442,0.5277207392197125,0.10074757213721791,0.15126545026486168,154,1413,0.0982769623484365,0.5992217898832685,0.1182168450572478,1.2795591879618318,arc_stretch_s9,A_secondary_endpoint
L15,high,0.7,per_task,142,149,0.2915811088295688,0.01041011667714665,0.4879725085910653,17,141,0.10759493670886076,0.11971830985915492,0.38334161816937856,1.2729442498869399,arc_stretch_s9,A_secondary_endpoint
L15,high,0.7,global,227,886,0.46611909650924027,0.06190176762383847,0.20395327942497754,116,853,0.1197110423116615,0.5110132158590308,0.1461497181335346,1.3955092218421439,arc_stretch_s9,A_secondary_endpoint
L15,high,0.75,per_task,133,106,0.2731006160164271,0.007405854817298959,0.5564853556485355,14,100,0.12280701754385964,0.10526315789473684,0.43631407574252923,1.2754237981011638,arc_stretch_s9,A_secondary_endpoint
L15,high,0.75,global,202,678,0.41478439425051333,0.04736952420876127,0.22954545454545455,87,643,0.11917808219178082,0.4306930693069307,0.16801685512679848,1.3662049225491206,arc_stretch_s9,A_secondary_endpoint
L15,high,0.8,per_task,116,75,0.23819301848049282,0.005239991616013414,0.6073298429319371,10,70,0.125,0.08620689655172414,0.49321914580079157,1.2313590177969982,arc_stretch_s9,A_secondary_endpoint
L15,high,0.8,global,175,488,0.3593429158110883,0.03409487878152728,0.26395173453996984,71,457,0.13446969696969696,0.4057142857142857,0.18794530754312536,1.4044071543494336,arc_stretch_s9,A_secondary_endpoint
L15,high,0.85,per_task,101,43,0.20739219712525667,0.0030042618598476907,0.7013888888888888,7,39,0.15217391304347827,0.06930693069306931,0.568461962988956,1.2338360955603906,arc_stretch_s9,A_secondary_endpoint
L15,high,0.85,global,143,315,0.2936344969199179,0.02200796478725634,0.31222707423580787,48,295,0.13994169096209913,0.3356643356643357,0.2214630951334286,1.409837941837195,arc_stretch_s9,A_secondary_endpoint
L15,high,0.9,per_task,87,24,0.17864476386036962,0.0016767973171242926,0.7837837837837838,1,20,0.047619047619047616,0.011494252873563218,0.6634316812262769,1.1814084343018558,arc_stretch_s9,A_secondary_endpoint
L15,high,0.9,global,104,151,0.2135523613963039,0.010549849786907008,0.40784313725490196,24,138,0.14814814814814814,0.23076923076923078,0.2921820336382325,1.3958528940895667,arc_stretch_s9,A_secondary_endpoint
L15,high,0.925,per_task,78,14,0.1601642710472279,0.000978131768322504,0.8478260869565217,1,11,0.08333333333333333,0.01282051282051282,0.7090166961843835,1.1957773230435185,arc_stretch_s9,A_secondary_endpoint
L15,high,0.925,global,76,94,0.15605749486652978,0.006567456158736813,0.4470588235294118,13,86,0.13131313131313133,0.17105263157894737,0.3286665834232859,1.3602198887181964,arc_stretch_s9,A_secondary_endpoint
L15,high,0.95,per_task,65,7,0.13347022587268995,0.000489065884161252,0.9027777777777778,0,5,0.0,0.0,0.7628752131541938,1.183388530930427,arc_stretch_s9,A_secondary_endpoint
L15,high,0.95,global,58,43,0.11909650924024641,0.0030042618598476907,0.5742574257425742,7,38,0.15555555555555556,0.1206896551724138,0.41714186419440547,1.3766477906781045,arc_stretch_s9,A_secondary_endpoint
L15,high,0.96,per_task,55,5,0.11293634496919917,0.0003493327744008943,0.9166666666666666,0,4,0.0,0.0,0.772830253065765,1.186116437639847,arc_stretch_s9,A_secondary_endpoint
L15,high,0.96,global,50,25,0.1026694045174538,0.0017466638720044715,0.6666666666666666,6,21,0.2222222222222222,0.12,0.465760971513801,1.431349356086854,arc_stretch_s9,A_secondary_endpoint
L15,high,0.975,per_task,44,5,0.09034907597535935,0.0003493327744008943,0.8979591836734694,0,4,0.0,0.0,0.7909930698073419,1.1352301530178774,arc_stretch_s9,A_secondary_endpoint
L15,high,0.975,global,38,10,0.07802874743326489,0.0006986655488017886,0.7916666666666666,2,6,0.25,0.05263157894736842,0.5866532289735802,1.3494627278397187,arc_stretch_s9,A_secondary_endpoint
L15,high,0.98,per_task,39,3,0.08008213552361396,0.00020959966464053657,0.9285714285714286,0,2,0.0,0.0,0.8074514562332863,1.1500027913791373,arc_stretch_s9,A_secondary_endpoint
L15,high,0.98,global,34,6,0.06981519507186858,0.00041919932928107315,0.85,1,2,0.3333333333333333,0.029411764705882353,0.6445411594801884,1.3187676031201958,arc_stretch_s9,A_secondary_endpoint
L15,high,0.99,per_task,26,2,0.053388090349075976,0.00013973310976035772,0.9285714285714286,0,2,0.0,0.0,0.8035765326985144,1.1555482157413994,arc_stretch_s9,A_secondary_endpoint
L15,high,0.99,global,24,1,0.049281314168377825,6.986655488017886e-05,0.96,0,0,0.0,0.0,0.694998215765001,1.3812985101599222,arc_stretch_s9,A_secondary_endpoint
L15,high,0.995,per_task,14,2,0.028747433264887063,0.00013973310976035772,0.875,0,2,0.0,0.0,0.7331339759426221,1.193506274040805,arc_stretch_s9,A_secondary_endpoint
L15,high,0.995,global,14,1,0.028747433264887063,6.986655488017886e-05,0.9333333333333333,0,0,0.0,0.0,0.66913728971887,1.3948308481290321,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.5,per_task,161,466,0.33059548254620125,0.032557814574163346,0.2567783094098884,32,429,0.06941431670281996,0.19875776397515527,0.21885096790856434,1.1733021419268752,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.5,global,162,985,0.3326488706365503,0.06881855655697618,0.14123801220575413,38,944,0.038696537678207736,0.2345679012345679,0.12146432468903483,1.1627941995918771,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.6,per_task,147,248,0.30184804928131415,0.017326905610284358,0.3721518987341772,24,215,0.100418410041841,0.16326530612244897,0.30405216822339626,1.2239738361633588,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.6,global,140,514,0.2874743326488706,0.03591140920841193,0.21406727828746178,22,476,0.04417670682730924,0.15714285714285714,0.1850242673665739,1.1569686578644696,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.7,per_task,131,138,0.26899383983572894,0.009641584573464682,0.48698884758364314,19,113,0.14393939393939395,0.1450381679389313,0.38545056960453794,1.2634274949529347,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.7,global,121,250,0.24845995893223818,0.017466638720044714,0.3261455525606469,12,215,0.05286343612334802,0.09917355371900827,0.2850843941707199,1.1440315893452166,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.75,per_task,123,105,0.25256673511293637,0.00733598826241878,0.5394736842105263,12,82,0.1276595744680851,0.0975609756097561,0.44682661400922813,1.2073445656470785,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.75,global,114,155,0.23408624229979466,0.010829316006427723,0.42379182156133827,8,125,0.06015037593984962,0.07017543859649122,0.3679366145317071,1.1518066015276058,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.8,per_task,115,72,0.23613963039014374,0.0050303919513728776,0.6149732620320856,9,51,0.15,0.0782608695652174,0.5052120010103838,1.2172578260258822,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.8,global,106,98,0.21765913757700206,0.006846922378257528,0.5196078431372549,5,69,0.06756756756756757,0.04716981132075472,0.4562416023048302,1.1388874677633796,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.85,per_task,96,51,0.1971252566735113,0.0035631942988891218,0.6530612244897959,6,29,0.17142857142857143,0.0625,0.5523397542171581,1.1823541932363573,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.85,global,94,58,0.19301848049281314,0.004052260183050374,0.618421052631579,4,33,0.10810810810810811,0.0425531914893617,0.5390477957868619,1.147247159649088,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.9,per_task,81,31,0.16632443531827515,0.0021658632012855447,0.7232142857142857,2,15,0.11764705882352941,0.024691358024691357,0.626907868385542,1.153621324895409,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.9,global,82,38,0.16837782340862423,0.0026549290854467967,0.6833333333333333,2,15,0.11764705882352941,0.024390243902439025,0.6080659052025259,1.1237816945282246,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.925,per_task,56,26,0.11498973305954825,0.0018165304268846503,0.6829268292682927,1,12,0.07692307692307693,0.017857142857142856,0.6187302936904088,1.103755281150022,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.925,global,78,29,0.1601642710472279,0.002026130091525187,0.7289719626168224,1,10,0.09090909090909091,0.01282051282051282,0.6458414200513554,1.128716647747456,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.95,per_task,42,18,0.08624229979466119,0.0012575979878432194,0.7,1,5,0.16666666666666666,0.023809523809523808,0.652477426382126,1.0728340501852736,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.95,global,66,18,0.13552361396303902,0.0012575979878432194,0.7857142857142857,0,4,0.0,0.0,0.69917361470597,1.1237756534115058,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.96,per_task,37,16,0.07597535934291581,0.0011178648780828617,0.6981132075471698,1,3,0.25,0.02702702702702703,0.6509437970894362,1.0724631076732616,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.96,global,64,18,0.13141683778234087,0.0012575979878432194,0.7804878048780488,0,4,0.0,0.0,0.7009192695266336,1.1135202566269178,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.975,per_task,26,10,0.053388090349075976,0.0006986655488017886,0.7222222222222222,1,1,0.5,0.038461538461538464,0.7075769813907393,1.0206977349696957,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.975,global,53,14,0.10882956878850103,0.000978131768322504,0.7910447761194029,0,1,0.0,0.0,0.7372010776446544,1.073038008363713,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.98,per_task,24,10,0.049281314168377825,0.0006986655488017886,0.7058823529411765,0,1,0.0,0.0,0.7347260227797716,0.9607422781495235,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.98,global,48,11,0.09856262833675565,0.0007685321036819675,0.8135593220338984,0,1,0.0,0.0,0.7445201874898038,1.0927297012279336,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.99,per_task,12,6,0.024640657084188913,0.00041919932928107315,0.6666666666666666,0,0,0.0,0.0,0.7429228812290193,0.8973564868049267,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.99,global,30,9,0.061601642710472276,0.0006287989939216097,0.7692307692307693,0,0,0.0,0.0,0.7620110981958863,1.0094744959121673,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.995,per_task,2,2,0.004106776180698152,0.00013973310976035772,0.5,0,0,0.0,0.0,0.538897601145795,0.9278200514103393,arc_stretch_s9,A_secondary_endpoint
front_median,low,0.995,global,19,3,0.039014373716632446,0.00020959966464053657,0.8636363636363636,0,0,0.0,0.0,0.8114953668708055,1.06425298146386,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.5,per_task,110,773,0.22587268993839835,0.054006846922378254,0.1245753114382786,28,751,0.03594351732991014,0.2545454545454545,0.12814654022233224,0.972131680044911,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.5,global,297,2071,0.6098562628336756,0.1446936351568504,0.12542229729729729,170,1967,0.0795507721104352,0.5723905723905723,0.123039868653116,1.0193630623168008,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.6,per_task,90,503,0.18480492813141683,0.035142877104729964,0.15177065767284992,20,484,0.03968253968253968,0.2222222222222222,0.15249275432989395,0.9952647149681493,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.6,global,208,1206,0.4271047227926078,0.08425906518549571,0.1471004243281471,114,1100,0.09390444810543658,0.5480769230769231,0.1460126371169045,1.007449952502205,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.7,per_task,62,292,0.1273100616016427,0.020401034025012227,0.1751412429378531,13,277,0.04482758620689655,0.20967741935483872,0.17818658423201836,0.9829092560066145,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.7,global,129,643,0.2648870636550308,0.04492419478795501,0.16709844559585493,68,566,0.10725552050473186,0.5271317829457365,0.1665630306585291,1.0032144884444585,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.75,per_task,57,219,0.11704312114989733,0.01530077551875917,0.20652173913043478,10,205,0.046511627906976744,0.17543859649122806,0.2086646883096208,0.9897301781314994,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.75,global,86,381,0.17659137577002054,0.026619157409348147,0.1841541755888651,50,326,0.13297872340425532,0.5813953488372093,0.1773796961222111,1.0381919668076696,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.8,per_task,48,142,0.09856262833675565,0.009921050792985399,0.25263157894736843,7,130,0.051094890510948905,0.14583333333333334,0.25431280066136125,0.9933891581170092,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.8,global,63,237,0.1293634496919918,0.01655837350660239,0.21,35,193,0.15350877192982457,0.5555555555555556,0.20546135383145014,1.0220900236658284,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.85,per_task,37,70,0.07597535934291581,0.00489065884161252,0.34579439252336447,6,61,0.08955223880597014,0.16216216216216217,0.3210011315467083,1.0772373008692917,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.85,global,45,140,0.09240246406570841,0.00978131768322504,0.24324324324324326,23,107,0.17692307692307693,0.5111111111111111,0.24475235281454322,0.9938341366121883,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.9,per_task,33,37,0.06776180698151951,0.002585062530566618,0.4714285714285714,5,32,0.13513513513513514,0.15151515151515152,0.419096221336402,1.1248695345553188,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.9,global,22,60,0.045174537987679675,0.004191993292810731,0.2682926829268293,13,42,0.23636363636363636,0.5909090909090909,0.2539716467260197,1.0563883267499496,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.925,per_task,28,18,0.057494866529774126,0.0012575979878432194,0.6086956521739131,4,13,0.23529411764705882,0.14285714285714285,0.5370933045218764,1.13331454153162,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.925,global,18,35,0.03696098562628337,0.00244532942080626,0.33962264150943394,10,19,0.3448275862068966,0.5555555555555556,0.31345288653556747,1.0834886392756093,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.95,per_task,24,9,0.049281314168377825,0.0006287989939216097,0.7272727272727273,4,4,0.5,0.16666666666666666,0.6243120067741192,1.1649186935081004,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.95,global,11,21,0.022587268993839837,0.001467197652483756,0.34375,7,9,0.4375,0.6363636363636364,0.29540803666093596,1.1636447128706593,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.96,per_task,21,9,0.043121149897330596,0.0006287989939216097,0.7,3,4,0.42857142857142855,0.14285714285714285,0.5956767184336037,1.175134059025717,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.96,global,10,13,0.02053388090349076,0.0009082652134423251,0.43478260869565216,6,6,0.5,0.6,0.2917730501604401,1.490139711178171,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.975,per_task,15,5,0.030800821355236138,0.0003493327744008943,0.75,1,0,1.0,0.06666666666666667,0.7381851595164539,1.0160052533314072,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.975,global,4,6,0.008213552361396304,0.00041919932928107315,0.4,3,0,1.0,0.75,0.3357019751818194,1.1915330548274439,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.98,per_task,15,5,0.030800821355236138,0.0003493327744008943,0.75,1,0,1.0,0.06666666666666667,0.7427205623403742,1.0098010450076778,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.98,global,2,5,0.004106776180698152,0.0003493327744008943,0.2857142857142857,1,0,1.0,0.5,0.3974684792260947,0.7188350791252579,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.99,per_task,8,2,0.01642710472279261,0.00013973310976035772,0.8,0,0,0.0,0.0,0.7846194257900978,1.0196025916569862,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.99,global,1,4,0.002053388090349076,0.00027946621952071543,0.2,0,0,0.0,0.0,0.4586062927273469,0.43610391564972506,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.995,per_task,6,1,0.012320328542094456,6.986655488017886e-05,0.8571428571428571,0,0,0.0,0.0,0.7657739218070481,1.1193158094496083,arc_stretch_s9,A_secondary_endpoint
front_median,high,0.995,global,1,4,0.002053388090349076,0.00027946621952071543,0.2,0,0,0.0,0.0,0.4638361879391658,0.43118671030952616,arc_stretch_s9,A_secondary_endpoint
back_median,low,0.5,per_task,133,313,0.2731006160164271,0.02186823167749598,0.2982062780269058,24,284,0.07792207792207792,0.18045112781954886,0.24143269575987536,1.23515283250408,arc_stretch_s9,A_secondary_endpoint
back_median,low,0.5,global,111,840,0.22792607802874743,0.05868790609935024,0.1167192429022082,33,825,0.038461538461538464,0.2972972972972973,0.08914784612014261,1.3092772061470586,arc_stretch_s9,A_secondary_endpoint
back_median,low,0.6,per_task,119,191,0.24435318275154005,0.013344511982114162,0.38387096774193546,19,163,0.1043956043956044,0.15966386554621848,0.3144859428085752,1.2206299725631753,arc_stretch_s9,A_secondary_endpoint
