cohort,quantity,layer,group,chunk,alive,alive_risk,prior,auc_pooled,auc_within_suite,auc_within_task
development_main,lam1_share,L12,back,6,14800,487,0.0329054054054054,0.4853570030318068,0.478370590284464,0.48873958613276003
development_main,lam1_share,L12,back,8,13666,487,0.03563588467730133,0.46110567602337926,0.44957879364230574,0.48693972179289025
development_main,lam1_share,L12,back,10,10516,487,0.04631038417649296,0.3490118901591954,0.3530719538513283,0.5264847264338017
development_main,lam1_share,L12,back,12,8342,487,0.058379285543035245,0.3934230149383657,0.34485542782642076,0.5137786081270435
development_main,lam1_share,L12,back,14,4808,487,0.10128951747088186,0.5033385970906613,0.5017609367765448,0.4342965762259284
development_main,lam1_share,L12,back,16,3554,487,0.13702870005627463,0.5011525619815898,0.6567463093239534,0.47626943125756305
development_main,lam1_share,L12,back,18,3059,487,0.15920235371036287,0.4516499755701106,0.5956854261138035,0.522633689479775
development_main,lam1_share,L12,back,20,2776,487,0.17543227665706052,0.332218726648205,0.40475649337703457,0.4640751828647264
development_main,lam1_share,L12,back,24,1312,361,0.27515243902439024,0.33568834089207744,0.3826948927934713,0.4152817094329285
development_main,lam1_share,L12,back,28,671,324,0.4828614008941878,0.39231330273597326,0.3642807072201885,0.3317360460447062
development_main,lam1_share,L12,back,32,515,222,0.43106796116504853,0.31453125480429234,0.31453125480429234,0.31779905093671995
development_main,lam1_share,L13,back,4,14800,487,0.0329054054054054,0.6095636697357739,0.571152768767601,0.5068171638448445
development_main,lam1_share,L13,back,6,14800,487,0.0329054054054054,0.6233765889082038,0.572763694897446,0.4935172743288841
development_main,lam1_share,L13,back,8,13666,487,0.03563588467730133,0.6187825569675358,0.5859241389694032,0.4884451313755796
development_main,lam1_share,L13,back,10,10516,487,0.04631038417649296,0.485109199747836,0.4799651886566051,0.5109796841122505
development_main,lam1_share,L13,back,12,8342,487,0.058379285543035245,0.45792384295959754,0.4067649011808878,0.47539341788524414
development_main,lam1_share,L13,back,14,4808,487,0.10128951747088186,0.45784329146563246,0.4344032380923932,0.4803693059672784
development_main,lam1_share,L13,back,16,3554,487,0.13702870005627463,0.498565239426926,0.6090539811335838,0.5242367122777623
development_main,lam1_share,L13,back,18,3059,487,0.15920235371036287,0.49758734883007977,0.5775877424095116,0.5494254110934682
development_main,lam1_share,L13,back,20,2776,487,0.17543227665706052,0.455626094983328,0.4581529063693709,0.5363260393197741
development_main,lam1_share,L13,back,24,1312,361,0.27515243902439024,0.37911106838988556,0.37462937716295963,0.40765683499223815
development_main,lam1_share,L13,back,28,671,324,0.4828614008941878,0.5724196819297683,0.5446556066152608,0.6304109222326328
development_main,lam1_share,L13,back,32,515,222,0.43106796116504853,0.4161055253205424,0.4161055253205424,0.4477878048111474
development_main,lam1_share,L14,back,4,14800,487,0.0329054054054054,0.5040672520824035,0.5007933110109449,0.5263489504016244
development_main,lam1_share,L14,back,6,14800,487,0.0329054054054054,0.6616764443977711,0.6066133970474871,0.5333243751679656
development_main,lam1_share,L14,back,8,13666,487,0.03563588467730133,0.6440250208275782,0.5919041417106036,0.5145285935085008
development_main,lam1_share,L14,back,10,10516,487,0.04631038417649296,0.4925060241111864,0.4796805956647298,0.5215311373965109
development_main,lam1_share,L14,back,12,8342,487,0.058379285543035245,0.4571781663806388,0.43358857099997133,0.5357309668379262
development_main,lam1_share,L14,back,14,4808,487,0.10128951747088186,0.42608183043795,0.44666855854106613,0.4539612138218189
development_main,lam1_share,L14,back,16,3554,487,0.13702870005627463,0.47033500286885166,0.6402690063154529,0.409429395885693
development_main,lam1_share,L14,back,18,3059,487,0.15920235371036287,0.46801081621378227,0.5989769261026711,0.4510724762494281
development_main,lam1_share,L14,back,20,2776,487,0.17543227665706052,0.3902495911613708,0.45059690423215865,0.46864294311903953
development_main,lam1_share,L14,back,24,1312,361,0.27515243902439024,0.32630472079251754,0.4188633915207215,0.4059903205186741
development_main,lam1_share,L14,back,28,671,324,0.4828614008941878,0.37547141281531293,0.38018926707687517,0.46182572614107886
development_main,lam1_share,L14,back,32,515,222,0.43106796116504853,0.3898318113335178,0.3898318113335178,0.4466906218284554
development_main,lam1_share,L15,back,4,14800,487,0.0329054054054054,0.5157965841710506,0.5380166102998317,0.529164800382215
development_main,lam1_share,L15,back,6,14800,487,0.0329054054054054,0.6009868686742613,0.5862368952561497,0.5303353339902654
development_main,lam1_share,L15,back,8,13666,487,0.03563588467730133,0.6187942425359989,0.5756858233357167,0.511774343122102
development_main,lam1_share,L15,back,10,10516,487,0.04631038417649296,0.45559816982496143,0.462862844912878,0.5227656767204463
development_main,lam1_share,L15,back,12,8342,487,0.058379285543035245,0.43099361240764,0.41056423628345723,0.5309345022096073
development_main,lam1_share,L15,back,14,4808,487,0.10128951747088186,0.49199126371519253,0.5190924977222828,0.4982915073204951
development_main,lam1_share,L15,back,16,3554,487,0.13702870005627463,0.5444665308453438,0.6731853065792629,0.5288792702224705
development_main,lam1_share,L15,back,18,3059,487,0.15920235371036287,0.504375025946778,0.5899744695378542,0.5393331000888123
development_main,lam1_share,L15,back,20,2776,487,0.17543227665706052,0.3404964193540574,0.37873513720423935,0.4898459924076417
development_main,lam1_share,L15,back,24,1312,361,0.27515243902439024,0.42356638732810775,0.38145312753239075,0.46157885124646153
development_main,lam1_share,L15,back,28,671,324,0.4828614008941878,0.5763155085921656,0.5521328244671184,0.5431133717039218
development_main,lam1_share,L15,back,32,515,222,0.43106796116504853,0.38329797374165975,0.38329797374165975,0.32731711331157254
development_main,lam12_share,L2,front,4,14800,487,0.0329054054054054,0.5030260682589068,0.5169941801009181,0.48869180925079875
development_main,lam12_share,L2,front,6,14800,487,0.0329054054054054,0.42559714026291917,0.4857356697682447,0.5021111409716623
development_main,lam12_share,L2,front,8,13666,487,0.03563588467730133,0.46072176614746907,0.46255358337671315,0.5593013910355487
development_main,lam12_share,L2,front,10,10516,487,0.04631038417649296,0.44680641744689886,0.42702063254584044,0.5483592200797821
development_main,lam12_share,L2,front,12,8342,487,0.058379285543035245,0.48406552543077364,0.4337429930973323,0.5529542269967305
development_main,lam12_share,L2,front,14,4808,487,0.10128951747088186,0.5347567179435515,0.5119217958866668,0.5555486411260211
development_main,lam12_share,L2,front,16,3554,487,0.13702870005627463,0.4602046425183228,0.46411417113011966,0.5209322349436842
development_main,lam12_share,L2,front,18,3059,487,0.15920235371036287,0.4140159704414305,0.35702291804276354,0.45389832333073177
development_main,lam12_share,L2,front,20,2776,487,0.17543227665706052,0.3227210217960552,0.3025012560109093,0.4287676306286843
development_main,lam12_share,L2,front,24,1312,361,0.27515243902439024,0.36085357008659785,0.4148735353843514,0.3419208291480231
development_main,lam12_share,L2,front,28,671,324,0.4828614008941878,0.4148388301846515,0.42512397123348133,0.3926649712220586
development_main,lam12_share,L2,front,32,515,222,0.43106796116504853,0.5314546628539802,0.5314546628539802,0.5072002633239159
development_main,lam12_share,L3,front,4,14800,487,0.0329054054054054,0.45168899885817676,0.4712731675793171,0.5016094837110693
development_main,lam12_share,L3,front,6,14800,487,0.0329054054054054,0.4068122186418602,0.43372955261122714,0.5072889605542118
development_main,lam12_share,L3,front,8,13666,487,0.03563588467730133,0.4722452947279545,0.4515796673155074,0.48975579598145286
development_main,lam12_share,L3,front,10,10516,487,0.04631038417649296,0.5077088558171037,0.44761437025102174,0.5385986435499178
development_main,lam12_share,L3,front,12,8342,487,0.058379285543035245,0.5028053385476233,0.4652671612585842,0.5505335393238242
development_main,lam12_share,L3,front,14,4808,487,0.10128951747088186,0.5727370318396333,0.6377869550281541,0.5817643864135231
development_main,lam12_share,L3,front,16,3554,487,0.13702870005627463,0.4949803465251411,0.5976263756761798,0.536430699059853
development_main,lam12_share,L3,front,18,3059,487,0.15920235371036287,0.3833492739692343,0.4094113892579096,0.46887531286164114
development_main,lam12_share,L3,front,20,2776,487,0.17543227665706052,0.36458537976914857,0.3520140035248052,0.46510910157093915
development_main,lam12_share,L3,front,24,1312,361,0.27515243902439024,0.3710396695707391,0.3017847098416452,0.4426079810063008
development_main,lam12_share,L3,front,28,671,324,0.4828614008941878,0.4022174191482549,0.33526754420126176,0.27945388836835766
development_main,lam12_share,L3,front,32,515,222,0.43106796116504853,0.1927558958275682,0.1927558958275682,0.16177963079792634
development_main,lam12_share,L4,front,4,14800,487,0.0329054054054054,0.48374139274888456,0.4638987403617074,0.526910328764669
development_main,lam12_share,L4,front,6,14800,487,0.0329054054054054,0.42617350347489275,0.47681169987293315,0.49539848905610795
development_main,lam12_share,L4,front,8,13666,487,0.03563588467730133,0.5276514827506208,0.5704714661978268,0.530466769706337
development_main,lam12_share,L4,front,10,10516,487,0.04631038417649296,0.48476533043905734,0.4396738689212855,0.5231707599361126
development_main,lam12_share,L4,front,12,8342,487,0.058379285543035245,0.42477463052738484,0.3509953607189893,0.4964969640354974
development_main,lam12_share,L4,front,14,4808,487,0.10128951747088186,0.4264061621601586,0.43833510074231175,0.49625489353035684
development_main,lam12_share,L4,front,16,3554,487,0.13702870005627463,0.3511069348546393,0.48669291443494017,0.43207204691426976
development_main,lam12_share,L4,front,18,3059,487,0.15920235371036287,0.3047724507490236,0.4048155349893499,0.4197459428909761
development_main,lam12_share,L4,front,20,2776,487,0.17543227665706052,0.21663423766733678,0.255493552477332,0.42064288139254963
development_main,lam12_share,L4,front,24,1312,361,0.27515243902439024,0.2788229913984696,0.3518700365140956,0.46710346087115334
development_main,lam12_share,L4,front,28,671,324,0.4828614008941878,0.3015618884975273,0.3158994729599917,0.39001472359791195
development_main,lam12_share,L4,front,32,515,222,0.43106796116504853,0.28167758201887894,0.28167758201887894,0.25726197986669225
development_main,lam12_share,L5,front,4,14800,487,0.0329054054054054,0.48172717009895083,0.44839147312183775,0.521078563110275
development_main,lam12_share,L5,front,6,14800,487,0.0329054054054054,0.3701802657540115,0.4075328401468965,0.48408134014153903
development_main,lam12_share,L5,front,8,13666,487,0.03563588467730133,0.35230516534845663,0.38327719274081545,0.48105718701700156
development_main,lam12_share,L5,front,10,10516,487,0.04631038417649296,0.45760395469155873,0.42907523336179265,0.5437296976150243
development_main,lam12_share,L5,front,12,8342,487,0.058379285543035245,0.4940906601557752,0.4818741548147707,0.4939729817123558
development_main,lam12_share,L5,front,14,4808,487,0.10128951747088186,0.5399762014173652,0.631746150284528,0.494093820008599
development_main,lam12_share,L5,front,16,3554,487,0.13702870005627463,0.4789489223896965,0.5475865710022118,0.43682514195289956
development_main,lam12_share,L5,front,18,3059,487,0.15920235371036287,0.41146480339527564,0.5060931713435406,0.3972737303872756
development_main,lam12_share,L5,front,20,2776,487,0.17543227665706052,0.3368637434816814,0.48211380655039593,0.41983272121230825
development_main,lam12_share,L5,front,24,1312,361,0.27515243902439024,0.34934359807870996,0.36755060014681906,0.5210254771253767
development_main,lam12_share,L5,front,28,671,324,0.4828614008941878,0.49188814174404955,0.5081133006205052,0.4663632713157542
development_main,lam12_share,L5,front,32,515,222,0.43106796116504853,0.2600006149494204,0.2600006149494204,0.17829223468744
development_main,lam12_share,L12,back,4,14800,487,0.0329054054054054,0.3856007612728682,0.46420098375550817,0.5311535130938517
development_main,lam12_share,L12,back,6,14800,487,0.0329054054054054,0.3956603974704003,0.4518557432788236,0.49802621756397625
development_main,lam12_share,L12,back,8,13666,487,0.03563588467730133,0.38942406195657236,0.41738555657506604,0.48424729520865534
development_main,lam12_share,L12,back,10,10516,487,0.04631038417649296,0.3639892975668303,0.3726838903415919,0.5233057876746681
development_main,lam12_share,L12,back,12,8342,487,0.058379285543035245,0.40259986903279016,0.36822941829195927,0.5052994646642475
development_main,lam12_share,L12,back,14,4808,487,0.10128951747088186,0.49064499006095535,0.5306192403626424,0.4546740286483673
development_main,lam12_share,L12,back,16,3554,487,0.13702870005627463,0.45836583247914975,0.5941455485383857,0.46994554593688914
development_main,lam12_share,L12,back,18,3059,487,0.15920235371036287,0.3750203582411757,0.48271034800097967,0.487660467744974
development_main,lam12_share,L12,back,20,2776,487,0.17543227665706052,0.2992752589610341,0.3721540387728574,0.4578716706274498
development_main,lam12_share,L12,back,24,1312,361,0.27515243902439024,0.3717736979007372,0.300788437520855,0.4745000456579307
development_main,lam12_share,L12,back,28,671,324,0.4828614008941878,0.42148308250613725,0.364209310174728,0.34004818632043904
development_main,lam12_share,L12,back,32,515,222,0.43106796116504853,0.25709497893798233,0.25709497893798233,0.2598952190251529
development_main,lam12_share,L13,back,4,14800,487,0.0329054054054054,0.5376331822235957,0.5350963782516871,0.49598375586013316
development_main,lam12_share,L13,back,6,14800,487,0.0329054054054054,0.516265636945549,0.5279892962215836,0.4785989429364866
development_main,lam12_share,L13,back,8,13666,487,0.03563588467730133,0.5201893903451964,0.5364819327217621,0.5149706336939722
development_main,lam12_share,L13,back,10,10516,487,0.04631038417649296,0.49270800510142765,0.4420906789996244,0.5279738894932988
development_main,lam12_share,L13,back,12,8342,487,0.058379285543035245,0.47019267341718546,0.3880687972504043,0.4782452484460892
development_main,lam12_share,L13,back,14,4808,487,0.10128951747088186,0.4893037061255214,0.5296379549833465,0.4471725011880247
development_main,lam12_share,L13,back,16,3554,487,0.13702870005627463,0.5022411857295218,0.6262874064007248,0.5037349902261938
development_main,lam12_share,L13,back,18,3059,487,0.15920235371036287,0.43680163249143356,0.5046209023237174,0.539635869418952
development_main,lam12_share,L13,back,20,2776,487,0.17543227665706052,0.3727738142334152,0.38184027528569264,0.5021912903922718
