candidate,episode_id,outcome,relative_query,query,layer_group,within_flow_wj,late_flow_wj,route_acceleration,gate_entropy,top12_margin,state_action_gap,chunk_jump_full_h,chunk_jump_d9_h
4,100000004,success,1,34,front,0.02215624786913395,0.029897924978286028,0.011994537702673171,0.9977091250452824,0.0014686535869259387,0.25099562108516693,0.03865177743136883,0.04178859852254391
4,100000004,success,1,34,back,0.01606156979687512,0.025499293580651283,0.007100548221895274,0.9974979062724517,0.002144593861885369,0.11283018067479134,0.03945338632911444,0.05922403000295162
4,100000004,success,2,35,front,0.021481475327163935,0.02806531870737672,0.011491299392369286,0.9980371251975284,0.0016838129668030888,0.30494874343276024,0.04022617731243372,0.035382320173084736
4,100000004,success,2,35,back,0.015955455135554075,0.02445397526025772,0.006771865529874686,0.9974138531914956,0.001681540161371231,0.09819904901087284,0.035000523552298546,0.04889805614948273
4,100000004,success,3,36,front,0.020978861954063177,0.02763060014694929,0.011310489082985296,0.9980803719549144,0.0014724924112670124,0.32597022876143456,0.03606252744793892,0.024231230840086937
4,100000004,success,3,36,back,0.015327808680012822,0.02400735719129443,0.0066810097661031045,0.997425706235793,0.0017913725459948182,0.09905973635613918,0.02609474351629615,0.03256632899865508
4,100000004,success,4,37,front,0.020139530766755342,0.02681214129552245,0.01107494450536483,0.9978635499873186,0.0017639488214626908,0.35633209347724915,0.030942226760089397,0.02413082355633378
4,100000004,success,4,37,back,0.014964395435526967,0.023413752671331167,0.006609196639960477,0.9972379906120292,0.002469661267241463,0.10692463256418705,0.022702328395098448,0.030209564603865147
4,100000004,success,5,38,front,0.02035266114398837,0.027429700829088688,0.010992454067842028,0.9977814626680618,0.001476273944717832,0.3728236183524132,0.03214029036462307,0.02280881628394127
4,100000004,success,5,38,back,0.014953236328437924,0.024164549075067043,0.006690743218567216,0.9974632311303847,0.0014458055375143886,0.11209800280630589,0.02079616254195571,0.02752730529755354
4,100000004,success,6,39,front,0.021285673137754202,0.028378999792039394,0.01145275856894798,0.9975355532747257,0.0018714965553954244,0.38585859537124634,0.03402535244822502,0.02482837252318859
4,100000004,success,6,39,back,0.015665553975850344,0.02506216149777174,0.007041967559823799,0.9973625180900394,0.002365888882195577,0.11523976363241673,0.02318222029134631,0.03009840101003647
4,100000004,success,7,40,front,0.020491051021963358,0.027526776771992445,0.011348204420865848,0.9976844799314137,0.0019866856455337256,0.39440175890922546,0.031015635933727026,0.024764704052358866
4,100000004,success,7,40,back,0.014716393779963255,0.023414683062583208,0.006825595517736488,0.9977220925371575,0.0011741413618437946,0.1111846249550581,0.023135621566325426,0.03155558928847313
4,100000004,success,8,41,front,0.02108364040032029,0.029236131347715855,0.01114689674903477,0.9976867105463954,0.0017845148977357894,0.4084603451192379,0.032774250488728285,0.024930955842137337
4,100000004,success,8,41,back,0.01602670457214117,0.026010630186647177,0.007151788252972394,0.9973466784878949,0.0016959966160356998,0.11406905762851238,0.02624501334503293,0.0350069347769022
7,100000007,success,-8,22,front,0.02096837619319558,0.027753619011491537,0.011574696316407328,0.9984677387984118,0.0015220597560983151,0.29096364229917526,0.032295776065438986,0.027431946713477373
7,100000007,success,-8,22,back,0.014068096410483122,0.022205688059329987,0.00651990360230634,0.998084877900367,0.0018623176438268274,0.11802958324551582,0.02532379887998104,0.03575622057542205
7,100000007,success,-7,23,front,0.021246409974992275,0.028589580673724413,0.011543799383726303,0.9984442717657016,0.0018303171964362264,0.2851301580667496,0.036333274096250534,0.02602550620213151
7,100000007,success,-7,23,back,0.014836124377325177,0.023456412833184004,0.006602250971034784,0.9981509381563899,0.0014999150880612433,0.11870570853352547,0.024492048658430576,0.031970580108463764
7,100000007,success,-6,24,front,0.020949853118509054,0.027972734533250332,0.011601704543768715,0.9981080921185804,0.0014686445065308362,0.2628483325242996,0.03561339247971773,0.028758146334439516
7,100000007,success,-6,24,back,0.013860973063856363,0.021717357449233532,0.006460664724999135,0.9982158272105603,0.001574692752910778,0.10596790909767151,0.028060301672667265,0.037809998728334904
7,100000007,success,-5,25,front,0.022156819235533476,0.030461284331977367,0.0121409008659336,0.9977653289755842,0.0017234580591320992,0.24312595278024673,0.0353082362562418,0.02990350779145956
7,100000007,success,-5,25,back,0.0141385265160352,0.02184285642579198,0.006534012095209233,0.9980316785069755,0.0016593859472777694,0.10672415979206562,0.025884458795189857,0.035641579423099756
7,100000007,success,-4,26,front,0.022187563590705395,0.031645423732697964,0.01164531187936219,0.9977530029789969,0.0024414455983787775,0.2356916330754757,0.03837782796472311,0.030282082501798868
7,100000007,success,-4,26,back,0.013914784649387002,0.02116561308503151,0.006391324927392365,0.9976863029475129,0.0016662558628013358,0.11975383758544922,0.02558004902675748,0.03550921939313412
7,100000007,success,-3,27,front,0.022087611723691225,0.03129331115633249,0.011911746804218599,0.9976452283310073,0.0019073472649324685,0.23728196695446968,0.037629579193890095,0.0289820097386837
