corpus,sites,r,d,t,variant,stat,metric,name,value
A,,16,8,20,real,nll_w8,raw,rho_base,-0.25308284835691824
A,,16,8,20,real,nll_w8,raw,rho_min,-0.5372083559413999
A,,16,8,20,real,nll_w8,raw,rho_max,-0.09150841020075963
A,,16,8,20,real,nll_w8,resid,auc_succ,0.5264234572110467
A,,16,8,20,real,nll_w8,resid,det,0.5264234572110467
A,,16,8,20,real,nll_w8,resid,npairs,2933.0
A,,16,8,20,real,zfnorm_w8,raw,auc_succ,0.3358336174565292
A,,16,8,20,real,zfnorm_w8,raw,det,0.6641663825434708
A,,16,8,20,real,zfnorm_w8,raw,npairs,2933.0
A,,16,8,20,real,zfnorm_w8,raw,rho_base,0.069049986148982
A,,16,8,20,real,zfnorm_w8,raw,rho_min,-0.5165626695604992
A,,16,8,20,real,zfnorm_w8,raw,rho_max,0.5189229517091698
A,,16,8,20,real,zfnorm_w8,resid,auc_succ,0.39072621888851006
A,,16,8,20,real,zfnorm_w8,resid,det,0.6092737811114899
A,,16,8,20,real,zfnorm_w8,resid,npairs,2933.0
A,,16,8,20,real,pcaz_w8,raw,auc_succ,0.4105011933174224
A,,16,8,20,real,pcaz_w8,raw,det,0.5894988066825776
A,,16,8,20,real,pcaz_w8,raw,npairs,2933.0
A,,16,8,20,real,pcaz_w8,raw,rho_base,0.6756646437693695
A,,16,8,20,real,pcaz_w8,raw,rho_min,0.5716901790558871
A,,16,8,20,real,pcaz_w8,raw,rho_max,0.7496744438415627
A,,16,8,20,real,pcaz_w8,resid,auc_succ,0.4435731333106035
A,,16,8,20,real,pcaz_w8,resid,det,0.5564268666893966
A,,16,8,20,real,pcaz_w8,resid,npairs,2933.0
A,,16,8,20,real,innov_cum,raw,auc_succ,0.33856120013637914
A,,16,8,20,real,innov_cum,raw,det,0.6614387998636209
A,,16,8,20,real,innov_cum,raw,npairs,2933.0
A,,16,8,20,real,innov_cum,raw,rho_base,0.10920920194733358
A,,16,8,20,real,innov_cum,raw,rho_min,-0.1357712142522269
A,,16,8,20,real,innov_cum,raw,rho_max,0.4270979840600094
A,,16,8,20,real,innov_cum,resid,auc_succ,0.3477667916808728
A,,16,8,20,real,innov_cum,resid,det,0.6522332083191271
A,,16,8,20,real,innov_cum,resid,npairs,2933.0
A,,16,8,20,real,nis_cum,raw,auc_succ,0.5373337879304466
A,,16,8,20,real,nis_cum,raw,det,0.5373337879304466
A,,16,8,20,real,nis_cum,raw,npairs,2933.0
A,,16,8,20,real,nis_cum,raw,rho_base,-0.07087114540414574
A,,16,8,20,real,nis_cum,raw,rho_min,-0.3975990233315247
A,,16,8,20,real,nis_cum,raw,rho_max,0.0991589799240369
A,,16,8,20,real,nis_cum,resid,auc_succ,0.4988066825775656
A,,16,8,20,real,nis_cum,resid,det,0.5011933174224343
A,,16,8,20,real,nis_cum,resid,npairs,2933.0
A,,32,4,20,real,innov_w1,raw,auc_succ,0.46948516876917834
A,,32,4,20,real,innov_w1,raw,det,0.5305148312308217
A,,32,4,20,real,innov_w1,raw,npairs,2933.0
A,,32,4,20,real,innov_w1,raw,rho_base,-0.18286093126410063
A,,32,4,20,real,innov_w1,raw,rho_min,-0.5375293014533521
A,,32,4,20,real,innov_w1,raw,rho_max,0.19451476793248945
A,,32,4,20,real,innov_w1,resid,auc_succ,0.47118990794408455
A,,32,4,20,real,innov_w1,resid,det,0.5288100920559154
A,,32,4,20,real,innov_w1,resid,npairs,2933.0
A,,32,4,20,real,nis_w1,raw,auc_succ,0.5168769178315717
A,,32,4,20,real,nis_w1,raw,det,0.5168769178315717
A,,32,4,20,real,nis_w1,raw,npairs,2933.0
A,,32,4,20,real,nis_w1,raw,rho_base,-0.18288442171300334
A,,32,4,20,real,nis_w1,raw,rho_min,-0.5338255977496483
A,,32,4,20,real,nis_w1,raw,rho_max,0.22977027660571964
A,,32,4,20,real,nis_w1,resid,auc_succ,0.5032390044323218
A,,32,4,20,real,nis_w1,resid,det,0.5032390044323218
A,,32,4,20,real,nis_w1,resid,npairs,2933.0
A,,32,4,20,real,innov_w3,raw,auc_succ,0.40777361063757245
A,,32,4,20,real,innov_w3,raw,det,0.5922263893624276
A,,32,4,20,real,innov_w3,raw,npairs,2933.0
A,,32,4,20,real,innov_w3,raw,rho_base,0.16385463655513866
A,,32,4,20,real,innov_w3,raw,rho_min,-0.42060478199718704
A,,32,4,20,real,innov_w3,raw,rho_max,0.6022034692920769
A,,32,4,20,real,innov_w3,resid,auc_succ,0.4357313331060348
A,,32,4,20,real,innov_w3,resid,det,0.5642686668939652
A,,32,4,20,real,innov_w3,resid,npairs,2933.0
A,,32,4,20,real,nis_w3,raw,auc_succ,0.46334810773951585
A,,32,4,20,real,nis_w3,raw,det,0.5366518922604842
A,,32,4,20,real,nis_w3,raw,npairs,2933.0
A,,32,4,20,real,nis_w3,raw,rho_base,0.1487178189594362
A,,32,4,20,real,nis_w3,raw,rho_min,-0.43989685888420066
A,,32,4,20,real,nis_w3,raw,rho_max,0.6030942334739803
A,,32,4,20,real,nis_w3,resid,auc_succ,0.4793726559836345
A,,32,4,20,real,nis_w3,resid,det,0.5206273440163656
A,,32,4,20,real,nis_w3,resid,npairs,2933.0
A,,32,4,20,real,innov_w8,raw,auc_succ,0.29287419024889194
A,,32,4,20,real,innov_w8,raw,det,0.7071258097511081
A,,32,4,20,real,innov_w8,raw,npairs,2933.0
A,,32,4,20,real,innov_w8,raw,rho_base,0.011494623095866581
A,,32,4,20,real,innov_w8,raw,rho_min,-0.2616033755274262
A,,32,4,20,real,innov_w8,raw,rho_max,0.3270745428973277
A,,32,4,20,real,innov_w8,raw,p_perm,0.004975124378109453
A,,32,4,20,real,innov_w8,resid,auc_succ,0.3146948516876918
A,,32,4,20,real,innov_w8,resid,det,0.6853051483123083
A,,32,4,20,real,innov_w8,resid,npairs,2933.0
A,,32,4,20,real,innov_w8,resid,p_perm,0.004975124378109453
A,,32,4,20,real,nis_w8,raw,auc_succ,0.3753835663143539
A,,32,4,20,real,nis_w8,raw,det,0.6246164336856461
A,,32,4,20,real,nis_w8,raw,npairs,2933.0
A,,32,4,20,real,nis_w8,raw,rho_base,-0.04978536327697025
A,,32,4,20,real,nis_w8,raw,rho_min,-0.2162681669010783
A,,32,4,20,real,nis_w8,raw,rho_max,0.08788091889357712
A,,32,4,20,real,nis_w8,raw,p_perm,0.029850746268656716
A,,32,4,20,real,nis_w8,resid,auc_succ,0.3897033753835663
A,,32,4,20,real,nis_w8,resid,det,0.6102966246164336
A,,32,4,20,real,nis_w8,resid,npairs,2933.0
A,,32,4,20,real,nis_w8,resid,p_perm,0.05970149253731343
A,,32,4,20,real,innov_w12,raw,auc_succ,0.38220252301397883
A,,32,4,20,real,innov_w12,raw,det,0.6177974769860212
A,,32,4,20,real,innov_w12,raw,npairs,2933.0
A,,32,4,20,real,innov_w12,raw,rho_base,0.20850826921036988
A,,32,4,20,real,innov_w12,raw,rho_min,0.007899671823722457
A,,32,4,20,real,innov_w12,raw,rho_max,0.478296256104178
A,,32,4,20,real,innov_w12,resid,auc_succ,0.3893624275485851
A,,32,4,20,real,innov_w12,resid,det,0.6106375724514149
A,,32,4,20,real,innov_w12,resid,npairs,2933.0
A,,32,4,20,real,nis_w12,raw,auc_succ,0.43266280259120354
A,,32,4,20,real,nis_w12,raw,det,0.5673371974087964
A,,32,4,20,real,nis_w12,raw,npairs,2933.0
A,,32,4,20,real,nis_w12,raw,rho_base,0.31380324851524466
A,,32,4,20,real,nis_w12,raw,rho_min,0.10318799812470698
A,,32,4,20,real,nis_w12,raw,rho_max,0.4405588714053174
A,,32,4,20,real,nis_w12,raw,p_perm,0.21890547263681592
A,,32,4,20,real,nis_w12,resid,auc_succ,0.44766450733037844
A,,32,4,20,real,nis_w12,resid,det,0.5523354926696216
A,,32,4,20,real,nis_w12,resid,npairs,2933.0
A,,32,4,20,real,nis_w12,resid,p_perm,0.3383084577114428
A,,32,4,20,real,dzf_w3,raw,auc_succ,0.48448687350835323
A,,32,4,20,real,dzf_w3,raw,det,0.5155131264916468
A,,32,4,20,real,dzf_w3,raw,npairs,2933.0
A,,32,4,20,real,dzf_w3,raw,rho_base,0.5169485170761812
A,,32,4,20,real,dzf_w3,raw,rho_min,0.32894736842105265
A,,32,4,20,real,dzf_w3,raw,rho_max,0.6630567276136896
A,,32,4,20,real,dzf_w3,resid,auc_succ,0.5301738833958405
A,,32,4,20,real,dzf_w3,resid,det,0.5301738833958405
A,,32,4,20,real,dzf_w3,resid,npairs,2933.0
A,,32,4,20,real,dzf_w8,raw,auc_succ,0.431980906921241
A,,32,4,20,real,dzf_w8,raw,det,0.568019093078759
A,,32,4,20,real,dzf_w8,raw,npairs,2933.0
A,,32,4,20,real,dzf_w8,raw,rho_base,0.40863934035067373
A,,32,4,20,real,dzf_w8,raw,rho_min,-0.03237927292457949
A,,32,4,20,real,dzf_w8,raw,rho_max,0.6244725738396625
A,,32,4,20,real,dzf_w8,raw,p_perm,0.18407960199004975
A,,32,4,20,real,dzf_w8,resid,auc_succ,0.4606205250596659
A,,32,4,20,real,dzf_w8,resid,det,0.5393794749403341
A,,32,4,20,real,dzf_w8,resid,npairs,2933.0
A,,32,4,20,real,dzf_w8,resid,p_perm,0.40298507462686567
A,,32,4,20,real,dzf_w12,raw,auc_succ,0.4105011933174224
A,,32,4,20,real,dzf_w12,raw,det,0.5894988066825776
A,,32,4,20,real,dzf_w12,raw,npairs,2933.0
A,,32,4,20,real,dzf_w12,raw,rho_base,0.4779876798438308
A,,32,4,20,real,dzf_w12,raw,rho_min,0.09476397178513293
A,,32,4,20,real,dzf_w12,raw,rho_max,0.8205110173464604
A,,32,4,20,real,dzf_w12,resid,auc_succ,0.43470848960109104
A,,32,4,20,real,dzf_w12,resid,det,0.5652915103989089
A,,32,4,20,real,dzf_w12,resid,npairs,2933.0
A,,32,4,20,real,nll_w8,raw,auc_succ,0.3753835663143539
A,,32,4,20,real,nll_w8,raw,det,0.6246164336856461
A,,32,4,20,real,nll_w8,raw,npairs,2933.0
A,,32,4,20,real,nll_w8,raw,rho_base,-0.04978536327697025
A,,32,4,20,real,nll_w8,raw,rho_min,-0.2162681669010783
A,,32,4,20,real,nll_w8,raw,rho_max,0.08788091889357712
A,,32,4,20,real,nll_w8,resid,auc_succ,0.3897033753835663
A,,32,4,20,real,nll_w8,resid,det,0.6102966246164336
A,,32,4,20,real,nll_w8,resid,npairs,2933.0
A,,32,4,20,real,zfnorm_w8,raw,auc_succ,0.37504261847937265
A,,32,4,20,real,zfnorm_w8,raw,det,0.6249573815206273
A,,32,4,20,real,zfnorm_w8,raw,npairs,2933.0
A,,32,4,20,real,zfnorm_w8,raw,rho_base,-0.06440546254132729
A,,32,4,20,real,zfnorm_w8,raw,rho_min,-0.49564568638090073
A,,32,4,20,real,zfnorm_w8,raw,rho_max,0.33199945740640263
A,,32,4,20,real,zfnorm_w8,resid,auc_succ,0.41493351517217864
A,,32,4,20,real,zfnorm_w8,resid,det,0.5850664848278213
A,,32,4,20,real,zfnorm_w8,resid,npairs,2933.0
A,,32,4,20,real,pcaz_w8,raw,auc_succ,0.38220252301397883
A,,32,4,20,real,pcaz_w8,raw,det,0.6177974769860212
A,,32,4,20,real,pcaz_w8,raw,npairs,2933.0
A,,32,4,20,real,pcaz_w8,raw,rho_base,0.7079073811426212
A,,32,4,20,real,pcaz_w8,raw,rho_min,0.6674636661978434
A,,32,4,20,real,pcaz_w8,raw,rho_max,0.766783872480075
A,,32,4,20,real,pcaz_w8,resid,auc_succ,0.4258438458915786
A,,32,4,20,real,pcaz_w8,resid,det,0.5741561541084215
A,,32,4,20,real,pcaz_w8,resid,npairs,2933.0
A,,32,4,20,real,innov_cum,raw,auc_succ,0.35629048755540405
A,,32,4,20,real,innov_cum,raw,det,0.643709512444596
A,,32,4,20,real,innov_cum,raw,npairs,2933.0
A,,32,4,20,real,innov_cum,raw,rho_base,0.08608883532907552
A,,32,4,20,real,innov_cum,raw,rho_min,-0.050189907759088444
A,,32,4,20,real,innov_cum,raw,rho_max,0.21393109061313076
A,,32,4,20,real,innov_cum,resid,auc_succ,0.3753835663143539
A,,32,4,20,real,innov_cum,resid,det,0.6246164336856461
A,,32,4,20,real,innov_cum,resid,npairs,2933.0
A,,32,4,20,real,nis_cum,raw,auc_succ,0.41732015001704736
A,,32,4,20,real,nis_cum,raw,det,0.5826798499829526
A,,32,4,20,real,nis_cum,raw,npairs,2933.0
A,,32,4,20,real,nis_cum,raw,rho_base,0.11233482279473095
A,,32,4,20,real,nis_cum,raw,rho_min,0.004219409282700422
A,,32,4,20,real,nis_cum,raw,rho_max,0.2141074335322843
A,,32,4,20,real,nis_cum,resid,auc_succ,0.4357313331060348
A,,32,4,20,real,nis_cum,resid,det,0.5642686668939652
A,,32,4,20,real,nis_cum,resid,npairs,2933.0
A,,32,8,20,real,innov_w1,raw,auc_succ,0.4964200477326969
A,,32,8,20,real,innov_w1,raw,det,0.5035799522673031
A,,32,8,20,real,innov_w1,raw,npairs,2933.0
A,,32,8,20,real,innov_w1,raw,rho_base,-0.17018890486398403
A,,32,8,20,real,innov_w1,raw,rho_min,-0.513103609939053
A,,32,8,20,real,innov_w1,raw,rho_max,0.2516643225503985
A,,32,8,20,real,innov_w1,raw,p_perm,0.9502487562189055
A,,32,8,20,real,innov_w1,resid,auc_succ,0.49096488237299696
A,,32,8,20,real,innov_w1,resid,det,0.509035117627003
A,,32,8,20,real,innov_w1,resid,npairs,2933.0
A,,32,8,20,real,innov_w1,resid,p_perm,0.8656716417910447
A,,32,8,20,real,nis_w1,raw,auc_succ,0.555744971019434
A,,32,8,20,real,nis_w1,raw,det,0.555744971019434
A,,32,8,20,real,nis_w1,raw,npairs,2933.0
A,,32,8,20,real,nis_w1,raw,rho_base,-0.21042841427593517
A,,32,8,20,real,nis_w1,raw,rho_min,-0.4781997187060478
A,,32,8,20,real,nis_w1,raw,rho_max,0.22967651195499297
A,,32,8,20,real,nis_w1,raw,p_perm,0.38308457711442784
A,,32,8,20,real,nis_w1,resid,auc_succ,0.5216501875213092
A,,32,8,20,real,nis_w1,resid,det,0.5216501875213092
A,,32,8,20,real,nis_w1,resid,npairs,2933.0
A,,32,8,20,real,nis_w1,resid,p_perm,0.7114427860696517
A,,32,8,20,real,innov_w3,raw,auc_succ,0.4493692465052847
A,,32,8,20,real,innov_w3,raw,det,0.5506307534947152
A,,32,8,20,real,innov_w3,raw,npairs,2933.0
A,,32,8,20,real,innov_w3,raw,rho_base,0.16571666839645405
A,,32,8,20,real,innov_w3,raw,rho_min,-0.443413033286451
A,,32,8,20,real,innov_w3,raw,rho_max,0.6193155180496953
A,,32,8,20,real,innov_w3,raw,p_perm,0.35323383084577115
A,,32,8,20,real,innov_w3,resid,auc_succ,0.4742584384589158
A,,32,8,20,real,innov_w3,resid,det,0.5257415615410842
A,,32,8,20,real,innov_w3,resid,npairs,2933.0
A,,32,8,20,real,innov_w3,resid,p_perm,0.6517412935323383
A,,32,8,20,real,nis_w3,raw,auc_succ,0.5243777702011592
A,,32,8,20,real,nis_w3,raw,det,0.5243777702011592
A,,32,8,20,real,nis_w3,raw,npairs,2933.0
A,,32,8,20,real,nis_w3,raw,rho_base,0.10090228284872577
A,,32,8,20,real,nis_w3,raw,rho_min,-0.3895686826066573
A,,32,8,20,real,nis_w3,raw,rho_max,0.5967182372245663
A,,32,8,20,real,nis_w3,raw,p_perm,0.6766169154228856
A,,32,8,20,real,nis_w3,resid,auc_succ,0.5233549266962155
A,,32,8,20,real,nis_w3,resid,det,0.5233549266962155
A,,32,8,20,real,nis_w3,resid,npairs,2933.0
A,,32,8,20,real,nis_w3,resid,p_perm,0.6915422885572139
A,,32,8,20,real,innov_w8,raw,auc_succ,0.34026593931128535
A,,32,8,20,real,innov_w8,raw,det,0.6597340606887147
A,,32,8,20,real,innov_w8,raw,npairs,2933.0
A,,32,8,20,real,innov_w8,raw,rho_base,-0.008325891113955083
A,,32,8,20,real,innov_w8,raw,rho_min,-0.2818330989217065
A,,32,8,20,real,innov_w8,raw,rho_max,0.25150023441162683
A,,32,8,20,real,innov_w8,raw,p_perm,0.004975124378109453
A,,32,8,20,real,innov_w8,resid,auc_succ,0.35356290487555403
A,,32,8,20,real,innov_w8,resid,det,0.646437095124446
A,,32,8,20,real,innov_w8,resid,npairs,2933.0
A,,32,8,20,real,innov_w8,resid,p_perm,0.004975124378109453
A,,32,8,20,real,nis_w8,raw,auc_succ,0.48312308216842825
A,,32,8,20,real,nis_w8,raw,det,0.5168769178315717
A,,32,8,20,real,nis_w8,raw,npairs,2933.0
A,,32,8,20,real,nis_w8,raw,rho_base,-0.23868464837874406
A,,32,8,20,real,nis_w8,raw,rho_min,-0.3276722734671731
A,,32,8,20,real,nis_w8,raw,rho_max,-0.15174986435160065
A,,32,8,20,real,nis_w8,raw,p_perm,0.7064676616915423
A,,32,8,20,real,nis_w8,resid,auc_succ,0.4527787248550972
A,,32,8,20,real,nis_w8,resid,det,0.5472212751449028
A,,32,8,20,real,nis_w8,resid,npairs,2933.0
A,,32,8,20,real,nis_w8,resid,p_perm,0.30845771144278605
A,,32,8,20,real,innov_w12,raw,auc_succ,0.4353903852710535
A,,32,8,20,real,innov_w12,raw,det,0.5646096147289466
A,,32,8,20,real,innov_w12,raw,npairs,2933.0
A,,32,8,20,real,innov_w12,raw,rho_base,0.14371424682132491
A,,32,8,20,real,innov_w12,raw,rho_min,-0.09571026722925458
A,,32,8,20,real,innov_w12,raw,rho_max,0.5077048290830168
A,,32,8,20,real,innov_w12,raw,p_perm,0.20398009950248755
A,,32,8,20,real,innov_w12,resid,auc_succ,0.4394817592908285
A,,32,8,20,real,innov_w12,resid,det,0.5605182407091716
A,,32,8,20,real,innov_w12,resid,npairs,2933.0
A,,32,8,20,real,innov_w12,resid,p_perm,0.25870646766169153
A,,32,8,20,real,nis_w12,raw,auc_succ,0.5581316058643028
A,,32,8,20,real,nis_w12,raw,det,0.5581316058643028
A,,32,8,20,real,nis_w12,raw,npairs,2933.0
A,,32,8,20,real,nis_w12,raw,rho_base,0.17012954835506122
A,,32,8,20,real,nis_w12,raw,rho_min,-0.11808193163320672
A,,32,8,20,real,nis_w12,raw,rho_max,0.45961747151383614
A,,32,8,20,real,nis_w12,raw,p_perm,0.263681592039801
A,,32,8,20,real,nis_w12,resid,auc_succ,0.5373337879304466
A,,32,8,20,real,nis_w12,resid,det,0.5373337879304466
A,,32,8,20,real,nis_w12,resid,npairs,2933.0
A,,32,8,20,real,nis_w12,resid,p_perm,0.47761194029850745
A,,32,8,20,real,dzf_w3,raw,auc_succ,0.5039209001022843
A,,32,8,20,real,dzf_w3,raw,det,0.5039209001022843
A,,32,8,20,real,dzf_w3,raw,npairs,2933.0
A,,32,8,20,real,dzf_w3,raw,rho_base,0.5850936718018458
A,,32,8,20,real,dzf_w3,raw,rho_min,0.37912371134020617
A,,32,8,20,real,dzf_w3,raw,rho_max,0.6831692451945617
A,,32,8,20,real,dzf_w3,raw,p_perm,0.9502487562189055
A,,32,8,20,real,dzf_w3,resid,auc_succ,0.5513126491646777
A,,32,8,20,real,dzf_w3,resid,det,0.5513126491646777
A,,32,8,20,real,dzf_w3,resid,npairs,2933.0
A,,32,8,20,real,dzf_w3,resid,p_perm,0.3582089552238806
A,,32,8,20,real,dzf_w8,raw,auc_succ,0.43095806341629733
A,,32,8,20,real,dzf_w8,raw,det,0.5690419365837027
A,,32,8,20,real,dzf_w8,raw,npairs,2933.0
A,,32,8,20,real,dzf_w8,raw,rho_base,0.46507562636745414
A,,32,8,20,real,dzf_w8,raw,rho_min,0.021893651654910473
A,,32,8,20,real,dzf_w8,raw,rho_max,0.7244022503516174
A,,32,8,20,real,dzf_w8,raw,p_perm,0.19402985074626866
A,,32,8,20,real,dzf_w8,resid,auc_succ,0.46948516876917834
A,,32,8,20,real,dzf_w8,resid,det,0.5305148312308217
A,,32,8,20,real,dzf_w8,resid,npairs,2933.0
A,,32,8,20,real,dzf_w8,resid,p_perm,0.5174129353233831
A,,32,8,20,real,dzf_w12,raw,auc_succ,0.43266280259120354
A,,32,8,20,real,dzf_w12,raw,det,0.5673371974087964
A,,32,8,20,real,dzf_w12,raw,npairs,2933.0
A,,32,8,20,real,dzf_w12,raw,rho_base,0.4518863092798768
A,,32,8,20,real,dzf_w12,raw,rho_min,0.021527400976668474
A,,32,8,20,real,dzf_w12,raw,rho_max,0.8265119549929677
A,,32,8,20,real,dzf_w12,raw,p_perm,0.208955223880597
A,,32,8,20,real,dzf_w12,resid,auc_succ,0.4449369246505285
A,,32,8,20,real,dzf_w12,resid,det,0.5550630753494715
A,,32,8,20,real,dzf_w12,resid,npairs,2933.0
A,,32,8,20,real,dzf_w12,resid,p_perm,0.2736318407960199
A,,32,8,20,real,nll_w8,raw,auc_succ,0.48312308216842825
A,,32,8,20,real,nll_w8,raw,det,0.5168769178315717
A,,32,8,20,real,nll_w8,raw,npairs,2933.0
A,,32,8,20,real,nll_w8,raw,rho_base,-0.23868464837874406
A,,32,8,20,real,nll_w8,raw,rho_min,-0.3276722734671731
A,,32,8,20,real,nll_w8,raw,rho_max,-0.15174986435160065
A,,32,8,20,real,nll_w8,raw,p_perm,0.7064676616915423
A,,32,8,20,real,nll_w8,resid,auc_succ,0.4527787248550972
A,,32,8,20,real,nll_w8,resid,det,0.5472212751449028
A,,32,8,20,real,nll_w8,resid,npairs,2933.0
A,,32,8,20,real,nll_w8,resid,p_perm,0.30845771144278605
A,,32,8,20,real,zfnorm_w8,raw,auc_succ,0.30617115581316057
A,,32,8,20,real,zfnorm_w8,raw,det,0.6938288441868394
A,,32,8,20,real,zfnorm_w8,raw,npairs,2933.0
A,,32,8,20,real,zfnorm_w8,raw,rho_base,0.06496947497646344
A,,32,8,20,real,zfnorm_w8,raw,rho_min,-0.5029978296256105
A,,32,8,20,real,zfnorm_w8,raw,rho_max,0.5018583830710798
A,,32,8,20,real,zfnorm_w8,raw,p_perm,0.004975124378109453
A,,32,8,20,real,zfnorm_w8,resid,auc_succ,0.3569723832253665
A,,32,8,20,real,zfnorm_w8,resid,det,0.6430276167746335
A,,32,8,20,real,zfnorm_w8,resid,npairs,2933.0
A,,32,8,20,real,zfnorm_w8,resid,p_perm,0.009950248756218905
A,,32,8,20,real,pcaz_w8,raw,auc_succ,0.38220252301397883
A,,32,8,20,real,pcaz_w8,raw,det,0.6177974769860212
A,,32,8,20,real,pcaz_w8,raw,npairs,2933.0
A,,32,8,20,real,pcaz_w8,raw,rho_base,0.7079073811426212
A,,32,8,20,real,pcaz_w8,raw,rho_min,0.6674636661978434
A,,32,8,20,real,pcaz_w8,raw,rho_max,0.766783872480075
A,,32,8,20,real,pcaz_w8,raw,p_perm,0.01990049751243781
A,,32,8,20,real,pcaz_w8,resid,auc_succ,0.4258438458915786
A,,32,8,20,real,pcaz_w8,resid,det,0.5741561541084215
A,,32,8,20,real,pcaz_w8,resid,npairs,2933.0
A,,32,8,20,real,pcaz_w8,resid,p_perm,0.1691542288557214
A,,32,8,20,real,innov_cum,raw,auc_succ,0.35424480054551655
A,,32,8,20,real,innov_cum,raw,det,0.6457551994544835
A,,32,8,20,real,innov_cum,raw,npairs,2933.0
A,,32,8,20,real,innov_cum,raw,rho_base,0.13217008630367078
A,,32,8,20,real,innov_cum,raw,rho_min,-0.14272924579489962
A,,32,8,20,real,innov_cum,raw,rho_max,0.4556258790436006
A,,32,8,20,real,innov_cum,raw,p_perm,0.01990049751243781
A,,32,8,20,real,innov_cum,resid,auc_succ,0.36549607909989773
A,,32,8,20,real,innov_cum,resid,det,0.6345039209001022
A,,32,8,20,real,innov_cum,resid,npairs,2933.0
A,,32,8,20,real,innov_cum,resid,p_perm,0.029850746268656716
A,,32,8,20,real,nis_cum,raw,auc_succ,0.4602795772246846
A,,32,8,20,real,nis_cum,raw,det,0.5397204227753154
A,,32,8,20,real,nis_cum,raw,npairs,2933.0
A,,32,8,20,real,nis_cum,raw,rho_base,-0.0739167985629537
A,,32,8,20,real,nis_cum,raw,rho_min,-0.16186923494302768
A,,32,8,20,real,nis_cum,raw,rho_max,0.04123300515705579
A,,32,8,20,real,nis_cum,raw,p_perm,0.43781094527363185
A,,32,8,20,real,nis_cum,resid,auc_succ,0.4435731333106035
A,,32,8,20,real,nis_cum,resid,det,0.5564268666893966
A,,32,8,20,real,nis_cum,resid,npairs,2933.0
A,,32,8,20,real,nis_cum,resid,p_perm,0.2736318407960199
A,,32,16,20,real,innov_w1,raw,auc_succ,0.5615410842141152
A,,32,16,20,real,innov_w1,raw,det,0.5615410842141152
A,,32,16,20,real,innov_w1,raw,npairs,2933.0
A,,32,16,20,real,innov_w1,raw,rho_base,-0.1579235009166601
A,,32,16,20,real,innov_w1,raw,rho_min,-0.5212845757149555
A,,32,16,20,real,innov_w1,raw,rho_max,0.13891233005157055
A,,32,16,20,real,innov_w1,resid,auc_succ,0.5574497101943403
A,,32,16,20,real,innov_w1,resid,det,0.5574497101943403
A,,32,16,20,real,innov_w1,resid,npairs,2933.0
A,,32,16,20,real,nis_w1,raw,auc_succ,0.6017729287419026
A,,32,16,20,real,nis_w1,raw,det,0.6017729287419026
A,,32,16,20,real,nis_w1,raw,npairs,2933.0
A,,32,16,20,real,nis_w1,raw,rho_base,-0.11102427514913694
A,,32,16,20,real,nis_w1,raw,rho_min,-0.5043834974214721
A,,32,16,20,real,nis_w1,raw,rho_max,0.2616971401781528
A,,32,16,20,real,nis_w1,resid,auc_succ,0.5717695192635526
A,,32,16,20,real,nis_w1,resid,det,0.5717695192635526
A,,32,16,20,real,nis_w1,resid,npairs,2933.0
A,,32,16,20,real,innov_w3,raw,auc_succ,0.48482782134333446
A,,32,16,20,real,innov_w3,raw,det,0.5151721786566655
A,,32,16,20,real,innov_w3,raw,npairs,2933.0
A,,32,16,20,real,innov_w3,raw,rho_base,0.19222502867504138
A,,32,16,20,real,innov_w3,raw,rho_min,-0.45843881856540086
A,,32,16,20,real,innov_w3,raw,rho_max,0.609704641350211
A,,32,16,20,real,innov_w3,resid,auc_succ,0.500511421752472
A,,32,16,20,real,innov_w3,resid,det,0.500511421752472
A,,32,16,20,real,innov_w3,resid,npairs,2933.0
A,,32,16,20,real,nis_w3,raw,auc_succ,0.5669962495738152
A,,32,16,20,real,nis_w3,raw,det,0.5669962495738152
A,,32,16,20,real,nis_w3,raw,npairs,2933.0
A,,32,16,20,real,nis_w3,raw,rho_base,0.16284570309369928
A,,32,16,20,real,nis_w3,raw,rho_min,-0.2500937646507267
A,,32,16,20,real,nis_w3,raw,rho_max,0.5447232772653283
A,,32,16,20,real,nis_w3,resid,auc_succ,0.5448346403000341
A,,32,16,20,real,nis_w3,resid,det,0.5448346403000341
A,,32,16,20,real,nis_w3,resid,npairs,2933.0
A,,32,16,20,real,innov_w8,raw,auc_succ,0.316399590862598
A,,32,16,20,real,innov_w8,raw,det,0.6836004091374019
A,,32,16,20,real,innov_w8,raw,npairs,2933.0
A,,32,16,20,real,innov_w8,raw,rho_base,0.03922595576475809
A,,32,16,20,real,innov_w8,raw,rho_min,-0.3488513830285982
A,,32,16,20,real,innov_w8,raw,rho_max,0.38687294889826535
A,,32,16,20,real,innov_w8,raw,p_perm,0.004975124378109453
A,,32,16,20,real,innov_w8,resid,auc_succ,0.3433344698261166
A,,32,16,20,real,innov_w8,resid,det,0.6566655301738834
A,,32,16,20,real,innov_w8,resid,npairs,2933.0
A,,32,16,20,real,innov_w8,resid,p_perm,0.004975124378109453
A,,32,16,20,real,nis_w8,raw,auc_succ,0.5506307534947152
A,,32,16,20,real,nis_w8,raw,det,0.5506307534947152
A,,32,16,20,real,nis_w8,raw,npairs,2933.0
A,,32,16,20,real,nis_w8,raw,rho_base,-0.1814514327854232
