corpus,variant,r,d,t,stat,metric,auc_succ,det,npairs,p_perm,rho_base,rho_max,rho_min
A,real,16,8,25,dzf_w12,raw,0.6593931128537334,0.6593931128537334,2933.0,,0.3104035342735745,0.3790423223005968,0.1605954055321144
A,real,16,8,25,dzf_w12,resid,0.6174565291510399,0.6174565291510399,2933.0,,,,
A,real,16,8,25,dzf_w3,raw,0.6106375724514149,0.6106375724514149,2933.0,,0.2808780289403602,0.4316874660879001,0.0786216596343178
A,real,16,8,25,dzf_w3,resid,0.5663143539038528,0.5663143539038528,2933.0,,,,
A,real,16,8,25,dzf_w8,raw,0.6416638254347085,0.6416638254347085,2933.0,0.0099502487562189,0.5719225492792256,0.8010444926749865,0.1002344116268166
A,real,16,8,25,dzf_w8,resid,0.5635867712240027,0.5635867712240027,2933.0,0.2935323383084577,,,
A,real,16,8,25,innov_cum,raw,0.4278895329014661,0.572110467098534,2933.0,,-0.1688097428493006,0.0523738469886055,-0.2823722456633849
A,real,16,8,25,innov_cum,resid,0.4285714285714285,0.5714285714285714,2933.0,,,,
A,real,16,8,25,innov_w1,raw,0.5554040231844528,0.5554040231844528,2933.0,,0.1380581918914182,0.359774964838256,-0.0371542428504453
A,real,16,8,25,innov_w1,resid,0.5342652574156154,0.5342652574156154,2933.0,,,,
A,real,16,8,25,innov_w12,raw,0.4807364473235594,0.5192635526764405,2933.0,,-0.1491226305410749,0.1289880629408573,-0.4854664791373652
A,real,16,8,25,innov_w12,resid,0.4708489601091034,0.5291510398908966,2933.0,,,,
A,real,16,8,25,innov_w3,raw,0.59018070235254,0.59018070235254,2933.0,,0.1546656976041681,0.4434753119913185,-0.2221987810595405
A,real,16,8,25,innov_w3,resid,0.5847255369928401,0.5847255369928401,2933.0,,,,
A,real,16,8,25,innov_w8,raw,0.5049437436072282,0.5049437436072282,2933.0,0.9353233830845772,0.2852167061083625,0.420604991861096,0.0195733708391936
A,real,16,8,25,innov_w8,resid,0.4422093419706784,0.5577906580293215,2933.0,0.2885572139303483,,,
A,real,16,8,25,nis_cum,raw,0.6126832594613023,0.6126832594613023,2933.0,,-0.0471937681738965,0.0934364744491326,-0.223652133145804
A,real,16,8,25,nis_cum,resid,0.6266621206955336,0.6266621206955336,2933.0,,,,
A,real,16,8,25,nis_w1,raw,0.6229116945107399,0.6229116945107399,2933.0,,-0.1056596083074564,0.1872011251758087,-0.2801275094953879
A,real,16,8,25,nis_w1,resid,0.6406409819297647,0.6406409819297647,2933.0,,,,
A,real,16,8,25,nis_w12,raw,0.6460961472894647,0.6460961472894647,2933.0,0.0099502487562189,-0.1508695631574622,-0.035241454150841,-0.1979840600093764
A,real,16,8,25,nis_w12,resid,0.6539379474940334,0.6539379474940334,2933.0,0.0049751243781094,,,
A,real,16,8,25,nis_w3,raw,0.6839413569723831,0.6839413569723831,2933.0,,-0.0891818000803333,0.1088442756375474,-0.3624003750586029
A,real,16,8,25,nis_w3,resid,0.6911012615069895,0.6911012615069895,2933.0,,,,
A,real,16,8,25,nis_w8,raw,0.6583702693487896,0.6583702693487896,2933.0,0.0049751243781094,0.0921627674588329,0.3418475311991318,-0.2083450539146741
A,real,16,8,25,nis_w8,resid,0.634162973065121,0.634162973065121,2933.0,0.0298507462686567,,,
A,real,16,8,25,nll_w8,raw,0.6583702693487896,0.6583702693487896,2933.0,,0.0921627674588329,0.3418475311991318,-0.2083450539146741
A,real,16,8,25,nll_w8,resid,0.634162973065121,0.634162973065121,2933.0,,,,
A,real,16,8,25,pcaz_w8,raw,0.5400613706102966,0.5400613706102966,2933.0,,0.852170596972516,0.9438144329896908,0.7810360993905298
A,real,16,8,25,pcaz_w8,resid,0.4159563586771224,0.5840436413228776,2933.0,,,,
A,real,16,8,25,zfnorm_w8,raw,0.3791339924991476,0.6208660075008523,2933.0,,0.0341703437367324,0.6010079699953118,-0.8378730330982095
A,real,16,8,25,zfnorm_w8,resid,0.3395840436413229,0.6604159563586771,2933.0,,,,
A,real,16,8,30,dzf_w12,raw,0.8025912035458574,0.8025912035458574,2933.0,,0.5424898037937799,0.7957677699403147,0.3101736299511666
A,real,16,8,30,dzf_w12,resid,0.6651892260484146,0.6651892260484146,2933.0,,,,
A,real,16,8,30,dzf_w3,raw,0.7961131946812138,0.7961131946812138,2933.0,,0.7268619300891171,0.9090951711204877,0.4948663853727145
A,real,16,8,30,dzf_w3,resid,0.6188203204909649,0.6188203204909649,2933.0,,,,
A,real,16,8,30,dzf_w8,raw,0.8008864643709512,0.8008864643709512,2933.0,0.0049751243781094,0.8797344534724082,0.9556962025316456,0.7482365708084645
A,real,16,8,30,dzf_w8,resid,0.6085918854415274,0.6085918854415274,2933.0,0.0646766169154228,,,
A,real,16,8,30,innov_cum,raw,0.5431299011251278,0.5431299011251278,2933.0,,0.4134475117008668,0.6386055344546935,0.2009088442756375
A,real,16,8,30,innov_cum,resid,0.3995908625980225,0.6004091374019775,2933.0,,,,
A,real,16,8,30,innov_w1,raw,0.605182407091715,0.605182407091715,2933.0,,0.0968409837631473,0.6271432447097124,-0.4981009224091156
A,real,16,8,30,innov_w1,resid,0.5386975792703717,0.5386975792703717,2933.0,,,,
A,real,16,8,30,innov_w12,raw,0.5857483804977839,0.5857483804977839,2933.0,,0.5061402777428005,0.8115564932020628,0.1107433532284319
A,real,16,8,30,innov_w12,resid,0.4244800545516536,0.5755199454483464,2933.0,,,,
A,real,16,8,30,innov_w3,raw,0.6174565291510398,0.6174565291510398,2933.0,,0.2821264489195061,0.7213646228974498,-0.3426478567552903
A,real,16,8,30,innov_w3,resid,0.5127855438117968,0.5127855438117968,2933.0,,,,
A,real,16,8,30,innov_w8,raw,0.6348448687350835,0.6348448687350835,2933.0,0.0099502487562189,0.5140001278897942,0.7714324470971242,0.121581660336408
A,real,16,8,30,innov_w8,resid,0.4821002386634845,0.5178997613365155,2933.0,0.7960199004975125,,,
A,real,16,8,30,nis_cum,raw,0.6624616433685645,0.6624616433685645,2933.0,,0.4669760012988668,0.703282691264243,0.2864215952251763
A,real,16,8,30,nis_cum,resid,0.5322195704057279,0.5322195704057279,2933.0,,,,
A,real,16,8,30,nis_w1,raw,0.6270030685305148,0.6270030685305148,2933.0,,0.1696083306686976,0.5889592123769339,-0.4352957135105805
A,real,16,8,30,nis_w1,resid,0.5792703716331401,0.5792703716331401,2933.0,,,,
A,real,16,8,30,nis_w12,raw,0.6968973747016707,0.6968973747016707,2933.0,0.0049751243781094,0.5500933862597392,0.8461611502984264,0.2491725447639718
A,real,16,8,30,nis_w12,resid,0.533583361745653,0.533583361745653,2933.0,0.5373134328358209,,,
A,real,16,8,30,nis_w3,raw,0.6454142516195022,0.6454142516195022,2933.0,,0.3748851408466648,0.7242381622128458,-0.2139310906131307
A,real,16,8,30,nis_w3,resid,0.5707466757586089,0.5707466757586089,2933.0,,,,
A,real,16,8,30,nis_w8,raw,0.6975792703716331,0.6975792703716331,2933.0,0.0049751243781094,0.5671432119582236,0.8150298426478567,0.3085594139989148
A,real,16,8,30,nis_w8,resid,0.548926014319809,0.548926014319809,2933.0,0.3582089552238806,,,
A,real,16,8,30,nll_w8,raw,0.6975792703716331,0.6975792703716331,2933.0,,0.5671432119582236,0.8150298426478567,0.3085594139989148
A,real,16,8,30,nll_w8,resid,0.548926014319809,0.548926014319809,2933.0,,,,
A,real,16,8,30,pcaz_w8,raw,0.7463348107739516,0.7463348107739516,2933.0,,0.8759717621115006,0.9450773558368496,0.7648399348887683
A,real,16,8,30,pcaz_w8,resid,0.446982611660416,0.553017388339584,2933.0,,,,
A,real,16,8,30,zfnorm_w8,raw,0.3579952267303102,0.6420047732696897,2933.0,,-0.032099039421091,0.6372948898265354,-0.5636427566807314
A,real,16,8,30,zfnorm_w8,resid,0.3539038527105352,0.6460961472894647,2933.0,,,,
A,real,32,4,20,dzf_w12,raw,0.4105011933174224,0.5894988066825776,2933.0,,0.4779876798438308,0.8205110173464604,0.0947639717851329
A,real,32,4,20,dzf_w12,resid,0.434708489601091,0.5652915103989089,2933.0,,,,
A,real,32,4,20,dzf_w3,raw,0.4844868735083532,0.5155131264916468,2933.0,,0.5169485170761812,0.6630567276136896,0.3289473684210526
A,real,32,4,20,dzf_w3,resid,0.5301738833958405,0.5301738833958405,2933.0,,,,
A,real,32,4,20,dzf_w8,raw,0.431980906921241,0.568019093078759,2933.0,0.1840796019900497,0.4086393403506737,0.6244725738396625,-0.0323792729245794
A,real,32,4,20,dzf_w8,resid,0.4606205250596659,0.5393794749403341,2933.0,0.4029850746268656,,,
A,real,32,4,20,innov_cum,raw,0.356290487555404,0.643709512444596,2933.0,,0.0860888353290755,0.2139310906131307,-0.0501899077590884
A,real,32,4,20,innov_cum,resid,0.3753835663143539,0.6246164336856461,2933.0,,,,
A,real,32,4,20,innov_w1,raw,0.4694851687691783,0.5305148312308217,2933.0,,-0.1828609312641006,0.1945147679324894,-0.5375293014533521
A,real,32,4,20,innov_w1,resid,0.4711899079440845,0.5288100920559154,2933.0,,,,
A,real,32,4,20,innov_w12,raw,0.3822025230139788,0.6177974769860212,2933.0,,0.2085082692103698,0.478296256104178,0.0078996718237224
A,real,32,4,20,innov_w12,resid,0.3893624275485851,0.6106375724514149,2933.0,,,,
A,real,32,4,20,innov_w3,raw,0.4077736106375724,0.5922263893624276,2933.0,,0.1638546365551386,0.6022034692920769,-0.420604781997187
A,real,32,4,20,innov_w3,resid,0.4357313331060348,0.5642686668939652,2933.0,,,,
A,real,32,4,20,innov_w8,raw,0.2928741902488919,0.7071258097511081,2933.0,0.0049751243781094,0.0114946230958665,0.3270745428973277,-0.2616033755274262
A,real,32,4,20,innov_w8,resid,0.3146948516876918,0.6853051483123083,2933.0,0.0049751243781094,,,
A,real,32,4,20,nis_cum,raw,0.4173201500170473,0.5826798499829526,2933.0,,0.1123348227947309,0.2141074335322843,0.0042194092827004
A,real,32,4,20,nis_cum,resid,0.4357313331060348,0.5642686668939652,2933.0,,,,
A,real,32,4,20,nis_w1,raw,0.5168769178315717,0.5168769178315717,2933.0,,-0.1828844217130033,0.2297702766057196,-0.5338255977496483
A,real,32,4,20,nis_w1,resid,0.5032390044323218,0.5032390044323218,2933.0,,,,
A,real,32,4,20,nis_w12,raw,0.4326628025912035,0.5673371974087964,2933.0,0.2189054726368159,0.3138032485152446,0.4405588714053174,0.1031879981247069
A,real,32,4,20,nis_w12,resid,0.4476645073303784,0.5523354926696216,2933.0,0.3383084577114428,,,
A,real,32,4,20,nis_w3,raw,0.4633481077395158,0.5366518922604842,2933.0,,0.1487178189594362,0.6030942334739803,-0.4398968588842006
A,real,32,4,20,nis_w3,resid,0.4793726559836345,0.5206273440163656,2933.0,,,,
A,real,32,4,20,nis_w8,raw,0.3753835663143539,0.6246164336856461,2933.0,0.0298507462686567,-0.0497853632769702,0.0878809188935771,-0.2162681669010783
A,real,32,4,20,nis_w8,resid,0.3897033753835663,0.6102966246164336,2933.0,0.0597014925373134,,,
A,real,32,4,20,nll_w8,raw,0.3753835663143539,0.6246164336856461,2933.0,,-0.0497853632769702,0.0878809188935771,-0.2162681669010783
A,real,32,4,20,nll_w8,resid,0.3897033753835663,0.6102966246164336,2933.0,,,,
A,real,32,4,20,pcaz_w8,raw,0.3822025230139788,0.6177974769860212,2933.0,,0.7079073811426212,0.766783872480075,0.6674636661978434
A,real,32,4,20,pcaz_w8,resid,0.4258438458915786,0.5741561541084215,2933.0,,,,
A,real,32,4,20,zfnorm_w8,raw,0.3750426184793726,0.6249573815206273,2933.0,,-0.0644054625413272,0.3319994574064026,-0.4956456863809007
A,real,32,4,20,zfnorm_w8,resid,0.4149335151721786,0.5850664848278213,2933.0,,,,
A,real,32,4,25,dzf_w12,raw,0.4988066825775656,0.5011933174224343,2933.0,,0.3558241447918518,0.8122761801410744,-0.1709798406000937
A,real,32,4,25,dzf_w12,resid,0.4060688714626662,0.5939311285373338,2933.0,,,,
A,real,32,4,25,dzf_w3,raw,0.5519945448346403,0.5519945448346403,2933.0,,0.3512057444712307,0.7986706456863809,-0.0049929676511954
A,real,32,4,25,dzf_w3,resid,0.4889191953631094,0.5110808046368905,2933.0,,,,
A,real,32,4,25,dzf_w8,raw,0.5380156836004092,0.5380156836004092,2933.0,0.4925373134328358,0.3282289343059826,0.8145279435702659,-0.3851851851851852
A,real,32,4,25,dzf_w8,resid,0.4544834640300034,0.5455165359699966,2933.0,0.3930348258706467,,,
A,real,32,4,25,innov_cum,raw,0.4326628025912035,0.5673371974087964,2933.0,,-0.0064214588136355,0.2642023874118285,-0.1668776371308017
A,real,32,4,25,innov_cum,resid,0.4012956017729287,0.5987043982270712,2933.0,,,,
A,real,32,4,25,innov_w1,raw,0.5376747357654279,0.5376747357654279,2933.0,,0.1527371913696837,0.310337552742616,0.0424579489962018
A,real,32,4,25,innov_w1,resid,0.5168769178315717,0.5168769178315717,2933.0,,,,
A,real,32,4,25,innov_w12,raw,0.4183429935219911,0.5816570064780089,2933.0,,-0.2781374082036184,-0.04511665762344,-0.4567041725269573
A,real,32,4,25,innov_w12,resid,0.4255028980565973,0.5744971019434026,2933.0,,,,
A,real,32,4,25,innov_w3,raw,0.5755199454483464,0.5755199454483464,2933.0,,0.227574411700587,0.512316874660879,-0.0010782934833567
A,real,32,4,25,innov_w3,resid,0.528128196385953,0.528128196385953,2933.0,,,,
A,real,32,4,25,innov_w8,raw,0.4947153085577906,0.5052846914422093,2933.0,0.9402985074626866,0.403862578632191,0.4912235485621269,0.1672526957337083
A,real,32,4,25,innov_w8,resid,0.4139106716672349,0.5860893283327651,2933.0,0.1293532338308457,,,
A,real,32,4,25,nis_cum,raw,0.5509717013296965,0.5509717013296965,2933.0,,0.0338715690748613,0.2187873033098209,-0.0645335208626347
A,real,32,4,25,nis_cum,resid,0.5311967269007842,0.5311967269007842,2933.0,,,,
A,real,32,4,25,nis_w1,raw,0.6195022161609273,0.6195022161609273,2933.0,,-0.0604294111295028,0.0814161692892023,-0.2161014650027129
A,real,32,4,25,nis_w1,resid,0.6212069553358336,0.6212069553358336,2933.0,,,,
A,real,32,4,25,nis_w12,raw,0.5963177633822025,0.5963177633822025,2933.0,0.0646766169154228,-0.2741935184358448,-0.0635648399348887,-0.4649554617909048
A,real,32,4,25,nis_w12,resid,0.6085918854415274,0.6085918854415274,2933.0,0.0248756218905472,,,
A,real,32,4,25,nis_w3,raw,0.6348448687350835,0.6348448687350835,2933.0,,-0.0141866253603617,0.2446011937059142,-0.293764650726676
A,real,32,4,25,nis_w3,resid,0.605182407091715,0.605182407091715,2933.0,,,,
A,real,32,4,25,nis_w8,raw,0.6014319809069213,0.6014319809069213,2933.0,0.0547263681592039,0.2784280681276756,0.4820944112859468,0.1156352555086732
A,real,32,4,25,nis_w8,resid,0.5581316058643028,0.5581316058643028,2933.0,0.2835820895522388,,,
A,real,32,4,25,nll_w8,raw,0.6014319809069213,0.6014319809069213,2933.0,,0.2784280681276756,0.4820944112859468,0.1156352555086732
A,real,32,4,25,nll_w8,resid,0.5581316058643028,0.5581316058643028,2933.0,,,,
A,real,32,4,25,pcaz_w8,raw,0.526764405046028,0.526764405046028,2933.0,,0.8549127328630854,0.9304395008138904,0.8017112048757619
A,real,32,4,25,pcaz_w8,resid,0.3620866007500852,0.6379133992499147,2933.0,,,,
A,real,32,4,25,zfnorm_w8,raw,0.4122059324923287,0.5877940675076714,2933.0,,0.0361699429602614,0.6204875761837787,-0.7697639717851329
A,real,32,4,25,zfnorm_w8,resid,0.3487896351858165,0.6512103648141834,2933.0,,,,
A,real,32,4,30,dzf_w12,raw,0.7367882713944767,0.7367882713944767,2933.0,,0.3933875189227291,0.7469614758545849,-0.2238162212845757
A,real,32,4,30,dzf_w12,resid,0.561200136379134,0.561200136379134,2933.0,,,,
A,real,32,4,30,dzf_w3,raw,0.7357654278895329,0.7357654278895329,2933.0,,0.7056391052395005,0.8991795593061416,0.5201437873033098
A,real,32,4,30,dzf_w3,resid,0.5073303784520968,0.5073303784520968,2933.0,,,,
A,real,32,4,30,dzf_w8,raw,0.7483804977838391,0.7483804977838391,2933.0,0.0049751243781094,0.7555410240697369,0.9508673230192216,0.513103609939053
A,real,32,4,30,dzf_w8,resid,0.5288100920559154,0.5288100920559154,2933.0,0.5671641791044776,,,
A,real,32,4,30,innov_cum,raw,0.5796113194681214,0.5796113194681214,2933.0,,0.5334740979604026,0.6753867791842475,0.4130765056972327
A,real,32,4,30,innov_cum,resid,0.429253324241391,0.5707466757586089,2933.0,,,,
A,real,32,4,30,innov_w1,raw,0.6345039209001023,0.6345039209001023,2933.0,,0.2800249480491432,0.483356774496015,-0.1499457406402604
A,real,32,4,30,innov_w1,resid,0.5779065802932152,0.5779065802932152,2933.0,,,,
A,real,32,4,30,innov_w12,raw,0.6689396522332083,0.6689396522332083,2933.0,,0.6519972795913835,0.8127519924988279,0.4652333152468801
A,real,32,4,30,innov_w12,resid,0.4650528469144221,0.5349471530855778,2933.0,,,,
A,real,32,4,30,innov_w3,raw,0.6996249573815206,0.6996249573815206,2933.0,,0.5699752665844,0.8071964369432724,0.2705914270211611
A,real,32,4,30,innov_w3,resid,0.5434708489601091,0.5434708489601091,2933.0,,,,
A,real,32,4,30,innov_w8,raw,0.7163314012956018,0.7163314012956018,2933.0,0.0049751243781094,0.7324896327228965,0.8421003281762776,0.5383478024959305
A,real,32,4,30,innov_w8,resid,0.5076713262870781,0.5076713262870781,2933.0,0.8855721393034826,,,
A,real,32,4,30,nis_cum,raw,0.6420047732696896,0.6420047732696896,2933.0,,0.5507900104270566,0.7374660879001628,0.3616386326641345
A,real,32,4,30,nis_cum,resid,0.4851687691783158,0.5148312308216842,2933.0,,,,
A,real,32,4,30,nis_w1,raw,0.6065461984316399,0.6065461984316399,2933.0,,0.296361843790534,0.5550398499765589,-0.3626017362995116
A,real,32,4,30,nis_w1,resid,0.5591544493692465,0.5591544493692465,2933.0,,,,
A,real,32,4,30,nis_w12,raw,0.7020115922263893,0.7020115922263893,2933.0,0.0049751243781094,0.6608924631256393,0.886122831692452,0.4122219207813348
A,real,32,4,30,nis_w12,resid,0.5339243095806342,0.5339243095806342,2933.0,0.572139303482587,,,
A,real,32,4,30,nis_w3,raw,0.6726900784180021,0.6726900784180021,2933.0,,0.5477211863848436,0.7626816690107829,-0.0270889853499728
A,real,32,4,30,nis_w3,resid,0.5325605182407092,0.5325605182407092,2933.0,,,,
A,real,32,4,30,nis_w8,raw,0.6893965223320832,0.6893965223320832,2933.0,0.0049751243781094,0.717999792171135,0.8587628865979381,0.4170103092783505
A,real,32,4,30,nis_w8,resid,0.504943743607228,0.504943743607228,2933.0,0.9104477611940298,,,
A,real,32,4,30,nll_w8,raw,0.6893965223320832,0.6893965223320832,2933.0,,0.717999792171135,0.8587628865979381,0.4170103092783505
A,real,32,4,30,nll_w8,resid,0.504943743607228,0.504943743607228,2933.0,,,,
A,real,32,4,30,pcaz_w8,raw,0.7255369928400954,0.7255369928400954,2933.0,,0.8806790429773305,0.959985935302391,0.7918882257189365
A,real,32,4,30,pcaz_w8,resid,0.4435731333106035,0.5564268666893966,2933.0,,,,
A,real,32,4,30,zfnorm_w8,raw,0.3314012956017729,0.6685987043982271,2933.0,,0.0145944958674616,0.6521331458040319,-0.5814111579934365
A,real,32,4,30,zfnorm_w8,resid,0.3389021479713603,0.6610978520286397,2933.0,,,,
A,real,32,8,20,dzf_w12,raw,0.4326628025912035,0.5673371974087964,2933.0,0.208955223880597,0.4518863092798768,0.8265119549929677,0.0215274009766684
A,real,32,8,20,dzf_w12,resid,0.4449369246505285,0.5550630753494715,2933.0,0.2736318407960199,,,
A,real,32,8,20,dzf_w3,raw,0.5039209001022843,0.5039209001022843,2933.0,0.9502487562189056,0.5850936718018458,0.6831692451945617,0.3791237113402061
A,real,32,8,20,dzf_w3,resid,0.5513126491646777,0.5513126491646777,2933.0,0.3582089552238806,,,
A,real,32,8,20,dzf_w8,raw,0.4309580634162973,0.5690419365837027,2933.0,0.1940298507462686,0.4650756263674541,0.7244022503516174,0.0218936516549104
A,real,32,8,20,dzf_w8,resid,0.4694851687691783,0.5305148312308217,2933.0,0.5174129353233831,,,
A,real,32,8,20,innov_cum,raw,0.3542448005455165,0.6457551994544835,2933.0,0.0199004975124378,0.1321700863036707,0.4556258790436006,-0.1427292457948996
A,real,32,8,20,innov_cum,resid,0.3654960790998977,0.6345039209001022,2933.0,0.0298507462686567,,,
A,real,32,8,20,innov_w1,raw,0.4964200477326969,0.5035799522673031,2933.0,0.9502487562189056,-0.170188904863984,0.2516643225503985,-0.513103609939053
A,real,32,8,20,innov_w1,resid,0.4909648823729969,0.509035117627003,2933.0,0.8656716417910447,,,
A,real,32,8,20,innov_w12,raw,0.4353903852710535,0.5646096147289466,2933.0,0.2039800995024875,0.1437142468213249,0.5077048290830168,-0.0957102672292545
A,real,32,8,20,innov_w12,resid,0.4394817592908285,0.5605182407091716,2933.0,0.2587064676616915,,,
A,real,32,8,20,innov_w3,raw,0.4493692465052847,0.5506307534947152,2933.0,0.3532338308457711,0.165716668396454,0.6193155180496953,-0.443413033286451
A,real,32,8,20,innov_w3,resid,0.4742584384589158,0.5257415615410842,2933.0,0.6517412935323383,,,
A,real,32,8,20,innov_w8,raw,0.3402659393112853,0.6597340606887147,2933.0,0.0049751243781094,-0.008325891113955,0.2515002344116268,-0.2818330989217065
A,real,32,8,20,innov_w8,resid,0.353562904875554,0.646437095124446,2933.0,0.0049751243781094,,,
A,real,32,8,20,nis_cum,raw,0.4602795772246846,0.5397204227753154,2933.0,0.4378109452736318,-0.0739167985629537,0.0412330051570557,-0.1618692349430276
A,real,32,8,20,nis_cum,resid,0.4435731333106035,0.5564268666893966,2933.0,0.2736318407960199,,,
A,real,32,8,20,nis_w1,raw,0.555744971019434,0.555744971019434,2933.0,0.3830845771144278,-0.2104284142759351,0.2296765119549929,-0.4781997187060478
A,real,32,8,20,nis_w1,resid,0.5216501875213092,0.5216501875213092,2933.0,0.7114427860696517,,,
A,real,32,8,20,nis_w12,raw,0.5581316058643028,0.5581316058643028,2933.0,0.263681592039801,0.1701295483550612,0.4596174715138361,-0.1180819316332067
A,real,32,8,20,nis_w12,resid,0.5373337879304466,0.5373337879304466,2933.0,0.4776119402985074,,,
A,real,32,8,20,nis_w3,raw,0.5243777702011592,0.5243777702011592,2933.0,0.6766169154228856,0.1009022828487257,0.5967182372245663,-0.3895686826066573
