snapshot,cluster,cohort,run_id,arm,init_state_id,fold,fork_query,budget,candidate,success,grammar_surprise,clock_surprise,local1_surprise,no_prefix_surprise,candidate_phase,candidate_belief_entropy,next_word_rms,action_novelty,route_novelty,phenotype_entropy_mean,phenotype_entropy_terminal_late_layers,phenotype_entropy_late_flow_late_layers,phenotype_entropy_flow_slope_late_layers,phenotype_margin_mean,phenotype_margin_terminal_late_layers,phenotype_margin_flow_slope_late_layers,phenotype_top1_terminal_late_layers,phenotype_top4_terminal_late_layers,phenotype_soft_consensus_mean,phenotype_soft_consensus_terminal_late_layers,phenotype_top4_consensus_terminal_late_layers,phenotype_effective_rank_mean,phenotype_effective_rank_terminal_late_layers,phenotype_velocity_mean,phenotype_velocity_late_flow_late_layers,phenotype_support_switch_mean,phenotype_support_switch_late_flow_late_layers,phenotype_acceleration_mean,phenotype_acceleration_late_flow_late_layers,phenotype_layer_profile_disagreement_mean,phenotype_layer_profile_disagreement_terminal
k8_routed/i0_s3/triggered,k8_routed/i0_s3,k8_routed,i0_s3,triggered,0,2,37,20,6,1,-0.04643074423074722,-0.04370936378836632,-0.02415410615503788,0.22298793494701385,0.913938045501709,0.9761428236961365,0.9154598352855771,0.006700574994837396,0.19049776676387395,0.9871009588241577,0.9968631267547607,0.9973109364509583,-0.00017749324615579098,0.015070666559040546,0.001276215072721243,-5.706508090952411e-05,0.03960220515727997,0.1514771282672882,0.9303566813468933,0.9520633816719055,0.24424242973327637,0.22573253512382507,0.20106950402259827,0.006244395859539509,0.00962071493268013,0.25062769651412964,0.2989898920059204,0.009001800790429115,0.00867435336112976,0.033462658524513245,0.032437704503536224
k8_routed/i0_s3/triggered,k8_routed/i0_s3,k8_routed,i0_s3,triggered,0,2,37,20,7,1,-0.10979422926902771,-0.1027233824133873,-0.05004487559199333,0.13237600028514862,0.9052318930625916,1.0811139345169067,0.8200120027952267,0.006875157079001841,0.17094354858408684,0.986971378326416,0.9967588186264038,0.9972183108329773,-0.00018567171355243772,0.015264545567333698,0.001220720587298274,-4.055471072206274e-05,0.039610229432582855,0.15213905274868011,0.9271410703659058,0.9502281546592712,0.2397402822971344,0.2379269152879715,0.21173444390296936,0.006464521400630474,0.009838128462433815,0.24432900547981262,0.26551225781440735,0.00902780145406723,0.008915101177990437,0.03283281996846199,0.03144632279872894
k8_routed/i0_s3/delayed_+4,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+4,0,2,41,20,0,0,-0.26680687069892883,-0.26883769035339355,-0.34811243414878845,-0.2853892147541046,0.9424405694007874,0.2692793905735016,0.5901323960318176,0.009365404627500365,0.2418364793490156,0.9922177195549011,0.9963548183441162,0.9967432022094727,-0.0001952489255927503,0.008453575894236565,0.002347114961594343,7.5161342465435155e-06,0.04103347659111023,0.15364961326122284,0.9337234497070312,0.9506526589393616,0.25428569316864014,0.23775264620780945,0.20846344530582428,0.006679990328848362,0.009635190479457378,0.245281383395195,0.2929292917251587,0.009435191750526428,0.008732291869819164,0.025010501965880394,0.023913325741887093
k8_routed/i0_s3/delayed_+4,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+4,0,2,41,20,1,0,-0.31306400895118713,-0.31379762291908264,-0.38595089316368103,-0.37248101830482483,0.9482614398002625,0.22209148108959198,0.5792163498613438,0.007079436858543484,0.19362841072997264,0.9922477006912231,0.9963860511779785,0.996791660785675,-0.0001915382599690929,0.008584162220358849,0.0028381922747939825,7.534714677603915e-05,0.04121023416519165,0.15387798845767975,0.9346121549606323,0.9514286518096924,0.2692641019821167,0.23505263030529022,0.2073618769645691,0.006604808382689953,0.00968969613313675,0.24830083549022675,0.28282830119132996,0.009383817203342915,0.0088901836425066,0.023914199322462082,0.02198323979973793
k8_routed/i0_s3/delayed_+4,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+4,0,2,41,20,2,1,-0.30031782388687134,-0.30211201310157776,-0.42218804359436035,-0.3797515332698822,0.9389955401420593,0.32756903767585754,0.6260879190970104,0.008930394119182124,0.1657882599875145,0.9922415018081665,0.9964026212692261,0.9967929720878601,-0.00018788539455272257,0.008497272618114948,0.002641182392835617,7.506897964049131e-05,0.04106839746236801,0.15348967909812927,0.9349074363708496,0.9510681629180908,0.2862337529659271,0.23480746150016785,0.20907729864120483,0.006360265426337719,0.009272562339901924,0.24272727966308594,0.27157285809516907,0.009080164134502411,0.008550858125090599,0.02512548863887787,0.023739248514175415
k8_routed/i0_s3/delayed_+4,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+4,0,2,41,20,3,1,-0.21337199211120605,-0.214654341340065,-0.3461974263191223,-0.2425033450126648,0.9388900995254517,0.24411095678806305,0.5230179374636473,0.009081627725782554,0.22286432939218725,0.9920707941055298,0.9963147640228271,0.9966763854026794,-0.00019834113481920213,0.008600180968642235,0.0024331617169082165,7.148619624786079e-05,0.041211847215890884,0.15423670411109924,0.9303997159004211,0.9488286972045898,0.2630302906036377,0.24943356215953827,0.21791502833366394,0.006814892403781414,0.009478750638663769,0.23327922821044922,0.2969696819782257,0.009376028552651405,0.008702700026333332,0.02438460849225521,0.023062724620103836
k8_routed/i0_s3/delayed_+4,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+4,0,2,41,20,4,1,-0.27884143590927124,-0.2800842523574829,-0.3833259344100952,-0.3449100852012634,0.9439705610275269,0.28546056151390076,0.6300126004982748,0.011711356348145937,0.21218865404280254,0.9922069311141968,0.9964135885238647,0.996823787689209,-0.0001913995511131361,0.008400939404964447,0.0023415833711624146,5.7312958233524114e-05,0.041243329644203186,0.15456664562225342,0.9333017468452454,0.9504829049110413,0.29965367913246155,0.23859724402427673,0.2101377248764038,0.006506568286567926,0.009366762824356556,0.23158006370067596,0.23318903148174286,0.009285826236009598,0.008461108431220055,0.025371108204126358,0.023011522367596626
k8_routed/i0_s3/delayed_+4,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+4,0,2,41,20,5,0,-0.12136804312467575,-0.1232888475060463,-0.20226673781871796,-0.16242685914039612,0.9422568678855896,0.23535798490047455,0.6369887356797804,0.008000332271676295,0.22690705936980904,0.9921647906303406,0.9963440895080566,0.9967708587646484,-0.00020454869081731886,0.008482187986373901,0.0028659244999289513,0.00012207483814563602,0.04149425029754639,0.1540195345878601,0.9320695996284485,0.9501467943191528,0.3111688494682312,0.24241690337657928,0.20957937836647034,0.006827147211879492,0.009706802666187286,0.23746752738952637,0.2626262605190277,0.009373055770993233,0.008900760672986507,0.024282751604914665,0.026241837069392204
k8_routed/i0_s3/delayed_+4,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+4,0,2,41,20,6,0,-0.31778407096862793,-0.3176202178001404,-0.3387894034385681,-0.30520883202552795,0.9542343020439148,0.12751641869544983,0.5703124552048734,0.0073634361521116385,0.1801347054380239,0.9922481775283813,0.996475100517273,0.9969075322151184,-0.00019489057012833655,0.008500074036419392,0.0023374254815280437,8.49925636430271e-05,0.04127532243728638,0.15426459908485413,0.9339827299118042,0.9512679576873779,0.2751515209674835,0.236472487449646,0.20496830344200134,0.006692985538393259,0.009705652482807636,0.24016232788562775,0.2585858404636383,0.009361536242067814,0.009002760984003544,0.024255836382508278,0.01989438757300377
k8_routed/i0_s3/delayed_+4,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+4,0,2,41,20,7,1,-0.28767159581184387,-0.2888320982456207,-0.4127345383167267,-0.4081934988498688,0.9396937489509583,0.3212302625179291,0.6017708266325231,0.009106897665371278,0.20214084218230183,0.9922149777412415,0.9963775277137756,0.9967582821846008,-0.00018850383639801294,0.00848604179918766,0.0024844675790518522,5.8850364439422265e-05,0.04128659516572952,0.15454408526420593,0.9335543513298035,0.949350118637085,0.2982684373855591,0.23705816268920898,0.2122642695903778,0.006467719562351704,0.009210438467562199,0.23314933478832245,0.23636363446712494,0.00924610160291195,0.008398245088756084,0.02379375882446766,0.021644607186317444
k8_routed/i0_s3/delayed_+8,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+8,0,2,45,20,0,0,0.16358664631843567,0.2098526656627655,0.13861659169197083,0.36373937129974365,0.7809648513793945,1.2240848541259766,0.7919415783887092,0.005874265803316228,0.1944288074906568,0.9927756190299988,0.9956440329551697,0.996326208114624,-0.0002561048895586282,0.0067935967817902565,0.0019503349903970957,0.00012749845336657017,0.04239940643310547,0.15870162844657898,0.9361246228218079,0.9531620740890503,0.4167099595069885,0.23422865569591522,0.2056310921907425,0.006679859943687916,0.010827772319316864,0.23558442294597626,0.2816738784313202,0.009336140938103199,0.008889076299965382,0.027780795469880104,0.027379468083381653
k8_routed/i0_s3/delayed_+8,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+8,0,2,45,20,1,0,0.34284940361976624,0.43656590580940247,0.3396865427494049,0.6210129857063293,0.7578223347663879,0.9761250019073486,0.9428685735893507,0.00648460580677755,0.2568805075656823,0.9927576184272766,0.9957576394081116,0.9964275360107422,-0.000242811263888143,0.006859527435153723,0.0020987624302506447,0.0001263679878320545,0.04223470389842987,0.15796920657157898,0.9357872009277344,0.9544717073440552,0.45818185806274414,0.23470382392406464,0.20052170753479004,0.006749103311449289,0.0107343764975667,0.23373374342918396,0.23232321441173553,0.00936790369451046,0.008728479035198689,0.029880722984671593,0.030120568349957466
k8_routed/i0_s3/delayed_+8,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+8,0,2,45,20,2,0,0.15651966631412506,0.18455682694911957,0.1387278437614441,0.3452278673648834,0.7756686806678772,1.178452968597412,0.8168152275568905,0.006264637190025157,0.18242595682209772,0.9927530288696289,0.9956855773925781,0.9963447451591492,-0.00024883385049179196,0.006793604698032141,0.002636939287185669,0.0001694763486739248,0.04265027120709419,0.15859541296958923,0.9359464645385742,0.9541975855827332,0.4267532527446747,0.2338448315858841,0.20219697058200836,0.006706510670483112,0.010800965130329132,0.23569265007972717,0.26868686079978943,0.009329560212790966,0.008814366534352303,0.026906630024313927,0.027373868972063065
k8_routed/i0_s3/delayed_+8,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+8,0,2,45,20,3,0,0.23622164130210876,0.26144686341285706,0.21312032639980316,0.4880245625972748,0.7256935834884644,1.4933981895446777,0.7719693610636773,0.007482021291256243,0.22163735388794592,0.9926996231079102,0.9957257509231567,0.9964131712913513,-0.00024392099294345826,0.006993316113948822,0.0023887534625828266,0.00017226474301423877,0.04294475540518761,0.158527210354805,0.9336848258972168,0.9529833793640137,0.4058874845504761,0.24218586087226868,0.20806433260440826,0.006904561072587967,0.010958004742860794,0.24047617614269257,0.29985567927360535,0.009390978142619133,0.008897480554878712,0.027291959151625633,0.027438685297966003
k8_routed/i0_s3/delayed_+8,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+8,0,2,45,20,4,0,0.016224712133407593,0.04397803172469139,0.0008069448522292078,0.18479634821414948,0.7921916842460632,1.2318427562713623,0.7224071555560511,0.007617148609063628,0.19589628903456538,0.9927643537521362,0.9956421256065369,0.9963159561157227,-0.000246452575083822,0.006848084274679422,0.002176485490053892,0.00012904134928248823,0.042161568999290466,0.15779994428157806,0.9362277984619141,0.9530065059661865,0.39584416151046753,0.2335893213748932,0.2030763328075409,0.0067398822866380215,0.01078320574015379,0.2421644926071167,0.2626262605190277,0.009367109276354313,0.008898568339645863,0.027757156640291214,0.026272820308804512
k8_routed/i0_s3/delayed_+8,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+8,0,2,45,20,5,0,0.32187822461128235,0.41871386766433716,0.26277223229408264,0.3965328633785248,0.7393068671226501,1.0884578227996826,0.9338959192262403,0.00757194538999168,0.2744567181194514,0.9927962422370911,0.9957267045974731,0.996390163898468,-0.0002471808111295104,0.0067637087777256966,0.002047422807663679,0.00010500387725187466,0.042215194553136826,0.15824352204799652,0.9363915324211121,0.9536121487617493,0.4614718556404114,0.23265214264392853,0.20301467180252075,0.006819460541009903,0.010921741835772991,0.24625542759895325,0.2222222089767456,0.00945054180920124,0.009153258986771107,0.026940900832414627,0.028771182522177696
k8_routed/i0_s3/delayed_+8,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+8,0,2,45,20,6,0,0.12899088859558105,0.14318212866783142,0.10121526569128036,0.295071542263031,0.777252733707428,1.1703342199325562,0.8229200808113067,0.007976566617885691,0.24445238345444092,0.9928222894668579,0.9957571029663086,0.9964659214019775,-0.0002405166596872732,0.006737696472555399,0.0029602162539958954,0.00020637580018956214,0.04292159155011177,0.1583862006664276,0.9368593096733093,0.9539947509765625,0.41558441519737244,0.23218679428100586,0.20266079902648926,0.006827065255492926,0.011117502115666866,0.25230520963668823,0.2545454502105713,0.009483511559665203,0.009069510735571384,0.02710483968257904,0.02657962776720524
k8_routed/i0_s3/delayed_+8,k8_routed/i0_s3,k8_routed,i0_s3,delayed_+8,0,2,45,20,7,0,0.2405245304107666,0.30594930052757263,0.2165333330631256,0.47551849484443665,0.760317325592041,1.0753426551818848,0.8704951604220598,0.0069996608789950525,0.21272861693468584,0.9927604794502258,0.9956693649291992,0.9963889122009277,-0.0002496488159522414,0.006748413201421499,0.0025842241011559963,0.0001579470408614725,0.042742013931274414,0.15856151282787323,0.9351719617843628,0.9525842666625977,0.4344588816165924,0.23800456523895264,0.20610013604164124,0.006942985113710165,0.011209122836589813,0.24901513755321503,0.2929292917251587,0.009554758667945862,0.00908390711992979,0.028645044192671776,0.028817344456911087
k8_routed/i0_s3/control,k8_routed/i0_s3,k8_routed,i0_s3,control,0,2,18,20,0,0,0.07720308005809784,0.05055888742208481,0.13863231241703033,0.13922932744026184,0.9369593858718872,0.4190301299095154,0.6207113277782215,0.015149710468287624,0.2161037530905741,0.9959667325019836,0.9966951012611389,0.9970280528068542,-0.00015660488861612976,0.0044535743072628975,0.0029282793402671814,-1.1201113011338748e-05,0.0408974289894104,0.1520707905292511,0.9402216672897339,0.9452251195907593,0.15194804966449738,0.23685336112976074,0.22648490965366364,0.0072541371919214725,0.009255453012883663,0.24204544723033905,0.31717172265052795,0.009905640035867691,0.008236809633672237,0.014730107970535755,0.013410136103630066
k8_routed/i0_s3/control,k8_routed/i0_s3,k8_routed,i0_s3,control,0,2,18,20,1,0,-0.10108111053705215,-0.11549077928066254,-0.07010163366794586,-0.0717647448182106,0.9003922343254089,0.7747629284858704,0.6193369053900439,0.011466279753651241,0.21824873082463797,0.9959551692008972,0.9967774152755737,0.9971373677253723,-0.00014113802171777934,0.0045832074247300625,0.0029907634016126394,-3.600363197620027e-05,0.04117003083229065,0.1527698040008545,0.939454197883606,0.9448111057281494,0.16857142746448517,0.24097266793251038,0.22779694199562073,0.007391297724097967,0.009924604557454586,0.2534199357032776,0.3030302822589874,0.010073940269649029,0.008725707419216633,0.014350026845932007,0.013414905406534672
k8_routed/i0_s3/control,k8_routed/i0_s3,k8_routed,i0_s3,control,0,2,18,20,2,0,-0.07440531253814697,-0.09755484014749527,-0.03717823326587677,-0.03986872732639313,0.9213083982467651,0.6592375040054321,0.5692292992471325,0.012164535921438062,0.32610463733185435,0.9958606958389282,0.9967324733734131,0.9971229434013367,-0.00013627139560412616,0.004537060856819153,0.002936663804575801,4.810546215594513e-06,0.04133675619959831,0.15330903232097626,0.9365566372871399,0.9424102902412415,0.13099567592144012,0.25197452306747437,0.2381601631641388,0.007299875374883413,0.009745440445840359,0.23551945388317108,0.2646464407444,0.009810710325837135,0.008555429987609386,0.013572005555033684,0.01260350365191698
k8_routed/i0_s3/control,k8_routed/i0_s3,k8_routed,i0_s3,control,0,2,18,20,3,0,0.14415636658668518,0.11256411671638489,0.2286759316921234,0.4005395770072937,0.9530864357948303,0.12947013974189758,0.8191191651349298,0.011846235786285266,0.3181856695379683,0.9958769679069519,0.9966047406196594,0.9969637393951416,-0.0001503453095210716,0.004669772926717997,0.002739680465310812,-0.0001667982869548723,0.04089115187525749,0.1523381769657135,0.9387351870536804,0.9448275566101074,0.14077922701835632,0.243001788854599,0.23055842518806458,0.007535421755164862,0.010179090313613415,0.24194805324077606,0.34025970101356506,0.010001065209507942,0.00871818047016859,0.014023269526660442,0.01383177936077118
k8_routed/i0_s3/control,k8_routed/i0_s3,k8_routed,i0_s3,control,0,2,18,20,4,0,0.002660204656422138,-0.021997468546032906,0.034908391535282135,-0.04244980216026306,0.9296772480010986,0.5217224955558777,0.6250518705738107,0.014402965667077543,0.2615081288240947,0.9959611892700195,0.9966649413108826,0.9970771670341492,-0.00015996875299606472,0.00432793190702796,0.002932486589998007,2.0092680642846972e-05,0.04114878922700882,0.152870774269104,0.9401604533195496,0.9442698955535889,0.1598268449306488,0.23953397572040558,0.22755800187587738,0.007156781852245331,0.009480428881943226,0.24016232788562775,0.33636364340782166,0.009675337933003902,0.008223853074014187,0.013893285766243935,0.013500884175300598
k8_routed/i0_s3/control,k8_routed/i0_s3,k8_routed,i0_s3,control,0,2,18,20,5,0,-0.08007229119539261,-0.08524903655052185,-0.07251819968223572,-0.13123834133148193,0.8782898783683777,0.985995352268219,0.6243177132327136,0.01008792788074096,0.26737945437015126,0.9959819912910461,0.9967466592788696,0.9971062541007996,-0.00015510212688241154,0.004353840835392475,0.0028464989736676216,1.1040811841667164e-05,0.041020266711711884,0.15287679433822632,0.9403361082077026,0.9450174570083618,0.14909090101718903,0.2380770742893219,0.22813111543655396,0.007008008658885956,0.009078403934836388,0.25483769178390503,0.2857142686843872,0.009669706225395203,0.008390308357775211,0.013893092051148415,0.011541234329342842
k8_routed/i0_s3/control,k8_routed/i0_s3,k8_routed,i0_s3,control,0,2,18,20,6,0,0.0813659206032753,0.050079237669706345,0.1656065434217453,0.37409263849258423,0.9521840810775757,0.15487872064113617,0.7386528610188923,0.010575750870960588,0.2501955390982838,0.9960052371025085,0.9966896772384644,0.9970722198486328,-0.00014551336062140763,0.0043576606549322605,0.002778532449156046,-9.869692439679056e-05,0.04086332768201828,0.15239191055297852,0.9403139352798462,0.9444416761398315,0.15532466769218445,0.23774023354053497,0.23053544759750366,0.0072742002084851265,0.009627414867281914,0.25589826703071594,0.32900431752204895,0.009901641868054867,0.008245036005973816,0.013894726522266865,0.016274025663733482
k8_routed/i0_s3/control,k8_routed/i0_s3,k8_routed,i0_s3,control,0,2,18,20,7,0,0.10620205104351044,0.08537723124027252,0.12081798911094666,0.13041779398918152,0.9005991816520691,0.7870070934295654,0.7731446667726659,0.010866352670998105,0.27338154440832013,0.9959060549736023,0.9967483282089233,0.997149646282196,-0.00013397679140325636,0.004568500444293022,0.0029422235675156116,-0.00013021478662267327,0.041023313999176025,0.15254488587379456,0.9367958903312683,0.9434744119644165,0.15627706050872803,0.254329115152359,0.23463019728660583,0.00736177247017622,0.009973123669624329,0.2497619092464447,0.3353535234928131,0.009767519310116768,0.008736353367567062,0.012981998734176159,0.01235631387680769
