window,target,cv,scope,model,control_reference,n,positive,brier,brier_gain_vs_rate,brier_gain_vs_rate_ci95_low,brier_gain_vs_rate_ci95_high,brier_gain_vs_controls,brier_gain_vs_controls_ci95_low,brier_gain_vs_controls_ci95_high
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,controls,352,199,0.13984048705425567,0.10667293993963556,0.07351927359206585,0.14152022443281592,-0.06799043909170104,-0.09433089618488552,-0.041881943448282735
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,controls,352,199,0.11463050768115658,0.1318829193127347,0.09248790659681988,0.1703077335231892,-0.04278045971860192,-0.06008817280973464,-0.02566350331187856
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,controls,352,199,0.11362498977500196,0.13288843721888927,0.09568227589342516,0.17230031538496302,-0.04177494181244732,-0.058975976374518964,-0.024505282761561702
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,controls_sparse_base,352,199,0.0703297184644113,0.17618370852947993,0.1451981286476545,0.20986653333980965,0.0002097722457014727,-0.0009846182158200106,0.001440456698711225
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,rate_only,controls,352,199,0.24651342699389123,0.0,0.0,0.0,-0.056539293031303055,-0.07969646136496014,-0.034260810939612155
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,physical,controls,352,199,0.1897190440511592,0.05679438294273202,0.03151084472269378,0.08367628163975473,0.00025508991142896513,-0.013049007258080128,0.014020518305556966
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,noise_action,controls,352,199,0.1940845365479227,0.052428890445968504,0.03202573966092946,0.07289446864027725,-0.004110402585334555,-0.018400231660228125,0.010445634879921511
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls,controls,352,199,0.18997413396258817,0.056539293031303055,0.03381340023729082,0.07969627266970679,0.0,0.0,0.0
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_trap_only,controls,352,199,0.21991920558198083,0.02659422141191041,0.0067333360101276005,0.04697364800059662,-0.02994507161939265,-0.0463224884729756,-0.012900717553818344
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_nontrap,controls,352,199,0.20430671042706686,0.04220671656682438,0.019575468251335458,0.06502646536803891,-0.014332576464478674,-0.03145484520881764,0.005282991787402572
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_full,controls,352,199,0.20992356454436747,0.03658986244952378,0.015168533894403941,0.05717803152694113,-0.019949430581779285,-0.037387782571973525,-0.001877498631306189
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls+moe,controls,352,199,0.1946994311957259,0.051813995798165285,0.027818822190753028,0.07754288841126956,-0.004725297233137763,-0.020294396532657497,0.010778351919606606
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls_sparse_base,controls,352,199,0.1901113084509884,0.05640211854290283,0.03378584512701479,0.07866508958481995,-0.00013717448840021981,-0.001558010409968644,0.0011431133739947268
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,controls,352,199,0.22250329474599984,0.024010132247891388,0.007939504024795185,0.041360396277375304,-0.03252916078341168,-0.051168037057572044,-0.014248991326079747
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,controls,352,199,0.21050531118906532,0.03600811580482589,0.01833409613600058,0.05380709075826295,-0.02053117722647717,-0.036149385046456754,-0.004089218214494752
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,controls,352,199,0.21023608225887003,0.0362773447350212,0.01871835845225431,0.05484390721411141,-0.020261948296281855,-0.0355151501205324,-0.0037818518624389906
relative_tail_50_90,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,controls_sparse_base,352,199,0.1908360115469555,0.05567741544693572,0.03237942674272346,0.07925390386134436,-0.0007247030959671267,-0.0024849397339289916,0.001023835286531381
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,rate_only,controls,352,199,0.3405869907836338,0.0,0.0,0.0,-0.25031655490023863,-0.4031844363337935,-0.09744867346668369
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,physical,controls,352,199,0.09236272538955347,0.24822426539408032,0.09724193239190981,0.39920659839625083,-0.0020922895061582804,-0.014623916413146445,0.011019353198086668
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,noise_action,controls,352,199,0.09169596030356647,0.24889103048006736,0.09429030842868992,0.4124711664797321,-0.0014255244201712728,-0.01673503706311053,0.01388398822276798
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls,controls,352,199,0.0902704358833952,0.25031655490023863,0.09744867346668369,0.4031844363337935,0.0,0.0,0.0
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_trap_only,controls,352,199,0.12608616783606208,0.21450082294757172,0.04426181876143564,0.3847398271337079,-0.03581573195266688,-0.0590269086512673,-0.010767625214537056
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_nontrap,controls,352,199,0.1769917040754564,0.1635952867081774,0.052589290583848036,0.3571026244452103,-0.08672126819206122,-0.18109987057170254,-0.02606359496127602
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_full,controls,352,199,0.18048588505402802,0.1601011057296058,-0.006605317681770156,0.3776729514224524,-0.09021544917063282,-0.15456090907433656,-0.024338017831318014
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls+moe,controls,352,199,0.08841887067942884,0.252168120104205,0.08731105716745989,0.4209458626572798,0.0018515652039663535,-0.021389768863873698,0.020294133512191517
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls_sparse_base,controls,352,199,0.09002522618949732,0.2505617645941365,0.0984730714330684,0.4026504577552046,0.0002452096938978764,-0.0013232427715457469,0.0022395490859265254
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_trap,controls,352,199,0.24389015049892332,0.09669684028471051,0.005080924665790127,0.2633334752485603,-0.15361971461552812,-0.24324822256988893,-0.08890702657497218
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_nontrap,controls,352,199,0.14503071607418735,0.19555627470944648,0.06469771126640754,0.38994078880481703,-0.05476028019079215,-0.12822969930891298,-0.012665627475042898
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,moe_sparse_full,controls,352,199,0.1394430100378881,0.20114398074574574,0.07479936842840738,0.4061091496771476,-0.04917257415449288,-0.1351942097617513,0.004125938043258308
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,absolute,controls+moe_sparse,controls_sparse_base,352,199,0.08708008020861047,0.2535069105750234,0.10383218479196787,0.4031816363580788,0.00294514598088685,0.0005311786028742057,0.006406196846708578
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,rate_only,controls,352,199,0.3405869907836338,0.0,0.0,0.0,0.02744777977669102,-0.07565115141649245,0.11474796769055384
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,physical,controls,352,199,0.3557617146790051,-0.015174723895371257,-0.11819139874790804,0.09285929087047318,0.012273055881319765,-0.0035494540715422535,0.024671669752234747
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,noise_action,controls,352,199,0.32651622570973327,0.014070765073900532,-0.025655144607132474,0.05971009486638172,0.04151854485059155,-0.007509056657931661,0.08760775988290762
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls,controls,352,199,0.3680347705603248,-0.02744777977669102,-0.11474796769055384,0.07565115141649245,0.0,0.0,0.0
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_trap_only,controls,352,199,0.3590912473756054,-0.018504256591971538,-0.0454358505757775,0.020831523577951552,0.008943523184719488,-0.05323090187442281,0.0677233911506583
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_nontrap,controls,352,199,0.35993577923866016,-0.01934878845502637,-0.053465602249255714,0.014768025339202991,0.008098991321664665,-0.053734830653737645,0.06748401083213283
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_full,controls,352,199,0.37088312202989654,-0.030296131246262733,-0.05856219796593145,0.007666700439326471,-0.0028483514695716986,-0.0651538418821442,0.05335516062960065
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe,controls,352,199,0.36588863757238155,-0.02530164678874769,-0.11882570881622698,0.06821377903883154,0.002146132987943337,-0.013002605679643162,0.020324619389047137
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls_sparse_base,controls,352,199,0.36701409787936057,-0.02642710709572676,-0.11765087553837296,0.07585640106305411,0.001020672680964259,-0.004297242601082957,0.008649092319677016
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_trap,controls,352,199,0.35752672004950825,-0.016939729265874462,-0.03487876874392693,0.0009993102121780145,0.010508050510816559,-0.07197324625015197,0.08345809997580542
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,controls,352,199,0.3179000793604161,0.022686911423217698,-0.012317753783848764,0.05185746576243976,0.050134691199908724,-0.0306348168573754,0.1455442952883648
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_full,controls,352,199,0.32871665375144077,0.011870337032193019,-0.02021888077170505,0.04502299493512124,0.03931811680888404,-0.03194340111722191,0.1226845591112329
relative_tail_50_90,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,controls_sparse_base,352,199,0.36474148628696046,-0.02415449550332666,-0.11287035946926234,0.07589255299577416,0.0022726115924001046,-0.0009793862335665173,0.005441533666698889
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,rate_only,controls,352,235,0.22324790885110238,0.0,0.0,0.0,-0.20991055944782697,-0.266165975241394,-0.15678763765279286
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,physical,controls,352,235,0.013370795793518643,0.20987711305758372,0.15575491351942838,0.26832554112812956,-3.344639024326741e-05,-0.0076644369643749065,0.005642431261812915
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,noise_action,controls,352,235,0.021144189513232745,0.20210371933786958,0.1483392362423536,0.26048776446265415,-0.007806840109957366,-0.01385600073604401,-0.002693859952884066
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,controls,controls,352,235,0.013337349403275377,0.20991055944782697,0.15558465305889727,0.267421110967426,0.0,0.0,0.0
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,moe_trap_only,controls,352,235,0.051452776422314245,0.1717951324287881,0.11997669205746199,0.22910559396311364,-0.03811542701903887,-0.05842184890833485,-0.02084457620376824
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,moe_nontrap,controls,352,235,0.061720865028758155,0.1615270438223442,0.09636360723665874,0.22848238871808874,-0.04838351562548278,-0.07404109960582222,-0.025941880844610365
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,moe_full,controls,352,235,0.046543353027761934,0.1767045558233404,0.11880132333442238,0.23708247737674068,-0.03320600362448656,-0.05873150277319144,-0.01255664540693285
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe,controls,352,235,0.02379588822681761,0.19945202062428474,0.14332093407754176,0.25947656743445935,-0.010458538823542238,-0.022913226073227783,-5.764900480278133e-05
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,controls_sparse_base,controls,352,235,0.016941175237725727,0.20630673361337665,0.1531493647324573,0.26521945809846575,-0.00360382583445035,-0.00952356049825111,-0.0003972744971540774
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,controls,352,235,0.17573408365005275,0.04751382520104956,0.01679780169952686,0.07976539391235478,-0.1623967342467774,-0.20939112128482526,-0.11964400732168472
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,controls,352,235,0.07180569894623791,0.15144220990486443,0.09491772631075354,0.21139086859779743,-0.058468349542962546,-0.07970187369981412,-0.039234488964690374
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,controls,352,235,0.07180569894623791,0.15144220990486443,0.09606792140520824,0.21126944716347298,-0.058468349542962546,-0.07925599979298148,-0.0394982510890392
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,controls_sparse_base,352,235,0.01682666232837665,0.2064212465227257,0.15237775119757174,0.2645336465968074,0.00011451290934907147,-0.00019208569512106093,0.0004117344989714368
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,rate_only,controls,352,235,0.22324790885110238,0.0,0.0,0.0,-0.06265419184594899,-0.12284139844464856,0.009502907387872322
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,physical,controls,352,235,0.14438502784756047,0.07886288100354187,0.014871981377559183,0.13626696626803608,0.016208689157592885,0.005066525905020583,0.029089786346777897
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,noise_action,controls,352,235,0.15344679249795476,0.06980111635314758,0.033273418458685096,0.10817632661516947,0.007146924507198601,-0.03685674033883411,0.07580298990270665
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls,controls,352,235,0.16059371700515335,0.06265419184594899,-0.012160299121183632,0.12434306816065498,0.0,0.0,0.0
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_trap_only,controls,352,235,0.1944728757446459,0.02877503310645644,0.0033542589818811113,0.056383573076558884,-0.03387915873949255,-0.09014678066300606,0.044514162411465025
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_nontrap,controls,352,235,0.18043107562153493,0.042816833229567426,0.014005245969222068,0.07299638124989893,-0.019837358616381563,-0.06673083247067055,0.05559033743976924
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_full,controls,352,235,0.17851451537390525,0.04473339347719706,0.014199807600423183,0.07749544024695128,-0.017920798368751923,-0.06471244942774484,0.05703700402326751
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe,controls,352,235,0.1643750060337622,0.058872902817340124,0.0184506992658853,0.10349816105650199,-0.003781289028608866,-0.034261845324542246,0.04418546376455185
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls_sparse_base,controls,352,235,0.16044084723580557,0.06280706161529677,-0.009820932058542084,0.12415676515357948,0.0001528697693477722,-0.0011284817315770927,0.0014690694712060524
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,controls,352,235,0.21443829449396734,0.008809614357135034,-0.007157981757867148,0.027384663052983347,-0.053844577488813966,-0.1135489841141622,0.0195686944775091
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_nontrap,controls,352,235,0.1895956913036459,0.033652217547456446,0.010729940266927512,0.0583879613581305,-0.029001974298492553,-0.08132542101488344,0.047913751819726506
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_full,controls,352,235,0.1895956913036459,0.033652217547456446,0.011319568588399947,0.05790648901487035,-0.029001974298492553,-0.08224163897882103,0.04425373018476776
relative_tail_minus_mid,eventual_failure,grouped_5fold_snapshot,within_snapshot,controls+moe_sparse,controls_sparse_base,352,235,0.15972143732639107,0.06352647152471123,-0.008461919247626085,0.12333180584757207,0.0007194099094144829,-0.0007812661001762886,0.0020354969308365315
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,rate_only,controls,352,235,0.33126678418798167,0.0,0.0,0.0,-0.32064699626021975,-0.5868573922127434,-0.16487938812838135
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,physical,controls,352,235,0.0172965135859237,0.313970270602058,0.15446726570669259,0.5842378702352707,-0.006676725658161775,-0.013890948390360243,0.0005374970740366909
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,noise_action,controls,352,235,0.03627341221155197,0.2949933719764297,0.1513270259017382,0.5405344157319752,-0.025653624283790043,-0.04637657793636886,-0.009747850467298954
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,controls,controls,352,235,0.010619787927761925,0.32064699626021975,0.16487938812838135,0.5868573922127434,0.0,0.0,0.0
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,moe_trap_only,controls,352,235,0.13721796078855844,0.19404882339942323,0.10131664674414453,0.33071143550238813,-0.12659817286079653,-0.24979696833759352,-0.04641017128099175
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,moe_nontrap,controls,352,235,0.129466196608627,0.20180058757935468,0.01077224535291152,0.5067292148502297,-0.11884640868086507,-0.16622787255882307,-0.07427457937571345
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,moe_full,controls,352,235,0.1601467821390971,0.17112000204888456,-0.004384223269326229,0.4438659074988609,-0.1495269942113352,-0.17857470660825447,-0.11666018211208529
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,controls+moe,controls,352,235,0.03701877799191181,0.2942480061960699,0.13144136412983828,0.5663931639101102,-0.026398990064149877,-0.03923785968827711,-0.013560120440022659
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,controls_sparse_base,controls,352,235,0.010722746801944554,0.3205440373860371,0.16478829617754467,0.5868658225776803,-0.00010295887418262872,-0.0003245628248712975,3.0476991474223523e-05
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,moe_sparse_trap,controls,352,235,0.33931819673496216,-0.008051412546980531,-0.05094762417954126,0.0348447990855802,-0.32869840880720025,-0.576844371067969,-0.1324954539075825
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,moe_sparse_nontrap,controls,352,235,0.17004917845247805,0.16121760573550364,0.05403749701370588,0.307563557490844,-0.15942939052471614,-0.2835074395187682,-0.07577357851965796
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,moe_sparse_full,controls,352,235,0.17870850679323952,0.15255827739474215,0.05403749701370588,0.2827150500782241,-0.1680887188654776,-0.30835594693138807,-0.07577357851965796
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,absolute,controls+moe_sparse,controls_sparse_base,352,235,0.010774543243648129,0.32049224094433354,0.164770405893973,0.5866486743895967,-5.179644170357322e-05,-0.0002171481880835834,0.00011083966610394628
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,rate_only,controls,352,235,0.33126678418798167,0.0,0.0,0.0,0.011831211647684626,-0.11705971069822091,0.12956777971564568
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,physical,controls,352,235,0.3304928539423297,0.000773930245651977,-0.0978341216963555,0.1258333180202383,0.012605141893336612,-0.006523374232617005,0.03173365801929023
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,noise_action,controls,352,235,0.33718265723267177,-0.0059158730446900905,-0.0933761834710593,0.09895547651556467,0.005915338602994528,-0.030379242076086357,0.052775782825075515
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls,controls,352,235,0.34309799583566636,-0.011831211647684626,-0.12956777971564568,0.11705971069822091,0.0,0.0,0.0
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,moe_trap_only,controls,352,235,0.36784416993706226,-0.036577385749080565,-0.10215135409738528,0.03058763058473731,-0.024746174101395933,-0.10012990478045668,0.05610442462355701
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,moe_nontrap,controls,352,235,0.3839157346577998,-0.05264895046981811,-0.12970674368628518,0.02440884274664893,-0.04081773882213349,-0.10963918435483105,0.006095540488290905
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,moe_full,controls,352,235,0.39877857107665843,-0.06751178688867676,-0.1607317928550309,0.025708219077677372,-0.055680575240992146,-0.10236550494456115,-0.02388053669195488
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe,controls,352,235,0.3775208047173772,-0.04625402052939551,-0.15642170732640565,0.0779687644354132,-0.03442280888171089,-0.04436409970968048,-0.0199133155655906
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls_sparse_base,controls,352,235,0.3432105239179286,-0.01194373972994696,-0.12902286697997611,0.11773204703096116,-0.00011252808226232471,-0.0014749884065188201,0.0009630553765215833
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_trap,controls,352,235,0.3591860216511977,-0.027919237463215927,-0.03487808334619568,-0.015900209807368452,-0.01608802581553129,-0.15094210749756762,0.09648235413936014
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_nontrap,controls,352,235,0.33335990650842484,-0.0020931223204431445,-0.05542950277146941,0.04948839096025661,0.009738089327241482,-0.0763494547679469,0.08436956501140337
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,moe_sparse_full,controls,352,235,0.3393733430711814,-0.008106558883199727,-0.057225087829755446,0.04397607411106306,0.0037246527644848896,-0.0763494547679469,0.07234269188589022
relative_tail_minus_mid,eventual_failure,leave_one_worker_out,within_snapshot,controls+moe_sparse,controls_sparse_base,352,235,0.3452827262497705,-0.01401594206178884,-0.13346111409020917,0.11679946098758362,-0.0020722023318418856,-0.005305680209768619,0.0002938424465493033
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,rate_only,controls,352,199,0.24651342699389123,0.0,0.0,0.0,-0.16943000819715553,-0.20337791979326572,-0.13660549511159034
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,physical,controls,352,199,0.06449337897833778,0.1820200480155534,0.1501836506072052,0.2142984539031941,0.012590039818397932,0.004274036062301534,0.021365319749949464
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,noise_action,controls,352,199,0.09937749367100679,0.14713593332288444,0.10080919158468567,0.1929433447178399,-0.02229407487427109,-0.05283871271290523,0.003529300960818948
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls,controls,352,199,0.0770834187967357,0.16943000819715553,0.13579133691556086,0.2047158740775779,0.0,0.0,0.0
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_trap_only,controls,352,199,0.12079369023958607,0.12571973675430517,0.08613221275424902,0.16464976330888342,-0.04371027144285034,-0.06484976804095637,-0.022756006008543602
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_nontrap,controls,352,199,0.11509723734786363,0.1314161896460276,0.08614856839791876,0.17774850126630498,-0.03801381855112791,-0.0693061092091219,-0.007450366250187298
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_full,controls,352,199,0.127482370337955,0.11903105665593623,0.0730548370095924,0.16478323789333363,-0.05039895154121931,-0.07602256694739949,-0.02703656962931419
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe,controls,352,199,0.10679207991161559,0.13972134708227563,0.09074980683254369,0.18551817893010414,-0.029708661114879898,-0.051088019892506546,-0.009799310404392952
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls_sparse_base,controls,352,199,0.07496529227358639,0.17154813472030483,0.13743031042381154,0.20591960346025825,0.0021181265231493157,-0.001479226286680788,0.007665704199900702
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_trap,controls,352,199,0.1754309574451299,0.0710824695487613,0.030594869064564968,0.11113940471100345,-0.09834753864839421,-0.13221986148241915,-0.06984850104140812
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,controls,352,199,0.12401382410880862,0.1224996028850826,0.08186427037665736,0.1668866627754711,-0.046930405312072924,-0.06910596192295237,-0.024524511151590447
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,moe_sparse_full,controls,352,199,0.12760507813985683,0.11890834885403442,0.07832383879147521,0.1627032071709934,-0.05052165934312112,-0.07346898414792148,-0.027870498056334653
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,absolute,controls+moe_sparse,controls_sparse_base,352,199,0.07370996775530042,0.17280345923859083,0.13981098683736823,0.20718208690963666,0.0012553245182859729,-0.0014429615964047496,0.003726173391549223
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,rate_only,controls,352,199,0.24651342699389123,0.0,0.0,0.0,-0.06222489492529897,-0.0869350820963271,-0.038879844168229157
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,physical,controls,352,199,0.19016648385505847,0.056346943138832775,0.03069619888751383,0.08447073614273172,-0.0058779517864662074,-0.031953083889231765,0.01450203770926661
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,noise_action,controls,352,199,0.19438312872891067,0.052130298264980564,0.03186559411352357,0.07264671556066418,-0.010094596660318412,-0.018729938805621626,-0.001675664593417087
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls,controls,352,199,0.18428853206859228,0.06222489492529897,0.03918569478162544,0.08663264359817968,0.0,0.0,0.0
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_trap_only,controls,352,199,0.22638744898702357,0.020125978006867648,0.002609325191704962,0.03962035827298429,-0.04209891691843133,-0.059854379561217703,-0.025509690932697823
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_nontrap,controls,352,199,0.21114203519603672,0.03537139179785453,0.012710894195141265,0.0589278650599484,-0.026853503127444448,-0.041755122643167907,-0.012116261224814715
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,moe_full,controls,352,199,0.20967573861434466,0.03683768837954657,0.017204428083068296,0.05855387307631228,-0.025387206545752418,-0.03790822829190608,-0.012961850805494373
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls+moe,controls,352,199,0.19346262105348436,0.053050805940406856,0.030810427586816125,0.07489899677252965,-0.009174088984892123,-0.01915379684883585,0.00017410233333194102
relative_tail_minus_mid,eventual_stagnation_or_loop,grouped_5fold_snapshot,within_snapshot,controls_sparse_base,controls,352,199,0.18508906746490075,0.0614243595289905,0.039092419869149866,0.08641605128392679,-0.00080053539630849,-0.003132373479830667,0.0013180886074962731
