window,target,cv,scope,model,fold,heldout_groups,rank,feature_index,feature,family,training_effect_sigma
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_full,3,1,3,1237,action_denoise_motion|back_12_15|d1_to_d2|phase_late,denoise_soft_motion,0.6316980424946188
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,moe_sparse_full,3,1,4,192,state_top1|back_12_15|d2|phase_mean,state_confidence,0.6302431730404454
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,0,3,1,450,action_entropy|back_12_15|d5|phase_mean,action_confidence,-0.890053037708564
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,0,3,2,930,state_action_gap|back_12_15|d5|phase_mean,state_action_mismatch,0.7040929158570441
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,0,3,3,192,state_top1|back_12_15|d2|phase_mean,state_confidence,0.6725918162616072
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,0,3,4,1237,action_denoise_motion|back_12_15|d1_to_d2|phase_late,denoise_soft_motion,0.6502455835852048
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,1,0,1,998,state_denoise_motion|front_2_5|d6_to_d7|late_minus_early,denoise_soft_motion,-0.8495223867291499
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,1,0,2,1557,hard_route|state|back_12_15|d3|return_advantage_mean,query_recurrence,0.8435870261283636
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,1,0,3,576,action_top1|back_12_15|d6|phase_mean,action_confidence,0.817788824703968
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,1,0,4,1301,action_denoise_hard_switch|front_2_5|d2_to_d3|query_change,denoise_hard_switch,0.6646346452207373
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,2,2,1,456,action_entropy|back_12_15|d6|phase_mean,action_confidence,-1.1823064940788972
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,2,2,2,943,state_action_gap|back_12_15|d7|phase_late,state_action_mismatch,0.8342905449153696
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,2,2,3,832,action_token_dispersion|back_12_15|d8|phase_slope,token_disagreement,0.8296998738180709
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,2,2,4,6,state_entropy|front_2_5|d1|phase_mean,state_confidence,-0.813308153582658
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,3,1,1,450,action_entropy|back_12_15|d5|phase_mean,action_confidence,-0.9124405916077565
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,3,1,2,946,state_action_gap|back_12_15|d7|phase_slope,state_action_mismatch,0.6675274967655928
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,3,1,3,1237,action_denoise_motion|back_12_15|d1_to_d2|phase_late,denoise_soft_motion,0.6316980424946188
fixed_q0_q7,eventual_stagnation_or_loop,leave_one_worker_out,within_snapshot,controls+moe_sparse,3,1,4,192,state_top1|back_12_15|d2|phase_mean,state_confidence,0.6302431730404454
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,1870,hard_route|action|back_12_15|d9|return_advantage_max,query_recurrence,-0.5302365650821252
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,1652,hard_route|action|front_2_5|d1|adjacent_delta,query_persistence,0.4246215640948608
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,1719,soft_route|action|front_2_5|d7|return_advantage_mean,query_recurrence,0.6397269597877033
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,1652,hard_route|action|front_2_5|d1|adjacent_delta,query_persistence,0.5328437363730608
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,2,w00_s004;w01_s003;w02_s003;w03_s003,1,1722,hard_route|action|front_2_5|d7|adjacent_mean,query_persistence,0.5000145297129416
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,2,w00_s004;w01_s003;w02_s003;w03_s003,2,1828,soft_route|action|back_12_15|d6|return_advantage_max,query_recurrence,-0.4940770085479996
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,3,w00_s003;w01_s002;w02_s002;w03_s002,1,1710,hard_route|action|front_2_5|d6|adjacent_mean,query_persistence,0.5354863508929774
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,3,w00_s003;w01_s002;w02_s002;w03_s002,2,1792,soft_route|action|back_12_15|d3|return_advantage_max,query_recurrence,-0.5083027133240762
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,4,w00_s002;w01_s001;w02_s001;w03_s001,1,1719,soft_route|action|front_2_5|d7|return_advantage_mean,query_recurrence,0.5383798508573185
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_trap,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1652,hard_route|action|front_2_5|d1|adjacent_delta,query_persistence,0.5209154700780764
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,1227,action_denoise_motion|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,-0.7409574414134065
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,804,action_token_dispersion|back_12_15|d4|phase_mean,token_disagreement,0.6622149905034522
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,718,action_top4|back_12_15|d9|phase_slope,action_confidence,0.6465797315754618
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,1324,action_denoise_hard_switch|front_2_5|d6_to_d7|phase_slope,denoise_hard_switch,-0.5619427782218172
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,1227,action_denoise_motion|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,-0.8973163327824476
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,804,action_token_dispersion|back_12_15|d4|phase_mean,token_disagreement,0.8256672591242135
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,547,action_top1|back_12_15|d1|phase_late,action_confidence,0.7109452522388149
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,1339,action_denoise_hard_switch|back_12_15|d0_to_d1|phase_late,denoise_hard_switch,-0.6088888910783548
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,1,1339,action_denoise_hard_switch|back_12_15|d0_to_d1|phase_late,denoise_hard_switch,-0.9094202362232846
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,2,453,action_entropy|back_12_15|d5|phase_std,action_confidence,-0.9034577215167194
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,3,828,action_token_dispersion|back_12_15|d8|phase_mean,token_disagreement,0.6659070606108682
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,2,w00_s004;w01_s003;w02_s003;w03_s003,4,1179,action_denoise_motion|front_2_5|d0_to_d1|phase_std,denoise_soft_motion,-0.5593618493320754
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,1,834,action_token_dispersion|back_12_15|d9|phase_mean,token_disagreement,0.7847980737459431
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,2,1227,action_denoise_motion|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,-0.7724056713277442
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,3,561,action_top1|back_12_15|d3|phase_std,action_confidence,-0.7425960226263754
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,3,w00_s003;w01_s002;w02_s002;w03_s002,4,1158,state_denoise_hard_switch|back_12_15|d6_to_d7|phase_mean,denoise_hard_switch,0.5296137913837119
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,1,561,action_top1|back_12_15|d3|phase_std,action_confidence,-0.7970576311128447
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1207,action_denoise_motion|front_2_5|d5_to_d6|phase_late,denoise_soft_motion,0.7304495652371975
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,3,1339,action_denoise_hard_switch|back_12_15|d0_to_d1|phase_late,denoise_hard_switch,-0.6787775363705587
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_nontrap,4,w00_s002;w01_s001;w02_s001;w03_s001,4,798,action_token_dispersion|back_12_15|d3|phase_mean,token_disagreement,0.6388924068376867
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,1227,action_denoise_motion|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,-0.7409574414134065
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,804,action_token_dispersion|back_12_15|d4|phase_mean,token_disagreement,0.6622149905034522
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,718,action_top4|back_12_15|d9|phase_slope,action_confidence,0.6465797315754618
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,1324,action_denoise_hard_switch|front_2_5|d6_to_d7|phase_slope,denoise_hard_switch,-0.5619427782218172
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,1227,action_denoise_motion|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,-0.8973163327824476
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,804,action_token_dispersion|back_12_15|d4|phase_mean,token_disagreement,0.8256672591242135
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,547,action_top1|back_12_15|d1|phase_late,action_confidence,0.7109452522388149
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,1719,soft_route|action|front_2_5|d7|return_advantage_mean,query_recurrence,0.6397269597877033
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,1,1339,action_denoise_hard_switch|back_12_15|d0_to_d1|phase_late,denoise_hard_switch,-0.9094202362232846
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,2,453,action_entropy|back_12_15|d5|phase_std,action_confidence,-0.9034577215167194
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,3,828,action_token_dispersion|back_12_15|d8|phase_mean,token_disagreement,0.6659070606108682
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,2,w00_s004;w01_s003;w02_s003;w03_s003,4,1179,action_denoise_motion|front_2_5|d0_to_d1|phase_std,denoise_soft_motion,-0.5593618493320754
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,1,834,action_token_dispersion|back_12_15|d9|phase_mean,token_disagreement,0.7847980737459431
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,2,1227,action_denoise_motion|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,-0.7724056713277442
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,3,561,action_top1|back_12_15|d3|phase_std,action_confidence,-0.7425960226263754
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,3,w00_s003;w01_s002;w02_s002;w03_s002,4,1710,hard_route|action|front_2_5|d6|adjacent_mean,query_persistence,0.5354863508929774
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,1,561,action_top1|back_12_15|d3|phase_std,action_confidence,-0.7970576311128447
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1207,action_denoise_motion|front_2_5|d5_to_d6|phase_late,denoise_soft_motion,0.7304495652371975
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,3,1339,action_denoise_hard_switch|back_12_15|d0_to_d1|phase_late,denoise_hard_switch,-0.6787775363705587
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,moe_sparse_full,4,w00_s002;w01_s001;w02_s001;w03_s001,4,798,action_token_dispersion|back_12_15|d3|phase_mean,token_disagreement,0.6388924068376867
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,1227,action_denoise_motion|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,-0.7409574414134065
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,804,action_token_dispersion|back_12_15|d4|phase_mean,token_disagreement,0.6622149905034522
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,3,718,action_top4|back_12_15|d9|phase_slope,action_confidence,0.6465797315754618
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,4,1324,action_denoise_hard_switch|front_2_5|d6_to_d7|phase_slope,denoise_hard_switch,-0.5619427782218172
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,1227,action_denoise_motion|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,-0.8973163327824476
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,2,804,action_token_dispersion|back_12_15|d4|phase_mean,token_disagreement,0.8256672591242135
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,3,547,action_top1|back_12_15|d1|phase_late,action_confidence,0.7109452522388149
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,4,1719,soft_route|action|front_2_5|d7|return_advantage_mean,query_recurrence,0.6397269597877033
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,1,1339,action_denoise_hard_switch|back_12_15|d0_to_d1|phase_late,denoise_hard_switch,-0.9094202362232846
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,2,453,action_entropy|back_12_15|d5|phase_std,action_confidence,-0.9034577215167194
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,3,828,action_token_dispersion|back_12_15|d8|phase_mean,token_disagreement,0.6659070606108682
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,2,w00_s004;w01_s003;w02_s003;w03_s003,4,1179,action_denoise_motion|front_2_5|d0_to_d1|phase_std,denoise_soft_motion,-0.5593618493320754
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,1,834,action_token_dispersion|back_12_15|d9|phase_mean,token_disagreement,0.7847980737459431
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,2,1227,action_denoise_motion|front_2_5|d8_to_d9|phase_std,denoise_soft_motion,-0.7724056713277442
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,3,561,action_top1|back_12_15|d3|phase_std,action_confidence,-0.7425960226263754
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,3,w00_s003;w01_s002;w02_s002;w03_s002,4,1710,hard_route|action|front_2_5|d6|adjacent_mean,query_persistence,0.5354863508929774
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,1,561,action_top1|back_12_15|d3|phase_std,action_confidence,-0.7970576311128447
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,2,1207,action_denoise_motion|front_2_5|d5_to_d6|phase_late,denoise_soft_motion,0.7304495652371975
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,3,1339,action_denoise_hard_switch|back_12_15|d0_to_d1|phase_late,denoise_hard_switch,-0.6787775363705587
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,absolute,controls+moe_sparse,4,w00_s002;w01_s001;w02_s001;w03_s001,4,798,action_token_dispersion|back_12_15|d3|phase_mean,token_disagreement,0.6388924068376867
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,1,1870,hard_route|action|back_12_15|d9|return_advantage_max,query_recurrence,-0.5302365650821252
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,0,w00_s001;w01_s000;w02_s000;w03_s000;w03_s005,2,1652,hard_route|action|front_2_5|d1|adjacent_delta,query_persistence,0.4246215640948608
fixed_q8_q15,eventual_failure,grouped_5fold_snapshot,within_snapshot,moe_sparse_trap,1,w00_s000;w00_s005;w01_s004;w02_s004;w03_s004,1,1719,soft_route|action|front_2_5|d7|return_advantage_mean,query_recurrence,0.6397269604396925
