cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,risk_recall_ci_low,risk_recall_ci_high,timely_fpr_ci_low,timely_fpr_ci_high,precision_ci_low,precision_ci_high,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,3,397,0,3,0,0,3,397,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,3,397,0,3,0,0,3,397,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability_L5_q80_k8,400,3,397,0,3,1,0,2,397,0.3333333333333333,0.0,1.0,,0.3333333333333333,7.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,dual_regime_or,400,3,397,0,3,1,0,2,397,0.3333333333333333,0.0,1.0,,0.3333333333333333,7.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,24,376,0,24,21,2,3,374,0.875,0.005319148936170213,0.9130434782608695,,0.875,5.0,0.875,0.875,0.005319148936170213,0.005319148936170213,0.9130434782608695,0.9130434782608695,0.75,0.5,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,24,376,0,24,18,1,6,375,0.75,0.0026595744680851063,0.9473684210526315,,0.75,4.0,0.75,0.75,0.0026595744680851063,0.0026595744680851063,0.9473684210526315,0.9473684210526315,0.5833333333333334,0.4166666666666667,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability_L5_q80_k8,400,24,376,0,24,1,0,23,376,0.041666666666666664,0.0,1.0,,0.041666666666666664,7.0,0.041666666666666664,0.041666666666666664,0.0,0.0,1.0,1.0,0.041666666666666664,0.041666666666666664,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,dual_regime_or,400,24,376,0,24,19,1,5,375,0.7916666666666666,0.0026595744680851063,0.95,,0.7916666666666666,4.0,0.7916666666666666,0.7916666666666666,0.0026595744680851063,0.0026595744680851063,0.95,0.95,0.625,0.4583333333333333,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,8,392,0,8,5,0,3,392,0.625,0.0,1.0,,0.625,3.0,0.625,0.625,0.0,0.0,1.0,1.0,0.625,0.125,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,8,392,0,8,5,0,3,392,0.625,0.0,1.0,,0.625,2.0,0.625,0.625,0.0,0.0,1.0,1.0,0.375,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability_L5_q80_k8,400,8,392,0,8,0,0,8,392,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,dual_regime_or,400,8,392,0,8,5,0,3,392,0.625,0.0,1.0,,0.625,2.0,0.625,0.625,0.0,0.0,1.0,1.0,0.375,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,13,387,8,5,13,1,0,386,1.0,0.002583979328165375,0.9285714285714286,1.0,1.0,8.0,1.0,1.0,0.002583979328165375,0.002583979328165375,0.9285714285714286,0.9285714285714286,1.0,1.0,0.5384615384615384,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,13,387,8,5,13,1,0,386,1.0,0.002583979328165375,0.9285714285714286,1.0,1.0,6.0,1.0,1.0,0.002583979328165375,0.002583979328165375,0.9285714285714286,0.9285714285714286,1.0,1.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability_L5_q80_k8,400,13,387,8,5,0,0,13,387,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,dual_regime_or,400,13,387,8,5,13,1,0,386,1.0,0.002583979328165375,0.9285714285714286,1.0,1.0,6.0,1.0,1.0,0.002583979328165375,0.002583979328165375,0.9285714285714286,0.9285714285714286,1.0,1.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,12,388,0,12,5,0,7,388,0.4166666666666667,0.0,1.0,,0.4166666666666667,3.0,0.4166666666666667,0.4166666666666667,0.0,0.0,1.0,1.0,0.3333333333333333,0.08333333333333333,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,12,388,0,12,11,0,1,388,0.9166666666666666,0.0,1.0,,0.9166666666666666,4.0,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0,1.0,0.9166666666666666,0.75,0.08333333333333333,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability_L5_q80_k8,400,12,388,0,12,0,0,12,388,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,dual_regime_or,400,12,388,0,12,11,0,1,388,0.9166666666666666,0.0,1.0,,0.9166666666666666,4.0,0.9166666666666666,0.9166666666666666,0.0,0.0,1.0,1.0,0.9166666666666666,0.75,0.08333333333333333,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,41,359,0,41,16,0,25,359,0.3902439024390244,0.0,1.0,,0.3902439024390244,1.0,0.3902439024390244,0.3902439024390244,0.0,0.0,1.0,1.0,0.024390243902439025,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,41,359,0,41,26,1,15,358,0.6341463414634146,0.002785515320334262,0.9629629629629629,,0.6341463414634146,1.0,0.6341463414634146,0.6341463414634146,0.002785515320334262,0.002785515320334262,0.9629629629629629,0.9629629629629629,0.04878048780487805,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability_L5_q80_k8,400,41,359,0,41,0,0,41,359,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,dual_regime_or,400,41,359,0,41,26,1,15,358,0.6341463414634146,0.002785515320334262,0.9629629629629629,,0.6341463414634146,1.0,0.6341463414634146,0.6341463414634146,0.002785515320334262,0.002785515320334262,0.9629629629629629,0.9629629629629629,0.04878048780487805,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,legacy_back_mean_q95_k2,400,21,379,1,20,9,2,12,377,0.42857142857142855,0.005277044854881266,0.8181818181818182,1.0,0.4,3.0,0.42857142857142855,0.42857142857142855,0.005277044854881266,0.005277044854881266,0.8181818181818182,0.8181818181818182,0.3333333333333333,0.09523809523809523,0.047619047619047616,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,lock_layer_median_q75_k4,400,21,379,1,20,5,0,16,379,0.23809523809523808,0.0,1.0,1.0,0.2,1.0,0.23809523809523808,0.23809523809523808,0.0,0.0,1.0,1.0,0.047619047619047616,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability_L5_q80_k8,400,21,379,1,20,0,0,21,379,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,dual_regime_or,400,21,379,1,20,5,0,16,379,0.23809523809523808,0.0,1.0,1.0,0.2,1.0,0.23809523809523808,0.23809523809523808,0.0,0.0,1.0,1.0,0.047619047619047616,0.0,0.0,0.0
