calibration,alpha,method,scope,tp,fp,failures,successes,recall,fpr,precision,median_failure_q,median_failure_cap_percent,tp_by_cap_50,fp_by_cap_50,tp_by_cap_60,fp_by_cap_60,recall_lo,recall_hi,fpr_lo,fpr_hi
task_init,0.005,dynamics_only,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,1,1,399,0.0,0.002506265664160401,0.0,,,0,1,0,1,,,,
task_init,0.005,dynamics_only,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,0,151,249,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,4,1,30,370,0.13333333333333333,0.002702702702702703,0.8,34.5,12.946153846153846,0,1,1,1,,,,
task_init,0.005,dynamics_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,0,10,390,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0,0,4,396,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0,0,20,380,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,2,1,47,353,0.0425531914893617,0.0028328611898017,0.6666666666666666,35.0,-58.72307692307692,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2,0,6,394,0.3333333333333333,0.0,1.0,29.0,-7.246153846153845,1,0,1,0,,,,
task_init,0.005,dynamics_only,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,3,397,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,10,390,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0,0,5,395,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,4,396,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,0,3,397,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0,0,14,386,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,3,397,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,1,0,24,376,0.041666666666666664,0.0,1.0,12.0,54.54545454545455,0,0,1,0,,,,
task_init,0.005,dynamics_only,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,8,392,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,13,387,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,0,12,388,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,0,41,359,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,dynamics_only,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,0,21,379,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,all,0,0,564,15436,0.0,0.0,,,,0,0,0,0,0.0,0.0,0.0,0.0
task_init,0.005,v82_integrated,libero_goal,0,0,106,3894,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long,0,0,274,3726,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object,0,0,44,3956,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial,0,0,140,3860,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,0,51,349,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_goal/put_the_bowl_on_the_plate,0,0,18,382,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_goal/put_the_bowl_on_the_stove,0,0,9,391,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,16,384,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_goal/put_the_cream_cheese_in_the_bowl,0,0,9,391,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_goal/put_the_wine_bottle_on_the_rack,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,4,396,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,0,151,249,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,0,0,30,370,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,0,10,390,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0,0,4,396,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0,0,20,380,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,47,353,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,6,394,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,3,397,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,10,390,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0,0,5,395,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,4,396,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,1,399,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,0,3,397,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0,0,14,386,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,3,397,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0,0,24,376,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,8,392,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,13,387,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,0,12,388,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,0,41,359,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_integrated,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,0,21,379,0.0,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,all,475,102,564,15436,0.8421985815602837,0.006607929515418502,0.8232235701906413,24.0,59.61538461538461,70,67,154,82,0.8010514703010895,0.8997062769110934,0.004127489938478027,0.009350283861160406
task_init,0.005,v82_frozen_plus_dynamics,libero_goal,87,10,106,3894,0.8207547169811321,0.0025680534155110425,0.8969072164948454,21.0,70.0,21,7,37,10,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long,239,80,274,3726,0.8722627737226277,0.02147074610842727,0.7492163009404389,32.0,26.923076923076923,44,56,107,68,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object,30,8,44,3956,0.6818181818181818,0.0020222446916076846,0.7894736842105263,20.0,71.42857142857143,1,3,4,3,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial,119,4,140,3860,0.85,0.0010362694300518134,0.967479674796748,19.0,86.36363636363636,4,1,6,1,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,0.975,25.0,83.33333333333333,0,0,3,1,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,0.2,16.0,53.333333333333336,0,2,1,4,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_goal/put_the_bowl_on_the_plate,11,0,18,382,0.6111111111111112,0.0,1.0,16.0,53.333333333333336,2,0,6,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,1.0,18.0,60.0,0,0,7,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,1.0,14.0,46.666666666666664,15,0,16,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,0.6428571428571429,20.0,66.66666666666667,3,5,3,5,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,1.0,22.0,73.33333333333333,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,1.0,15.0,50.0,1,0,1,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,0,4,396,1.0,0.0,1.0,38.0,-52.95384615384616,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,4,1,399,1.0,0.010025062656641603,0.2,29.0,55.76923076923077,0,4,1,4,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,15,1,399,1.0,0.03759398496240601,0.0625,41.0,-47.184615384615384,0,14,0,14,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,123,14,151,249,0.8145695364238411,0.05622489959839357,0.8978102189781022,33.0,-43.33846153846154,0,0,22,5,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,6,30,370,0.9666666666666667,0.016216216216216217,0.8285714285714286,14.0,21.153846153846153,21,6,22,6,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,1,10,390,0.8,0.002564102564102564,0.8888888888888888,10.0,19.23076923076923,8,0,8,1,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3,6,4,396,0.75,0.015151515151515152,0.3333333333333333,31.0,59.61538461538461,1,3,2,6,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,17,5,20,380,0.85,0.013157894736842105,0.7727272727272727,30.0,57.69230769230769,3,4,15,4,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,9,47,353,1.0,0.025495750708215296,0.8392857142857143,31.0,53.84615384615385,7,5,31,8,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,20,6,394,1.0,0.050761421319796954,0.23076923076923078,25.5,49.03846153846154,4,20,6,20,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,1,3,397,0.6666666666666666,0.0025188916876574307,0.6666666666666666,21.5,76.78571428571428,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,1.0,20.0,71.42857142857143,0,0,1,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,0.0,,,0,2,0,2,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,0.0,,,0,1,0,1,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,1,7,393,0.7142857142857143,0.002544529262086514,0.8333333333333334,24.0,85.71428571428571,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,1.0,21.0,75.0,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,0.8571428571428571,19.0,67.85714285714286,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,1,2,5,395,0.2,0.005063291139240506,0.3333333333333333,15.0,53.57142857142857,0,0,1,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,1.0,22.0,78.57142857142857,0,0,1,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,1.0,17.0,60.714285714285715,1,0,1,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,0.0,,,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,1.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,10,0,14,386,0.7142857142857143,0.0,1.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,1.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,18,2,24,376,0.75,0.005319148936170213,0.9,20.0,90.9090909090909,2,1,2,1,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,1.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,0.9285714285714286,16.0,72.72727272727273,0,0,0,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,10,0,12,388,0.8333333333333334,0.0,1.0,17.0,77.27272727272727,2,0,2,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,38,0,41,359,0.926829268292683,0.0,1.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.005,v82_frozen_plus_dynamics,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,1.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.01,v82_reference,all,274,27,564,15436,0.4858156028368794,0.0017491578129048976,0.9102990033222591,29.0,53.333333333333336,38,13,65,16,0.38800302584792123,0.5612369126586081,0.0007065719235713062,0.0029476692909391512
task_init,0.01,v82_reference,libero_goal,48,0,106,3894,0.4528301886792453,0.0,1.0,23.0,76.66666666666667,12,0,19,0,,,,
task_init,0.01,v82_reference,libero_long,161,24,274,3726,0.5875912408759124,0.00644122383252818,0.8702702702702703,33.0,-45.261538461538464,26,13,44,16,,,,
task_init,0.01,v82_reference,libero_object,14,1,44,3956,0.3181818181818182,0.0002527805864509606,0.9333333333333333,21.0,75.0,0,0,2,0,,,,
task_init,0.01,v82_reference,libero_spatial,51,2,140,3860,0.36428571428571427,0.0005181347150259067,0.9622641509433962,20.0,90.9090909090909,0,0,0,0,,,,
task_init,0.01,v82_reference,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.01,v82_reference,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,0,51,349,0.4117647058823529,0.0,1.0,26.0,86.66666666666667,0,0,1,0,,,,
task_init,0.01,v82_reference,libero_goal/push_the_plate_to_the_front_of_the_stove,1,0,1,399,1.0,0.0,1.0,18.0,60.0,0,0,1,0,,,,
task_init,0.01,v82_reference,libero_goal/put_the_bowl_on_the_plate,1,0,18,382,0.05555555555555555,0.0,1.0,29.0,96.66666666666667,0,0,0,0,,,,
task_init,0.01,v82_reference,libero_goal/put_the_bowl_on_the_stove,4,0,9,391,0.4444444444444444,0.0,1.0,22.0,73.33333333333334,0,0,0,0,,,,
task_init,0.01,v82_reference,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,1.0,15.0,50.0,12,0,16,0,,,,
task_init,0.01,v82_reference,libero_goal/put_the_cream_cheese_in_the_bowl,3,0,9,391,0.3333333333333333,0.0,1.0,25.0,83.33333333333333,0,0,0,0,,,,
task_init,0.01,v82_reference,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,1.0,23.0,76.66666666666667,0,0,0,0,,,,
task_init,0.01,v82_reference,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,1.0,17.0,56.666666666666664,0,0,1,0,,,,
task_init,0.01,v82_reference,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,,0,0,0,0,,,,
task_init,0.01,v82_reference,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,0,4,396,1.0,0.0,1.0,40.0,-49.107692307692304,0,0,0,0,,,,
task_init,0.01,v82_reference,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,1,1,399,1.0,0.002506265664160401,0.5,30.0,57.69230769230769,0,1,1,1,,,,
task_init,0.01,v82_reference,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,3,1,399,1.0,0.007518796992481203,0.25,42.0,-45.261538461538464,0,3,0,3,,,,
task_init,0.01,v82_reference,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,89,7,151,249,0.5894039735099338,0.028112449799196786,0.9270833333333334,34.0,-58.723076923076924,0,0,6,0,,,,
