corpus,group,relative,concordant,pairs,n_events,auc_trap_high,event_kind,signal,variant,control_kind
A,w00_s003,4,56.0,63,9,0.8888888888888888,loop,action_recurrence,comparator,all_no_event
A,w00_s004,4,59.0,63,7,0.9365079365079365,loop,action_recurrence,comparator,all_no_event
A,w00_s005,4,45.0,48,6,0.9375,loop,action_recurrence,comparator,all_no_event
A,w01_s000,4,13.0,15,15,0.8666666666666667,loop,action_recurrence,comparator,all_no_event
A,w01_s003,4,0.0,15,15,0.0,loop,action_recurrence,comparator,all_no_event
A,w02_s000,4,43.0,54,6,0.7962962962962963,loop,action_recurrence,comparator,all_no_event
A,w02_s001,4,34.0,63,7,0.5396825396825397,loop,action_recurrence,comparator,all_no_event
A,w02_s002,4,33.0,56,7,0.5892857142857143,loop,action_recurrence,comparator,all_no_event
A,w02_s003,4,28.0,54,9,0.5185185185185185,loop,action_recurrence,comparator,all_no_event
A,w02_s004,4,8.0,60,6,0.13333333333333333,loop,action_recurrence,comparator,all_no_event
A,w03_s004,4,0.0,2,2,0.0,loop,action_recurrence,comparator,all_no_event
A,w03_s005,4,1.0,1,1,1.0,loop,action_recurrence,comparator,all_no_event
A,w00_s000,-8,24.0,55,5,0.43636363636363634,loop,action_magnitude,comparator,all_no_event
A,w00_s001,-8,23.0,39,13,0.5897435897435898,loop,action_magnitude,comparator,all_no_event
A,w00_s002,-8,40.0,64,8,0.625,loop,action_magnitude,comparator,all_no_event
A,w00_s003,-8,13.0,63,9,0.20634920634920634,loop,action_magnitude,comparator,all_no_event
A,w00_s004,-8,30.0,63,7,0.47619047619047616,loop,action_magnitude,comparator,all_no_event
A,w00_s005,-8,27.0,62,7,0.43548387096774194,loop,action_magnitude,comparator,all_no_event
A,w01_s000,-8,5.0,15,15,0.3333333333333333,loop,action_magnitude,comparator,all_no_event
A,w01_s003,-8,15.0,15,15,1.0,loop,action_magnitude,comparator,all_no_event
A,w02_s000,-8,11.0,63,7,0.1746031746031746,loop,action_magnitude,comparator,all_no_event
A,w02_s001,-8,14.0,63,7,0.2222222222222222,loop,action_magnitude,comparator,all_no_event
A,w02_s002,-8,17.0,64,8,0.265625,loop,action_magnitude,comparator,all_no_event
A,w02_s003,-8,21.0,60,10,0.35,loop,action_magnitude,comparator,all_no_event
A,w02_s004,-8,35.0,60,6,0.5833333333333334,loop,action_magnitude,comparator,all_no_event
A,w03_s001,-8,2.0,15,1,0.13333333333333333,loop,action_magnitude,comparator,all_no_event
A,w03_s002,-8,0.0,1,1,0.0,loop,action_magnitude,comparator,all_no_event
A,w03_s003,-8,4.0,15,1,0.26666666666666666,loop,action_magnitude,comparator,all_no_event
A,w03_s004,-8,12.0,25,2,0.48,loop,action_magnitude,comparator,all_no_event
A,w03_s005,-8,20.0,23,2,0.8695652173913043,loop,action_magnitude,comparator,all_no_event
A,w00_s000,-7,23.0,55,5,0.41818181818181815,loop,action_magnitude,comparator,all_no_event
A,w00_s001,-7,26.0,39,13,0.6666666666666666,loop,action_magnitude,comparator,all_no_event
A,w00_s002,-7,39.0,64,8,0.609375,loop,action_magnitude,comparator,all_no_event
A,w00_s003,-7,18.0,63,9,0.2857142857142857,loop,action_magnitude,comparator,all_no_event
A,w00_s004,-7,29.0,63,7,0.4603174603174603,loop,action_magnitude,comparator,all_no_event
A,w00_s005,-7,23.0,61,7,0.3770491803278688,loop,action_magnitude,comparator,all_no_event
A,w01_s000,-7,6.0,15,15,0.4,loop,action_magnitude,comparator,all_no_event
A,w01_s003,-7,15.0,15,15,1.0,loop,action_magnitude,comparator,all_no_event
A,w02_s000,-7,13.0,63,7,0.20634920634920634,loop,action_magnitude,comparator,all_no_event
A,w02_s001,-7,11.0,63,7,0.1746031746031746,loop,action_magnitude,comparator,all_no_event
A,w02_s002,-7,8.0,64,8,0.125,loop,action_magnitude,comparator,all_no_event
A,w02_s003,-7,21.0,60,10,0.35,loop,action_magnitude,comparator,all_no_event
A,w02_s004,-7,27.0,60,6,0.45,loop,action_magnitude,comparator,all_no_event
A,w03_s001,-7,4.0,13,1,0.3076923076923077,loop,action_magnitude,comparator,all_no_event
A,w03_s003,-7,10.0,13,1,0.7692307692307693,loop,action_magnitude,comparator,all_no_event
A,w03_s004,-7,13.0,19,2,0.6842105263157895,loop,action_magnitude,comparator,all_no_event
A,w03_s005,-7,16.0,19,2,0.8421052631578947,loop,action_magnitude,comparator,all_no_event
A,w00_s000,-6,28.0,55,5,0.509090909090909,loop,action_magnitude,comparator,all_no_event
A,w00_s001,-6,24.0,39,13,0.6153846153846154,loop,action_magnitude,comparator,all_no_event
A,w00_s002,-6,46.0,64,8,0.71875,loop,action_magnitude,comparator,all_no_event
A,w00_s003,-6,28.0,63,9,0.4444444444444444,loop,action_magnitude,comparator,all_no_event
A,w00_s004,-6,36.0,63,7,0.5714285714285714,loop,action_magnitude,comparator,all_no_event
A,w00_s005,-6,24.0,58,7,0.41379310344827586,loop,action_magnitude,comparator,all_no_event
A,w01_s000,-6,5.0,15,15,0.3333333333333333,loop,action_magnitude,comparator,all_no_event
A,w01_s003,-6,14.0,15,15,0.9333333333333333,loop,action_magnitude,comparator,all_no_event
A,w02_s000,-6,11.0,63,7,0.1746031746031746,loop,action_magnitude,comparator,all_no_event
A,w02_s001,-6,9.0,63,7,0.14285714285714285,loop,action_magnitude,comparator,all_no_event
A,w02_s002,-6,11.0,63,8,0.1746031746031746,loop,action_magnitude,comparator,all_no_event
A,w02_s003,-6,14.0,60,10,0.23333333333333334,loop,action_magnitude,comparator,all_no_event
A,w02_s004,-6,24.0,60,6,0.4,loop,action_magnitude,comparator,all_no_event
A,w03_s001,-6,4.0,9,1,0.4444444444444444,loop,action_magnitude,comparator,all_no_event
A,w03_s003,-6,5.0,6,1,0.8333333333333334,loop,action_magnitude,comparator,all_no_event
A,w03_s004,-6,8.0,13,2,0.6153846153846154,loop,action_magnitude,comparator,all_no_event
A,w03_s005,-6,14.0,15,2,0.9333333333333333,loop,action_magnitude,comparator,all_no_event
A,w00_s000,-5,29.0,55,5,0.5272727272727272,loop,action_magnitude,comparator,all_no_event
A,w00_s001,-5,23.0,39,13,0.5897435897435898,loop,action_magnitude,comparator,all_no_event
A,w00_s002,-5,40.0,64,8,0.625,loop,action_magnitude,comparator,all_no_event
A,w00_s003,-5,35.0,63,9,0.5555555555555556,loop,action_magnitude,comparator,all_no_event
A,w00_s004,-5,26.0,63,7,0.4126984126984127,loop,action_magnitude,comparator,all_no_event
A,w00_s005,-5,25.0,58,7,0.43103448275862066,loop,action_magnitude,comparator,all_no_event
A,w01_s000,-5,7.0,15,15,0.4666666666666667,loop,action_magnitude,comparator,all_no_event
A,w01_s003,-5,14.0,15,15,0.9333333333333333,loop,action_magnitude,comparator,all_no_event
A,w02_s000,-5,17.0,63,7,0.2698412698412698,loop,action_magnitude,comparator,all_no_event
A,w02_s001,-5,21.0,63,7,0.3333333333333333,loop,action_magnitude,comparator,all_no_event
A,w02_s002,-5,17.0,63,8,0.2698412698412698,loop,action_magnitude,comparator,all_no_event
A,w02_s003,-5,13.0,60,10,0.21666666666666667,loop,action_magnitude,comparator,all_no_event
A,w02_s004,-5,31.0,60,6,0.5166666666666667,loop,action_magnitude,comparator,all_no_event
A,w03_s001,-5,1.0,3,1,0.3333333333333333,loop,action_magnitude,comparator,all_no_event
A,w03_s003,-5,2.0,2,1,1.0,loop,action_magnitude,comparator,all_no_event
A,w03_s004,-5,2.0,8,2,0.25,loop,action_magnitude,comparator,all_no_event
A,w03_s005,-5,4.0,15,2,0.26666666666666666,loop,action_magnitude,comparator,all_no_event
A,w00_s000,-4,29.0,55,5,0.5272727272727272,loop,action_magnitude,comparator,all_no_event
A,w00_s001,-4,15.0,39,13,0.38461538461538464,loop,action_magnitude,comparator,all_no_event
A,w00_s002,-4,34.0,64,8,0.53125,loop,action_magnitude,comparator,all_no_event
A,w00_s003,-4,47.0,63,9,0.746031746031746,loop,action_magnitude,comparator,all_no_event
A,w00_s004,-4,26.0,63,7,0.4126984126984127,loop,action_magnitude,comparator,all_no_event
A,w00_s005,-4,29.0,57,7,0.5087719298245614,loop,action_magnitude,comparator,all_no_event
A,w01_s000,-4,7.0,15,15,0.4666666666666667,loop,action_magnitude,comparator,all_no_event
A,w01_s003,-4,14.0,15,15,0.9333333333333333,loop,action_magnitude,comparator,all_no_event
A,w02_s000,-4,32.0,63,7,0.5079365079365079,loop,action_magnitude,comparator,all_no_event
A,w02_s001,-4,40.0,63,7,0.6349206349206349,loop,action_magnitude,comparator,all_no_event
A,w02_s002,-4,22.0,63,8,0.3492063492063492,loop,action_magnitude,comparator,all_no_event
A,w02_s003,-4,17.0,60,10,0.2833333333333333,loop,action_magnitude,comparator,all_no_event
A,w02_s004,-4,30.0,60,6,0.5,loop,action_magnitude,comparator,all_no_event
A,w03_s001,-4,0.0,1,1,0.0,loop,action_magnitude,comparator,all_no_event
A,w03_s004,-4,1.0,4,2,0.25,loop,action_magnitude,comparator,all_no_event
A,w03_s005,-4,1.0,15,2,0.06666666666666667,loop,action_magnitude,comparator,all_no_event
A,w00_s000,-3,30.0,55,5,0.5454545454545454,loop,action_magnitude,comparator,all_no_event
A,w00_s001,-3,14.0,39,13,0.358974358974359,loop,action_magnitude,comparator,all_no_event
A,w00_s002,-3,26.0,64,8,0.40625,loop,action_magnitude,comparator,all_no_event
A,w00_s003,-3,40.0,63,9,0.6349206349206349,loop,action_magnitude,comparator,all_no_event
A,w00_s004,-3,30.0,63,7,0.47619047619047616,loop,action_magnitude,comparator,all_no_event
A,w00_s005,-3,31.0,56,7,0.5535714285714286,loop,action_magnitude,comparator,all_no_event
A,w01_s000,-3,6.0,15,15,0.4,loop,action_magnitude,comparator,all_no_event
A,w01_s003,-3,15.0,15,15,1.0,loop,action_magnitude,comparator,all_no_event
A,w02_s000,-3,30.0,63,7,0.47619047619047616,loop,action_magnitude,comparator,all_no_event
A,w02_s001,-3,40.0,63,7,0.6349206349206349,loop,action_magnitude,comparator,all_no_event
A,w02_s002,-3,30.0,63,8,0.47619047619047616,loop,action_magnitude,comparator,all_no_event
A,w02_s003,-3,22.0,59,10,0.3728813559322034,loop,action_magnitude,comparator,all_no_event
A,w02_s004,-3,31.0,60,6,0.5166666666666667,loop,action_magnitude,comparator,all_no_event
A,w03_s001,-3,0.0,1,1,0.0,loop,action_magnitude,comparator,all_no_event
A,w03_s004,-3,1.0,4,2,0.25,loop,action_magnitude,comparator,all_no_event
A,w03_s005,-3,1.0,14,1,0.07142857142857142,loop,action_magnitude,comparator,all_no_event
A,w00_s000,-2,14.0,55,5,0.2545454545454545,loop,action_magnitude,comparator,all_no_event
A,w00_s001,-2,11.0,39,13,0.28205128205128205,loop,action_magnitude,comparator,all_no_event
A,w00_s002,-2,19.0,64,8,0.296875,loop,action_magnitude,comparator,all_no_event
A,w00_s003,-2,16.0,63,9,0.25396825396825395,loop,action_magnitude,comparator,all_no_event
A,w00_s004,-2,19.0,63,7,0.30158730158730157,loop,action_magnitude,comparator,all_no_event
A,w00_s005,-2,26.0,52,7,0.5,loop,action_magnitude,comparator,all_no_event
A,w01_s000,-2,2.0,15,15,0.13333333333333333,loop,action_magnitude,comparator,all_no_event
A,w01_s003,-2,15.0,15,15,1.0,loop,action_magnitude,comparator,all_no_event
A,w02_s000,-2,29.0,63,7,0.4603174603174603,loop,action_magnitude,comparator,all_no_event
A,w02_s001,-2,26.0,63,7,0.4126984126984127,loop,action_magnitude,comparator,all_no_event
A,w02_s002,-2,18.0,63,8,0.2857142857142857,loop,action_magnitude,comparator,all_no_event
A,w02_s003,-2,19.0,59,10,0.3220338983050847,loop,action_magnitude,comparator,all_no_event
A,w02_s004,-2,33.0,60,6,0.55,loop,action_magnitude,comparator,all_no_event
A,w03_s001,-2,0.0,1,1,0.0,loop,action_magnitude,comparator,all_no_event
A,w03_s004,-2,1.0,3,2,0.3333333333333333,loop,action_magnitude,comparator,all_no_event
A,w03_s005,-2,1.0,14,1,0.07142857142857142,loop,action_magnitude,comparator,all_no_event
A,w00_s000,-1,7.0,55,5,0.12727272727272726,loop,action_magnitude,comparator,all_no_event
A,w00_s001,-1,16.0,39,13,0.41025641025641024,loop,action_magnitude,comparator,all_no_event
A,w00_s002,-1,20.0,64,8,0.3125,loop,action_magnitude,comparator,all_no_event
A,w00_s003,-1,10.0,63,9,0.15873015873015872,loop,action_magnitude,comparator,all_no_event
A,w00_s004,-1,15.0,63,7,0.23809523809523808,loop,action_magnitude,comparator,all_no_event
A,w00_s005,-1,19.0,52,7,0.36538461538461536,loop,action_magnitude,comparator,all_no_event
A,w01_s000,-1,2.0,15,15,0.13333333333333333,loop,action_magnitude,comparator,all_no_event
A,w01_s003,-1,15.0,15,15,1.0,loop,action_magnitude,comparator,all_no_event
A,w02_s000,-1,45.0,63,7,0.7142857142857143,loop,action_magnitude,comparator,all_no_event
A,w02_s001,-1,33.0,63,7,0.5238095238095238,loop,action_magnitude,comparator,all_no_event
A,w02_s002,-1,21.0,63,8,0.3333333333333333,loop,action_magnitude,comparator,all_no_event
A,w02_s003,-1,32.0,59,10,0.5423728813559322,loop,action_magnitude,comparator,all_no_event
A,w02_s004,-1,42.0,60,6,0.7,loop,action_magnitude,comparator,all_no_event
A,w03_s004,-1,1.0,3,2,0.3333333333333333,loop,action_magnitude,comparator,all_no_event
A,w03_s005,-1,0.0,14,1,0.0,loop,action_magnitude,comparator,all_no_event
A,w00_s000,0,19.0,55,5,0.34545454545454546,loop,action_magnitude,comparator,all_no_event
A,w00_s001,0,31.0,39,13,0.7948717948717948,loop,action_magnitude,comparator,all_no_event
A,w00_s002,0,29.0,64,8,0.453125,loop,action_magnitude,comparator,all_no_event
A,w00_s003,0,12.0,63,9,0.19047619047619047,loop,action_magnitude,comparator,all_no_event
A,w00_s004,0,22.0,63,7,0.3492063492063492,loop,action_magnitude,comparator,all_no_event
A,w00_s005,0,22.0,52,7,0.4230769230769231,loop,action_magnitude,comparator,all_no_event
A,w01_s000,0,4.0,15,15,0.26666666666666666,loop,action_magnitude,comparator,all_no_event
A,w01_s003,0,15.0,15,15,1.0,loop,action_magnitude,comparator,all_no_event
A,w02_s000,0,39.0,63,7,0.6190476190476191,loop,action_magnitude,comparator,all_no_event
A,w02_s001,0,33.0,63,7,0.5238095238095238,loop,action_magnitude,comparator,all_no_event
A,w02_s002,0,22.0,62,8,0.3548387096774194,loop,action_magnitude,comparator,all_no_event
A,w02_s003,0,43.0,59,10,0.7288135593220338,loop,action_magnitude,comparator,all_no_event
A,w02_s004,0,48.0,60,6,0.8,loop,action_magnitude,comparator,all_no_event
A,w03_s004,0,1.0,2,2,0.5,loop,action_magnitude,comparator,all_no_event
A,w03_s005,0,1.0,14,1,0.07142857142857142,loop,action_magnitude,comparator,all_no_event
A,w00_s000,1,25.0,55,5,0.45454545454545453,loop,action_magnitude,comparator,all_no_event
A,w00_s001,1,34.0,39,13,0.8717948717948718,loop,action_magnitude,comparator,all_no_event
A,w00_s002,1,37.0,64,8,0.578125,loop,action_magnitude,comparator,all_no_event
A,w00_s003,1,15.0,63,9,0.23809523809523808,loop,action_magnitude,comparator,all_no_event
A,w00_s004,1,29.0,63,7,0.4603174603174603,loop,action_magnitude,comparator,all_no_event
A,w00_s005,1,18.0,52,7,0.34615384615384615,loop,action_magnitude,comparator,all_no_event
A,w01_s000,1,2.0,15,15,0.13333333333333333,loop,action_magnitude,comparator,all_no_event
A,w01_s003,1,15.0,15,15,1.0,loop,action_magnitude,comparator,all_no_event
A,w02_s000,1,37.0,63,7,0.5873015873015873,loop,action_magnitude,comparator,all_no_event
A,w02_s001,1,32.0,63,7,0.5079365079365079,loop,action_magnitude,comparator,all_no_event
A,w02_s002,1,18.0,56,7,0.32142857142857145,loop,action_magnitude,comparator,all_no_event
A,w02_s003,1,48.0,59,10,0.8135593220338984,loop,action_magnitude,comparator,all_no_event
A,w02_s004,1,51.0,60,6,0.85,loop,action_magnitude,comparator,all_no_event
A,w03_s004,1,1.0,2,2,0.5,loop,action_magnitude,comparator,all_no_event
A,w03_s005,1,1.0,14,1,0.07142857142857142,loop,action_magnitude,comparator,all_no_event
A,w00_s000,2,24.0,55,5,0.43636363636363634,loop,action_magnitude,comparator,all_no_event
A,w00_s001,2,30.0,39,13,0.7692307692307693,loop,action_magnitude,comparator,all_no_event
A,w00_s002,2,38.0,64,8,0.59375,loop,action_magnitude,comparator,all_no_event
A,w00_s003,2,17.0,63,9,0.2698412698412698,loop,action_magnitude,comparator,all_no_event
A,w00_s004,2,25.0,63,7,0.3968253968253968,loop,action_magnitude,comparator,all_no_event
A,w00_s005,2,11.0,51,7,0.21568627450980393,loop,action_magnitude,comparator,all_no_event
A,w01_s000,2,1.0,15,15,0.06666666666666667,loop,action_magnitude,comparator,all_no_event
A,w01_s003,2,15.0,15,15,1.0,loop,action_magnitude,comparator,all_no_event
A,w02_s000,2,34.0,63,7,0.5396825396825397,loop,action_magnitude,comparator,all_no_event
A,w02_s001,2,32.0,63,7,0.5079365079365079,loop,action_magnitude,comparator,all_no_event
A,w02_s002,2,16.0,56,7,0.2857142857142857,loop,action_magnitude,comparator,all_no_event
A,w02_s003,2,46.0,59,10,0.7796610169491526,loop,action_magnitude,comparator,all_no_event
A,w02_s004,2,52.0,60,6,0.8666666666666667,loop,action_magnitude,comparator,all_no_event
A,w03_s004,2,2.0,2,2,1.0,loop,action_magnitude,comparator,all_no_event
A,w03_s005,2,4.0,9,1,0.4444444444444444,loop,action_magnitude,comparator,all_no_event
A,w00_s000,3,16.0,55,5,0.2909090909090909,loop,action_magnitude,comparator,all_no_event
A,w00_s001,3,24.0,39,13,0.6153846153846154,loop,action_magnitude,comparator,all_no_event
A,w00_s002,3,36.0,64,8,0.5625,loop,action_magnitude,comparator,all_no_event
A,w00_s003,3,20.0,63,9,0.31746031746031744,loop,action_magnitude,comparator,all_no_event
A,w00_s004,3,16.0,63,7,0.25396825396825395,loop,action_magnitude,comparator,all_no_event
A,w00_s005,3,10.0,51,7,0.19607843137254902,loop,action_magnitude,comparator,all_no_event
A,w01_s000,3,2.0,15,15,0.13333333333333333,loop,action_magnitude,comparator,all_no_event
A,w01_s003,3,15.0,15,15,1.0,loop,action_magnitude,comparator,all_no_event
A,w02_s000,3,22.0,63,7,0.3492063492063492,loop,action_magnitude,comparator,all_no_event
A,w02_s001,3,39.0,63,7,0.6190476190476191,loop,action_magnitude,comparator,all_no_event
A,w02_s002,3,23.0,56,7,0.4107142857142857,loop,action_magnitude,comparator,all_no_event
A,w02_s003,3,38.0,58,10,0.6551724137931034,loop,action_magnitude,comparator,all_no_event
A,w02_s004,3,54.0,60,6,0.9,loop,action_magnitude,comparator,all_no_event
A,w03_s004,3,2.0,2,2,1.0,loop,action_magnitude,comparator,all_no_event
A,w03_s005,3,5.0,5,1,1.0,loop,action_magnitude,comparator,all_no_event
A,w00_s000,4,11.0,55,5,0.2,loop,action_magnitude,comparator,all_no_event
A,w00_s001,4,15.0,39,13,0.38461538461538464,loop,action_magnitude,comparator,all_no_event
A,w00_s002,4,31.0,64,8,0.484375,loop,action_magnitude,comparator,all_no_event
A,w00_s003,4,15.0,63,9,0.23809523809523808,loop,action_magnitude,comparator,all_no_event
A,w00_s004,4,15.0,63,7,0.23809523809523808,loop,action_magnitude,comparator,all_no_event
A,w00_s005,4,12.0,48,6,0.25,loop,action_magnitude,comparator,all_no_event
A,w01_s000,4,3.0,15,15,0.2,loop,action_magnitude,comparator,all_no_event
A,w01_s003,4,15.0,15,15,1.0,loop,action_magnitude,comparator,all_no_event
A,w02_s000,4,17.0,54,6,0.3148148148148148,loop,action_magnitude,comparator,all_no_event
A,w02_s001,4,48.0,63,7,0.7619047619047619,loop,action_magnitude,comparator,all_no_event
A,w02_s002,4,36.0,56,7,0.6428571428571429,loop,action_magnitude,comparator,all_no_event
A,w02_s003,4,33.0,54,9,0.6111111111111112,loop,action_magnitude,comparator,all_no_event
A,w02_s004,4,55.0,60,6,0.9166666666666666,loop,action_magnitude,comparator,all_no_event
A,w03_s004,4,2.0,2,2,1.0,loop,action_magnitude,comparator,all_no_event
A,w03_s005,4,0.0,1,1,0.0,loop,action_magnitude,comparator,all_no_event
A,w00_s000,-8,27.5,55,5,0.5,loop,physical_progress,comparator,all_no_event
A,w00_s001,-8,19.5,39,13,0.5,loop,physical_progress,comparator,all_no_event
A,w00_s002,-8,32.0,64,8,0.5,loop,physical_progress,comparator,all_no_event
A,w00_s003,-8,31.5,63,9,0.5,loop,physical_progress,comparator,all_no_event
A,w00_s004,-8,31.5,63,7,0.5,loop,physical_progress,comparator,all_no_event
A,w00_s005,-8,25.5,62,7,0.4112903225806452,loop,physical_progress,comparator,all_no_event
