cohort,task,layer,metric,queries,median,q25,q75,cohort_group
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,flow_path,5354,0.11040299385786057,0.10068656504154205,0.11808638274669647,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,flow_path,5354,0.08161836117506027,0.07552549988031387,0.08869174867868423,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,flow_path,5354,0.08116162568330765,0.07476823031902313,0.08743026107549667,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,flow_path,5354,0.07678155601024628,0.07058040052652359,0.0857839286327362,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,flow_path,5354,0.08319737017154694,0.07712878286838531,0.09013053774833679,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L2,flow_settling_log_ratio,5354,0.5569885969161987,0.49705395102500916,0.6031528115272522,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L3,flow_settling_log_ratio,5354,0.5487895011901855,0.48591089248657227,0.606200098991394,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L4,flow_settling_log_ratio,5354,0.6778062582015991,0.6087355613708496,0.7723904848098755,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,flow_settling_log_ratio,5354,0.6960839033126831,0.5756807923316956,0.7959299087524414,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,flow_settling_log_ratio,5354,0.9322915077209473,0.8777297735214233,0.983348548412323,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,flow_settling_log_ratio,5354,0.9728363752365112,0.9137191772460938,1.0298116207122803,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,flow_settling_log_ratio,5354,0.9450879096984863,0.8731309175491333,1.0120954513549805,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,flow_settling_log_ratio,5354,0.9127719402313232,0.8376179933547974,1.0121495723724365,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L2,flow_endpoint,5354,0.05046558380126953,0.04808773472905159,0.05326087027788162,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L3,flow_endpoint,5354,0.048856284469366074,0.04427703842520714,0.054003700613975525,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L4,flow_endpoint,5354,0.05148506537079811,0.046156030148267746,0.05569443851709366,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,flow_endpoint,5354,0.053113050758838654,0.0475500151515007,0.05899101495742798,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,flow_endpoint,5354,0.04902298003435135,0.04506077617406845,0.0532505065202713,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,flow_endpoint,5354,0.04955090209841728,0.04494291916489601,0.05365511775016785,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,flow_endpoint,5354,0.04786841571331024,0.04293706268072128,0.05400172621011734,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,flow_endpoint,5354,0.054665591567754745,0.04925964027643204,0.06066133826971054,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L2,action_consensus,5354,0.9975134134292603,0.9968044757843018,0.9979107975959778,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L3,action_consensus,5354,0.9973775148391724,0.9966274499893188,0.9978435635566711,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L4,action_consensus,5354,0.9969338178634644,0.9959486722946167,0.997390866279602,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,action_consensus,5354,0.9962228536605835,0.9951586127281189,0.996829628944397,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,action_consensus,5354,0.9966579675674438,0.995785653591156,0.9974238872528076,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,action_consensus,5354,0.996463418006897,0.9954838156700134,0.9973110556602478,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,action_consensus,5354,0.9965577125549316,0.9956361055374146,0.9973094463348389,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,action_consensus,5354,0.9965662956237793,0.9955861568450928,0.9973398447036743,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L2,state_action_alignment,5354,0.8779282569885254,0.8450127243995667,0.9063953757286072,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L3,state_action_alignment,5354,0.9168915152549744,0.8836227059364319,0.9359138011932373,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L4,state_action_alignment,5354,0.9152268171310425,0.863103985786438,0.9453812837600708,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,state_action_alignment,5354,0.8876122236251831,0.7881703972816467,0.9210197329521179,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,state_action_alignment,5354,0.973956286907196,0.9695908427238464,0.9780737161636353,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,state_action_alignment,5354,0.977222204208374,0.9728835821151733,0.9811252355575562,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,state_action_alignment,5354,0.9772087931632996,0.9701980948448181,0.9814976453781128,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,state_action_alignment,5354,0.9828653931617737,0.9791769981384277,0.9857197999954224,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L2,conditional_energy,5354,0.22921013832092285,0.17840802669525146,0.28593090176582336,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L3,conditional_energy,5354,0.15929774940013885,0.12405090034008026,0.21918994188308716,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L4,conditional_energy,5354,0.16231827437877655,0.10624494403600693,0.25503772497177124,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,conditional_energy,5354,0.21210244297981262,0.1516418308019638,0.3787744343280792,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,conditional_energy,5354,0.05140524357557297,0.0433642640709877,0.05988182872533798,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,conditional_energy,5354,0.045031338930130005,0.037389397621154785,0.05349178612232208,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,conditional_energy,5354,0.04505588859319687,0.036657921969890594,0.058712828904390335,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,conditional_energy,5354,0.03396910801529884,0.028353413566946983,0.04120149463415146,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L2,conditional_effective_rank,5354,0.10708841681480408,0.10529990494251251,0.1097358912229538,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L3,conditional_effective_rank,5354,0.11000911891460419,0.10692472755908966,0.11403051018714905,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L4,conditional_effective_rank,5354,0.11179754883050919,0.10763717442750931,0.11651163548231125,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,conditional_effective_rank,5354,0.11057723313570023,0.10572502017021179,0.11725939810276031,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,conditional_effective_rank,5354,0.13120688498020172,0.12543220818042755,0.14022134244441986,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,conditional_effective_rank,5354,0.13724659383296967,0.1271318942308426,0.1525329202413559,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,conditional_effective_rank,5354,0.13436806201934814,0.12727516889572144,0.144822895526886,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,conditional_effective_rank,5354,0.14752984046936035,0.13669201731681824,0.16192249953746796,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L2,partial_edge_std,5354,0.008261140435934067,0.005822151433676481,0.011567141860723495,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L3,partial_edge_std,5354,0.010507466271519661,0.006344333291053772,0.017532648518681526,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L4,partial_edge_std,5354,0.014265168458223343,0.009541421197354794,0.019934074953198433,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,partial_edge_std,5354,0.013298751786351204,0.006619398482143879,0.02478385530412197,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,partial_edge_std,5354,0.04437343776226044,0.03450760245323181,0.05796841159462929,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,partial_edge_std,5354,0.05459687486290932,0.0380869023501873,0.0763891190290451,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,partial_edge_std,5354,0.05106094479560852,0.03855649754405022,0.06733135879039764,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,partial_edge_std,5354,0.06903554499149323,0.049318578094244,0.09141058474779129,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L2,expert_load_effective_rank,5354,0.995710551738739,0.9948465824127197,0.9965288043022156,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L3,expert_load_effective_rank,5354,0.9953815937042236,0.9945337176322937,0.9960065484046936,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L4,expert_load_effective_rank,5354,0.9932959079742432,0.9920213222503662,0.9948100447654724,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,expert_load_effective_rank,5354,0.9938309192657471,0.9917889833450317,0.9952195286750793,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,expert_load_effective_rank,5354,0.9921101331710815,0.9902155995368958,0.9935168027877808,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,expert_load_effective_rank,5354,0.9917079210281372,0.9899535179138184,0.9931052923202515,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,expert_load_effective_rank,5354,0.9911541938781738,0.9887250065803528,0.9932754039764404,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,expert_load_effective_rank,5354,0.9894423484802246,0.9870836734771729,0.9918960928916931,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L2,conditional_query_d1,4954,0.05360881984233856,0.026275550946593285,0.09259320795536041,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L3,conditional_query_d1,4954,0.04537557438015938,0.018493859097361565,0.10462956130504608,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L4,conditional_query_d1,4954,0.06517820060253143,0.029788780957460403,0.11508411914110184,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,conditional_query_d1,4954,0.10145305097103119,0.040080927312374115,0.2037625014781952,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,conditional_query_d1,4954,0.011267056688666344,0.006673833355307579,0.018214832991361618,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,conditional_query_d1,4954,0.011040469631552696,0.006823877803981304,0.018075119704008102,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,conditional_query_d1,4954,0.011505287140607834,0.006574900355190039,0.019389456138014793,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,conditional_query_d1,4954,0.008405088447034359,0.005174987018108368,0.01379190944135189,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L2,partial_query_d1,4954,0.006477763876318932,0.0037840143777430058,0.011282876133918762,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L3,partial_query_d1,4954,0.011196568608283997,0.006400727201253176,0.02150372974574566,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L4,partial_query_d1,4954,0.01220664381980896,0.006788622122257948,0.02060173638164997,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L5,partial_query_d1,4954,0.0154413478448987,0.00631202245131135,0.03236597031354904,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L12,partial_query_d1,4954,0.03756985813379288,0.024369437247514725,0.05654141306877136,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L13,partial_query_d1,4954,0.05353221297264099,0.029608238488435745,0.08590318262577057,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L14,partial_query_d1,4954,0.04168930649757385,0.025497790426015854,0.06900501251220703,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,L15,partial_query_d1,4954,0.05810927599668503,0.03500176966190338,0.09391259402036667,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L2,flow_path,5107,0.09699206054210663,0.09160596132278442,0.10276433080434799,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L3,flow_path,5107,0.10113997012376785,0.09473253041505814,0.10860048234462738,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L4,flow_path,5107,0.10351263731718063,0.0970512330532074,0.1122337207198143,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L5,flow_path,5107,0.11211301386356354,0.10300824791193008,0.12167327105998993,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L12,flow_path,5107,0.09104058891534805,0.08188267052173615,0.10060980916023254,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L13,flow_path,5107,0.08862578123807907,0.07944762706756592,0.09810185432434082,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L14,flow_path,5107,0.08681641519069672,0.07853899896144867,0.09493523836135864,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L15,flow_path,5107,0.08837909996509552,0.0803479328751564,0.0989575982093811,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L2,flow_settling_log_ratio,5107,0.4679003655910492,0.42114830017089844,0.517123818397522,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L3,flow_settling_log_ratio,5107,0.46785855293273926,0.41466817259788513,0.5494848489761353,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L4,flow_settling_log_ratio,5107,0.6083126664161682,0.5607689023017883,0.67091965675354,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L5,flow_settling_log_ratio,5107,0.6118713021278381,0.529329240322113,0.7026153802871704,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L12,flow_settling_log_ratio,5107,0.9170090556144714,0.855174720287323,0.9771554470062256,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L13,flow_settling_log_ratio,5107,0.9318137168884277,0.867816150188446,0.9913337230682373,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L14,flow_settling_log_ratio,5107,0.9424808621406555,0.8681313991546631,1.0063692331314087,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L15,flow_settling_log_ratio,5107,0.9002152681350708,0.82892906665802,0.9750994443893433,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L2,flow_endpoint,5107,0.04940149933099747,0.046443741768598557,0.05248008668422699,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L3,flow_endpoint,5107,0.05102286487817764,0.04358707368373871,0.057291239500045776,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L4,flow_endpoint,5107,0.05140461400151253,0.04696815460920334,0.05725770443677902,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L5,flow_endpoint,5107,0.05287839099764824,0.046789150685071945,0.059789448976516724,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L12,flow_endpoint,5107,0.05373333767056465,0.048378005623817444,0.059712693095207214,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L13,flow_endpoint,5107,0.05388760566711426,0.0473647266626358,0.06052210181951523,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L14,flow_endpoint,5107,0.05424226447939873,0.04727952182292938,0.06036590039730072,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L15,flow_endpoint,5107,0.054866205900907516,0.04920816794037819,0.06215102970600128,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L2,action_consensus,5107,0.9979062080383301,0.9970052242279053,0.9983453750610352,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L3,action_consensus,5107,0.9971587657928467,0.9954554438591003,0.9976308345794678,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L4,action_consensus,5107,0.9969194531440735,0.995527982711792,0.9975012540817261,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L5,action_consensus,5107,0.9961434602737427,0.9940369725227356,0.9971631765365601,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L12,action_consensus,5107,0.9959366321563721,0.9942794442176819,0.9970109462738037,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L13,action_consensus,5107,0.995359480381012,0.9937334060668945,0.9966192245483398,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L14,action_consensus,5107,0.9954211711883545,0.9938815832138062,0.9968217611312866,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L15,action_consensus,5107,0.9954694509506226,0.9939594268798828,0.9964824914932251,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L2,state_action_alignment,5107,0.8458768129348755,0.7684295773506165,0.8884474039077759,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L3,state_action_alignment,5107,0.8523147702217102,0.8046572804450989,0.9043346643447876,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L4,state_action_alignment,5107,0.913271427154541,0.8798139691352844,0.9304141998291016,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L5,state_action_alignment,5107,0.8958751559257507,0.7910173535346985,0.9332711696624756,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L12,state_action_alignment,5107,0.9762296676635742,0.9703536033630371,0.9799401164054871,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L13,state_action_alignment,5107,0.9734350442886353,0.9678889513015747,0.9781206846237183,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L14,state_action_alignment,5107,0.9766268134117126,0.9706951975822449,0.9811166524887085,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L15,state_action_alignment,5107,0.980667769908905,0.9759940505027771,0.9852253198623657,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L2,conditional_energy,5107,0.284476637840271,0.21063047647476196,0.4094703197479248,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L3,conditional_energy,5107,0.27352046966552734,0.18216967582702637,0.3524633049964905,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L4,conditional_energy,5107,0.16593234241008759,0.1343003809452057,0.22590506076812744,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L5,conditional_energy,5107,0.19737441837787628,0.12898311018943787,0.37423133850097656,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L12,conditional_energy,5107,0.04697367548942566,0.03971487656235695,0.058406904339790344,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L13,conditional_energy,5107,0.05241852626204491,0.04327257350087166,0.06318004429340363,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L14,conditional_energy,5107,0.04619010165333748,0.0374038964509964,0.0577421709895134,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L15,conditional_energy,5107,0.03828808292746544,0.029328787699341774,0.047407135367393494,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L2,conditional_effective_rank,5107,0.10473193973302841,0.10350409895181656,0.10700556635856628,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L3,conditional_effective_rank,5107,0.10670898109674454,0.10473310947418213,0.11135797202587128,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L4,conditional_effective_rank,5107,0.11082538217306137,0.10791045427322388,0.11600939929485321,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L5,conditional_effective_rank,5107,0.11070751398801804,0.10711869597434998,0.11583894491195679,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L12,conditional_effective_rank,5107,0.14140744507312775,0.13115137815475464,0.15538685023784637,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L13,conditional_effective_rank,5107,0.14212529361248016,0.13144034147262573,0.15638352930545807,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L14,conditional_effective_rank,5107,0.1426379680633545,0.13372763991355896,0.15838122367858887,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L15,conditional_effective_rank,5107,0.157883882522583,0.14614097774028778,0.17305034399032593,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L2,partial_edge_std,5107,0.005022330209612846,0.003403809852898121,0.007780860643833876,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L3,partial_edge_std,5107,0.008276241831481457,0.0055078063160181046,0.013644395396113396,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L4,partial_edge_std,5107,0.01387994084507227,0.009678557515144348,0.020217936486005783,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L5,partial_edge_std,5107,0.013547442853450775,0.007910773158073425,0.02149641513824463,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L12,partial_edge_std,5107,0.058847080916166306,0.04217854142189026,0.07823444902896881,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L13,partial_edge_std,5107,0.06314793974161148,0.04645159840583801,0.08429209887981415,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L14,partial_edge_std,5107,0.06314994394779205,0.0463155135512352,0.08458270132541656,external_8b
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,L15,partial_edge_std,5107,0.08452686667442322,0.06445614993572235,0.10768643021583557,external_8b
