dataset,snapshot,layer_group,view,flow,median_dispersion,mean_dispersion,candidates
rolling_star_k16,worker2_snapshot002,all,token_gram,0,0.001888276427052915,0.001879426883533597,16
rolling_star_k16,worker2_snapshot002,all,token_gram,1,0.0018783417763188481,0.0018698470667004585,16
rolling_star_k16,worker2_snapshot002,all,token_gram,2,0.0019010029500350356,0.0019017137819901109,16
rolling_star_k16,worker2_snapshot002,all,token_gram,3,0.001893170876428485,0.0019061209168285131,16
rolling_star_k16,worker2_snapshot002,all,token_gram,4,0.0018239370547235012,0.0018419768894091249,16
rolling_star_k16,worker2_snapshot002,all,token_gram,5,0.0017189369536936283,0.0017585367895662785,16
rolling_star_k16,worker2_snapshot002,all,token_gram,6,0.0015753692714497447,0.0016136186895892024,16
rolling_star_k16,worker2_snapshot002,all,token_gram,7,0.0014409158611670136,0.001453948556445539,16
rolling_star_k16,worker2_snapshot002,all,token_gram,8,0.0012608199613168836,0.0012883981689810753,16
rolling_star_k16,worker2_snapshot002,all,token_gram,9,0.0011217141291126609,0.001133126555941999,16
rolling_star_k16,worker2_snapshot002,all,expert_load,0,0.0075979637913405895,0.007687351666390896,16
rolling_star_k16,worker2_snapshot002,all,expert_load,1,0.007122801151126623,0.007211964577436447,16
rolling_star_k16,worker2_snapshot002,all,expert_load,2,0.006879463326185942,0.006915717851370573,16
rolling_star_k16,worker2_snapshot002,all,expert_load,3,0.0067360056564211845,0.006794788874685764,16
rolling_star_k16,worker2_snapshot002,all,expert_load,4,0.006624571979045868,0.006712890695780516,16
rolling_star_k16,worker2_snapshot002,all,expert_load,5,0.006515155546367168,0.006634312216192484,16
rolling_star_k16,worker2_snapshot002,all,expert_load,6,0.006358125247061253,0.006442065350711346,16
rolling_star_k16,worker2_snapshot002,all,expert_load,7,0.006105554755777121,0.006169027183204889,16
rolling_star_k16,worker2_snapshot002,all,expert_load,8,0.00583542138338089,0.005904491990804672,16
rolling_star_k16,worker2_snapshot002,all,expert_load,9,0.005644207354635,0.005689230747520924,16
rolling_star_k16,worker2_snapshot002,all,spectrum,0,0.0034938177559524775,0.0035346292424947023,16
rolling_star_k16,worker2_snapshot002,all,spectrum,1,0.0033557487186044455,0.003443435998633504,16
rolling_star_k16,worker2_snapshot002,all,spectrum,2,0.003367023542523384,0.0034120462369173765,16
rolling_star_k16,worker2_snapshot002,all,spectrum,3,0.0033265412785112858,0.003381356131285429,16
rolling_star_k16,worker2_snapshot002,all,spectrum,4,0.003370731370523572,0.003396403044462204,16
rolling_star_k16,worker2_snapshot002,all,spectrum,5,0.0033178210724145174,0.003353063017129898,16
rolling_star_k16,worker2_snapshot002,all,spectrum,6,0.003152616322040558,0.0031574161257594824,16
rolling_star_k16,worker2_snapshot002,all,spectrum,7,0.0029134233482182026,0.0029104913119226694,16
rolling_star_k16,worker2_snapshot002,all,spectrum,8,0.0025206722784787416,0.0025664563290774822,16
rolling_star_k16,worker2_snapshot002,all,spectrum,9,0.0024192696437239647,0.0024236454628407955,16
rolling_star_k16,worker2_snapshot002,front,edge_action,0,0.0374368391931057,0.03767723962664604,16
rolling_star_k16,worker2_snapshot002,front,edge_action,1,0.0367562361061573,0.03701046481728554,16
rolling_star_k16,worker2_snapshot002,front,edge_action,2,0.03635396063327789,0.03664703667163849,16
rolling_star_k16,worker2_snapshot002,front,edge_action,3,0.03559773042798042,0.03608508035540581,16
rolling_star_k16,worker2_snapshot002,front,edge_action,4,0.03447172790765762,0.034888312220573425,16
rolling_star_k16,worker2_snapshot002,front,edge_action,5,0.03252364695072174,0.03284516558051109,16
rolling_star_k16,worker2_snapshot002,front,edge_action,6,0.029389286413788795,0.02955690398812294,16
rolling_star_k16,worker2_snapshot002,front,edge_action,7,0.02574525587260723,0.025910362601280212,16
rolling_star_k16,worker2_snapshot002,front,edge_action,8,0.022147933021187782,0.022305823862552643,16
rolling_star_k16,worker2_snapshot002,front,edge_action,9,0.019897162914276123,0.019868899136781693,16
rolling_star_k16,worker2_snapshot002,front,edge_state,0,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,front,edge_state,1,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,front,edge_state,2,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,front,edge_state,3,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,front,edge_state,4,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,front,edge_state,5,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,front,edge_state,6,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,front,edge_state,7,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,front,edge_state,8,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,front,edge_state,9,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,front,token_gram,0,0.0026279515586793423,0.002617631107568741,16
rolling_star_k16,worker2_snapshot002,front,token_gram,1,0.0026221214793622494,0.002605792135000229,16
rolling_star_k16,worker2_snapshot002,front,token_gram,2,0.002649784553796053,0.0026497396174818277,16
rolling_star_k16,worker2_snapshot002,front,token_gram,3,0.0026360421907156706,0.0026542451232671738,16
rolling_star_k16,worker2_snapshot002,front,token_gram,4,0.0025301268324255943,0.0025613175239413977,16
rolling_star_k16,worker2_snapshot002,front,token_gram,5,0.0023965700529515743,0.0024377601221203804,16
rolling_star_k16,worker2_snapshot002,front,token_gram,6,0.0021740084048360586,0.0022254111245274544,16
rolling_star_k16,worker2_snapshot002,front,token_gram,7,0.0019749358762055635,0.001988256350159645,16
rolling_star_k16,worker2_snapshot002,front,token_gram,8,0.0016969030257314444,0.0017346685053780675,16
rolling_star_k16,worker2_snapshot002,front,token_gram,9,0.0014638676075264812,0.0014833338791504502,16
rolling_star_k16,worker2_snapshot002,front,expert_load,0,0.009119938127696514,0.009219537489116192,16
rolling_star_k16,worker2_snapshot002,front,expert_load,1,0.008497803471982479,0.008584944531321526,16
rolling_star_k16,worker2_snapshot002,front,expert_load,2,0.008000273257493973,0.00808199867606163,16
rolling_star_k16,worker2_snapshot002,front,expert_load,3,0.0077566225081682205,0.007832420989871025,16
rolling_star_k16,worker2_snapshot002,front,expert_load,4,0.007549683563411236,0.0076464638113975525,16
rolling_star_k16,worker2_snapshot002,front,expert_load,5,0.0073340097442269325,0.007461282890290022,16
rolling_star_k16,worker2_snapshot002,front,expert_load,6,0.006890111602842808,0.007077984046190977,16
rolling_star_k16,worker2_snapshot002,front,expert_load,7,0.006593708880245686,0.006706047337502241,16
rolling_star_k16,worker2_snapshot002,front,expert_load,8,0.006223760545253754,0.006317553110420704,16
rolling_star_k16,worker2_snapshot002,front,expert_load,9,0.006027653347700834,0.006165243219584227,16
rolling_star_k16,worker2_snapshot002,front,spectrum,0,0.004351782146841288,0.004336810205131769,16
rolling_star_k16,worker2_snapshot002,front,spectrum,1,0.004098772536963224,0.004188175778836012,16
rolling_star_k16,worker2_snapshot002,front,spectrum,2,0.004110930021852255,0.004123007878661156,16
rolling_star_k16,worker2_snapshot002,front,spectrum,3,0.0039778659120202065,0.004057176876813173,16
rolling_star_k16,worker2_snapshot002,front,spectrum,4,0.003989198245108128,0.00404652813449502,16
rolling_star_k16,worker2_snapshot002,front,spectrum,5,0.003959795460104942,0.003932924475520849,16
rolling_star_k16,worker2_snapshot002,front,spectrum,6,0.003532598726451397,0.0035745303612202406,16
rolling_star_k16,worker2_snapshot002,front,spectrum,7,0.0031064238864928484,0.0031700627878308296,16
rolling_star_k16,worker2_snapshot002,front,spectrum,8,0.0026272370014339685,0.002620368730276823,16
rolling_star_k16,worker2_snapshot002,front,spectrum,9,0.0023158243857324123,0.002383118262514472,16
rolling_star_k16,worker2_snapshot002,back,edge_action,0,0.01899479702115059,0.0191901084035635,16
rolling_star_k16,worker2_snapshot002,back,edge_action,1,0.01842167042195797,0.018581708893179893,16
rolling_star_k16,worker2_snapshot002,back,edge_action,2,0.018273955211043358,0.01845208927989006,16
rolling_star_k16,worker2_snapshot002,back,edge_action,3,0.018216965720057487,0.018356017768383026,16
rolling_star_k16,worker2_snapshot002,back,edge_action,4,0.018064044415950775,0.018165744841098785,16
rolling_star_k16,worker2_snapshot002,back,edge_action,5,0.017797617241740227,0.017934538424015045,16
rolling_star_k16,worker2_snapshot002,back,edge_action,6,0.01732957735657692,0.0174642913043499,16
rolling_star_k16,worker2_snapshot002,back,edge_action,7,0.01681889034807682,0.01695595495402813,16
rolling_star_k16,worker2_snapshot002,back,edge_action,8,0.016328345984220505,0.016567932441830635,16
rolling_star_k16,worker2_snapshot002,back,edge_action,9,0.016353707760572433,0.016567379236221313,16
rolling_star_k16,worker2_snapshot002,back,edge_state,0,0.00035434000892564654,0.0003361674607731402,16
rolling_star_k16,worker2_snapshot002,back,edge_state,1,0.0003195696044713259,0.0002990776556544006,16
rolling_star_k16,worker2_snapshot002,back,edge_state,2,0.0,0.00025692657800391316,16
rolling_star_k16,worker2_snapshot002,back,edge_state,3,0.0005570026114583015,0.0003473875985946506,16
rolling_star_k16,worker2_snapshot002,back,edge_state,4,0.0,0.00021074392134323716,16
rolling_star_k16,worker2_snapshot002,back,edge_state,5,0.0,0.0002809058059938252,16
rolling_star_k16,worker2_snapshot002,back,edge_state,6,0.0,0.0,16
rolling_star_k16,worker2_snapshot002,back,edge_state,7,0.0,3.994620419689454e-05,16
rolling_star_k16,worker2_snapshot002,back,edge_state,8,0.0005652298568747938,0.0003121228946838528,16
rolling_star_k16,worker2_snapshot002,back,edge_state,9,0.00029383989749476314,0.00026096400688402355,16
rolling_star_k16,worker2_snapshot002,back,token_gram,0,0.00045559866703115404,0.00045512887299992144,16
rolling_star_k16,worker2_snapshot002,back,token_gram,1,0.0004414961440488696,0.00044412753777578473,16
rolling_star_k16,worker2_snapshot002,back,token_gram,2,0.00044853155850432813,0.00045288840192370117,16
rolling_star_k16,worker2_snapshot002,back,token_gram,3,0.0004518433415796608,0.000461977586383,16
rolling_star_k16,worker2_snapshot002,back,token_gram,4,0.0004480746283661574,0.0004646451852750033,16
rolling_star_k16,worker2_snapshot002,back,token_gram,5,0.0004541332891676575,0.0004810802638530731,16
rolling_star_k16,worker2_snapshot002,back,token_gram,6,0.0004787331272382289,0.0004957092460244894,16
rolling_star_k16,worker2_snapshot002,back,token_gram,7,0.0004958782228641212,0.0005146401817910373,16
rolling_star_k16,worker2_snapshot002,back,token_gram,8,0.0005243617342785001,0.0005463730776682496,16
rolling_star_k16,worker2_snapshot002,back,token_gram,9,0.0005553481169044971,0.0005909109604544938,16
rolling_star_k16,worker2_snapshot002,back,expert_load,0,0.005567303858697414,0.005725777242332697,16
rolling_star_k16,worker2_snapshot002,back,expert_load,1,0.005401087459176779,0.005469097290188074,16
rolling_star_k16,worker2_snapshot002,back,expert_load,2,0.0054314760491251945,0.005469943396747112,16
rolling_star_k16,worker2_snapshot002,back,expert_load,3,0.005518629215657711,0.0055190399289131165,16
rolling_star_k16,worker2_snapshot002,back,expert_load,4,0.005454976577311754,0.005568169988691807,16
rolling_star_k16,worker2_snapshot002,back,expert_load,5,0.005439638625830412,0.005623320117592812,16
rolling_star_k16,worker2_snapshot002,back,expert_load,6,0.0054670292884111404,0.005669301841408014,16
rolling_star_k16,worker2_snapshot002,back,expert_load,7,0.005329593550413847,0.005522967781871557,16
rolling_star_k16,worker2_snapshot002,back,expert_load,8,0.005199348088353872,0.005414536688476801,16
rolling_star_k16,worker2_snapshot002,back,expert_load,9,0.0049422080628573895,0.0051119071431458,16
rolling_star_k16,worker2_snapshot002,back,spectrum,0,0.0023115938529372215,0.002447037026286125,16
rolling_star_k16,worker2_snapshot002,back,spectrum,1,0.002348914509639144,0.00245080073364079,16
rolling_star_k16,worker2_snapshot002,back,spectrum,2,0.0023398238699883223,0.0024660457856953144,16
rolling_star_k16,worker2_snapshot002,back,spectrum,3,0.0023956659715622663,0.00249188719317317,16
rolling_star_k16,worker2_snapshot002,back,spectrum,4,0.002417924115434289,0.002542880829423666,16
rolling_star_k16,worker2_snapshot002,back,spectrum,5,0.0025283980648964643,0.0026058244984596968,16
rolling_star_k16,worker2_snapshot002,back,spectrum,6,0.0026000584475696087,0.002637815196067095,16
rolling_star_k16,worker2_snapshot002,back,spectrum,7,0.0025481602642685175,0.002585852751508355,16
rolling_star_k16,worker2_snapshot002,back,spectrum,8,0.0024202808272093534,0.002485372358933091,16
rolling_star_k16,worker2_snapshot002,back,spectrum,9,0.002421292709186673,0.002435671864077449,16
rolling_star_k16,worker2_snapshot003,all,edge_action,0,0.030935771763324738,0.031183548271656036,16
rolling_star_k16,worker2_snapshot003,all,edge_action,1,0.030279619619250298,0.03060249239206314,16
rolling_star_k16,worker2_snapshot003,all,edge_action,2,0.030400540679693222,0.03059067763388157,16
rolling_star_k16,worker2_snapshot003,all,edge_action,3,0.030178252607584,0.030350912362337112,16
rolling_star_k16,worker2_snapshot003,all,edge_action,4,0.029630055651068687,0.029729636386036873,16
rolling_star_k16,worker2_snapshot003,all,edge_action,5,0.02830868400633335,0.028485482558608055,16
rolling_star_k16,worker2_snapshot003,all,edge_action,6,0.026166358962655067,0.02615433558821678,16
rolling_star_k16,worker2_snapshot003,all,edge_action,7,0.023406997323036194,0.0234743170440197,16
rolling_star_k16,worker2_snapshot003,all,edge_action,8,0.020872730761766434,0.020825006067752838,16
rolling_star_k16,worker2_snapshot003,all,edge_action,9,0.019109677523374557,0.019039863720536232,16
rolling_star_k16,worker2_snapshot003,all,edge_state,0,0.0010728072375059128,0.0009514035773463547,16
rolling_star_k16,worker2_snapshot003,all,edge_state,1,0.0012232502922415733,0.0011036588111892343,16
rolling_star_k16,worker2_snapshot003,all,edge_state,2,0.0010996240889653563,0.0010613263584673405,16
rolling_star_k16,worker2_snapshot003,all,edge_state,3,0.0012287533609196544,0.0010447653476148844,16
rolling_star_k16,worker2_snapshot003,all,edge_state,4,0.0011898239608854055,0.0010689864866435528,16
rolling_star_k16,worker2_snapshot003,all,edge_state,5,0.0011842530220746994,0.00097808544524014,16
rolling_star_k16,worker2_snapshot003,all,edge_state,6,0.001066200085915625,0.0009993559215217829,16
rolling_star_k16,worker2_snapshot003,all,edge_state,7,0.0010734822135418653,0.001000526244752109,16
rolling_star_k16,worker2_snapshot003,all,edge_state,8,0.0011842530220746994,0.0007463214569725096,16
rolling_star_k16,worker2_snapshot003,all,edge_state,9,0.0,0.0006184317753650248,16
rolling_star_k16,worker2_snapshot003,all,token_gram,0,0.0017593858065083623,0.0018084219191223383,16
rolling_star_k16,worker2_snapshot003,all,token_gram,1,0.001733853598125279,0.0017804509261623025,16
rolling_star_k16,worker2_snapshot003,all,token_gram,2,0.0017500469693914056,0.0018052757950499654,16
rolling_star_k16,worker2_snapshot003,all,token_gram,3,0.0017095342045649886,0.001762856962159276,16
rolling_star_k16,worker2_snapshot003,all,token_gram,4,0.0016473638825118542,0.001691106939688325,16
rolling_star_k16,worker2_snapshot003,all,token_gram,5,0.0015566962538287044,0.001585656777024269,16
rolling_star_k16,worker2_snapshot003,all,token_gram,6,0.0014178947312757373,0.001439544023014605,16
rolling_star_k16,worker2_snapshot003,all,token_gram,7,0.0012734235497191548,0.0012782651465386152,16
rolling_star_k16,worker2_snapshot003,all,token_gram,8,0.0011127012548968196,0.0011115092784166336,16
rolling_star_k16,worker2_snapshot003,all,token_gram,9,0.0009730853489600122,0.0009768058080226183,16
rolling_star_k16,worker2_snapshot003,all,expert_load,0,0.007706352975219488,0.00802337285131216,16
rolling_star_k16,worker2_snapshot003,all,expert_load,1,0.007224119268357754,0.007570893969386816,16
rolling_star_k16,worker2_snapshot003,all,expert_load,2,0.006928101647645235,0.007140279281884432,16
