dataset,snapshot,layer_group,view,d0,d9,ratio_d9_d0,log_slope,declining_transition_fraction,candidates
fork_pilot_n32,episode4_q10,back,edge_state,0.0007415677537210286,0.00012684673129115254,0.1710521131139572,-0.1297334152216494,0.5555555555555556,32
fork_pilot_n32,episode4_q10,back,token_gram,0.0005599049036391079,0.006936688907444477,12.389048322955189,0.2107809161311673,0.2222222222222222,32
fork_pilot_n32,episode4_q10,back,expert_load,0.005673142150044441,0.013800197280943394,2.4325491792648433,0.06734927063957222,0.2222222222222222,32
fork_pilot_n32,episode4_q10,back,spectrum,0.0024546945933252573,0.008857429027557373,3.6083629514002546,0.10233239307923497,0.1111111111111111,32
fork_pilot_n32,episode4_q11,all,edge_action,0.02478547766804695,0.028459155932068825,1.1482189818257134,0.004789158999283705,0.6666666666666666,32
fork_pilot_n32,episode4_q11,all,edge_state,0.0005154290702193975,0.0005171898519620299,1.0034161475251733,-0.003918347835567406,0.4444444444444444,32
fork_pilot_n32,episode4_q11,all,token_gram,0.0015707879792898893,0.00495194224640727,3.152521098771019,0.08258648500194751,0.3333333333333333,32
fork_pilot_n32,episode4_q11,all,expert_load,0.006082149688154459,0.00902742613106966,1.484249252965838,0.03363566762350301,0.3333333333333333,32
fork_pilot_n32,episode4_q11,all,spectrum,0.002789315301924944,0.006501771509647369,2.330956097060956,0.06467948635822607,0.1111111111111111,32
fork_pilot_n32,episode4_q11,front,edge_action,0.029438965022563934,0.022168705239892006,0.753039559063998,-0.028345112379041033,1.0,32
fork_pilot_n32,episode4_q11,front,edge_state,0.00019162986427545547,0.00016555606271140277,0.8639366485874388,-0.05799236513391132,0.6666666666666666,32
fork_pilot_n32,episode4_q11,front,token_gram,0.0021274173632264137,0.0017955672228708863,0.8440126765477519,-0.019123659926124158,0.5555555555555556,32
fork_pilot_n32,episode4_q11,front,expert_load,0.006579054985195398,0.00596939492970705,0.9073331873862974,-0.007678363948507018,0.5555555555555556,32
fork_pilot_n32,episode4_q11,front,spectrum,0.0031046534422785044,0.002902272157371044,0.934813566579936,-0.002572113834065697,0.5555555555555556,32
fork_pilot_n32,episode4_q11,back,edge_action,0.01906423270702362,0.033222686499357224,1.7426710536908923,0.042451075790344545,0.3333333333333333,32
fork_pilot_n32,episode4_q11,back,edge_state,0.0007175772916525602,0.0007060591015033424,0.9839485024356167,-0.0028107215524152632,0.5555555555555556,32
fork_pilot_n32,episode4_q11,back,token_gram,0.0006334459758363664,0.006774453911930323,10.694604070987609,0.2208817438463398,0.2222222222222222,32
fork_pilot_n32,episode4_q11,back,expert_load,0.005475929006934166,0.011298255063593388,2.0632581337863245,0.0628185194048955,0.1111111111111111,32
fork_pilot_n32,episode4_q11,back,spectrum,0.0024131976533681154,0.00858385767787695,3.5570470847658933,0.10266092342332066,0.1111111111111111,32
fork_pilot_n32,episode4_q12,all,edge_action,0.02477029152214527,0.015886273235082626,0.641343813853781,-0.04697188665304354,1.0,32
fork_pilot_n32,episode4_q12,all,edge_state,0.0004969064611941576,0.0004066011752001941,0.818265019583478,-0.01394078988589027,0.6666666666666666,32
fork_pilot_n32,episode4_q12,all,token_gram,0.0016182876424863935,0.0011870667804032564,0.7335326237673085,-0.03290923107143238,0.5555555555555556,32
fork_pilot_n32,episode4_q12,all,expert_load,0.0061455098912119865,0.004825227428227663,0.7851630724942265,-0.020204077855823115,0.8888888888888888,32
fork_pilot_n32,episode4_q12,all,spectrum,0.0027219613548368216,0.002306112088263035,0.8472244046246878,-0.015170308893850066,0.6666666666666666,32
fork_pilot_n32,episode4_q12,front,edge_action,0.029723040759563446,0.017313111573457718,0.5824811705339128,-0.05642655658158669,1.0,32
fork_pilot_n32,episode4_q12,front,edge_state,0.00025106206885538995,7.433227438014e-05,0.2960713050721927,-0.06576573907214077,0.3333333333333333,32
fork_pilot_n32,episode4_q12,front,token_gram,0.002210947684943676,0.0015126359649002552,0.6841572847703041,-0.0390602492306463,0.5555555555555556,32
fork_pilot_n32,episode4_q12,front,expert_load,0.006855003070086241,0.00506327161565423,0.7386242666687136,-0.027355773634908025,1.0,32
fork_pilot_n32,episode4_q12,front,spectrum,0.003132021985948086,0.0023236162960529327,0.7418901612050968,-0.029638626071759357,0.7777777777777778,32
fork_pilot_n32,episode4_q12,back,edge_action,0.018511947244405746,0.01434107031673193,0.7746926958786444,-0.028551723420940856,1.0,32
fork_pilot_n32,episode4_q12,back,edge_state,0.000623618601821363,0.000566665199585259,0.9086727014400086,-0.008244792998096913,0.5555555555555556,32
fork_pilot_n32,episode4_q12,back,token_gram,0.0005645900964736938,0.0005555848474614322,0.9840499345126554,0.001961358150860819,0.5555555555555556,32
fork_pilot_n32,episode4_q12,back,expert_load,0.00530488695949316,0.004487509373575449,0.8459198862937118,-0.01249000711130354,0.8888888888888888,32
fork_pilot_n32,episode4_q12,back,spectrum,0.0022331562358886003,0.002251275349408388,1.0081136792977576,0.004099396205210369,0.3333333333333333,32
fork_pilot_n32,episode4_q6,all,edge_action,0.024713244289159775,0.016669103875756264,0.674500833671118,-0.03695245882438302,0.8888888888888888,32
fork_pilot_n32,episode4_q6,all,edge_state,0.0008112884243018925,0.0007672177162021399,0.9456781253378844,-0.01541326801694501,0.5555555555555556,32
fork_pilot_n32,episode4_q6,all,token_gram,0.0015729161677882075,0.001113142934627831,0.7076937458104349,-0.03390610809928934,0.8888888888888888,32
fork_pilot_n32,episode4_q6,all,expert_load,0.005864276550710201,0.00479290634393692,0.8173056475920237,-0.016225342610293205,0.7777777777777778,32
fork_pilot_n32,episode4_q6,all,spectrum,0.002833255100995302,0.0022225743159651756,0.7844596539098796,-0.015188050028598594,0.5555555555555556,32
fork_pilot_n32,episode4_q6,front,edge_action,0.030052952468395233,0.019112087786197662,0.6359470939268487,-0.04333513933224822,1.0,32
fork_pilot_n32,episode4_q6,front,edge_state,0.0004204805300105363,0.0004159835516475141,0.9893051448472311,-0.06433228582859617,0.3333333333333333,32
fork_pilot_n32,episode4_q6,front,token_gram,0.002183448988944292,0.001529951929114759,0.7007042238502206,-0.036735659408613335,0.8888888888888888,32
fork_pilot_n32,episode4_q6,front,expert_load,0.006718226708471775,0.00545356422662735,0.8117565041010497,-0.01810428152317948,0.7777777777777778,32
fork_pilot_n32,episode4_q6,front,spectrum,0.0032573614735156298,0.0024702614173293114,0.7583626924472674,-0.021912865746832374,0.6666666666666666,32
fork_pilot_n32,episode4_q6,back,edge_action,0.017807798460125923,0.013691541738808155,0.7688508924595803,-0.022951517163138573,1.0,32
fork_pilot_n32,episode4_q6,back,edge_state,0.0009741835528984666,0.000978477648459375,1.0044078916628516,0.0023267612574343626,0.5555555555555556,32
fork_pilot_n32,episode4_q6,back,token_gram,0.0004205510194879025,0.00036546975024975836,0.869025952415439,0.005289819810733745,0.4444444444444444,32
fork_pilot_n32,episode4_q6,back,expert_load,0.004839471075683832,0.003987632691860199,0.8239810982436204,-0.013758287111611664,0.5555555555555556,32
fork_pilot_n32,episode4_q6,back,spectrum,0.002302585169672966,0.0018718113424256444,0.8129173101082277,-0.009776256852382478,0.5555555555555556,32
