design,scope,layer,token_role,relative_query,metric,n_strata,n_pairs,n_tasks,auc,auc_lo,auc_hi,auc_abs,null_auc,null_lo,null_hi,null_abs_mean,n_strata_null,delta_abs,delta_abs_lo,delta_abs_hi,p_boot,exceeds_null_paired,exceeds_null_disjoint,q_bh,exceeds_null_bh
wide,seed1008_1015,L2,state,1,gate_entropy_change,109,508,10,0.7629969418960244,0.6129032258064516,0.8148185941043083,0.2629969418960244,0.49962023809523803,0.39607811834823337,0.6031846919558783,0.040664771112339564,105,0.22233217078368483,0.03537305330937402,0.29467095607285826,0.0165,True,True,0.1013793103448276,False
wide,seed1008_1015,L2,state,2,gate_entropy_change,109,508,10,0.7396024464831804,0.524808188265635,0.8205365816326533,0.2396024464831804,0.49983333333333335,0.3951506791171477,0.6069633652430043,0.04043921561158294,105,0.19916323087159749,-0.04047907066052224,0.2977256469231549,0.0495,False,False,0.168,False
wide,seed1008_1015,L2,state,3,gate_entropy_change,109,508,10,0.7053516819571864,0.3969172494172495,0.8307675906183369,0.20535168195718645,0.5005535714285715,0.3953347871406627,0.608492948351439,0.041336369013755786,105,0.16401531294343066,-0.07192924317062244,0.3034976015800185,0.153,False,False,0.2564601769911504,False
wide,seed1008_1015,L2,state,4,gate_entropy_change,107,498,10,0.7758566978193147,0.567391304347826,0.8655794633791215,0.27585669781931466,0.5010126356802347,0.39630833213308375,0.6091240530303029,0.04277487629717,101,0.23308182152214466,-0.018637954584156124,0.3405595352064976,0.036,False,False,0.13903448275862068,False
wide,seed1008_1015,L2,state,5,gate_entropy_change,104,491,10,0.7179487179487182,0.3450773590686275,0.8518233379823338,0.21794871794871817,0.49979763798111915,0.3843576388888889,0.6153571599961608,0.04387062908060675,99,0.17407808886811144,-0.07825206590999594,0.32252647613520985,0.1295,False,False,0.24864,False
wide,seed1008_1015,L2,action,-1,gate_entropy_change,109,508,10,0.49740061162079513,0.40708252574197457,0.7147771317829454,0.00259938837920487,0.4994603174603175,0.3912999649368864,0.6031483941077034,0.04046816755708381,105,-0.03786877917787894,-0.0848047286237274,0.16937789351851812,0.3355,False,False,0.3795555555555556,False
wide,seed1008_1015,L2,action,0,gate_entropy_change,109,508,10,0.44541284403669723,0.27654131618010885,0.7074554689345617,0.05458715596330277,0.498706746031746,0.39249288906948393,0.6060876623376622,0.04048992184382135,105,0.014097234119481418,-0.06556355932203382,0.20031124359730282,0.2305,False,False,0.2911578947368421,False
wide,seed1008_1015,L2,action,1,gate_entropy_change,109,508,10,0.28348623853211014,0.14545151515151516,0.5103448275862069,0.21651376146788986,0.5003174603174604,0.39713350183823526,0.6093803510273972,0.04133985346350311,105,0.17517390800438676,-0.050701675214251986,0.32157931730009953,0.0855,False,False,0.22574999999999998,False
wide,seed1008_1015,L2,action,2,gate_entropy_change,109,508,10,0.24923547400611623,0.12957215515314108,0.3394327762722071,0.25076452599388377,0.4996440476190476,0.40368253968253964,0.6081767907303369,0.0406961746866271,105,0.21006835130725668,0.07846328188719487,0.33665022564286506,0.006,True,True,0.072,False
wide,seed1008_1015,L2,action,3,gate_entropy_change,109,508,10,0.281039755351682,0.18274212430821626,0.33030632411067196,0.21896024464831798,0.5000686507936508,0.3976050420168067,0.6047309595876962,0.040221551845228194,105,0.1787386928030898,0.08887226512226519,0.2884847898306729,0.002,True,True,0.042,True
wide,seed1008_1015,L2,action,4,gate_entropy_change,107,498,10,0.31012461059190033,0.25763043700224625,0.4142032891100054,0.18987538940809967,0.5000994225672567,0.3906051377118644,0.6092155172413791,0.04163419539530959,101,0.14824119401279007,-0.016923769703539496,0.22303034318565854,0.035,False,False,0.1383529411764706,False
wide,seed1008_1015,L2,action,5,gate_entropy_change,104,491,10,0.38653846153846155,0.34629385964912285,0.4806147186147185,0.11346153846153845,0.49963467835475966,0.38951777389277387,0.6127318463640183,0.04389249560602586,99,0.06956904285551259,-0.06987602077444252,0.131319579272053,0.11,False,False,0.2306086956521739,False
wide,seed1008_1015,L3,state,-1,gate_entropy_change,109,508,10,0.5629969418960246,0.27116059937488507,0.6789226126126124,0.06299694189602456,0.4989031746031746,0.3926215277777777,0.6021598224391624,0.04024176081947751,105,0.022755181076547053,-0.061578282828282815,0.1833465085638997,0.154,False,False,0.2564601769911504,False
wide,seed1008_1015,L3,state,0,gate_entropy_change,109,508,10,0.3423547400611621,0.2503355704697986,0.5626451124976364,0.15764525993883788,0.5000392857142857,0.3992210378983635,0.604241071428571,0.04044154289720194,105,0.11720371704163593,-0.05968402777777773,0.22508392478830605,0.1225,False,False,0.2431058823529412,False
wide,seed1008_1015,L3,state,1,gate_entropy_change,109,508,10,0.223394495412844,0.06867914024758455,0.5707491289198606,0.276605504587156,0.4991960317460317,0.38871197636764504,0.6089160095856521,0.04190293151021291,105,0.2347025730769431,-0.05773157338273812,0.40698858501260565,0.112,False,False,0.23087116564417176,False
wide,seed1008_1015,L3,state,2,gate_entropy_change,109,508,10,0.23776758409785934,0.06994789104771275,0.6282258064516129,0.26223241590214064,0.49998968253968257,0.3942307692307692,0.6025735294117647,0.04025299998740681,105,0.22197941591473383,-0.04951406160405143,0.398926476860765,0.0975,False,False,0.2306086956521739,False
wide,seed1008_1015,L3,state,3,gate_entropy_change,109,508,10,0.30076452599388376,0.15905644268438085,0.6298901918976544,0.19923547400611624,0.5005166666666666,0.39724940204392256,0.605765485312899,0.04024021094774707,105,0.15899526305836917,-0.05806282840842402,0.32076794911995576,0.1035,False,False,0.2306086956521739,False
wide,seed1008_1015,L3,state,4,gate_entropy_change,107,498,10,0.2928348909657321,0.16907448174646858,0.6048207464002351,0.20716510903426788,0.49996358385838585,0.391640625,0.6157541989664083,0.04229880751662505,101,0.16486630151764284,-0.061603655000394233,0.3141246288438547,0.1055,False,False,0.2306086956521739,False
wide,seed1008_1015,L3,state,5,gate_entropy_change,104,491,10,0.2875,0.1762626262626263,0.5237353210309591,0.21250000000000002,0.49927374264331786,0.3842564363143631,0.6145833333333334,0.0439171548140005,99,0.16858284518599953,-0.06392111123960927,0.30597442346359194,0.1195,False,False,0.2404311377245509,False
wide,seed1008_1015,L3,action,-1,gate_entropy_change,109,508,10,0.5032110091743119,0.41235208866155165,0.7875538793103446,0.0032110091743119407,0.5002015873015874,0.4027600364963504,0.6111293859649122,0.039369271027142064,105,-0.03615826185283012,-0.07058084344849055,0.23165561216050787,0.3165,False,False,0.36602061855670104,False
wide,seed1008_1015,L3,action,0,gate_entropy_change,109,508,10,0.4522935779816514,0.410783523086654,0.596890625,0.047706422018348627,0.5005984126984128,0.4002211571900539,0.6125044014084507,0.039493959812873985,105,0.008212462205474641,-0.09516093865484115,0.07907320810680353,0.341,False,False,0.38319732441471577,False
wide,seed1008_1015,L3,action,1,gate_entropy_change,109,508,10,0.4348623853211009,0.22371892655367234,0.5689240924092407,0.06513761467889911,0.5002813492063493,0.4,0.6085182178932178,0.04012163471613867,105,0.02501597996276044,-0.07353379904228108,0.2330215212264151,0.253,False,False,0.31138461538461537,False
wide,seed1008_1015,L3,action,2,gate_entropy_change,109,508,10,0.525382262996942,0.47485475801511123,0.6590349264705881,0.025382262996942018,0.49968650793650793,0.39272955872809867,0.6039346346264249,0.040790546531013494,105,-0.015408283534071476,-0.0880399201867062,0.10375576336125698,0.5565,False,False,0.5625225225225226,False
wide,seed1008_1015,L3,action,3,gate_entropy_change,109,508,10,0.4934250764525995,0.34701031931464177,0.6786419753086419,0.006574923547400524,0.4999321428571428,0.3971335018382353,0.6040770509977826,0.04051992836111493,105,-0.03394500481371441,-0.07925991227950045,0.1509863701578191,0.442,False,False,0.46226086956521745,False
wide,seed1008_1015,L3,action,4,gate_entropy_change,107,498,10,0.46261682242990654,0.3709618410700236,0.6646823498139285,0.03738317757009346,0.4997580555972264,0.386353668261563,0.6111111111111112,0.04295124253877352,101,-0.005568064968680057,-0.0883967020080128,0.11835486649440123,0.348,False,False,0.38717880794701987,False
wide,seed1008_1015,L3,action,5,gate_entropy_change,104,491,10,0.4017628205128205,0.21942306262085381,0.7886420223577235,0.09823717948717953,0.5005748815155157,0.38330882352941176,0.6180555555555555,0.04353428627471169,99,0.05470289321246784,-0.0723054397458805,0.26842358686163204,0.146,False,False,0.25579899497487435,False
wide,seed1008_1015,L4,state,-1,gate_entropy_change,109,508,10,0.46651376146789003,0.4299929718875502,0.5727487135506002,0.03348623853210997,0.4998916666666667,0.3898392131242741,0.6055707762557077,0.04061518520826674,105,-0.0071289466761567735,-0.09779560907082605,0.05688144978467465,0.457,False,False,0.4739259259259259,False
wide,seed1008_1015,L4,state,0,gate_entropy_change,109,508,10,0.37584097859327226,0.3405641567311031,0.5076960784313725,0.12415902140672774,0.49872539682539685,0.391664156626506,0.5985584415584412,0.04024028418309517,105,0.08391873722363258,-0.05612016373243656,0.14327506149551392,0.0835,False,False,0.22574999999999998,False
wide,seed1008_1015,L4,state,1,gate_entropy_change,109,508,10,0.38180428134556577,0.31429658942664135,0.5032083333333333,0.11819571865443423,0.4993924603174604,0.3918728204010462,0.5980392156862745,0.04069790408364925,105,0.07749781457078499,-0.08633493788819879,0.16441653938490003,0.191,False,False,0.2696470588235294,False
wide,seed1008_1015,L4,state,2,gate_entropy_change,109,508,10,0.3318042813455657,0.29411212372272855,0.42736363636363633,0.16819571865443428,0.49838055555555555,0.39188375122110064,0.5963954298708919,0.039413933559436086,105,0.12878178509499819,-0.014238969724605937,0.18737482355313567,0.0305,False,False,0.12907317073170732,False
