section,corpus,method,W,rule,dens,whiten,tstd,phi,peak_auc,alpha_nominal,pop,bound_med,n_succ,fa,n_fa,n_pop,det,n_det,phase_mean,phase_p10,phase_p25,phase_p50,phase_p75,phase_p90,t_mean,t_p10,t_p25,t_p50,t_p75,t_p90,t_nmodes,t_dip,hist_8_12,hist_12_16,hist_16_20,hist_20_24,hist_24_28,hist_28_32,hist_32_35,n_delay,delay_mean,frac_early,frac_late,delay_p10,delay_p25,delay_p50,delay_p75,delay_p90,arl0,arl0_expo,arl1,arl1_expo,arl0_mean_alarm_t,arl1_mean_alarm_t
seq_sweep,A,sequential,4,sprt,kde,ar1,True,0.8199447013044965,0.6191612683259461,0.137,cls_stagnation,2.491852619856612,117,0.17094017094017094,20,49,0.32653061224489793,16,0.5966346731000092,0.4370286576168929,0.5416666666666666,0.6435294117647059,0.6683673469387754,0.6938775510204082,29.5,22.5,26.0,32.0,33.25,34.0,3,0.31797488662128615,0,1,0,2,2,1,10,8,11.125,0.0,1.0,9.0,9.75,11.0,12.25,13.3,151.15,3023.0,78.1875,1251.0,27.6,29.5
seq_sweep,A,sequential,4,sprt,kde,ar1,True,0.8199447013044965,0.6191612683259461,0.137,cls_loop,2.491852619856612,117,0.17094017094017094,20,150,0.11333333333333333,17,0.5047487007703824,0.2918552036199095,0.39215686274509803,0.5490196078431373,0.5686274509803921,0.6463235294117647,25.647058823529413,15.0,20.0,28.0,29.0,31.8,3,0.8961230024057977,0,3,1,1,2,8,2,17,0.11764705882352941,0.35294117647058826,0.6470588235294118,-12.0,-6.0,3.0,4.0,11.4,151.15,3023.0,229.88235294117646,3908.0,27.6,25.647058823529413
seq_sweep,A,sequential,4,sprt,kde,ar1,True,0.8199447013044965,0.6191612683259461,0.137,cls_other,2.491852619856612,117,0.17094017094017094,20,36,0.1111111111111111,4,0.5909068627450981,0.46458823529411764,0.5314705882352941,0.6176470588235294,0.6770833333333333,0.6958333333333333,29.0,23.4,27.0,30.5,32.5,33.4,0,,0,0,0,1,0,1,2,0,,,,,,,,,151.15,3023.0,238.0,952.0,27.6,29.0
seq_sweep,A,sequential,4,sprt,kde,ar1,True,0.8199447013044965,0.6191612683259461,0.051,all_fail,2.8582676854201403,117,0.042735042735042736,5,235,0.07659574468085106,18,0.5940567338046329,0.5170060331825038,0.5625,0.5686274509803921,0.6617647058823529,0.6776785714285715,29.666666666666668,25.8,28.25,29.0,33.0,33.0,3,0.10719778465289631,0,0,0,2,2,6,8,13,7.6923076923076925,0.0,1.0,2.4000000000000004,4.0,10.0,11.0,12.0,624.4,3122.0,348.1666666666667,6267.0,28.4,29.666666666666668
seq_sweep,A,sequential,4,sprt,kde,ar1,True,0.8199447013044965,0.6191612683259461,0.051,cls_stagnation,2.8582676854201403,117,0.042735042735042736,5,49,0.1836734693877551,9,0.5900637776478113,0.43956043956043955,0.5625,0.64,0.6666666666666666,0.6762755102040816,29.0,22.6,27.0,32.0,33.0,33.0,3,0.3245455305613525,0,0,0,2,2,0,5,6,11.5,0.0,1.0,10.0,10.0,11.0,12.0,13.5,624.4,3122.0,142.0,1278.0,28.4,29.0
seq_sweep,A,sequential,4,sprt,kde,ar1,True,0.8199447013044965,0.6191612683259461,0.051,cls_loop,2.8582676854201403,117,0.042735042735042736,5,150,0.04666666666666667,7,0.5754686489980607,0.5542232277526395,0.5631598793363499,0.5686274509803921,0.5686274509803921,0.6,29.428571428571427,28.6,29.0,29.0,29.0,30.6,0,,0,0,0,0,0,6,1,7,4.428571428571429,0.0,1.0,2.0,3.0,4.0,4.0,6.8000000000000025,624.4,3122.0,574.0,4018.0,28.4,29.428571428571427
seq_sweep,A,sequential,4,sprt,kde,ar1,True,0.8199447013044965,0.6191612683259461,0.051,cls_other,2.8582676854201403,117,0.042735042735042736,5,36,0.05555555555555555,2,0.6770833333333333,0.66875,0.671875,0.6770833333333333,0.6822916666666666,0.6854166666666667,33.5,33.1,33.25,33.5,33.75,33.9,0,,0,0,0,0,0,0,2,0,,,,,,,,,624.4,3122.0,485.5,971.0,28.4,33.5
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.01,all_fail,58.8401883108218,117,0.13675213675213677,16,235,0.2680851063829787,63,0.4700865431252905,0.23529411764705882,0.31686274509803924,0.5306122448979592,0.5833333333333334,0.6113645458183273,23.206349206349206,12.0,16.0,26.0,28.0,31.0,2,0.7309433218994134,6,9,5,1,17,20,5,42,2.2857142857142856,0.35714285714285715,0.6428571428571429,-11.0,-6.75,7.0,9.0,10.0,177.9375,2847.0,89.92063492063492,5665.0,15.0625,23.206349206349206
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.01,cls_stagnation,58.8401883108218,117,0.13675213675213677,16,49,0.40816326530612246,20,0.508082746764827,0.3043529411764706,0.5,0.5361394557823129,0.5756302521008403,0.6164050235478807,25.1,15.5,24.0,26.0,28.5,31.300000000000004,3,0.6513711939591721,2,0,1,1,8,6,2,12,4.666666666666667,0.25,0.75,-10.5,3.75,8.5,9.25,11.8,177.9375,2847.0,57.25,1145.0,15.0625,25.1
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.01,cls_loop,58.8401883108218,117,0.13675213675213677,16,150,0.19333333333333333,29,0.4598682495177652,0.23529411764705882,0.29411764705882354,0.5106382978723404,0.5769230769230769,0.6078431372549019,22.724137931034484,12.0,15.0,25.0,28.0,31.0,2,0.9430105534127211,1,8,1,0,7,11,1,29,1.896551724137931,0.3793103448275862,0.6206896551724138,-11.2,-7.0,7.0,9.0,10.0,177.9375,2847.0,128.3793103448276,3723.0,15.0625,22.724137931034484
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.01,cls_other,58.8401883108218,117,0.13675213675213677,16,36,0.3888888888888889,14,0.43697271754154077,0.22,0.2963461538461538,0.4553061224489796,0.5833333333333334,0.60949263502455,21.5,11.0,15.25,22.5,28.0,30.800000000000004,4,0.9002086919336446,3,1,3,0,2,3,2,1,-15.0,1.0,0.0,-15.0,-15.0,-15.0,-15.0,-15.0,177.9375,2847.0,56.92857142857143,797.0,15.0625,21.5
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.02,all_fail,54.40619445841111,117,0.1452991452991453,17,235,0.2765957446808511,65,0.4318798692585431,0.22,0.2765957446808511,0.5,0.5510204081632653,0.5759410801963993,21.307692307692307,11.0,13.0,24.0,27.0,29.0,2,0.7416215515204365,10,9,7,2,26,8,3,44,-0.2727272727272727,0.4772727272727273,0.5227272727272727,-11.7,-9.25,6.5,8.0,9.0,165.64705882352942,2816.0,84.92307692307692,5520.0,14.352941176470589,21.307692307692307
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.02,cls_stagnation,54.40619445841111,117,0.1452991452991453,17,49,0.40816326530612246,20,0.4782275508403034,0.24981992797118846,0.4719387755102041,0.5104211897524967,0.5510204081632653,0.5928733031674209,23.6,12.700000000000001,22.75,25.0,27.0,30.300000000000004,4,0.5193523262386706,2,1,2,0,11,2,2,12,2.5833333333333335,0.3333333333333333,0.6666666666666666,-10.8,-6.0,7.0,8.25,10.8,165.64705882352942,2816.0,55.75,1115.0,14.352941176470589,23.6
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.02,cls_loop,54.40619445841111,117,0.1452991452991453,17,150,0.20666666666666667,31,0.40880048497937793,0.22,0.2601040416166467,0.48,0.5445098039215687,0.5714285714285714,20.193548387096776,11.0,13.0,23.0,27.0,28.0,2,0.8899034303001858,5,6,3,2,10,5,0,31,-0.8387096774193549,0.5161290322580645,0.4838709677419355,-11.0,-9.0,-5.0,8.0,9.0,165.64705882352942,2816.0,116.83870967741936,3622.0,14.352941176470589,20.193548387096776
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.02,cls_other,54.40619445841111,117,0.1452991452991453,17,36,0.3888888888888889,14,0.41677324647418007,0.20600000000000002,0.2625,0.44510204081632654,0.5601728723404256,0.5725961538461538,20.5,10.3,13.5,22.0,26.75,29.1,3,0.7955850286893245,3,2,2,0,5,1,1,1,-17.0,1.0,0.0,-17.0,-17.0,-17.0,-17.0,-17.0,165.64705882352942,2816.0,55.92857142857143,783.0,14.352941176470589,20.5
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.03,all_fail,35.08574339222872,117,0.1452991452991453,17,235,0.3446808510638298,81,0.4181819572103558,0.21568627450980393,0.28,0.4791666666666667,0.5384615384615384,0.5714285714285714,20.728395061728396,11.0,14.0,23.0,27.0,28.0,3,0.5137875001354296,13,10,13,6,28,8,3,56,-2.0714285714285716,0.5714285714285714,0.42857142857142855,-12.0,-10.0,-6.0,8.0,9.0,165.05882352941177,2806.0,65.06172839506173,5270.0,13.764705882352942,20.728395061728396
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.03,cls_stagnation,35.08574339222872,117,0.1452991452991453,17,49,0.46938775510204084,23,0.45858382632922234,0.24705882352941178,0.3985594237695078,0.5,0.5408163265306123,0.5510204081632653,22.652173913043477,12.600000000000001,19.5,24.0,26.5,27.0,4,0.8422347838397723,2,2,2,2,13,0,2,12,1.0833333333333333,0.4166666666666667,0.5833333333333334,-11.8,-7.0,7.0,8.0,9.8,165.05882352941177,2806.0,46.17391304347826,1062.0,13.764705882352942,22.652173913043477
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.03,cls_loop,35.08574339222872,117,0.1452991452991453,17,150,0.28,42,0.39623942360047437,0.21568627450980393,0.2627083333333333,0.37254901960784315,0.5364992150706436,0.5705357142857143,19.738095238095237,11.0,13.0,19.0,26.75,28.0,3,0.5713505510818535,8,6,9,2,10,7,0,42,-2.1666666666666665,0.5952380952380952,0.40476190476190477,-12.0,-9.0,-6.5,7.75,9.0,165.05882352941177,2806.0,82.16666666666667,3451.0,13.764705882352942,19.738095238095237
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.03,cls_other,35.08574339222872,117,0.1452991452991453,17,36,0.4444444444444444,16,0.4177034210779238,0.21000000000000002,0.2725,0.4552696078431373,0.539561170212766,0.5697115384615384,20.5625,10.5,13.75,22.5,25.5,28.5,3,0.4447106821491623,3,2,2,2,5,1,1,2,-19.0,1.0,0.0,-19.8,-19.5,-19.0,-18.5,-18.2,165.05882352941177,2806.0,47.3125,757.0,13.764705882352942,20.5625
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.04,all_fail,33.84721790463437,117,0.1623931623931624,19,235,0.3617021276595745,85,0.37132314523961124,0.18520408163265306,0.21568627450980393,0.37254901960784315,0.5,0.5306122448979592,18.376470588235293,9.0,11.0,19.0,24.0,26.0,3,0.70934913284587,26,6,12,15,23,2,1,56,-4.660714285714286,0.6428571428571429,0.35714285714285715,-13.0,-11.0,-8.5,6.0,7.0,144.1578947368421,2739.0,59.023529411764706,5017.0,12.368421052631579,18.376470588235293
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.04,cls_stagnation,33.84721790463437,117,0.1623931623931624,19,49,0.46938775510204084,23,0.4197953808293402,0.2,0.3165227629513344,0.4791666666666667,0.5100040016006402,0.5306122448979592,20.695652173913043,10.2,16.0,23.0,25.0,26.0,4,0.7704676492163671,5,1,1,6,9,0,1,12,-1.9166666666666667,0.5,0.5,-12.8,-11.0,0.5,6.25,7.0,144.1578947368421,2739.0,44.21739130434783,1017.0,12.368421052631579,20.695652173913043
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.04,cls_loop,33.84721790463437,117,0.1623931623931624,19,150,0.28,42,0.3484607134881074,0.1840561224489796,0.21568627450980393,0.34647058823529414,0.48936170212765956,0.5304921968787515,17.333333333333332,9.0,11.0,17.5,23.0,26.0,3,0.5599942212909884,13,5,8,6,9,1,0,42,-4.571428571428571,0.6666666666666666,0.3333333333333333,-12.0,-11.0,-8.5,6.0,7.0,144.1578947368421,2739.0,79.76190476190476,3350.0,12.368421052631579,17.333333333333332
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.04,cls_other,33.84721790463437,117,0.1623931623931624,19,36,0.5555555555555556,20,0.36359118098958076,0.1914442700156986,0.20865384615384616,0.37148936170212765,0.5052083333333334,0.5328900709219858,17.9,9.9,10.75,18.0,24.25,26.1,4,0.7765725290433624,8,0,3,3,5,1,0,2,-23.0,1.0,0.0,-24.6,-24.0,-23.0,-22.0,-21.4,144.1578947368421,2739.0,32.5,650.0,12.368421052631579,17.9
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.05,all_fail,33.49912742583091,117,0.1794871794871795,21,235,0.3702127659574468,87,0.33255045942977907,0.18,0.19607843137254902,0.34,0.46938775510204084,0.5098039215686274,16.436781609195403,9.0,10.0,17.0,23.0,25.0,3,0.8102618551171947,39,2,10,19,16,1,0,56,-7.25,0.75,0.25,-13.0,-12.0,-11.0,0.5,6.0,127.33333333333333,2674.0,55.367816091954026,4817.0,11.333333333333334,16.436781609195403
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.05,cls_stagnation,33.49912742583091,117,0.1794871794871795,21,49,0.46938775510204084,23,0.3573052509981434,0.180734693877551,0.19607843137254902,0.4583333333333333,0.47487745098039214,0.4897959183673469,17.565217391304348,9.0,10.0,22.0,23.0,24.0,2,0.9501570352850448,9,1,0,8,5,0,0,12,-5.75,0.6666666666666666,0.3333333333333333,-12.9,-11.25,-11.0,5.0,5.9,127.33333333333333,2674.0,41.08695652173913,945.0,11.333333333333334,17.565217391304348
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.05,cls_loop,33.49912742583091,117,0.1794871794871795,21,150,0.28,42,0.3021036242803567,0.18,0.19607843137254902,0.21568627450980393,0.43126022913256956,0.4897524967433782,15.023809523809524,9.0,10.0,11.0,20.75,23.9,3,0.7747431998490314,22,0,8,7,5,0,0,42,-6.880952380952381,0.7619047619047619,0.23809523809523808,-13.0,-11.75,-10.5,-2.75,6.0,127.33333333333333,2674.0,77.45238095238095,3253.0,11.333333333333334,15.023809523809524
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.05,cls_other,33.49912742583091,117,0.1794871794871795,21,36,0.6111111111111112,22,0.36479622625720426,0.18123076923076922,0.19423076923076923,0.38588235294117645,0.5073529411764706,0.5285539215686275,17.954545454545453,9.1,10.0,19.5,24.0,26.0,3,0.752762012890418,8,1,2,4,6,1,0,2,-24.0,1.0,0.0,-26.4,-25.5,-24.0,-22.5,-21.6,127.33333333333333,2674.0,28.136363636363637,619.0,11.333333333333334,17.954545454545453
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.06,all_fail,31.826871135837866,117,0.18803418803418803,22,235,0.3872340425531915,91,0.3229739218217457,0.16326530612244897,0.1747737556561086,0.3333333333333333,0.463209219858156,0.4897959183673469,15.978021978021978,8.0,9.0,17.0,22.0,24.0,3,0.8658375150388479,41,1,12,24,11,1,1,58,-8.017241379310345,0.7758620689655172,0.22413793103448276,-14.0,-12.0,-11.0,-4.25,5.0,119.45454545454545,2628.0,51.7032967032967,4705.0,10.272727272727273,15.978021978021978
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.06,cls_stagnation,31.826871135837866,117,0.18803418803418803,22,49,0.5102040816326531,25,0.3657633983871781,0.16326530612244897,0.17647058823529413,0.4489795918367347,0.47058823529411764,0.4900360144057623,18.0,8.0,9.0,22.0,23.0,24.6,4,0.9295762995241971,9,1,0,9,5,0,1,12,-6.25,0.6666666666666666,0.3333333333333333,-13.0,-12.25,-11.0,5.0,5.0,119.45454545454545,2628.0,36.92,923.0,10.272727272727273,18.0
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.06,cls_loop,31.826871135837866,117,0.18803418803418803,22,150,0.29333333333333333,44,0.28786269090287503,0.1609795918367347,0.1749061326658323,0.20588235294117646,0.3998868778280543,0.4689969604863222,14.340909090909092,8.0,8.75,10.5,20.25,22.700000000000003,3,0.7952128992635052,23,0,9,10,2,0,0,44,-7.7272727272727275,0.7954545454545454,0.20454545454545456,-13.0,-12.0,-11.0,-4.75,5.0,119.45454545454545,2628.0,72.38636363636364,3185.0,10.272727272727273,14.340909090909092
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.06,cls_other,31.826871135837866,117,0.18803418803418803,22,36,0.6111111111111112,22,0.34457197847149573,0.16360544217687073,0.17307692307692307,0.3564872757613684,0.4868129432624113,0.5274509803921569,16.954545454545453,8.0,9.0,18.0,23.0,25.900000000000002,3,0.9104291104568726,9,0,3,5,4,1,0,2,-25.0,1.0,0.0,-26.6,-26.0,-25.0,-24.0,-23.4,119.45454545454545,2628.0,27.136363636363637,597.0,10.272727272727273,16.954545454545453
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.07,all_fail,28.67800379437807,117,0.18803418803418803,22,235,0.4127659574468085,97,0.3238340428549978,0.16326530612244897,0.17647058823529413,0.32,0.4583333333333333,0.4899559823929572,16.051546391752577,8.0,9.0,16.0,22.0,24.0,4,0.8158606902799943,41,3,12,28,11,1,1,62,-8.112903225806452,0.7903225806451613,0.20967741935483872,-14.0,-12.0,-11.0,-4.25,5.0,119.45454545454545,2628.0,47.4639175257732,4604.0,10.272727272727273,16.051546391752577
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.07,cls_stagnation,28.67800379437807,117,0.18803418803418803,22,49,0.5510204081632653,27,0.36870134160228923,0.16326530612244897,0.17647058823529413,0.4489795918367347,0.4638605442176871,0.49411764705882355,18.22222222222222,8.0,9.0,22.0,23.0,25.400000000000002,3,0.9619033290189541,9,1,0,11,5,0,1,13,-6.076923076923077,0.6923076923076923,0.3076923076923077,-13.0,-12.0,-11.0,5.0,5.0,119.45454545454545,2628.0,33.22222222222222,897.0,10.272727272727273,18.22222222222222
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.07,cls_loop,28.67800379437807,117,0.18803418803418803,22,150,0.31333333333333335,47,0.2887972279136957,0.16195918367346937,0.17647058823529413,0.29411764705882354,0.4083333333333333,0.46860616587060355,14.382978723404255,8.0,9.0,15.0,20.0,22.4,3,0.6857451356242524,23,1,10,11,2,0,0,47,-7.914893617021277,0.8085106382978723,0.19148936170212766,-13.399999999999999,-12.0,-11.0,-5.5,5.0,119.45454545454545,2628.0,66.55319148936171,3128.0,10.272727272727273,14.382978723404255
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.07,cls_other,28.67800379437807,117,0.18803418803418803,22,36,0.6388888888888888,23,0.3427607052925774,0.1639455782312925,0.17307692307692307,0.35294117647058826,0.4842641843971631,0.5078431372549019,16.91304347826087,8.0,9.0,18.0,23.0,25.0,3,0.8704338757707722,9,1,2,6,4,1,0,2,-26.0,1.0,0.0,-27.6,-27.0,-26.0,-25.0,-24.4,119.45454545454545,2628.0,25.17391304347826,579.0,10.272727272727273,16.91304347826087
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.08,all_fail,25.854649496979235,117,0.18803418803418803,22,235,0.44680851063829785,105,0.32687952683996213,0.16326530612244897,0.17647058823529413,0.3333333333333333,0.4583333333333333,0.48936170212765956,16.2,8.0,9.0,17.0,22.0,24.0,3,0.8145520537537203,42,5,13,31,11,1,2,68,-8.073529411764707,0.8088235294117647,0.19117647058823528,-14.0,-12.0,-11.0,-5.0,5.0,118.54545454545455,2608.0,42.628571428571426,4476.0,9.363636363636363,16.2
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.08,cls_stagnation,25.854649496979235,117,0.18803418803418803,22,49,0.5714285714285714,28,0.36776813811800146,0.16326530612244897,0.17647058823529413,0.44789405123751624,0.45913461538461536,0.48235544217687076,18.142857142857142,8.0,9.0,22.0,23.0,24.0,3,0.9493585057197867,9,1,0,13,4,0,1,13,-6.076923076923077,0.6923076923076923,0.3076923076923077,-13.0,-12.0,-11.0,5.0,5.0,118.54545454545455,2608.0,31.392857142857142,879.0,9.363636363636363,18.142857142857142
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.08,cls_loop,25.854649496979235,117,0.18803418803418803,22,150,0.3466666666666667,52,0.2962948170581339,0.16326530612244897,0.17647058823529413,0.30090497737556565,0.386500754147813,0.46925749023013463,14.788461538461538,8.0,9.0,15.5,20.0,22.9,3,0.6827813604274502,23,3,11,12,3,0,0,52,-7.961538461538462,0.8269230769230769,0.17307692307692307,-13.899999999999999,-12.0,-11.0,-5.75,5.0,118.54545454545455,2608.0,58.67307692307692,3051.0,9.363636363636363,14.788461538461538
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.08,cls_other,25.854649496979235,117,0.18803418803418803,22,36,0.6944444444444444,25,0.34470047855476066,0.16462585034013605,0.17307692307692307,0.34,0.47058823529411764,0.5446808510638298,16.96,8.0,9.0,17.0,23.0,25.6,4,0.8495934325946586,10,1,2,6,4,1,1,3,-18.666666666666668,1.0,0.0,-27.4,-26.5,-25.0,-14.0,-7.399999999999999,118.54545454545455,2608.0,21.84,546.0,9.363636363636363,16.96
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.09,all_fail,19.09681084297178,117,0.18803418803418803,22,235,0.4851063829787234,114,0.32120724923041255,0.16326530612244897,0.17647058823529413,0.3137254901960784,0.4375,0.48630319148936174,15.921052631578947,8.0,9.0,16.0,22.0,23.0,4,0.6637054513437377,43,12,17,32,6,1,3,73,-8.684931506849315,0.821917808219178,0.1780821917808219,-14.0,-12.0,-11.0,-7.0,5.0,118.54545454545455,2608.0,37.578947368421055,4284.0,9.363636363636363,15.921052631578947
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.09,cls_stagnation,19.09681084297178,117,0.18803418803418803,22,49,0.6326530612244898,31,0.37856843788146166,0.16326530612244897,0.18438914027149322,0.4230769230769231,0.4583333333333333,0.4897959183673469,18.64516129032258,8.0,9.5,21.0,22.0,24.0,3,0.9232257933918286,9,1,1,15,2,1,2,13,-6.384615384615385,0.6923076923076923,0.3076923076923077,-13.0,-12.0,-11.0,5.0,5.0,118.54545454545455,2608.0,27.322580645161292,847.0,9.363636363636363,18.64516129032258
seq_sweep,A,sequential,8,cusum,gauss,none,True,0.0,0.6484827821343334,0.09,cls_loop,19.09681084297178,117,0.18803418803418803,22,150,0.38,57,0.28632430719437973,0.16326530612244897,0.17647058823529413,0.29411764705882354,0.34615384615384615,0.46808510638297873,14.333333333333334,8.0,9.0,15.0,18.0,22.0,3,0.6147442674961787,23,9,14,9,2,0,0,57,-8.649122807017545,0.8421052631578947,0.15789473684210525,-14.0,-12.0,-11.0,-8.0,5.0,118.54545454545455,2608.0,51.3859649122807,2929.0,9.363636363636363,14.333333333333334
