metric,representation,direction,quantile,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
flow_endpoint,front_median,high,0.98,48,13,0.09856262833675565,0.0009082652134423251,0.7868852459016393,23,5,0.8214285714285714,0.4791666666666667,0.4537668393031343,1.7341180045463145
flow_endpoint,front_median,high,0.99,21,9,0.043121149897330596,0.0006287989939216097,0.7,4,3,0.5714285714285714,0.19047619047619047,0.6292389912362499,1.1124549014750782
flow_endpoint,front_median,high,0.995,11,5,0.022587268993839837,0.0003493327744008943,0.6875,0,3,0.0,0.0,0.6793628042974686,1.0119776879909492
flow_endpoint,back_median,low,0.5,18,90,0.03696098562628337,0.006287989939216097,0.16666666666666666,7,76,0.08433734939759036,0.3888888888888889,0.1340595433249559,1.2432286619287682
flow_endpoint,back_median,low,0.6,13,45,0.026694045174537988,0.0031439949696080486,0.22413793103448276,6,38,0.13636363636363635,0.46153846153846156,0.14787661568947974,1.5157090929450343
flow_endpoint,back_median,low,0.7,7,23,0.014373716632443531,0.0016069307622441137,0.23333333333333334,4,19,0.17391304347826086,0.5714285714285714,0.136967576923548,1.703566191169275
flow_endpoint,back_median,low,0.75,6,15,0.012320328542094456,0.0010479983232026828,0.2857142857142857,3,13,0.1875,0.5,0.13892691979270055,2.0565797193273525
flow_endpoint,back_median,low,0.8,6,12,0.012320328542094456,0.0008383986585621463,0.3333333333333333,3,10,0.23076923076923078,0.5,0.157498073091484,2.1164280095015133
flow_endpoint,back_median,low,0.85,5,8,0.01026694045174538,0.0005589324390414309,0.38461538461538464,3,8,0.2727272727272727,0.6,0.12520702834867742,3.0718354208064502
flow_endpoint,back_median,low,0.9,3,4,0.006160164271047228,0.00027946621952071543,0.42857142857142855,2,4,0.3333333333333333,0.6666666666666666,0.12656613739898553,3.3861460685997335
flow_endpoint,back_median,low,0.925,3,4,0.006160164271047228,0.00027946621952071543,0.42857142857142855,2,4,0.3333333333333333,0.6666666666666666,0.12656613739898553,3.3861460685997335
flow_endpoint,back_median,low,0.95,3,2,0.006160164271047228,0.00013973310976035772,0.6,2,2,0.5,0.6666666666666666,0.16699259235857974,3.5929737452762716
flow_endpoint,back_median,low,0.96,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,1,1,0.5,0.5,0.1975308847053033,3.374999649605518
flow_endpoint,back_median,low,0.975,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.6694352159468439,1.4937965260545907
flow_endpoint,back_median,low,0.98,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.6694352159468439,1.4937965260545907
flow_endpoint,back_median,low,0.99,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.6694352159468439,1.4937965260545907
flow_endpoint,back_median,low,0.995,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.6694352159468439,1.4937965260545907
flow_endpoint,back_median,high,0.5,386,831,0.7926078028747433,0.05805910710542863,0.3171733771569433,165,778,0.17497348886532343,0.4274611398963731,0.1825524093736943,1.7374373652208166
flow_endpoint,back_median,high,0.6,370,611,0.7597535934291582,0.04268846503178928,0.37716615698267075,137,562,0.19599427753934193,0.37027027027027026,0.23076768860465205,1.6343976024686302
flow_endpoint,back_median,high,0.7,342,427,0.702258726899384,0.029833018933836372,0.4447334200260078,112,383,0.22626262626262628,0.32748538011695905,0.2820508128460501,1.5767847486004363
flow_endpoint,back_median,high,0.75,320,353,0.6570841889117043,0.024662893872703137,0.475482912332838,98,316,0.23671497584541062,0.30625,0.3065835392169847,1.5509081588242566
flow_endpoint,back_median,high,0.8,291,273,0.5975359342915811,0.01907356948228883,0.5159574468085106,88,244,0.26506024096385544,0.3024054982817869,0.32922340918764337,1.5671955043586734
flow_endpoint,back_median,high,0.85,255,181,0.5236139630390144,0.012645846433312373,0.5848623853211009,76,154,0.33043478260869563,0.2980392156862745,0.38657497092654086,1.5129339178874044
flow_endpoint,back_median,high,0.9,216,124,0.44353182751540043,0.008663452805142179,0.6352941176470588,62,104,0.37349397590361444,0.28703703703703703,0.41781677132766615,1.5205088958691884
flow_endpoint,back_median,high,0.925,196,92,0.4024640657084189,0.006427723048976455,0.6805555555555556,49,75,0.3951612903225806,0.25,0.44872660047704294,1.5166374242847525
flow_endpoint,back_median,high,0.95,156,63,0.3203285420944558,0.004401592957451268,0.7123287671232876,37,50,0.42528735632183906,0.23717948717948717,0.4767689508440025,1.4940754129694986
flow_endpoint,back_median,high,0.96,134,45,0.2751540041067762,0.0031439949696080486,0.7486033519553073,34,33,0.5074626865671642,0.2537313432835821,0.48545610850632565,1.5420618647865931
flow_endpoint,back_median,high,0.975,108,19,0.22176591375770022,0.0013274645427233983,0.8503937007874016,25,11,0.6944444444444444,0.23148148148148148,0.530578974167427,1.6027655489398556
flow_endpoint,back_median,high,0.98,93,14,0.19096509240246407,0.000978131768322504,0.8691588785046729,17,6,0.7391304347826086,0.1827956989247312,0.5774281747564737,1.5052242278812158
flow_endpoint,back_median,high,0.99,52,4,0.10677618069815195,0.00027946621952071543,0.9285714285714286,7,0,1.0,0.1346153846153846,0.7151346749537465,1.298456725834874
flow_endpoint,back_median,high,0.995,28,4,0.057494866529774126,0.00027946621952071543,0.875,1,0,1.0,0.03571428571428571,0.807077576540323,1.0841584817048668
flow_endpoint,all_median,low,0.5,4,86,0.008213552361396304,0.006008523719695381,0.044444444444444446,2,79,0.024691358024691357,0.5,0.08371623251950053,0.5308939868273663
flow_endpoint,all_median,low,0.6,2,35,0.004106776180698152,0.00244532942080626,0.05405405405405406,1,29,0.03333333333333333,0.5,0.11324231629987759,0.47733087612684666
flow_endpoint,all_median,low,0.7,1,12,0.002053388090349076,0.0008383986585621463,0.07692307692307693,1,11,0.08333333333333333,1.0,0.07171829906156228,1.072572522349518
flow_endpoint,all_median,low,0.75,1,6,0.002053388090349076,0.00041919932928107315,0.14285714285714285,1,5,0.16666666666666666,1.0,0.09261932943495942,1.5424117592803586
flow_endpoint,all_median,low,0.8,0,5,0.0,0.0003493327744008943,0.0,0,4,0.0,0.0,0.10870991835180036,0.0
flow_endpoint,all_median,low,0.85,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.047512908777969015,0.0
flow_endpoint,all_median,low,0.9,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.03162650602409638,0.0
flow_endpoint,all_median,low,0.925,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.03162650602409638,0.0
flow_endpoint,all_median,low,0.95,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.03162650602409638,0.0
flow_endpoint,all_median,low,0.96,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.03162650602409638,0.0
flow_endpoint,all_median,low,0.975,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,all_median,low,0.98,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,all_median,low,0.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,all_median,low,0.995,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_endpoint,all_median,high,0.5,390,721,0.8008213552361396,0.050373786068608956,0.35103510351035105,140,678,0.17114914425427874,0.358974358974359,0.2258247764760695,1.5544578809648464
flow_endpoint,all_median,high,0.6,373,524,0.7659137577002053,0.03661007475721372,0.4158305462653289,116,486,0.19269102990033224,0.3109919571045576,0.2724486026179477,1.5262715325739602
flow_endpoint,all_median,high,0.7,359,395,0.7371663244353183,0.02759728917767065,0.4761273209549072,104,363,0.22269807280513917,0.28969359331476324,0.316326391237463,1.505177355238385
flow_endpoint,all_median,high,0.75,342,331,0.702258726899384,0.0231258296653392,0.5081723625557206,95,300,0.24050632911392406,0.2777777777777778,0.33945990618216915,1.4970026011938298
flow_endpoint,all_median,high,0.8,309,265,0.6344969199178645,0.0185146370432474,0.5383275261324042,89,237,0.27300613496932513,0.28802588996763756,0.3593924984690927,1.4978819213687613
flow_endpoint,all_median,high,0.85,273,205,0.5605749486652978,0.014322643750436665,0.5711297071129707,80,179,0.3088803088803089,0.29304029304029305,0.3788737917950322,1.5074405236822173
flow_endpoint,all_median,high,0.9,227,127,0.46611909650924027,0.008873052469782716,0.6412429378531074,67,107,0.3850574712643678,0.29515418502202645,0.41941615934383586,1.5288942106005474
flow_endpoint,all_median,high,0.925,186,94,0.38193018480492813,0.006567456158736813,0.6642857142857143,55,75,0.4230769230769231,0.2956989247311828,0.42623832152434127,1.5584842580790306
flow_endpoint,all_median,high,0.95,140,57,0.2874743326488706,0.0039823936281701946,0.7106598984771574,46,42,0.5227272727272727,0.32857142857142857,0.4251010246750475,1.6717435555945663
flow_endpoint,all_median,high,0.96,125,40,0.25667351129363447,0.0027946621952071545,0.7575757575757576,40,27,0.5970149253731343,0.32,0.4568865792938907,1.658126528353221
flow_endpoint,all_median,high,0.975,93,21,0.19096509240246407,0.001467197652483756,0.8157894736842105,31,12,0.7209302325581395,0.3333333333333333,0.46144766541972204,1.7678916479991018
flow_endpoint,all_median,high,0.98,84,13,0.17248459958932238,0.0009082652134423251,0.865979381443299,22,5,0.8148148148148148,0.2619047619047619,0.5322464626504012,1.6270270301676117
flow_endpoint,all_median,high,0.99,46,5,0.0944558521560575,0.0003493327744008943,0.9019607843137255,6,1,0.8571428571428571,0.13043478260869565,0.6828643307141226,1.3208491698057758
flow_endpoint,all_median,high,0.995,27,1,0.055441478439425054,6.986655488017886e-05,0.9642857142857143,0,0,0.0,0.0,0.8447011843604779,1.141570216946924
flow_settling_log_ratio,L2,low,0.5,23,369,0.04722792607802875,0.025780758750786,0.058673469387755105,20,368,0.05154639175257732,0.8695652173913043,0.047945638743119516,1.223749874354841
flow_settling_log_ratio,L2,low,0.6,12,221,0.024640657084188913,0.015440508628519528,0.05150214592274678,9,221,0.0391304347826087,0.75,0.05204535100242158,0.9895628510671486
flow_settling_log_ratio,L2,low,0.7,4,102,0.008213552361396304,0.0071263885977782436,0.03773584905660377,2,102,0.019230769230769232,0.5,0.05750881971826213,0.6561749874449365
flow_settling_log_ratio,L2,low,0.75,3,66,0.006160164271047228,0.004611192622091804,0.043478260869565216,1,66,0.014925373134328358,0.3333333333333333,0.0622347980144379,0.6986165659199
flow_settling_log_ratio,L2,low,0.8,3,42,0.006160164271047228,0.002934395304967512,0.06666666666666667,1,42,0.023255813953488372,0.3333333333333333,0.07544220427050263,0.8836786691389512
flow_settling_log_ratio,L2,low,0.85,3,22,0.006160164271047228,0.001537064207363935,0.12,1,22,0.043478260869565216,0.3333333333333333,0.0989190838575411,1.2131127313392702
flow_settling_log_ratio,L2,low,0.9,3,8,0.006160164271047228,0.0005589324390414309,0.2727272727272727,0,8,0.0,0.0,0.21435624513008833,1.2723085000941317
flow_settling_log_ratio,L2,low,0.925,3,4,0.006160164271047228,0.00027946621952071543,0.42857142857142855,0,4,0.0,0.0,0.30927693365830594,1.3857206339381296
flow_settling_log_ratio,L2,low,0.95,1,3,0.002053388090349076,0.00020959966464053657,0.25,0,3,0.0,0.0,0.20007733320381024,1.2495168542922135
flow_settling_log_ratio,L2,low,0.96,1,3,0.002053388090349076,0.00020959966464053657,0.25,0,3,0.0,0.0,0.2007212594133473,1.2455083269738383
flow_settling_log_ratio,L2,low,0.975,1,1,0.002053388090349076,6.986655488017886e-05,0.5,0,1,0.0,0.0,0.3142957359848716,1.5908583628511814
flow_settling_log_ratio,L2,low,0.98,1,1,0.002053388090349076,6.986655488017886e-05,0.5,0,1,0.0,0.0,0.3142957359848716,1.5908583628511814
flow_settling_log_ratio,L2,low,0.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L2,low,0.995,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L2,high,0.5,286,419,0.5872689938398358,0.029274086494794942,0.4056737588652482,76,376,0.168141592920354,0.26573426573426573,0.2845361377177412,1.4257372090559373
flow_settling_log_ratio,L2,high,0.6,263,241,0.5400410677618069,0.016837839726123106,0.5218253968253969,69,204,0.25274725274725274,0.2623574144486692,0.356508854877434,1.4637094974956453
flow_settling_log_ratio,L2,high,0.7,239,144,0.49075975359342916,0.010060783902745755,0.6240208877284595,64,107,0.3742690058479532,0.26778242677824265,0.43312053512104265,1.4407557183915711
flow_settling_log_ratio,L2,high,0.75,223,105,0.45790554414784396,0.00733598826241878,0.6798780487804879,62,68,0.47692307692307695,0.27802690582959644,0.4755538826653891,1.4296551317589936
flow_settling_log_ratio,L2,high,0.8,210,87,0.43121149897330596,0.0060783902745755606,0.7070707070707071,57,49,0.5377358490566038,0.2714285714285714,0.5097192877386558,1.3871766756317796
flow_settling_log_ratio,L2,high,0.85,196,69,0.4024640657084189,0.004820792286732341,0.7396226415094339,51,36,0.5862068965517241,0.2602040816326531,0.536887751145912,1.3776113162030843
flow_settling_log_ratio,L2,high,0.9,168,54,0.34496919917864477,0.0037727939635296584,0.7567567567567568,49,23,0.6805555555555556,0.2916666666666667,0.5366587208894913,1.4101266359791218
flow_settling_log_ratio,L2,high,0.925,148,42,0.30390143737166325,0.002934395304967512,0.7789473684210526,45,18,0.7142857142857143,0.30405405405405406,0.5423719825697175,1.4361865904843734
flow_settling_log_ratio,L2,high,0.95,126,26,0.2587268993839836,0.0018165304268846503,0.8289473684210527,43,12,0.7818181818181819,0.3412698412698413,0.5469049804520401,1.5157063805414475
flow_settling_log_ratio,L2,high,0.96,119,21,0.24435318275154005,0.001467197652483756,0.85,39,8,0.8297872340425532,0.3277310924369748,0.5677066997639184,1.497252014734851
flow_settling_log_ratio,L2,high,0.975,81,10,0.16632443531827515,0.0006986655488017886,0.8901098901098901,28,4,0.875,0.345679012345679,0.578608770995162,1.538362248776441
flow_settling_log_ratio,L2,high,0.98,62,4,0.1273100616016427,0.00027946621952071543,0.9393939393939394,19,0,1.0,0.3064516129032258,0.654954778757402,1.4342882438023936
flow_settling_log_ratio,L2,high,0.99,30,1,0.061601642710472276,6.986655488017886e-05,0.967741935483871,5,0,1.0,0.16666666666666666,0.8106068261840851,1.1938487368031383
flow_settling_log_ratio,L2,high,0.995,12,0,0.024640657084188913,0.0,1.0,2,0,1.0,0.16666666666666666,0.8101342380553818,1.2343633351435257
flow_settling_log_ratio,L3,low,0.5,21,342,0.043121149897330596,0.02389436176902117,0.05785123966942149,18,330,0.05172413793103448,0.8571428571428571,0.053866341922155725,1.0739775081260297
flow_settling_log_ratio,L3,low,0.6,16,205,0.03285420944558522,0.014322643750436665,0.07239819004524888,15,198,0.07042253521126761,0.9375,0.052843491693942896,1.370049323473214
flow_settling_log_ratio,L3,low,0.7,10,94,0.02053388090349076,0.006567456158736813,0.09615384615384616,9,90,0.09090909090909091,0.9,0.05936312546391509,1.619757137152338
flow_settling_log_ratio,L3,low,0.75,8,65,0.01642710472279261,0.004541326067211626,0.1095890410958904,8,62,0.11428571428571428,1.0,0.05929074004522807,1.8483331631936768
flow_settling_log_ratio,L3,low,0.8,5,35,0.01026694045174538,0.00244532942080626,0.125,5,32,0.13513513513513514,1.0,0.0695529921289763,1.797190834985287
flow_settling_log_ratio,L3,low,0.85,3,22,0.006160164271047228,0.001537064207363935,0.12,3,21,0.125,1.0,0.08049135429882742,1.4908433464107849
flow_settling_log_ratio,L3,low,0.9,2,10,0.004106776180698152,0.0006986655488017886,0.16666666666666666,2,9,0.18181818181818182,1.0,0.13519531199437737,1.2327843636589866
flow_settling_log_ratio,L3,low,0.925,1,6,0.002053388090349076,0.00041919932928107315,0.14285714285714285,1,5,0.16666666666666666,1.0,0.17633021164503762,0.8101682719279105
flow_settling_log_ratio,L3,low,0.95,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.03162650602409638,0.0
flow_settling_log_ratio,L3,low,0.96,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L3,low,0.975,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L3,low,0.98,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L3,low,0.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L3,low,0.995,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L3,high,0.5,315,337,0.6468172484599589,0.023545028994620274,0.4831288343558282,90,312,0.22388059701492538,0.2857142857142857,0.32616571989891036,1.4812373124483038
flow_settling_log_ratio,L3,high,0.6,306,223,0.6283367556468172,0.015580241738279885,0.5784499054820416,85,200,0.2982456140350877,0.2777777777777778,0.3915345832445869,1.477391602776225
flow_settling_log_ratio,L3,high,0.7,293,131,0.6016427104722792,0.00915251868930343,0.6910377358490566,76,108,0.41304347826086957,0.2593856655290102,0.47652148919584786,1.4501711916816487
flow_settling_log_ratio,L3,high,0.75,283,99,0.5811088295687885,0.006916788933137707,0.7408376963350786,71,76,0.48299319727891155,0.2508833922261484,0.5169557752035684,1.4330775123720192
flow_settling_log_ratio,L3,high,0.8,269,68,0.5523613963039015,0.004750925731852163,0.798219584569733,65,45,0.5909090909090909,0.241635687732342,0.5645188787552412,1.4139820909617755
flow_settling_log_ratio,L3,high,0.85,261,54,0.5359342915811088,0.0037727939635296584,0.8285714285714286,62,34,0.6458333333333334,0.23754789272030652,0.5930848057218341,1.3970538792727754
flow_settling_log_ratio,L3,high,0.9,241,30,0.4948665297741273,0.0020959966464053656,0.8892988929889298,59,16,0.7866666666666666,0.24481327800829875,0.648093197203105,1.372177484390773
flow_settling_log_ratio,L3,high,0.925,223,27,0.45790554414784396,0.0018863969817648292,0.892,54,12,0.8181818181818182,0.242152466367713,0.661809910875806,1.347819041905208
flow_settling_log_ratio,L3,high,0.95,184,20,0.37782340862423,0.0013973310976035773,0.9019607843137255,48,9,0.8421052631578947,0.2608695652173913,0.6507422430466193,1.3860492290940898
flow_settling_log_ratio,L3,high,0.96,163,14,0.3347022587268994,0.000978131768322504,0.9209039548022598,45,5,0.9,0.27607361963190186,0.6489402289581009,1.4190890219285794
flow_settling_log_ratio,L3,high,0.975,114,8,0.23408624229979466,0.0005589324390414309,0.9344262295081968,23,2,0.92,0.20175438596491227,0.7104207482592174,1.3153138218413132
flow_settling_log_ratio,L3,high,0.98,83,6,0.1704312114989733,0.00041919932928107315,0.9325842696629213,15,1,0.9375,0.18072289156626506,0.726329333061302,1.2839688929157036
flow_settling_log_ratio,L3,high,0.99,38,3,0.07802874743326489,0.00020959966464053657,0.926829268292683,4,0,1.0,0.10526315789473684,0.8057385567168928,1.1502853631197607
flow_settling_log_ratio,L3,high,0.995,17,2,0.03490759753593429,0.00013973310976035772,0.8947368421052632,0,0,0.0,0.0,0.8938110502385438,1.0010357802876484
flow_settling_log_ratio,L4,low,0.5,17,205,0.03490759753593429,0.014322643750436665,0.07657657657657657,8,204,0.03773584905660377,0.47058823529411764,0.0695899935259327,1.1003963744879546
flow_settling_log_ratio,L4,low,0.6,13,119,0.026694045174537988,0.008314120030741284,0.09848484848484848,5,119,0.04032258064516129,0.38461538461538464,0.07592340322788,1.2971606158018434
flow_settling_log_ratio,L4,low,0.7,8,48,0.01642710472279261,0.003353594634248585,0.14285714285714285,1,48,0.02040816326530612,0.125,0.11509095460386108,1.2412543049004328
flow_settling_log_ratio,L4,low,0.75,8,35,0.01642710472279261,0.00244532942080626,0.18604651162790697,1,35,0.027777777777777776,0.125,0.13265307413344352,1.4025043357890965
flow_settling_log_ratio,L4,low,0.8,7,23,0.014373716632443531,0.0016069307622441137,0.23333333333333334,0,23,0.0,0.0,0.1719302085579308,1.3571398260400127
flow_settling_log_ratio,L4,low,0.85,6,11,0.012320328542094456,0.0007685321036819675,0.35294117647058826,0,11,0.0,0.0,0.2597703156930332,1.3586663107714496
flow_settling_log_ratio,L4,low,0.9,3,7,0.006160164271047228,0.000489065884161252,0.3,0,7,0.0,0.0,0.18607087640671122,1.6122888535455921
flow_settling_log_ratio,L4,low,0.925,3,4,0.006160164271047228,0.00027946621952071543,0.42857142857142855,0,4,0.0,0.0,0.23907080815427423,1.7926547865888676
flow_settling_log_ratio,L4,low,0.95,1,2,0.002053388090349076,0.00013973310976035772,0.3333333333333333,0,2,0.0,0.0,0.16775520278996262,1.9870223265187328
flow_settling_log_ratio,L4,low,0.96,1,1,0.002053388090349076,6.986655488017886e-05,0.5,0,1,0.0,0.0,0.24697520096238607,2.024494759197095
flow_settling_log_ratio,L4,low,0.975,1,1,0.002053388090349076,6.986655488017886e-05,0.5,0,1,0.0,0.0,0.25097590846594076,1.9922230904798324
flow_settling_log_ratio,L4,low,0.98,1,1,0.002053388090349076,6.986655488017886e-05,0.5,0,1,0.0,0.0,0.25097590846594076,1.9922230904798324
flow_settling_log_ratio,L4,low,0.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L4,low,0.995,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L4,high,0.5,317,376,0.6509240246406571,0.02626982463494725,0.4574314574314574,81,350,0.18793503480278423,0.2555205047318612,0.35072440618469414,1.3042475783409568
flow_settling_log_ratio,L4,high,0.6,296,251,0.6078028747433265,0.017536505274924893,0.5411334552102377,77,224,0.2558139534883721,0.26013513513513514,0.4131394912631754,1.3098081075612509
flow_settling_log_ratio,L4,high,0.7,267,148,0.5482546201232033,0.010340250122266472,0.6433734939759036,68,127,0.3487179487179487,0.2546816479400749,0.47753387456410606,1.3472834666717126
flow_settling_log_ratio,L4,high,0.75,256,118,0.5256673511293635,0.008244253475861106,0.6844919786096256,67,100,0.40119760479041916,0.26171875,0.5005782065560099,1.367402674836659
flow_settling_log_ratio,L4,high,0.8,236,90,0.48459958932238195,0.006287989939216097,0.7239263803680982,64,75,0.460431654676259,0.2711864406779661,0.5182868870709856,1.3967676945470315
flow_settling_log_ratio,L4,high,0.85,221,57,0.4537987679671458,0.0039823936281701946,0.7949640287769785,61,41,0.5980392156862745,0.27601809954751133,0.5720209673308009,1.3897463103258052
flow_settling_log_ratio,L4,high,0.9,181,43,0.37166324435318276,0.0030042618598476907,0.8080357142857143,53,32,0.6235294117647059,0.292817679558011,0.5596705573277674,1.4437702746841004
flow_settling_log_ratio,L4,high,0.925,153,34,0.3141683778234086,0.0023754628659260813,0.8181818181818182,49,24,0.6712328767123288,0.3202614379084967,0.5444975925747191,1.502636245484488
flow_settling_log_ratio,L4,high,0.95,121,22,0.24845995893223818,0.001537064207363935,0.8461538461538461,44,14,0.7586206896551724,0.36363636363636365,0.5332023716680901,1.5869281366973425
flow_settling_log_ratio,L4,high,0.96,109,21,0.22381930184804927,0.001467197652483756,0.8384615384615385,41,12,0.7735849056603774,0.3761467889908257,0.5254474464886593,1.5957096072397319
flow_settling_log_ratio,L4,high,0.975,74,16,0.15195071868583163,0.0011178648780828617,0.8222222222222222,22,8,0.7333333333333333,0.2972972972972973,0.5656139538657456,1.45368093662234
flow_settling_log_ratio,L4,high,0.98,61,13,0.12525667351129363,0.0009082652134423251,0.8243243243243243,18,4,0.8181818181818182,0.29508196721311475,0.6041830974375267,1.3643617767866478
flow_settling_log_ratio,L4,high,0.99,25,8,0.0513347022587269,0.0005589324390414309,0.7575757575757576,3,1,0.75,0.12,0.714932620658687,1.0596463718186229
flow_settling_log_ratio,L4,high,0.995,8,3,0.01642710472279261,0.00020959966464053657,0.7272727272727273,0,1,0.0,0.0,0.7947050806957185,0.9151479522894731
flow_settling_log_ratio,L5,low,0.5,4,75,0.008213552361396304,0.005239991616013414,0.05063291139240506,2,72,0.02702702702702703,0.5,0.06679619027170242,0.7580209468002432
flow_settling_log_ratio,L5,low,0.6,1,43,0.002053388090349076,0.0030042618598476907,0.022727272727272728,0,42,0.0,0.0,0.05922497578229003,0.3837447365249719
flow_settling_log_ratio,L5,low,0.7,0,21,0.0,0.001467197652483756,0.0,0,20,0.0,0.0,0.05813645946224149,0.0
flow_settling_log_ratio,L5,low,0.75,0,13,0.0,0.0009082652134423251,0.0,0,13,0.0,0.0,0.0548227134176108,0.0
flow_settling_log_ratio,L5,low,0.8,0,12,0.0,0.0008383986585621463,0.0,0,12,0.0,0.0,0.05426932164956617,0.0
flow_settling_log_ratio,L5,low,0.85,0,10,0.0,0.0006986655488017886,0.0,0,10,0.0,0.0,0.047614285714285706,0.0
flow_settling_log_ratio,L5,low,0.9,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.052392857142857144,0.0
flow_settling_log_ratio,L5,low,0.925,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.04342857142857143,0.0
flow_settling_log_ratio,L5,low,0.95,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.0255,0.0
flow_settling_log_ratio,L5,low,0.96,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.0255,0.0
flow_settling_log_ratio,L5,low,0.975,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.0255,0.0
flow_settling_log_ratio,L5,low,0.98,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L5,low,0.99,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L5,low,0.995,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
flow_settling_log_ratio,L5,high,0.5,296,449,0.6078028747433265,0.03137008314120031,0.39731543624161075,86,423,0.16895874263261296,0.2905405405405405,0.26948612755103213,1.4743446716617048
flow_settling_log_ratio,L5,high,0.6,285,323,0.5852156057494866,0.02256689722629777,0.46875,82,298,0.21578947368421053,0.28771929824561404,0.31404737845582864,1.4926091798786678
flow_settling_log_ratio,L5,high,0.7,272,226,0.5585215605749486,0.01578984140292042,0.5461847389558233,79,203,0.2801418439716312,0.29044117647058826,0.36249505658813674,1.5067370686282018
flow_settling_log_ratio,L5,high,0.75,262,186,0.5379876796714579,0.012995179207713268,0.5848214285714286,74,164,0.31092436974789917,0.2824427480916031,0.3896074332211045,1.5010530567560783
flow_settling_log_ratio,L5,high,0.8,241,128,0.4948665297741273,0.008942919024662894,0.6531165311653117,69,111,0.38333333333333336,0.2863070539419087,0.43057363044431624,1.5168521362800356
flow_settling_log_ratio,L5,high,0.85,221,90,0.4537987679671458,0.006287989939216097,0.7106109324758842,62,75,0.45255474452554745,0.28054298642533937,0.4860331990655506,1.462062537789821
flow_settling_log_ratio,L5,high,0.9,166,59,0.3408624229979466,0.004122126737930553,0.7377777777777778,57,45,0.5588235294117647,0.3433734939759036,0.4745334450277323,1.5547434759517553
flow_settling_log_ratio,L5,high,0.925,144,41,0.29568788501026694,0.0028645287500873333,0.7783783783783784,49,30,0.620253164556962,0.3402777777777778,0.49480210050296486,1.573110497281962
flow_settling_log_ratio,L5,high,0.95,118,28,0.24229979466119098,0.001956263536645008,0.8082191780821918,45,16,0.7377049180327869,0.3813559322033898,0.4822775905081086,1.6758381355241574
flow_settling_log_ratio,L5,high,0.96,110,26,0.22587268993839835,0.0018165304268846503,0.8088235294117647,43,13,0.7678571428571429,0.39090909090909093,0.4852640930961903,1.6667697876657808
flow_settling_log_ratio,L5,high,0.975,86,15,0.17659137577002054,0.0010479983232026828,0.8514851485148515,26,5,0.8387096774193549,0.3023255813953488,0.5809584387830989,1.4656558742797672
flow_settling_log_ratio,L5,high,0.98,66,13,0.13552361396303902,0.0009082652134423251,0.8354430379746836,16,3,0.8421052631578947,0.24242424242424243,0.6201196189269851,1.3472288450094196
flow_settling_log_ratio,L5,high,0.99,37,5,0.07597535934291581,0.0003493327744008943,0.8809523809523809,5,1,0.8333333333333334,0.13513513513513514,0.7094959206327225,1.2416595435344504
