window,layer_group,confirmations,quantile,ell_star,ratio_threshold,eps_length,alarm_episodes,tp,fp,recall,precision,timely_fpr,low_prior_alarms,low_prior_tp,low_prior_fp,low_prior_precision,loop_tp,loop_recall,low_prior_loop_tp,low_prior_loop_precision,low_prior_loop_lift,low_prior_static_tp,low_prior_static_precision,low_prior_static_lift,low_prior_phantom_tp,low_prior_phantom_lift,low_prior_pure_phantom_tp,low_prior_pure_phantom_lift,ratio_only_timely_fpr,ratio_only_low_prior_tp,ratio_only_low_prior_loop_tp,low_prior_loop_expected,static_tp,static_recall,low_prior_static_expected,phantom_tp,phantom_recall,low_prior_phantom_precision,low_prior_phantom_expected,pure_phantom_tp,pure_phantom_recall,low_prior_pure_phantom_precision,low_prior_pure_phantom_expected
3,back,3,0.075,0.16505207121372223,0.3357046842575073,0.05766395851969719,803,44,759,0.09034907597535935,0.0547945205479452,0.05302871515405575,787,29,758,0.036848792884371026,39,0.15234375,26,0.03303684879288437,1.9306296202076179,1,0.0012706480304955528,0.26138512537557196,1,0.2626790970029195,0,0.0,0.06616362747152937,47,42,13.467109241390375,1,0.007407407407407408,3.82577240599727,3,0.03225806451612903,0.0012706480304955528,3.806926441462853,0,0.0,0.0,1.4912058305916032
3,back,3,0.1,0.16505207121372223,0.3386267423629761,0.05766395851969719,1145,49,1096,0.10061601642710473,0.04279475982532751,0.07657374414867603,1127,33,1094,0.029281277728482696,44,0.171875,30,0.026619343389529725,1.5633057062060822,1,0.0008873114463176575,0.1679373225911183,1,0.1703024308907892,0,0.0,0.09236358555159645,52,47,19.190104584730058,1,0.007407407407407408,5.954602494376596,3,0.03225806451612903,0.0008873114463176575,5.8719067882317875,0,0.0,0.0,2.197356338974428
3,back,3,0.15,0.16505207121372223,0.34325993061065674,0.05766395851969719,1806,63,1743,0.1293634496919918,0.03488372093023256,0.12177740515615175,1787,47,1740,0.02630106323447118,53,0.20703125,39,0.02182428651371013,1.274341049106234,1,0.0005595970900951316,0.09485012990644473,1,0.09854230292573067,0,0.0,0.14385523649828827,66,55,30.60405220984827,1,0.007407407407407408,10.542948132873917,3,0.03225806451612903,0.0005595970900951316,10.147926020702801,0,0.0,0.0,3.5785649917741558
3,back,3,0.2,0.16505207121372223,0.3467283844947815,0.05766395851969719,2471,77,2394,0.15811088295687886,0.031161473087818695,0.1672605323831482,2451,60,2391,0.02447980416156671,63,0.24609375,48,0.019583843329253364,1.1440086890625,2,0.0008159934720522236,0.1279943656534113,2,0.13441625338157398,0,0.0,0.19471808845105848,81,65,41.95772327510498,2,0.014814814814814815,15.625687816725362,4,0.043010752688172046,0.0008159934720522236,14.879153001850916,0,0.0,0.0,5.0403581234337285
3,back,4,0.005,0.16505207121372223,0.0,0.05766395851969719,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
3,back,4,0.01,0.16505207121372223,0.21939128637313843,0.05766395851969719,10,10,0,0.02053388090349076,1.0,0.0,4,4,0,1.0,10,0.0390625,4,1.0,9.207533718606424,0,0.0,0.0,1,27.775044922305884,0,0.0,0.000489065884161252,9,7,0.4344268641576484,0,0.0,0.12458178228759578,1,0.010752688172043012,0.25,0.03600354212917615,0,0.0,0.0,0.01752489934308116
3,back,4,0.025,0.16505207121372223,0.3364981412887573,0.05766395851969719,155,26,129,0.053388090349075976,0.16774193548387098,0.009012785579543072,143,14,129,0.0979020979020979,25,0.09765625,14,0.0979020979020979,4.013312546280027,0,0.0,0.0,1,1.239234733666994,0,0.0,0.014392510305316845,23,21,3.488390161134277,0,0.0,0.8902160320090868,1,0.010752688172043012,0.006993006993006993,0.806949622079201,0,0.0,0.0,0.3531612161921047
3,back,4,0.05,0.16505207121372223,0.34400856494903564,0.05766395851969719,452,36,416,0.07392197125256673,0.07964601769911504,0.029064486830154404,440,25,415,0.056818181818181816,33,0.12890625,23,0.05227272727272727,2.6569344058734736,1,0.0022727272727272726,0.5495126421624285,1,0.38862433925040385,0,0.0,0.041151400824425345,36,32,8.656593083049295,1,0.007407407407407408,1.8197943473417189,1,0.010752688172043012,0.0022727272727272726,2.57317902921069,0,0.0,0.0,1.235860719290049
3,back,4,0.075,0.16505207121372223,0.34804508090019226,0.05766395851969719,764,43,721,0.08829568788501027,0.056282722513089,0.050373786068608956,752,32,720,0.0425531914893617,38,0.1484375,28,0.03723404255319149,1.9874517371065528,2,0.0026595744680851063,0.6909101084465747,1,0.2249007431935249,0,0.0,0.06791029134353385,46,40,14.088392425953458,2,0.014814814814814815,2.8947325788831644,2,0.021505376344086023,0.0013297872340425532,4.446405938016442,0,0.0,0.0,2.14212563267089
3,back,4,0.1,0.16505207121372223,0.35112690925598145,0.05766395851969719,1093,54,1039,0.11088295687885011,0.04940530649588289,0.07259135052050583,1078,41,1037,0.038033395176252316,47,0.18359375,35,0.032467532467532464,1.7486210620594826,3,0.0027829313543599257,0.6669084317324488,1,0.14907352183005249,0,0.0,0.094529448752882,56,48,20.015771718303487,3,0.022222222222222223,4.498368677401193,2,0.021505376344086023,0.0009276437847866419,6.708099384275799,0,0.0,0.0,3.112881436028413
3,back,4,0.15,0.16505207121372223,0.35627737641334534,0.05766395851969719,1758,67,1691,0.1375770020533881,0.03811149032992037,0.11814434430238245,1741,52,1689,0.02986789201608271,53,0.20703125,39,0.022400919012062034,1.2330012707417057,3,0.0017231476163124641,0.36601224542368205,1,0.08843817690157084,0,0.0,0.14755816390693774,67,52,31.630137717976353,3,0.022222222222222223,8.196447079324662,3,0.03225806451612903,0.0005743825387708214,11.307333948244676,0,0.0,0.0,4.934456271278043
3,back,4,0.2,0.16505207121372223,0.36057567596435547,0.05766395851969719,2435,83,2352,0.1704312114989733,0.034086242299794664,0.16432613707818067,2415,65,2350,0.026915113871635612,63,0.24609375,46,0.01904761904761905,1.0466749926231882,3,0.0012422360248447205,0.23111657676112737,2,0.12185992977638059,0,0.0,0.2003074128414728,81,59,43.94869498574175,3,0.022222222222222223,12.980462250012803,5,0.053763440860215055,0.0008281573498964803,16.412285840555676,0,0.0,0.0,6.729251768999614
3,back,6,0.005,0.16505207121372223,0.0,0.05766395851969719,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
3,back,6,0.01,0.16505207121372223,0.3151262402534485,0.05766395851969719,17,17,0,0.03490759753593429,1.0,0.0,8,8,0,1.0,17,0.06640625,8,1.0,8.988841049735337,0,0.0,0.0,1,13.565108752564356,0,0.0,0.00020959966464053657,10,8,0.8899923756283963,0,0.0,0.2547929430153104,1,0.010752688172043012,0.125,0.07371853910208861,0,0.0,0.0,0.03578528827037773
3,back,6,0.025,0.16505207121372223,0.3572101294994354,0.05766395851969719,226,33,193,0.06776180698151951,0.14601769911504425,0.013484245091874519,214,21,193,0.09813084112149532,31,0.12109375,19,0.08878504672897196,3.6794716798256566,1,0.004672897196261682,1.6868738446861569,1,0.6965447632646873,0,0.0,0.013763711311395236,26,22,5.1637848183955235,1,0.007407407407407408,0.5928125586570169,2,0.021505376344086023,0.004672897196261682,1.4356579113638381,0,0.0,0.0,0.8426429511306249
3,back,6,0.05,0.16505207121372223,0.3645339906215668,0.05766395851969719,579,47,532,0.09650924024640657,0.08117443868739206,0.037169007196255155,563,33,530,0.0586145648312611,41,0.16015625,28,0.0497335701598579,2.258293866845241,2,0.003552397868561279,1.593682614780394,1,0.26581487700599254,0,0.0,0.03786767274505694,40,33,12.398740664834307,2,0.014814814814814815,1.2549550214398215,2,0.021505376344086023,0.0017761989342806395,3.762016675904321,0,0.0,0.0,2.1843103467254363
3,back,6,0.075,0.16505207121372223,0.36953210830688477,0.05766395851969719,927,57,870,0.11704312114989733,0.061488673139158574,0.060783902745755604,906,43,863,0.04746136865342163,49,0.19140625,36,0.039735099337748346,1.9153596619727395,3,0.0033112582781456954,1.5663615917983584,1,0.17111423359715808,0,0.0,0.06197163417871865,54,44,18.79542558754815,3,0.022222222222222223,1.9152665742752695,2,0.021505376344086023,0.0011037527593818985,5.844049200221578,0,0.0,0.0,3.3624829512686643
3,back,6,0.1,0.16505207121372223,0.37327659130096436,0.05766395851969719,1260,66,1194,0.13552361396303902,0.05238095238095238,0.08342066652693356,1241,54,1187,0.043513295729250605,56,0.21875,45,0.0362610797743755,1.7956378353809395,3,0.0024174053182917004,1.071497164413386,1,0.12532777469134748,0,0.0,0.08614546216726053,68,56,25.06073280108479,3,0.022222222222222223,2.7998207551416288,2,0.021505376344086023,0.0008058017727639,7.979077283249961,0,0.0,0.0,4.485793299553198
3,back,6,0.15,0.16505207121372223,0.379669189453125,0.05766395851969719,1887,77,1810,0.15811088295687886,0.04080551139374669,0.12645846433312374,1868,64,1804,0.034261241970021415,62,0.2421875,50,0.02676659528907923,1.3701623510609653,3,0.0016059957173447537,0.5779428777136788,1,0.08287453347061316,0,0.0,0.13323552015650109,82,63,36.492025898451544,3,0.022222222222222223,5.190824414807034,2,0.021505376344086023,0.0005353319057815846,12.066432933279732,0,0.0,0.0,6.396485465713875
3,back,6,0.2,0.16505207121372223,0.3844965398311615,0.05766395851969719,2473,90,2383,0.18480492813141683,0.03639304488475536,0.16649200027946623,2450,75,2375,0.030612244897959183,72,0.28125,59,0.024081632653061225,1.2589140140226966,4,0.0016326530612244899,0.47323835547513365,3,0.1878662418198477,0,0.0,0.18025571159086146,99,73,46.86579015152365,5,0.037037037037037035,8.45240026240895,4,0.043010752688172046,0.0012244897959183673,15.968808291150133,0,0.0,0.0,7.897958711892384
3,front,1,0.005,0.11421875655651093,0.0,0.05766395851969719,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
3,front,1,0.01,0.11421875655651093,0.0,0.05766395851969719,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
3,front,1,0.025,0.11421875655651093,0.0,0.05766395851969719,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
3,front,1,0.05,0.11421875655651093,0.21231530606746674,0.05766395851969719,63,38,25,0.07802874743326489,0.6031746031746031,0.0017466638720044715,38,15,23,0.39473684210526316,32,0.125,14,0.3684210526315789,8.89086031132286,0,0.0,0.0,1,3.1215138406128786,0,0.0,0.049325787745406274,36,29,1.5746507660423423,2,0.014814814814814815,0.3218056575102822,4,0.043010752688172046,0.02631578947368421,0.3203573814055746,0,0.0,0.0,0.14711614358458788
3,front,1,0.075,0.11421875655651093,0.2620108425617218,0.05766395851969719,185,61,124,0.12525667351129363,0.32972972972972975,0.008663452805142179,143,25,118,0.17482517482517482,49,0.19140625,23,0.16083916083916083,5.971693511712149,1,0.006993006993006993,0.6102656008571936,2,1.8224983222327298,0,0.0,0.0720324180814644,54,42,3.8515037576678397,6,0.044444444444444446,1.6386307840313727,7,0.07526881720430108,0.013986013986013986,1.0973947002320497,0,0.0,0.0,0.26038765087868143
3,front,1,0.1,0.11421875655651093,0.2757985591888428,0.05766395851969719,477,76,401,0.15605749486652978,0.15932914046121593,0.028016488506951723,424,29,395,0.06839622641509434,58,0.2265625,27,0.06367924528301887,2.959363041501767,2,0.0047169811320754715,0.4108247200225711,2,0.6997872788454704,0,0.0,0.09243345210647663,59,46,9.123584913832843,7,0.05185185185185185,4.868256223457338,7,0.07526881720430108,0.0047169811320754715,2.858011370683472,0,0.0,0.0,0.5174787503363651
3,front,1,0.15,0.11421875655651093,0.28647860884666443,0.05766395851969719,1003,87,916,0.17864476386036962,0.08673978065802593,0.06399776427024384,946,36,910,0.03805496828752643,66,0.2578125,31,0.03276955602536998,1.5840916213727776,2,0.0021141649048625794,0.16426628285740497,4,0.5696861102424011,0,0.0,0.13302592049186054,69,51,19.569575131730907,8,0.05925925925925926,12.175353123051703,11,0.11827956989247312,0.004228329809725159,7.021410436526181,0,0.0,0.0,1.0362722160124742
3,front,1,0.2,0.11421875655651093,0.2931852340698242,0.05766395851969719,1548,109,1439,0.22381930184804927,0.07041343669250646,0.10053797247257738,1484,52,1432,0.03504043126684636,80,0.3125,41,0.027628032345013476,1.2989929025111555,4,0.0026954177897574125,0.1865962341750331,7,0.5625615948690738,0,0.0,0.1758541186334102,81,58,31.562913023420386,10,0.07407407407407407,21.43665984302703,15,0.16129032258064516,0.0047169811320754715,12.443081902221083,0,0.0,0.0,1.668449676380591
3,front,2,0.005,0.11421875655651093,0.0,0.05766395851969719,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
3,front,2,0.01,0.11421875655651093,0.0,0.05766395851969719,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
3,front,2,0.025,0.11421875655651093,0.0,0.05766395851969719,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
3,front,2,0.05,0.11421875655651093,0.30166923999786377,0.05766395851969719,189,50,139,0.1026694045174538,0.26455026455026454,0.009711451128344862,156,19,137,0.12179487179487179,41,0.16015625,18,0.11538461538461539,4.855702370635745,1,0.00641025641025641,0.5513682050051798,2,1.6266361166345018,0,0.0,0.04590232655627751,36,33,3.7069817353000785,4,0.02962962962962963,1.8136700501085397,5,0.053763440860215055,0.01282051282051282,1.2295312882502483,0,0.0,0.0,0.29746602600359634
3,front,2,0.075,0.11421875655651093,0.3136344254016876,0.05766395851969719,496,67,429,0.1375770020533881,0.1350806451612903,0.02997275204359673,453,29,424,0.0640176600441501,50,0.1953125,24,0.052980132450331126,2.4733911586777078,4,0.008830022075055188,0.6310036126169962,4,0.9482430946878188,0,0.0,0.06735135890449243,52,41,9.703277185170569,7,0.05185185185185185,6.339107922711533,8,0.08602150537634409,0.008830022075055188,4.218327581195709,0,0.0,0.0,0.7841913326853169
3,front,2,0.1,0.11421875655651093,0.3202914297580719,0.05766395851969719,779,86,693,0.17659137577002054,0.110397946084724,0.04841752253196395,728,40,688,0.054945054945054944,63,0.24609375,33,0.04532967032967033,2.1759301365860506,6,0.008241758241758242,0.5890159665799418,4,0.5927474996044328,0,0.0,0.0882414588136659,62,50,15.165928099040768,10,0.07407407407407407,10.186481081044981,8,0.08602150537634409,0.005494505494505495,6.748235973444646,0,0.0,0.0,1.2078249318468093
3,front,2,0.15,0.11421875655651093,0.3283158540725708,0.05766395851969719,1330,110,1220,0.22587268993839835,0.08270676691729323,0.0852371969538182,1278,62,1216,0.048513302034428794,78,0.3046875,49,0.03834115805946792,1.9240494182915222,8,0.006259780907668232,0.45700498876721074,4,0.34704713219138567,0,0.0,0.1314888562844966,91,70,25.467121340110907,13,0.0962962962962963,17.50527936594373,9,0.0967741935483871,0.003129890453834116,11.52581199776094,0,0.0,0.0,1.9550180579244074
3,front,2,0.2,0.11421875655651093,0.33471280336380005,0.05766395851969719,1905,124,1781,0.2546201232032854,0.06509186351706037,0.12443233424159855,1853,76,1777,0.04101457096600108,87,0.33984375,56,0.030221262817053427,1.5471162184306915,12,0.0064759848893685915,0.4514073098972543,6,0.34512928907114365,0,0.0,0.17760078250541467,114,82,36.196375768591764,17,0.1259259259259259,26.583530520875577,12,0.12903225806451613,0.0032379924446842958,17.384789381822596,0,0.0,0.0,2.7767533940611884
3,front,3,0.005,0.11421875655651093,0.0,0.05766395851969719,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
3,front,3,0.01,0.11421875655651093,0.0,0.05766395851969719,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,0,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
3,front,3,0.025,0.11421875655651093,0.30817899107933044,0.05766395851969719,51,29,22,0.059548254620123205,0.5686274509803921,0.001537064207363935,35,15,20,0.42857142857142855,25,0.09765625,15,0.42857142857142855,8.714157289656516,0,0.0,0.0,1,6.422327387249781,0,0.0,0.022357297561657236,27,25,1.721336843185585,0,0.0,0.45283200598616685,1,0.010752688172043012,0.02857142857142857,0.15570679283421393,0,0.0,0.0,0.051068044867817755
3,front,3,0.05,0.11421875655651093,0.34569430351257324,0.05766395851969719,260,61,199,0.12525667351129363,0.23461538461538461,0.013903444421155592,220,26,194,0.11818181818181818,49,0.19140625,25,0.11363636363636363,4.988627724065438,1,0.004545454545454545,0.6181670170724727,4,4.8441462447580275,0,0.0,0.03835673862921819,44,38,5.011398200631109,6,0.044444444444444446,1.6176857910275113,9,0.0967741935483871,0.01818181818181818,0.8257389017370192,0,0.0,0.0,0.24401308596425428
3,front,3,0.075,0.11421875655651093,0.3604721426963806,0.05766395851969719,525,77,448,0.15811088295687886,0.14666666666666667,0.03130021658632013,478,37,441,0.07740585774058577,62,0.2421875,36,0.07531380753138076,4.150517266403576,1,0.0020920502092050207,0.369995339688195,5,2.5908810071059936,0,0.0,0.06190176762383847,60,52,8.673617693727607,6,0.044444444444444446,2.70273674485394,9,0.0967741935483871,0.010460251046025104,1.9298454796984232,0,0.0,0.0,0.6444238282996115
3,front,3,0.1,0.11421875655651093,0.36768338084220886,0.05766395851969719,821,92,729,0.188911704312115,0.1120584652862363,0.05093271850765039,766,45,721,0.0587467362924282,72,0.28125,41,0.05352480417754569,3.151965714544559,2,0.0026109660574412533,0.40317780180897383,5,1.3331158348264454,0,0.0,0.08635506183190107,71,58,13.00775570330855,8,0.05925925925925926,4.960590565815929,11,0.11827956989247312,0.006527415143603133,3.7506118143521534,0,0.0,0.0,1.0797658377951804
3,front,3,0.15,0.11421875655651093,0.3759949505329132,0.05766395851969719,1444,108,1336,0.22176591375770022,0.07479224376731301,0.09334171731991896,1386,63,1323,0.045454545454545456,83,0.32421875,52,0.03751803751803752,2.2480870625046188,4,0.002886002886002886,0.38426138189440995,5,0.6171923626646905,0,0.0,0.13672884790051001,95,72,23.13077676896829,10,0.07407407407407407,10.409581052043237,12,0.12903225806451613,0.0036075036075036075,8.101201995456982,0,0.0,0.0,2.128005062179673
3,front,3,0.2,0.11421875655651093,0.38138723373413086,0.05766395851969719,2086,118,1968,0.24229979466119098,0.05656759348034516,0.13749738000419198,2027,71,1956,0.03502713369511593,88,0.34375,57,0.028120374938332512,1.7006092227490277,5,0.00246669955599408,0.31623191342722323,5,0.40115388185125306,0,0.0,0.18668343463983791,108,81,33.51740025722061,12,0.08888888888888889,15.811180933042314,13,0.13978494623655913,0.00246669955599408,12.464044911957224,0,0.0,0.0,3.197855196741255
3,front,4,0.005,0.11421875655651093,0.21477895975112915,0.05766395851969719,8,8,0,0.01642710472279261,1.0,0.0,4,4,0,1.0,8,0.03125,4,1.0,7.722140402552774,0,0.0,0.0,0,0.0,0,0.0,0.003493327744008943,7,5,0.5179910998092816,0,0.0,0.1510807374443738,0,0.0,0.0,0.0431659249841068,0,0.0,0.0,0.0215829624920534
3,front,4,0.01,0.11421875655651093,0.3235810399055481,0.05766395851969719,35,28,7,0.057494866529774126,0.8,0.000489065884161252,20,13,7,0.65,24,0.09375,13,0.65,11.498657839599177,0,0.0,0.0,1,11.069625467479538,0,0.0,0.00614825682945574,21,19,1.130566730599678,0,0.0,0.28826899745938783,1,0.010752688172043012,0.05,0.09033729306721447,0,0.0,0.0,0.03586480377498631
3,front,4,0.025,0.11421875655651093,0.34923046827316284,0.05766395851969719,134,47,87,0.09650924024640657,0.35074626865671643,0.0060783902745755606,103,20,83,0.1941747572815534,36,0.140625,19,0.18446601941747573,6.934607455781602,0,0.0,0.0,2,4.324694532856683,0,0.0,0.013554111646754699,31,27,2.7398811138414327,4,0.02962962962962963,0.9861722999903855,5,0.053763440860215055,0.019417475728155338,0.46246040843002545,0,0.0,0.0,0.10747178482473786
3,front,4,0.05,0.11421875655651093,0.3713274598121643,0.05766395851969719,336,64,272,0.13141683778234087,0.19047619047619047,0.01900370292740865,295,29,266,0.09830508474576272,50,0.1953125,27,0.09152542372881356,4.563748473871014,1,0.003389830508474576,0.4380792051111459,4,3.033526362802067,0,0.0,0.035142877104729964,46,39,5.916189324320573,6,0.044444444444444446,2.282692235405897,8,0.08602150537634409,0.013559322033898305,1.318597408299825,0,0.0,0.0,0.31406864488463665
3,front,4,0.075,0.11421875655651093,0.3814448416233063,0.05766395851969719,600,77,523,0.15811088295687886,0.12833333333333333,0.03654020820233354,549,35,514,0.06375227686703097,59,0.23046875,31,0.056466302367941715,3.2503638603380822,1,0.0018214936247723133,0.2646187027276517,4,1.4674955037981499,0,0.0,0.06050443652623489,58,45,9.537393760209842,8,0.05925925925925926,3.779022380852688,12,0.12903225806451613,0.007285974499089253,2.7257323716817257,0,0.0,0.0,0.7356190332867169
