relation,role,category,target,preds,cohort,tau_q,tau,mode,persist,rel_resid_dev_main,alarms,tp,fp,recall,precision,median_lead,tp_lead0,fp_lead0,recall_lead0,tp_lead2,fp_lead2,recall_lead2,tp_lead4,fp_lead4,recall_lead4,tp_lead8,fp_lead8,recall_lead8,tp_lead12,fp_lead12,recall_lead12,baseline_tp_at_same_fp,excess_tp
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],external_8b,0.999,4.6990467815304795,abs,1,0.060084871360899746,395,33,362,0.05851063829787234,0.08354430379746836,15.0,33,362,0.05851063829787234,32,362,0.05673758865248227,31,354,0.0549645390070922,29,165,0.051418439716312055,22,14,0.03900709219858156,274,-243
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],development_main,0.999,4.6990467815304795,abs,2,0.060084871360899746,5,2,3,0.004106776180698152,0.4,15.5,2,3,0.004106776180698152,2,3,0.004106776180698152,2,3,0.004106776180698152,2,3,0.004106776180698152,2,0,0.004106776180698152,0,2
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],external_8b,0.999,4.6990467815304795,abs,2,0.060084871360899746,21,5,16,0.008865248226950355,0.23809523809523808,8.0,5,16,0.008865248226950355,4,16,0.0070921985815602835,4,16,0.0070921985815602835,3,12,0.005319148936170213,2,0,0.0035460992907801418,0,4
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],development_main,0.999,4.6990467815304795,pos,1,0.060084871360899746,194,12,182,0.024640657084188913,0.061855670103092786,18.0,12,182,0.024640657084188913,12,182,0.024640657084188913,11,181,0.022587268993839837,11,104,0.022587268993839837,10,1,0.02053388090349076,222,-211
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],external_8b,0.999,4.6990467815304795,pos,1,0.060084871360899746,349,27,322,0.047872340425531915,0.07736389684813753,15.0,27,322,0.047872340425531915,27,322,0.047872340425531915,26,315,0.04609929078014184,24,127,0.0425531914893617,19,1,0.03368794326241135,274,-248
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],development_main,0.999,4.6990467815304795,pos,2,0.060084871360899746,4,1,3,0.002053388090349076,0.25,18.0,1,3,0.002053388090349076,1,3,0.002053388090349076,1,3,0.002053388090349076,1,3,0.002053388090349076,1,0,0.002053388090349076,0,1
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],external_8b,0.999,4.6990467815304795,pos,2,0.060084871360899746,18,2,16,0.0035460992907801418,0.1111111111111111,4.0,2,16,0.0035460992907801418,1,16,0.0017730496453900709,1,16,0.0017730496453900709,0,12,0.0,0,0,0.0,0,1
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],development_main,0.999,4.6990467815304795,neg,1,0.060084871360899746,5,1,4,0.002053388090349076,0.2,14.0,1,4,0.002053388090349076,1,3,0.002053388090349076,1,2,0.002053388090349076,1,0,0.002053388090349076,1,0,0.002053388090349076,0,1
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],external_8b,0.999,4.6990467815304795,neg,1,0.060084871360899746,46,6,40,0.010638297872340425,0.13043478260869565,11.5,6,40,0.010638297872340425,5,40,0.008865248226950355,5,39,0.008865248226950355,5,38,0.008865248226950355,3,13,0.005319148936170213,274,-269
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],development_main,0.999,4.6990467815304795,neg,2,0.060084871360899746,1,1,0,0.002053388090349076,1.0,13.0,1,0,0.002053388090349076,1,0,0.002053388090349076,1,0,0.002053388090349076,1,0,0.002053388090349076,1,0,0.002053388090349076,0,1
C052,empirical_invariant,empirical:same_metric,sp.state_action_alignment@L4[s0],sp.state_action_alignment@L4[s9],external_8b,0.999,4.6990467815304795,neg,2,0.060084871360899746,3,3,0,0.005319148936170213,1.0,12.0,3,0,0.005319148936170213,3,0,0.005319148936170213,3,0,0.005319148936170213,3,0,0.005319148936170213,2,0,0.0035460992907801418,0,3
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.9,1.6087057381804104,abs,1,0.14412613347786396,9833,443,9390,0.9096509240246407,0.04505237465676803,22.0,443,9390,0.9096509240246407,443,8914,0.9096509240246407,440,8218,0.9034907597535934,422,5212,0.86652977412731,404,1869,0.8295687885010267,487,-47
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.9,1.6087057381804104,abs,1,0.14412613347786396,10664,527,10137,0.9343971631205674,0.04941860465116279,24.0,527,10137,0.9343971631205674,526,9643,0.9326241134751773,521,8976,0.9237588652482269,511,5813,0.9060283687943262,483,2552,0.8563829787234043,564,-43
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.9,1.6087057381804104,abs,2,0.14412613347786396,2588,295,2293,0.6057494866529775,0.11398763523956723,17.0,295,2293,0.6057494866529775,284,2158,0.5831622176591376,271,1861,0.5564681724845996,242,859,0.49691991786447637,196,193,0.4024640657084189,361,-90
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.9,1.6087057381804104,abs,2,0.14412613347786396,2954,347,2607,0.6152482269503546,0.11746784021665538,18.0,347,2607,0.6152482269503546,340,2456,0.6028368794326241,330,2136,0.5851063829787234,292,974,0.5177304964539007,241,326,0.42730496453900707,424,-94
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.9,1.6087057381804104,pos,1,0.14412613347786396,5414,365,5049,0.7494866529774127,0.06741780568895456,25.0,365,5049,0.7494866529774127,364,4835,0.7474332648870636,363,4429,0.7453798767967146,354,2710,0.7268993839835729,328,1271,0.6735112936344969,487,-124
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.9,1.6087057381804104,pos,1,0.14412613347786396,6297,444,5853,0.7872340425531915,0.07050976655550262,25.0,444,5853,0.7872340425531915,443,5611,0.7854609929078015,437,5202,0.774822695035461,424,3412,0.75177304964539,392,1751,0.6950354609929078,564,-127
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.9,1.6087057381804104,pos,2,0.14412613347786396,1307,253,1054,0.5195071868583162,0.19357306809487376,17.0,253,1054,0.5195071868583162,245,1003,0.5030800821355236,237,819,0.486652977412731,216,403,0.44353182751540043,167,160,0.34291581108829566,361,-124
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.9,1.6087057381804104,pos,2,0.14412613347786396,1623,306,1317,0.5425531914893617,0.18853974121996303,18.0,306,1317,0.5425531914893617,303,1244,0.5372340425531915,293,1035,0.5195035460992907,250,549,0.4432624113475177,202,234,0.35815602836879434,424,-131
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.9,1.6087057381804104,neg,1,0.14412613347786396,6637,246,6391,0.5051334702258727,0.03706493897845412,20.0,246,6391,0.5051334702258727,244,5958,0.5010266940451745,239,5281,0.49075975359342916,219,3080,0.44969199178644764,207,816,0.42505133470225875,487,-248
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.9,1.6087057381804104,neg,1,0.14412613347786396,6998,279,6719,0.4946808510638298,0.03986853386681909,20.0,279,6719,0.4946808510638298,276,6270,0.48936170212765956,270,5612,0.4787234042553192,253,3256,0.44858156028368795,237,1183,0.42021276595744683,564,-294
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.9,1.6087057381804104,neg,2,0.14412613347786396,1042,49,993,0.10061601642710473,0.04702495201535509,13.0,49,993,0.10061601642710473,47,929,0.09650924024640657,42,820,0.08624229979466119,31,361,0.06365503080082136,28,20,0.057494866529774126,361,-319
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.9,1.6087057381804104,neg,2,0.14412613347786396,1082,50,1032,0.08865248226950355,0.04621072088724584,16.5,50,1032,0.08865248226950355,46,972,0.08156028368794327,43,855,0.07624113475177305,40,323,0.07092198581560284,34,64,0.06028368794326241,424,-381
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.95,1.980951067284469,abs,1,0.14412613347786396,6352,381,5971,0.7823408624229979,0.05998110831234257,19.0,381,5971,0.7823408624229979,381,5570,0.7823408624229979,375,5051,0.7700205338809035,359,2960,0.7371663244353183,314,911,0.6447638603696099,487,-112
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.95,1.980951067284469,abs,1,0.14412613347786396,6912,436,6476,0.7730496453900709,0.0630787037037037,21.0,436,6476,0.7730496453900709,435,6063,0.7712765957446809,427,5534,0.7570921985815603,408,3237,0.723404255319149,365,1280,0.6471631205673759,564,-137
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.95,1.980951067284469,abs,2,0.14412613347786396,975,179,796,0.3675564681724846,0.1835897435897436,12.0,179,796,0.3675564681724846,171,742,0.351129363449692,157,612,0.32238193018480493,139,269,0.28542094455852157,97,55,0.19917864476386038,361,-204
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.95,1.980951067284469,abs,2,0.14412613347786396,1167,215,952,0.38120567375886527,0.1842330762639246,12.0,215,952,0.38120567375886527,213,887,0.3776595744680851,195,761,0.34574468085106386,153,323,0.2712765957446808,111,114,0.19680851063829788,424,-229
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.95,1.980951067284469,pos,1,0.14412613347786396,3579,323,3256,0.6632443531827515,0.09024867281363509,19.0,323,3256,0.6632443531827515,323,3060,0.6632443531827515,320,2768,0.6570841889117043,310,1527,0.6365503080082136,262,604,0.5379876796714579,487,-167
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.95,1.980951067284469,pos,1,0.14412613347786396,4147,383,3764,0.6790780141843972,0.09235591994212684,21.0,383,3764,0.6790780141843972,380,3560,0.6737588652482269,369,3241,0.6542553191489362,358,1885,0.6347517730496454,312,897,0.5531914893617021,564,-195
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.95,1.980951067284469,pos,2,0.14412613347786396,620,157,463,0.32238193018480493,0.2532258064516129,12.0,157,463,0.32238193018480493,151,428,0.31006160164271046,140,319,0.2874743326488706,123,143,0.25256673511293637,83,53,0.1704312114989733,222,-82
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.95,1.980951067284469,pos,2,0.14412613347786396,762,204,558,0.3617021276595745,0.2677165354330709,11.0,204,558,0.3617021276595745,201,516,0.35638297872340424,182,418,0.32269503546099293,140,213,0.24822695035460993,100,104,0.1773049645390071,380,-198
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.95,1.980951067284469,neg,1,0.14412613347786396,3536,130,3406,0.2669404517453799,0.03676470588235294,16.0,130,3406,0.2669404517453799,129,3131,0.2648870636550308,122,2741,0.25051334702258726,108,1575,0.22176591375770022,96,341,0.1971252566735113,487,-365
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.95,1.980951067284469,neg,1,0.14412613347786396,3634,138,3496,0.24468085106382978,0.0379746835443038,18.0,138,3496,0.24468085106382978,137,3203,0.2429078014184397,133,2838,0.23581560283687944,120,1550,0.2127659574468085,103,459,0.18262411347517732,424,-291
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.95,1.980951067284469,neg,2,0.14412613347786396,261,22,239,0.045174537987679675,0.0842911877394636,11.0,22,239,0.045174537987679675,20,224,0.04106776180698152,17,206,0.03490759753593429,14,96,0.028747433264887063,10,2,0.02053388090349076,222,-205
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.95,1.980951067284469,neg,2,0.14412613347786396,304,11,293,0.01950354609929078,0.03618421052631579,19.0,11,293,0.01950354609929078,11,276,0.01950354609929078,11,248,0.01950354609929078,11,73,0.01950354609929078,10,6,0.01773049645390071,274,-263
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.975,2.351787203418863,abs,1,0.14412613347786396,3680,271,3409,0.5564681724845996,0.07364130434782609,16.0,271,3409,0.5564681724845996,267,3121,0.5482546201232033,257,2796,0.5277207392197125,243,1504,0.4989733059548255,192,426,0.3942505133470226,487,-230
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.975,2.351787203418863,abs,1,0.14412613347786396,4008,336,3672,0.5957446808510638,0.08383233532934131,18.0,336,3672,0.5957446808510638,334,3377,0.5921985815602837,326,3043,0.5780141843971631,299,1694,0.5301418439716312,244,632,0.4326241134751773,424,-98
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.975,2.351787203418863,abs,2,0.14412613347786396,381,98,283,0.20123203285420946,0.2572178477690289,10.0,98,283,0.20123203285420946,93,257,0.19096509240246407,85,207,0.17453798767967146,68,97,0.13963039014373715,39,23,0.08008213552361396,222,-137
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.975,2.351787203418863,abs,2,0.14412613347786396,436,133,303,0.23581560283687944,0.30504587155963303,9.0,133,303,0.23581560283687944,125,275,0.22163120567375885,108,227,0.19148936170212766,74,92,0.13120567375886524,48,29,0.0851063829787234,274,-166
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.975,2.351787203418863,pos,1,0.14412613347786396,2266,245,2021,0.5030800821355236,0.10812003530450133,16.0,245,2021,0.5030800821355236,242,1857,0.49691991786447637,236,1645,0.48459958932238195,225,807,0.4620123203285421,171,298,0.351129363449692,361,-125
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.975,2.351787203418863,pos,1,0.14412613347786396,2597,298,2299,0.5283687943262412,0.11474778590681556,17.0,298,2299,0.5283687943262412,296,2122,0.524822695035461,290,1905,0.5141843971631206,269,1037,0.4769503546099291,213,466,0.3776595744680851,424,-134
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.975,2.351787203418863,pos,2,0.14412613347786396,301,94,207,0.19301848049281314,0.3122923588039867,9.5,94,207,0.19301848049281314,89,186,0.18275154004106775,82,143,0.16837782340862423,63,62,0.1293634496919918,37,23,0.07597535934291581,222,-140
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.975,2.351787203418863,pos,2,0.14412613347786396,341,132,209,0.23404255319148937,0.3870967741935484,8.0,132,209,0.23404255319148937,124,187,0.2198581560283688,105,146,0.18617021276595744,71,68,0.12588652482269502,45,28,0.0797872340425532,274,-169
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.975,2.351787203418863,neg,1,0.14412613347786396,1635,47,1588,0.09650924024640657,0.02874617737003058,12.0,47,1588,0.09650924024640657,46,1435,0.0944558521560575,40,1269,0.08213552361396304,34,724,0.06981519507186858,29,128,0.059548254620123205,361,-321
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],external_8b,0.975,2.351787203418863,neg,1,0.14412613347786396,1652,59,1593,0.10460992907801418,0.03571428571428571,16.0,59,1593,0.10460992907801418,58,1439,0.10283687943262411,56,1281,0.09929078014184398,48,698,0.0851063829787234,40,175,0.07092198581560284,424,-368
C080,empirical_invariant,empirical:cross_metric,lg.flow_path@L14[agg],sp.flow_speed@L12[mean]+lg.flow_endpoint@L14[agg],development_main,0.975,2.351787203418863,neg,2,0.14412613347786396,45,5,40,0.01026694045174538,0.1111111111111111,9.0,5,40,0.01026694045174538,4,36,0.008213552361396304,3,31,0.006160164271047228,3,22,0.006160164271047228,2,0,0.004106776180698152,222,-219
