feature_row,source_run,episode_index,offset,inference_calls,init_state_id,flow_noise_seed,suite,task_name,run_id,checkpoint_sha256,success,primary_failure_reason,completion_state,confidence,run_regime,matched_success_controls,primary_analysis
92,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,156,2952,19,13,1028,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
93,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,157,2971,19,13,1029,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
94,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,158,2990,19,13,1030,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
95,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,159,3009,19,13,1031,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
96,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,160,3028,19,16,1000,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
97,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,161,3047,19,16,1001,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
98,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,162,3066,30,16,1002,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
99,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,163,3096,30,16,1003,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
100,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,164,3126,30,16,1004,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
101,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,165,3156,30,16,1005,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
102,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,166,3186,30,16,1006,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_outside_goal,none,medium,observational,5,True
103,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,167,3216,30,16,1007,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
104,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,168,3246,30,16,1008,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
105,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,169,3276,30,16,1009,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
106,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,170,3306,30,16,1010,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
107,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,171,3336,30,16,1011,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
108,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,172,3366,30,16,1012,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
109,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,173,3396,30,16,1013,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
110,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,174,3426,30,16,1014,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
111,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,175,3456,18,16,1015,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
112,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,176,3474,30,16,1016,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
113,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,177,3504,30,16,1017,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
114,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,178,3534,30,16,1018,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
115,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,179,3564,30,16,1019,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_outside_goal,none,medium,observational,5,True
116,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,180,3594,30,16,1020,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
117,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,181,3624,30,16,1021,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
118,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,182,3654,30,16,1022,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
119,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,183,3684,30,16,1023,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
120,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,184,3714,30,16,1024,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
121,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,185,3744,30,16,1025,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
122,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,186,3774,30,16,1026,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
123,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,187,3804,30,16,1027,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_outside_goal,none,medium,observational,5,True
124,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,188,3834,19,16,1028,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
125,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,189,3853,18,16,1029,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
126,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,190,3871,30,16,1030,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,5,True
127,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,191,3901,30,16,1031,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_moved_but_goal_unmet,none,medium,observational,5,True
128,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,256,5069,19,26,1000,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
129,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,257,5088,19,26,1001,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
130,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,258,5107,18,26,1002,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
131,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,259,5125,19,26,1003,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
132,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,260,5144,19,26,1004,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
133,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,261,5163,18,26,1005,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
134,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,262,5181,18,26,1006,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
135,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,263,5199,18,26,1007,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
136,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,264,5217,18,26,1008,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
137,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,265,5235,30,26,1009,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,29,True
138,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,266,5265,30,26,1010,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,29,True
139,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,267,5295,18,26,1011,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
140,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,268,5313,19,26,1012,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
141,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,269,5332,18,26,1013,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
142,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,270,5350,19,26,1014,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
143,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,271,5369,19,26,1015,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
144,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,272,5388,19,26,1016,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
145,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,273,5407,18,26,1017,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
146,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,274,5425,18,26,1018,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
147,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,275,5443,19,26,1019,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
148,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,276,5462,18,26,1020,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
149,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,277,5480,30,26,1021,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,False,object_released_or_dropped_before_goal,none,medium,observational,29,True
150,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,278,5510,19,26,1022,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
151,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,279,5529,18,26,1023,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
152,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,280,5547,18,26,1024,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
153,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,281,5565,18,26,1025,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
154,cache/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-16x32,282,5583,18,26,1026,goal,open_the_top_drawer_and_put_the_bowl_inside,right-16x32,98ee29d09d1855716e341532a3d0f76068de6fa131f8fe16ffd52f982df1b953,True,success,success,success,observational,,False
