cohort,suite,chunk,window_end,layer,step,quantity,auc,pairs,tasks,signal
external_8b,libero_long,8,33,L5,9,conditional_energy,0.5348873934063798,82322,8,0.03488739340637981
external_8b,libero_long,8,33,L5,9,conditional_effective_rank,0.5167755885425525,82322,8,0.016775588542552455
external_8b,libero_long,8,33,L5,9,flow_speed,0.598916450037657,82322,8,0.09891645003765703
external_8b,libero_long,8,33,L5,9,mobility,0.4453851947231603,82322,8,0.054614805276839706
external_8b,libero_long,8,33,L12,0,token_entropy,0.5263781249240786,82322,8,0.02637812492407865
external_8b,libero_long,8,33,L12,0,load_entropy,0.5500473749422997,82322,8,0.050047374942299716
external_8b,libero_long,8,33,L12,0,token_differentiation,0.5286557663807974,82322,8,0.028655766380797365
external_8b,libero_long,8,33,L12,0,action_consensus,0.4709008527489614,82322,8,0.029099147251038626
external_8b,libero_long,8,33,L12,0,state_action_alignment,0.5339338208498335,82322,8,0.03393382084983354
external_8b,libero_long,8,33,L12,0,conditional_energy,0.4660601054396152,82322,8,0.03393989456038482
external_8b,libero_long,8,33,L12,0,conditional_effective_rank,0.5395034134253298,82322,8,0.039503413425329814
external_8b,libero_long,8,33,L12,0,mobility,0.41510167391462793,82322,8,0.08489832608537207
external_8b,libero_long,8,33,L12,3,token_entropy,0.5217438837734749,82322,8,0.021743883773474915
external_8b,libero_long,8,33,L12,3,load_entropy,0.551705497922791,82322,8,0.051705497922791
external_8b,libero_long,8,33,L12,3,token_differentiation,0.5322635504482398,82322,8,0.03226355044823981
external_8b,libero_long,8,33,L12,3,action_consensus,0.4675299433930177,82322,8,0.03247005660698232
external_8b,libero_long,8,33,L12,3,state_action_alignment,0.5385619882898861,82322,8,0.03856198828988611
external_8b,libero_long,8,33,L12,3,conditional_energy,0.46143193799956267,82322,8,0.03856806200043733
external_8b,libero_long,8,33,L12,3,conditional_effective_rank,0.5445810354461748,82322,8,0.044581035446174755
external_8b,libero_long,8,33,L12,3,flow_speed,0.5421394038045723,82322,8,0.04213940380457226
external_8b,libero_long,8,33,L12,3,mobility,0.4044483856077355,82322,8,0.0955516143922645
external_8b,libero_long,8,33,L12,6,token_entropy,0.4974125993051675,82322,8,0.002587400694832487
external_8b,libero_long,8,33,L12,6,load_entropy,0.5360899880955273,82322,8,0.036089988095527326
external_8b,libero_long,8,33,L12,6,token_differentiation,0.549761910546391,82322,8,0.04976191054639101
external_8b,libero_long,8,33,L12,6,action_consensus,0.45017127863754525,82322,8,0.04982872136245475
external_8b,libero_long,8,33,L12,6,state_action_alignment,0.5349481305118923,82322,8,0.03494813051189227
external_8b,libero_long,8,33,L12,6,conditional_energy,0.4650640169092102,82322,8,0.034935983090789824
external_8b,libero_long,8,33,L12,6,conditional_effective_rank,0.5473749422997498,82322,8,0.04737494229974981
external_8b,libero_long,8,33,L12,6,flow_speed,0.5786788464808921,82322,8,0.07867884648089207
external_8b,libero_long,8,33,L12,6,mobility,0.3988605719005855,82322,8,0.10113942809941451
external_8b,libero_long,8,33,L12,9,token_entropy,0.4579031121692865,82322,8,0.042096887830713525
external_8b,libero_long,8,33,L12,9,load_entropy,0.48866645611136755,82322,8,0.011333543888632447
external_8b,libero_long,8,33,L12,9,token_differentiation,0.5673635237239134,82322,8,0.06736352372391341
external_8b,libero_long,8,33,L12,9,action_consensus,0.4330008989091616,82322,8,0.0669991010908384
external_8b,libero_long,8,33,L12,9,state_action_alignment,0.5240215252301936,82322,8,0.02402152523019363
external_8b,libero_long,8,33,L12,9,conditional_energy,0.47597240105925515,82322,8,0.024027598940744854
external_8b,libero_long,8,33,L12,9,conditional_effective_rank,0.5512499696314472,82322,8,0.051249969631447234
external_8b,libero_long,8,33,L12,9,flow_speed,0.5782779815845096,82322,8,0.0782779815845096
external_8b,libero_long,8,33,L12,9,mobility,0.43465902188965283,82322,8,0.06534097811034717
external_8b,libero_long,8,33,L13,0,token_entropy,0.46861106387114015,82322,8,0.031388936128859846
external_8b,libero_long,8,33,L13,0,load_entropy,0.4621729306868152,82322,8,0.0378270693131848
external_8b,libero_long,8,33,L13,0,token_differentiation,0.5194480211851024,82322,8,0.01944802118510236
external_8b,libero_long,8,33,L13,0,action_consensus,0.48041228347221887,82322,8,0.01958771652778113
external_8b,libero_long,8,33,L13,0,state_action_alignment,0.5403537329025048,82322,8,0.04035373290250477
external_8b,libero_long,8,33,L13,0,conditional_energy,0.4596341196763927,82322,8,0.04036588032360727
external_8b,libero_long,8,33,L13,0,conditional_effective_rank,0.5316258108403585,82322,8,0.03162581084035854
external_8b,libero_long,8,33,L13,0,mobility,0.4147190301498992,82322,8,0.08528096985010081
external_8b,libero_long,8,33,L13,3,token_entropy,0.456773402006754,82322,8,0.04322659799324602
external_8b,libero_long,8,33,L13,3,load_entropy,0.45836471417118146,82322,8,0.041635285828818536
external_8b,libero_long,8,33,L13,3,token_differentiation,0.5302410048346736,82322,8,0.030241004834673624
external_8b,libero_long,8,33,L13,3,action_consensus,0.46921843492626514,82322,8,0.030781565073734862
external_8b,libero_long,8,33,L13,3,state_action_alignment,0.539946794295571,82322,8,0.03994679429557102
external_8b,libero_long,8,33,L13,3,conditional_energy,0.4600714268360827,82322,8,0.03992857316391729
external_8b,libero_long,8,33,L13,3,conditional_effective_rank,0.5307086805471198,82322,8,0.030708680547119838
external_8b,libero_long,8,33,L13,3,flow_speed,0.5181360997060324,82322,8,0.01813609970603236
external_8b,libero_long,8,33,L13,3,mobility,0.4078496635164355,82322,8,0.09215033648356452
external_8b,libero_long,8,33,L13,6,token_entropy,0.45440465489176646,82322,8,0.04559534510823354
external_8b,libero_long,8,33,L13,6,load_entropy,0.46140156944680644,82322,8,0.03859843055319356
external_8b,libero_long,8,33,L13,6,token_differentiation,0.5254124049464298,82322,8,0.025412404946429823
external_8b,libero_long,8,33,L13,6,action_consensus,0.47451471052695515,82322,8,0.025485289473044848
external_8b,libero_long,8,33,L13,6,state_action_alignment,0.5363329365175773,82322,8,0.0363329365175773
external_8b,libero_long,8,33,L13,6,conditional_energy,0.46370350574573016,82322,8,0.03629649425426984
external_8b,libero_long,8,33,L13,6,conditional_effective_rank,0.5239182721508224,82322,8,0.02391827215082243
external_8b,libero_long,8,33,L13,6,flow_speed,0.5371711085736498,82322,8,0.0371711085736498
external_8b,libero_long,8,33,L13,6,mobility,0.397755156580258,82322,8,0.102244843419742
external_8b,libero_long,8,33,L13,9,token_entropy,0.48669857389276255,82322,8,0.013301426107237446
external_8b,libero_long,8,33,L13,9,load_entropy,0.5279269211146473,82322,8,0.02792692111464734
external_8b,libero_long,8,33,L13,9,token_differentiation,0.5388535263963461,82322,8,0.038853526396346094
external_8b,libero_long,8,33,L13,9,action_consensus,0.46090352518160393,82322,8,0.039096474818396065
external_8b,libero_long,8,33,L13,9,state_action_alignment,0.5401897427176211,82322,8,0.0401897427176211
external_8b,libero_long,8,33,L13,9,conditional_energy,0.4597920361507252,82322,8,0.040207963849274775
external_8b,libero_long,8,33,L13,9,conditional_effective_rank,0.5407667452199898,82322,8,0.0407667452199898
external_8b,libero_long,8,33,L13,9,flow_speed,0.5607978426180122,82322,8,0.06079784261801224
external_8b,libero_long,8,33,L13,9,mobility,0.3792546342411506,82322,8,0.12074536575884942
external_8b,libero_long,8,33,L14,0,token_entropy,0.5052841281795875,82322,8,0.005284128179587455
external_8b,libero_long,8,33,L14,0,load_entropy,0.5125057700250237,82322,8,0.012505770025023732
external_8b,libero_long,8,33,L14,0,token_differentiation,0.49568766550861254,82322,8,0.0043123344913874595
external_8b,libero_long,8,33,L14,0,action_consensus,0.504494545807925,82322,8,0.004494545807924966
external_8b,libero_long,8,33,L14,0,state_action_alignment,0.4802968829717451,82322,8,0.01970311702825489
external_8b,libero_long,8,33,L14,0,conditional_energy,0.5196970433177036,82322,8,0.01969704331770361
external_8b,libero_long,8,33,L14,0,conditional_effective_rank,0.49118097227958507,82322,8,0.00881902772041493
external_8b,libero_long,8,33,L14,0,mobility,0.41316416024877917,82322,8,0.08683583975122083
external_8b,libero_long,8,33,L14,3,token_entropy,0.497546220937295,82322,8,0.002453779062704997
external_8b,libero_long,8,33,L14,3,load_entropy,0.4827020723500401,82322,8,0.01729792764995991
external_8b,libero_long,8,33,L14,3,token_differentiation,0.49243215665314255,82322,8,0.00756784334685745
external_8b,libero_long,8,33,L14,3,action_consensus,0.5074888851096913,82322,8,0.007488885109691257
external_8b,libero_long,8,33,L14,3,state_action_alignment,0.47774592454022013,82322,8,0.022254075459779865
external_8b,libero_long,8,33,L14,3,conditional_energy,0.5222540754597799,82322,8,0.022254075459779865
external_8b,libero_long,8,33,L14,3,conditional_effective_rank,0.49806248633415123,82322,8,0.0019375136658487668
external_8b,libero_long,8,33,L14,3,flow_speed,0.5726658730351546,82322,8,0.0726658730351546
external_8b,libero_long,8,33,L14,3,mobility,0.406379825563033,82322,8,0.09362017443696702
external_8b,libero_long,8,33,L14,6,token_entropy,0.4841597628823401,82322,8,0.015840237117659917
external_8b,libero_long,8,33,L14,6,load_entropy,0.47609994898083136,82322,8,0.023900051019168644
external_8b,libero_long,8,33,L14,6,token_differentiation,0.5059157940769174,82322,8,0.005915794076917447
external_8b,libero_long,8,33,L14,6,action_consensus,0.4941631641602488,82322,8,0.005836835839751198
external_8b,libero_long,8,33,L14,6,state_action_alignment,0.47590559024319135,82322,8,0.024094409756808655
external_8b,libero_long,8,33,L14,6,conditional_energy,0.5241126308884624,82322,8,0.024112630888462383
external_8b,libero_long,8,33,L14,6,conditional_effective_rank,0.5150749495882024,82322,8,0.015074949588202435
external_8b,libero_long,8,33,L14,6,flow_speed,0.5721070916644396,82322,8,0.07210709166443963
external_8b,libero_long,8,33,L14,6,mobility,0.4298850853963703,82322,8,0.07011491460362967
external_8b,libero_long,8,33,L14,9,token_entropy,0.45348752459852776,82322,8,0.04651247540147224
external_8b,libero_long,8,33,L14,9,load_entropy,0.47224314278078766,82322,8,0.02775685721921234
external_8b,libero_long,8,33,L14,9,token_differentiation,0.5359988824372586,82322,8,0.03599888243725857
external_8b,libero_long,8,33,L14,9,action_consensus,0.4637399480090377,82322,8,0.03626005199096233
external_8b,libero_long,8,33,L14,9,state_action_alignment,0.4995080294453488,82322,8,0.0004919705546512221
external_8b,libero_long,8,33,L14,9,conditional_energy,0.5004980442652025,82322,8,0.0004980442652025019
external_8b,libero_long,8,33,L14,9,conditional_effective_rank,0.5439372221277423,82322,8,0.043937222127742315
external_8b,libero_long,8,33,L14,9,flow_speed,0.5639440246835596,82322,8,0.06394402468355964
external_8b,libero_long,8,33,L14,9,mobility,0.46864750613444767,82322,8,0.03135249386555233
external_8b,libero_long,8,33,L15,0,token_entropy,0.5149109594033187,82322,8,0.014910959403318658
external_8b,libero_long,8,33,L15,0,load_entropy,0.5967177668181045,82322,8,0.09671776681810451
external_8b,libero_long,8,33,L15,0,token_differentiation,0.5547059109351085,82322,8,0.05470591093510846
external_8b,libero_long,8,33,L15,0,action_consensus,0.44481426593134277,82322,8,0.05518573406865723
external_8b,libero_long,8,33,L15,0,state_action_alignment,0.5586963387672798,82322,8,0.058696338767279754
external_8b,libero_long,8,33,L15,0,conditional_energy,0.4412550715483103,82322,8,0.058744928451689715
external_8b,libero_long,8,33,L15,0,conditional_effective_rank,0.5954787298656495,82322,8,0.09547872986564954
external_8b,libero_long,8,33,L15,0,mobility,0.4505842909550302,82322,8,0.04941570904496978
external_8b,libero_long,8,33,L15,3,token_entropy,0.5113760598624912,82322,8,0.011376059862491239
external_8b,libero_long,8,33,L15,3,load_entropy,0.5983151526930832,82322,8,0.09831515269308322
external_8b,libero_long,8,33,L15,3,token_differentiation,0.5681591798061272,82322,8,0.06815917980612718
external_8b,libero_long,8,33,L15,3,action_consensus,0.4318711887466291,82322,8,0.06812881125337089
external_8b,libero_long,8,33,L15,3,state_action_alignment,0.5636524865770997,82322,8,0.06365248657709965
external_8b,libero_long,8,33,L15,3,conditional_energy,0.43632321858069534,82322,8,0.06367678141930466
external_8b,libero_long,8,33,L15,3,conditional_effective_rank,0.605111634799932,82322,8,0.10511163479993202
external_8b,libero_long,8,33,L15,3,flow_speed,0.5576759553946697,82322,8,0.05767595539466974
external_8b,libero_long,8,33,L15,3,mobility,0.4472923398362528,82322,8,0.05270766016374723
external_8b,libero_long,8,33,L15,6,token_entropy,0.47843225383251137,82322,8,0.021567746167488633
external_8b,libero_long,8,33,L15,6,load_entropy,0.5454495760550035,82322,8,0.04544957605500355
external_8b,libero_long,8,33,L15,6,token_differentiation,0.5738563203031997,82322,8,0.07385632030319966
external_8b,libero_long,8,33,L15,6,action_consensus,0.42668423993586163,82322,8,0.07331576006413837
external_8b,libero_long,8,33,L15,6,state_action_alignment,0.5610711595928184,82322,8,0.06107115959281839
external_8b,libero_long,8,33,L15,6,conditional_energy,0.4388012924856053,82322,8,0.06119870751439471
external_8b,libero_long,8,33,L15,6,conditional_effective_rank,0.6032166371079419,82322,8,0.10321663710794193
external_8b,libero_long,8,33,L15,6,flow_speed,0.6219722552902018,82322,8,0.12197225529020184
external_8b,libero_long,8,33,L15,6,mobility,0.43159179806127157,82322,8,0.06840820193872843
external_8b,libero_long,8,33,L15,9,token_entropy,0.43096620587449286,82322,8,0.06903379412550714
external_8b,libero_long,8,33,L15,9,load_entropy,0.47674376229926385,82322,8,0.02325623770073615
external_8b,libero_long,8,33,L15,9,token_differentiation,0.5342860960618061,82322,8,0.034286096061806104
external_8b,libero_long,8,33,L15,9,action_consensus,0.4661026214134739,82322,8,0.033897378586526083
external_8b,libero_long,8,33,L15,9,state_action_alignment,0.5473870897208523,82322,8,0.04738708972085226
external_8b,libero_long,8,33,L15,9,conditional_energy,0.45262505770025024,82322,8,0.047374942299749756
external_8b,libero_long,8,33,L15,9,conditional_effective_rank,0.5869512402516945,82322,8,0.08695124025169454
external_8b,libero_long,8,33,L15,9,flow_speed,0.5398313937950973,82322,8,0.03983139379509726
external_8b,libero_long,8,33,L15,9,mobility,0.40482495566191296,82322,8,0.09517504433808704
external_8b,libero_long,16,33,-,-1,_hindsight_length,1.0,81830,8,0.5
external_8b,libero_long,16,33,L2,0,token_entropy,0.4762373212758157,81830,8,0.023762678724184305
external_8b,libero_long,16,33,L2,0,load_entropy,0.4885249908346572,81830,8,0.011475009165342775
external_8b,libero_long,16,33,L2,0,token_differentiation,0.5330441158499328,81830,8,0.03304411584993283
external_8b,libero_long,16,33,L2,0,action_consensus,0.46655871929610165,81830,8,0.033441280703898346
external_8b,libero_long,16,33,L2,0,state_action_alignment,0.47904191616766467,81830,8,0.020958083832335328
external_8b,libero_long,16,33,L2,0,conditional_energy,0.5209703042893804,81830,8,0.020970304289380404
external_8b,libero_long,16,33,L2,0,conditional_effective_rank,0.5011609434192839,81830,8,0.0011609434192838552
external_8b,libero_long,16,33,L2,0,mobility,0.5280703898325797,81830,8,0.0280703898325797
external_8b,libero_long,16,33,L2,3,token_entropy,0.49924844189172674,81830,8,0.0007515581082732647
external_8b,libero_long,16,33,L2,3,load_entropy,0.5352499083465722,81830,8,0.035249908346572156
external_8b,libero_long,16,33,L2,3,token_differentiation,0.5297079310766223,81830,8,0.029707931076622285
external_8b,libero_long,16,33,L2,3,action_consensus,0.46956495172919466,81830,8,0.030435048270805343
external_8b,libero_long,16,33,L2,3,state_action_alignment,0.48021508004399366,81830,8,0.01978491995600634
external_8b,libero_long,16,33,L2,3,conditional_energy,0.5197971404130515,81830,8,0.019797140413051473
external_8b,libero_long,16,33,L2,3,conditional_effective_rank,0.5029573506049126,81830,8,0.0029573506049126452
external_8b,libero_long,16,33,L2,3,flow_speed,0.5769766589270439,81830,8,0.07697665892704386
external_8b,libero_long,16,33,L2,3,mobility,0.5163631919833802,81830,8,0.01636319198338021
external_8b,libero_long,16,33,L2,6,token_entropy,0.47250397164853963,81830,8,0.027496028351460367
external_8b,libero_long,16,33,L2,6,load_entropy,0.5456739582060369,81830,8,0.045673958206036924
external_8b,libero_long,16,33,L2,6,token_differentiation,0.5631308810949529,81830,8,0.0631308810949529
external_8b,libero_long,16,33,L2,6,action_consensus,0.4365636074789197,81830,8,0.0634363925210803
external_8b,libero_long,16,33,L2,6,state_action_alignment,0.47797873640474153,81830,8,0.022021263595258467
external_8b,libero_long,16,33,L2,6,conditional_energy,0.5220457045093486,81830,8,0.022045704509348618
external_8b,libero_long,16,33,L2,6,conditional_effective_rank,0.5171086398631308,81830,8,0.017108639863130826
external_8b,libero_long,16,33,L2,6,flow_speed,0.5793107662226568,81830,8,0.07931076622265676
