method,k,calibration,threshold,units,rank,exceedances,fold,suite
euclidean,1,task_init,1.6189073324203491,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,2,episode,1.401270866394043,542,516,26,libero_spatial_full_2,libero_spatial
euclidean,2,task_init,1.665304183959961,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,3,episode,1.4227834939956665,542,516,26,libero_spatial_full_2,libero_spatial
euclidean,3,task_init,1.714862585067749,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,4,episode,1.4596717357635498,542,516,26,libero_spatial_full_2,libero_spatial
euclidean,4,task_init,1.7454109191894531,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,5,episode,1.4777172803878784,542,516,26,libero_spatial_full_2,libero_spatial
euclidean,5,task_init,1.769270658493042,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,6,episode,1.4946403503417969,542,516,26,libero_spatial_full_2,libero_spatial
euclidean,6,task_init,1.7928812503814695,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,7,episode,1.511753797531128,542,516,26,libero_spatial_full_2,libero_spatial
euclidean,7,task_init,1.8115992546081543,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,8,episode,1.5259788036346436,542,516,26,libero_spatial_full_2,libero_spatial
euclidean,8,task_init,1.8281227350234983,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,9,episode,1.5546982288360596,542,516,26,libero_spatial_full_2,libero_spatial
euclidean,9,task_init,1.845679759979248,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,10,episode,1.5702348947525024,542,516,26,libero_spatial_full_2,libero_spatial
euclidean,10,task_init,1.8605839014053345,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,20,episode,1.6953964233398438,542,516,26,libero_spatial_full_2,libero_spatial
euclidean,20,task_init,1.9988833665847776,70,68,2,libero_spatial_full_2,libero_spatial
cosine,1,episode,0.1497795283794403,542,516,26,libero_spatial_full_2,libero_spatial
cosine,1,task_init,0.2738388776779175,70,68,2,libero_spatial_full_2,libero_spatial
cosine,2,episode,0.1624681651592254,542,516,26,libero_spatial_full_2,libero_spatial
cosine,2,task_init,0.277046650648117,70,68,2,libero_spatial_full_2,libero_spatial
cosine,3,episode,0.1714097410440445,542,516,26,libero_spatial_full_2,libero_spatial
cosine,3,task_init,0.2801065742969513,70,68,2,libero_spatial_full_2,libero_spatial
cosine,4,episode,0.1775820702314376,542,516,26,libero_spatial_full_2,libero_spatial
cosine,4,task_init,0.2845600247383117,70,68,2,libero_spatial_full_2,libero_spatial
cosine,5,episode,0.183632418513298,542,516,26,libero_spatial_full_2,libero_spatial
cosine,5,task_init,0.287651777267456,70,68,2,libero_spatial_full_2,libero_spatial
cosine,6,episode,0.187981903553009,542,516,26,libero_spatial_full_2,libero_spatial
cosine,6,task_init,0.2935803830623626,70,68,2,libero_spatial_full_2,libero_spatial
cosine,7,episode,0.193989023566246,542,516,26,libero_spatial_full_2,libero_spatial
cosine,7,task_init,0.2979569733142853,70,68,2,libero_spatial_full_2,libero_spatial
cosine,8,episode,0.1969931870698928,542,516,26,libero_spatial_full_2,libero_spatial
cosine,8,task_init,0.3032651245594024,70,68,2,libero_spatial_full_2,libero_spatial
cosine,9,episode,0.2010415643453598,542,516,26,libero_spatial_full_2,libero_spatial
cosine,9,task_init,0.3074077069759369,70,68,2,libero_spatial_full_2,libero_spatial
cosine,10,episode,0.2058134227991104,542,516,26,libero_spatial_full_2,libero_spatial
cosine,10,task_init,0.31143718957901,70,68,2,libero_spatial_full_2,libero_spatial
cosine,20,episode,0.2380560487508773,542,516,26,libero_spatial_full_2,libero_spatial
cosine,20,task_init,0.3380890488624573,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,1,episode,3.002504110336304,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,1,task_init,4.331243515014648,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,2,episode,2.6402947902679443,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,2,task_init,4.297179222106934,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,3,episode,2.5979321002960205,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,3,task_init,4.010037899017334,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,4,episode,2.595425605773926,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,4,task_init,3.7802271842956543,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,5,episode,2.5455856323242188,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,5,task_init,3.541301250457764,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,6,episode,2.638760089874268,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,6,task_init,3.453247547149658,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,7,episode,2.5922181606292725,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,7,task_init,3.4905354976654053,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,8,episode,2.518644332885742,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,8,task_init,3.307443618774414,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,9,episode,2.5420784950256348,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,9,task_init,3.51997709274292,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,10,episode,2.50867223739624,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,10,task_init,3.4487454891204834,70,68,2,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,20,episode,2.6272823810577397,542,516,26,libero_spatial_full_2,libero_spatial
cosine_neighbors_euclidean_score,20,task_init,3.696152925491333,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,1,episode,0.1788536757230758,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,1,task_init,0.2862264513969421,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,2,episode,0.2116252034902572,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,2,task_init,0.3957437574863434,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,3,episode,0.2283981889486313,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,3,task_init,0.3457783162593841,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,4,episode,0.2415445297956466,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,4,task_init,0.3588814437389374,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,5,episode,0.2520349025726318,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,5,task_init,0.3794628977775574,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,6,episode,0.2573373317718506,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,6,task_init,0.414529025554657,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,7,episode,0.2649239003658294,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,7,task_init,0.4003995656967163,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,8,episode,0.2662504911422729,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,8,task_init,0.4154509603977203,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,9,episode,0.2743888795375824,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,9,task_init,0.4342101514339447,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,10,episode,0.2821591794490814,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,10,task_init,0.4503428637981415,70,68,2,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,20,episode,0.318893700838089,542,516,26,libero_spatial_full_2,libero_spatial
euclidean_neighbors_cosine_score,20,task_init,0.4947265982627868,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,1,episode,0.1481504738330841,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,1,task_init,0.2585349082946777,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,2,episode,0.1560924798250198,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,2,task_init,0.2593003213405609,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,3,episode,0.1615109145641327,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,3,task_init,0.2661383748054504,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,4,episode,0.1703930497169494,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,4,task_init,0.271321952342987,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,5,episode,0.1766161173582077,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,5,task_init,0.2747180163860321,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,6,episode,0.1818194240331649,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,6,task_init,0.2800546288490295,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,7,episode,0.1895413696765899,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,7,task_init,0.2858988344669342,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,8,episode,0.193168818950653,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,8,task_init,0.289950430393219,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,9,episode,0.1971798837184906,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,9,task_init,0.3007523715496063,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,10,episode,0.2000953257083892,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,10,task_init,0.3140029907226562,70,68,2,libero_spatial_full_2,libero_spatial
cosine_without_center,20,episode,0.2275484353303909,542,516,26,libero_spatial_full_2,libero_spatial
cosine_without_center,20,task_init,0.3617591261863708,70,68,2,libero_spatial_full_2,libero_spatial
euclidean,1,episode,1.357166051864624,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,1,task_init,1.8071733713150024,70,68,2,libero_spatial_full_3,libero_spatial
euclidean,2,episode,1.3936147689819336,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,2,task_init,1.8303409814834597,70,68,2,libero_spatial_full_3,libero_spatial
euclidean,3,episode,1.4393140077590942,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,3,task_init,1.849007248878479,70,68,2,libero_spatial_full_3,libero_spatial
euclidean,4,episode,1.487193584442139,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,4,task_init,1.879300594329834,70,68,2,libero_spatial_full_3,libero_spatial
euclidean,5,episode,1.5092016458511353,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,5,task_init,1.9120419025421145,70,68,2,libero_spatial_full_3,libero_spatial
euclidean,6,episode,1.5285533666610718,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,6,task_init,1.951536774635315,70,68,2,libero_spatial_full_3,libero_spatial
euclidean,7,episode,1.5515424013137815,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,7,task_init,1.9883524179458616,70,68,2,libero_spatial_full_3,libero_spatial
euclidean,8,episode,1.568191409111023,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,8,task_init,2.020834445953369,70,68,2,libero_spatial_full_3,libero_spatial
euclidean,9,episode,1.5868390798568726,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,9,task_init,2.0507938861846924,70,68,2,libero_spatial_full_3,libero_spatial
euclidean,10,episode,1.6034483909606934,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,10,task_init,2.0877809524536133,70,68,2,libero_spatial_full_3,libero_spatial
euclidean,20,episode,1.7363826036453247,542,516,26,libero_spatial_full_3,libero_spatial
euclidean,20,task_init,2.3054089546203613,70,68,2,libero_spatial_full_3,libero_spatial
cosine,1,episode,0.1897218525409698,542,516,26,libero_spatial_full_3,libero_spatial
cosine,1,task_init,0.2693936824798584,70,68,2,libero_spatial_full_3,libero_spatial
cosine,2,episode,0.2045725136995315,542,516,26,libero_spatial_full_3,libero_spatial
cosine,2,task_init,0.2725135385990143,70,68,2,libero_spatial_full_3,libero_spatial
cosine,3,episode,0.2130212783813476,542,516,26,libero_spatial_full_3,libero_spatial
cosine,3,task_init,0.2927309274673462,70,68,2,libero_spatial_full_3,libero_spatial
cosine,4,episode,0.2264161258935928,542,516,26,libero_spatial_full_3,libero_spatial
cosine,4,task_init,0.3055359125137329,70,68,2,libero_spatial_full_3,libero_spatial
cosine,5,episode,0.2306344211101532,542,516,26,libero_spatial_full_3,libero_spatial
cosine,5,task_init,0.3136482834815979,70,68,2,libero_spatial_full_3,libero_spatial
cosine,6,episode,0.2385774999856948,542,516,26,libero_spatial_full_3,libero_spatial
cosine,6,task_init,0.321898341178894,70,68,2,libero_spatial_full_3,libero_spatial
cosine,7,episode,0.2526316344738006,542,516,26,libero_spatial_full_3,libero_spatial
cosine,7,task_init,0.3293099999427795,70,68,2,libero_spatial_full_3,libero_spatial
cosine,8,episode,0.2571257650852203,542,516,26,libero_spatial_full_3,libero_spatial
cosine,8,task_init,0.3351922333240509,70,68,2,libero_spatial_full_3,libero_spatial
cosine,9,episode,0.2607622146606445,542,516,26,libero_spatial_full_3,libero_spatial
cosine,9,task_init,0.3403508067131042,70,68,2,libero_spatial_full_3,libero_spatial
cosine,10,episode,0.2631592154502868,542,516,26,libero_spatial_full_3,libero_spatial
cosine,10,task_init,0.3454098701477051,70,68,2,libero_spatial_full_3,libero_spatial
cosine,20,episode,0.2945071160793304,542,516,26,libero_spatial_full_3,libero_spatial
cosine,20,task_init,0.3914263546466827,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,1,episode,3.3599774837493896,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,1,task_init,4.8211588859558105,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,2,episode,3.0444915294647217,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,2,task_init,4.239297389984131,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,3,episode,2.939306259155273,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,3,task_init,4.155315399169922,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,4,episode,2.946218967437744,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,4,task_init,4.124177932739258,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,5,episode,2.8370521068573,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,5,task_init,3.904949426651001,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,6,episode,2.849003791809082,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,6,task_init,4.01481294631958,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,7,episode,2.8695616722106934,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,7,task_init,4.02274227142334,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,8,episode,2.870033025741577,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,8,task_init,3.8638532161712646,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,9,episode,2.826415061950684,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,9,task_init,3.882739782333374,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,10,episode,2.804316282272339,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,10,task_init,3.9081220626831055,70,68,2,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,20,episode,2.8282272815704346,542,516,26,libero_spatial_full_3,libero_spatial
cosine_neighbors_euclidean_score,20,task_init,4.32516622543335,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,1,episode,0.2649247944355011,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,1,task_init,0.3561207354068756,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,2,episode,0.2895474433898926,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,2,task_init,0.4147517383098602,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,3,episode,0.2980898916721344,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,3,task_init,0.465756356716156,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,4,episode,0.3141965568065643,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,4,task_init,0.4958884418010711,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,5,episode,0.3235077857971191,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,5,task_init,0.4982045292854309,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,6,episode,0.3386698365211487,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,6,task_init,0.5095973014831543,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,7,episode,0.3579844534397125,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,7,task_init,0.5140352845191956,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,8,episode,0.3600881099700928,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,8,task_init,0.5008983612060547,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,9,episode,0.3724181056022644,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,9,task_init,0.5164167881011963,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,10,episode,0.379183679819107,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,10,task_init,0.5131893754005432,70,68,2,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,20,episode,0.4410194158554077,542,516,26,libero_spatial_full_3,libero_spatial
euclidean_neighbors_cosine_score,20,task_init,0.577734112739563,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,1,episode,0.1087576672434806,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,1,task_init,0.1714870184659958,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,2,episode,0.1151590123772621,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,2,task_init,0.1840671002864837,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,3,episode,0.1185572072863578,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,3,task_init,0.2044672518968582,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,4,episode,0.1233687847852706,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,4,task_init,0.2218483835458755,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,5,episode,0.1304266452789306,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,5,task_init,0.2341667860746383,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,6,episode,0.1324552148580551,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,6,task_init,0.2437788397073745,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,7,episode,0.1366522163152694,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,7,task_init,0.2517293393611908,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,8,episode,0.1406084895133972,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,8,task_init,0.2603418827056885,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,9,episode,0.145038902759552,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,9,task_init,0.2643006443977356,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,10,episode,0.1486235409975052,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,10,task_init,0.267522931098938,70,68,2,libero_spatial_full_3,libero_spatial
cosine_without_center,20,episode,0.1703391224145889,542,516,26,libero_spatial_full_3,libero_spatial
cosine_without_center,20,task_init,0.2880176901817322,70,68,2,libero_spatial_full_3,libero_spatial
