level,cohort,suite,task,method,k,failure,episodes,progress_bin,alarms,count
all,all,all,all,cosine_without_center,5,False,30904,"[50,75%)",1243,504
all,all,all,all,cosine_without_center,5,False,30904,"[75,100%)",1243,403
all,all,all,all,cosine_without_center,6,False,30904,"[0,25%)",1245,15
all,all,all,all,cosine_without_center,6,False,30904,"[25,50%)",1245,329
all,all,all,all,cosine_without_center,6,False,30904,"[50,75%)",1245,513
all,all,all,all,cosine_without_center,6,False,30904,"[75,100%)",1245,388
all,all,all,all,cosine_without_center,7,False,30904,"[0,25%)",1246,15
all,all,all,all,cosine_without_center,7,False,30904,"[25,50%)",1246,336
all,all,all,all,cosine_without_center,7,False,30904,"[50,75%)",1246,515
all,all,all,all,cosine_without_center,7,False,30904,"[75,100%)",1246,380
all,all,all,all,cosine_without_center,8,False,30904,"[0,25%)",1252,15
all,all,all,all,cosine_without_center,8,False,30904,"[25,50%)",1252,343
all,all,all,all,cosine_without_center,8,False,30904,"[50,75%)",1252,519
all,all,all,all,cosine_without_center,8,False,30904,"[75,100%)",1252,375
all,all,all,all,cosine_without_center,9,False,30904,"[0,25%)",1249,15
all,all,all,all,cosine_without_center,9,False,30904,"[25,50%)",1249,346
all,all,all,all,cosine_without_center,9,False,30904,"[50,75%)",1249,517
all,all,all,all,cosine_without_center,9,False,30904,"[75,100%)",1249,371
all,all,all,all,cosine_without_center,10,False,30904,"[0,25%)",1245,16
all,all,all,all,cosine_without_center,10,False,30904,"[25,50%)",1245,350
all,all,all,all,cosine_without_center,10,False,30904,"[50,75%)",1245,514
all,all,all,all,cosine_without_center,10,False,30904,"[75,100%)",1245,365
all,all,all,all,cosine_without_center,20,False,30904,"[0,25%)",1125,16
all,all,all,all,cosine_without_center,20,False,30904,"[25,50%)",1125,296
all,all,all,all,cosine_without_center,20,False,30904,"[50,75%)",1125,453
all,all,all,all,cosine_without_center,20,False,30904,"[75,100%)",1125,360
all,all,all,all,cosine_without_center,1,True,1096,"[0,25%)",162,22
all,all,all,all,cosine_without_center,1,True,1096,"[25,50%)",162,94
all,all,all,all,cosine_without_center,1,True,1096,"[50,75%)",162,33
all,all,all,all,cosine_without_center,1,True,1096,"[75,100%)",162,13
all,all,all,all,cosine_without_center,2,True,1096,"[0,25%)",159,16
all,all,all,all,cosine_without_center,2,True,1096,"[25,50%)",159,88
all,all,all,all,cosine_without_center,2,True,1096,"[50,75%)",159,42
all,all,all,all,cosine_without_center,2,True,1096,"[75,100%)",159,13
all,all,all,all,cosine_without_center,3,True,1096,"[0,25%)",161,15
all,all,all,all,cosine_without_center,3,True,1096,"[25,50%)",161,86
all,all,all,all,cosine_without_center,3,True,1096,"[50,75%)",161,45
all,all,all,all,cosine_without_center,3,True,1096,"[75,100%)",161,15
all,all,all,all,cosine_without_center,4,True,1096,"[0,25%)",169,15
all,all,all,all,cosine_without_center,4,True,1096,"[25,50%)",169,90
all,all,all,all,cosine_without_center,4,True,1096,"[50,75%)",169,48
all,all,all,all,cosine_without_center,4,True,1096,"[75,100%)",169,16
all,all,all,all,cosine_without_center,5,True,1096,"[0,25%)",175,16
all,all,all,all,cosine_without_center,5,True,1096,"[25,50%)",175,97
all,all,all,all,cosine_without_center,5,True,1096,"[50,75%)",175,47
all,all,all,all,cosine_without_center,5,True,1096,"[75,100%)",175,15
all,all,all,all,cosine_without_center,6,True,1096,"[0,25%)",179,16
all,all,all,all,cosine_without_center,6,True,1096,"[25,50%)",179,98
all,all,all,all,cosine_without_center,6,True,1096,"[50,75%)",179,47
all,all,all,all,cosine_without_center,6,True,1096,"[75,100%)",179,18
all,all,all,all,cosine_without_center,7,True,1096,"[0,25%)",179,16
all,all,all,all,cosine_without_center,7,True,1096,"[25,50%)",179,101
all,all,all,all,cosine_without_center,7,True,1096,"[50,75%)",179,45
all,all,all,all,cosine_without_center,7,True,1096,"[75,100%)",179,17
all,all,all,all,cosine_without_center,8,True,1096,"[0,25%)",182,16
all,all,all,all,cosine_without_center,8,True,1096,"[25,50%)",182,102
all,all,all,all,cosine_without_center,8,True,1096,"[50,75%)",182,48
all,all,all,all,cosine_without_center,8,True,1096,"[75,100%)",182,16
all,all,all,all,cosine_without_center,9,True,1096,"[0,25%)",184,17
all,all,all,all,cosine_without_center,9,True,1096,"[25,50%)",184,106
all,all,all,all,cosine_without_center,9,True,1096,"[50,75%)",184,46
all,all,all,all,cosine_without_center,9,True,1096,"[75,100%)",184,15
all,all,all,all,cosine_without_center,10,True,1096,"[0,25%)",183,17
all,all,all,all,cosine_without_center,10,True,1096,"[25,50%)",183,107
all,all,all,all,cosine_without_center,10,True,1096,"[50,75%)",183,43
all,all,all,all,cosine_without_center,10,True,1096,"[75,100%)",183,16
all,all,all,all,cosine_without_center,20,True,1096,"[0,25%)",158,12
all,all,all,all,cosine_without_center,20,True,1096,"[25,50%)",158,90
all,all,all,all,cosine_without_center,20,True,1096,"[50,75%)",158,40
all,all,all,all,cosine_without_center,20,True,1096,"[75,100%)",158,16
cohort,A,all,all,euclidean,1,False,15468,"[0,25%)",1617,3
cohort,A,all,all,euclidean,1,False,15468,"[25,50%)",1617,49
cohort,A,all,all,euclidean,1,False,15468,"[50,75%)",1617,593
cohort,A,all,all,euclidean,1,False,15468,"[75,100%)",1617,972
cohort,A,all,all,euclidean,2,False,15468,"[0,25%)",1565,3
cohort,A,all,all,euclidean,2,False,15468,"[25,50%)",1565,52
cohort,A,all,all,euclidean,2,False,15468,"[50,75%)",1565,592
cohort,A,all,all,euclidean,2,False,15468,"[75,100%)",1565,918
cohort,A,all,all,euclidean,3,False,15468,"[0,25%)",1540,3
cohort,A,all,all,euclidean,3,False,15468,"[25,50%)",1540,59
cohort,A,all,all,euclidean,3,False,15468,"[50,75%)",1540,592
cohort,A,all,all,euclidean,3,False,15468,"[75,100%)",1540,886
cohort,A,all,all,euclidean,4,False,15468,"[0,25%)",1517,3
cohort,A,all,all,euclidean,4,False,15468,"[25,50%)",1517,60
cohort,A,all,all,euclidean,4,False,15468,"[50,75%)",1517,596
cohort,A,all,all,euclidean,4,False,15468,"[75,100%)",1517,858
cohort,A,all,all,euclidean,5,False,15468,"[0,25%)",1503,4
cohort,A,all,all,euclidean,5,False,15468,"[25,50%)",1503,58
cohort,A,all,all,euclidean,5,False,15468,"[50,75%)",1503,583
cohort,A,all,all,euclidean,5,False,15468,"[75,100%)",1503,858
cohort,A,all,all,euclidean,6,False,15468,"[0,25%)",1492,4
cohort,A,all,all,euclidean,6,False,15468,"[25,50%)",1492,58
cohort,A,all,all,euclidean,6,False,15468,"[50,75%)",1492,575
cohort,A,all,all,euclidean,6,False,15468,"[75,100%)",1492,855
cohort,A,all,all,euclidean,7,False,15468,"[0,25%)",1495,4
cohort,A,all,all,euclidean,7,False,15468,"[25,50%)",1495,56
cohort,A,all,all,euclidean,7,False,15468,"[50,75%)",1495,575
cohort,A,all,all,euclidean,7,False,15468,"[75,100%)",1495,860
cohort,A,all,all,euclidean,8,False,15468,"[0,25%)",1487,4
cohort,A,all,all,euclidean,8,False,15468,"[25,50%)",1487,54
cohort,A,all,all,euclidean,8,False,15468,"[50,75%)",1487,571
cohort,A,all,all,euclidean,8,False,15468,"[75,100%)",1487,858
cohort,A,all,all,euclidean,9,False,15468,"[0,25%)",1460,3
cohort,A,all,all,euclidean,9,False,15468,"[25,50%)",1460,47
cohort,A,all,all,euclidean,9,False,15468,"[50,75%)",1460,570
cohort,A,all,all,euclidean,9,False,15468,"[75,100%)",1460,840
cohort,A,all,all,euclidean,10,False,15468,"[0,25%)",1449,3
cohort,A,all,all,euclidean,10,False,15468,"[25,50%)",1449,41
cohort,A,all,all,euclidean,10,False,15468,"[50,75%)",1449,571
cohort,A,all,all,euclidean,10,False,15468,"[75,100%)",1449,834
cohort,A,all,all,euclidean,20,False,15468,"[0,25%)",1349,1
cohort,A,all,all,euclidean,20,False,15468,"[25,50%)",1349,21
cohort,A,all,all,euclidean,20,False,15468,"[50,75%)",1349,560
cohort,A,all,all,euclidean,20,False,15468,"[75,100%)",1349,767
cohort,A,all,all,euclidean,1,True,532,"[0,25%)",477,22
cohort,A,all,all,euclidean,1,True,532,"[25,50%)",477,90
cohort,A,all,all,euclidean,1,True,532,"[50,75%)",477,273
cohort,A,all,all,euclidean,1,True,532,"[75,100%)",477,92
cohort,A,all,all,euclidean,2,True,532,"[0,25%)",481,23
cohort,A,all,all,euclidean,2,True,532,"[25,50%)",481,91
cohort,A,all,all,euclidean,2,True,532,"[50,75%)",481,270
cohort,A,all,all,euclidean,2,True,532,"[75,100%)",481,97
cohort,A,all,all,euclidean,3,True,532,"[0,25%)",492,28
cohort,A,all,all,euclidean,3,True,532,"[25,50%)",492,95
cohort,A,all,all,euclidean,3,True,532,"[50,75%)",492,270
cohort,A,all,all,euclidean,3,True,532,"[75,100%)",492,99
cohort,A,all,all,euclidean,4,True,532,"[0,25%)",495,33
cohort,A,all,all,euclidean,4,True,532,"[25,50%)",495,96
cohort,A,all,all,euclidean,4,True,532,"[50,75%)",495,270
cohort,A,all,all,euclidean,4,True,532,"[75,100%)",495,96
cohort,A,all,all,euclidean,5,True,532,"[0,25%)",497,36
cohort,A,all,all,euclidean,5,True,532,"[25,50%)",497,93
cohort,A,all,all,euclidean,5,True,532,"[50,75%)",497,271
cohort,A,all,all,euclidean,5,True,532,"[75,100%)",497,97
cohort,A,all,all,euclidean,6,True,532,"[0,25%)",498,39
cohort,A,all,all,euclidean,6,True,532,"[25,50%)",498,89
cohort,A,all,all,euclidean,6,True,532,"[50,75%)",498,268
cohort,A,all,all,euclidean,6,True,532,"[75,100%)",498,102
cohort,A,all,all,euclidean,7,True,532,"[0,25%)",499,39
cohort,A,all,all,euclidean,7,True,532,"[25,50%)",499,88
cohort,A,all,all,euclidean,7,True,532,"[50,75%)",499,271
cohort,A,all,all,euclidean,7,True,532,"[75,100%)",499,101
cohort,A,all,all,euclidean,8,True,532,"[0,25%)",500,37
cohort,A,all,all,euclidean,8,True,532,"[25,50%)",500,88
cohort,A,all,all,euclidean,8,True,532,"[50,75%)",500,273
cohort,A,all,all,euclidean,8,True,532,"[75,100%)",500,102
cohort,A,all,all,euclidean,9,True,532,"[0,25%)",498,34
cohort,A,all,all,euclidean,9,True,532,"[25,50%)",498,89
cohort,A,all,all,euclidean,9,True,532,"[50,75%)",498,274
cohort,A,all,all,euclidean,9,True,532,"[75,100%)",498,101
cohort,A,all,all,euclidean,10,True,532,"[0,25%)",495,33
cohort,A,all,all,euclidean,10,True,532,"[25,50%)",495,87
cohort,A,all,all,euclidean,10,True,532,"[50,75%)",495,275
cohort,A,all,all,euclidean,10,True,532,"[75,100%)",495,100
cohort,A,all,all,euclidean,20,True,532,"[0,25%)",478,15
cohort,A,all,all,euclidean,20,True,532,"[25,50%)",478,80
cohort,A,all,all,euclidean,20,True,532,"[50,75%)",478,285
cohort,A,all,all,euclidean,20,True,532,"[75,100%)",478,98
cohort,A,all,all,cosine,1,False,15468,"[0,25%)",284,0
cohort,A,all,all,cosine,1,False,15468,"[25,50%)",284,28
cohort,A,all,all,cosine,1,False,15468,"[50,75%)",284,146
cohort,A,all,all,cosine,1,False,15468,"[75,100%)",284,110
cohort,A,all,all,cosine,2,False,15468,"[0,25%)",318,0
cohort,A,all,all,cosine,2,False,15468,"[25,50%)",318,32
cohort,A,all,all,cosine,2,False,15468,"[50,75%)",318,171
cohort,A,all,all,cosine,2,False,15468,"[75,100%)",318,115
cohort,A,all,all,cosine,3,False,15468,"[0,25%)",329,0
cohort,A,all,all,cosine,3,False,15468,"[25,50%)",329,36
cohort,A,all,all,cosine,3,False,15468,"[50,75%)",329,170
cohort,A,all,all,cosine,3,False,15468,"[75,100%)",329,123
cohort,A,all,all,cosine,4,False,15468,"[0,25%)",329,0
cohort,A,all,all,cosine,4,False,15468,"[25,50%)",329,37
cohort,A,all,all,cosine,4,False,15468,"[50,75%)",329,168
cohort,A,all,all,cosine,4,False,15468,"[75,100%)",329,124
cohort,A,all,all,cosine,5,False,15468,"[0,25%)",329,0
cohort,A,all,all,cosine,5,False,15468,"[25,50%)",329,36
cohort,A,all,all,cosine,5,False,15468,"[50,75%)",329,165
cohort,A,all,all,cosine,5,False,15468,"[75,100%)",329,128
cohort,A,all,all,cosine,6,False,15468,"[0,25%)",329,0
cohort,A,all,all,cosine,6,False,15468,"[25,50%)",329,37
cohort,A,all,all,cosine,6,False,15468,"[50,75%)",329,166
cohort,A,all,all,cosine,6,False,15468,"[75,100%)",329,126
cohort,A,all,all,cosine,7,False,15468,"[0,25%)",326,0
cohort,A,all,all,cosine,7,False,15468,"[25,50%)",326,35
cohort,A,all,all,cosine,7,False,15468,"[50,75%)",326,165
cohort,A,all,all,cosine,7,False,15468,"[75,100%)",326,126
cohort,A,all,all,cosine,8,False,15468,"[0,25%)",324,0
cohort,A,all,all,cosine,8,False,15468,"[25,50%)",324,36
cohort,A,all,all,cosine,8,False,15468,"[50,75%)",324,162
cohort,A,all,all,cosine,8,False,15468,"[75,100%)",324,126
cohort,A,all,all,cosine,9,False,15468,"[0,25%)",325,0
cohort,A,all,all,cosine,9,False,15468,"[25,50%)",325,37
cohort,A,all,all,cosine,9,False,15468,"[50,75%)",325,163
cohort,A,all,all,cosine,9,False,15468,"[75,100%)",325,125
cohort,A,all,all,cosine,10,False,15468,"[0,25%)",323,0
cohort,A,all,all,cosine,10,False,15468,"[25,50%)",323,36
cohort,A,all,all,cosine,10,False,15468,"[50,75%)",323,162
cohort,A,all,all,cosine,10,False,15468,"[75,100%)",323,125
cohort,A,all,all,cosine,20,False,15468,"[0,25%)",322,0
cohort,A,all,all,cosine,20,False,15468,"[25,50%)",322,40
cohort,A,all,all,cosine,20,False,15468,"[50,75%)",322,156
cohort,A,all,all,cosine,20,False,15468,"[75,100%)",322,126
cohort,A,all,all,cosine,1,True,532,"[0,25%)",12,1
cohort,A,all,all,cosine,1,True,532,"[25,50%)",12,9
cohort,A,all,all,cosine,1,True,532,"[50,75%)",12,2
cohort,A,all,all,cosine,1,True,532,"[75,100%)",12,0
cohort,A,all,all,cosine,2,True,532,"[0,25%)",14,1
cohort,A,all,all,cosine,2,True,532,"[25,50%)",14,10
cohort,A,all,all,cosine,2,True,532,"[50,75%)",14,3
cohort,A,all,all,cosine,2,True,532,"[75,100%)",14,0
cohort,A,all,all,cosine,3,True,532,"[0,25%)",13,2
cohort,A,all,all,cosine,3,True,532,"[25,50%)",13,9
cohort,A,all,all,cosine,3,True,532,"[50,75%)",13,2
cohort,A,all,all,cosine,3,True,532,"[75,100%)",13,0
cohort,A,all,all,cosine,4,True,532,"[0,25%)",14,2
cohort,A,all,all,cosine,4,True,532,"[25,50%)",14,10
cohort,A,all,all,cosine,4,True,532,"[50,75%)",14,2
cohort,A,all,all,cosine,4,True,532,"[75,100%)",14,0
cohort,A,all,all,cosine,5,True,532,"[0,25%)",14,2
cohort,A,all,all,cosine,5,True,532,"[25,50%)",14,10
cohort,A,all,all,cosine,5,True,532,"[50,75%)",14,2
cohort,A,all,all,cosine,5,True,532,"[75,100%)",14,0
cohort,A,all,all,cosine,6,True,532,"[0,25%)",14,2
cohort,A,all,all,cosine,6,True,532,"[25,50%)",14,10
cohort,A,all,all,cosine,6,True,532,"[50,75%)",14,2
cohort,A,all,all,cosine,6,True,532,"[75,100%)",14,0
cohort,A,all,all,cosine,7,True,532,"[0,25%)",14,2
cohort,A,all,all,cosine,7,True,532,"[25,50%)",14,10
cohort,A,all,all,cosine,7,True,532,"[50,75%)",14,2
cohort,A,all,all,cosine,7,True,532,"[75,100%)",14,0
cohort,A,all,all,cosine,8,True,532,"[0,25%)",15,2
cohort,A,all,all,cosine,8,True,532,"[25,50%)",15,11
cohort,A,all,all,cosine,8,True,532,"[50,75%)",15,2
cohort,A,all,all,cosine,8,True,532,"[75,100%)",15,0
cohort,A,all,all,cosine,9,True,532,"[0,25%)",15,3
cohort,A,all,all,cosine,9,True,532,"[25,50%)",15,10
cohort,A,all,all,cosine,9,True,532,"[50,75%)",15,2
cohort,A,all,all,cosine,9,True,532,"[75,100%)",15,0
cohort,A,all,all,cosine,10,True,532,"[0,25%)",15,3
cohort,A,all,all,cosine,10,True,532,"[25,50%)",15,10
cohort,A,all,all,cosine,10,True,532,"[50,75%)",15,2
cohort,A,all,all,cosine,10,True,532,"[75,100%)",15,0
cohort,A,all,all,cosine,20,True,532,"[0,25%)",17,3
cohort,A,all,all,cosine,20,True,532,"[25,50%)",17,12
cohort,A,all,all,cosine,20,True,532,"[50,75%)",17,2
cohort,A,all,all,cosine,20,True,532,"[75,100%)",17,0
cohort,A,all,all,cosine_neighbors_euclidean_score,1,False,15468,"[0,25%)",659,2
cohort,A,all,all,cosine_neighbors_euclidean_score,1,False,15468,"[25,50%)",659,42
cohort,A,all,all,cosine_neighbors_euclidean_score,1,False,15468,"[50,75%)",659,284
cohort,A,all,all,cosine_neighbors_euclidean_score,1,False,15468,"[75,100%)",659,331
cohort,A,all,all,cosine_neighbors_euclidean_score,2,False,15468,"[0,25%)",686,0
cohort,A,all,all,cosine_neighbors_euclidean_score,2,False,15468,"[25,50%)",686,33
cohort,A,all,all,cosine_neighbors_euclidean_score,2,False,15468,"[50,75%)",686,305
cohort,A,all,all,cosine_neighbors_euclidean_score,2,False,15468,"[75,100%)",686,348
cohort,A,all,all,cosine_neighbors_euclidean_score,3,False,15468,"[0,25%)",657,1
cohort,A,all,all,cosine_neighbors_euclidean_score,3,False,15468,"[25,50%)",657,18
cohort,A,all,all,cosine_neighbors_euclidean_score,3,False,15468,"[50,75%)",657,323
cohort,A,all,all,cosine_neighbors_euclidean_score,3,False,15468,"[75,100%)",657,315
cohort,A,all,all,cosine_neighbors_euclidean_score,4,False,15468,"[0,25%)",784,0
cohort,A,all,all,cosine_neighbors_euclidean_score,4,False,15468,"[25,50%)",784,25
cohort,A,all,all,cosine_neighbors_euclidean_score,4,False,15468,"[50,75%)",784,382
cohort,A,all,all,cosine_neighbors_euclidean_score,4,False,15468,"[75,100%)",784,377
cohort,A,all,all,cosine_neighbors_euclidean_score,5,False,15468,"[0,25%)",763,0
cohort,A,all,all,cosine_neighbors_euclidean_score,5,False,15468,"[25,50%)",763,27
cohort,A,all,all,cosine_neighbors_euclidean_score,5,False,15468,"[50,75%)",763,362
cohort,A,all,all,cosine_neighbors_euclidean_score,5,False,15468,"[75,100%)",763,374
cohort,A,all,all,cosine_neighbors_euclidean_score,6,False,15468,"[0,25%)",807,0
cohort,A,all,all,cosine_neighbors_euclidean_score,6,False,15468,"[25,50%)",807,42
cohort,A,all,all,cosine_neighbors_euclidean_score,6,False,15468,"[50,75%)",807,388
cohort,A,all,all,cosine_neighbors_euclidean_score,6,False,15468,"[75,100%)",807,377
cohort,A,all,all,cosine_neighbors_euclidean_score,7,False,15468,"[0,25%)",866,0
cohort,A,all,all,cosine_neighbors_euclidean_score,7,False,15468,"[25,50%)",866,37
cohort,A,all,all,cosine_neighbors_euclidean_score,7,False,15468,"[50,75%)",866,431
cohort,A,all,all,cosine_neighbors_euclidean_score,7,False,15468,"[75,100%)",866,398
cohort,A,all,all,cosine_neighbors_euclidean_score,8,False,15468,"[0,25%)",871,0
cohort,A,all,all,cosine_neighbors_euclidean_score,8,False,15468,"[25,50%)",871,37
cohort,A,all,all,cosine_neighbors_euclidean_score,8,False,15468,"[50,75%)",871,421
cohort,A,all,all,cosine_neighbors_euclidean_score,8,False,15468,"[75,100%)",871,413
cohort,A,all,all,cosine_neighbors_euclidean_score,9,False,15468,"[0,25%)",837,0
cohort,A,all,all,cosine_neighbors_euclidean_score,9,False,15468,"[25,50%)",837,31
cohort,A,all,all,cosine_neighbors_euclidean_score,9,False,15468,"[50,75%)",837,402
cohort,A,all,all,cosine_neighbors_euclidean_score,9,False,15468,"[75,100%)",837,404
cohort,A,all,all,cosine_neighbors_euclidean_score,10,False,15468,"[0,25%)",896,0
cohort,A,all,all,cosine_neighbors_euclidean_score,10,False,15468,"[25,50%)",896,36
cohort,A,all,all,cosine_neighbors_euclidean_score,10,False,15468,"[50,75%)",896,450
cohort,A,all,all,cosine_neighbors_euclidean_score,10,False,15468,"[75,100%)",896,410
cohort,A,all,all,cosine_neighbors_euclidean_score,20,False,15468,"[0,25%)",987,1
cohort,A,all,all,cosine_neighbors_euclidean_score,20,False,15468,"[25,50%)",987,26
cohort,A,all,all,cosine_neighbors_euclidean_score,20,False,15468,"[50,75%)",987,485
cohort,A,all,all,cosine_neighbors_euclidean_score,20,False,15468,"[75,100%)",987,475
cohort,A,all,all,cosine_neighbors_euclidean_score,1,True,532,"[0,25%)",284,2
cohort,A,all,all,cosine_neighbors_euclidean_score,1,True,532,"[25,50%)",284,36
cohort,A,all,all,cosine_neighbors_euclidean_score,1,True,532,"[50,75%)",284,111
cohort,A,all,all,cosine_neighbors_euclidean_score,1,True,532,"[75,100%)",284,135
cohort,A,all,all,cosine_neighbors_euclidean_score,2,True,532,"[0,25%)",289,1
cohort,A,all,all,cosine_neighbors_euclidean_score,2,True,532,"[25,50%)",289,41
cohort,A,all,all,cosine_neighbors_euclidean_score,2,True,532,"[50,75%)",289,116
cohort,A,all,all,cosine_neighbors_euclidean_score,2,True,532,"[75,100%)",289,131
cohort,A,all,all,cosine_neighbors_euclidean_score,3,True,532,"[0,25%)",312,1
cohort,A,all,all,cosine_neighbors_euclidean_score,3,True,532,"[25,50%)",312,35
cohort,A,all,all,cosine_neighbors_euclidean_score,3,True,532,"[50,75%)",312,130
cohort,A,all,all,cosine_neighbors_euclidean_score,3,True,532,"[75,100%)",312,146
cohort,A,all,all,cosine_neighbors_euclidean_score,4,True,532,"[0,25%)",369,0
cohort,A,all,all,cosine_neighbors_euclidean_score,4,True,532,"[25,50%)",369,38
cohort,A,all,all,cosine_neighbors_euclidean_score,4,True,532,"[50,75%)",369,174
cohort,A,all,all,cosine_neighbors_euclidean_score,4,True,532,"[75,100%)",369,157
