level,cohort,suite,task,method,k,failure,episodes,scorable,p00,p10,p25,p50,p75,p90,p100
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,5,False,800,800,0.49539973806068854,0.6732960521309955,0.7691237552621255,0.8831869525730114,1.037908231256688,1.184321361868565,1.7470680227359436
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,6,False,800,800,0.4945441654498421,0.6757862987965749,0.7705600920510474,0.8845535666148883,1.0404155965374762,1.1839555226996452,1.7366499557798039
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,7,False,800,800,0.4936269191568335,0.6760672821934594,0.7712556571114373,0.8860504134278909,1.0431401166869518,1.188603906820353,1.7272302006706346
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,8,False,800,800,0.49272474949013,0.6774601263327608,0.7737799996480836,0.8870001617638104,1.0458833759459634,1.1869139291592252,1.7204118259353371
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,9,False,800,800,0.4942659199049582,0.678592195067945,0.7744290616349357,0.8877578039792,1.0484183677504106,1.186536652310751,1.7157531294154618
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,10,False,800,800,0.49614497274143904,0.6790291777468074,0.7764662794597985,0.8872441664313021,1.0495739676241245,1.1891928564409895,1.711375388222923
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,20,False,800,800,0.5240272446432038,0.6812385564275472,0.7792176634992432,0.8952303080537936,1.0452701096685324,1.1897340420096798,1.7067432353068543
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,1,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,2,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,3,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,4,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,5,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,6,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,7,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,8,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,9,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,10,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_middle_drawer_of_the_cabinet,euclidean,20,True,0,0,,,,,,,
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,1,False,697,697,0.3516050308952952,0.48864122520859304,0.544137241073281,0.6218937613545186,0.7120860142107677,0.8323874873002551,2.318337379665973
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,2,False,697,697,0.3457296220075809,0.48907098561435663,0.543015477209796,0.6216357973692248,0.7025493458112392,0.8348744448283286,2.24306079223686
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,3,False,697,697,0.3476491044735808,0.49572881342942593,0.5509602614072239,0.6282209812931707,0.7069325832134153,0.8446391809349094,2.233986264241744
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,4,False,697,697,0.35834252315058895,0.49894642694452174,0.5552413756891444,0.6343903782904361,0.7146733448081725,0.8474138938273286,2.234433621846316
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,5,False,697,697,0.3648107067851501,0.5038138493466215,0.559048698372335,0.6405872888663849,0.7228803304696884,0.8525622706949868,2.2339106676280105
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,6,False,697,697,0.367763388596955,0.5062686191887193,0.5619512658826045,0.6438174935670165,0.7277652305228282,0.8567187027859098,2.226529912640346
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,7,False,697,697,0.369921122673686,0.5079556077632889,0.5670205282881611,0.6494867687395746,0.7327163788959941,0.8595111426837992,2.2254604274629783
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,8,False,697,697,0.37056073320335714,0.5094439754267099,0.5666506526249687,0.6516263711002662,0.7354319812639296,0.8613132693042482,2.2213326151905832
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,9,False,697,697,0.37086198541121396,0.5117712641137281,0.5693004140240588,0.6541603280090588,0.7375257355237012,0.8607809020391581,2.2175403547020593
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,10,False,697,697,0.371287502840655,0.5134243868963859,0.5709303000604826,0.6557306070282112,0.7395244430841289,0.8632856166221325,2.212721225964165
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,20,False,697,697,0.36785005931144976,0.5166479598148833,0.5772007794739279,0.6661242332756546,0.7480530225887334,0.8631688940415925,2.1708637751191966
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,1,True,103,103,0.8358635939784356,1.1516022927024572,1.397860455090239,1.811350942135771,2.529314555242717,3.6991939161627494,4.907628715292354
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,2,True,103,103,0.8346519755849644,1.1274792076629965,1.3849287477530257,1.8239985629378157,2.5143469628917496,3.6951911993710973,4.84656381908038
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,3,True,103,103,0.8411571876634174,1.1217316294075834,1.3899960401272868,1.8151769739242352,2.5225248276973287,3.7075177568492292,4.8338615532824765
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,4,True,103,103,0.842522384728322,1.1266121933470972,1.396146446526047,1.835041580412887,2.5371325086586674,3.713139234018035,4.8340933223874485
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,5,True,103,103,0.8564517418104439,1.1335992380074253,1.4002847725511132,1.851260009498104,2.5548069592007945,3.733320289075694,4.8581037369361475
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,6,True,103,103,0.8653364728715944,1.1363307784422592,1.4038994526166384,1.8614806435420512,2.554298989075372,3.727450409955494,4.857676395393395
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,7,True,103,103,0.8716978982885796,1.1409214996374701,1.4072923487658344,1.8725141920730315,2.551495129300743,3.7279074925581526,4.858510841497674
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,8,True,103,103,0.8741881764996706,1.1427177051420248,1.407130844478047,1.8769691476602972,2.5436232293053855,3.7198254473437515,4.849146771380418
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,9,True,103,103,0.8774480950310702,1.142802992978188,1.409363349859946,1.873974585851285,2.536277501780206,3.7097162093850042,4.836379885891104
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,10,True,103,103,0.8809749033587339,1.1435898422188708,1.411311151957285,1.8696733441429647,2.5301614435978657,3.6999305499673274,4.821099028478289
task,all,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,euclidean,20,True,103,103,0.9014763764650824,1.1425201460198071,1.4430378322518815,1.8492880106900562,2.4851243301220993,3.5912511720938927,4.660343620142493
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,1,False,797,797,0.6282007729755326,1.0970104459248247,1.4183435050686064,1.9004263713917393,2.308752787745918,2.6952236246497736,3.7820760696753495
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,2,False,797,797,0.6290104294797666,1.1097660394629165,1.4299971197747419,1.920377525741936,2.3102157055186523,2.6860360970933694,3.760202156968693
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,3,False,797,797,0.6628328197473361,1.1295007811771984,1.437081768768241,1.9229467225571417,2.3153110669598225,2.6986920175582143,3.7440838869313935
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,4,False,797,797,0.6712208636656851,1.125866989772982,1.4292973376717033,1.9057122059879812,2.300424823483832,2.6697765167941685,3.704679415143538
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,5,False,797,797,0.6716062328580961,1.1245197131229643,1.422365508492516,1.891008285620875,2.276154467553339,2.6350036509837067,3.667500044668493
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,6,False,797,797,0.6696478757088701,1.1266574969390593,1.4189464404334937,1.8727869651588762,2.2554931941136354,2.602098654769067,3.6257712878113044
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,7,False,797,797,0.6742862714747959,1.1385189725612004,1.4239147969220332,1.8729830909161025,2.254222580858467,2.5993438238295177,3.6212563465664473
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,8,False,797,797,0.6806464760847374,1.1477294125132673,1.4308181095558692,1.8786663168678932,2.2564789618169128,2.602408078691814,3.6160184631046826
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,9,False,797,797,0.7019750101552531,1.1532886601702133,1.4366237578041599,1.8805776679956712,2.2589898387766025,2.6027612644088056,3.611103520663787
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,10,False,797,797,0.7209451215048707,1.1620631031094046,1.4422417232298572,1.8843631219587182,2.25967491339381,2.6024112480990556,3.6049888459645083
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,20,False,797,797,0.7580064038352612,1.169974456346882,1.442388448542342,1.839426342050571,2.1889947013178346,2.5105470325383767,3.4416332570164556
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,1,True,3,3,4.157963306068734,4.2844317927764335,4.474134522837982,4.790305739607229,6.274524321791646,7.1650554711022965,7.758742903976064
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,2,True,3,3,4.158836700371439,4.284290762137752,4.472471854787223,4.786107009203006,6.259026034097864,7.142777449034778,7.731945058992721
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,3,True,3,3,4.213602353266825,4.339116811799614,4.527388499598797,4.841174645930769,6.286235260147231,7.15327162867711,7.731295874363695
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,4,True,3,3,4.184925713077643,4.31158460869069,4.50157295211026,4.818220191142877,6.232128001340712,7.080472687459412,7.646035811538546
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,5,True,3,3,4.161925949223224,4.283934949894967,4.466948450902581,4.771970952581939,6.1621377547923375,6.996237836118577,7.552304557002736
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,6,True,3,3,4.139974879276311,4.256233337092945,4.430621023817896,4.721267168359481,6.088144384915321,6.9082707148488245,7.45502160147116
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,7,True,3,3,4.152378045115673,4.265341791909168,4.434787412099411,4.717196779083149,6.0767497519739315,6.8924815357084,7.4363027248647136
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,8,True,3,3,4.158537226366221,4.2695093196167955,4.435967459492657,4.713397692619092,6.067354091954044,6.879727931555015,7.421310491288996
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,9,True,3,3,4.163045257869948,4.272706927777034,4.437199432637663,4.711353607405378,6.059411617609542,6.868246423732041,7.407469627813706
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,10,True,3,3,4.163979419477746,4.272734193569639,4.435866354707478,4.707753289937211,6.0497798015881,6.854995708578634,7.391806313238989
task,all,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,euclidean,20,True,3,3,4.015421489593553,4.114068025832551,4.262037830191048,4.508654170788543,5.765489475074816,6.51959065764658,7.022324779361089
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,1,False,770,749,0.18670847372684846,0.3286235406501778,0.37604364642892174,0.4307798456239796,0.4898135241340747,0.5429066897437341,2.559294403396233
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,2,False,770,749,0.22478562647741285,0.34715851136218595,0.3963572996658766,0.44202592153307557,0.5035561082337003,0.5526221479313843,2.6316654015999026
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,3,False,770,749,0.25311705049349775,0.36432707041671747,0.4070693519075078,0.4524493110930593,0.512211526402662,0.5607298077748406,2.646623323958145
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,4,False,770,749,0.27749590117454315,0.37053429083758105,0.40827940469330865,0.454819975540685,0.5106311817981088,0.5596664980343217,2.620148378805876
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,5,False,770,749,0.2923111206088357,0.37339491905654937,0.41005043457414714,0.45509621356722346,0.5099188902997428,0.5589888686115625,2.597185447135164
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,6,False,770,749,0.30124493194462826,0.3733852031697599,0.41022513089675583,0.45662714767812557,0.5081021957877684,0.5573813921108449,2.5754971329760656
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,7,False,770,749,0.30736486588989853,0.38024602495303805,0.4144021706088153,0.4607501568293705,0.512318328938328,0.5598777142019374,2.578327889131681
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,8,False,770,749,0.3145470663010071,0.384096706527743,0.4185906079490388,0.46420897487442747,0.5162470848821458,0.5622297896688869,2.579577069307186
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,9,False,770,749,0.3202434952991913,0.38932278182061586,0.42229879452725433,0.4687056030589987,0.5191918783693453,0.5643274375075921,2.5801029601443344
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,10,False,770,749,0.3249380305944488,0.39342367126065303,0.4254903680923214,0.4716721010945412,0.52236337221538,0.5679391135149577,2.5813254086915465
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,20,False,770,749,0.346615793279493,0.40291658251205226,0.43366932398499874,0.4741308536465223,0.5240891286976429,0.5651875916355213,2.481209714443808
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,1,True,30,30,1.1103432033273202,1.3543896012782677,1.5798159539978978,1.9034615849981802,2.305669337857129,2.7674494097870737,4.909462178522294
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,2,True,30,30,1.1339765630473402,1.3775058979130044,1.587985877381978,1.9098514824387192,2.3241844891158747,2.752781752691825,4.931424567320601
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,3,True,30,30,1.142402038553596,1.420315483960733,1.604935400404395,1.9128421169231207,2.330794617207856,2.7697112165478583,5.017989958560022
task,all,libero_goal,libero_goal/put_the_bowl_on_the_plate,euclidean,4,True,30,30,1.139756885292362,1.4293830223266495,1.601332819570534,1.9000661928105793,2.31213401624216,2.7435291772081953,4.993459938420701
