rule_id,family,signal,aggregation,save_pct,coverage_pct,mean_stop,median_stop,q25_stop,q75_stop,modal_stop,modal_fraction,stop_entropy_bits,scene_save_sd_pp,scene_save_min_pct,scene_save_max_pct,seed_save_sd_pp,seed_save_min_pct,seed_save_max_pct,stop_histogram,direction,threshold,threshold_2,consecutive,calibration
expert_mass__absolute_layer_mean__ge_0.142978__k1,level,expert_mass,absolute_layer_mean,56.2109375,80.46875,4.37890625,3.0,3.0,3.0,3,0.802734375,0.7322336076745231,7.563109318170255,39.375,70.0,20.60364513553594,4.375,70.0,"{""10"": 100, ""3"": 411, ""9"": 1}",ge,0.14297834038734436,,1,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.144264__k1,level,expert_mass,absolute_layer_mean,45.80078125,65.4296875,5.419921875,3.0,3.0,10.0,3,0.654296875,0.9301719278216587,8.01759596716955,30.625,65.625,26.723882171119868,4.375,70.0,"{""10"": 177, ""3"": 335}",ge,0.14426448438316583,,1,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.145928__k1,level,expert_mass,absolute_layer_mean,36.23046875,51.7578125,6.376953125,3.0,3.0,10.0,3,0.517578125,0.9991082581917692,9.018257272522138,21.875,61.25,28.33708420403418,0.0,70.0,"{""10"": 247, ""3"": 265}",ge,0.14592785071581602,,1,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.148235__k1,level,expert_mass,absolute_layer_mean,20.78125,29.6875,7.921875,10.0,3.0,10.0,10,0.703125,0.877437311089633,12.105594167832077,0.0,54.6875,22.36177157841033,0.0,61.25,"{""10"": 360, ""3"": 152}",ge,0.14823529301211238,,1,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.12877__k2,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.12877032104879618,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.129876__k2,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.12987570390105246,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.130908__k2,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13090843483805656,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.131834__k2,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.1318341251462698,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.132775__k2,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13277527317404747,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.133549__k2,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13354927096515895,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.134367__k2,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13436732366681098,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.135262__k2,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13526225090026855,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.136063__k2,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13606269313022495,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.136844__k2,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13684362918138504,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.137717__k2,level,expert_mass,absolute_layer_mean,69.86328125,99.8046875,3.013671875,3.0,3.0,3.0,3,0.998046875,0.020393135236084953,0.5295094418642953,67.8125,70.0,0.7612177839806671,65.625,70.0,"{""10"": 1, ""3"": 511}",ge,0.13771736389026046,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.138583__k2,level,expert_mass,absolute_layer_mean,69.31640625,99.0234375,3.068359375,3.0,3.0,3.0,3,0.990234375,0.07923534661107334,1.2752276049144864,65.625,70.0,2.21720553089039,61.25,70.0,"{""10"": 5, ""3"": 507}",ge,0.13858302012085916,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.139568__k2,level,expert_mass,absolute_layer_mean,69.04296875,98.6328125,3.095703125,3.0,3.0,3.0,3,0.986328125,0.10425396257387197,1.8894907173358744,63.4375,70.0,3.4124956179859685,52.5,70.0,"{""10"": 7, ""3"": 505}",ge,0.1395678397268057,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.140614__k2,level,expert_mass,absolute_layer_mean,66.71875,95.3125,3.328125,3.0,3.0,3.0,3,0.953125,0.27297085791406983,3.28125,59.0625,70.0,8.472151069828724,26.25,70.0,"{""10"": 24, ""3"": 488}",ge,0.14061414804309608,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.141729__k2,level,expert_mass,absolute_layer_mean,62.48046875,89.2578125,3.751953125,3.0,3.0,3.0,3,0.892578125,0.49209024120040207,6.233835297362967,48.125,70.0,13.495047897248213,13.125,70.0,"{""10"": 55, ""3"": 457}",ge,0.14172869035974145,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.142978__k2,level,expert_mass,absolute_layer_mean,56.19140625,80.2734375,4.380859375,3.0,3.0,3.0,3,0.802734375,0.7164255202126896,7.566613962043124,39.375,70.0,20.611003403612134,4.375,70.0,"{""10"": 101, ""3"": 411}",ge,0.14297834038734436,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.144264__k2,level,expert_mass,absolute_layer_mean,45.80078125,65.4296875,5.419921875,3.0,3.0,10.0,3,0.654296875,0.9301719278216587,8.01759596716955,30.625,65.625,26.723882171119868,4.375,70.0,"{""10"": 177, ""3"": 335}",ge,0.14426448438316583,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.145928__k2,level,expert_mass,absolute_layer_mean,36.23046875,51.7578125,6.376953125,3.0,3.0,10.0,3,0.517578125,0.9991082581917692,9.018257272522138,21.875,61.25,28.33708420403418,0.0,70.0,"{""10"": 247, ""3"": 265}",ge,0.14592785071581602,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.148235__k2,level,expert_mass,absolute_layer_mean,20.78125,29.6875,7.921875,10.0,3.0,10.0,10,0.703125,0.877437311089633,12.105594167832077,0.0,54.6875,22.36177157841033,0.0,61.25,"{""10"": 360, ""3"": 152}",ge,0.14823529301211238,,2,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.12877__k3,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.12877032104879618,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.129876__k3,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.12987570390105246,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.130908__k3,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13090843483805656,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.131834__k3,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.1318341251462698,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.132775__k3,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13277527317404747,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.133549__k3,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13354927096515895,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.134367__k3,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13436732366681098,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.135262__k3,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13526225090026855,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.136063__k3,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13606269313022495,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.136844__k3,level,expert_mass,absolute_layer_mean,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",ge,0.13684362918138504,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.137717__k3,level,expert_mass,absolute_layer_mean,69.86328125,99.8046875,3.013671875,3.0,3.0,3.0,3,0.998046875,0.020393135236084953,0.5295094418642953,67.8125,70.0,0.7612177839806671,65.625,70.0,"{""10"": 1, ""3"": 511}",ge,0.13771736389026046,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.138583__k3,level,expert_mass,absolute_layer_mean,69.31640625,99.0234375,3.068359375,3.0,3.0,3.0,3,0.990234375,0.07923534661107334,1.2752276049144864,65.625,70.0,2.21720553089039,61.25,70.0,"{""10"": 5, ""3"": 507}",ge,0.13858302012085916,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.139568__k3,level,expert_mass,absolute_layer_mean,69.04296875,98.6328125,3.095703125,3.0,3.0,3.0,3,0.986328125,0.10425396257387197,1.8894907173358744,63.4375,70.0,3.4124956179859685,52.5,70.0,"{""10"": 7, ""3"": 505}",ge,0.1395678397268057,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.140614__k3,level,expert_mass,absolute_layer_mean,66.71875,95.3125,3.328125,3.0,3.0,3.0,3,0.953125,0.27297085791406983,3.28125,59.0625,70.0,8.472151069828724,26.25,70.0,"{""10"": 24, ""3"": 488}",ge,0.14061414804309608,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.141729__k3,level,expert_mass,absolute_layer_mean,62.48046875,89.2578125,3.751953125,3.0,3.0,3.0,3,0.892578125,0.49209024120040207,6.233835297362967,48.125,70.0,13.495047897248213,13.125,70.0,"{""10"": 55, ""3"": 457}",ge,0.14172869035974145,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.142978__k3,level,expert_mass,absolute_layer_mean,56.19140625,80.2734375,4.380859375,3.0,3.0,3.0,3,0.802734375,0.7164255202126896,7.566613962043124,39.375,70.0,20.611003403612134,4.375,70.0,"{""10"": 101, ""3"": 411}",ge,0.14297834038734436,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.144264__k3,level,expert_mass,absolute_layer_mean,45.80078125,65.4296875,5.419921875,3.0,3.0,10.0,3,0.654296875,0.9301719278216587,8.01759596716955,30.625,65.625,26.723882171119868,4.375,70.0,"{""10"": 177, ""3"": 335}",ge,0.14426448438316583,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.145928__k3,level,expert_mass,absolute_layer_mean,36.23046875,51.7578125,6.376953125,3.0,3.0,10.0,3,0.517578125,0.9991082581917692,9.018257272522138,21.875,61.25,28.33708420403418,0.0,70.0,"{""10"": 247, ""3"": 265}",ge,0.14592785071581602,,3,pooled_q05_to_q95
expert_mass__absolute_layer_mean__ge_0.148235__k3,level,expert_mass,absolute_layer_mean,20.78125,29.6875,7.921875,10.0,3.0,10.0,10,0.703125,0.877437311089633,12.105594167832077,0.0,54.6875,22.36177157841033,0.0,61.25,"{""10"": 360, ""3"": 152}",ge,0.14823529301211238,,3,pooled_q05_to_q95
expert_mass__aggregate_then_norm__le_0.5__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.5,,1,fixed
expert_mass__aggregate_then_norm__le_0.525__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.525,,1,fixed
expert_mass__aggregate_then_norm__le_0.55__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.55,,1,fixed
expert_mass__aggregate_then_norm__le_0.575__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.575,,1,fixed
expert_mass__aggregate_then_norm__le_0.6__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.6,,1,fixed
expert_mass__aggregate_then_norm__le_0.625__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.625,,1,fixed
expert_mass__aggregate_then_norm__le_0.65__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.65,,1,fixed
expert_mass__aggregate_then_norm__le_0.675__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.675,,1,fixed
expert_mass__aggregate_then_norm__le_0.7__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.7,,1,fixed
expert_mass__aggregate_then_norm__le_0.725__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.725,,1,fixed
expert_mass__aggregate_then_norm__le_0.75__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.75,,1,fixed
expert_mass__aggregate_then_norm__le_0.775__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.775,,1,fixed
expert_mass__aggregate_then_norm__le_0.8__k1,level,expert_mass,aggregate_then_norm,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.8,,1,fixed
expert_mass__aggregate_then_norm__le_0.825__k1,level,expert_mass,aggregate_then_norm,1.89453125,8.0078125,9.810546875,10.0,10.0,10.0,10,0.919921875,0.5224976530775298,2.515743276528517,0.0,9.0625,2.5839629687794363,0.0,9.375,"{""10"": 471, ""6"": 1, ""7"": 17, ""8"": 19, ""9"": 4}",le,0.825,,1,fixed
expert_mass__aggregate_then_norm__le_0.85__k1,level,expert_mass,aggregate_then_norm,17.08984375,53.3203125,8.291015625,8.0,7.0,10.0,10,0.466796875,1.8604858519315077,9.920779190225481,0.0,30.9375,9.00250802592455,0.0,31.25,"{""10"": 239, ""5"": 2, ""6"": 102, ""7"": 127, ""8"": 34, ""9"": 8}",le,0.85,,1,fixed
expert_mass__aggregate_then_norm__le_0.875__k1,level,expert_mass,aggregate_then_norm,35.29296875,87.5,6.470703125,6.0,6.0,7.0,6,0.484375,1.946667196044257,8.157588454295082,18.125,43.4375,8.509508088325285,15.625,50.0,"{""10"": 64, ""4"": 1, ""5"": 118, ""6"": 248, ""7"": 57, ""8"": 24}",le,0.875,,1,fixed
expert_mass__aggregate_then_norm__le_0.9__k1,level,expert_mass,aggregate_then_norm,49.94140625,99.4140625,5.005859375,5.0,5.0,5.0,5,0.646484375,1.4292178747872757,2.5248248653294625,45.3125,53.4375,4.609664649267986,35.625,58.125,"{""10"": 3, ""3"": 1, ""4"": 99, ""5"": 331, ""6"": 67, ""7"": 11}",le,0.9,,1,fixed
expert_mass__aggregate_then_norm__le_0.925__k1,level,expert_mass,aggregate_then_norm,59.21875,100.0,4.078125,4.0,4.0,4.0,4,0.8046875,0.9480703598945743,1.142870221744359,56.875,60.625,3.2211762700137974,48.125,65.625,"{""3"": 33, ""4"": 412, ""5"": 61, ""6"": 6}",le,0.925,,1,fixed
expert_mass__aggregate_then_norm__le_0.95__k1,level,expert_mass,aggregate_then_norm,68.2421875,100.0,3.17578125,3.0,3.0,3.0,3,0.82421875,0.670760475968549,0.8258740043697647,66.25,69.375,2.051804060417015,61.25,70.0,"{""3"": 422, ""4"": 90}",le,0.95,,1,fixed
expert_mass__aggregate_then_norm__le_0.975__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,0.975,,1,fixed
expert_mass__aggregate_then_norm__le_1__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.0,,1,fixed
expert_mass__aggregate_then_norm__le_1.025__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.025,,1,fixed
expert_mass__aggregate_then_norm__le_1.05__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.05,,1,fixed
expert_mass__aggregate_then_norm__le_1.075__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.075,,1,fixed
expert_mass__aggregate_then_norm__le_1.1__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.1,,1,fixed
expert_mass__aggregate_then_norm__le_1.125__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.125,,1,fixed
expert_mass__aggregate_then_norm__le_1.15__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.15,,1,fixed
expert_mass__aggregate_then_norm__le_1.175__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.175,,1,fixed
expert_mass__aggregate_then_norm__le_1.2__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.2,,1,fixed
expert_mass__aggregate_then_norm__le_1.225__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.225,,1,fixed
expert_mass__aggregate_then_norm__le_1.25__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.25,,1,fixed
expert_mass__aggregate_then_norm__le_1.275__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.275,,1,fixed
expert_mass__aggregate_then_norm__le_1.3__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.3,,1,fixed
expert_mass__aggregate_then_norm__le_1.325__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.325,,1,fixed
expert_mass__aggregate_then_norm__le_1.35__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.35,,1,fixed
expert_mass__aggregate_then_norm__le_1.375__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.375,,1,fixed
expert_mass__aggregate_then_norm__le_1.4__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.4,,1,fixed
expert_mass__aggregate_then_norm__le_1.425__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.425,,1,fixed
expert_mass__aggregate_then_norm__le_1.45__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.45,,1,fixed
expert_mass__aggregate_then_norm__le_1.475__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.475,,1,fixed
expert_mass__aggregate_then_norm__le_1.5__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.5,,1,fixed
expert_mass__aggregate_then_norm__le_1.525__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.525,,1,fixed
expert_mass__aggregate_then_norm__le_1.55__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.55,,1,fixed
expert_mass__aggregate_then_norm__le_1.575__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.575,,1,fixed
expert_mass__aggregate_then_norm__le_1.6__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.6,,1,fixed
expert_mass__aggregate_then_norm__le_1.625__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.625,,1,fixed
expert_mass__aggregate_then_norm__le_1.65__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.65,,1,fixed
expert_mass__aggregate_then_norm__le_1.675__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.675,,1,fixed
expert_mass__aggregate_then_norm__le_1.7__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.7,,1,fixed
expert_mass__aggregate_then_norm__le_1.725__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.725,,1,fixed
expert_mass__aggregate_then_norm__le_1.75__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.75,,1,fixed
expert_mass__aggregate_then_norm__le_1.775__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.775,,1,fixed
expert_mass__aggregate_then_norm__le_1.8__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.8,,1,fixed
expert_mass__aggregate_then_norm__le_1.825__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.825,,1,fixed
expert_mass__aggregate_then_norm__le_1.85__k1,level,expert_mass,aggregate_then_norm,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.85,,1,fixed
