timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], power.draw [W]
2026/08/29 07:54:15.552, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 07:54:20.552, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 07:54:25.552, 24 %, 2 %, 22681 MiB, 17764 MiB, 61.48 W
2026/08/29 07:54:30.553, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 07:54:35.553, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.17 W
2026/08/29 07:54:40.554, 29 %, 2 %, 22681 MiB, 17764 MiB, 170.30 W
2026/08/29 07:54:45.554, 26 %, 2 %, 22681 MiB, 17764 MiB, 78.87 W
2026/08/29 07:54:50.555, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.10 W
2026/08/29 07:54:55.555, 21 %, 2 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 07:55:00.555, 30 %, 4 %, 22681 MiB, 17764 MiB, 104.74 W
2026/08/29 07:55:05.556, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.90 W
2026/08/29 07:55:10.556, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 07:55:15.557, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.67 W
2026/08/29 07:55:20.557, 21 %, 1 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 07:55:25.558, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 07:55:30.558, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.59 W
2026/08/29 07:55:35.558, 35 %, 13 %, 22681 MiB, 17764 MiB, 51.16 W
2026/08/29 07:55:40.559, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 07:55:45.559, 26 %, 2 %, 22681 MiB, 17764 MiB, 64.74 W
2026/08/29 07:55:50.560, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 07:55:55.560, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 07:56:00.561, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 07:56:05.561, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 07:56:10.562, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 07:56:15.562, 25 %, 2 %, 22681 MiB, 17764 MiB, 63.37 W
2026/08/29 07:56:20.562, 31 %, 6 %, 22681 MiB, 17764 MiB, 57.74 W
2026/08/29 07:56:25.563, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 07:56:30.563, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 07:56:35.564, 25 %, 2 %, 22681 MiB, 17764 MiB, 66.42 W
2026/08/29 07:56:40.564, 26 %, 2 %, 22681 MiB, 17764 MiB, 100.32 W
2026/08/29 07:56:45.565, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 07:56:50.565, 20 %, 1 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 07:56:55.565, 44 %, 15 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 07:57:00.566, 43 %, 15 %, 22681 MiB, 17764 MiB, 62.37 W
2026/08/29 07:57:05.566, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.48 W
2026/08/29 07:57:10.567, 26 %, 2 %, 22681 MiB, 17764 MiB, 214.07 W
2026/08/29 07:57:15.567, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 07:57:20.568, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 07:57:25.568, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 07:57:30.569, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 07:57:35.569, 37 %, 13 %, 22681 MiB, 17764 MiB, 60.02 W
2026/08/29 07:57:40.569, 28 %, 2 %, 22681 MiB, 17764 MiB, 111.60 W
2026/08/29 07:57:45.570, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 07:57:50.570, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.99 W
2026/08/29 07:57:55.571, 26 %, 3 %, 22681 MiB, 17764 MiB, 63.25 W
2026/08/29 07:58:00.571, 25 %, 2 %, 22681 MiB, 17764 MiB, 81.83 W
2026/08/29 07:58:05.572, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 07:58:10.572, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 07:58:15.573, 25 %, 2 %, 22681 MiB, 17764 MiB, 79.60 W
2026/08/29 07:58:20.573, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 07:58:25.573, 27 %, 2 %, 22681 MiB, 17764 MiB, 52.82 W
2026/08/29 07:58:30.574, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 07:58:35.574, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.67 W
2026/08/29 07:58:40.575, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 07:58:45.575, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 07:58:50.576, 27 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 07:58:55.576, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.37 W
2026/08/29 07:59:00.577, 45 %, 15 %, 22681 MiB, 17764 MiB, 62.69 W
2026/08/29 07:59:05.577, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.30 W
2026/08/29 07:59:10.577, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.69 W
2026/08/29 07:59:15.578, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 07:59:20.578, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 07:59:25.579, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 07:59:30.579, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 07:59:35.580, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 07:59:40.580, 41 %, 14 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 07:59:45.580, 27 %, 3 %, 22681 MiB, 17764 MiB, 61.90 W
2026/08/29 07:59:50.581, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 07:59:55.581, 39 %, 15 %, 22681 MiB, 17764 MiB, 63.25 W
2026/08/29 08:00:00.582, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 08:00:05.582, 30 %, 3 %, 22681 MiB, 17764 MiB, 53.42 W
2026/08/29 08:00:10.583, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 08:00:15.583, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 08:00:20.583, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 08:00:25.584, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:00:30.584, 25 %, 2 %, 22681 MiB, 17764 MiB, 103.45 W
2026/08/29 08:00:35.585, 26 %, 2 %, 22681 MiB, 17764 MiB, 70.96 W
2026/08/29 08:00:40.585, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 08:00:45.586, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 08:00:50.586, 24 %, 2 %, 22681 MiB, 17764 MiB, 61.09 W
2026/08/29 08:00:55.587, 42 %, 15 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 08:01:00.587, 43 %, 15 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 08:01:05.587, 43 %, 15 %, 22681 MiB, 17764 MiB, 64.93 W
2026/08/29 08:01:10.588, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 08:01:15.588, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 08:01:20.589, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 08:01:25.589, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 08:01:30.590, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.69 W
2026/08/29 08:01:35.590, 37 %, 10 %, 22681 MiB, 17764 MiB, 56.09 W
2026/08/29 08:01:40.591, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.80 W
2026/08/29 08:01:45.591, 19 %, 1 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 08:01:50.591, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 08:01:55.592, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 08:02:00.592, 30 %, 5 %, 22681 MiB, 17764 MiB, 62.27 W
2026/08/29 08:02:05.593, 28 %, 3 %, 22681 MiB, 17764 MiB, 180.53 W
2026/08/29 08:02:10.593, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.30 W
2026/08/29 08:02:15.594, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 08:02:20.594, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.48 W
2026/08/29 08:02:25.594, 25 %, 3 %, 22681 MiB, 17764 MiB, 62.69 W
2026/08/29 08:02:30.595, 25 %, 2 %, 22681 MiB, 17764 MiB, 44.93 W
2026/08/29 08:02:35.595, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 08:02:40.596, 22 %, 3 %, 22681 MiB, 17764 MiB, 65.84 W
2026/08/29 08:02:45.596, 26 %, 2 %, 22681 MiB, 17764 MiB, 245.86 W
2026/08/29 08:02:50.597, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 08:02:55.597, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 08:03:00.598, 40 %, 13 %, 22681 MiB, 17764 MiB, 62.58 W
2026/08/29 08:03:05.598, 28 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 08:03:10.598, 26 %, 2 %, 22681 MiB, 17764 MiB, 145.34 W
2026/08/29 08:03:15.599, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.01 W
2026/08/29 08:03:20.599, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 08:03:25.600, 41 %, 14 %, 22681 MiB, 17764 MiB, 56.28 W
2026/08/29 08:03:30.600, 26 %, 2 %, 22681 MiB, 17764 MiB, 201.10 W
2026/08/29 08:03:35.601, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 08:03:40.601, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 08:03:45.601, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:03:50.602, 42 %, 15 %, 22681 MiB, 17764 MiB, 61.80 W
2026/08/29 08:03:55.602, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 08:04:00.603, 25 %, 2 %, 22681 MiB, 17764 MiB, 93.13 W
2026/08/29 08:04:05.603, 24 %, 2 %, 22681 MiB, 17764 MiB, 61.40 W
2026/08/29 08:04:10.604, 41 %, 14 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:04:15.604, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.20 W
2026/08/29 08:04:20.604, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 08:04:25.605, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.80 W
2026/08/29 08:04:30.605, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.68 W
2026/08/29 08:04:35.606, 30 %, 5 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 08:04:40.606, 25 %, 2 %, 22681 MiB, 17764 MiB, 71.43 W
2026/08/29 08:04:45.607, 26 %, 2 %, 22681 MiB, 17764 MiB, 112.91 W
2026/08/29 08:04:50.607, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 08:04:55.607, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 08:05:00.608, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.27 W
2026/08/29 08:05:05.608, 22 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 08:05:10.609, 47 %, 14 %, 22681 MiB, 17764 MiB, 89.06 W
2026/08/29 08:05:15.609, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 08:05:20.610, 45 %, 15 %, 22681 MiB, 17764 MiB, 52.82 W
2026/08/29 08:05:25.610, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.48 W
2026/08/29 08:05:30.611, 23 %, 2 %, 22681 MiB, 17764 MiB, 61.49 W
2026/08/29 08:05:35.611, 41 %, 14 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 08:05:40.612, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.68 W
2026/08/29 08:05:45.612, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.27 W
2026/08/29 08:05:50.613, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.10 W
2026/08/29 08:05:55.613, 50 %, 15 %, 22681 MiB, 17764 MiB, 102.11 W
2026/08/29 08:06:00.613, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 08:06:05.614, 20 %, 1 %, 22681 MiB, 17764 MiB, 61.38 W
2026/08/29 08:06:10.614, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.77 W
2026/08/29 08:06:15.615, 47 %, 14 %, 22681 MiB, 17764 MiB, 79.21 W
2026/08/29 08:06:20.615, 28 %, 3 %, 22681 MiB, 17764 MiB, 103.68 W
2026/08/29 08:06:25.616, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 08:06:30.616, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 08:06:35.616, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.90 W
2026/08/29 08:06:40.617, 21 %, 2 %, 22681 MiB, 17764 MiB, 61.40 W
2026/08/29 08:06:45.617, 38 %, 11 %, 22681 MiB, 17764 MiB, 56.98 W
2026/08/29 08:06:50.618, 42 %, 14 %, 22681 MiB, 17764 MiB, 61.28 W
2026/08/29 08:06:55.618, 43 %, 14 %, 22681 MiB, 17764 MiB, 99.24 W
2026/08/29 08:07:00.619, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:07:05.619, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 08:07:10.620, 18 %, 1 %, 22681 MiB, 17764 MiB, 58.15 W
2026/08/29 08:07:15.620, 43 %, 14 %, 22681 MiB, 17764 MiB, 71.84 W
2026/08/29 08:07:20.621, 26 %, 2 %, 22681 MiB, 17764 MiB, 102.69 W
2026/08/29 08:07:25.621, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.39 W
2026/08/29 08:07:30.622, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.99 W
2026/08/29 08:07:35.622, 25 %, 3 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 08:07:40.622, 26 %, 2 %, 22681 MiB, 17764 MiB, 93.63 W
2026/08/29 08:07:45.623, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.20 W
2026/08/29 08:07:50.623, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 08:07:55.624, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 08:08:00.624, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 08:08:05.625, 26 %, 2 %, 22681 MiB, 17764 MiB, 233.01 W
2026/08/29 08:08:10.625, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.39 W
2026/08/29 08:08:15.625, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 08:08:20.626, 25 %, 2 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 08:08:25.626, 42 %, 14 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 08:08:30.627, 26 %, 2 %, 22681 MiB, 17764 MiB, 75.64 W
2026/08/29 08:08:35.627, 26 %, 2 %, 22681 MiB, 17764 MiB, 108.17 W
2026/08/29 08:08:40.628, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.28 W
2026/08/29 08:08:45.628, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 08:08:50.629, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:08:55.629, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:09:00.630, 44 %, 15 %, 22681 MiB, 17764 MiB, 61.01 W
2026/08/29 08:09:05.630, 30 %, 5 %, 22681 MiB, 17764 MiB, 67.11 W
2026/08/29 08:09:10.631, 26 %, 2 %, 22681 MiB, 17764 MiB, 246.36 W
2026/08/29 08:09:15.651, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 08:09:20.652, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.39 W
2026/08/29 08:09:25.652, 21 %, 2 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 08:09:30.653, 31 %, 2 %, 22681 MiB, 17764 MiB, 58.64 W
2026/08/29 08:09:35.653, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.80 W
2026/08/29 08:09:40.654, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.37 W
2026/08/29 08:09:45.654, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:09:50.654, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.20 W
2026/08/29 08:09:55.655, 39 %, 14 %, 22681 MiB, 17764 MiB, 62.19 W
2026/08/29 08:10:00.655, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 08:10:05.656, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 08:10:10.656, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 08:10:15.657, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 08:10:20.657, 36 %, 9 %, 22681 MiB, 17764 MiB, 63.25 W
2026/08/29 08:10:25.658, 26 %, 2 %, 22681 MiB, 17764 MiB, 104.63 W
2026/08/29 08:10:30.658, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 08:10:35.659, 25 %, 2 %, 22681 MiB, 17764 MiB, 60.71 W
2026/08/29 08:10:40.659, 42 %, 14 %, 22681 MiB, 17764 MiB, 63.16 W
2026/08/29 08:10:45.660, 43 %, 15 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 08:10:50.660, 26 %, 2 %, 22681 MiB, 17764 MiB, 95.09 W
2026/08/29 08:10:55.661, 22 %, 2 %, 22681 MiB, 17764 MiB, 61.80 W
2026/08/29 08:11:00.661, 40 %, 15 %, 22681 MiB, 17764 MiB, 62.47 W
2026/08/29 08:11:05.661, 43 %, 14 %, 22681 MiB, 17764 MiB, 61.98 W
2026/08/29 08:11:10.662, 28 %, 3 %, 22681 MiB, 17764 MiB, 66.32 W
2026/08/29 08:11:15.662, 32 %, 7 %, 22681 MiB, 17764 MiB, 63.65 W
2026/08/29 08:11:20.663, 26 %, 2 %, 22681 MiB, 17764 MiB, 131.91 W
2026/08/29 08:11:25.663, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 08:11:30.666, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 08:11:35.667, 25 %, 2 %, 22681 MiB, 17764 MiB, 60.89 W
2026/08/29 08:11:40.667, 46 %, 14 %, 22681 MiB, 17764 MiB, 62.77 W
2026/08/29 08:11:45.668, 44 %, 15 %, 22681 MiB, 17764 MiB, 63.75 W
2026/08/29 08:11:50.668, 41 %, 13 %, 22681 MiB, 17764 MiB, 64.45 W
2026/08/29 08:11:55.750, 20 %, 1 %, 22681 MiB, 17764 MiB, 60.70 W
2026/08/29 08:12:00.751, 25 %, 2 %, 22681 MiB, 17764 MiB, 60.51 W
2026/08/29 08:12:05.751, 25 %, 2 %, 22681 MiB, 17764 MiB, 63.25 W
2026/08/29 08:12:10.752, 42 %, 15 %, 22681 MiB, 17764 MiB, 61.49 W
2026/08/29 08:12:15.752, 43 %, 15 %, 22681 MiB, 17764 MiB, 63.45 W
2026/08/29 08:12:20.753, 26 %, 2 %, 22681 MiB, 17764 MiB, 71.04 W
2026/08/29 08:12:25.753, 24 %, 2 %, 22681 MiB, 17764 MiB, 94.98 W
2026/08/29 08:12:30.754, 19 %, 1 %, 22681 MiB, 17764 MiB, 62.96 W
2026/08/29 08:12:35.754, 34 %, 8 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:12:40.755, 44 %, 15 %, 22681 MiB, 17764 MiB, 63.06 W
2026/08/29 08:12:45.755, 30 %, 2 %, 22681 MiB, 17764 MiB, 57.86 W
2026/08/29 08:12:50.755, 27 %, 2 %, 22681 MiB, 17764 MiB, 53.42 W
2026/08/29 08:12:55.756, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 08:13:00.756, 20 %, 1 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 08:13:05.757, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.69 W
2026/08/29 08:13:10.757, 40 %, 12 %, 22681 MiB, 17764 MiB, 62.67 W
2026/08/29 08:13:15.758, 26 %, 2 %, 22681 MiB, 17764 MiB, 204.38 W
2026/08/29 08:13:20.758, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.88 W
2026/08/29 08:13:25.759, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 08:13:30.759, 40 %, 14 %, 22681 MiB, 17764 MiB, 61.78 W
2026/08/29 08:13:35.760, 42 %, 14 %, 22681 MiB, 17764 MiB, 65.53 W
2026/08/29 08:13:40.760, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 08:13:45.761, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 08:13:50.761, 43 %, 15 %, 22681 MiB, 17764 MiB, 62.49 W
2026/08/29 08:13:55.762, 43 %, 14 %, 22681 MiB, 17764 MiB, 61.38 W
2026/08/29 08:14:00.762, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.86 W
2026/08/29 08:14:05.853, 25 %, 2 %, 22681 MiB, 17764 MiB, 224.94 W
2026/08/29 08:14:10.854, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.57 W
2026/08/29 08:14:15.854, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.99 W
2026/08/29 08:14:20.855, 33 %, 8 %, 22681 MiB, 17764 MiB, 61.90 W
2026/08/29 08:14:25.855, 43 %, 15 %, 22681 MiB, 17764 MiB, 62.98 W
2026/08/29 08:14:30.856, 28 %, 4 %, 22681 MiB, 17764 MiB, 90.83 W
2026/08/29 08:14:35.856, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.59 W
2026/08/29 08:14:40.857, 24 %, 3 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 08:14:45.857, 26 %, 2 %, 22681 MiB, 17764 MiB, 162.90 W
2026/08/29 08:14:50.858, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.18 W
2026/08/29 08:14:55.858, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:15:00.858, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.19 W
2026/08/29 08:15:05.859, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.20 W
2026/08/29 08:15:10.859, 35 %, 12 %, 22681 MiB, 17764 MiB, 62.19 W
2026/08/29 08:15:15.860, 26 %, 2 %, 22681 MiB, 17764 MiB, 140.31 W
2026/08/29 08:15:20.861, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 08:15:25.861, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:15:30.862, 38 %, 11 %, 22681 MiB, 17764 MiB, 61.40 W
2026/08/29 08:15:35.862, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 08:15:40.863, 26 %, 3 %, 22681 MiB, 17764 MiB, 97.16 W
2026/08/29 08:15:45.863, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.30 W
2026/08/29 08:15:50.864, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.28 W
2026/08/29 08:15:55.864, 24 %, 2 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:16:00.865, 42 %, 14 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 08:16:05.865, 44 %, 15 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:16:10.865, 43 %, 15 %, 22681 MiB, 17764 MiB, 62.48 W
2026/08/29 08:16:15.866, 43 %, 14 %, 22681 MiB, 17764 MiB, 62.09 W
2026/08/29 08:16:20.866, 27 %, 3 %, 22681 MiB, 17764 MiB, 93.06 W
2026/08/29 08:16:25.867, 28 %, 3 %, 22681 MiB, 17764 MiB, 85.89 W
2026/08/29 08:16:30.867, 26 %, 2 %, 22681 MiB, 17764 MiB, 222.69 W
2026/08/29 08:16:35.868, 26 %, 2 %, 22681 MiB, 17764 MiB, 138.91 W
2026/08/29 08:16:40.868, 26 %, 2 %, 22681 MiB, 17764 MiB, 130.11 W
2026/08/29 08:16:45.869, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.10 W
2026/08/29 08:16:50.869, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 08:16:55.870, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.79 W
2026/08/29 08:17:00.870, 26 %, 3 %, 22681 MiB, 17764 MiB, 62.10 W
2026/08/29 08:17:05.871, 42 %, 14 %, 22681 MiB, 17764 MiB, 150.40 W
2026/08/29 08:17:10.871, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.80 W
2026/08/29 08:17:15.872, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.07 W
2026/08/29 08:17:20.872, 27 %, 3 %, 22681 MiB, 17764 MiB, 62.38 W
2026/08/29 08:17:25.873, 27 %, 2 %, 22681 MiB, 17764 MiB, 89.71 W
2026/08/29 08:17:30.873, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.10 W
2026/08/29 08:17:35.873, 24 %, 2 %, 22681 MiB, 17764 MiB, 55.39 W
2026/08/29 08:17:40.874, 36 %, 10 %, 22681 MiB, 17764 MiB, 62.21 W
2026/08/29 08:17:45.874, 43 %, 15 %, 22681 MiB, 17764 MiB, 82.62 W
2026/08/29 08:17:50.875, 22 %, 2 %, 22681 MiB, 17764 MiB, 54.81 W
2026/08/29 08:17:55.875, 26 %, 2 %, 22681 MiB, 17764 MiB, 61.80 W
2026/08/29 08:18:00.876, 25 %, 2 %, 22681 MiB, 17764 MiB, 61.99 W
2026/08/29 08:18:05.876, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.88 W
2026/08/29 08:18:10.877, 26 %, 2 %, 22681 MiB, 17764 MiB, 62.10 W
2026/08/29 08:18:15.877, 23 %, 2 %, 22681 MiB, 17764 MiB, 62.40 W
2026/08/29 08:18:20.878, 25 %, 2 %, 22681 MiB, 17764 MiB, 62.20 W
