task,head,quantile,threshold,reference_episodes,calibration_statistic,outcomes_used
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.95,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.96,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.975,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.98,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.99,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,0.995,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,instability,1.0,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.9,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.925,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.95,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.96,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.975,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.98,0.053351343,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.99,0.056600414,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,0.995,0.05850981,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,instability,1.0,0.06275968,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.5,0.043778554,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.6,0.044277854,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.7,0.044793606,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.75,0.045133047,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.8,0.04554466,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.85,0.045971252,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.9,0.046921067,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.925,0.047304332,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.95,0.047868982,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.96,0.047985688,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.975,0.04838486,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.98,0.04881131,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.99,0.049103715,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.995,0.05130352,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,instability,1.0,0.05235984,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.8,0.04866051,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.85,0.05020368,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.9,0.051271986,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.925,0.051911935,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.95,0.052498296,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.96,0.05271656,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.975,0.05287885,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.98,0.05363992,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.99,0.053990938,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,0.995,0.05649568,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,instability,1.0,0.05694745,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.9,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.925,0.054047342,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.95,0.06382259,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.96,0.066939086,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.975,0.06889044,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.98,0.07013954,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.99,0.07151903,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,0.995,0.07336499,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,instability,1.0,0.080750465,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.6,0.04514822,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.7,0.05000116,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.75,0.05106526,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.8,0.051601678,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.85,0.05240529,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.9,0.05323614,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.925,0.05370442,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.95,0.05422154,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.96,0.05483271,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.975,0.05641424,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.98,0.056641646,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.99,0.057227448,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,0.995,0.05780515,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,instability,1.0,0.057887487,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.9,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.925,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.95,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.96,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.975,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.98,0.065599754,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.99,0.068381,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,0.995,0.07174228,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,instability,1.0,0.07296865,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.5,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.6,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.7,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.75,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.8,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.85,-inf,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.9,0.05292882,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.925,0.057020083,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.95,0.059692234,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.96,0.060227662,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.975,0.06157516,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.98,0.061766416,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.99,0.06306547,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,0.995,0.06471194,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,instability,1.0,0.073268875,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.5,0.042535573,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.6,0.043032058,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.7,0.04364533,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.75,0.043952063,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.8,0.044480473,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.85,0.04488738,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.9,0.04546065,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.925,0.045847215,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.95,0.04691445,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.96,0.047359355,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.975,0.048800394,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.98,0.04900354,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.99,0.05288744,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,0.995,0.055767767,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,instability,1.0,0.06303272,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.5,0.040365696,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.6,0.04093931,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.7,0.041459493,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.75,0.041944273,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.8,0.042275503,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.85,0.04270181,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.9,0.04372266,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.925,0.044050016,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.95,0.04477322,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.96,0.04550244,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.975,0.04701364,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.98,0.048894674,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.99,0.058300883,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,0.995,0.058972448,400,trajectory_max_persistent_score,False
libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,instability,1.0,0.07115421,400,trajectory_max_persistent_score,False
