fold,suite,task,scope,method,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,seen,v82_guard,80,8,72,5,0,0.625,0.0,1.0,0.8125,0.8725961538461539,39.0,5,0.625,0,5,0.625,0,3,0.375,0,3,0.375,0,3,0.375,0,2,0.25,0,1,0.125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.625,0.0
libero_long_20260907,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,seen,v82_guard,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,unseen,v82_guard,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.5961538461538461,30.0,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002506265664160401,0.0,0.002506265664160401,1.0,0.002506265664160401,1.0,0.002506265664160401
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,unseen,v82_guard,400,1,399,1,26,1.0,0.06516290726817042,0.037037037037037035,0.9674185463659148,0.8269230769230769,42.0,1,1.0,26,1,1.0,26,1,1.0,25,1,1.0,24,0,0.0,9,0,0.0,4,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045112781954887216,0.0,0.06265664160401002,0.0,0.06516290726817042,1.0,0.06516290726817042
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,unseen,v82_guard,400,47,353,43,7,0.9148936170212766,0.019830028328611898,0.86,0.9475317943463323,0.7152209492635024,33.0,43,0.9148936170212766,7,42,0.8936170212765957,6,41,0.8723404255319149,5,39,0.8297872340425532,3,35,0.7446808510638298,3,30,0.6382978723404256,2,18,0.3829787234042553,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056657223796034,0.1702127659574468,0.0169971671388102,0.723404255319149,0.019830028328611898,0.9148936170212766,0.019830028328611898
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seen,knn12_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,seen,knn12_v8,80,28,52,20,4,0.7142857142857143,0.07692307692307693,0.8333333333333334,0.8186813186813188,0.7706043956043958,33.5,20,0.7142857142857143,4,20,0.7142857142857143,4,20,0.7142857142857143,4,20,0.7142857142857143,3,19,0.6785714285714286,2,19,0.6785714285714286,1,3,0.10714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.07692307692307693,0.7142857142857143,0.07692307692307693
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,seen,knn12_v8,80,5,75,4,0,0.8,0.0,1.0,0.9,0.7923076923076924,37.5,4,0.8,0,4,0.8,0,4,0.8,0,4,0.8,0,4,0.8,0,2,0.4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8,0.0
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,seen,knn12_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,seen,knn12_v8,80,1,79,1,3,1.0,0.0379746835443038,0.25,0.9810126582278481,0.34615384615384615,17.0,1,1.0,3,1,1.0,3,1,1.0,3,1,1.0,3,1,1.0,2,1,1.0,2,1,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012658227848101266,1.0,0.0379746835443038,1.0,0.0379746835443038,1.0,0.0379746835443038
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,seen,knn12_v8,80,8,72,3,1,0.375,0.013888888888888888,0.75,0.6805555555555556,0.9014423076923077,32.0,3,0.375,1,3,0.375,1,2,0.25,1,2,0.25,0,2,0.25,0,2,0.25,0,2,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.013888888888888888,0.375,0.013888888888888888
libero_long_20260907,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,seen,knn12_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,unseen,knn12_v8,400,1,399,1,6,1.0,0.015037593984962405,0.14285714285714285,0.9924812030075187,0.6153846153846154,31.0,1,1.0,6,1,1.0,6,1,1.0,5,1,1.0,4,1,1.0,3,1,1.0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012531328320802,0.0,0.015037593984962405,1.0,0.015037593984962405,1.0,0.015037593984962405
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,unseen,knn12_v8,400,1,399,1,25,1.0,0.06265664160401002,0.038461538461538464,0.968671679197995,0.8076923076923077,41.0,1,1.0,25,1,1.0,25,1,1.0,25,1,1.0,24,0,0.0,20,0,0.0,4,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05764411027568922,0.0,0.06265664160401002,0.0,0.06265664160401002,1.0,0.06265664160401002
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,unseen,knn12_v8,400,47,353,35,4,0.7446808510638298,0.0113314447592068,0.8974358974358975,0.8666747031523115,0.7508183306055646,33.0,35,0.7446808510638298,4,35,0.7446808510638298,3,35,0.7446808510638298,3,35,0.7446808510638298,2,30,0.6382978723404256,2,27,0.574468085106383,1,15,0.3191489361702128,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028328611898017,0.1276595744680851,0.0084985835694051,0.6170212765957447,0.0113314447592068,0.7446808510638298,0.0113314447592068
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seen,knn_and_v7,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,seen,knn_and_v7,80,28,52,18,3,0.6428571428571429,0.057692307692307696,0.8571428571428571,0.7925824175824175,0.7843406593406593,33.0,18,0.6428571428571429,3,18,0.6428571428571429,3,18,0.6428571428571429,3,18,0.6428571428571429,3,18,0.6428571428571429,1,18,0.6428571428571429,0,2,0.07142857142857142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.057692307692307696,0.6428571428571429,0.057692307692307696
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,seen,knn_and_v7,80,5,75,4,0,0.8,0.0,1.0,0.9,0.7884615384615385,37.5,4,0.8,0,4,0.8,0,4,0.8,0,4,0.8,0,4,0.8,0,2,0.4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,seen,knn_and_v7,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,seen,knn_and_v7,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.6346153846153846,32.0,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.02531645569620253,1.0,0.02531645569620253,1.0,0.02531645569620253
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,seen,knn_and_v7,80,8,72,2,1,0.25,0.013888888888888888,0.6666666666666666,0.6180555555555556,0.9038461538461539,31.0,2,0.25,1,2,0.25,1,2,0.25,1,2,0.25,1,2,0.25,0,2,0.25,0,2,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.013888888888888888,0.25,0.013888888888888888
libero_long_20260907,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,seen,knn_and_v7,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,unseen,knn_and_v7,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.5961538461538461,30.0,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002506265664160401,0.0,0.002506265664160401,1.0,0.002506265664160401,1.0,0.002506265664160401
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,unseen,knn_and_v7,400,1,399,1,5,1.0,0.012531328320802004,0.16666666666666666,0.993734335839599,0.8076923076923077,41.0,1,1.0,5,1,1.0,5,1,1.0,5,1,1.0,5,0,0.0,4,0,0.0,3,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012531328320802,0.0,0.012531328320802004,0.0,0.012531328320802004,1.0,0.012531328320802004
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,unseen,knn_and_v7,400,47,353,19,4,0.40425531914893614,0.0113314447592068,0.8260869565217391,0.6964619371948647,0.8813420621931259,34.0,19,0.40425531914893614,4,19,0.40425531914893614,4,19,0.40425531914893614,4,19,0.40425531914893614,4,15,0.3191489361702128,3,11,0.23404255319148937,2,7,0.14893617021276595,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084985835694051,0.02127659574468085,0.0113314447592068,0.2765957446808511,0.0113314447592068,0.40425531914893614,0.0113314447592068
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seen,knn_and_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,seen,knn_and_v8,80,28,52,18,3,0.6428571428571429,0.057692307692307696,0.8571428571428571,0.7925824175824175,0.7843406593406593,33.0,18,0.6428571428571429,3,18,0.6428571428571429,3,18,0.6428571428571429,3,18,0.6428571428571429,3,18,0.6428571428571429,1,18,0.6428571428571429,0,2,0.07142857142857142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.057692307692307696,0.6428571428571429,0.057692307692307696
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,seen,knn_and_v8,80,5,75,4,0,0.8,0.0,1.0,0.9,0.7884615384615385,37.5,4,0.8,0,4,0.8,0,4,0.8,0,4,0.8,0,4,0.8,0,2,0.4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,seen,knn_and_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,seen,knn_and_v8,80,1,79,1,3,1.0,0.0379746835443038,0.25,0.9810126582278481,0.28846153846153844,14.0,1,1.0,3,1,1.0,3,1,1.0,3,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02531645569620253,1.0,0.0379746835443038,1.0,0.0379746835443038,1.0,0.0379746835443038
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,seen,knn_and_v8,80,8,72,3,1,0.375,0.013888888888888888,0.75,0.6805555555555556,0.9014423076923077,32.0,3,0.375,1,3,0.375,1,2,0.25,1,2,0.25,1,2,0.25,0,2,0.25,0,2,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.013888888888888888,0.375,0.013888888888888888
libero_long_20260907,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,seen,knn_and_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,unseen,knn_and_v8,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.5961538461538461,30.0,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,1,1,1.0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002506265664160401,0.0,0.002506265664160401,1.0,0.002506265664160401,1.0,0.002506265664160401
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,unseen,knn_and_v8,400,1,399,1,21,1.0,0.05263157894736842,0.045454545454545456,0.9736842105263158,0.8076923076923077,41.0,1,1.0,21,1,1.0,20,1,1.0,20,1,1.0,20,0,0.0,9,0,0.0,4,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042606516290726815,0.0,0.05012531328320802,0.0,0.05263157894736842,1.0,0.05263157894736842
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,unseen,knn_and_v8,400,47,353,33,7,0.7021276595744681,0.019830028328611898,0.825,0.8411488156229281,0.7655482815057284,32.0,33,0.7021276595744681,7,33,0.7021276595744681,6,33,0.7021276595744681,4,33,0.7021276595744681,4,29,0.6170212765957447,3,24,0.5106382978723404,2,17,0.3617021276595745,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084985835694051,0.1702127659574468,0.0169971671388102,0.574468085106383,0.019830028328611898,0.7021276595744681,0.019830028328611898
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seen,knn_or_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,seen,knn_or_v8,80,28,52,20,3,0.7142857142857143,0.057692307692307696,0.8695652173913043,0.8282967032967034,0.7699175824175823,33.5,20,0.7142857142857143,3,20,0.7142857142857143,3,20,0.7142857142857143,3,20,0.7142857142857143,3,19,0.6785714285714286,2,18,0.6428571428571429,0,2,0.07142857142857142,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,0.057692307692307696,0.7142857142857143,0.057692307692307696
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,seen,knn_or_v8,80,5,75,4,0,0.8,0.0,1.0,0.9,0.7923076923076924,37.5,4,0.8,0,4,0.8,0,4,0.8,0,4,0.8,0,4,0.8,0,2,0.4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8,0.0
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,seen,knn_or_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,seen,knn_or_v8,80,1,79,1,3,1.0,0.0379746835443038,0.25,0.9810126582278481,0.36538461538461536,18.0,1,1.0,3,1,1.0,3,1,1.0,3,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012658227848101266,1.0,0.0379746835443038,1.0,0.0379746835443038,1.0,0.0379746835443038
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,seen,knn_or_v8,80,8,72,2,1,0.25,0.013888888888888888,0.6666666666666666,0.6180555555555556,0.9038461538461539,31.0,2,0.25,1,2,0.25,1,2,0.25,1,2,0.25,1,2,0.25,0,2,0.25,0,2,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.013888888888888888,0.25,0.013888888888888888
libero_long_20260907,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,seen,knn_or_v8,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,unseen,knn_or_v8,400,1,399,1,2,1.0,0.005012531328320802,0.3333333333333333,0.9974937343358397,0.5961538461538461,30.0,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012531328320802,0.0,0.005012531328320802,1.0,0.005012531328320802,1.0,0.005012531328320802
libero_long_20260907,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,unseen,knn_or_v8,400,1,399,1,9,1.0,0.022556390977443608,0.1,0.9887218045112782,0.8076923076923077,41.0,1,1.0,9,1,1.0,9,1,1.0,9,1,1.0,9,0,0.0,6,0,0.0,4,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.022556390977443608,0.0,0.022556390977443608,1.0,0.022556390977443608
libero_long_20260907,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,unseen,knn_or_v8,400,47,353,25,3,0.5319148936170213,0.0084985835694051,0.8928571428571429,0.7617081550238081,0.8465630114566284,34.0,25,0.5319148936170213,3,25,0.5319148936170213,3,25,0.5319148936170213,3,24,0.5106382978723404,3,19,0.40425531914893614,3,15,0.3191489361702128,2,6,0.1276595744680851,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056657223796034,0.02127659574468085,0.0084985835694051,0.3829787234042553,0.0084985835694051,0.5319148936170213,0.0084985835694051
libero_long_20260908,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seen,knn10,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7307692307692307,37.0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
libero_long_20260908,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,seen,knn10,80,1,79,1,2,1.0,0.02531645569620253,0.3333333333333333,0.9873417721518988,0.8076923076923077,41.0,1,1.0,2,1,1.0,2,1,1.0,2,1,1.0,2,0,0.0,1,0,0.0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.02531645569620253,1.0,0.02531645569620253
libero_long_20260908,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,seen,knn10,80,0,80,0,0,,0.0,,,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
libero_long_20260908,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,seen,knn10,80,1,79,0,2,0.0,0.02531645569620253,0.0,0.4873417721518987,1.0,,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,2,0,0.0,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.02531645569620253
libero_long_20260908,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,seen,knn10,80,3,77,3,0,1.0,0.0,1.0,1.0,0.608974358974359,30.0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
libero_long_20260908,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,seen,knn10,80,8,72,5,1,0.625,0.013888888888888888,0.8333333333333334,0.8055555555555556,0.8004807692307692,32.0,5,0.625,1,5,0.625,1,5,0.625,1,5,0.625,0,4,0.5,0,3,0.375,0,3,0.375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.013888888888888888,0.5,0.013888888888888888,0.625,0.013888888888888888
libero_long_20260908,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,seen,knn10,80,4,76,4,6,1.0,0.07894736842105263,0.4,0.9605263157894737,0.5288461538461539,27.0,4,1.0,6,4,1.0,5,4,1.0,4,4,1.0,3,4,1.0,3,4,1.0,3,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.02631578947368421,1.0,0.07894736842105263,1.0,0.07894736842105263,1.0,0.07894736842105263
libero_long_20260908,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,unseen,knn10,400,1,399,1,6,1.0,0.015037593984962405,0.14285714285714285,0.9924812030075187,0.5961538461538461,30.0,1,1.0,6,1,1.0,6,1,1.0,6,1,1.0,6,1,1.0,3,1,1.0,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010025062656641603,0.0,0.015037593984962405,1.0,0.015037593984962405,1.0,0.015037593984962405
libero_long_20260908,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,unseen,knn10,400,151,249,133,22,0.8807947019867549,0.08835341365461848,0.8580645161290322,0.8962206441660682,0.7115384615384617,32.0,133,0.8807947019867549,22,133,0.8807947019867549,22,129,0.8543046357615894,22,114,0.7549668874172185,22,102,0.6754966887417219,19,101,0.6688741721854304,11,68,0.4503311258278146,9,0.0,0.0,0.0,0.0,0.046357615894039736,0.024096385542168676,0.046357615894039736,0.0321285140562249,0.12582781456953643,0.03614457831325301,0.6754966887417219,0.08835341365461848,0.8807947019867549,0.08835341365461848
libero_long_20260908,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,unseen,knn10,400,30,370,25,4,0.8333333333333334,0.010810810810810811,0.8620689655172413,0.9112612612612614,0.4820512820512821,15.0,25,0.8333333333333334,4,25,0.8333333333333334,4,25,0.8333333333333334,4,25,0.8333333333333334,4,24,0.8,3,22,0.7333333333333333,2,19,0.6333333333333333,2,0.0,0.0,0.23333333333333334,0.002702702702702703,0.36666666666666664,0.002702702702702703,0.6333333333333333,0.010810810810810811,0.6333333333333333,0.010810810810810811,0.8,0.010810810810810811,0.8333333333333334,0.010810810810810811
libero_long_20260908,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,seen,knn10_persist3,80,1,79,1,0,1.0,0.0,1.0,1.0,0.7307692307692307,37.0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,1,1.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
