split,suite,model,rows,brier,log_loss,auroc,ece10,positives,positive_rate
test_new_noise_seen_init,libero_spatial,moe_unseen_task,12517,0.10434770692180734,0.3773396098274845,0.6235030920435766,0.057918830285009236,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,physical_unseen_task,12517,0.0693872931173221,0.2594976972425907,0.8084597033819845,0.020932262629369466,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,physical_moe_unseen_task,12517,0.06238433066173896,0.2513910062903268,0.8055021329849132,0.02884718589223015,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,task_clock_raw,12517,0.08762611800275456,0.3061118643363162,0.8178752288070559,0.06194791380465407,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,moe_raw,12517,0.07763943406198404,0.2753811743256866,0.8520677198247107,0.050062928806606774,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,physical_raw,12517,0.06153732142693215,0.23346083405120496,0.8523025919249392,0.027073238274357727,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,physical_moe_raw,12517,0.054084309063284396,0.20376336513730872,0.9169072998352972,0.03798507904507682,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,physical_task_clock_raw,12517,0.05116218054527199,0.19605599464813875,0.9236627460135433,0.04747952431894543,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,physical_task_clock_moe_raw,12517,0.04712735026290114,0.18571298853094878,0.930781400051948,0.05185351238147696,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,moe_unseen_task_raw,12517,0.10576648852473328,0.3703597253781059,0.6120185324595964,0.06550639937954505,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,physical_unseen_task_raw,12517,0.07029132895534929,0.2604564715458598,0.806696816450971,0.017832513340228062,10938,0.8738515618758489
test_new_noise_seen_init,libero_spatial,physical_moe_unseen_task_raw,12517,0.06408269255845922,0.24782731534657151,0.8015843748708101,0.025179718066890386,10938,0.8738515618758489
