corpus,suite,task,scene,K,n_fail,n_loop,n_static,n_anyloop,loop_valid,med_nq
grid50x8,libero_goal,put_the_bowl_on_the_plate,37,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,38,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,39,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,40,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,41,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,42,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,43,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,44,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,45,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,46,8,1,1,0,1,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,47,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,48,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_plate,49,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,0,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,1,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,2,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,3,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,4,8,4,0,0,0,1,20.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,5,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,6,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,7,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,8,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,9,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,10,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,11,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,12,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,13,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,14,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,15,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,16,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,17,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,18,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,19,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,20,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,21,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,22,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,23,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,24,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,25,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,26,8,1,0,0,0,1,8.5
grid50x8,libero_goal,put_the_bowl_on_the_stove,27,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,28,8,0,0,0,0,1,9.5
grid50x8,libero_goal,put_the_bowl_on_the_stove,29,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,30,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,31,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,32,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,33,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,34,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,35,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,36,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,37,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,38,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,39,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,40,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,41,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,42,8,1,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,43,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,44,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,45,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,46,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,47,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,48,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_the_stove,49,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,0,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,1,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,2,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,3,8,3,3,2,3,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,4,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,5,8,3,3,3,3,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,6,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,7,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,8,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,9,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,10,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,11,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,12,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,13,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,14,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,15,8,0,0,0,0,1,8.5
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,16,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,17,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,18,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,19,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,20,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,21,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,22,8,3,3,3,3,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,23,8,2,2,2,2,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,24,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,25,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,26,8,0,0,0,0,1,9.5
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,27,8,2,2,1,2,1,8.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,28,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,29,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,30,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,31,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,32,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,33,8,0,0,0,0,1,8.5
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,34,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,35,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,36,8,0,0,0,0,1,8.5
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,37,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,38,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,39,8,1,1,1,1,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,40,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,41,8,1,1,1,1,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,42,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,43,8,0,0,0,0,1,8.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,44,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,45,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,46,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,47,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,48,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_bowl_on_top_of_the_cabinet,49,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,0,8,7,7,0,8,1,30.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,1,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,2,8,1,1,0,1,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,3,8,0,0,0,0,1,9.5
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,4,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,5,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,6,8,0,0,0,0,1,8.5
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,7,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,8,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,9,8,0,0,0,0,1,9.5
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,10,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,11,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,12,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,13,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,14,8,2,2,0,5,1,19.5
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,15,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,16,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,17,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,18,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,19,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,20,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,21,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,22,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,23,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,24,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,25,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,26,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,27,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,28,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,29,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,30,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,31,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,32,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,33,8,0,0,0,0,1,9.5
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,34,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,35,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,36,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,37,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,38,8,0,0,0,0,1,9.5
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,39,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,40,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,41,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,42,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,43,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,44,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,45,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,46,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,47,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,48,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_cream_cheese_in_the_bowl,49,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,0,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,1,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,2,8,0,0,0,0,1,14.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,3,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,4,8,0,0,0,0,1,14.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,5,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,6,8,0,0,0,0,1,12.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,7,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,8,8,0,0,0,0,1,15.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,9,8,0,0,0,0,1,15.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,10,8,0,0,0,0,1,12.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,11,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,12,8,0,0,0,0,1,12.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,13,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,14,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,15,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,16,8,1,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,17,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,18,8,0,0,0,0,1,12.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,19,8,0,0,0,0,1,15.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,20,8,0,0,0,0,1,13.5
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,21,8,0,0,0,0,1,14.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,22,8,0,0,0,0,1,15.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,23,8,0,0,0,0,1,15.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,24,8,0,0,0,0,1,16.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,25,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,26,8,0,0,0,0,1,15.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,27,8,0,0,0,0,1,14.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,28,8,0,0,0,0,1,14.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,29,8,0,0,0,0,1,15.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,30,8,1,1,0,1,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,31,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,32,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,33,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,34,8,0,0,0,0,1,13.5
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,35,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,36,8,0,0,0,0,1,15.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,37,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,38,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,39,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,40,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,41,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,42,8,0,0,0,0,1,14.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,43,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,44,8,0,0,0,0,1,14.5
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,45,8,0,0,0,0,1,13.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,46,8,0,0,0,0,1,12.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,47,8,1,0,0,0,1,12.0
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,48,8,0,0,0,0,1,13.5
grid50x8,libero_goal,put_the_wine_bottle_on_the_rack,49,8,0,0,0,0,1,12.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,0,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,1,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,2,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,3,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,4,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,5,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,6,8,0,0,0,0,1,11.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,7,8,0,0,0,0,1,11.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,8,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,9,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,10,8,1,1,1,1,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,11,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,12,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,13,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,14,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,15,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,16,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,17,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,18,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,19,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,20,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,21,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,22,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,23,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,24,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,25,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,26,8,1,1,0,1,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,27,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,28,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,29,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,30,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,31,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,32,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,33,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,34,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,35,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,36,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,37,8,0,0,0,0,1,9.5
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,38,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,39,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,40,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,41,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,42,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,43,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,44,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,45,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,46,8,0,0,0,0,1,10.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,47,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,48,8,0,0,0,0,1,9.0
grid50x8,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,49,8,0,0,0,0,1,9.0
grid50x8,libero_goal,turn_on_the_stove,0,8,0,0,0,0,1,9.0
grid50x8,libero_goal,turn_on_the_stove,1,8,0,0,0,0,1,7.0
grid50x8,libero_goal,turn_on_the_stove,2,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,3,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,4,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,5,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,6,8,0,0,0,0,1,9.0
grid50x8,libero_goal,turn_on_the_stove,7,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,8,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,9,8,0,0,0,0,1,7.0
grid50x8,libero_goal,turn_on_the_stove,10,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,11,8,0,0,0,0,1,9.0
grid50x8,libero_goal,turn_on_the_stove,12,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,13,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,14,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,15,8,0,0,0,0,1,7.0
grid50x8,libero_goal,turn_on_the_stove,16,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,17,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,18,8,0,0,0,0,1,7.0
grid50x8,libero_goal,turn_on_the_stove,19,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,20,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,21,8,0,0,0,0,1,8.0
grid50x8,libero_goal,turn_on_the_stove,22,8,0,0,0,0,1,7.0
grid50x8,libero_goal,turn_on_the_stove,23,8,0,0,0,0,1,7.0
grid50x8,libero_goal,turn_on_the_stove,24,8,0,0,0,0,1,8.0
