sample,fold,suite,scope,method,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query,tp_lead0,recall_lead0,legacy_filtered_fp_lead0,tp_lead2,recall_lead2,legacy_filtered_fp_lead2,tp_lead4,recall_lead4,legacy_filtered_fp_lead4,tp_lead8,recall_lead8,legacy_filtered_fp_lead8,tp_lead12,recall_lead12,legacy_filtered_fp_lead12,tp_lead16,recall_lead16,legacy_filtered_fp_lead16,tp_lead20,recall_lead20,legacy_filtered_fp_lead20,recall_by_q7,fpr_by_q7,recall_by_q10,fpr_by_q10,recall_by_q14,fpr_by_q14,recall_by_q21,fpr_by_q21,recall_by_q29,fpr_by_q29,recall_by_q39,fpr_by_q39,recall_by_q51,fpr_by_q51
all_test_rows,libero_spatial_20260907,libero_spatial,unseen,knn10,1200,22,1178,22,56,1.0,0.04753820033955857,0.28205128205128205,0.9762308998302207,0.5847107438016528,11.5,22,1.0,56,22,1.0,30,22,1.0,3,21,0.9545454545454546,1,3,0.13636363636363635,0,0,0.0,0,0,0.0,0,0.0,0.0,0.13636363636363635,0.03395585738539898,0.9545454545454546,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857
all_test_rows,libero_spatial_20260907,libero_spatial,seen,knn12_v8,560,20,540,20,6,1.0,0.011111111111111112,0.7692307692307693,0.9944444444444445,0.6363636363636365,13.0,20,1.0,6,20,1.0,5,20,1.0,1,15,0.75,0,1,0.05,0,0,0.0,0,0,0.0,0,0.0,0.0,0.05,0.003703703703703704,0.75,0.009259259259259259,1.0,0.011111111111111112,1.0,0.011111111111111112,1.0,0.011111111111111112,1.0,0.011111111111111112
all_test_rows,libero_spatial_20260907,libero_spatial,unseen,knn12_v8,1200,22,1178,22,26,1.0,0.022071307300509338,0.4583333333333333,0.9889643463497453,0.5909090909090909,12.0,22,1.0,26,22,1.0,7,22,1.0,3,22,1.0,2,1,0.045454545454545456,0,0,0.0,0,0,0.0,0,0.0,0.0,0.045454545454545456,0.00933786078098472,1.0,0.022071307300509338,1.0,0.022071307300509338,1.0,0.022071307300509338,1.0,0.022071307300509338,1.0,0.022071307300509338
historical_coverage,libero_spatial_20260907,libero_spatial,seen,knn10_cross_task,560,20,540,20,1,1.0,0.001851851851851852,0.9523809523809523,0.9990740740740741,0.6931818181818181,14.0,20,1.0,1,20,1.0,1,20,1.0,0,13,0.65,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.65,0.0,1.0,0.001851851851851852,1.0,0.001851851851851852,1.0,0.001851851851851852,1.0,0.001851851851851852
historical_coverage,libero_spatial_20260907,libero_spatial,unseen,knn10_cross_task,1200,22,1178,22,3,1.0,0.0025466893039049238,0.88,0.9987266553480475,0.6797520661157024,14.0,22,1.0,3,21,0.9545454545454546,2,21,0.9545454545454546,2,16,0.7272727272727273,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238
historical_coverage,libero_spatial_20260907,libero_spatial,seen,knn12_cross_task,560,20,540,20,2,1.0,0.003703703703703704,0.9090909090909091,0.9981481481481481,0.6636363636363637,13.0,20,1.0,2,20,1.0,2,20,1.0,0,15,0.75,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.75,0.001851851851851852,1.0,0.003703703703703704,1.0,0.003703703703703704,1.0,0.003703703703703704,1.0,0.003703703703703704
historical_coverage,libero_spatial_20260907,libero_spatial,unseen,knn12_cross_task,1200,22,1178,22,6,1.0,0.0050933786078098476,0.7857142857142857,0.9974533106960951,0.6301652892561983,13.0,22,1.0,6,22,1.0,2,22,1.0,2,21,0.9545454545454546,1,1,0.045454545454545456,0,0,0.0,0,0,0.0,0,0.0,0.0,0.045454545454545456,0.001697792869269949,0.9545454545454546,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476
historical_coverage,libero_spatial_20260907,libero_spatial,seen,knn10,560,20,540,20,7,1.0,0.012962962962962963,0.7407407407407407,0.9935185185185185,0.640909090909091,13.0,20,1.0,7,20,1.0,4,20,1.0,2,17,0.85,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.001851851851851852,0.85,0.011111111111111112,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963,1.0,0.012962962962962963
historical_coverage,libero_spatial_20260907,libero_spatial,unseen,knn10,1200,22,1178,22,56,1.0,0.04753820033955857,0.28205128205128205,0.9762308998302207,0.5847107438016528,11.5,22,1.0,56,22,1.0,30,22,1.0,3,21,0.9545454545454546,1,3,0.13636363636363635,0,0,0.0,0,0,0.0,0,0.0,0.0,0.13636363636363635,0.03395585738539898,0.9545454545454546,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857,1.0,0.04753820033955857
historical_coverage,libero_spatial_20260907,libero_spatial,seen,knn12_v8,560,20,540,20,6,1.0,0.011111111111111112,0.7692307692307693,0.9944444444444445,0.6363636363636365,13.0,20,1.0,6,20,1.0,5,20,1.0,1,15,0.75,0,1,0.05,0,0,0.0,0,0,0.0,0,0.0,0.0,0.05,0.003703703703703704,0.75,0.009259259259259259,1.0,0.011111111111111112,1.0,0.011111111111111112,1.0,0.011111111111111112,1.0,0.011111111111111112
historical_coverage,libero_spatial_20260907,libero_spatial,unseen,knn12_v8,1200,22,1178,22,26,1.0,0.022071307300509338,0.4583333333333333,0.9889643463497453,0.5909090909090909,12.0,22,1.0,26,22,1.0,7,22,1.0,3,22,1.0,2,1,0.045454545454545456,0,0,0.0,0,0,0.0,0,0.0,0.0,0.045454545454545456,0.00933786078098472,1.0,0.022071307300509338,1.0,0.022071307300509338,1.0,0.022071307300509338,1.0,0.022071307300509338,1.0,0.022071307300509338
historical_coverage,libero_spatial_20260907,libero_spatial,seen,v8_frozen,560,20,540,20,0,1.0,0.0,1.0,1.0,0.9022727272727273,19.0,20,1.0,0,16,0.8,0,6,0.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
historical_coverage,libero_spatial_20260907,libero_spatial,unseen,v8_frozen,1200,22,1178,20,2,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.9536965581108197,0.8181818181818182,16.0,20,0.9090909090909091,2,18,0.8181818181818182,2,16,0.7272727272727273,2,1,0.045454545454545456,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0008488964346349745,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949
historical_coverage,libero_spatial_20260907,libero_spatial,seen,knn10_cross_task_or_v8_frozen,560,20,540,20,1,1.0,0.001851851851851852,0.9523809523809523,0.9990740740740741,0.6931818181818181,14.0,20,1.0,1,20,1.0,1,20,1.0,0,13,0.65,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.65,0.0,1.0,0.001851851851851852,1.0,0.001851851851851852,1.0,0.001851851851851852,1.0,0.001851851851851852
historical_coverage,libero_spatial_20260907,libero_spatial,unseen,knn10_cross_task_or_v8_frozen,1200,22,1178,22,3,1.0,0.0025466893039049238,0.88,0.9987266553480475,0.6797520661157024,14.0,22,1.0,3,21,0.9545454545454546,2,21,0.9545454545454546,2,16,0.7272727272727273,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238
historical_coverage,libero_spatial_20260907,libero_spatial,seen,knn12_cross_task_or_v8_frozen,560,20,540,20,2,1.0,0.003703703703703704,0.9090909090909091,0.9981481481481481,0.6636363636363637,13.0,20,1.0,2,20,1.0,2,20,1.0,0,15,0.75,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.75,0.001851851851851852,1.0,0.003703703703703704,1.0,0.003703703703703704,1.0,0.003703703703703704,1.0,0.003703703703703704
historical_coverage,libero_spatial_20260907,libero_spatial,unseen,knn12_cross_task_or_v8_frozen,1200,22,1178,22,6,1.0,0.0050933786078098476,0.7857142857142857,0.9974533106960951,0.6301652892561983,13.0,22,1.0,6,22,1.0,2,22,1.0,2,21,0.9545454545454546,1,1,0.045454545454545456,0,0,0.0,0,0,0.0,0,0.0,0.0,0.045454545454545456,0.001697792869269949,0.9545454545454546,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476
historical_coverage,libero_spatial_20260907,libero_spatial,seen,v82_frozen,560,20,540,20,0,1.0,0.0,1.0,1.0,0.8840909090909091,19.0,20,1.0,0,17,0.85,0,7,0.35,0,2,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
historical_coverage,libero_spatial_20260907,libero_spatial,unseen,v82_frozen,1200,22,1178,20,2,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.9536965581108197,0.8119834710743802,16.0,20,0.9090909090909091,2,18,0.8181818181818182,2,16,0.7272727272727273,2,3,0.13636363636363635,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0008488964346349745,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949,0.9090909090909091,0.001697792869269949
historical_coverage,libero_spatial_20260907,libero_spatial,seen,knn10_cross_task_or_v82_frozen,560,20,540,20,1,1.0,0.001851851851851852,0.9523809523809523,0.9990740740740741,0.6931818181818181,14.0,20,1.0,1,20,1.0,1,20,1.0,0,13,0.65,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.65,0.0,1.0,0.001851851851851852,1.0,0.001851851851851852,1.0,0.001851851851851852,1.0,0.001851851851851852
historical_coverage,libero_spatial_20260907,libero_spatial,unseen,knn10_cross_task_or_v82_frozen,1200,22,1178,22,3,1.0,0.0025466893039049238,0.88,0.9987266553480475,0.6797520661157024,14.0,22,1.0,3,21,0.9545454545454546,2,21,0.9545454545454546,2,16,0.7272727272727273,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.7272727272727273,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238,1.0,0.0025466893039049238
historical_coverage,libero_spatial_20260907,libero_spatial,seen,knn12_cross_task_or_v82_frozen,560,20,540,20,2,1.0,0.003703703703703704,0.9090909090909091,0.9981481481481481,0.6636363636363637,13.0,20,1.0,2,20,1.0,2,20,1.0,0,15,0.75,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.75,0.001851851851851852,1.0,0.003703703703703704,1.0,0.003703703703703704,1.0,0.003703703703703704,1.0,0.003703703703703704
historical_coverage,libero_spatial_20260907,libero_spatial,unseen,knn12_cross_task_or_v82_frozen,1200,22,1178,22,6,1.0,0.0050933786078098476,0.7857142857142857,0.9974533106960951,0.6301652892561983,13.0,22,1.0,6,22,1.0,2,22,1.0,2,21,0.9545454545454546,1,1,0.045454545454545456,0,0,0.0,0,0,0.0,0,0.0,0.0,0.045454545454545456,0.001697792869269949,0.9545454545454546,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476,1.0,0.0050933786078098476
all_test_rows,libero_spatial_20260908,libero_spatial,seen,knn10_cross_task,560,18,542,17,2,0.9444444444444444,0.0036900369003690036,0.8947368421052632,0.9703772037720377,0.8181818181818181,17.0,17,0.9444444444444444,2,14,0.7777777777777778,2,12,0.6666666666666666,2,4,0.2222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0036900369003690036,0.9444444444444444,0.0036900369003690036,0.9444444444444444,0.0036900369003690036,0.9444444444444444,0.0036900369003690036,0.9444444444444444,0.0036900369003690036
all_test_rows,libero_spatial_20260908,libero_spatial,unseen,knn10_cross_task,1200,56,1144,56,2,1.0,0.0017482517482517483,0.9655172413793104,0.9991258741258742,0.8060064935064934,17.0,56,1.0,2,54,0.9642857142857143,2,45,0.8035714285714286,0,12,0.21428571428571427,0,1,0.017857142857142856,0,0,0.0,0,0,0.0,0,0.0,0.0,0.017857142857142856,0.0,0.21428571428571427,0.0008741258741258741,1.0,0.0017482517482517483,1.0,0.0017482517482517483,1.0,0.0017482517482517483,1.0,0.0017482517482517483
all_test_rows,libero_spatial_20260908,libero_spatial,seen,knn12_cross_task,560,18,542,17,1,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.9712997129971299,0.803030303030303,17.0,17,0.9444444444444444,1,16,0.8888888888888888,1,13,0.7222222222222222,1,4,0.2222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018
all_test_rows,libero_spatial_20260908,libero_spatial,unseen,knn12_cross_task,1200,56,1144,56,3,1.0,0.0026223776223776225,0.9491525423728814,0.9986888111888111,0.7516233766233765,15.5,56,1.0,3,55,0.9821428571428571,1,46,0.8214285714285714,0,24,0.42857142857142855,0,3,0.05357142857142857,0,0,0.0,0,0,0.0,0,0.0,0.0,0.05357142857142857,0.0017482517482517483,0.42857142857142855,0.0017482517482517483,1.0,0.0026223776223776225,1.0,0.0026223776223776225,1.0,0.0026223776223776225,1.0,0.0026223776223776225
all_test_rows,libero_spatial_20260908,libero_spatial,seen,knn10,560,18,542,18,7,1.0,0.012915129151291513,0.72,0.9935424354243543,0.6616161616161615,13.5,18,1.0,7,18,1.0,3,18,1.0,2,13,0.7222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005535055350553505,0.7222222222222222,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513
all_test_rows,libero_spatial_20260908,libero_spatial,unseen,knn10,1200,56,1144,56,32,1.0,0.027972027972027972,0.6363636363636364,0.986013986013986,0.6168831168831169,12.0,56,1.0,32,56,1.0,25,56,1.0,7,47,0.8392857142857143,0,7,0.125,0,0,0.0,0,0,0.0,0,0.0,0.0,0.125,0.017482517482517484,0.8392857142857143,0.027097902097902096,1.0,0.027972027972027972,1.0,0.027972027972027972,1.0,0.027972027972027972,1.0,0.027972027972027972
all_test_rows,libero_spatial_20260908,libero_spatial,seen,knn12_v8,560,18,542,18,7,1.0,0.012915129151291513,0.72,0.9935424354243543,0.6590909090909092,13.0,18,1.0,7,18,1.0,4,18,1.0,3,13,0.7222222222222222,3,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0036900369003690036,0.0,0.007380073800738007,0.7222222222222222,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513
all_test_rows,libero_spatial_20260908,libero_spatial,unseen,knn12_v8,1200,56,1144,56,55,1.0,0.04807692307692308,0.5045045045045045,0.9759615384615384,0.6095779220779222,12.0,56,1.0,55,56,1.0,34,56,1.0,6,44,0.7857142857142857,0,18,0.32142857142857145,0,0,0.0,0,0,0.0,0,0.0,0.0008741258741258741,0.32142857142857145,0.02972027972027972,0.7857142857142857,0.0472027972027972,1.0,0.04807692307692308,1.0,0.04807692307692308,1.0,0.04807692307692308,1.0,0.04807692307692308
historical_coverage,libero_spatial_20260908,libero_spatial,seen,knn10_cross_task,560,18,542,17,2,0.9444444444444444,0.0036900369003690036,0.8947368421052632,0.9703772037720377,0.8181818181818181,17.0,17,0.9444444444444444,2,14,0.7777777777777778,2,12,0.6666666666666666,2,4,0.2222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0036900369003690036,0.9444444444444444,0.0036900369003690036,0.9444444444444444,0.0036900369003690036,0.9444444444444444,0.0036900369003690036,0.9444444444444444,0.0036900369003690036
historical_coverage,libero_spatial_20260908,libero_spatial,unseen,knn10_cross_task,1200,56,1144,56,2,1.0,0.0017482517482517483,0.9655172413793104,0.9991258741258742,0.8060064935064934,17.0,56,1.0,2,54,0.9642857142857143,2,45,0.8035714285714286,0,12,0.21428571428571427,0,1,0.017857142857142856,0,0,0.0,0,0,0.0,0,0.0,0.0,0.017857142857142856,0.0,0.21428571428571427,0.0008741258741258741,1.0,0.0017482517482517483,1.0,0.0017482517482517483,1.0,0.0017482517482517483,1.0,0.0017482517482517483
historical_coverage,libero_spatial_20260908,libero_spatial,seen,knn12_cross_task,560,18,542,17,1,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.9712997129971299,0.803030303030303,17.0,17,0.9444444444444444,1,16,0.8888888888888888,1,13,0.7222222222222222,1,4,0.2222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018
historical_coverage,libero_spatial_20260908,libero_spatial,unseen,knn12_cross_task,1200,56,1144,56,3,1.0,0.0026223776223776225,0.9491525423728814,0.9986888111888111,0.7516233766233765,15.5,56,1.0,3,55,0.9821428571428571,1,46,0.8214285714285714,0,24,0.42857142857142855,0,3,0.05357142857142857,0,0,0.0,0,0,0.0,0,0.0,0.0,0.05357142857142857,0.0017482517482517483,0.42857142857142855,0.0017482517482517483,1.0,0.0026223776223776225,1.0,0.0026223776223776225,1.0,0.0026223776223776225,1.0,0.0026223776223776225
historical_coverage,libero_spatial_20260908,libero_spatial,seen,knn10,560,18,542,18,7,1.0,0.012915129151291513,0.72,0.9935424354243543,0.6616161616161615,13.5,18,1.0,7,18,1.0,3,18,1.0,2,13,0.7222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.005535055350553505,0.7222222222222222,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513
historical_coverage,libero_spatial_20260908,libero_spatial,unseen,knn10,1200,56,1144,56,32,1.0,0.027972027972027972,0.6363636363636364,0.986013986013986,0.6168831168831169,12.0,56,1.0,32,56,1.0,25,56,1.0,7,47,0.8392857142857143,0,7,0.125,0,0,0.0,0,0,0.0,0,0.0,0.0,0.125,0.017482517482517484,0.8392857142857143,0.027097902097902096,1.0,0.027972027972027972,1.0,0.027972027972027972,1.0,0.027972027972027972,1.0,0.027972027972027972
historical_coverage,libero_spatial_20260908,libero_spatial,seen,knn12_v8,560,18,542,18,7,1.0,0.012915129151291513,0.72,0.9935424354243543,0.6590909090909092,13.0,18,1.0,7,18,1.0,4,18,1.0,3,13,0.7222222222222222,3,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0036900369003690036,0.0,0.007380073800738007,0.7222222222222222,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513,1.0,0.012915129151291513
historical_coverage,libero_spatial_20260908,libero_spatial,unseen,knn12_v8,1200,56,1144,56,55,1.0,0.04807692307692308,0.5045045045045045,0.9759615384615384,0.6095779220779222,12.0,56,1.0,55,56,1.0,34,56,1.0,6,44,0.7857142857142857,0,18,0.32142857142857145,0,0,0.0,0,0,0.0,0,0.0,0.0008741258741258741,0.32142857142857145,0.02972027972027972,0.7857142857142857,0.0472027972027972,1.0,0.04807692307692308,1.0,0.04807692307692308,1.0,0.04807692307692308,1.0,0.04807692307692308
historical_coverage,libero_spatial_20260908,libero_spatial,seen,v8_frozen,560,18,542,16,1,0.8888888888888888,0.0018450184501845018,0.9411764705882353,0.9435219352193521,0.8863636363636364,18.5,16,0.8888888888888888,1,15,0.8333333333333334,1,8,0.4444444444444444,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0018450184501845018,0.8888888888888888,0.0018450184501845018,0.8888888888888888,0.0018450184501845018,0.8888888888888888,0.0018450184501845018
historical_coverage,libero_spatial_20260908,libero_spatial,unseen,v8_frozen,1200,56,1144,49,0,0.875,0.0,1.0,0.9375,0.8961038961038962,19.0,49,0.875,0,41,0.7321428571428571,0,17,0.30357142857142855,0,3,0.05357142857142857,0,1,0.017857142857142856,0,0,0.0,0,0,0.0,0,0.0,0.0,0.017857142857142856,0.0,0.05357142857142857,0.0,0.875,0.0,0.875,0.0,0.875,0.0,0.875,0.0
historical_coverage,libero_spatial_20260908,libero_spatial,seen,knn10_cross_task_or_v8_frozen,560,18,542,18,2,1.0,0.0036900369003690036,0.9,0.9981549815498155,0.8030303030303031,17.0,18,1.0,2,16,0.8888888888888888,2,14,0.7777777777777778,2,4,0.2222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0036900369003690036,1.0,0.0036900369003690036,1.0,0.0036900369003690036,1.0,0.0036900369003690036,1.0,0.0036900369003690036
historical_coverage,libero_spatial_20260908,libero_spatial,unseen,knn10_cross_task_or_v8_frozen,1200,56,1144,56,2,1.0,0.0017482517482517483,0.9655172413793104,0.9991258741258742,0.7962662337662337,17.0,56,1.0,2,54,0.9642857142857143,2,46,0.8214285714285714,0,13,0.23214285714285715,0,2,0.03571428571428571,0,0,0.0,0,0,0.0,0,0.0,0.0,0.03571428571428571,0.0,0.23214285714285715,0.0008741258741258741,1.0,0.0017482517482517483,1.0,0.0017482517482517483,1.0,0.0017482517482517483,1.0,0.0017482517482517483
historical_coverage,libero_spatial_20260908,libero_spatial,seen,knn12_cross_task_or_v8_frozen,560,18,542,17,1,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.9712997129971299,0.8005050505050505,17.0,17,0.9444444444444444,1,16,0.8888888888888888,1,14,0.7777777777777778,1,4,0.2222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018
historical_coverage,libero_spatial_20260908,libero_spatial,unseen,knn12_cross_task_or_v8_frozen,1200,56,1144,56,3,1.0,0.0026223776223776225,0.9491525423728814,0.9986888111888111,0.7516233766233765,15.5,56,1.0,3,55,0.9821428571428571,1,46,0.8214285714285714,0,24,0.42857142857142855,0,3,0.05357142857142857,0,0,0.0,0,0,0.0,0,0.0,0.0,0.05357142857142857,0.0017482517482517483,0.42857142857142855,0.0017482517482517483,1.0,0.0026223776223776225,1.0,0.0026223776223776225,1.0,0.0026223776223776225,1.0,0.0026223776223776225
historical_coverage,libero_spatial_20260908,libero_spatial,seen,v82_frozen,560,18,542,16,1,0.8888888888888888,0.0018450184501845018,0.9411764705882353,0.9435219352193521,0.8762626262626263,18.0,16,0.8888888888888888,1,15,0.8333333333333334,1,9,0.5,1,1,0.05555555555555555,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.8888888888888888,0.0018450184501845018,0.8888888888888888,0.0018450184501845018,0.8888888888888888,0.0018450184501845018,0.8888888888888888,0.0018450184501845018
historical_coverage,libero_spatial_20260908,libero_spatial,unseen,v82_frozen,1200,56,1144,49,0,0.875,0.0,1.0,0.9375,0.8912337662337662,19.0,49,0.875,0,41,0.7321428571428571,0,17,0.30357142857142855,0,5,0.08928571428571429,0,1,0.017857142857142856,0,0,0.0,0,0,0.0,0,0.0,0.0,0.017857142857142856,0.0,0.08928571428571429,0.0,0.875,0.0,0.875,0.0,0.875,0.0,0.875,0.0
historical_coverage,libero_spatial_20260908,libero_spatial,seen,knn10_cross_task_or_v82_frozen,560,18,542,18,2,1.0,0.0036900369003690036,0.9,0.9981549815498155,0.797979797979798,17.0,18,1.0,2,16,0.8888888888888888,2,15,0.8333333333333334,2,4,0.2222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0036900369003690036,1.0,0.0036900369003690036,1.0,0.0036900369003690036,1.0,0.0036900369003690036,1.0,0.0036900369003690036
historical_coverage,libero_spatial_20260908,libero_spatial,unseen,knn10_cross_task_or_v82_frozen,1200,56,1144,56,2,1.0,0.0017482517482517483,0.9655172413793104,0.9991258741258742,0.7954545454545455,17.0,56,1.0,2,54,0.9642857142857143,2,46,0.8214285714285714,0,13,0.23214285714285715,0,2,0.03571428571428571,0,0,0.0,0,0,0.0,0,0.0,0.0,0.03571428571428571,0.0,0.23214285714285715,0.0008741258741258741,1.0,0.0017482517482517483,1.0,0.0017482517482517483,1.0,0.0017482517482517483,1.0,0.0017482517482517483
historical_coverage,libero_spatial_20260908,libero_spatial,seen,knn12_cross_task_or_v82_frozen,560,18,542,17,1,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.9712997129971299,0.7954545454545454,17.0,17,0.9444444444444444,1,16,0.8888888888888888,1,15,0.8333333333333334,1,4,0.2222222222222222,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018,0.9444444444444444,0.0018450184501845018
historical_coverage,libero_spatial_20260908,libero_spatial,unseen,knn12_cross_task_or_v82_frozen,1200,56,1144,56,3,1.0,0.0026223776223776225,0.9491525423728814,0.9986888111888111,0.7516233766233765,15.5,56,1.0,3,55,0.9821428571428571,1,46,0.8214285714285714,0,24,0.42857142857142855,0,3,0.05357142857142857,0,0,0.0,0,0,0.0,0,0.0,0.0,0.05357142857142857,0.0017482517482517483,0.42857142857142855,0.0017482517482517483,1.0,0.0026223776223776225,1.0,0.0026223776223776225,1.0,0.0026223776223776225,1.0,0.0026223776223776225
all_test_rows,libero_spatial_20260909,libero_spatial,seen,knn10_cross_task,560,23,537,23,1,1.0,0.00186219739292365,0.9583333333333334,0.9990689013035382,0.6897233201581028,14.0,23,1.0,1,23,1.0,1,23,1.0,1,13,0.5652173913043478,1,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5652173913043478,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365,1.0,0.00186219739292365
all_test_rows,libero_spatial_20260909,libero_spatial,unseen,knn10_cross_task,1200,50,1150,50,12,1.0,0.010434782608695653,0.8064516129032258,0.9947826086956522,0.7409090909090907,15.0,50,1.0,12,48,0.96,8,44,0.88,7,21,0.42,1,2,0.04,0,0,0.0,0,0,0.0,0,0.0,0.0,0.04,0.004347826086956522,0.42,0.009565217391304347,1.0,0.010434782608695653,1.0,0.010434782608695653,1.0,0.010434782608695653,1.0,0.010434782608695653
