window,threshold_mode,method,alpha,level,group,episodes,failures,successes,tp,fp,fn,tn,recall,fpr,precision,auc_peak_ratio,ap_peak_ratio,auc_peak_raw,ap_peak_raw,auc_endpoint_ratio,auc_endpoint_raw
full,frozen_full,knn20,0.05,fold,libero_long_full_0,2400,74,2326,65,98,9,2228,0.8783783783783784,0.04213241616509028,0.3987730061349693,0.9706548767167856,0.7681225731688794,0.9706548767167856,0.7681225731688794,0.7455497199693245,0.7455497199693245
full,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,66,189,8,2137,0.8918918918918919,0.08125537403267412,0.25882352941176473,0.9629743673165858,0.6015610637064963,0.9629743673165858,0.6015610637064963,0.6963119611442914,0.6963119611442914
full,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,50,15,24,2311,0.6756756756756757,0.006448839208942391,0.7692307692307693,0.9638225930143386,0.791196474251447,0.9638225930143386,0.791196474251447,0.7139213590202411,0.7139213590202411
full,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_0,2400,74,2326,53,21,21,2305,0.7162162162162162,0.009028374892519347,0.7162162162162162,0.974460272826567,0.7936835380980354,0.974460272826567,0.7936835380980354,0.6682566057028655,0.6682566057028655
full,prefix_calibration,knn20,0.05,fold,libero_long_full_0,2400,74,2326,65,98,9,2228,0.8783783783783784,0.04213241616509028,0.3987730061349693,0.9706548767167856,0.7681225731688794,0.9706548767167856,0.7681225731688794,0.7455497199693245,0.7455497199693245
full,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,66,189,8,2137,0.8918918918918919,0.08125537403267412,0.25882352941176473,0.9629743673165858,0.6015610637064963,0.9629743673165858,0.6015610637064963,0.6963119611442914,0.6963119611442914
full,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_0,2400,74,2326,50,15,24,2311,0.6756756756756757,0.006448839208942391,0.7692307692307693,0.9638225930143386,0.791196474251447,0.9638225930143386,0.791196474251447,0.7139213590202411,0.7139213590202411
full,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_0,2400,74,2326,53,21,21,2305,0.7162162162162162,0.009028374892519347,0.7162162162162162,0.974460272826567,0.7936835380980354,0.974460272826567,0.7936835380980354,0.6682566057028655,0.6682566057028655
full,frozen_full,knn20,0.05,fold,libero_long_full_1,2400,355,2045,286,39,69,2006,0.8056338028169014,0.019070904645476772,0.88,0.9821577878026102,0.9173730610418489,0.9821577878026102,0.9173730610418489,0.818583284548366,0.818583284548366
full,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,319,86,36,1959,0.8985915492957747,0.042053789731051346,0.7876543209876543,0.9814552842728744,0.9124174395362556,0.9814552842728744,0.9124174395362556,0.8460690795137574,0.8460690795137574
full,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,251,20,104,2025,0.7070422535211267,0.009779951100244499,0.9261992619926199,0.9828148352215985,0.9194390856303859,0.9828148352215985,0.9194390856303859,0.8836860773442611,0.8836860773442611
full,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_1,2400,355,2045,283,44,72,2001,0.7971830985915493,0.021515892420537898,0.8654434250764526,0.978259581941527,0.9051079622608862,0.978259581941527,0.9051079622608862,0.8821694961947726,0.8821694961947726
full,prefix_calibration,knn20,0.05,fold,libero_long_full_1,2400,355,2045,286,39,69,2006,0.8056338028169014,0.019070904645476772,0.88,0.9821577878026102,0.9173730610418489,0.9821577878026102,0.9173730610418489,0.818583284548366,0.818583284548366
full,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,319,86,36,1959,0.8985915492957747,0.042053789731051346,0.7876543209876543,0.9814552842728744,0.9124174395362556,0.9814552842728744,0.9124174395362556,0.8460690795137574,0.8460690795137574
full,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_1,2400,355,2045,251,20,104,2025,0.7070422535211267,0.009779951100244499,0.9261992619926199,0.9828148352215985,0.9194390856303859,0.9828148352215985,0.9194390856303859,0.8836860773442611,0.8836860773442611
full,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_1,2400,355,2045,283,44,72,2001,0.7971830985915493,0.021515892420537898,0.8654434250764526,0.978259581941527,0.9051079622608862,0.978259581941527,0.9051079622608862,0.8821694961947726,0.8821694961947726
full,frozen_full,knn20,0.05,fold,libero_long_full_2,2400,105,2295,75,19,30,2276,0.7142857142857143,0.008278867102396514,0.7978723404255319,0.9920987654320987,0.8588155822896849,0.9920987654320987,0.8588155822896849,0.9730386969602656,0.9730386969602656
full,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,63,11,42,2284,0.6,0.004793028322440087,0.8513513513513513,0.990218902375765,0.8573154298728227,0.990218902375765,0.8573154298728227,0.9441560327834837,0.9441560327834837
full,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,85,32,20,2263,0.8095238095238095,0.013943355119825708,0.7264957264957265,0.9909866168689697,0.8333541845564703,0.9909866168689697,0.8333541845564703,0.9785662413113394,0.9785662413113394
full,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_2,2400,105,2295,64,14,41,2281,0.6095238095238096,0.006100217864923747,0.8205128205128205,0.9900321610125532,0.8332186087846776,0.9900321610125532,0.8332186087846776,0.9408444859425252,0.9408444859425252
full,prefix_calibration,knn20,0.05,fold,libero_long_full_2,2400,105,2295,75,19,30,2276,0.7142857142857143,0.008278867102396514,0.7978723404255319,0.9920987654320987,0.8588155822896849,0.9920987654320987,0.8588155822896849,0.9730386969602656,0.9730386969602656
full,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,63,11,42,2284,0.6,0.004793028322440087,0.8513513513513513,0.990218902375765,0.8573154298728227,0.990218902375765,0.8573154298728227,0.9441560327834837,0.9441560327834837
full,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_2,2400,105,2295,85,32,20,2263,0.8095238095238095,0.013943355119825708,0.7264957264957265,0.9909866168689697,0.8333541845564703,0.9909866168689697,0.8333541845564703,0.9785662413113394,0.9785662413113394
full,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_2,2400,105,2295,64,14,41,2281,0.6095238095238096,0.006100217864923747,0.8205128205128205,0.9900321610125532,0.8332186087846776,0.9900321610125532,0.8332186087846776,0.9408444859425252,0.9408444859425252
full,frozen_full,knn20,0.05,fold,libero_long_full_3,800,7,793,4,3,3,790,0.5714285714285714,0.0037831021437578815,0.5714285714285714,0.9897315798955144,0.45357325725989317,0.9897315798955144,0.45357325725989317,0.894973878580436,0.894973878580436
full,frozen_full,c32_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,2,6,5,787,0.2857142857142857,0.007566204287515763,0.25,0.970275626013331,0.2767179910037053,0.970275626013331,0.2767179910037053,0.7861646550171141,0.7861646550171141
full,frozen_full,c4_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,4,3,3,790,0.5714285714285714,0.0037831021437578815,0.5714285714285714,0.9913529093856962,0.44009826152683296,0.9913529093856962,0.44009826152683296,0.9960367501351108,0.9960367501351108
full,frozen_full,c4_assigned_radius,0.05,fold,libero_long_full_3,800,7,793,5,3,2,790,0.7142857142857143,0.0037831021437578815,0.625,0.9765807962529274,0.4370702334988049,0.9765807962529274,0.4370702334988049,0.9974779319041615,0.9974779319041615
full,prefix_calibration,knn20,0.05,fold,libero_long_full_3,800,7,793,4,3,3,790,0.5714285714285714,0.0037831021437578815,0.5714285714285714,0.9897315798955144,0.45357325725989317,0.9897315798955144,0.45357325725989317,0.894973878580436,0.894973878580436
full,prefix_calibration,c32_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,2,6,5,787,0.2857142857142857,0.007566204287515763,0.25,0.970275626013331,0.2767179910037053,0.970275626013331,0.2767179910037053,0.7861646550171141,0.7861646550171141
full,prefix_calibration,c4_centroid_distance,0.05,fold,libero_long_full_3,800,7,793,4,3,3,790,0.5714285714285714,0.0037831021437578815,0.5714285714285714,0.9913529093856962,0.44009826152683296,0.9913529093856962,0.44009826152683296,0.9960367501351108,0.9960367501351108
full,prefix_calibration,c4_assigned_radius,0.05,fold,libero_long_full_3,800,7,793,5,3,2,790,0.7142857142857143,0.0037831021437578815,0.625,0.9765807962529274,0.4370702334988049,0.9765807962529274,0.4370702334988049,0.9974779319041615,0.9974779319041615
full,frozen_full,knn20,0.05,cohort,A,4000,267,3733,214,75,53,3658,0.8014981273408239,0.02009107956067506,0.740484429065744,0.983414450126466,0.857735451222797,0.980135666206152,0.8393360327957362,0.8395813831692437,0.8303440014206726
full,frozen_full,c32_centroid_distance,0.05,cohort,A,4000,267,3733,226,140,41,3593,0.846441947565543,0.037503348513260114,0.6174863387978142,0.9797704650595809,0.8238389993992455,0.9784200234571507,0.8133562959061537,0.8464941191579102,0.8242640043101761
full,frozen_full,c4_centroid_distance,0.05,cohort,A,4000,267,3733,187,36,80,3697,0.700374531835206,0.00964371818912403,0.8385650224215246,0.9824051304741294,0.8568875029887284,0.9791253432539624,0.8211547613699759,0.8580732027638904,0.8559572433734552
full,frozen_full,c4_assigned_radius,0.05,cohort,A,4000,267,3733,199,40,68,3693,0.7453183520599251,0.010715242432360031,0.8326359832635983,0.9847367993330063,0.862746694007727,0.9846675716431341,0.8616792996503274,0.8429675201738518,0.8403529207563677
full,prefix_calibration,knn20,0.05,cohort,A,4000,267,3733,214,75,53,3658,0.8014981273408239,0.02009107956067506,0.740484429065744,0.983414450126466,0.857735451222797,0.980135666206152,0.8393360327957362,0.8395813831692437,0.8303440014206726
full,prefix_calibration,c32_centroid_distance,0.05,cohort,A,4000,267,3733,226,140,41,3593,0.846441947565543,0.037503348513260114,0.6174863387978142,0.9797704650595809,0.8238389993992455,0.9784200234571507,0.8133562959061537,0.8464941191579102,0.8242640043101761
full,prefix_calibration,c4_centroid_distance,0.05,cohort,A,4000,267,3733,187,36,80,3697,0.700374531835206,0.00964371818912403,0.8385650224215246,0.9824051304741294,0.8568875029887284,0.9791253432539624,0.8211547613699759,0.8580732027638904,0.8559572433734552
full,prefix_calibration,c4_assigned_radius,0.05,cohort,A,4000,267,3733,199,40,68,3693,0.7453183520599251,0.010715242432360031,0.8326359832635983,0.9847367993330063,0.862746694007727,0.9846675716431341,0.8616792996503274,0.8429675201738518,0.8403529207563677
full,frozen_full,knn20,0.05,cohort,B,4000,274,3726,216,84,58,3642,0.7883211678832117,0.02254428341384863,0.72,0.9798133847377474,0.8438498551399728,0.9751969784234674,0.8158954899144139,0.831887584188441,0.820566467239481
full,frozen_full,c32_centroid_distance,0.05,cohort,B,4000,274,3726,224,152,50,3574,0.8175182481751825,0.04079441760601181,0.5957446808510638,0.9753341091011671,0.8011307305336055,0.9739383147031513,0.7844755468377282,0.8466683122347991,0.823712636787851
full,frozen_full,c4_centroid_distance,0.05,cohort,B,4000,274,3726,203,34,71,3692,0.7408759124087592,0.00912506709608159,0.8565400843881856,0.9816225301785442,0.8683001831679127,0.9748071354968636,0.7954920985895327,0.8511211412406801,0.8471130074324826
full,frozen_full,c4_assigned_radius,0.05,cohort,B,4000,274,3726,206,42,68,3684,0.7518248175182481,0.011272141706924315,0.8306451612903226,0.9840908823771407,0.8635371487434732,0.9833797618627831,0.857152656049631,0.840411235312325,0.8371680947847244
full,prefix_calibration,knn20,0.05,cohort,B,4000,274,3726,216,84,58,3642,0.7883211678832117,0.02254428341384863,0.72,0.9798133847377474,0.8438498551399728,0.9751969784234674,0.8158954899144139,0.831887584188441,0.820566467239481
full,prefix_calibration,c32_centroid_distance,0.05,cohort,B,4000,274,3726,224,152,50,3574,0.8175182481751825,0.04079441760601181,0.5957446808510638,0.9753341091011671,0.8011307305336055,0.9739383147031513,0.7844755468377282,0.8466683122347991,0.823712636787851
full,prefix_calibration,c4_centroid_distance,0.05,cohort,B,4000,274,3726,203,34,71,3692,0.7408759124087592,0.00912506709608159,0.8565400843881856,0.9816225301785442,0.8683001831679127,0.9748071354968636,0.7954920985895327,0.8511211412406801,0.8471130074324826
full,prefix_calibration,c4_assigned_radius,0.05,cohort,B,4000,274,3726,206,42,68,3684,0.7518248175182481,0.011272141706924315,0.8306451612903226,0.9840908823771407,0.8635371487434732,0.9833797618627831,0.857152656049631,0.840411235312325,0.8371680947847244
task_common,frozen_full,knn20,0.05,all,all,8000,541,7459,220,84,321,7375,0.4066543438077634,0.01126156321222684,0.7236842105263158,0.8464550138415327,0.5457766781305826,0.8325141085500304,0.5235063658486572,0.7522731164500254,0.7362595125688948
task_common,frozen_full,c32_centroid_distance,0.05,all,all,8000,541,7459,252,173,289,7286,0.4658040665434381,0.02319345756803861,0.5929411764705882,0.8293408773878844,0.4910554061738715,0.8351262936090059,0.45308142527080797,0.7554542775924282,0.744284900400687
task_common,frozen_full,c4_centroid_distance,0.05,all,all,8000,541,7459,182,29,359,7430,0.3364140480591497,0.0038879206327925996,0.8625592417061612,0.8827693671801411,0.557133294821521,0.8450045708901825,0.5325429144614575,0.7905119768722126,0.7628437801323761
task_common,frozen_full,c4_assigned_radius,0.05,all,all,8000,541,7459,181,39,360,7420,0.3345656192236599,0.005228582919962461,0.8227272727272728,0.8435262491019916,0.5506306484902872,0.8377594187720971,0.5483330600845878,0.7729037035238107,0.7687337729681345
task_common,prefix_calibration,knn20,0.05,all,all,8000,541,7459,242,272,299,7187,0.44731977818853974,0.03646601421102024,0.4708171206225681,0.8218264776588914,0.42977062316745523,0.8325141085500304,0.5235063658486572,0.7176240589653506,0.7362595125688948
task_common,prefix_calibration,c32_centroid_distance,0.05,all,all,8000,541,7459,258,270,283,7189,0.47689463955637706,0.03619788175358627,0.48863636363636365,0.8384511856435638,0.39649136339788577,0.8351262936090059,0.45308142527080797,0.7414365506171879,0.744284900400687
task_common,prefix_calibration,c4_centroid_distance,0.05,all,all,8000,541,7459,200,199,341,7260,0.36968576709796674,0.02667917951468025,0.5012531328320802,0.8131887466641422,0.39047798615320173,0.8450045708901825,0.5325429144614575,0.7273308504234735,0.7628437801323761
task_common,prefix_calibration,c4_assigned_radius,0.05,all,all,8000,541,7459,193,92,348,7367,0.3567467652495379,0.01233409304196273,0.6771929824561403,0.8246908113088458,0.49752893092092415,0.8377594187720971,0.5483330600845878,0.7443282674802165,0.7687337729681345
task_common,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.5048101265822785,0.07593624453470274,0.5048101265822785,0.07593624453470274,0.5051898734177216,0.5051898734177216
task_common,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.5006329113924051,0.014560538601252367,0.5006329113924051,0.014560538601252367,0.4726582278481013,0.4726582278481013
task_common,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,1,10,789,0.0,0.0012658227848101266,0.0,0.48911392405063286,0.09415299344190277,0.48911392405063286,0.09415299344190277,0.5481012658227848,0.5481012658227848
task_common,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.48101265822784806,0.013699778883278991,0.48101265822784806,0.013699778883278991,0.569620253164557,0.569620253164557
task_common,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,2,3,8,787,0.2,0.0037974683544303796,0.4,0.5048101265822785,0.07593624453470274,0.5048101265822785,0.07593624453470274,0.5051898734177216,0.5051898734177216
task_common,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.5006329113924051,0.014560538601252367,0.5006329113924051,0.014560538601252367,0.4726582278481013,0.4726582278481013
task_common,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,2,10,788,0.0,0.002531645569620253,0.0,0.48911392405063286,0.09415299344190277,0.48911392405063286,0.09415299344190277,0.5481012658227848,0.5481012658227848
task_common,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.48101265822784806,0.013699778883278991,0.48101265822784806,0.013699778883278991,0.569620253164557,0.569620253164557
task_common,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.9275471698113208,0.14824843214959024,0.9275471698113208,0.14824843214959024,0.7449056603773585,0.7449056603773585
task_common,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.9116981132075472,0.4218068758274944,0.9116981132075472,0.4218068758274944,0.7023899371069183,0.7023899371069183
task_common,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,1,0,4,795,0.2,0.0,1.0,0.9285534591194968,0.2922754329004329,0.9285534591194968,0.2922754329004329,0.6759748427672956,0.6759748427672956
task_common,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,1,0,4,795,0.2,0.0,1.0,0.9323270440251572,0.4261720444097493,0.9323270440251572,0.4261720444097493,0.6319496855345912,0.6319496855345912
task_common,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,2,36,3,759,0.4,0.045283018867924525,0.05263157894736842,0.9275471698113208,0.14824843214959024,0.9275471698113208,0.14824843214959024,0.7449056603773585,0.7449056603773585
task_common,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,2,24,3,771,0.4,0.03018867924528302,0.07692307692307693,0.9116981132075472,0.4218068758274944,0.9116981132075472,0.4218068758274944,0.7023899371069183,0.7023899371069183
