quantity,representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
mobility_allstep,L12,low,0.7,global,305,1232,0.6262833675564682,0.08607559561238036,0.19843851659076123,175,1197,0.12755102040816327,0.5737704918032787,0.12234824159822177,1.621915558397738
mobility_allstep,L12,low,0.75,per_task,333,65,0.6837782340862423,0.004541326067211626,0.8366834170854272,34,46,0.425,0.1021021021021021,0.6081964676018912,1.3756795076177544
mobility_allstep,L12,low,0.75,global,302,1085,0.6201232032854209,0.07580521204499406,0.21773612112472962,156,1036,0.13087248322147652,0.5165562913907285,0.14443827385233074,1.5074683137472022
mobility_allstep,L12,low,0.8,per_task,317,47,0.6509240246406571,0.0032837280793684065,0.8708791208791209,33,32,0.5076923076923077,0.10410094637223975,0.6318366145337139,1.3783296201056927
mobility_allstep,L12,low,0.8,global,290,968,0.5954825462012321,0.06763082512401314,0.23052464228934816,133,917,0.12666666666666668,0.4586206896551724,0.15856037193821287,1.4538603780469057
mobility_allstep,L12,low,0.85,per_task,284,33,0.5831622176591376,0.002305596311045902,0.8958990536277602,33,22,0.6,0.11619718309859155,0.6918915108597553,1.294854814036527
mobility_allstep,L12,low,0.85,global,269,817,0.5523613963039015,0.05708097533710613,0.24769797421731124,95,779,0.10869565217391304,0.35315985130111527,0.17753682533599438,1.3951920890132767
mobility_allstep,L12,low,0.9,per_task,208,19,0.4271047227926078,0.0013274645427233983,0.9162995594713657,32,11,0.7441860465116279,0.15384615384615385,0.6815182685002091,1.344497428495689
mobility_allstep,L12,low,0.9,global,240,496,0.4928131416837782,0.034653811220568716,0.32608695652173914,50,477,0.09487666034155598,0.20833333333333334,0.23371607343722883,1.39522691668581
mobility_allstep,L12,low,0.925,per_task,195,17,0.4004106776180698,0.0011877314329630407,0.9198113207547169,30,9,0.7692307692307693,0.15384615384615385,0.6950457048654575,1.32338249746147
mobility_allstep,L12,low,0.925,global,214,281,0.4394250513347023,0.01963250192133026,0.43232323232323233,30,267,0.10101010101010101,0.14018691588785046,0.30059339605050794,1.4382326358580084
mobility_allstep,L12,low,0.95,per_task,155,12,0.3182751540041068,0.0008383986585621463,0.9281437125748503,28,6,0.8235294117647058,0.18064516129032257,0.6829383739670394,1.3590446048352312
mobility_allstep,L12,low,0.95,global,178,53,0.3655030800821355,0.0037029274086494797,0.7705627705627706,20,44,0.3125,0.11235955056179775,0.4930664297652312,1.5627970675871536
mobility_allstep,L12,low,0.96,per_task,140,11,0.2874743326488706,0.0007685321036819675,0.9271523178807947,27,6,0.8181818181818182,0.19285714285714287,0.6739793502187512,1.3756390571608343
mobility_allstep,L12,low,0.96,global,161,20,0.33059548254620125,0.0013973310976035773,0.8895027624309392,19,14,0.5757575757575758,0.11801242236024845,0.5505344056226665,1.615707852854159
mobility_allstep,L12,low,0.975,per_task,98,6,0.20123203285420946,0.00041919932928107315,0.9423076923076923,11,2,0.8461538461538461,0.11224489795918367,0.7278886944281608,1.2945766289830645
mobility_allstep,L12,low,0.975,global,127,5,0.26078028747433263,0.0003493327744008943,0.9621212121212122,18,1,0.9473684210526315,0.14173228346456693,0.551135701029727,1.7457065661389946
mobility_allstep,L12,low,0.98,per_task,85,4,0.17453798767967146,0.00027946621952071543,0.9550561797752809,9,1,0.9,0.10588235294117647,0.7225281415181273,1.3218255800647176
mobility_allstep,L12,low,0.98,global,119,4,0.24435318275154005,0.00027946621952071543,0.967479674796748,17,1,0.9444444444444444,0.14285714285714285,0.5569836811517542,1.7369982416650933
mobility_allstep,L12,low,0.99,per_task,38,0,0.07802874743326489,0.0,1.0,9,0,1.0,0.23684210526315788,0.6888222707015624,1.4517532933154214
mobility_allstep,L12,low,0.99,global,81,1,0.16632443531827515,6.986655488017886e-05,0.9878048780487805,11,0,1.0,0.13580246913580246,0.6559642737080331,1.5058821305387864
mobility_allstep,L12,low,0.995,per_task,22,0,0.045174537987679675,0.0,1.0,6,0,1.0,0.2727272727272727,0.6355056290313503,1.573550184794144
mobility_allstep,L12,low,0.995,global,34,0,0.06981519507186858,0.0,1.0,2,0,1.0,0.058823529411764705,0.6770319877765881,1.477035085571152
mobility_allstep,L12,high,0.5,per_task,75,646,0.1540041067761807,0.04513379445259554,0.10402219140083217,59,635,0.08501440922190202,0.7866666666666666,0.057872472279824824,1.7974381826624644
mobility_allstep,L12,high,0.5,global,149,4790,0.3059548254620123,0.33466079787605674,0.030168050212593642,146,4780,0.029638652050345108,0.9798657718120806,0.028810159483538655,1.0471323572447022
mobility_allstep,L12,high,0.6,per_task,60,436,0.12320328542094455,0.030461817927757984,0.12096774193548387,46,425,0.09766454352441614,0.7666666666666667,0.06559865449359033,1.8440582793859541
mobility_allstep,L12,high,0.6,global,141,4293,0.28952772073921973,0.29993712010060786,0.031799729364005415,136,4287,0.030748360841058104,0.9645390070921985,0.030546551496965047,1.04102518306084
mobility_allstep,L12,high,0.7,per_task,48,282,0.09856262833675565,0.019702368476210437,0.14545454545454545,34,273,0.11074918566775244,0.7083333333333334,0.07810034869134874,1.862405839305268
mobility_allstep,L12,high,0.7,global,122,3598,0.25051334702258726,0.25137986445888355,0.032795698924731186,118,3598,0.031754574811625406,0.9672131147540983,0.03255819351107623,1.00729479704008
mobility_allstep,L12,high,0.75,per_task,41,227,0.08418891170431211,0.0158597079578006,0.15298507462686567,30,220,0.12,0.7317073170731707,0.07604750196686699,2.011704141097488
mobility_allstep,L12,high,0.75,global,93,3029,0.19096509240246407,0.21162579473206175,0.029788597053171044,91,3029,0.029166666666666667,0.978494623655914,0.03396046048371962,0.87715527495428
mobility_allstep,L12,high,0.8,per_task,36,180,0.07392197125256673,0.012575979878432194,0.16666666666666666,26,174,0.13,0.7222222222222222,0.07861998748347725,2.1199019740583562
mobility_allstep,L12,high,0.8,global,72,1921,0.14784394250513347,0.1342136519248236,0.03612644254892122,68,1921,0.03418803418803419,0.9444444444444444,0.03713890933412641,0.9727383812998825
mobility_allstep,L12,high,0.85,per_task,28,128,0.057494866529774126,0.008942919024662894,0.1794871794871795,21,122,0.14685314685314685,0.75,0.09322534806688776,1.9253044714662817
mobility_allstep,L12,high,0.85,global,48,590,0.09856262833675565,0.04122126737930552,0.07523510971786834,43,590,0.0679304897314376,0.8958333333333334,0.04187522813860926,1.796649548244515
mobility_allstep,L12,high,0.9,per_task,22,69,0.045174537987679675,0.004820792286732341,0.24175824175824176,16,63,0.20253164556962025,0.7272727272727273,0.13791409033102656,1.7529625956127077
mobility_allstep,L12,high,0.9,global,23,161,0.04722792607802875,0.011248515335708796,0.125,19,160,0.10614525139664804,0.8260869565217391,0.05331056903713594,2.3447508112870725
mobility_allstep,L12,high,0.925,per_task,19,41,0.039014373716632446,0.0028645287500873333,0.31666666666666665,13,37,0.26,0.6842105263157895,0.17484291032251953,1.8111495975589489
mobility_allstep,L12,high,0.925,global,13,79,0.026694045174537988,0.00551945783553413,0.14130434782608695,10,79,0.11235955056179775,0.7692307692307693,0.06257263019085552,2.2582452966271096
mobility_allstep,L12,high,0.95,per_task,12,20,0.024640657084188913,0.0013973310976035773,0.375,11,17,0.39285714285714285,0.9166666666666666,0.15975136335489515,2.3473978069715744
mobility_allstep,L12,high,0.95,global,6,36,0.012320328542094456,0.0025151959756864388,0.14285714285714285,4,36,0.1,0.6666666666666666,0.07445568650984231,1.9186867995402679
mobility_allstep,L12,high,0.96,per_task,11,16,0.022587268993839837,0.0011178648780828617,0.4074074074074074,10,13,0.43478260869565216,0.9090909090909091,0.16297591937993344,2.4998012525865816
mobility_allstep,L12,high,0.96,global,6,25,0.012320328542094456,0.0017466638720044715,0.1935483870967742,4,25,0.13793103448275862,0.6666666666666666,0.08483788512841253,2.2813909941745365
mobility_allstep,L12,high,0.975,per_task,9,11,0.018480492813141684,0.0007685321036819675,0.45,8,10,0.4444444444444444,0.8888888888888888,0.1513637052356714,2.9729716202398433
mobility_allstep,L12,high,0.975,global,4,16,0.008213552361396304,0.0011178648780828617,0.2,3,16,0.15789473684210525,0.75,0.08911183013205846,2.2443709180207816
mobility_allstep,L12,high,0.98,per_task,8,9,0.01642710472279261,0.0006287989939216097,0.47058823529411764,8,9,0.47058823529411764,1.0,0.11108564696477262,4.23626497348798
mobility_allstep,L12,high,0.98,global,4,10,0.008213552361396304,0.0006986655488017886,0.2857142857142857,2,10,0.16666666666666666,0.5,0.17275702804914236,1.653850433413404
mobility_allstep,L12,high,0.99,per_task,7,2,0.014373716632443531,0.00013973310976035772,0.7777777777777778,7,2,0.7777777777777778,1.0,0.13489234130388622,5.76591502719636
mobility_allstep,L12,high,0.99,global,1,1,0.002053388090349076,6.986655488017886e-05,0.5,1,1,0.5,1.0,0.06333091856846262,7.895037863053968
mobility_allstep,L12,high,0.995,per_task,3,2,0.006160164271047228,0.00013973310976035772,0.6,3,2,0.6,1.0,0.13269309018802566,4.521712465583565
mobility_allstep,L12,high,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
mobility_allstep,L13,low,0.5,per_task,352,188,0.7227926078028748,0.013134912317473626,0.6518518518518519,41,161,0.20297029702970298,0.11647727272727272,0.4704208565028553,1.3856780430565272
mobility_allstep,L13,low,0.5,global,336,1977,0.6899383983572895,0.1381261789981136,0.14526588845654995,201,1962,0.09292649098474341,0.5982142857142857,0.09231699265068855,1.5735552500741745
mobility_allstep,L13,low,0.6,per_task,347,129,0.7125256673511293,0.009012785579543072,0.7289915966386554,37,99,0.27205882352941174,0.10662824207492795,0.5282830196463332,1.3799262318268142
mobility_allstep,L13,low,0.6,global,318,1483,0.6529774127310062,0.10361210088730524,0.17656857301499168,184,1468,0.11138014527845036,0.5786163522012578,0.10747580643534169,1.6428680916315501
mobility_allstep,L13,low,0.7,per_task,343,92,0.704312114989733,0.006427723048976455,0.7885057471264367,35,68,0.33980582524271846,0.10204081632653061,0.5714932827753717,1.3797288102795826
mobility_allstep,L13,low,0.7,global,305,1113,0.6262833675564682,0.07776147558163907,0.2150916784203103,168,1070,0.13570274636510501,0.5508196721311476,0.13385474781955223,1.606903616973471
mobility_allstep,L13,low,0.75,per_task,336,69,0.6899383983572895,0.004820792286732341,0.8296296296296296,33,49,0.4024390243902439,0.09821428571428571,0.5998012608069487,1.3831742009236174
mobility_allstep,L13,low,0.75,global,302,953,0.6201232032854209,0.06658282680081046,0.24063745019920318,157,899,0.14867424242424243,0.5198675496688742,0.15328835105496588,1.5698352062833256
mobility_allstep,L13,low,0.8,per_task,329,53,0.675564681724846,0.0037029274086494797,0.8612565445026178,33,37,0.4714285714285714,0.10030395136778116,0.6189349267376228,1.3915138850577733
mobility_allstep,L13,low,0.8,global,295,803,0.6057494866529775,0.056102843568783624,0.2686703096539162,131,742,0.15005727376861397,0.4440677966101695,0.17669884015375775,1.5204984334935518
mobility_allstep,L13,low,0.85,per_task,293,39,0.6016427104722792,0.0027247956403269754,0.8825301204819277,30,26,0.5357142857142857,0.10238907849829351,0.6861235102767821,1.286255473341695
mobility_allstep,L13,low,0.85,global,277,635,0.5687885010266941,0.044365262348913574,0.30372807017543857,93,577,0.13880597014925372,0.33574007220216606,0.21186132200125865,1.4336173649177653
mobility_allstep,L13,low,0.9,per_task,223,26,0.45790554414784396,0.0018165304268846503,0.8955823293172691,28,15,0.6511627906976745,0.12556053811659193,0.6806976433510947,1.3156830173647887
mobility_allstep,L13,low,0.9,global,246,431,0.5051334702258727,0.03011248515335709,0.36336779911373707,47,398,0.10561797752808989,0.1910569105691057,0.25846976558774787,1.4058425684236455
mobility_allstep,L13,low,0.925,per_task,194,16,0.39835728952772076,0.0011178648780828617,0.9238095238095239,28,7,0.8,0.14432989690721648,0.6927576479467862,1.3335248287009684
mobility_allstep,L13,low,0.925,global,228,316,0.4681724845995893,0.02207783134213652,0.41911764705882354,31,292,0.09597523219814241,0.13596491228070176,0.29942625917501725,1.3997357753911812
mobility_allstep,L13,low,0.95,per_task,156,13,0.3203285420944558,0.0009082652134423251,0.9230769230769231,28,5,0.8484848484848485,0.1794871794871795,0.6775917375640456,1.3622907008804463
mobility_allstep,L13,low,0.95,global,199,111,0.4086242299794661,0.007755187591699853,0.6419354838709678,22,99,0.18181818181818182,0.11055276381909548,0.42997089572008274,1.4929742693302597
mobility_allstep,L13,low,0.96,per_task,141,8,0.28952772073921973,0.0005589324390414309,0.9463087248322147,27,3,0.9,0.19148936170212766,0.6791034099492415,1.3934677855658906
mobility_allstep,L13,low,0.96,global,175,30,0.3593429158110883,0.0020959966464053656,0.8536585365853658,19,21,0.475,0.10857142857142857,0.5246751396757395,1.627023032028819
mobility_allstep,L13,low,0.975,per_task,101,4,0.20739219712525667,0.00027946621952071543,0.9619047619047619,10,1,0.9090909090909091,0.09900990099009901,0.7454789562055044,1.2903177935442565
mobility_allstep,L13,low,0.975,global,140,5,0.2874743326488706,0.0003493327744008943,0.9655172413793104,17,1,0.9444444444444444,0.12142857142857143,0.547743704916185,1.7627171845398983
mobility_allstep,L13,low,0.98,per_task,85,2,0.17453798767967146,0.00013973310976035772,0.9770114942528736,10,1,0.9090909090909091,0.11764705882352941,0.7192529628079123,1.3583697875065963
mobility_allstep,L13,low,0.98,global,127,3,0.26078028747433263,0.00020959966464053657,0.9769230769230769,15,0,1.0,0.11811023622047244,0.546004716881395,1.78922094758256
mobility_allstep,L13,low,0.99,per_task,46,0,0.0944558521560575,0.0,1.0,8,0,1.0,0.17391304347826086,0.7037114651274756,1.4210369584057472
mobility_allstep,L13,low,0.99,global,93,1,0.19096509240246407,6.986655488017886e-05,0.9893617021276596,8,0,1.0,0.08602150537634409,0.6010579399285281,1.6460338286942933
mobility_allstep,L13,low,0.995,per_task,28,0,0.057494866529774126,0.0,1.0,6,0,1.0,0.21428571428571427,0.6953065474187475,1.4382145597684861
mobility_allstep,L13,low,0.995,global,35,0,0.07186858316221766,0.0,1.0,1,0,1.0,0.02857142857142857,0.7265373672103252,1.3763916972910633
mobility_allstep,L13,high,0.5,per_task,83,602,0.1704312114989733,0.04205966603786767,0.12116788321167883,61,599,0.09242424242424242,0.7349397590361446,0.06447095376494826,1.8794181896771585
mobility_allstep,L13,high,0.5,global,148,4582,0.30390143737166325,0.32012855446097954,0.03128964059196617,140,4580,0.029661016949152543,0.9459459459459459,0.029436530386504716,1.0629527386933828
mobility_allstep,L13,high,0.6,per_task,66,417,0.13552361396303902,0.029134353385034582,0.13664596273291926,52,413,0.11182795698924732,0.7878787878787878,0.06674662911701544,2.0472339133915107
mobility_allstep,L13,high,0.6,global,138,3984,0.28336755646817247,0.2783483546426326,0.033478893740902474,128,3984,0.0311284046692607,0.927536231884058,0.03152482795260253,1.0619849786726157
mobility_allstep,L13,high,0.7,per_task,49,284,0.10061601642710473,0.019842101585970797,0.14714714714714713,38,279,0.11987381703470032,0.7755102040816326,0.07016121804791357,2.0972718439217997
mobility_allstep,L13,high,0.7,global,120,3375,0.2464065708418891,0.23579962272060365,0.034334763948497854,106,3375,0.03045101982189026,0.8833333333333333,0.03488730630220438,0.9841620803589639
mobility_allstep,L13,high,0.75,per_task,41,229,0.08418891170431211,0.01599944106756096,0.15185185185185185,31,223,0.1220472440944882,0.7560975609756098,0.07327051618750206,2.0724823537923105
mobility_allstep,L13,high,0.75,global,100,2962,0.2053388090349076,0.20694473555508977,0.032658393207054215,93,2962,0.03044189852700491,0.93,0.0352792091157574,0.9257121694507431
mobility_allstep,L13,high,0.8,per_task,37,176,0.07597535934291581,0.01229651365891148,0.17370892018779344,28,170,0.1414141414141414,0.7567567567567568,0.0805015092725796,2.1578343282932972
mobility_allstep,L13,high,0.8,global,71,1921,0.1457905544147844,0.1342136519248236,0.0356425702811245,68,1921,0.03418803418803419,0.9577464788732394,0.03688248743674355,0.966381954098253
mobility_allstep,L13,high,0.85,per_task,28,118,0.057494866529774126,0.008244253475861106,0.1917808219178082,22,113,0.16296296296296298,0.7857142857142857,0.08110174518908017,2.3646941440124554
mobility_allstep,L13,high,0.85,global,49,867,0.10061601642710473,0.06057430308111507,0.05349344978165939,43,866,0.047304730473047306,0.8775510204081632,0.04024061568661867,1.329339744656236
mobility_allstep,L13,high,0.9,per_task,24,76,0.049281314168377825,0.005309858170893593,0.24,16,73,0.1797752808988764,0.6666666666666666,0.11097287285744079,2.1626906992694646
mobility_allstep,L13,high,0.9,global,21,331,0.043121149897330596,0.0231258296653392,0.05965909090909091,20,331,0.05698005698005698,0.9523809523809523,0.03670551176600995,1.6253442068702182
mobility_allstep,L13,high,0.925,per_task,20,59,0.04106776180698152,0.004122126737930553,0.25316455696202533,15,56,0.2112676056338028,0.75,0.1106557474285179,2.2878572766910836
mobility_allstep,L13,high,0.925,global,10,174,0.02053388090349076,0.012156780549151121,0.05434782608695652,9,174,0.04918032786885246,0.9,0.04060538970608441,1.338438726492826
mobility_allstep,L13,high,0.95,per_task,17,40,0.03490759753593429,0.0027946621952071545,0.2982456140350877,13,37,0.26,0.7647058823529411,0.14939864782653267,1.9963073185333096
mobility_allstep,L13,high,0.95,global,4,80,0.008213552361396304,0.005589324390414309,0.047619047619047616,3,80,0.03614457831325301,0.75,0.04771620167231646,0.9979639189653855
mobility_allstep,L13,high,0.96,per_task,13,33,0.026694045174537988,0.002305596311045902,0.2826086956521739,9,30,0.23076923076923078,0.6923076923076923,0.147822565708984,1.9118102455922816
mobility_allstep,L13,high,0.96,global,1,51,0.002053388090349076,0.0035631942988891218,0.019230769230769232,1,51,0.019230769230769232,1.0,0.03592706749175562,0.5352724442422756
mobility_allstep,L13,high,0.975,per_task,10,18,0.02053388090349076,0.0012575979878432194,0.35714285714285715,6,16,0.2727272727272727,0.6,0.20260051734279347,1.7627934115221586
mobility_allstep,L13,high,0.975,global,1,30,0.002053388090349076,0.0020959966464053656,0.03225806451612903,1,30,0.03225806451612903,1.0,0.041717405387327856,0.7732519368505067
mobility_allstep,L13,high,0.98,per_task,8,11,0.01642710472279261,0.0007685321036819675,0.42105263157894735,6,10,0.375,0.75,0.1532653766996539,2.7472129755963217
mobility_allstep,L13,high,0.98,global,1,21,0.002053388090349076,0.001467197652483756,0.045454545454545456,1,21,0.045454545454545456,1.0,0.04572292936737123,0.9941302117659745
mobility_allstep,L13,high,0.99,per_task,6,2,0.012320328542094456,0.00013973310976035772,0.75,5,2,0.7142857142857143,0.8333333333333334,0.18281647427779762,4.102474916239453
mobility_allstep,L13,high,0.99,global,1,15,0.002053388090349076,0.0010479983232026828,0.0625,0,15,0.0,0.0,0.09972554200764477,0.6267200833584726
mobility_allstep,L13,high,0.995,per_task,6,0,0.012320328542094456,0.0,1.0,5,0,1.0,0.8333333333333334,0.18563564091740536,5.386896584395282
mobility_allstep,L13,high,0.995,global,1,12,0.002053388090349076,0.0008383986585621463,0.07692307692307693,0,12,0.0,0.0,0.11358743260857085,0.677214680854338
mobility_allstep,L14,low,0.5,per_task,363,255,0.7453798767967146,0.01781597149444561,0.587378640776699,53,228,0.18861209964412812,0.14600550964187328,0.4246797679145899,1.3831095454842355
mobility_allstep,L14,low,0.5,global,346,2118,0.7104722792607803,0.14797736323621882,0.14042207792207792,225,2099,0.096815834767642,0.6502890173410405,0.08785532489763427,1.5983331469742155
mobility_allstep,L14,low,0.6,per_task,358,172,0.7351129363449692,0.012017047439390763,0.6754716981132075,48,148,0.24489795918367346,0.1340782122905028,0.4862557400577125,1.3891284821296659
mobility_allstep,L14,low,0.6,global,331,1538,0.6796714579055442,0.10745476140571508,0.17710005350454788,181,1521,0.10634547591069331,0.5468277945619335,0.11279536148935845,1.5701005002874713
mobility_allstep,L14,low,0.7,per_task,355,112,0.728952772073922,0.007825054146580033,0.7601713062098501,43,91,0.3208955223880597,0.12112676056338029,0.5456140761577625,1.3932399097233867
mobility_allstep,L14,low,0.7,global,314,1159,0.6447638603696099,0.0809753371061273,0.2131704005431093,174,1143,0.13211845102505695,0.554140127388535,0.1311229491258702,1.6257291493533939
mobility_allstep,L14,low,0.75,per_task,350,95,0.7186858316221766,0.006637322713616991,0.7865168539325843,39,79,0.3305084745762712,0.11142857142857143,0.5627734417664677,1.3975727985027457
mobility_allstep,L14,low,0.75,global,308,1001,0.6324435318275154,0.06993642143505904,0.23529411764705882,165,970,0.14537444933920704,0.5357142857142857,0.1466320694431661,1.6046565975682265
mobility_allstep,L14,low,0.8,per_task,335,82,0.6878850102669405,0.0057290575001746665,0.8033573141486811,36,68,0.34615384615384615,0.10746268656716418,0.5799846246322453,1.3851355364085232
mobility_allstep,L14,low,0.8,global,301,828,0.6180698151950719,0.057849507440788095,0.26660761736049604,140,777,0.15267175572519084,0.46511627906976744,0.17401588755424963,1.5320877944399234
mobility_allstep,L14,low,0.85,per_task,312,57,0.6406570841889117,0.0039823936281701946,0.8455284552845529,32,46,0.41025641025641024,0.10256410256410256,0.6515069755415168,1.2978041479629134
mobility_allstep,L14,low,0.85,global,291,633,0.5975359342915811,0.04422552923915322,0.31493506493506496,94,600,0.13544668587896252,0.3230240549828179,0.20882380801695924,1.5081377354706993
mobility_allstep,L14,low,0.9,per_task,228,29,0.4681724845995893,0.002026130091525187,0.8871595330739299,29,20,0.5918367346938775,0.12719298245614036,0.6766848553657304,1.311037961082258
mobility_allstep,L14,low,0.9,global,255,350,0.5236139630390144,0.0244532942080626,0.4214876033057851,49,323,0.13172043010752688,0.19215686274509805,0.28536203535615134,1.4770276038287284
mobility_allstep,L14,low,0.925,per_task,205,23,0.4209445585215606,0.0016069307622441137,0.8991228070175439,29,14,0.6744186046511628,0.14146341463414633,0.6971590047613254,1.2896954652767647
mobility_allstep,L14,low,0.925,global,241,212,0.4948665297741273,0.014811709634597919,0.5320088300220751,30,193,0.13452914798206278,0.12448132780082988,0.3575761796772012,1.4878195479976923
mobility_allstep,L14,low,0.95,per_task,175,14,0.3593429158110883,0.000978131768322504,0.9259259259259259,29,7,0.8055555555555556,0.1657142857142857,0.6973314218299225,1.3278132849601565
mobility_allstep,L14,low,0.95,global,206,45,0.42299794661190965,0.0031439949696080486,0.8207171314741036,21,32,0.39622641509433965,0.10194174757281553,0.5317935391524158,1.5433003055700538
mobility_allstep,L14,low,0.96,per_task,155,11,0.3182751540041068,0.0007685321036819675,0.9337349397590361,28,5,0.8484848484848485,0.18064516129032257,0.6947071764624152,1.3440698058047953
mobility_allstep,L14,low,0.96,global,188,23,0.3860369609856263,0.0016069307622441137,0.8909952606635071,20,11,0.6451612903225806,0.10638297872340426,0.5587645774228722,1.5945807888770358
mobility_allstep,L14,low,0.975,per_task,108,4,0.22176591375770022,0.00027946621952071543,0.9642857142857143,10,1,0.9090909090909091,0.09259259259259259,0.7501548400673991,1.2854489003884535
mobility_allstep,L14,low,0.975,global,159,8,0.3264887063655031,0.0005589324390414309,0.9520958083832335,18,1,0.9473684210526315,0.11320754716981132,0.5571106071842382,1.7089888365172923
mobility_allstep,L14,low,0.98,per_task,92,2,0.188911704312115,0.00013973310976035772,0.9787234042553191,9,1,0.9,0.09782608695652174,0.7439663273067629,1.3155479869611864
mobility_allstep,L14,low,0.98,global,147,6,0.30184804928131415,0.00041919932928107315,0.9607843137254902,15,0,1.0,0.10204081632653061,0.5539325624788208,1.7344788496022474
mobility_allstep,L14,low,0.99,per_task,48,0,0.09856262833675565,0.0,1.0,8,0,1.0,0.16666666666666666,0.7274518605766319,1.3746614094949545
mobility_allstep,L14,low,0.99,global,99,1,0.2032854209445585,6.986655488017886e-05,0.99,4,0,1.0,0.04040404040404041,0.5857512218150033,1.690137319615647
mobility_allstep,L14,low,0.995,per_task,25,0,0.0513347022587269,0.0,1.0,5,0,1.0,0.2,0.7260559974558072,1.377304234803001
mobility_allstep,L14,low,0.995,global,31,0,0.06365503080082136,0.0,1.0,1,0,1.0,0.03225806451612903,0.8071296447533116,1.2389583340178723
mobility_allstep,L14,high,0.5,per_task,94,654,0.19301848049281314,0.045692726891636976,0.12566844919786097,67,648,0.0937062937062937,0.7127659574468085,0.06506281966347355,1.9314940521769546
mobility_allstep,L14,high,0.5,global,148,4697,0.30390143737166325,0.3281632082722001,0.030546955624355006,146,4690,0.030190239867659223,0.9864864864864865,0.02942286233841812,1.0382047563220635
mobility_allstep,L14,high,0.6,per_task,78,460,0.1601642710472279,0.032138615244882277,0.1449814126394052,47,454,0.09381237524950099,0.6025641025641025,0.07917449878110759,1.8311629990893012
mobility_allstep,L14,high,0.6,global,142,4112,0.2915811088295688,0.28729127366729545,0.03338034790785143,138,4112,0.03247058823529412,0.971830985915493,0.03063327599142418,1.089676073730942
mobility_allstep,L14,high,0.7,per_task,67,310,0.1375770020533881,0.021658632012855446,0.17771883289124668,40,304,0.11627906976744186,0.5970149253731343,0.09144845459425685,1.9433771044000538
mobility_allstep,L14,high,0.7,global,119,3491,0.24435318275154005,0.24390414308670438,0.03296398891966759,111,3491,0.030816213214880622,0.9327731092436975,0.03392724967659496,0.9716080505755854
mobility_allstep,L14,high,0.75,per_task,52,251,0.10677618069815195,0.017536505274924893,0.1716171617161716,32,246,0.11510791366906475,0.6153846153846154,0.0892902516152526,1.9220145381117495
mobility_allstep,L14,high,0.75,global,101,3086,0.20739219712525667,0.21560818836023196,0.03169124568559774,92,3086,0.0289490245437382,0.9108910891089109,0.03586142102530125,0.8837141635642007
mobility_allstep,L14,high,0.8,per_task,43,190,0.08829568788501027,0.013274645427233982,0.18454935622317598,28,186,0.1308411214953271,0.6511627906976745,0.09762445761811953,1.8904008352608026
mobility_allstep,L14,high,0.8,global,73,1920,0.14989733059548255,0.1341437853699434,0.03662819869543402,67,1918,0.033753148614609575,0.9178082191780822,0.038662571161770555,0.9473813456993228
mobility_allstep,L14,high,0.85,per_task,34,135,0.06981519507186858,0.009431984908824145,0.20118343195266272,22,132,0.14285714285714285,0.6470588235294118,0.10208309610114108,1.970781056183247
mobility_allstep,L14,high,0.85,global,39,554,0.08008213552361396,0.038706071403619084,0.0657672849915683,34,554,0.05782312925170068,0.8717948717948718,0.045915732370692824,1.4323475113193742
mobility_allstep,L14,high,0.9,per_task,30,90,0.061601642710472276,0.006287989939216097,0.25,19,88,0.17757009345794392,0.6333333333333333,0.1357251484335537,1.8419578308465896
mobility_allstep,L14,high,0.9,global,22,186,0.045174537987679675,0.012995179207713268,0.10576923076923077,20,185,0.0975609756097561,0.9090909090909091,0.05145759764673251,2.055463830537899
mobility_allstep,L14,high,0.925,per_task,24,69,0.049281314168377825,0.004820792286732341,0.25806451612903225,16,67,0.1927710843373494,0.6666666666666666,0.13832162801225376,1.8656844908315466
mobility_allstep,L14,high,0.925,global,18,94,0.03696098562628337,0.006567456158736813,0.16071428571428573,15,94,0.13761467889908258,0.8333333333333334,0.06446276119250617,2.493133752591548
mobility_allstep,L14,high,0.95,per_task,22,33,0.045174537987679675,0.002305596311045902,0.4,14,31,0.3111111111111111,0.6363636363636364,0.1542789037892574,2.59270704014331
mobility_allstep,L14,high,0.95,global,9,40,0.018480492813141684,0.0027946621952071545,0.1836734693877551,5,40,0.1111111111111111,0.5555555555555556,0.09879145248573212,1.8592040583094172
mobility_allstep,L14,high,0.96,per_task,19,27,0.039014373716632446,0.0018863969817648292,0.41304347826086957,13,26,0.3333333333333333,0.6842105263157895,0.14959565278791653,2.7610660508059417
mobility_allstep,L14,high,0.96,global,7,33,0.014373716632443531,0.002305596311045902,0.175,4,33,0.10810810810810811,0.5714285714285714,0.10070427917508355,1.7377613089881372
mobility_allstep,L14,high,0.975,per_task,14,17,0.028747433264887063,0.0011877314329630407,0.45161290322580644,11,17,0.39285714285714285,0.7857142857142857,0.12074411544485887,3.7402477260438247
mobility_allstep,L14,high,0.975,global,5,17,0.01026694045174538,0.0011877314329630407,0.22727272727272727,3,17,0.15,0.6,0.09904519412822345,2.294636597698027
