setting,method,budget,checkpoint,available_episodes,retained,coverage,retained_failures,selective_risk,detected_failures,false_alarms
state_heldout,token_front_collapse__mean,0.03,q19,15600,15147,0.9709615384615384,563,0.03716907638476266,1,452
state_heldout,token_front_collapse__mean,0.03,full_rollout,15600,15147,0.9709615384615384,563,0.03716907638476266,1,452
state_heldout,freeze__current,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,freeze__current,0.03,q3,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,freeze__current,0.03,q7,15600,15592,0.9994871794871795,557,0.035723447922011285,7,1
state_heldout,freeze__current,0.03,q11,15600,15579,0.9986538461538461,545,0.03498298992233134,19,2
state_heldout,freeze__current,0.03,q15,15600,15519,0.9948076923076923,510,0.03286294219988401,54,27
state_heldout,freeze__current,0.03,q19,15600,15442,0.9898717948717949,451,0.029206061391011527,113,45
state_heldout,freeze__current,0.03,full_rollout,15600,15135,0.9701923076923077,195,0.01288404360753221,369,96
state_heldout,freeze__mean,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,freeze__mean,0.03,q3,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,freeze__mean,0.03,q7,15600,15592,0.9994871794871795,557,0.035723447922011285,7,1
state_heldout,freeze__mean,0.03,q11,15600,15403,0.9873717948717948,497,0.03226644160228527,67,130
state_heldout,freeze__mean,0.03,q15,15600,15315,0.9817307692307692,489,0.031929480901077376,75,210
state_heldout,freeze__mean,0.03,q19,15600,15261,0.9782692307692308,445,0.029159294934801128,119,220
state_heldout,freeze__mean,0.03,full_rollout,15600,15099,0.9678846153846153,306,0.02026624279753626,258,243
state_heldout,deviation_global__current,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,deviation_global__current,0.03,q3,15600,15596,0.9997435897435898,564,0.036163118748397026,0,4
state_heldout,deviation_global__current,0.03,q7,15600,15294,0.9803846153846154,550,0.035961815090885314,14,292
state_heldout,deviation_global__current,0.03,q11,15600,15143,0.9707051282051282,530,0.03499966981443571,34,423
state_heldout,deviation_global__current,0.03,q15,15600,15093,0.9675,514,0.03405552242761545,50,457
state_heldout,deviation_global__current,0.03,q19,15600,15079,0.9666025641025641,510,0.033821871476888386,54,467
state_heldout,deviation_global__current,0.03,full_rollout,15600,15061,0.9654487179487179,500,0.03319832680432906,64,475
state_heldout,deviation_global__mean,0.03,q0,15600,15209,0.9749358974358975,553,0.036360049970412256,11,380
state_heldout,deviation_global__mean,0.03,q3,15600,15193,0.9739102564102564,553,0.03639834134140723,11,396
state_heldout,deviation_global__mean,0.03,q7,15600,15140,0.9705128205128205,549,0.03626155878467635,15,445
state_heldout,deviation_global__mean,0.03,q11,15600,15121,0.9692948717948718,545,0.03604258977580848,19,460
state_heldout,deviation_global__mean,0.03,q15,15600,15120,0.9692307692307692,545,0.036044973544973546,19,461
state_heldout,deviation_global__mean,0.03,q19,15600,15116,0.968974358974359,541,0.035789891505689335,23,461
state_heldout,deviation_global__mean,0.03,full_rollout,15600,15113,0.9687820512820513,538,0.03559849136504996,26,461
state_heldout,deviation_step__current,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,deviation_step__current,0.03,q3,15600,15556,0.9971794871794872,559,0.03593468758035485,5,39
state_heldout,deviation_step__current,0.03,q7,15600,15447,0.9901923076923077,555,0.035929306661487664,9,144
state_heldout,deviation_step__current,0.03,q11,15600,15260,0.9782051282051282,539,0.035321100917431195,25,315
state_heldout,deviation_step__current,0.03,q15,15600,15178,0.972948717948718,507,0.03340361048886546,57,365
state_heldout,deviation_step__current,0.03,q19,15600,15137,0.9703205128205128,486,0.032106758274426904,78,385
state_heldout,deviation_step__current,0.03,full_rollout,15600,15067,0.9658333333333333,436,0.028937412889095373,128,405
state_heldout,deviation_step__mean,0.03,q0,15600,15574,0.9983333333333333,564,0.03621420315911134,0,26
state_heldout,deviation_step__mean,0.03,q3,15600,15297,0.9805769230769231,550,0.03595476237170687,14,289
state_heldout,deviation_step__mean,0.03,q7,15600,15187,0.973525641025641,548,0.03608349246065714,16,397
state_heldout,deviation_step__mean,0.03,q11,15600,15158,0.9716666666666667,544,0.03588863966222457,20,422
state_heldout,deviation_step__mean,0.03,q15,15600,15155,0.971474358974359,541,0.03569778950841306,23,422
state_heldout,deviation_step__mean,0.03,q19,15600,15124,0.9694871794871794,510,0.0337212377677863,54,422
state_heldout,deviation_step__mean,0.03,full_rollout,15600,15112,0.9687179487179487,498,0.032953943885653786,66,422
state_heldout,clock,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,clock,0.03,q3,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,clock,0.03,q7,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,clock,0.03,q11,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,clock,0.03,q15,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,clock,0.03,q19,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,clock,0.03,full_rollout,15600,15141,0.9705769230769231,290,0.01915329238491513,274,185
state_heldout,random,0.03,q0,15600,15565,0.9977564102564103,562,0.036106649534211374,2,33
state_heldout,random,0.03,q3,15600,15466,0.9914102564102564,558,0.03607914134229924,6,128
state_heldout,random,0.03,q7,15600,15332,0.9828205128205129,557,0.03632924602139317,7,261
state_heldout,random,0.03,q11,15600,15208,0.9748717948717949,545,0.035836401893740134,19,373
state_heldout,random,0.03,q15,15600,15153,0.9713461538461539,541,0.03570250115488682,23,424
state_heldout,random,0.03,q19,15600,15118,0.9691025641025641,537,0.035520571504167216,27,455
state_heldout,random,0.03,full_rollout,15600,15068,0.9658974358974359,520,0.03451022033448367,44,488
state_heldout,v7_unlabeled_budget,0.03,q0,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,v7_unlabeled_budget,0.03,q3,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,v7_unlabeled_budget,0.03,q7,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,v7_unlabeled_budget,0.03,q11,15600,15588,0.9992307692307693,553,0.03547600718501411,11,1
state_heldout,v7_unlabeled_budget,0.03,q15,15600,15564,0.9976923076923077,531,0.034117193523515804,33,3
state_heldout,v7_unlabeled_budget,0.03,q19,15600,15470,0.9916666666666667,458,0.02960568842921784,106,24
state_heldout,v7_unlabeled_budget,0.03,full_rollout,15600,15095,0.9676282051282051,151,0.010003312355084466,413,92
state_heldout,entropy_high__current,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,entropy_high__current,0.05,q3,15600,15541,0.9962179487179487,564,0.03629110095875426,0,59
state_heldout,entropy_high__current,0.05,q7,15600,15376,0.9856410256410256,562,0.03655046826222685,2,222
state_heldout,entropy_high__current,0.05,q11,15600,14947,0.9581410256410257,562,0.03759951829798622,2,651
state_heldout,entropy_high__current,0.05,q15,15600,14944,0.9579487179487179,562,0.037607066381156316,2,654
state_heldout,entropy_high__current,0.05,q19,15600,14942,0.9578205128205128,562,0.0376121001204658,2,656
state_heldout,entropy_high__current,0.05,full_rollout,15600,14942,0.9578205128205128,562,0.0376121001204658,2,656
state_heldout,entropy_high__mean,0.05,q0,15600,15433,0.9892948717948717,558,0.03615628847275319,6,161
state_heldout,entropy_high__mean,0.05,q3,15600,14972,0.9597435897435898,552,0.03686882180069463,12,616
state_heldout,entropy_high__mean,0.05,q7,15600,14910,0.9557692307692308,552,0.03702213279678068,12,678
state_heldout,entropy_high__mean,0.05,q11,15600,14802,0.9488461538461539,552,0.03729225780299959,12,786
state_heldout,entropy_high__mean,0.05,q15,15600,14801,0.9487820512820513,552,0.03729477737990676,12,787
state_heldout,entropy_high__mean,0.05,q19,15600,14801,0.9487820512820513,552,0.03729477737990676,12,787
state_heldout,entropy_high__mean,0.05,full_rollout,15600,14801,0.9487820512820513,552,0.03729477737990676,12,787
state_heldout,entropy_low__current,0.05,q0,15600,15594,0.9996153846153846,564,0.03616775682954983,0,6
state_heldout,entropy_low__current,0.05,q3,15600,15562,0.9975641025641026,561,0.03604935098316412,3,35
state_heldout,entropy_low__current,0.05,q7,15600,15042,0.9642307692307692,541,0.03596596197314187,23,535
state_heldout,entropy_low__current,0.05,q11,15600,14843,0.951474358974359,510,0.034359630802398435,54,703
state_heldout,entropy_low__current,0.05,q15,15600,14793,0.9482692307692308,485,0.032785777056716016,79,728
state_heldout,entropy_low__current,0.05,q19,15600,14777,0.9472435897435898,472,0.0319415307572579,92,731
state_heldout,entropy_low__current,0.05,full_rollout,15600,14770,0.9467948717948718,466,0.031550440081245766,98,732
state_heldout,entropy_low__mean,0.05,q0,15600,15056,0.9651282051282051,551,0.036596705632306055,13,531
state_heldout,entropy_low__mean,0.05,q3,15600,15013,0.9623717948717949,546,0.036368480650103244,18,569
state_heldout,entropy_low__mean,0.05,q7,15600,14863,0.9527564102564102,538,0.03619726838457916,26,711
state_heldout,entropy_low__mean,0.05,q11,15600,14828,0.9505128205128205,533,0.03594550849743728,31,741
state_heldout,entropy_low__mean,0.05,q15,15600,14817,0.9498076923076924,523,0.035297293649186746,41,742
state_heldout,entropy_low__mean,0.05,q19,15600,14797,0.9485256410256411,504,0.034060958302358585,60,743
state_heldout,entropy_low__mean,0.05,full_rollout,15600,14795,0.9483974358974359,502,0.03393038188577222,62,743
state_heldout,margin_low__current,0.05,q0,15600,15591,0.999423076923077,564,0.03617471618241293,0,9
state_heldout,margin_low__current,0.05,q3,15600,15469,0.9916025641025641,561,0.036266080548193164,3,128
state_heldout,margin_low__current,0.05,q7,15600,15285,0.9798076923076923,557,0.03644095518482172,7,308
state_heldout,margin_low__current,0.05,q11,15600,14910,0.9557692307692308,550,0.03688799463447351,14,676
state_heldout,margin_low__current,0.05,q15,15600,14881,0.9539102564102564,549,0.03689268194341778,15,704
state_heldout,margin_low__current,0.05,q19,15600,14870,0.9532051282051283,546,0.0367182246133154,18,712
state_heldout,margin_low__current,0.05,full_rollout,15600,14851,0.9519871794871795,538,0.03622651673287994,26,723
state_heldout,margin_low__mean,0.05,q0,15600,15146,0.9708974358974359,552,0.03644526607685197,12,442
state_heldout,margin_low__mean,0.05,q3,15600,14851,0.9519871794871795,546,0.03676520099656589,18,731
state_heldout,margin_low__mean,0.05,q7,15600,14844,0.9515384615384616,546,0.036782538399353276,18,738
state_heldout,margin_low__mean,0.05,q11,15600,14829,0.9505769230769231,546,0.036819745094072424,18,753
state_heldout,margin_low__mean,0.05,q15,15600,14829,0.9505769230769231,546,0.036819745094072424,18,753
state_heldout,margin_low__mean,0.05,q19,15600,14829,0.9505769230769231,546,0.036819745094072424,18,753
state_heldout,margin_low__mean,0.05,full_rollout,15600,14829,0.9505769230769231,546,0.036819745094072424,18,753
state_heldout,token_collapse__current,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,token_collapse__current,0.05,q3,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,token_collapse__current,0.05,q7,15600,15527,0.9953205128205128,560,0.036066207251883815,4,69
state_heldout,token_collapse__current,0.05,q11,15600,14990,0.9608974358974359,539,0.035957304869913276,25,585
state_heldout,token_collapse__current,0.05,q15,15600,14969,0.959551282051282,539,0.03600774934865388,25,606
state_heldout,token_collapse__current,0.05,q19,15600,14938,0.9575641025641025,510,0.03414111661534342,54,608
state_heldout,token_collapse__current,0.05,full_rollout,15600,14935,0.9573717948717949,507,0.03394710411784399,57,608
state_heldout,token_collapse__mean,0.05,q0,15600,15066,0.9657692307692308,502,0.03332005840966414,62,472
state_heldout,token_collapse__mean,0.05,q3,15600,15064,0.9656410256410256,502,0.03332448220924057,62,474
state_heldout,token_collapse__mean,0.05,q7,15600,15057,0.9651923076923077,502,0.033339974762568905,62,481
state_heldout,token_collapse__mean,0.05,q11,15600,14894,0.9547435897435897,502,0.03370484758963341,62,644
state_heldout,token_collapse__mean,0.05,q15,15600,14893,0.9546794871794871,502,0.03370711072315853,62,645
state_heldout,token_collapse__mean,0.05,q19,15600,14893,0.9546794871794871,502,0.03370711072315853,62,645
state_heldout,token_collapse__mean,0.05,full_rollout,15600,14893,0.9546794871794871,502,0.03370711072315853,62,645
state_heldout,flow_path_high__current,0.05,q0,15600,15597,0.9998076923076923,564,0.036160800153875745,0,3
state_heldout,flow_path_high__current,0.05,q3,15600,15583,0.9989102564102564,562,0.036064942565616376,2,15
state_heldout,flow_path_high__current,0.05,q7,15600,15224,0.9758974358974359,538,0.03533893851812927,26,350
state_heldout,flow_path_high__current,0.05,q11,15600,14919,0.9563461538461538,500,0.03351431061063074,64,617
state_heldout,flow_path_high__current,0.05,q15,15600,14796,0.9484615384615385,437,0.029535009462016763,127,677
state_heldout,flow_path_high__current,0.05,q19,15600,14778,0.9473076923076923,429,0.029029638652050344,135,687
state_heldout,flow_path_high__current,0.05,full_rollout,15600,14760,0.9461538461538461,420,0.028455284552845527,144,696
state_heldout,flow_path_high__mean,0.05,q0,15600,14914,0.956025641025641,539,0.03614053909078718,25,661
state_heldout,flow_path_high__mean,0.05,q3,15600,14895,0.9548076923076924,537,0.03605236656596173,27,678
state_heldout,flow_path_high__mean,0.05,q7,15600,14833,0.9508333333333333,530,0.03573114002561855,34,733
state_heldout,flow_path_high__mean,0.05,q11,15600,14817,0.9498076923076924,524,0.03536478369440507,40,743
state_heldout,flow_path_high__mean,0.05,q15,15600,14797,0.9485256410256411,505,0.03412853956883152,59,744
state_heldout,flow_path_high__mean,0.05,q19,15600,14771,0.9468589743589744,481,0.03256380746056462,83,746
state_heldout,flow_path_high__mean,0.05,full_rollout,15600,14763,0.9463461538461538,473,0.03203955835534783,91,746
state_heldout,frontback_inversion__current,0.05,q0,15600,15600,1.0,564,0.036153846153846154,0,0
state_heldout,frontback_inversion__current,0.05,q3,15600,15595,0.9996794871794872,563,0.03610131452388586,1,4
state_heldout,frontback_inversion__current,0.05,q7,15600,15185,0.9733974358974359,535,0.03523213697728021,29,386
state_heldout,frontback_inversion__current,0.05,q11,15600,15015,0.9625,502,0.033433233433233435,62,523
state_heldout,frontback_inversion__current,0.05,q15,15600,14861,0.9526282051282051,424,0.02853105443779019,140,599
state_heldout,frontback_inversion__current,0.05,q19,15600,14778,0.9473076923076923,382,0.025849235349844363,182,640
state_heldout,frontback_inversion__current,0.05,full_rollout,15600,14708,0.9428205128205128,331,0.02250475931465869,233,659
state_heldout,frontback_inversion__mean,0.05,q0,15600,15019,0.9627564102564102,535,0.03562154604168054,29,552
state_heldout,frontback_inversion__mean,0.05,q3,15600,15010,0.9621794871794872,535,0.03564290473017988,29,561
state_heldout,frontback_inversion__mean,0.05,q7,15600,14948,0.9582051282051282,531,0.03552314690928552,33,619
state_heldout,frontback_inversion__mean,0.05,q11,15600,14938,0.9575641025641025,528,0.035346097201767304,36,626
state_heldout,frontback_inversion__mean,0.05,q15,15600,14931,0.9571153846153846,522,0.03496081977094635,42,627
state_heldout,frontback_inversion__mean,0.05,q19,15600,14910,0.9557692307692308,501,0.03360160965794769,63,627
state_heldout,frontback_inversion__mean,0.05,full_rollout,15600,14894,0.9547435897435897,485,0.03256344836847053,79,627
state_heldout,entropy_front_low__current,0.05,q0,15600,15485,0.9926282051282052,564,0.03642234420406845,0,115
state_heldout,entropy_front_low__current,0.05,q3,15600,15484,0.9925641025641025,564,0.036424696460862827,0,116
state_heldout,entropy_front_low__current,0.05,q7,15600,15385,0.9862179487179488,558,0.03626909327266818,6,209
state_heldout,entropy_front_low__current,0.05,q11,15600,14886,0.9542307692307692,522,0.03506650544135429,42,672
state_heldout,entropy_front_low__current,0.05,q15,15600,14804,0.948974358974359,493,0.033301810321534724,71,725
state_heldout,entropy_front_low__current,0.05,q19,15600,14788,0.9479487179487179,479,0.03239112794157425,85,727
state_heldout,entropy_front_low__current,0.05,full_rollout,15600,14786,0.9478205128205128,477,0.0322602461788178,87,727
state_heldout,entropy_front_low__mean,0.05,q0,15600,14628,0.9376923076923077,550,0.03759912496581898,14,958
state_heldout,entropy_front_low__mean,0.05,q3,15600,14628,0.9376923076923077,550,0.03759912496581898,14,958
state_heldout,entropy_front_low__mean,0.05,q7,15600,14628,0.9376923076923077,550,0.03759912496581898,14,958
state_heldout,entropy_front_low__mean,0.05,q11,15600,14628,0.9376923076923077,550,0.03759912496581898,14,958
