setting,method,budget,available_episodes,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,alarm_rate,t_det,median_lead_detected,tp_lead0,recall_lead0,tp_lead2,recall_lead2,tp_lead4,recall_lead4,tp_lead8,recall_lead8,recall_lo,recall_hi,fpr_lo,fpr_hi,recall_lead4_lo,recall_lead4_hi
cohort_transfer,flow_path_high__current,0.1,15600,15600,564,15036,178,1421,0.31560283687943264,0.09450651769087523,0.11131957473420888,0.6105481595942787,0.1025,0.8416655078106893,11.0,178,0.31560283687943264,174,0.30851063829787234,167,0.29609929078014185,157,0.2783687943262411,,,,,,
cohort_transfer,flow_path_high__mean,0.1,15600,15600,564,15036,119,1515,0.21099290780141844,0.10075818036711892,0.07282741738066095,0.5551173637171498,0.10474358974358974,0.8522458628841607,18.0,119,0.21099290780141844,116,0.20567375886524822,112,0.19858156028368795,97,0.17198581560283688,,,,,,
cohort_transfer,frontback_inversion__current,0.1,15600,15600,564,15036,284,1370,0.5035460992907801,0.0911146581537643,0.1717049576783555,0.7062157205685079,0.10602564102564102,0.7475055101793985,14.0,284,0.5035460992907801,275,0.4875886524822695,272,0.48226950354609927,254,0.450354609929078,,,,,,
cohort_transfer,frontback_inversion__mean,0.1,15600,15600,564,15036,134,1320,0.2375886524822695,0.08778930566640064,0.0921595598349381,0.5748996734079344,0.0932051282051282,0.8618903989410226,12.0,134,0.2375886524822695,123,0.21808510638297873,116,0.20567375886524822,90,0.1595744680851064,,,,,,
cohort_transfer,entropy_front_low__current,0.1,15600,15600,564,15036,128,1539,0.22695035460992907,0.10235434956105346,0.07678464307138572,0.5622980025244377,0.10685897435897436,0.8868779978500462,10.0,128,0.22695035460992907,127,0.225177304964539,125,0.22163120567375885,107,0.18971631205673758,,,,,,
cohort_transfer,entropy_front_low__mean,0.1,15600,15600,564,15036,45,1775,0.0797872340425532,0.11805001330140995,0.024725274725274724,0.4808686103705716,0.11666666666666667,0.9202127659574468,21.0,45,0.0797872340425532,45,0.0797872340425532,45,0.0797872340425532,45,0.0797872340425532,,,,,,
cohort_transfer,entropy_first_flow_low__current,0.1,15600,15600,564,15036,141,1525,0.25,0.10142325086459164,0.08463385354141657,0.5742883745677042,0.10679487179487179,0.8629029231866111,11.0,141,0.25,140,0.24822695035460993,136,0.24113475177304963,128,0.22695035460992907,,,,,,
cohort_transfer,entropy_first_flow_low__mean,0.1,15600,15600,564,15036,123,1539,0.21808510638297873,0.10235434956105346,0.0740072202166065,0.5578653784109626,0.10653846153846154,0.8577338736913205,12.0,123,0.21808510638297873,121,0.21453900709219859,120,0.2127659574468085,106,0.1879432624113475,,,,,,
cohort_transfer,token_front_collapse__current,0.1,15600,15600,564,15036,16,1628,0.028368794326241134,0.10827347698856078,0.009732360097323601,0.4600476586688402,0.10538461538461538,0.9762778185375398,25.0,16,0.028368794326241134,16,0.028368794326241134,16,0.028368794326241134,16,0.028368794326241134,,,,,,
cohort_transfer,token_front_collapse__mean,0.1,15600,15600,564,15036,42,1517,0.07446808510638298,0.10089119446661346,0.026940346375881975,0.4867884453198848,0.09993589743589744,0.9343360234776229,25.0,42,0.07446808510638298,42,0.07446808510638298,42,0.07446808510638298,42,0.07446808510638298,,,,,,
cohort_transfer,freeze__current,0.1,15600,15600,564,15036,434,957,0.7695035460992907,0.06364724660814046,0.3120057512580877,0.8529281497455752,0.08916666666666667,0.7157318105090464,15.0,434,0.7695035460992907,416,0.7375886524822695,370,0.6560283687943262,263,0.46631205673758863,,,,,,
cohort_transfer,freeze__mean,0.1,15600,15600,564,15036,349,1148,0.6187943262411347,0.07635009310986965,0.23313293253173012,0.7712221165656326,0.09596153846153846,0.716396088067574,16.0,349,0.6187943262411347,301,0.5336879432624113,266,0.4716312056737589,239,0.4237588652482269,,,,,,
cohort_transfer,deviation_global__current,0.1,15600,15600,564,15036,147,1486,0.26063829787234044,0.09882947592444799,0.09001837109614207,0.5809044109739463,0.10467948717948718,0.858925307032136,13.0,147,0.26063829787234044,141,0.25,137,0.2429078014184397,131,0.2322695035460993,,,,,,
cohort_transfer,deviation_global__mean,0.1,15600,15600,564,15036,91,1462,0.16134751773049646,0.09723330673051343,0.05859626529298133,0.5320571054999915,0.09955128205128205,0.8793481931779804,18.0,91,0.16134751773049646,90,0.1595744680851064,88,0.15602836879432624,80,0.14184397163120568,,,,,,
cohort_transfer,deviation_step__current,0.1,15600,15600,564,15036,220,1430,0.3900709219858156,0.0951050811386007,0.13333333333333333,0.6474829204236074,0.10576923076923077,0.8379450663447902,11.0,220,0.3900709219858156,206,0.36524822695035464,199,0.3528368794326241,156,0.2765957446808511,,,,,,
cohort_transfer,deviation_step__mean,0.1,15600,15600,564,15036,121,1481,0.21453900709219859,0.09849694067571163,0.07553058676654183,0.5580210332082435,0.1026923076923077,0.8731190663814777,12.0,121,0.21453900709219859,116,0.20567375886524822,114,0.20212765957446807,91,0.16134751773049646,,,,,,
cohort_transfer,clock,0.1,15600,15600,564,15036,424,1118,0.75177304964539,0.07435488161745145,0.27496757457846954,0.8387090840139693,0.09884615384615385,0.7206272634322063,26.0,424,0.75177304964539,424,0.75177304964539,380,0.6737588652482269,274,0.4858156028368794,,,,,,
cohort_transfer,random,0.1,15600,15600,564,15036,112,1498,0.19858156028368795,0.09962756052141528,0.06956521739130435,0.5494769998811364,0.1032051282051282,0.8931453155159512,21.0,112,0.19858156028368795,106,0.1879432624113475,104,0.18439716312056736,94,0.16666666666666666,,,,,,
cohort_transfer,v7_unlabeled_budget,0.1,15600,15600,564,15036,533,971,0.9450354609929078,0.06457834530460228,0.35438829787234044,0.9402285578441527,0.09641025641025641,0.6232336770473521,15.0,533,0.9450354609929078,513,0.9095744680851063,451,0.799645390070922,368,0.6524822695035462,,,,,,
state_heldout,entropy_high__current,0.01,15600,15600,564,15036,0,111,0.0,0.007382282521947326,0.0,0.49630885873902636,0.007115384615384615,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
state_heldout,entropy_high__mean,0.01,15600,15600,564,15036,0,152,0.0,0.010109071561585529,0.0,0.4949454642192072,0.009743589743589744,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
state_heldout,entropy_low__current,0.01,15600,15600,564,15036,31,156,0.0549645390070922,0.010375099760574621,0.1657754010695187,0.5222947196232588,0.011987179487179487,0.9752326217843461,10.0,31,0.0549645390070922,30,0.05319148936170213,22,0.03900709219858156,20,0.03546099290780142,,,,,,
state_heldout,entropy_low__mean,0.01,15600,15600,564,15036,6,166,0.010638297872340425,0.011040170258047353,0.03488372093023256,0.49979906380714656,0.011025641025641025,0.9921479229989868,19.0,6,0.010638297872340425,6,0.010638297872340425,6,0.010638297872340425,5,0.008865248226950355,,,,,,
state_heldout,margin_low__current,0.01,15600,15600,564,15036,4,143,0.0070921985815602835,0.00951050811386007,0.027210884353741496,0.49879084523385003,0.009423076923076923,0.994143781259141,31.0,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,,,,,,
state_heldout,margin_low__mean,0.01,15600,15600,564,15036,4,160,0.0070921985815602835,0.010641127959563713,0.024390243902439025,0.4982255353109982,0.010512820512820513,0.9929078014184397,29.0,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,4,0.0070921985815602835,,,,,,
state_heldout,token_collapse__current,0.01,15600,15600,564,15036,19,120,0.03368794326241135,0.007980845969672785,0.1366906474820144,0.5128535486463692,0.00891025641025641,0.9861937628506473,10.0,19,0.03368794326241135,19,0.03368794326241135,18,0.031914893617021274,18,0.031914893617021274,,,,,,
state_heldout,token_collapse__mean,0.01,15600,15600,564,15036,16,96,0.028368794326241134,0.006384676775738229,0.14285714285714285,0.5109920587752514,0.0071794871794871795,0.9716312056737588,51.0,16,0.028368794326241134,16,0.028368794326241134,16,0.028368794326241134,16,0.028368794326241134,,,,,,
state_heldout,flow_path_high__current,0.01,15600,15600,564,15036,69,117,0.12234042553191489,0.007781324820430965,0.3709677419354839,0.557279550355742,0.011923076923076923,0.9579015215227146,8.0,69,0.12234042553191489,65,0.11524822695035461,52,0.09219858156028368,35,0.06205673758865248,,,,,,
state_heldout,flow_path_high__mean,0.01,15600,15600,564,15036,30,180,0.05319148936170213,0.011971268954509178,0.14285714285714285,0.5206101102035964,0.013461538461538462,0.9853934481594057,2.0,30,0.05319148936170213,16,0.028368794326241134,11,0.01950354609929078,9,0.015957446808510637,,,,,,
state_heldout,frontback_inversion__current,0.01,15600,15600,564,15036,102,101,0.18085106382978725,0.006717212024474594,0.5024630541871922,0.5870669259026564,0.013012820512820513,0.9382751252725214,9.0,102,0.18085106382978725,99,0.17553191489361702,91,0.16134751773049646,60,0.10638297872340426,,,,,,
state_heldout,frontback_inversion__mean,0.01,15600,15600,564,15036,18,116,0.031914893617021274,0.007714817770683693,0.13432835820895522,0.5121000379231688,0.00858974358974359,0.9856933235509905,10.0,18,0.031914893617021274,11,0.01950354609929078,10,0.01773049645390071,10,0.01773049645390071,,,,,,
state_heldout,entropy_front_low__current,0.01,15600,15600,564,15036,23,149,0.040780141843971635,0.00990955041234371,0.13372093023255813,0.515435295715814,0.011025641025641025,0.9839581222559947,9.0,23,0.040780141843971635,21,0.03723404255319149,19,0.03368794326241135,17,0.030141843971631204,,,,,,
state_heldout,entropy_front_low__mean,0.01,15600,15600,564,15036,2,234,0.0035460992907801418,0.01556264964086193,0.00847457627118644,0.49399172482495907,0.015128205128205128,0.9964539007092199,21.0,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,2,0.0035460992907801418,,,,,,
state_heldout,entropy_first_flow_low__current,0.01,15600,15600,564,15036,57,149,0.10106382978723404,0.00990955041234371,0.2766990291262136,0.5455771396874451,0.013205128205128204,0.9651300236406618,8.0,57,0.10106382978723404,52,0.09219858156028368,45,0.0797872340425532,31,0.0549645390070922,,,,,,
state_heldout,entropy_first_flow_low__mean,0.01,15600,15600,564,15036,65,151,0.11524822695035461,0.010042564511838254,0.30092592592592593,0.5526028312192581,0.013846153846153847,0.965467747382641,4.0,65,0.11524822695035461,53,0.09397163120567376,36,0.06382978723404255,19,0.03368794326241135,,,,,,
state_heldout,token_front_collapse__current,0.01,15600,15600,564,15036,0,250,0.0,0.016626762436818304,0.0,0.49168661878159087,0.016025641025641024,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
state_heldout,token_front_collapse__mean,0.01,15600,15600,564,15036,0,155,0.0,0.010308592710827348,0.0,0.4948457036445863,0.009935897435897435,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
state_heldout,freeze__current,0.01,15600,15600,564,15036,162,7,0.2872340425531915,0.0004655493482309125,0.9585798816568047,0.6433842466024803,0.010833333333333334,0.9157586297473801,14.0,162,0.2872340425531915,144,0.2553191489361702,131,0.2322695035460993,121,0.21453900709219859,,,,,,
state_heldout,freeze__mean,0.01,15600,15600,564,15036,145,12,0.2570921985815603,0.0007980845969672786,0.9235668789808917,0.6281470569922964,0.010064102564102563,0.9188190180558515,10.0,145,0.2570921985815603,135,0.2393617021276596,130,0.23049645390070922,104,0.18439716312056736,,,,,,
state_heldout,deviation_global__current,0.01,15600,15600,564,15036,26,161,0.04609929078014184,0.010707635009310988,0.13903743315508021,0.5176958278854155,0.011987179487179487,0.9781015990537951,11.0,26,0.04609929078014184,25,0.044326241134751775,24,0.0425531914893617,21,0.03723404255319149,,,,,,
state_heldout,deviation_global__mean,0.01,15600,15600,564,15036,7,157,0.012411347517730497,0.010441606810321894,0.042682926829268296,0.5009848703537043,0.010512820512820513,0.991725768321513,11.0,7,0.012411347517730497,7,0.012411347517730497,7,0.012411347517730497,6,0.010638297872340425,,,,,,
state_heldout,deviation_step__current,0.01,15600,15600,564,15036,63,123,0.11170212765957446,0.008180367118914605,0.3387096774193548,0.5517608802703299,0.011923076923076923,0.9693890191602851,6.0,63,0.11170212765957446,53,0.09397163120567376,41,0.0726950354609929,28,0.04964539007092199,,,,,,
state_heldout,deviation_step__mean,0.01,15600,15600,564,15036,28,134,0.04964539007092199,0.00891194466613461,0.1728395061728395,0.5203667227023937,0.010384615384615384,0.9832826747720365,2.0,28,0.04964539007092199,20,0.03546099290780142,12,0.02127659574468085,10,0.01773049645390071,,,,,,
state_heldout,clock,0.01,15600,15600,564,15036,0,0,0.0,0.0,,0.5,0.0,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,
state_heldout,random,0.01,15600,15600,564,15036,16,184,0.028368794326241134,0.01223729715349827,0.08,0.5080657485863714,0.01282051282051282,0.9862846635896282,19.5,16,0.028368794326241134,12,0.02127659574468085,12,0.02127659574468085,11,0.01950354609929078,,,,,,
state_heldout,v7_unlabeled_budget,0.01,15600,15600,564,15036,180,15,0.3191489361702128,0.0009976057462090981,0.9230769230769231,0.6590756652120018,0.0125,0.9280500004681093,9.0,180,0.3191489361702128,149,0.2641843971631206,134,0.2375886524822695,104,0.18439716312056736,,,,,,
state_heldout,entropy_high__current,0.03,15600,15600,564,15036,0,362,0.0,0.024075552008512902,0.0,0.48796222399574357,0.023205128205128205,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0033845432940339997,0.05064580536183961,0.0,0.0
state_heldout,entropy_high__mean,0.03,15600,15600,564,15036,0,450,0.0,0.029928172386272944,0.0,0.4850359138068635,0.028846153846153848,1.0,,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0015463234887135796,0.06689157683794154,0.0,0.0
state_heldout,entropy_low__current,0.03,15600,15600,564,15036,62,455,0.1099290780141844,0.03026070763500931,0.11992263056092843,0.5398341851895876,0.03314102564102564,0.9475889401982364,10.0,62,0.1099290780141844,57,0.10106382978723404,55,0.0975177304964539,45,0.0797872340425532,0.03586651558351489,0.24111357511789805,0.004954280402546653,0.06756968936104644,0.031140833761030443,0.21975813899792193
state_heldout,entropy_low__mean,0.03,15600,15600,564,15036,38,426,0.0673758865248227,0.028332003192338386,0.08189655172413793,0.5195219416662421,0.029743589743589743,0.9681695373184734,10.5,38,0.0673758865248227,27,0.047872340425531915,22,0.03900709219858156,22,0.03900709219858156,0.010487689393939395,0.1869531355817418,0.0019980825345631142,0.06085478064097951,0.0019004286467011293,0.11330945808744207
state_heldout,margin_low__current,0.03,15600,15600,564,15036,15,423,0.026595744680851064,0.02813248204309657,0.03424657534246575,0.49923163131887727,0.028076923076923076,0.9815010621514442,27.0,15,0.026595744680851064,15,0.026595744680851064,15,0.026595744680851064,15,0.026595744680851064,0.0,0.048304977680451444,0.013017097816841934,0.05039912031062081,0.0,0.048304977680451444
state_heldout,margin_low__mean,0.03,15600,15600,564,15036,12,463,0.02127659574468085,0.0307927640329875,0.02526315789473684,0.49524191585584665,0.030448717948717948,0.9790291024700416,29.0,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085,12,0.02127659574468085,0.00237970362970363,0.056318572723240964,0.012351695652361562,0.0514657486601426,0.00237970362970363,0.056318572723240964
state_heldout,token_collapse__current,0.03,15600,15600,564,15036,38,389,0.0673758865248227,0.025871242351689278,0.08899297423887588,0.5207523220865666,0.02737179487179487,0.9711534106863039,10.0,38,0.0673758865248227,38,0.0673758865248227,37,0.06560283687943262,37,0.06560283687943262,0.0020571932476694385,0.1889377449969053,0.004903061600033023,0.059015204265711094,0.0020571932476694385,0.18021551340279635
state_heldout,token_collapse__mean,0.03,15600,15600,564,15036,50,359,0.08865248226950355,0.023876030859271084,0.12224938875305623,0.5323882257051162,0.02621794871794872,0.9113475177304965,51.0,50,0.08865248226950355,50,0.08865248226950355,50,0.08865248226950355,50,0.08865248226950355,0.005166636927774144,0.22394977505037214,0.0035005047067788396,0.05489713416608276,0.005166636927774144,0.22394977505037214
state_heldout,flow_path_high__current,0.03,15600,15600,564,15036,120,396,0.2127659574468085,0.026336791699920193,0.23255813953488372,0.5932145828734442,0.03307692307692308,0.905985877408489,9.0,120,0.2127659574468085,117,0.2074468085106383,114,0.20212765957446807,89,0.15780141843971632,0.06486788508950583,0.4480977355977355,0.00718578641196823,0.051963395756100574,0.06134761802837573,0.43401064344460566
state_heldout,flow_path_high__mean,0.03,15600,15600,564,15036,70,454,0.12411347517730496,0.030194200585262038,0.13358778625954199,0.5469596372960215,0.03358974358974359,0.9515366430260048,5.0,70,0.12411347517730496,56,0.09929078014184398,44,0.07801418439716312,25,0.044326241134751775,0.03303558035084004,0.2988164131793992,0.0025298183774965896,0.06367154064063829,0.01672905291729991,0.2000207039337474
state_heldout,frontback_inversion__current,0.03,15600,15600,564,15036,192,354,0.3404255319148936,0.023543495610534718,0.3516483516483517,0.6584410181521795,0.035,0.8583465831102963,10.0,192,0.3404255319148936,188,0.3333333333333333,180,0.3191489361702128,141,0.25,0.17931831022085262,0.5891543770088864,0.012811845670502113,0.03627127191683972,0.1672684547828151,0.5583158776707164
state_heldout,frontback_inversion__mean,0.03,15600,15600,564,15036,57,379,0.10106382978723404,0.025206171854216548,0.13073394495412843,0.5379288289665087,0.02794871794871795,0.9515916363556373,6.0,57,0.10106382978723404,49,0.08687943262411348,42,0.07446808510638298,26,0.04609929078014184,0.02692942303598041,0.24692448632377959,0.0014555223973533914,0.06472383531783674,0.015189282888919914,0.19052197802197798
