setting,method,checkpoint,eligible_episodes,scored_episodes,overall_coverage,eligible_score_coverage,scored_failures,scored_successes,failure_coverage,auc,ap,task_macro_auc,task_macro_ap,macro_tasks
task_heldout,token_collapse__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.4711484329543489,0.14127144953994214,0.37077835383962165,0.3308493061496262,29
task_heldout,token_collapse__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5209367068001906,0.3010778329736235,0.48111429213797535,0.49616918355712775,25
task_heldout,token_collapse__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6892281809708709,0.1196060644825627,0.651219759014745,0.25728000898362224,36
task_heldout,flow_path_high__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4738973390576564,0.034112876000548555,0.5564622833874558,0.05418782743868688,36
task_heldout,flow_path_high__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.46396544274827883,0.03528203034526916,0.5300528358072727,0.05516363470511457,36
task_heldout,flow_path_high__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5071616377699679,0.042233948648996586,0.7107684199464596,0.17203663279252404,36
task_heldout,flow_path_high__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.6535979432554384,0.10099164558649609,0.6346688816995685,0.28204298458738464,32
task_heldout,flow_path_high__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.56608639587363,0.2598141544392578,0.6067660823536187,0.49589565959415904,29
task_heldout,flow_path_high__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5943464385265751,0.41009986158723805,0.6132342468738254,0.548792344827056,25
task_heldout,flow_path_high__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4926379997698196,0.05611143190027022,0.6419719861203739,0.2685641708104034,36
task_heldout,flow_path_high__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5039667799644918,0.04086837639695728,0.5901780763297462,0.14138988005666575,36
task_heldout,flow_path_high__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6338094719245914,0.14652304273494401,0.8930092575477562,0.4625480657446129,36
task_heldout,flow_path_high__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4738973390576564,0.034112876000548555,0.5564622833874558,0.05418782743868688,36
task_heldout,flow_path_high__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4777673064550516,0.035924564288903074,0.5840337787651271,0.05680601204521422,36
task_heldout,flow_path_high__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4577876972084851,0.04227860637420406,0.6727115282407128,0.14468115781719024,36
task_heldout,flow_path_high__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.4867359465201787,0.11978087218397475,0.722955352368101,0.3850433901018042,32
task_heldout,flow_path_high__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5038834111745373,0.3786705463613901,0.7064751795127212,0.565265666904579,29
task_heldout,flow_path_high__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.46790976086690017,0.404955946560653,0.6757258189111646,0.6464293384910698,25
task_heldout,flow_path_high__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5025469605806584,0.0411255130452134,0.7519699843623036,0.38295635435834297,36
task_heldout,flow_path_high__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4829907041068339,0.0355068800503031,0.6748442210037048,0.1215117273471446,36
task_heldout,flow_path_high__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5556363309617203,0.061297033293789605,0.8782197913402744,0.4557330967257629,36
task_heldout,flow_path_high__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4738973390576564,0.034112876000548555,0.5564622833874558,0.05418782743868688,36
task_heldout,flow_path_high__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4848224191019567,0.03605995728519683,0.5544335604815891,0.05296739586212537,36
task_heldout,flow_path_high__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4600355157350272,0.03882431596753908,0.5688088781903752,0.1218397174474018,36
task_heldout,flow_path_high__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.479157296750391,0.08264382188478218,0.5656405322952343,0.26913507663037245,32
task_heldout,flow_path_high__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5027684735261279,0.32746357102333,0.5706445185269149,0.44154758630759045,29
task_heldout,flow_path_high__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.47721814589952755,0.36414659997076665,0.6173909614696065,0.5553955373629639,25
task_heldout,flow_path_high__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5904008276118403,0.07241995374730649,0.8445750207644868,0.41611182187489193,36
task_heldout,frontback_inversion__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.42772293304579645,0.032304254140404796,0.5160562961245445,0.059611396170375835,36
task_heldout,frontback_inversion__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4642757500202823,0.0353333620483114,0.5318774003696269,0.059280674526740795,36
task_heldout,frontback_inversion__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.48556015944713316,0.04548637808228288,0.7182933282449981,0.17794838166692073,36
task_heldout,frontback_inversion__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.6323053097005741,0.10733286398220321,0.6532763241114248,0.3407713930887176,32
task_heldout,frontback_inversion__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6304567470239499,0.3126588754738156,0.6173368064111303,0.5047794309574904,29
task_heldout,frontback_inversion__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.5851782294222742,0.3702108771887443,0.6846576276606604,0.5891080875597033,25
task_heldout,frontback_inversion__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4927917088821344,0.07338331224752678,0.6626954754333593,0.27183972064392553,36
task_heldout,frontback_inversion__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5151479239423492,0.05306636365829497,0.6647213306619967,0.17051965138916494,36
task_heldout,frontback_inversion__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.6956290128278421,0.26145836659051874,0.9030316088409371,0.46636886628043794,36
task_heldout,frontback_inversion__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.42772293304579645,0.032304254140404796,0.5160562961245445,0.059611396170375835,36
task_heldout,frontback_inversion__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4572478769629013,0.03558452819854313,0.5694293137817332,0.06153035814898036,36
task_heldout,frontback_inversion__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.41358028217420467,0.040034758804280854,0.6683170357064028,0.15191835851199148,36
task_heldout,frontback_inversion__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5174622989433872,0.10887896383303129,0.7089095942795867,0.35483067904181526,32
task_heldout,frontback_inversion__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6075425374659936,0.4447939179652315,0.7124387913007779,0.5971327295691156,29
task_heldout,frontback_inversion__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.6194057746453399,0.49786458257473004,0.7086241962340917,0.67193550462719,25
task_heldout,frontback_inversion__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4783288429282724,0.04722196209762491,0.7571576221260714,0.4036073686672894,36
task_heldout,frontback_inversion__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.45898661180070904,0.035456175194293754,0.6598106981424287,0.1400406686269741,36
task_heldout,frontback_inversion__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.587521626583198,0.06962493865952708,0.844844885972686,0.4494752913404601,36
task_heldout,frontback_inversion__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.42772293304579645,0.032304254140404796,0.5160562961245445,0.059611396170375835,36
task_heldout,frontback_inversion__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4505347331888102,0.03508578286488448,0.5504815826738404,0.05773511168918936,36
task_heldout,frontback_inversion__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4283098394437439,0.04189632826374164,0.6172620096121165,0.12104150184129209,36
task_heldout,frontback_inversion__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.49034933488411986,0.08873936106066276,0.6249223776740572,0.3012324325730749,32
task_heldout,frontback_inversion__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.6298898429022975,0.33052871412092605,0.6042865301074302,0.46294407601024296,29
task_heldout,frontback_inversion__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.6486892294644777,0.47261058965592156,0.6016158595275597,0.5619798911760057,25
task_heldout,frontback_inversion__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6562922154677474,0.1269433712985734,0.8613270722956732,0.41687966931052994,36
task_heldout,entropy_front_low__current,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4681511417515221,0.031922036704901596,0.47821368280627014,0.05632066655506637,36
task_heldout,entropy_front_low__current,q3,15600,15600,1.0,1.0,564,15036,1.0,0.44375814829279703,0.032876447148172123,0.4803740652633654,0.04697783952046986,36
task_heldout,entropy_front_low__current,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.5656745966576842,0.04256043153302378,0.6515048481567773,0.14060951401769964,36
task_heldout,entropy_front_low__current,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.6681104182312247,0.08158548144456154,0.5152449891566029,0.18226850741068956,32
task_heldout,entropy_front_low__current,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.53435981506817,0.15543681699439704,0.5935225113720981,0.4256255621634942,29
task_heldout,entropy_front_low__current,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.618598130183746,0.28834576229161907,0.6013538308005293,0.5038504495995055,25
task_heldout,entropy_front_low__current,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.5131970504830959,0.052790212698157334,0.5954369777761205,0.1739337661760694,36
task_heldout,entropy_front_low__current,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.5380295918636879,0.03827047882975579,0.46308840318903904,0.06572996404254486,36
task_heldout,entropy_front_low__current,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.610294218226139,0.06186055311504553,0.7273957609266251,0.17738522739747878,36
task_heldout,entropy_front_low__mean,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4681511417515221,0.031922036704901596,0.47821368280627014,0.05632066655506637,36
task_heldout,entropy_front_low__mean,q3,15600,15600,1.0,1.0,564,15036,1.0,0.46368001665978015,0.03234226381487037,0.49462475281451,0.052940327301515495,36
task_heldout,entropy_front_low__mean,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.46273168411988236,0.03623633355720043,0.611914607767194,0.11210678819999992,36
task_heldout,entropy_front_low__mean,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5294973680558897,0.16489177891963616,0.6392970696088223,0.3023325091657094,32
task_heldout,entropy_front_low__mean,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.5232880832193235,0.3802087686900841,0.5687832718875184,0.47336440377972044,29
task_heldout,entropy_front_low__mean,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.4871681246972903,0.4065336363254561,0.6182601327190431,0.6002619505273651,25
task_heldout,entropy_front_low__mean,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.4906119521186976,0.03359736231240009,0.5751748839873705,0.25076556573176545,36
task_heldout,entropy_front_low__mean,safe_task_min_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.45811529869683915,0.031453395335492844,0.5278012716266892,0.08584042585770651,36
task_heldout,entropy_front_low__mean,full_rollout_prefixmax,15600,15600,1.0,1.0,564,15036,1.0,0.4830447705648288,0.03279788123660599,0.6091980891909888,0.1793160699748754,36
task_heldout,entropy_front_low__max,q0,15600,15600,1.0,1.0,564,15036,1.0,0.4681511417515221,0.031922036704901596,0.47821368280627014,0.05632066655506637,36
task_heldout,entropy_front_low__max,q3,15600,15600,1.0,1.0,564,15036,1.0,0.4688669769385626,0.03224630931865709,0.4622263348026755,0.050336411325810564,36
task_heldout,entropy_front_low__max,q7,15463,15463,0.9912179487179488,1.0,564,14899,1.0,0.4407793802144844,0.03215349759402706,0.4766152268411341,0.07053592549092487,36
task_heldout,entropy_front_low__max,q11,10735,10735,0.6881410256410256,1.0,564,10171,1.0,0.5119710050337805,0.08345748070168253,0.40490413750260673,0.16937231013397053,32
task_heldout,entropy_front_low__max,q15,5074,5074,0.3252564102564103,1.0,564,4510,1.0,0.47452803855891557,0.28915405920436643,0.4225239380425807,0.3546920861372865,29
task_heldout,entropy_front_low__max,q19,4093,4093,0.26237179487179485,1.0,564,3529,1.0,0.45116074712262527,0.31498559674779436,0.5236748070196647,0.49786846262908085,25
task_heldout,entropy_front_low__max,retrospective_half,15600,15600,1.0,1.0,564,15036,1.0,0.6066910455096893,0.07185270620802753,0.7058712308161854,0.2593649439575362,36
