representation,direction,width,confirmations,quantile,structure,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
front_median,high,1,8,0.5,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.6,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.6,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.7,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.7,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.75,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.75,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.8,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.8,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.85,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.85,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.9,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.9,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.925,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.925,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.95,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.95,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.96,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.96,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.975,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.975,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.98,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.98,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.99,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.99,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,1,8,0.995,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,1,8,0.995,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,2,1,0.5,single,358,7025,0.7351129363449692,0.49081254803325647,0.04848977380468644,284,6970,0.03915081334436173,0.7932960893854749,0.04629279037421425,1.0474584360267025
front_median,high,2,1,0.5,or_l5,360,7025,0.7392197125256673,0.49081254803325647,0.04874746106973595,284,6970,0.03915081334436173,0.7888888888888889,0.0463561577001543,1.0515854524667323
front_median,high,2,1,0.6,single,334,5589,0.6858316221765913,0.39048417522531964,0.05639034273172379,252,5534,0.04355340477013481,0.7544910179640718,0.05003115229715618,1.1271046166755803
front_median,high,2,1,0.6,or_l5,338,5589,0.6940451745379876,0.39048417522531964,0.05702716382655643,252,5535,0.04354587869362364,0.7455621301775148,0.050110010914732425,1.1380393415518166
front_median,high,2,1,0.7,single,307,4164,0.6303901437371663,0.29092433452106475,0.06866472824871393,222,4108,0.051270207852193994,0.7231270358306189,0.05520827073511048,1.2437398841591614
front_median,high,2,1,0.7,or_l5,311,4165,0.6386036960985626,0.2909942010759449,0.0694816800714924,222,4110,0.05124653739612189,0.7138263665594855,0.055092492584310385,1.261182364641818
front_median,high,2,1,0.75,single,287,3429,0.5893223819301848,0.23957241668413332,0.07723358449946179,203,3378,0.05668807595643675,0.7073170731707317,0.05779609241624234,1.3363115267937553
front_median,high,2,1,0.75,or_l5,294,3430,0.6036960985626283,0.2396422832390135,0.07894736842105263,203,3380,0.056656433156572705,0.6904761904761905,0.058317537393314835,1.3537500372932871
front_median,high,2,1,0.8,single,261,2749,0.5359342915811088,0.1920631593656117,0.0867109634551495,185,2708,0.06394745938472174,0.7088122605363985,0.05913873950255804,1.4662294831528973
front_median,high,2,1,0.8,or_l5,269,2750,0.5523613963039015,0.19213302592049186,0.08910235177210997,185,2710,0.06390328151986183,0.6877323420074349,0.060073055212111814,1.483233230896925
front_median,high,2,1,0.85,single,229,2035,0.4702258726899384,0.142178439181164,0.10114840989399293,153,2013,0.07063711911357341,0.6681222707423581,0.063393605194132,1.5955617224204768
front_median,high,2,1,0.85,or_l5,237,2036,0.486652977412731,0.14224830573604416,0.10426748790145182,153,2015,0.0705719557195572,0.6455696202531646,0.06461771664856167,1.6136052666257856
front_median,high,2,1,0.9,single,188,1352,0.3860369609856263,0.09445958219800181,0.12207792207792208,126,1341,0.08588957055214724,0.6702127659574468,0.06720926026138796,1.8163854445524439
front_median,high,2,1,0.9,or_l5,199,1354,0.4086242299794661,0.09459931530776218,0.12813908564069543,128,1343,0.08701563562202583,0.6432160804020101,0.06994372851994435,1.8320310963141857
front_median,high,2,1,0.925,single,166,990,0.3408624229979466,0.06916788933137707,0.14359861591695502,114,983,0.10391978122151321,0.6867469879518072,0.07043331068575406,2.0387883874667767
front_median,high,2,1,0.925,or_l5,178,993,0.3655030800821355,0.0693774889960176,0.1520068317677199,116,985,0.10535876475930972,0.651685393258427,0.07508562665075393,2.024446469292317
front_median,high,2,1,0.95,single,133,651,0.2731006160164271,0.045483127226996434,0.16964285714285715,89,643,0.12158469945355191,0.6691729323308271,0.08303320858626753,2.043072404778943
front_median,high,2,1,0.95,or_l5,146,655,0.2997946611909651,0.045762593446517154,0.1822721598002497,92,646,0.12466124661246612,0.6301369863013698,0.0896344571211829,2.0335054805299215
front_median,high,2,1,0.96,single,115,533,0.23613963039014374,0.03723887375113533,0.17746913580246915,76,528,0.12582781456953643,0.6608695652173913,0.0843525082295298,2.1038987402669957
front_median,high,2,1,0.96,or_l5,129,537,0.2648870636550308,0.037518339970656046,0.19369369369369369,80,531,0.1309328968903437,0.6201550387596899,0.09238064450102142,2.096691300866082
front_median,high,2,1,0.975,single,83,332,0.1704312114989733,0.023195696220219383,0.2,53,330,0.13838120104438642,0.6385542168674698,0.09221852677725144,2.1687616034366775
front_median,high,2,1,0.975,or_l5,98,337,0.20123203285420946,0.023545028994620274,0.22528735632183908,57,333,0.14615384615384616,0.5816326530612245,0.10705992329919853,2.10431083246933
front_median,high,2,1,0.98,single,74,269,0.15195071868583163,0.018794103262768112,0.21574344023323616,46,267,0.14696485623003194,0.6216216216216216,0.10066294841065383,2.1432259201579535
front_median,high,2,1,0.98,or_l5,89,274,0.18275154004106775,0.019143436037169007,0.24517906336088155,50,270,0.15625,0.5617977528089888,0.11798283561279965,2.0780909535478456
front_median,high,2,1,0.99,single,46,140,0.0944558521560575,0.00978131768322504,0.24731182795698925,28,139,0.16766467065868262,0.6086956521739131,0.10952075529290477,2.2581274873020454
front_median,high,2,1,0.99,or_l5,61,146,0.12525667351129363,0.010200517012506113,0.2946859903381642,32,142,0.1839080459770115,0.5245901639344263,0.14290798450621536,2.062068059782536
front_median,high,2,1,0.995,single,31,72,0.06365503080082136,0.0050303919513728776,0.30097087378640774,22,72,0.23404255319148937,0.7096774193548387,0.0911538758440751,3.3017891011155562
front_median,high,2,1,0.995,or_l5,46,78,0.0944558521560575,0.005449591280653951,0.3709677419354839,26,75,0.25742574257425743,0.5652173913043478,0.14999952838908098,2.4731260552582377
front_median,high,2,2,0.5,single,140,1267,0.2874743326488706,0.08852092503318662,0.09950248756218906,101,1263,0.07404692082111437,0.7214285714285714,0.05531385009112461,1.798871121758251
front_median,high,2,2,0.5,or_l5,146,1268,0.2997946611909651,0.08859079158806679,0.10325318246110325,101,1264,0.073992673992674,0.6917808219178082,0.05690423848686622,1.8145077626323847
front_median,high,2,2,0.6,single,118,833,0.24229979466119098,0.058198840215188986,0.12407991587802314,84,830,0.09190371991247265,0.711864406779661,0.06198076550312578,2.0019100259703246
front_median,high,2,2,0.6,or_l5,125,836,0.25667351129363447,0.05840843987982953,0.13007284079084286,84,832,0.09170305676855896,0.672,0.06555217566755069,1.9842642820966028
front_median,high,2,2,0.7,single,93,516,0.19096509240246407,0.03605114231817229,0.15270935960591134,66,515,0.11359724612736662,0.7096774193548387,0.06749314395551238,2.2625906967168192
front_median,high,2,2,0.7,or_l5,102,520,0.20944558521560575,0.03633060853769301,0.1639871382636656,67,517,0.11472602739726027,0.6568627450980392,0.07627173563678269,2.1500381090656786
front_median,high,2,2,0.75,single,87,395,0.17864476386036962,0.02759728917767065,0.18049792531120332,62,393,0.13626373626373625,0.7126436781609196,0.07593872535952051,2.376889057021473
front_median,high,2,2,0.75,or_l5,96,399,0.1971252566735113,0.027876755397191366,0.19393939393939394,63,395,0.13755458515283842,0.65625,0.08665725055717009,2.2380053912678313
front_median,high,2,2,0.8,single,77,304,0.15811088295687886,0.021239432683574373,0.2020997375328084,54,302,0.15168539325842698,0.7012987012987013,0.08414375599073645,2.4018387954426226
front_median,high,2,2,0.8,or_l5,86,308,0.17659137577002054,0.02151889890309509,0.2182741116751269,55,304,0.1532033426183844,0.6395348837209303,0.09733919907355558,2.2424071057969703
front_median,high,2,2,0.85,single,62,226,0.1273100616016427,0.01578984140292042,0.2152777777777778,43,223,0.16165413533834586,0.6935483870967742,0.09176784336245146,2.345895576160644
front_median,high,2,2,0.85,or_l5,74,230,0.15195071868583163,0.016069307622441138,0.24342105263157895,46,225,0.16974169741697417,0.6216216216216216,0.11076898182746388,2.1975561083583557
front_median,high,2,2,0.9,single,50,176,0.1026694045174538,0.01229651365891148,0.22123893805309736,32,174,0.1553398058252427,0.64,0.10269169134176812,2.154399593213362
front_median,high,2,2,0.9,or_l5,63,181,0.1293634496919918,0.012645846433312373,0.2581967213114754,36,176,0.16981132075471697,0.5714285714285714,0.12719676101299046,2.029900126820887
front_median,high,2,2,0.925,single,40,139,0.08213552361396304,0.009711451128344862,0.22346368715083798,26,139,0.15757575757575756,0.65,0.09814244343535931,2.27693217458989
front_median,high,2,2,0.925,or_l5,54,145,0.11088295687885011,0.010130650457625935,0.271356783919598,30,142,0.1744186046511628,0.5555555555555556,0.1336581312515488,2.030230270157646
front_median,high,2,2,0.95,single,30,86,0.061601642710472276,0.006008523719695381,0.25862068965517243,20,86,0.18867924528301888,0.6666666666666666,0.09897048378298659,2.6131092803613267
front_median,high,2,2,0.95,or_l5,47,93,0.09650924024640657,0.006497589603856634,0.3357142857142857,25,90,0.21739130434782608,0.5319148936170213,0.15750361468262672,2.131470356351868
front_median,high,2,2,0.96,single,27,73,0.055441478439425054,0.005100258506253057,0.27,19,73,0.20652173913043478,0.7037037037037037,0.09998671519298434,2.7003587374470004
front_median,high,2,2,0.96,or_l5,44,80,0.09034907597535935,0.005589324390414309,0.3548387096774194,24,77,0.2376237623762376,0.5454545454545454,0.1658758181938688,2.1391828751234767
front_median,high,2,2,0.975,single,19,44,0.039014373716632446,0.00307412841472787,0.30158730158730157,13,44,0.22807017543859648,0.6842105263157895,0.11381777639228552,2.649738126563356
front_median,high,2,2,0.975,or_l5,37,51,0.07597535934291581,0.0035631942988891218,0.42045454545454547,19,48,0.2835820895522388,0.5135135135135135,0.20390037670061467,2.0620586987531446
front_median,high,2,2,0.98,single,16,32,0.03285420944558522,0.0022357297561657235,0.3333333333333333,11,32,0.2558139534883721,0.6875,0.1286464776945068,2.591080139208247
front_median,high,2,2,0.98,or_l5,34,39,0.06981519507186858,0.0027247956403269754,0.4657534246575342,17,36,0.32075471698113206,0.5,0.23216087899008808,2.006166700796387
front_median,high,2,2,0.99,single,8,11,0.01642710472279261,0.0007685321036819675,0.42105263157894735,6,11,0.35294117647058826,0.75,0.1475089416809535,2.8544210729247887
front_median,high,2,2,0.99,or_l5,29,18,0.059548254620123205,0.0012575979878432194,0.6170212765957447,15,15,0.5,0.5172413793103449,0.3104406334821423,1.9875660917024836
front_median,high,2,2,0.995,single,2,3,0.004106776180698152,0.00020959966464053657,0.4,2,3,0.4,1.0,0.08855121839165322,4.517159755282416
front_median,high,2,2,0.995,or_l5,26,10,0.053388090349075976,0.0006986655488017886,0.7222222222222222,12,7,0.631578947368421,0.46153846153846156,0.38632559474479106,1.8694651145216676
front_median,high,2,4,0.5,single,25,79,0.0513347022587269,0.00551945783553413,0.2403846153846154,14,73,0.16091954022988506,0.56,0.15295040712077151,1.5716507063286518
front_median,high,2,4,0.5,or_l5,36,85,0.07392197125256673,0.005938657164815203,0.2975206611570248,17,77,0.18085106382978725,0.4722222222222222,0.18101575432377984,1.64361749765081
front_median,high,2,4,0.6,single,20,63,0.04106776180698152,0.004401592957451268,0.24096385542168675,12,59,0.16901408450704225,0.6,0.13389394322016818,1.7996621029037767
front_median,high,2,4,0.6,or_l5,34,70,0.06981519507186858,0.00489065884161252,0.3269230769230769,16,63,0.20253164556962025,0.47058823529411764,0.1972104487949533,1.6577370972011247
front_median,high,2,4,0.7,single,13,49,0.026694045174537988,0.003423461189128764,0.20967741935483872,6,45,0.11764705882352941,0.46153846153846156,0.1601554581123543,1.309211823475558
front_median,high,2,4,0.7,or_l5,31,56,0.06365503080082136,0.003912527073290016,0.3563218390804598,13,49,0.20967741935483872,0.41935483870967744,0.2292402686288635,1.5543597170414216
front_median,high,2,4,0.75,single,9,43,0.018480492813141684,0.0030042618598476907,0.17307692307692307,4,39,0.09302325581395349,0.4444444444444444,0.16774592740287897,1.0317801794450756
front_median,high,2,4,0.75,or_l5,28,50,0.057494866529774126,0.003493327744008943,0.358974358974359,12,43,0.21818181818181817,0.42857142857142855,0.24116356887150944,1.4885098966403936
front_median,high,2,4,0.8,single,9,31,0.018480492813141684,0.0021658632012855447,0.225,4,28,0.125,0.4444444444444444,0.19740096081750305,1.1398120812999093
front_median,high,2,4,0.8,or_l5,28,38,0.057494866529774126,0.0026549290854467967,0.42424242424242425,12,32,0.2727272727272727,0.42857142857142855,0.2724849784807295,1.5569387590018187
front_median,high,2,4,0.85,single,8,17,0.01642710472279261,0.0011877314329630407,0.32,3,15,0.16666666666666666,0.375,0.27433803920558214,1.1664441465231874
front_median,high,2,4,0.85,or_l5,28,24,0.057494866529774126,0.0016767973171242926,0.5384615384615384,12,19,0.3870967741935484,0.42857142857142855,0.32979239283396894,1.6327288020030897
front_median,high,2,4,0.9,single,3,12,0.006160164271047228,0.0008383986585621463,0.2,1,11,0.08333333333333333,0.3333333333333333,0.2119967842110179,0.9434105368358962
front_median,high,2,4,0.9,or_l5,28,19,0.057494866529774126,0.0013274645427233983,0.5957446808510638,12,15,0.4444444444444444,0.42857142857142855,0.35846171025996365,1.6619478839706974
front_median,high,2,4,0.925,single,2,6,0.004106776180698152,0.00041919932928107315,0.25,0,5,0.0,0.0,0.33079170799325563,0.7557625960959612
front_median,high,2,4,0.925,or_l5,28,13,0.057494866529774126,0.0009082652134423251,0.6829268292682927,12,9,0.5714285714285714,0.42857142857142855,0.4028503800779969,1.695236899456492
front_median,high,2,4,0.95,single,2,3,0.004106776180698152,0.00020959966464053657,0.4,0,2,0.0,0.0,0.4873735723673159,0.8207256664678865
front_median,high,2,4,0.95,or_l5,28,10,0.057494866529774126,0.0006986655488017886,0.7368421052631579,12,6,0.6666666666666666,0.42857142857142855,0.4291420995023265,1.717011931753303
front_median,high,2,4,0.96,single,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,1.0,1.0
front_median,high,2,4,0.96,or_l5,28,7,0.057494866529774126,0.000489065884161252,0.8,12,4,0.75,0.42857142857142855,0.4534437691214808,1.764276089954771
front_median,high,2,4,0.975,single,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,1.0,1.0
front_median,high,2,4,0.975,or_l5,27,7,0.055441478439425054,0.000489065884161252,0.7941176470588235,12,4,0.75,0.4444444444444444,0.4373685858603479,1.815671433047059
front_median,high,2,4,0.98,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,2,4,0.98,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,2,4,0.99,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,2,4,0.99,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,2,4,0.995,single,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
front_median,high,2,4,0.995,or_l5,26,7,0.053388090349075976,0.000489065884161252,0.7878787878787878,12,4,0.75,0.46153846153846156,0.42031914906823714,1.8744775003122183
front_median,high,2,6,0.5,single,11,5,0.022587268993839837,0.0003493327744008943,0.6875,8,5,0.6153846153846154,0.7272727272727273,0.242151478564531,2.839131951931435
